env/completion_counter,env/current_idx,eval/mean_reward,time/total_timesteps,eval/success_rate,eval/mean_ep_length,env/n_steps,time/iterations,rollout/success_rate,time/time_elapsed,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/clip_fraction,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/entropy_loss,train/loss,train/explained_variance,train/n_updates
0,3729,-0.0722963529266417,6420,0.9,1.28,6420,,,,,,,0.1366666689515114,0.2,0.13393836,-0.037355334460735176,0.001,0.1274389423429966,-0.315970703959465,-0.003099638968706131,0.23186784982681274,2130
,,,6420,,,,214,0.76,24500,0,1.57,-0.22131822999999998,,,,,,,,,,
0,3752,-0.07045289620757103,6450,0.92,1.24,6450,,,,,,,0.04000000208616257,0.2,0.0034903805,-0.02896762623762079,0.001,0.26975726932287214,-0.06968149766325951,0.08115933835506439,-0.1793903112411499,2140
,,,6450,,,,215,0.78,24607,0,1.51,-0.21199456000000003,,,,,,,,,,
0,3772,-0.09131040882784873,6480,0.86,1.28,6480,,,,,,,0.026666668057441712,0.2,0.010030917,-0.00483471447291457,0.001,0.23032587468624116,-0.04827552773058415,0.09394822269678116,0.013310074806213379,2150
,,,6480,,,,216,0.82,24714,0,1.45,-0.17587841999999998,,,,,,,,,,
0,3791,-0.07091311272233725,6510,0.9,1.26,6510,,,,,,,0.05000000260770321,0.2,0.022470739,-0.0033715323723543023,0.001,0.1394563287496567,-0.05260066241025925,0.05779227614402771,0.28391581773757935,2160
,,,6510,,,,217,0.8,24827,0,1.52,-0.17605280000000004,,,,,,,,,,
0,3814,-0.06999834730289876,6540,0.9,1.26,6540,,,,,,,0.0,0.2,8.742015e-08,4.527598693431223e-05,0.001,0.12155352309346198,-0.012762261554598808,0.04582568630576134,0.1579875946044922,2170
,,,6540,,,,218,0.79,24947,0,1.53,-0.17369577000000003,,,,,,,,,,
0,3833,-0.1307572932774201,6570,0.86,1.38,6570,,,,,,,0.0,0.2,1.4285247e-06,-1.8141666911297706e-05,0.001,0.09620893448591232,-0.020813926309347152,0.0384257435798645,-0.15354561805725098,2180
,,,6570,,,,219,0.84,25061,0,1.41,-0.12551223,,,,,,,,,,
0,3853,-0.08957072771154344,6600,0.92,1.22,6600,,,,,,,0.0,0.2,7.947286e-08,-1.5967190221655157e-05,0.001,0.1757391318678856,-0.013724937196820974,0.07058559358119965,0.2706242799758911,2190
,,,6600,,,,220,0.8,25176,0,1.49,-0.1379792,,,,,,,,,,
0,3869,-0.11323237696662546,6630,0.88,1.38,6630,,,,,,,0.0,0.2,0.00045960545,-0.002907112086055719,0.001,0.18503053933382035,-0.021260745450854303,0.04764745384454727,0.19087499380111694,2200
,,,6630,,,,221,0.76,25287,0,1.55,-0.16964444999999997,,,,,,,,,,
0,3891,-0.09685899357311428,6660,0.74,1.56,6660,,,,,,,0.0,0.2,8.4922714e-05,0.001861666462306566,0.001,0.27047895789146426,-0.05567423589527607,0.10480993986129761,0.3243265151977539,2210
,,,6660,,,,222,0.78,25413,0,1.5,-0.14841539,,,,,,,,,,
0,3911,-0.09230679257772863,6690,0.9,1.3,6690,,,,,,,0.0,0.2,0.000101592144,-1.7914076652214562e-05,0.001,0.07870356142520904,-0.047578572481870654,0.03198584169149399,0.22021782398223877,2220
,,,6690,,,,223,0.77,25518,0,1.53,-0.16088754000000002,,,,,,,,,,
0,3928,-0.13314062828663736,6720,0.86,1.3,6720,,,,,,,0.053333336114883424,0.2,0.056538895,-0.008428984490844105,0.001,0.13147624731063842,-0.06622279323637485,0.034781232476234436,0.18008214235305786,2230
,,,6720,,,,224,0.75,25629,0,1.6,-0.17928899,,,,,,,,,,
0,3946,-0.05015295906923711,6750,0.92,1.3,6750,,,,,,,0.03333333507180214,0.2,0.03223913,-0.002916000065354929,0.001,0.23096634149551393,-0.05414032116532326,0.09402018040418625,0.07218807935714722,2240
,,,6750,,,,225,0.74,25749,0,1.63,-0.22643412999999996,,,,,,,,,,
0,3965,-0.1106449589272961,6780,0.86,1.34,6780,,,,,,,0.17666667215526105,0.2,0.033691034,-0.03416490227604889,0.001,0.1942455753684044,-0.2076129823923111,0.03398207947611809,0.24668627977371216,2250
,,,6780,,,,226,0.77,25858,0,1.58,-0.20381623000000001,,,,,,,,,,
0,3983,-0.06857314092572779,6810,0.92,1.18,6810,,,,,,,0.12666667103767396,0.2,0.07889617,-0.04224344901740551,0.001,0.20379623472690583,-0.18131355792284012,0.023146361112594604,0.007808208465576172,2260
,,,6810,,,,227,0.75,25967,0,1.63,-0.24059266,,,,,,,,,,
0,4001,-0.13120484886690975,6840,0.86,1.34,6840,,,,,,,0.10666666887700557,0.2,0.026781421,-0.00911065987466526,0.001,0.33028294444084166,-0.23804529160261154,0.10770272463560104,0.19749665260314941,2270
,,,6840,,,,228,0.74,26080,0,1.67,-0.27885128000000003,,,,,,,,,,
0,4020,-0.13449895574711263,6870,0.84,1.42,6870,,,,,,,0.07666666954755783,0.2,0.01686273,-0.015768605632086617,0.001,0.302092245221138,-0.24125337600708008,0.09919881075620651,-0.0755910873413086,2280
,,,6870,,,,229,0.77,26201,0,1.61,-0.25676048,,,,,,,,,,
0,4037,-0.15123803607188166,6900,0.86,1.34,6900,,,,,,,0.15000000447034836,0.2,0.053249232,-0.03924138795584433,0.001,0.2538689151406288,-0.2817656084895134,0.04917646944522858,0.058924734592437744,2290
,,,6900,,,,230,0.73,26313,0,1.67,-0.3006296,,,,,,,,,,
0,4052,-0.07113932240754366,6930,0.9,1.28,6930,,,,,,,0.1166666705161333,0.2,0.07191079,-0.024876939201106296,0.001,0.18821814954280852,-0.17106665968894957,0.04499932751059532,0.15019309520721436,2300
,,,6930,,,,231,0.71,26425,0,1.7,-0.29909954,,,,,,,,,,
0,4072,-0.0716869513457641,6960,0.88,1.3,6960,,,,,,,0.12666666992008685,0.2,0.020988422,-0.03427814555043973,0.001,0.2286304384469986,-0.3190362393856049,0.039942894130945206,0.011182010173797607,2310
,,,6960,,,,232,0.71,26531,0,1.68,-0.29755119999999996,,,,,,,,,,
0,4087,-0.07017561038956047,6990,0.92,1.3,6990,,,,,,,0.16000000163912773,0.2,0.08013058,-0.04081908167650319,0.001,0.1578259512782097,-0.23581061661243438,0.0016868561506271362,0.2680870294570923,2320
,,,6990,,,,233,0.68,26641,0,1.73,-0.31563746000000004,,,,,,,,,,
0,4107,-0.13096462034620346,7020,0.86,1.36,7020,,,,,,,0.10000000447034836,0.2,0.022132415,-0.011347972943137209,0.001,0.31962621062994,-0.2455289289355278,0.09685623645782471,0.026747822761535645,2330
,,,7020,,,,234,0.7,26754,0,1.7,-0.31261504,,,,,,,,,,
0,4124,-0.1512819020776078,7050,0.82,1.38,7050,,,,,,,0.20333334095776082,0.2,0.03683792,-0.04439910185833771,0.001,0.2444876790046692,-0.37520651519298553,0.02085675299167633,0.21876859664916992,2340
,,,7050,,,,235,0.68,26872,0,1.72,-0.30516977,,,,,,,,,,
0,4141,-0.09390601133462041,7080,0.88,1.32,7080,,,,,,,0.1600000061094761,0.2,0.04179182,-0.05765144617607163,0.001,0.21380792260169984,-0.4579243451356888,-0.005062110722064972,-0.04075741767883301,2350
,,,7080,,,,236,0.69,26982,0,1.7,-0.27597307,,,,,,,,,,
0,4158,-0.04818315307609737,7110,0.96,1.1,7110,,,,,,,0.22333334088325502,0.2,0.12574135,-0.03939862929284601,0.001,0.13505068942904472,-0.26312035173177717,0.006234310567378998,0.4249088764190674,2360
,,,7110,,,,237,0.68,27080,0,1.72,-0.26176678000000003,,,,,,,,,,
0,4178,-0.13212424421217292,7140,0.86,1.38,7140,,,,,,,0.023333334550261497,0.2,0.0019990127,-0.0074448853498324755,0.001,0.1744519665837288,-0.06981033608317375,0.057171571999788284,0.05239391326904297,2370
,,,7140,,,,238,0.7,27196,0,1.67,-0.24869210999999997,,,,,,,,,,
0,4197,-0.17627967532724143,7170,0.82,1.38,7170,,,,,,,0.0,0.2,1.382629e-05,-6.178806271543991e-05,0.001,0.13491852432489396,-0.04491144865751266,0.043019428849220276,0.15079814195632935,2380
,,,7170,,,,239,0.71,27311,0,1.64,-0.24348351999999998,,,,,,,,,,
0,4218,-0.0905273930542171,7200,0.88,1.32,7200,,,,,,,0.046666669100522994,0.2,0.050161377,-0.004097482555856224,0.001,0.0666943609714508,-0.0877310425043106,0.01425876934081316,0.6782618761062622,2390
,,,7200,,,,240,0.74,27435,0,1.61,-0.22656929,,,,,,,,,,
0,4241,-0.04833631109911948,7230,0.96,1.14,7230,,,,,,,0.05333333536982536,0.2,0.029544918,-0.011629637467364517,0.001,0.09182573184370994,-0.09381353482604027,0.010258289985358715,0.13779723644256592,2400
,,,7230,,,,241,0.79,27552,0,1.52,-0.18002406,,,,,,,,,,
0,4261,-0.07122645611409098,7260,0.92,1.2,7260,,,,,,,0.02666666768491268,0.2,0.04209113,-0.015261760186986084,0.001,0.051823311299085614,-0.06396878063678742,-0.011446701362729073,0.1779807209968567,2410
,,,7260,,,,242,0.82,27668,0,1.46,-0.18143839000000003,,,,,,,,,,
0,4284,-0.12953533564694225,7290,0.88,1.28,7290,,,,,,,0.010000000521540642,0.2,0.002943617,0.0005889242637202585,0.001,0.269129079580307,-0.10564284548163413,0.08994189649820328,0.1454746127128601,2420
,,,7290,,,,243,0.84,27786,0,1.42,-0.16133672000000002,,,,,,,,,,
0,4306,-0.09049629054963589,7320,0.92,1.24,7320,,,,,,,0.08000000268220901,0.2,0.048502076,-0.01657163626203868,0.001,0.18234812766313552,-0.07206240594387055,0.04315833002328873,0.4186056852340698,2430
,,,7320,,,,244,0.87,27899,0,1.34,-0.11959855000000001,,,,,,,,,,
0,4327,-0.049583505713380875,7350,0.94,1.2,7350,,,,,,,0.0,0.2,1.2795131e-05,-0.0005340387389878743,0.001,0.1798911675810814,-0.021420545876026154,0.08492832630872726,-0.08185064792633057,2440
,,,7350,,,,245,0.85,28013,0,1.38,-0.15168243000000003,,,,,,,,,,
0,4343,-0.11238998715300114,7380,0.88,1.3,7380,,,,,,,0.0,0.2,1.7523765e-06,-8.180558793053904e-05,0.001,0.20822042226791382,-0.013840807043015957,0.08192574977874756,0.17558926343917847,2450
,,,7380,,,,246,0.81,28126,0,1.46,-0.17326246,,,,,,,,,,
0,4362,-0.09228133444674314,7410,0.92,1.18,7410,,,,,,,0.0,0.2,1.0510286e-06,-0.00017388880140067897,0.001,0.1614240288734436,-0.026120502315461636,0.06716636568307877,0.13954269886016846,2460
,,,7410,,,,247,0.79,28256,0,1.49,-0.19552731999999998,,,,,,,,,,
0,4379,-0.09151087742764502,7440,0.9,1.2,7440,,,,,,,0.006666667014360428,0.2,0.0037055234,-0.003264366286457587,0.001,0.23268210738897324,-0.03294053915888071,0.07198476791381836,0.1721740961074829,2470
,,,7440,,,,248,0.77,28363,0,1.55,-0.19694084,,,,,,,,,,
0,4394,-0.048775307717733085,7470,0.94,1.16,7470,,,,,,,0.01666666753590107,0.2,0.0019879402,-0.00022167344980204007,0.001,0.29923884123563765,-0.04372144117951393,0.11054258048534393,-0.04168438911437988,2480
,,,7470,,,,249,0.73,28478,0,1.64,-0.24499289000000002,,,,,,,,,,
0,4407,-0.07093706863932311,7500,0.94,1.18,7500,,,,,,,0.0,0.2,5.320708e-06,-0.00014134913518013548,0.001,0.18466200530529023,-0.028244767151772977,0.06758584082126617,0.41182732582092285,2490
,,,7500,,,,250,0.67,28580,0,1.77,-0.30116437,,,,,,,,,,
0,4427,-0.027609808729030193,7530,0.96,1.1,7530,,,,,,,0.0,0.2,1.0172527e-06,-7.962246692834185e-05,0.001,0.23663786798715591,-0.01563146198168397,0.09785110503435135,-0.10139000415802002,2500
,,,7530,,,,251,0.66,28678,0,1.8,-0.31175763999999995,,,,,,,,,,
0,4446,-0.07095637056510895,7560,0.94,1.22,7560,,,,,,,0.010000000521540642,0.2,0.0030703684,-0.002026939436812647,0.001,0.17944513857364655,-0.04536890313029289,0.07507555931806564,0.22880476713180542,2510
,,,7560,,,,252,0.7,28783,0,1.76,-0.29090448,,,,,,,,,,
0,4463,-0.06812662494368851,7590,0.94,1.14,7590,,,,,,,0.0,0.2,3.139178e-07,1.2700358917472342e-05,0.001,0.1561456948518753,-0.02002067044377327,0.07187969237565994,-0.008812904357910156,2520
,,,7590,,,,253,0.69,28883,0,1.79,-0.2972409,,,,,,,,,,
0,4481,-0.0678795811207965,7620,0.94,1.12,7620,,,,,,,0.0,0.2,1.0728836e-07,1.027991410103013e-05,0.001,0.219626784324646,-0.016564205475151538,0.07503974437713623,0.26681679487228394,2530
,,,7620,,,,254,0.7,29000,0,1.75,-0.30825225,,,,,,,,,,
0,4499,-0.029153666789643467,7650,0.94,1.22,7650,,,,,,,0.01666666753590107,0.2,0.0016408622,-0.0016176581349768072,0.001,0.22400398403406144,-0.06673420742154121,0.08889488130807877,0.25402212142944336,2540
,,,7650,,,,255,0.71,29113,0,1.7,-0.31725855999999997,,,,,,,,,,
0,4519,-0.04860131352674216,7680,0.96,1.14,7680,,,,,,,0.0,0.2,2.9802322e-07,-0.00015422066062455996,0.001,0.18317768722772598,-0.010014784149825573,0.07230517268180847,0.2805158495903015,2550
,,,7680,,,,256,0.74,29214,0,1.61,-0.26943571,,,,,,,,,,
0,4539,-0.06816112336236983,7710,0.92,1.16,7710,,,,,,,0.0,0.2,0.0006599148,-0.0007756555123100029,0.001,0.11884582340717316,-0.04564458169043064,0.038638439029455185,0.44980376958847046,2560
,,,7710,,,,257,0.74,29314,0,1.59,-0.27917742,,,,,,,,,,
0,4557,-0.10960497694090009,7740,0.9,1.26,7740,,,,,,,0.0,0.2,0.00013842582,-8.188905778911959e-05,0.001,0.13860243633389474,-0.022489836812019347,0.044472500681877136,0.16324496269226074,2570
,,,7740,,,,258,0.74,29418,0,1.58,-0.25020951999999996,,,,,,,,,,
0,4571,-0.07095200242474675,7770,0.88,1.32,7770,,,,,,,0.020000001043081285,0.2,0.0017940402,-0.00499677606237423,0.001,0.10858625248074531,-0.017903856374323367,0.028732703998684883,0.3719713091850281,2580
,,,7770,,,,259,0.69,29525,0,1.69,-0.27444140000000006,,,,,,,,,,
0,4589,-0.032699266378767786,7800,0.92,1.22,7800,,,,,,,0.030000001564621924,0.2,0.038170405,-0.0019398437875013386,0.001,0.1298099584877491,-0.010978270694613457,0.042018383741378784,0.3361637592315674,2590
,,,7800,,,,260,0.69,29636,0,1.7,-0.24609353000000003,,,,,,,,,,
0,4607,-0.04765398900955915,7830,0.96,1.14,7830,,,,,,,0.0,0.2,5.642573e-07,-0.00016212294620352453,0.001,0.11824889220297337,-0.013480385672301054,0.02797619253396988,0.22935301065444946,2600
,,,7830,,,,261,0.71,29735,0,1.66,-0.20407826000000004,,,,,,,,,,
0,4630,-0.027946350942365826,7860,0.96,1.14,7860,,,,,,,0.0,0.2,0.0,-5.3793191394646556e-06,0.001,0.13369994312524797,-0.007987139467149972,0.04653262346982956,0.29560238122940063,2610
,,,7860,,,,262,0.73,29839,0,1.63,-0.18225273999999994,,,,,,,,,,
0,4648,-0.10844561302568763,7890,0.9,1.24,7890,,,,,,,0.0,0.2,0.0,-4.098465131718854e-06,0.001,0.06095687597990036,-0.006856571463868022,0.01725452020764351,0.33671051263809204,2620
,,,7890,,,,263,0.73,29948,0,1.63,-0.19188395,,,,,,,,,,
0,4667,-0.027559799854643643,7920,0.98,1.1,7920,,,,,,,0.0,0.2,0.0,-7.612506486509574e-07,0.001,0.1520536482334137,-0.005737183708697557,0.04661468788981438,0.12334281206130981,2630
,,,7920,,,,264,0.76,30049,0,1.58,-0.17918439000000003,,,,,,,,,,
0,4683,-0.05010709880851209,7950,0.92,1.18,7950,,,,,,,0.0,0.2,0.0,8.900960466462493e-08,0.001,0.11643121168017387,-0.0044690503273159266,0.040478020906448364,0.20553863048553467,2640
,,,7950,,,,265,0.77,30160,0,1.59,-0.17937420999999998,,,,,,,,,,
0,4702,-0.0901713586691767,7980,0.88,1.28,7980,,,,,,,0.0,0.2,4.4771037e-05,-0.0005482037871843204,0.001,0.22441183477640153,-0.01940135471522808,0.07252520322799683,-0.34924745559692383,2650
,,,7980,,,,266,0.79,30276,0,1.57,-0.17843086,,,,,,,,,,
0,4721,-0.029072988387197254,8010,0.94,1.18,8010,,,,,,,0.0,0.2,3.973643e-09,-1.2143850161905334e-05,0.001,0.13819699138402938,-0.007002207869663835,0.0387866385281086,-0.045713067054748535,2660
,,,8010,,,,267,0.77,30380,0,1.62,-0.18942822000000004,,,,,,,,,,
0,4740,-0.09031099461950362,8040,0.9,1.22,8040,,,,,,,0.0,0.2,2.5431316e-07,-4.863301916886442e-05,0.001,0.12227832227945327,-0.010015365295112133,0.046186018735170364,0.21420425176620483,2670
,,,8040,,,,268,0.79,30488,0,1.61,-0.19224250000000004,,,,,,,,,,
0,4760,-0.19237194299232216,8070,0.82,1.4,8070,,,,,,,0.026666668057441712,0.2,0.04732491,-0.002688311441258229,0.001,0.13743322044610978,-0.037309535592794416,0.048325564712285995,0.09385824203491211,2680
,,,8070,,,,269,0.78,30598,0,1.62,-0.20528112999999998,,,,,,,,,,
0,4781,-0.11066840835381299,8100,0.9,1.22,8100,,,,,,,0.0,0.2,0.0,-2.037237079921539e-06,0.001,0.15458930879831315,-0.004366364376619458,0.06670981645584106,0.20815253257751465,2690
,,,8100,,,,270,0.81,30704,0,1.55,-0.18799313,,,,,,,,,,
0,4803,-0.10974528713151813,8130,0.9,1.24,8130,,,,,,,0.0,0.2,1.9868216e-09,-9.503563205726095e-06,0.001,0.15089445412158967,-0.00643271510489285,0.06512777507305145,0.35369205474853516,2700
,,,8130,,,,271,0.85,30810,0,1.47,-0.15616872000000004,,,,,,,,,,
0,4820,-0.0694879589928314,8160,0.92,1.18,8160,,,,,,,0.0,0.2,4.5696893e-08,-1.8361409923528528e-05,0.001,0.09301609918475151,-0.009497295320034026,0.03867759183049202,-0.05074477195739746,2710
,,,8160,,,,272,0.82,30919,0,1.55,-0.19300931,,,,,,,,,,
0,4840,-0.13012551011983306,8190,0.88,1.3,8190,,,,,,,0.0,0.2,1.5910466e-05,-0.00018012006912311308,0.001,0.20637242794036864,-0.01791511382907629,0.07171829044818878,0.30502092838287354,2720
,,,8190,,,,273,0.83,31032,0,1.51,-0.1798941,,,,,,,,,,
0,4855,-0.08920495972968638,8220,0.9,1.22,8220,,,,,,,0.0,0.2,0.0,5.961457893555178e-07,0.001,0.127613215893507,-0.0050564348232001064,0.03819477558135986,0.4003739356994629,2730
,,,8220,,,,274,0.8,31137,0,1.57,-0.19861448999999992,,,,,,,,,,
0,4870,-0.11140440678689628,8250,0.86,1.36,8250,,,,,,,0.01666666753590107,0.2,0.002860703,-0.0005987748473611276,0.001,0.24154627472162246,-0.056557727977633476,0.09073732048273087,0.13855373859405518,2740
,,,8250,,,,275,0.74,31251,0,1.67,-0.24670746999999998,,,,,,,,,,
0,4891,-0.07485126952640712,8280,0.92,1.24,8280,,,,,,,0.0,0.2,1.09275184e-07,-6.865884047471126e-05,0.001,0.2141534373164177,-0.011277037858963012,0.08679012209177017,0.20897912979125977,2750
,,,8280,,,,276,0.73,31358,0,1.65,-0.254602,,,,,,,,,,
0,4912,-0.04689008764922619,8310,0.96,1.1,8310,,,,,,,0.0,0.2,1.1881192e-05,-0.0007288012963060809,0.001,0.16978816986083983,-0.015394836664199829,0.07005195319652557,0.09986501932144165,2760
,,,8310,,,,277,0.71,31463,0,1.67,-0.27296951,,,,,,,,,,
0,4927,-0.049551575435325505,8340,0.94,1.2,8340,,,,,,,0.0,0.2,5.4041544e-07,1.1228720347045141e-05,0.001,0.0900576464831829,-0.013251138757914305,0.02634475566446781,0.5967798233032227,2770
,,,8340,,,,278,0.71,31568,0,1.68,-0.27045432,,,,,,,,,,
0,4943,-0.15007327440660448,8370,0.84,1.36,8370,,,,,,,0.0,0.2,8.145968e-08,2.947847042378271e-06,0.001,0.3027598917484283,-0.014667366072535515,0.11791978031396866,-0.324260950088501,2780
,,,8370,,,,279,0.68,31679,0,1.71,-0.31396418,,,,,,,,,,
0,4961,-0.07185531429946422,8400,0.92,1.22,8400,,,,,,,0.0,0.2,8.543332e-08,-1.8714666051877772e-05,0.001,0.20153485983610153,-0.01696030590683222,0.07666415721178055,-0.05026841163635254,2790
,,,8400,,,,280,0.69,31792,0,1.67,-0.31308159999999996,,,,,,,,,,
0,4977,-0.04814247266389429,8430,0.92,1.18,8430,,,,,,,0.0,0.2,5.364418e-07,-3.9879977985712856e-05,0.001,0.20027129501104354,-0.016297497600317002,0.08622071892023087,0.10873782634735107,2800
,,,8430,,,,281,0.67,31895,0,1.72,-0.32800118000000006,,,,,,,,,,
0,4994,-0.04756518821697682,8460,0.96,1.1,8460,,,,,,,0.0,0.2,3.973643e-09,-1.0028779531356946e-05,0.001,0.14044643193483353,-0.009617348108440638,0.0592213049530983,0.38896644115448,2810
,,,8460,,,,282,0.66,31997,0,1.75,-0.3316240700000001,,,,,,,,,,
0,5013,-0.07161375832743942,8490,0.9,1.26,8490,,,,,,,0.0,0.2,1.9073487e-07,-5.13064864449575e-05,0.001,0.21242460906505584,-0.010859977453947067,0.09033040702342987,-0.26254284381866455,2820
,,,8490,,,,283,0.67,32118,0,1.75,-0.31462695999999996,,,,,,,,,,
0,5029,-0.1334540291549638,8520,0.88,1.32,8520,,,,,,,0.0,0.2,0.00030665993,-0.0022513457014671444,0.001,0.1289910078048706,-0.020060987398028373,0.043023351579904556,0.3505687117576599,2830
,,,8520,,,,284,0.67,32239,0,1.76,-0.30063481,,,,,,,,,,
0,5047,-0.0490104657644406,8550,0.92,1.22,8550,,,,,,,0.0,0.2,1.3418992e-05,0.0001365082451473043,0.001,0.12290907129645348,-0.02512041348963976,0.04881024360656738,0.36962997913360596,2840
,,,8550,,,,285,0.68,32355,0,1.74,-0.28030813,,,,,,,,,,
0,5065,-0.09507792440708726,8580,0.92,1.26,8580,,,,,,,0.05000000223517418,0.2,0.0043543717,-0.015071309717992776,0.001,0.18711699396371842,-0.08721666857600212,0.05487726628780365,0.24412184953689575,2850
,,,8580,,,,286,0.68,32478,0,1.74,-0.26512974000000006,,,,,,,,,,
0,5084,-0.026732473620213568,8610,0.98,1.06,8610,,,,,,,0.0,0.2,1.2596448e-06,-0.00020436277030970728,0.001,0.2339552566409111,-0.009105247259140015,0.08956042677164078,-0.006620168685913086,2860
,,,8610,,,,287,0.71,32580,0,1.69,-0.23383853999999998,,,,,,,,,,
0,5103,-0.06957656869199128,8640,0.92,1.26,8640,,,,,,,0.0,0.2,2.5073687e-06,-1.5902519417076988e-05,0.001,0.26944396197795867,-0.014891199581325055,0.09739840030670166,-0.5934628248214722,2870
,,,8640,,,,288,0.72,32696,0,1.66,-0.25313766,,,,,,,,,,
0,5125,-0.04869509847834706,8670,0.96,1.14,8670,,,,,,,0.0,0.2,0.0,-4.015366408260945e-07,0.001,0.16669539511203765,-0.006167352106422186,0.07343882322311401,0.24614304304122925,2880
,,,8670,,,,289,0.74,32805,0,1.59,-0.25203742999999995,,,,,,,,,,
0,5147,-0.0955154784489423,8700,0.86,1.38,8700,,,,,,,0.0,0.2,1.352032e-05,-0.0007076567335024819,0.001,0.16045104414224626,-0.02146247923374176,0.06016137823462486,0.2295435667037964,2890
,,,8700,,,,290,0.78,32936,0,1.5,-0.21195452000000004,,,,,,,,,,
0,5166,-0.07151276344433427,8730,0.92,1.24,8730,,,,,,,0.023333334550261497,0.2,0.012264933,-0.0014445010797739855,0.001,0.12509015947580338,-0.015675304643809795,0.05417027696967125,0.376028835773468,2900
,,,8730,,,,291,0.81,33046,0,1.47,-0.19878373000000005,,,,,,,,,,
0,5183,-0.08878804004285484,8760,0.92,1.18,8760,,,,,,,0.0,0.2,1.5775363e-06,-5.616784064237379e-05,0.001,0.2617058604955673,-0.014308510720729828,0.10701685398817062,0.0758826732635498,2910
,,,8760,,,,292,0.78,33159,0,1.51,-0.23949752,,,,,,,,,,
0,5203,-0.09061221464537084,8790,0.92,1.22,8790,,,,,,,0.0,0.2,1.13248824e-07,3.535419737694667e-05,0.001,0.23103938549757003,-0.013044965267181397,0.09787308424711227,0.03173583745956421,2920
,,,8790,,,,293,0.78,33271,0,1.51,-0.21653327,,,,,,,,,,
0,5225,-0.06898794997483491,8820,0.92,1.2,8820,,,,,,,0.046666669100522994,0.2,0.033166345,-0.007171248382267947,0.001,0.40313967764377595,-0.04809478521347046,0.08895304054021835,0.22368687391281128,2930
,,,8820,,,,294,0.79,33385,0,1.49,-0.20442522,,,,,,,,,,
0,5246,-0.05308127856813371,8850,0.94,1.22,8850,,,,,,,0.0,0.2,0.00019442836,-0.0005797598809779813,0.001,0.17031393945217133,-0.028348011896014214,0.07462327182292938,0.21692150831222534,2940
,,,8850,,,,295,0.76,33500,0,1.55,-0.21937211,,,,,,,,,,
0,5266,-0.047619885797612366,8880,0.96,1.14,8880,,,,,,,0.0,0.2,2.3841858e-08,-5.653699182950333e-06,0.001,0.16747500151395797,-0.010775938164442778,0.06729622930288315,-0.17359423637390137,2950
,,,8880,,,,296,0.78,33602,0,1.48,-0.19126831000000002,,,,,,,,,,
0,5284,-0.09035884527023881,8910,0.88,1.28,8910,,,,,,,0.0,0.2,2.3841858e-08,-3.074228821802194e-05,0.001,0.16200276017189025,-0.012808961234986782,0.06848091632127762,0.3018631935119629,2960
,,,8910,,,,297,0.8,33714,0,1.46,-0.16953042999999998,,,,,,,,,,
0,5307,-0.07308138580992818,8940,0.88,1.32,8940,,,,,,,0.0,0.2,3.973643e-09,-1.3634810922447116e-05,0.001,0.12316737994551659,-0.009600186627358199,0.04900423064827919,0.37156105041503906,2970
,,,8940,,,,298,0.8,33833,0,1.46,-0.18077257,,,,,,,,,,
0,5323,-0.07171416910365223,8970,0.92,1.22,8970,,,,,,,0.0,0.2,8.8214875e-07,-6.963392132988133e-05,0.001,0.09621232002973557,-0.02208226453512907,0.03812853991985321,0.19342046976089478,2980
,,,8970,,,,299,0.78,33950,0,1.51,-0.20194915,,,,,,,,,,
0,5343,-0.1103384173847735,9000,0.88,1.28,9000,,,,,,,0.0,0.2,0.00010543863,-0.0013098710886943366,0.001,0.16343962997198105,-0.03092889990657568,0.05004104599356651,0.5087981224060059,2990
,,,9000,,,,300,0.77,34069,0,1.55,-0.22505490000000006,,,,,,,,,,
0,5361,-0.08944822795689106,9030,0.9,1.24,9030,,,,,,,0.0,0.2,0.00018780827,-0.00011322855885129713,0.001,0.13491199538111687,-0.03286711387336254,0.053522661328315735,0.42527395486831665,3000
,,,9030,,,,301,0.77,34187,0,1.57,-0.24078489,,,,,,,,,,
0,5379,-0.049105406431481244,9060,0.96,1.18,9060,,,,,,,0.0,0.2,0.00020728906,-0.0003390991556321943,0.001,0.22578902542591095,-0.04581701532006264,0.07623087614774704,0.19345563650131226,3010
,,,9060,,,,302,0.77,34299,0,1.58,-0.23099333000000002,,,,,,,,,,
0,5398,-0.10940203804057091,9090,0.88,1.28,9090,,,,,,,0.0,0.2,1.821518e-05,-0.0012130533564292279,0.001,0.20571723580360413,-0.022338278777897357,0.08601266890764236,0.014848887920379639,3020
,,,9090,,,,303,0.74,34419,0,1.65,-0.26737720000000004,,,,,,,,,,
0,5414,-0.10949665397871286,9120,0.9,1.26,9120,,,,,,,0.0,0.2,6.437302e-07,-1.5756587029813752e-05,0.001,0.1873217687010765,-0.011886156629770994,0.06935075670480728,0.11900627613067627,3030
,,,9120,,,,304,0.75,34528,0,1.65,-0.27327766000000003,,,,,,,,,,
0,5429,-0.09138091402128339,9150,0.84,1.36,9150,,,,,,,0.0,0.2,7.152558e-08,-3.298401816209662e-05,0.001,0.18298246562480927,-0.011296732537448406,0.06905511021614075,0.2104252576828003,3040
,,,9150,,,,305,0.74,34647,0,1.7,-0.29461665,,,,,,,,,,
