eval/success_rate,eval/mean_reward,env/completion_counter,env/n_steps,time/total_timesteps,eval/mean_ep_length,env/current_idx,rollout/ep_len_mean,rollout/success_rate,time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/fps,train/n_updates,train/value_loss,train/policy_gradient_loss,train/entropy_loss,train/approx_kl,train/clip_fraction,train/learning_rate,train/clip_range,train/explained_variance,train/loss
,,,,4920,,,1.53,0.8,18727,-0.18537718000000003,164,0,,,,,,,,,,
0.92,-0.0707235355488956,0,4950,4950,1.24,3029,,,,,,,1640,0.13387297093868256,-0.0045662802892429966,-0.1237093985080719,0.008271512,0.023333334550261497,0.001,0.2,0.41318684816360474,0.04621440917253494
,,,,4950,,,1.52,0.81,18860,-0.19103146000000001,165,0,,,,,,,,,,
0.94,-0.06923277888912707,0,4980,4980,1.18,3048,,,,,,,1650,0.17640912681818008,-0.009357927229721064,-0.10444111749529839,0.012310982,0.03333333507180214,0.001,0.2,0.1220940351486206,0.06111811473965645
,,,,4980,,,1.53,0.81,18967,-0.20828485,166,0,,,,,,,,,,
0.88,-0.09219783294480294,0,5010,5010,1.32,3068,,,,,,,1660,0.08588509932160378,-0.007401898156628483,-0.08601327016949653,0.010713973,0.01666666753590107,0.001,0.2,0.46279311180114746,0.01439680065959692
,,,,5010,,,1.53,0.81,19085,-0.21136474,167,0,,,,,,,,,,
0.94,-0.06731940550729633,0,5040,5040,1.14,3088,,,,,,,1670,0.11139109656214714,-0.015678782934943847,-0.15303945019841195,0.05322843,0.0833333346992731,0.001,0.2,0.361005961894989,0.016597071662545204
,,,,5040,,,1.49,0.83,19187,-0.19252922000000003,168,0,,,,,,,,,,
0.92,-0.0698933964036405,0,5070,5070,1.16,3108,,,,,,,1680,0.1992974415421486,-0.007432551222543005,-0.05017697289586067,0.008371315,0.023333334550261497,0.001,0.2,0.018030643463134766,0.06659609824419022
,,,,5070,,,1.5,0.82,19286,-0.18800124999999998,169,0,,,,,,,,,,
0.98,-0.027101086815819145,0,5100,5100,1.06,3130,,,,,,,1690,0.20217540264129638,-0.00011568715182272982,-0.031139717437326908,7.192294e-07,0.0,0.001,0.2,-0.10807168483734131,0.08701140433549881
,,,,5100,,,1.48,0.82,19386,-0.18470589999999998,170,0,,,,,,,,,,
1.0,-0.006698584957048297,0,5130,5130,1.08,3148,,,,,,,1700,0.13103922531008722,-2.37500664509227e-05,-0.028765317052602768,7.152558e-08,0.0,0.001,0.2,0.3334627151489258,0.05039352923631668
,,,,5130,,,1.49,0.82,19505,-0.18363666999999995,171,0,,,,,,,,,,
0.88,-0.08955003716051578,0,5160,5160,1.26,3170,,,,,,,1710,0.10786777436733246,-4.1400393504531505e-07,-0.024138457700610162,0.0,0.0,0.001,0.2,0.323327898979187,0.045745618641376495
,,,,5160,,,1.48,0.82,19616,-0.17257778000000001,172,0,,,,,,,,,,
0.92,-0.05001851016189903,0,5190,5190,1.26,3195,,,,,,,1720,0.16703208684921264,-1.9166867031295e-06,-0.02433318253606558,0.0,0.0,0.001,0.2,-0.01367330551147461,0.06950290501117706
,,,,5190,,,1.37,0.86,19728,-0.12984839999999997,173,0,,,,,,,,,,
0.88,-0.09323174155317247,0,5220,5220,1.28,3211,,,,,,,1730,0.05257462821900845,-2.2623191184578673e-05,-0.03612925224006176,3.914038e-06,0.0,0.001,0.2,0.36540281772613525,0.023427272215485573
,,,,5220,,,1.45,0.82,19843,-0.16932087000000004,174,0,,,,,,,,,,
0.88,-0.11614308145828545,0,5250,5250,1.34,3229,,,,,,,1740,0.3308263748884201,-0.007092456596437558,-0.021018697693943978,0.0027603884,0.013333334028720856,0.001,0.2,0.04603010416030884,0.10831250995397568
,,,,5250,,,1.5,0.81,19966,-0.16844668999999995,175,0,,,,,,,,,,
0.84,-0.1752099504787475,0,5280,5280,1.32,3248,,,,,,,1750,0.19580328911542894,-9.13971683257131e-05,-0.020290153846144677,1.6291936e-07,0.0,0.001,0.2,0.17842847108840942,0.07205340266227722
,,,,5280,,,1.5,0.79,20088,-0.18530423999999995,176,0,,,,,,,,,,
0.86,-0.13115191901102663,0,5310,5310,1.34,3267,,,,,,,1760,0.24549952894449234,-0.011987627738465845,-0.037003636918962,0.07197647,0.030000001564621924,0.001,0.2,0.018448948860168457,0.08583780378103256
,,,,5310,,,1.55,0.77,20208,-0.22037656000000003,177,0,,,,,,,,,,
0.86,-0.132559557473287,0,5340,5340,1.3,3284,,,,,,,1770,0.20540944039821624,-2.653668304173351e-05,-0.02644303310662508,2.2451083e-07,0.0,0.001,0.2,0.24957042932510376,0.09089455008506775
,,,,5340,,,1.66,0.73,20345,-0.24391225999999996,178,0,,,,,,,,,,
0.96,-0.02993019996676594,0,5370,5370,1.12,3303,,,,,,,1780,0.17191803306341172,-2.969006653774642e-06,-0.01717516705393791,0.0,0.0,0.001,0.2,0.1465836763381958,0.08211284875869751
,,,,5370,,,1.68,0.72,20452,-0.26799609999999996,179,0,,,,,,,,,,
0.88,-0.12946078531909733,0,5400,5400,1.26,3322,,,,,,,1790,0.18630481362342835,-6.53147709179791e-06,-0.018570950254797935,0.0,0.0,0.001,0.2,0.30716121196746826,0.08072704076766968
,,,,5400,,,1.61,0.76,20563,-0.24146217,180,0,,,,,,,,,,
0.92,-0.048308456861414016,0,5430,5430,1.18,3340,,,,,,,1800,0.22210122495889664,-0.00021985540646110024,-0.029173949174582957,7.5836974e-06,0.0,0.001,0.2,0.13080865144729614,0.0907512903213501
,,,,5430,,,1.66,0.73,20670,-0.28475698000000005,181,0,,,,,,,,,,
0.96,-0.007173210978507995,0,5460,5460,1.1,3358,,,,,,,1810,0.1976148381829262,1.4969309152945697e-05,-0.021219790913164616,1.1920929e-08,0.0,0.001,0.2,0.42677634954452515,0.06452249735593796
,,,,5460,,,1.62,0.75,20772,-0.24931979999999995,182,0,,,,,,,,,,
0.84,-0.11104361061938108,0,5490,5490,1.34,3376,,,,,,,1820,0.1897953063249588,-0.0001494914294138283,-0.0258328627794981,7.470449e-07,0.0,0.001,0.2,0.36105698347091675,0.07673481106758118
,,,,5490,,,1.66,0.74,20899,-0.22604492999999998,183,0,,,,,,,,,,
0.88,-0.10977718780282884,0,5520,5520,1.28,3394,,,,,,,1830,0.21797752529382705,1.7528732566773898e-06,-0.027217430621385576,3.9339065e-07,0.0,0.001,0.2,-1.2954883575439453,0.0838664323091507
,,,,5520,,,1.63,0.74,21014,-0.22067530999999996,184,0,,,,,,,,,,
0.9,-0.0898016722407192,0,5550,5550,1.28,3411,,,,,,,1840,0.2697634816169739,2.736647929513225e-06,-0.020354387536644935,0.0,0.0,0.001,0.2,0.2013224959373474,0.09484593570232391
,,,,5550,,,1.65,0.72,21128,-0.23100455999999994,185,0,,,,,,,,,,
0.92,-0.07087331095710397,0,5580,5580,1.24,3426,,,,,,,1850,0.22979982793331147,-2.8288364479323034e-06,-0.020504857040941717,0.0,0.0,0.001,0.2,0.1019829511642456,0.11767838895320892
,,,,5580,,,1.76,0.67,21248,-0.2667329,186,0,,,,,,,,,,
0.98,-0.007324523297138512,0,5610,5610,1.08,3444,,,,,,,1860,0.2490593507885933,-2.1784504124156e-06,-0.0194989999756217,0.0,0.0,0.001,0.2,0.08214521408081055,0.1078491285443306
,,,,5610,,,1.71,0.7,21346,-0.22547125999999998,187,0,,,,,,,,,,
0.92,-0.0693861779011786,0,5640,5640,1.26,3463,,,,,,,1870,0.13468276262283324,-0.006413477556779945,-0.032329832948744294,0.1538541,0.026666668057441712,0.001,0.2,0.07971996068954468,0.056523747742176056
,,,,5640,,,1.7,0.71,21456,-0.22486823,188,0,,,,,,,,,,
0.92,-0.04976036039181054,0,5670,5670,1.26,3484,,,,,,,1880,0.10535939261317254,-0.00038453757588285953,-0.048506731539964675,5.443891e-06,0.0,0.001,0.2,0.3596983551979065,0.04368171840906143
,,,,5670,,,1.62,0.74,21567,-0.21121452999999998,189,0,,,,,,,,,,
0.9,-0.09046443009749056,0,5700,5700,1.3,3503,,,,,,,1890,0.15634217411279677,-0.0011617221618264394,-0.061747672781348226,5.181829e-05,0.0,0.001,0.2,-0.008606433868408203,0.06602779030799866
,,,,5700,,,1.65,0.74,21681,-0.21216754000000002,190,0,,,,,,,,,,
0.92,-0.08858433997258544,0,5730,5730,1.18,3526,,,,,,,1900,0.14467779844999312,-0.0011622732902954347,-0.05260237641632557,1.989603e-05,0.0,0.001,0.2,0.11347043514251709,0.051650356501340866
,,,,5730,,,1.5,0.81,21798,-0.15390956,191,0,,,,,,,,,,
0.88,-0.11076652168296278,0,5760,5760,1.36,3546,,,,,,,1910,0.1057725913822651,-0.00042334347803265617,-0.051848354563117025,5.690257e-06,0.0,0.001,0.2,0.18650400638580322,0.0405607596039772
,,,,5760,,,1.45,0.83,21948,-0.15345054,192,0,,,,,,,,,,
0.86,-0.11361665155738593,0,5790,5790,1.3,3562,,,,,,,1920,0.214558245241642,-8.879581827692107e-05,-0.04687899611890316,2.0345053e-06,0.0,0.001,0.2,0.15338915586471558,0.09909018129110336
,,,,5790,,,1.53,0.79,22064,-0.18352540000000006,193,0,,,,,,,,,,
0.9,-0.08942733513191342,0,5820,5820,1.28,3585,,,,,,,1930,0.1961182862520218,-0.0017019856115803478,-0.05885735601186752,9.129246e-05,0.0,0.001,0.2,0.1561429500579834,0.08078654855489731
,,,,5820,,,1.46,0.83,22181,-0.17158874999999998,194,0,,,,,,,,,,
0.94,-0.06773152748588472,0,5850,5850,1.14,3603,,,,,,,1940,0.10526568740606308,4.417260486659913e-05,-0.048082876950502396,2.8351942e-06,0.0,0.001,0.2,0.28250521421432495,0.045542582869529724
,,,,5850,,,1.5,0.8,22286,-0.2025336,195,0,,,,,,,,,,
0.92,-0.06831111375708133,0,5880,5880,1.18,3625,,,,,,,1950,0.24844987839460372,-0.0029644148526131175,-0.11277908608317375,0.008662024,0.036666668578982355,0.001,0.2,0.18409991264343262,0.1041160598397255
,,,,5880,,,1.51,0.79,22394,-0.21481417,196,0,,,,,,,,,,
0.92,-0.08892290011048316,0,5910,5910,1.18,3641,,,,,,,1960,0.1972913071513176,-0.006574124926701152,-0.11465715542435646,0.016714823,0.05000000260770321,0.001,0.2,0.1423911452293396,0.08252031356096268
,,,,5910,,,1.62,0.73,22495,-0.26401843,197,0,,,,,,,,,,
0.9,-0.06975755779072643,0,5940,5940,1.28,3657,,,,,,,1970,0.16454752534627914,-0.0001626896883561102,-0.10152019560337067,0.0009048879,0.006666667014360428,0.001,0.2,0.36268728971481323,0.07100411504507065
,,,,5940,,,1.61,0.73,22613,-0.27450060000000004,198,0,,,,,,,,,,
0.82,-0.09227059988770633,0,5970,5970,1.4,3678,,,,,,,1980,0.14522553235292435,-0.008174204997097511,-0.19726478755474092,0.039481983,0.09666667059063912,0.001,0.2,0.37600427865982056,0.05059940740466118
,,,,5970,,,1.6,0.75,22734,-0.25775108,199,0,,,,,,,,,,
0.84,-0.15073852710891514,0,6000,6000,1.34,3696,,,,,,,1990,0.21996206194162368,-0.02335037046422528,-0.19110093265771866,0.033300206,0.06666666902601719,0.001,0.2,-0.15925872325897217,0.0393076166510582
,,,,6000,,,1.59,0.76,22945,-0.25444935,200,0,,,,,,,,,,
0.94,-0.048949439669959245,0,6030,6030,1.2,3714,,,,,,,2000,0.29899741858243944,-0.00048005858969792927,-0.07442438453435898,8.571545e-05,0.0,0.001,0.2,-0.05365276336669922,0.11143400520086288
,,,,6030,,,1.65,0.73,23057,-0.2612781,201,0,,,,,,,,,,
0.94,-0.028264906690455973,0,6060,6060,1.14,3735,,,,,,,2010,0.20402391254901886,7.921258704968182e-06,-0.03569922745227814,3.1789145e-07,0.0,0.001,0.2,-0.014728665351867676,0.0890866219997406
,,,,6060,,,1.58,0.77,23164,-0.22388682,202,0,,,,,,,,,,
0.96,-0.04890880323946476,0,6090,6090,1.18,3756,,,,,,,2020,0.12233912348747253,-0.0060095188611498426,-0.05986039973795414,0.014852029,0.026666668057441712,0.001,0.2,0.48669302463531494,0.04491773992776871
,,,,6090,,,1.54,0.79,23279,-0.20684325,203,0,,,,,,,,,,
0.88,-0.07030557099264115,0,6120,6120,1.28,3773,,,,,,,2030,0.16747545599937438,-5.9782070893543705e-05,-0.03920605778694153,5.5631e-07,0.0,0.001,0.2,0.23918485641479492,0.07104871422052383
,,,,6120,,,1.56,0.79,23391,-0.21326362999999998,204,0,,,,,,,,,,
0.88,-0.11110194922890514,0,6150,6150,1.38,3794,,,,,,,2040,0.20634522140026093,-6.072769552698531e-05,-0.03122852686792612,2.3047129e-07,0.0,0.001,0.2,0.03562968969345093,0.08369974046945572
,,,,6150,,,1.52,0.79,23513,-0.21011294000000005,205,0,,,,,,,,,,
0.88,-0.09169949634000658,0,6180,6180,1.38,3815,,,,,,,2050,0.1732167661190033,-0.006352115736032537,-0.03639139197766781,0.02348597,0.026666668057441712,0.001,0.2,0.11276012659072876,0.05528557300567627
,,,,6180,,,1.47,0.82,23653,-0.18268186999999997,206,0,,,,,,,,,,
0.96,-0.02806603755801916,0,6210,6210,1.12,3833,,,,,,,2060,0.10312804132699967,-0.0042904191730000815,-0.02350634504109621,0.04909833,0.020000001043081285,0.001,0.2,0.25185996294021606,0.027157414704561234
,,,,6210,,,1.52,0.81,23761,-0.19790192000000004,207,0,,,,,,,,,,
0.9,-0.06906381984241307,0,6240,6240,1.22,3850,,,,,,,2070,0.19079362899065017,0.00010867128767131363,-0.033767718076705935,1.1503696e-06,0.0,0.001,0.2,0.07738715410232544,0.07998807728290558
,,,,6240,,,1.57,0.79,23866,-0.21898532999999998,208,0,,,,,,,,,,
0.88,-0.05127915298100561,0,6270,6270,1.26,3869,,,,,,,2080,0.17772995308041573,9.358227274347541e-06,-0.03389494530856609,9.735425e-08,0.0,0.001,0.2,0.42085838317871094,0.05931089445948601
,,,,6270,,,1.53,0.8,23976,-0.21484049,209,0,,,,,,,,,,
0.84,-0.11436477125622332,0,6300,6300,1.4,3885,,,,,,,2090,0.21262021511793136,-1.9727150414272643e-05,-0.04048841185867787,1.39077505e-08,0.0,0.001,0.2,0.13560402393341064,0.07699910551309586
,,,,6300,,,1.64,0.75,24096,-0.2692188,210,0,,,,,,,,,,
0.96,-0.048832889734767376,0,6330,6330,1.18,3902,,,,,,,2100,0.18361506164073943,-1.760120195433146e-05,-0.03235495537519455,5.9604646e-09,0.0,0.001,0.2,0.2661060690879822,0.07444097101688385
,,,,6330,,,1.68,0.73,24203,-0.29204642,211,0,,,,,,,,,,
0.9,-0.06917651173193008,0,6360,6360,1.24,3923,,,,,,,2110,0.18913672715425492,-7.187078412549397e-05,-0.04390237331390381,3.4173328e-07,0.0,0.001,0.2,0.1827351450920105,0.06622866541147232
,,,,6360,,,1.65,0.72,24311,-0.29319287,212,0,,,,,,,,,,
0.92,-0.07059417930431663,0,6390,6390,1.22,3939,,,,,,,2120,0.1797105275094509,-0.0008223829797740611,-0.041750280931591985,4.8400958e-05,0.0,0.001,0.2,-0.41919636726379395,0.04777907952666283
,,,,6390,,,1.71,0.69,24417,-0.31452142,213,0,,,,,,,,,,
0.9,-0.06885209805797786,0,6420,6420,1.22,3956,,,,,,,2130,0.15646726712584497,-6.10562167943307e-05,-0.04497383534908295,4.4902166e-07,0.0,0.001,0.2,0.16828638315200806,0.05366995185613632
,,,,6420,,,1.68,0.7,24536,-0.2843107999999999,214,0,,,,,,,,,,
0.9,-0.09189818680286407,0,6450,6450,1.28,3974,,,,,,,2140,0.17858759686350822,-0.0011437964445698335,-0.0710933230817318,3.2182536e-05,0.0,0.001,0.2,0.18010491132736206,0.0586954802274704
,,,,6450,,,1.7,0.7,24651,-0.28740509,215,0,,,,,,,,,,
0.96,-0.04756404424086213,0,6480,6480,1.1,3992,,,,,,,2150,0.1691945381462574,-0.01980308343966799,-0.07823680117726325,0.040725224,0.046666669100522994,0.001,0.2,0.06762754917144775,0.0342140793800354
,,,,6480,,,1.7,0.7,24750,-0.27758087000000004,216,0,,,,,,,,,,
0.92,-0.09101509431377053,0,6510,6510,1.28,4009,,,,,,,2160,0.1836807459592819,-0.00046785071259360935,-0.10463806092739106,3.0382475e-05,0.0,0.001,0.2,-0.12934362888336182,0.06669698655605316
,,,,6510,,,1.7,0.71,24857,-0.28028341,217,0,,,,,,,,,,
0.92,-0.030432866318151355,0,6540,6540,1.22,4030,,,,,,,2170,0.18055395781993866,-0.0019100898733571236,-0.15120860189199448,9.852449e-05,0.0,0.001,0.2,0.20471078157424927,0.06500424444675446
,,,,6540,,,1.71,0.72,24961,-0.26096293,218,0,,,,,,,,,,
0.88,-0.11189970024861395,0,6570,6570,1.32,4050,,,,,,,2180,0.13979337066411973,0.0002949290481048195,-0.09242312833666802,7.0611636e-06,0.0,0.001,0.2,0.14755433797836304,0.05896826833486557
,,,,6570,,,1.6,0.77,25074,-0.20119017000000003,219,0,,,,,,,,,,
0.9,-0.09049448718782514,0,6600,6600,1.24,4072,,,,,,,2190,0.12495673224329948,-0.002546801192899473,-0.09493526443839073,0.00805702,0.01666666753590107,0.001,0.2,0.23833173513412476,0.04681488871574402
,,,,6600,,,1.53,0.8,25188,-0.17191699000000005,220,0,,,,,,,,,,
0.76,-0.23538076942320912,0,6630,6630,1.56,4088,,,,,,,2200,0.08840709924697876,-0.00026010443314588015,-0.1312334008514881,3.279845e-05,0.0,0.001,0.2,0.19459682703018188,0.03346160426735878
,,,,6630,,,1.57,0.77,25321,-0.20666157000000002,221,0,,,,,,,,,,
0.92,-0.049588094181381166,0,6660,6660,1.24,4109,,,,,,,2210,0.2021402448415756,-0.00518566397484399,-0.18478141278028487,0.0044880947,0.023333334550261497,0.001,0.2,0.20470601320266724,0.08227469027042389
,,,,6660,,,1.51,0.8,25424,-0.17802316,222,0,,,,,,,,,,
0.98,-0.027058350378647445,0,6690,6690,1.08,4127,,,,,,,2220,0.21057563424110412,-0.012550034538532628,-0.17359740138053895,0.004198007,0.023333334550261497,0.001,0.2,0.27014821767807007,0.07204221189022064
,,,,6690,,,1.55,0.77,25519,-0.18802750999999998,223,0,,,,,,,,,,
0.96,-0.048579367524944246,0,6720,6720,1.14,4146,,,,,,,2230,0.16477039605379104,-0.001502289783093147,-0.20663103312253953,0.008412179,0.020000001043081285,0.001,0.2,0.15433835983276367,0.06940238922834396
,,,,6720,,,1.57,0.75,25618,-0.20078456,224,0,,,,,,,,,,
0.86,-0.13083412770181893,0,6750,6750,1.34,4165,,,,,,,2240,0.18095315545797347,-0.010762141812592673,-0.17453427016735076,0.01758696,0.05000000260770321,0.001,0.2,-0.3660390377044678,0.05506816506385803
,,,,6750,,,1.59,0.74,25731,-0.19714999000000002,225,0,,,,,,,,,,
0.94,-0.06868309792131186,0,6780,6780,1.16,4180,,,,,,,2250,0.15983754992485047,-0.0005254746510765073,-0.11473435387015343,5.543232e-06,0.0,0.001,0.2,-0.2912548780441284,0.06884285062551498
,,,,6780,,,1.62,0.72,25837,-0.23481063000000002,226,0,,,,,,,,,,
0.96,-0.026423961208201945,0,6810,6810,1.08,4198,,,,,,,2260,0.33700376749038696,-0.0016734856631956062,-0.11557787731289863,0.0014378229,0.006666667014360428,0.001,0.2,0.10512787103652954,0.11319409310817719
,,,,6810,,,1.69,0.68,25938,-0.26411028999999997,227,0,,,,,,,,,,
0.86,-0.15488313500769435,0,6840,6840,1.34,4215,,,,,,,2270,0.2676558122038841,-0.026163466783861278,-0.19245485067367554,0.08560973,0.10666667185723781,0.001,0.2,0.06293576955795288,0.08542375266551971
,,,,6840,,,1.7,0.68,26058,-0.26053840000000006,228,0,,,,,,,,,,
0.74,-0.2140138407656923,0,6870,6870,1.6,4235,,,,,,,2280,0.23213461488485337,-0.0005955366353191493,-0.12659830078482628,7.4625013e-06,0.0,0.001,0.2,0.05513143539428711,0.11104634404182434
,,,,6870,,,1.67,0.7,26186,-0.24713146999999996,229,0,,,,,,,,,,
0.9,-0.06938366185873747,0,6900,6900,1.24,4251,,,,,,,2290,0.1811357706785202,-0.007429532501846481,-0.089040008187294,0.016718913,0.026666668057441712,0.001,0.2,0.07074719667434692,0.07509329915046692
,,,,6900,,,1.73,0.67,26300,-0.29917581,230,0,,,,,,,,,,
0.88,-0.11028230088762939,0,6930,6930,1.26,4271,,,,,,,2300,0.24150214791297914,-0.004503138619475067,-0.06719868816435337,0.0036153833,0.020000001043081285,0.001,0.2,0.14639735221862793,0.08974023163318634
,,,,6930,,,1.7,0.68,26414,-0.2979328699999999,231,0,,,,,,,,,,
0.92,-0.09147192909382283,0,6960,6960,1.22,4293,,,,,,,2310,0.2147095486521721,-2.883315055122182e-05,-0.045357655733823776,5.284945e-07,0.0,0.001,0.2,0.16550368070602417,0.0892004743218422
,,,,6960,,,1.58,0.74,26517,-0.24200518,232,0,,,,,,,,,,
0.9,-0.06890654339455068,0,6990,6990,1.24,4310,,,,,,,2320,0.13963616639375687,-1.2686848563125963e-05,-0.04297192320227623,0.0,0.0,0.001,0.2,0.20499330759048462,0.05832650512456894
,,,,6990,,,1.57,0.75,26626,-0.21078515000000003,233,0,,,,,,,,,,
0.88,-0.11526385228149592,0,7020,7020,1.4,4326,,,,,,,2330,0.101010612398386,-5.7827432510748625e-05,-0.04615125767886639,1.09275184e-07,0.0,0.001,0.2,0.2977219223976135,0.04507436603307724
,,,,7020,,,1.63,0.72,26742,-0.22432185999999998,234,0,,,,,,,,,,
0.9,-0.08947316872887313,0,7050,7050,1.28,4351,,,,,,,2340,0.18946974277496337,-0.00014751861159312263,-0.05213943086564541,1.0033449e-06,0.0,0.001,0.2,-0.03171348571777344,0.07815922796726227
,,,,7050,,,1.51,0.78,26849,-0.17200226000000002,235,0,,,,,,,,,,
0.92,-0.09083905851002783,0,7080,7080,1.22,4370,,,,,,,2350,0.11651155427098274,-0.0003844831097499224,-0.04930335842072964,4.227956e-06,0.0,0.001,0.2,0.30896955728530884,0.05191648751497269
,,,,7080,,,1.52,0.78,26954,-0.17613588000000002,236,0,,,,,,,,,,
0.88,-0.07016333644278347,0,7110,7110,1.26,4389,,,,,,,2360,0.1557319015264511,-4.47801747366583e-05,-0.046267037466168406,3.059705e-07,0.0,0.001,0.2,0.3629925847053528,0.06417899578809738
,,,,7110,,,1.54,0.78,27059,-0.16935187,237,0,,,,,,,,,,
0.98,-0.008345380993559956,0,7140,7140,1.14,4405,,,,,,,2370,0.17344707250595093,-4.982769531887143e-05,-0.05083195604383946,1.947085e-07,0.0,0.001,0.2,0.16583985090255737,0.07748008519411087
,,,,7140,,,1.6,0.76,27167,-0.20539644,238,0,,,,,,,,,,
0.92,-0.049743489595130086,0,7170,7170,1.24,4422,,,,,,,2380,0.18624335676431655,-0.00010210335192795128,-0.05029685534536839,4.172325e-07,0.0,0.001,0.2,0.5209910869598389,0.05860724672675133
,,,,7170,,,1.56,0.78,27279,-0.21290717999999997,239,0,,,,,,,,,,
0.92,-0.06851503170095384,0,7200,7200,1.2,4440,,,,,,,2390,0.11696504652500153,-1.987159273078021e-05,-0.04673173762857914,1.291434e-07,0.0,0.001,0.2,0.4412750005722046,0.047039102762937546
,,,,7200,,,1.63,0.74,27393,-0.23918832,240,0,,,,,,,,,,
0.9,-0.08963532611727715,0,7230,7230,1.3,4462,,,,,,,2400,0.16800569444894792,-0.0023677750750599634,-0.05045654885470867,0.009475911,0.020000001043081285,0.001,0.2,0.2484804391860962,0.0615333653986454
,,,,7230,,,1.65,0.74,27509,-0.23780075,241,0,,,,,,,,,,
0.92,-0.07113373718690127,0,7260,7260,1.24,4478,,,,,,,2410,0.180122272670269,-3.611534882992373e-05,-0.028915941528975964,2.6226044e-07,0.0,0.001,0.2,0.302895724773407,0.08089878410100937
,,,,7260,,,1.68,0.71,27625,-0.25635028000000004,242,0,,,,,,,,,,
0.82,-0.1539618022320792,0,7290,7290,1.44,4495,,,,,,,2420,0.21178122311830522,-1.8241008331987275e-05,-0.028934627212584017,4.3710074e-08,0.0,0.001,0.2,0.024468719959259033,0.09226584434509277
,,,,7290,,,1.7,0.69,27752,-0.29837800999999997,243,0,,,,,,,,,,
0.9,-0.06911162522155792,0,7320,7320,1.24,4513,,,,,,,2430,0.12905633822083473,5.434950150284834e-06,-0.02624913714826107,0.0,0.0,0.001,0.2,0.4501323103904724,0.05723649263381958
,,,,7320,,,1.65,0.71,27861,-0.26492693999999994,244,0,,,,,,,,,,
0.92,-0.0899590335180983,0,7350,7350,1.22,4534,,,,,,,2440,0.18857283741235734,-9.578466435122835e-07,-0.025221879407763482,0.0,0.0,0.001,0.2,0.07334339618682861,0.08195578306913376
,,,,7350,,,1.58,0.75,27969,-0.25071258999999996,245,0,,,,,,,,,,
0.88,-0.09041900198440998,0,7380,7380,1.3,4549,,,,,,,2450,0.22042493671178817,-2.8017164170890396e-06,-0.02541809659451246,0.0,0.0,0.001,0.2,-0.11955738067626953,0.09849656373262405
,,,,7380,,,1.69,0.72,28076,-0.2697952500000001,246,0,,,,,,,,,,
0.84,-0.15487263491377234,0,7410,7410,1.44,4565,,,,,,,2460,0.16263119876384735,-8.101264657334184e-07,-0.026718556694686414,0.0,0.0,0.001,0.2,0.11680328845977783,0.07419868558645248
,,,,7410,,,1.75,0.69,28191,-0.28201483,247,0,,,,,,,,,,
0.88,-0.09281316828913987,0,7440,7440,1.28,4584,,,,,,,2470,0.2096932351589203,-0.004004960521124268,-0.03438129145652056,0.05060877,0.026666668057441712,0.001,0.2,0.13081645965576172,0.09109944850206375
,,,,7440,,,1.72,0.71,28305,-0.27528941,248,0,,,,,,,,,,
0.94,-0.04834326914977282,0,7470,7470,1.16,4599,,,,,,,2480,0.19675668478012084,-5.1381985461596e-05,-0.045098456740379336,1.4305115e-06,0.0,0.001,0.2,0.2627156376838684,0.08688895404338837
,,,,7470,,,1.73,0.7,28404,-0.27236532999999996,249,0,,,,,,,,,,
0.94,-0.06899907731916756,0,7500,7500,1.16,4616,,,,,,,2490,0.17526446729898454,-0.0065550369163974945,-0.05207740180194378,0.015893778,0.05000000260770321,0.001,0.2,0.15281152725219727,0.06847961246967316
,,,,7500,,,1.76,0.68,28518,-0.27508698,250,0,,,,,,,,,,
0.9,-0.07517567856702953,0,7530,7530,1.24,4634,,,,,,,2500,0.1811124250292778,-0.004717904128483497,-0.03568005654960871,0.013690207,0.020000001043081285,0.001,0.2,0.10672527551651001,0.06685353815555573
,,,,7530,,,1.79,0.67,28630,-0.28647079999999997,251,0,,,,,,,,,,
0.82,-0.1330219618882984,0,7560,7560,1.42,4653,,,,,,,2510,0.18568985611200334,-1.996199302993773e-05,-0.0535295195877552,2.5471052e-06,0.0,0.001,0.2,0.130534827709198,0.08129161596298218
,,,,7560,,,1.74,0.68,28750,-0.2973704,252,0,,,,,,,,,,
0.9,-0.08848980562761426,0,7590,7590,1.22,4667,,,,,,,2520,0.18567584604024887,-3.503719881496892e-05,-0.06603915169835091,4.5895575e-07,0.0,0.001,0.2,0.19624102115631104,0.08329926431179047
,,,,7590,,,1.78,0.66,28857,-0.32551056,253,0,,,,,,,,,,
0.9,-0.06965386483352631,0,7620,7620,1.26,4685,,,,,,,2530,0.19480807334184647,-2.435525263120297e-05,-0.06309846751391887,1.2318293e-07,0.0,0.001,0.2,0.14435678720474243,0.08848877996206284
,,,,7620,,,1.78,0.68,28964,-0.30770720000000007,254,0,,,,,,,,,,
0.96,-0.048007559147663414,0,7650,7650,1.12,4708,,,,,,,2540,0.1781974270939827,-2.2434194832143815e-05,-0.07069553211331367,9.934108e-09,0.0,0.001,0.2,0.305767297744751,0.07909148186445236
,,,,7650,,,1.61,0.77,29069,-0.23342937000000002,255,0,,,,,,,,,,
0.9,-0.07001499772071838,0,7680,7680,1.26,4724,,,,,,,2550,0.10930270105600357,-9.445259924176775e-05,-0.06122969575226307,3.8146973e-07,0.0,0.001,0.2,-0.18808996677398682,0.043773964047431946
