eval/mean_reward,env/current_idx,eval/mean_ep_length,env/n_steps,time/total_timesteps,eval/success_rate,env/completion_counter,time/fps,time/iterations,time/time_elapsed,rollout/ep_len_mean,rollout/success_rate,rollout/ep_rew_mean,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/learning_rate,train/n_updates,train/loss,train/clip_fraction,train/clip_range,train/value_loss
-0.029647676004096866,1319,1.2,2820,2820,0.98,0,,,,,,,-0.1774572268128395,0.08156585693359375,-6.0031215463496324e-05,4.162391e-06,0.001,930,0.11165284365415573,0.0,0.2,0.22062319815158843
,,,,2820,,,0,94,11524,1.79,0.86,-0.17559564000000003,,,,,,,,,,
-0.0070490054180845614,1337,1.08,2850,2850,1.0,0,,,,,,,-0.19000795036554335,0.18113243579864502,-0.0003720615253405057,8.416176e-06,0.001,940,0.0697656124830246,0.0,0.2,0.24660685211420058
,,,,2850,,,0,95,11632,1.81,0.86,-0.18314538000000002,,,,,,,,,,
-0.12163357070181519,1351,1.52,2880,2880,0.9,0,,,,,,,-0.19941669553518296,0.28523778915405273,-0.0012383827400235248,0.00033819675,0.001,950,0.10006442666053772,0.0,0.2,0.25672512501478195
,,,,2880,,,0,96,11764,1.82,0.87,-0.16168095000000002,,,,,,,,,,
-0.030574906896799803,1362,1.22,2910,2910,0.98,0,,,,,,,-0.18236694782972335,0.025241732597351074,-0.007030769952107186,0.004617387,0.001,960,0.04486843943595886,0.01666666753590107,0.2,0.1326698124408722
,,,,2910,,,0,97,11869,2.0,0.83,-0.20789655999999998,,,,,,,,,,
-0.07224961741827428,1376,1.36,2940,2940,0.94,0,,,,,,,-0.13528926372528077,0.19263631105422974,-0.003444679235108339,0.0021982312,0.001,970,0.08373978734016418,0.01666666753590107,0.2,0.2762072071433067
,,,,2940,,,0,98,11985,2.09,0.81,-0.24182935,,,,,,,,,,
-0.0958085600566119,1394,1.48,2970,2970,0.9,0,,,,,,,-0.1018368273973465,0.2962426543235779,-0.01024037941048519,0.004787439,0.001,980,0.0519477054476738,0.023333334550261497,0.2,0.17025631666183472
,,,,2970,,,0,99,12122,1.93,0.86,-0.18055316000000002,,,,,,,,,,
-0.07120927053038031,1411,1.26,3000,3000,0.94,0,,,,,,,-0.09544937983155251,0.12998247146606445,-6.960928430999047e-06,9.4572704e-07,0.001,990,0.04941455274820328,0.0,0.2,0.11185972765088081
,,,,3000,,,0,100,12242,1.92,0.85,-0.20735727,,,,,,,,,,
-0.03245987694244832,1423,1.26,3030,3030,0.96,0,,,,,,,-0.09977957680821418,-0.004135251045227051,-2.065300966336281e-06,1.9868214e-07,0.001,1000,0.21052370965480804,0.0,0.2,0.5538346469402313
,,,,3030,,,0,101,12362,1.98,0.85,-0.20164378999999996,,,,,,,,,,
-0.07136063924059272,1442,1.42,3060,3060,0.92,0,,,,,,,-0.10358144491910934,0.008587658405303955,2.9206275868887134e-07,0.0,0.001,1010,0.11660313606262207,0.0,0.2,0.2795325845479965
,,,,3060,,,0,102,12482,1.99,0.83,-0.21453595000000003,,,,,,,,,,
-0.053490145783871415,1457,1.42,3090,3090,0.94,0,,,,,,,-0.10356955528259278,0.017995357513427734,-1.6151865244395936e-06,0.0,0.001,1020,0.05828051269054413,0.0,0.2,0.1369538873434067
,,,,3090,,,0,103,12612,1.99,0.83,-0.22898619,,,,,,,,,,
-0.11760249257087707,1475,1.6,3120,3120,0.9,0,,,,,,,-0.10540193989872933,0.1110106110572815,-1.4283259773151257e-06,0.0,0.001,1030,0.1556112915277481,0.0,0.2,0.43271045982837675
,,,,3120,,,0,104,12741,1.81,0.87,-0.18140983000000002,,,,,,,,,,
-0.03028339900076389,1496,1.22,3150,3150,0.98,0,,,,,,,-0.11341255381703377,0.14318984746932983,-0.0047075007646344424,0.005891339,0.001,1040,0.07418696582317352,0.03333333507180214,0.2,0.19479535073041915
,,,,3150,,,0,105,12866,1.74,0.87,-0.16188841999999998,,,,,,,,,,
-0.11533977717161178,1510,1.44,3180,3180,0.9,0,,,,,,,-0.13705465346574783,0.3005324602127075,-1.9663671159797502e-05,4.3352443e-06,0.001,1050,0.045916613191366196,0.0,0.2,0.12743674963712692
,,,,3180,,,0,106,12993,1.78,0.86,-0.17304955999999996,,,,,,,,,,
-0.07450351034291089,1522,1.26,3210,3210,0.94,0,,,,,,,-0.19309628903865814,0.571861743927002,-0.015283704355048399,0.017989716,0.001,1060,0.005828334018588066,0.04333333559334278,0.2,0.079313113540411
,,,,3210,,,0,107,13123,1.8,0.85,-0.18965619,,,,,,,,,,
-0.11771229317877442,1529,1.44,3240,3240,0.9,0,,,,,,,-0.28161381334066393,-0.3661903142929077,0.00013126889733632295,0.0023718576,0.001,1070,0.1379503607749939,0.020000001043081285,0.2,0.34742921888828276
,,,,3240,,,0,108,13240,1.96,0.82,-0.21606527999999997,,,,,,,,,,
-0.09302874525077641,1547,1.52,3270,3270,0.92,0,,,,,,,-0.3435645252466202,-0.0874713659286499,-0.0003910307135811308,4.2839845e-05,0.001,1080,0.09906108677387238,0.0,0.2,0.22076115161180496
,,,,3270,,,0,109,13364,1.92,0.84,-0.19744933,,,,,,,,,,
-0.05904042755253613,1560,1.4,3300,3300,0.96,0,,,,,,,-0.36403097212314606,-0.019965291023254395,-0.002022124900346611,0.0011788567,0.001,1090,0.041259441524744034,0.006666667014360428,0.2,0.15110131725668907
,,,,3300,,,0,110,13488,2.07,0.81,-0.23423960000000002,,,,,,,,,,
-0.11402000494301319,1577,1.44,3330,3330,0.9,0,,,,,,,-0.4071276396512985,0.13564008474349976,-0.0040629289004328936,0.0017179787,0.001,1100,0.13729503750801086,0.013333334028720856,0.2,0.34913223385810854
,,,,3330,,,0,111,13609,2.08,0.81,-0.23277860999999997,,,,,,,,,,
-0.05389937158674002,1591,1.32,3360,3360,0.94,0,,,,,,,-0.35564348101615906,0.17735564708709717,-0.003214034254973086,0.008011413,0.001,1110,0.06128866225481033,0.04000000208616257,0.2,0.1508048251271248
,,,,3360,,,0,112,13724,2.21,0.78,-0.26991593999999997,,,,,,,,,,
-0.05398640453349799,1604,1.34,3390,3390,0.96,0,,,,,,,-0.30604429841041564,0.30528223514556885,-0.0021840315279162857,0.001627622,0.001,1120,0.06547711789608002,0.010000000521540642,0.2,0.1648734003305435
,,,,3390,,,0,113,13842,2.27,0.78,-0.27315169,,,,,,,,,,
-0.009464873410761356,1618,1.24,3420,3420,0.98,0,,,,,,,-0.2367968127131462,0.3436984419822693,-0.004009594946013095,0.0031051438,0.001,1130,0.06220002844929695,0.013333334028720856,0.2,0.17155634015798568
,,,,3420,,,0,114,13950,2.16,0.8,-0.23836591,,,,,,,,,,
-0.009123058468103408,1633,1.22,3450,3450,0.98,0,,,,,,,-0.18001164346933365,0.17147237062454224,-0.0012443597021047025,0.0022279462,0.001,1140,0.046723898500204086,0.013333334028720856,0.2,0.12813653647899628
,,,,3450,,,0,115,14066,2.04,0.82,-0.21998553,,,,,,,,,,
-0.07209618052002043,1645,1.4,3480,3480,0.94,0,,,,,,,-0.13946008011698724,0.4366528391838074,-0.002618017954519036,0.0021825691,0.001,1150,0.06159207597374916,0.010000000521540642,0.2,0.15950830057263374
,,,,3480,,,0,116,14193,2.16,0.78,-0.26714235,,,,,,,,,,
-0.008583033825270831,1663,1.16,3510,3510,1.0,0,,,,,,,-0.11076551303267479,-0.05264937877655029,-1.1870761774090966e-05,7.2320304e-06,0.001,1160,0.0665280669927597,0.0,0.2,0.216341632604599
,,,,3510,,,0,117,14301,2.02,0.81,-0.23611306999999995,,,,,,,,,,
-0.05774247153196484,1679,1.48,3540,3540,0.94,0,,,,,,,-0.09457767903804778,0.21720337867736816,3.0664602945762454e-06,4.7286352e-07,0.001,1170,0.08172139525413513,0.0,0.2,0.20214997082948685
,,,,3540,,,0,118,14439,2.04,0.81,-0.22702805000000004,,,,,,,,,,
-0.04903051457367837,1697,1.24,3570,3570,0.96,0,,,,,,,-0.08162344172596932,0.020157933235168457,-0.013542095722320013,0.007054222,0.001,1180,0.03929879143834114,0.023333334550261497,0.2,0.12509394064545631
,,,,3570,,,0,119,14552,1.94,0.83,-0.19864166,,,,,,,,,,
-0.08166236612014473,1712,1.28,3600,3600,0.94,0,,,,,,,-0.05683748386800289,0.3329550623893738,8.46515099510725e-06,1.1603038e-06,0.001,1190,0.05166582763195038,0.0,0.2,0.12600057795643807
,,,,3600,,,0,120,14671,1.97,0.82,-0.22244001000000002,,,,,,,,,,
-0.05051782233640552,1733,1.26,3630,3630,0.96,0,,,,,,,-0.05128580555319786,0.11268621683120728,6.049871379865123e-07,1.1920929e-07,0.001,1200,0.09408070147037506,0.0,0.2,0.24019201397895812
,,,,3630,,,0,121,14786,1.8,0.86,-0.17375859000000002,,,,,,,,,,
-0.09366408673580735,1750,1.54,3660,3660,0.92,0,,,,,,,-0.04442330934107304,0.3284306526184082,-0.009550359992621082,0.0030240933,0.001,1210,0.032261673361063004,0.013333334028720856,0.2,0.18778034001588823
,,,,3660,,,0,122,14921,1.73,0.89,-0.13381173999999998,,,,,,,,,,
-0.07067553877830506,1767,1.34,3690,3690,0.94,0,,,,,,,-0.034873177856206895,-0.2152848243713379,1.3211965709469808e-05,2.78155e-07,0.001,1220,0.07270049303770065,0.0,0.2,0.1655183643102646
,,,,3690,,,0,123,15036,1.72,0.89,-0.12745963999999999,,,,,,,,,,
-0.032099915952421725,1780,1.22,3720,3720,0.96,0,,,,,,,-0.030896301567554473,0.34361976385116577,2.231299884325466e-06,0.0,0.001,1230,0.059451937675476074,0.0,0.2,0.1417282447218895
,,,,3720,,,0,124,15154,1.79,0.87,-0.15850555000000002,,,,,,,,,,
-0.09816016840748489,1794,1.42,3750,3750,0.92,0,,,,,,,-0.030308619514107703,0.40884387493133545,4.56968940909519e-08,0.0,0.001,1240,0.04885629191994667,0.0,0.2,0.11929966434836388
,,,,3750,,,0,125,15276,1.87,0.84,-0.19953947999999996,,,,,,,,,,
-0.12114413443021477,1810,1.52,3780,3780,0.9,0,,,,,,,-0.030503742396831512,0.18015193939208984,-3.032883044262746e-07,0.0,0.001,1250,0.06296990811824799,0.0,0.2,0.21014272719621657
,,,,3780,,,0,126,15410,1.82,0.86,-0.16945697999999998,,,,,,,,,,
-0.07426020922604948,1825,1.54,3810,3810,0.92,0,,,,,,,-0.029648739099502563,-2.3718743324279785,-4.365046887500057e-07,0.0,0.001,1260,0.04301801323890686,0.0,0.2,0.187807447463274
,,,,3810,,,0,127,15545,1.94,0.83,-0.20733178999999996,,,,,,,,,,
-0.09607709800824522,1846,1.42,3840,3840,0.92,0,,,,,,,-0.030548605881631375,0.33040255308151245,-2.618630733586258e-07,0.0,0.001,1270,0.10216709971427917,0.0,0.2,0.31819276660680773
,,,,3840,,,0,128,15668,1.89,0.83,-0.21215713999999994,,,,,,,,,,
-0.029591942448168995,1860,1.14,3870,3870,0.98,0,,,,,,,-0.02941673472523689,0.18089842796325684,1.0768572629160645e-07,0.0,0.001,1280,0.08379069715738297,0.0,0.2,0.2814535886049271
,,,,3870,,,0,129,15784,1.9,0.82,-0.21136609000000003,,,,,,,,,,
-0.028318940605968238,1870,1.16,3900,3900,0.98,0,,,,,,,-0.02910596989095211,0.02491241693496704,-1.08480452953863e-07,0.0,0.001,1290,0.08304648846387863,0.0,0.2,0.21788537055253981
,,,,3900,,,0,130,15892,2.04,0.78,-0.26877159999999994,,,,,,,,,,
-0.027530646212399007,1885,1.14,3930,3930,0.98,0,,,,,,,-0.030355164408683778,0.4695126414299011,-1.0571877067988566e-06,0.0,0.001,1300,0.05967207998037338,0.0,0.2,0.1480585440993309
,,,,3930,,,0,131,15992,2.0,0.79,-0.26546119,,,,,,,,,,
-0.028777191787958144,1900,1.2,3960,3960,0.98,0,,,,,,,-0.029411925934255123,0.23228204250335693,-5.157788516285677e-07,0.0,0.001,1310,0.0639687180519104,0.0,0.2,0.1809537634253502
,,,,3960,,,0,132,16106,1.98,0.8,-0.25471004,,,,,,,,,,
-0.07490759050939232,1913,1.28,3990,3990,0.94,0,,,,,,,-0.02933968622237444,0.2593308687210083,-4.907448976076978e-08,0.0,0.001,1320,0.0732622817158699,0.0,0.2,0.18905981183052062
,,,,3990,,,0,133,16221,2.06,0.78,-0.26900249,,,,,,,,,,
-0.007936304039321839,1936,1.14,4020,4020,1.0,0,,,,,,,-0.029228388518095016,0.24841982126235962,-4.205107604349223e-07,0.0,0.001,1330,0.07491210103034973,0.0,0.2,0.18487680554389954
,,,,4020,,,0,134,16341,1.95,0.8,-0.23801389999999997,,,,,,,,,,
-0.09515142688527703,1950,1.54,4050,4050,0.92,0,,,,,,,-0.03444698825478554,0.060620903968811035,-0.009432982673558143,0.010252855,0.001,1340,0.029601695016026497,0.023333334550261497,0.2,0.10444444939494132
,,,,4050,,,0,135,16469,2.02,0.79,-0.25293283000000005,,,,,,,,,,
-0.05193049869500101,1961,1.32,4080,4080,0.94,0,,,,,,,-0.04716004393994808,0.4336659908294678,-6.512055780838466e-06,6.3180926e-07,0.001,1350,0.06412551552057266,0.0,0.2,0.14400687590241432
,,,,4080,,,0,136,16585,2.06,0.78,-0.2766586199999999,,,,,,,,,,
-0.07292424075305462,1978,1.46,4110,4110,0.94,0,,,,,,,-0.052017534524202345,0.45935165882110596,-5.022287330191943e-06,1.1722247e-07,0.001,1360,0.05653614550828934,0.0,0.2,0.13859028592705727
,,,,4110,,,0,137,16711,1.96,0.81,-0.24278492,,,,,,,,,,
-0.05509768867865205,1993,1.36,4140,4140,0.94,0,,,,,,,-0.05629782453179359,0.29799938201904297,-3.845592387818897e-06,5.9604646e-09,0.001,1370,0.129546657204628,0.0,0.2,0.30360470414161683
,,,,4140,,,0,138,16832,2.0,0.81,-0.23882715000000004,,,,,,,,,,
-0.07568495884537697,2008,1.52,4170,4170,0.92,0,,,,,,,-0.05532343499362469,-0.19028055667877197,-1.8950303363851618e-06,0.0,0.001,1380,0.08279814571142197,0.0,0.2,0.21399828642606736
,,,,4170,,,0,139,16963,1.94,0.82,-0.2324689200000001,,,,,,,,,,
-0.09271907483227551,2025,1.42,4200,4200,0.92,0,,,,,,,-0.057548115774989125,0.3567820191383362,-0.006633318257518184,0.010955447,0.001,1390,0.06131815165281296,0.026666668057441712,0.2,0.18601771891117097
,,,,4200,,,0,140,17082,1.92,0.84,-0.23277276,,,,,,,,,,
-0.09586103334091604,2041,1.38,4230,4230,0.92,0,,,,,,,-0.0572147686034441,-0.10564732551574707,9.92218654438659e-07,0.0,0.001,1400,0.07353183627128601,0.0,0.2,0.186272032558918
,,,,4230,,,0,141,17219,2.02,0.82,-0.24423917000000003,,,,,,,,,,
-0.05147655447944999,2056,1.44,4260,4260,0.96,0,,,,,,,-0.05629224851727486,0.4568093419075012,-6.095071588774203e-07,0.0,0.001,1410,0.028113050386309624,0.0,0.2,0.062234308943152426
,,,,4260,,,0,142,17354,1.96,0.84,-0.22124433,,,,,,,,,,
-0.08999854923225939,2071,1.34,4290,4290,0.92,0,,,,,,,-0.05844412967562675,0.5418605804443359,-9.319186283107683e-07,0.0,0.001,1420,0.05320660397410393,0.0,0.2,0.12115198448300361
,,,,4290,,,0,143,17478,1.88,0.86,-0.17624529,,,,,,,,,,
-0.0530213006073609,2083,1.36,4320,4320,0.92,0,,,,,,,-0.06134167723357677,0.265585720539093,-6.3091516697699745e-06,0.0,0.001,1430,0.06748959422111511,0.0,0.2,0.1592538610100746
,,,,4320,,,0,144,17622,2.01,0.82,-0.23290141000000003,,,,,,,,,,
-0.028124955147504807,2097,1.16,4350,4350,0.98,0,,,,,,,-0.05382306054234505,0.19701766967773438,-0.005344469372648675,0.0035384535,0.001,1440,0.09229624271392822,0.01666666753590107,0.2,0.23521914035081865
,,,,4350,,,0,145,17728,1.93,0.85,-0.19667958000000005,,,,,,,,,,
-0.07243050113320351,2115,1.4,4380,4380,0.94,0,,,,,,,-0.046187044307589534,0.2038344144821167,1.4228820634087924e-05,2.861023e-07,0.001,1450,0.12488878518342972,0.0,0.2,0.35224040150642394
,,,,4380,,,0,146,17856,1.96,0.83,-0.21629027999999997,,,,,,,,,,
-0.05878164418507367,2130,1.3,4410,4410,0.96,0,,,,,,,-0.03920758292078972,0.1531682014465332,-4.932383738687207e-06,0.0,0.001,1460,0.07304573804140091,0.0,0.2,0.17202971875667572
,,,,4410,,,0,147,17972,2.03,0.82,-0.22182356999999997,,,,,,,,,,
-0.05104704081080854,2148,1.18,4440,4440,0.96,0,,,,,,,-0.03843256905674934,-0.0020723342895507812,-4.160801541219783e-06,0.0,0.001,1470,0.08884815871715546,0.0,0.2,0.18954028189182281
,,,,4440,,,0,148,18090,1.89,0.86,-0.18714247999999997,,,,,,,,,,
-0.11901540264487266,2163,1.56,4470,4470,0.9,0,,,,,,,-0.03754701130092144,0.2597125768661499,9.894370958107857e-08,0.0,0.001,1480,0.0517282672226429,0.0,0.2,0.1109803557395935
,,,,4470,,,0,149,18221,1.95,0.85,-0.20179874,,,,,,,,,,
-0.05200292837806046,2178,1.34,4500,4500,0.96,0,,,,,,,-0.04227568581700325,0.10330593585968018,-0.003876967012183741,0.005244297,0.001,1490,0.09039252251386642,0.020000001043081285,0.2,0.20236922055482864
,,,,4500,,,0,150,18345,1.93,0.86,-0.18460783000000003,,,,,,,,,,
-0.05316269956994802,2200,1.44,4530,4530,0.94,0,,,,,,,-0.053957872465252875,0.22192496061325073,-2.2833744690897716e-05,9.1393787e-07,0.001,1500,0.07688893377780914,0.0,0.2,0.17664394676685333
,,,,4530,,,0,151,18472,1.68,0.91,-0.12130218000000001,,,,,,,,,,
-0.010281697437167168,2214,1.3,4560,4560,1.0,0,,,,,,,-0.06205181702971459,0.33410316705703735,-3.3250450769628515e-05,2.6226044e-07,0.001,1510,0.059976451098918915,0.0,0.2,0.14558514058589936
,,,,4560,,,0,152,18593,1.81,0.87,-0.17171330999999998,,,,,,,,,,
-0.05524740341119468,2226,1.34,4590,4590,0.94,0,,,,,,,-0.06310809589922428,0.34042519330978394,-0.00016536504166655419,0.00015349587,0.001,1520,0.08189643174409866,0.0,0.2,0.20352137684822083
,,,,4590,,,0,153,18722,1.88,0.85,-0.18900485,,,,,,,,,,
-0.07065470677800477,2244,1.28,4620,4620,0.94,0,,,,,,,-0.06035442128777504,-0.37999963760375977,-3.1946399937154976e-05,2.503395e-07,0.001,1530,0.140365332365036,0.0,0.2,0.3629155337810516
,,,,4620,,,0,154,18837,1.9,0.85,-0.19844356999999999,,,,,,,,,,
-0.07252105111256242,2262,1.44,4650,4650,0.94,0,,,,,,,-0.05600300021469593,-0.16472363471984863,-2.5794158375447294e-06,0.0,0.001,1540,0.07874328643083572,0.0,0.2,0.18532806634902954
,,,,4650,,,0,155,18963,1.82,0.86,-0.18138135,,,,,,,,,,
-0.1113788211485371,2277,1.42,4680,4680,0.9,0,,,,,,,-0.05322786308825016,0.2924545407295227,-1.5678008368880115e-06,0.0,0.001,1550,0.06827354431152344,0.0,0.2,0.14781944900751115
,,,,4680,,,0,156,19091,1.8,0.86,-0.18213294999999996,,,,,,,,,,
-0.03126422552857548,2292,1.34,4710,4710,0.94,0,,,,,,,-0.04657510444521904,0.32075417041778564,-0.0064885211192695635,0.004176577,0.001,1560,0.0668206512928009,0.020000001043081285,0.2,0.1755176454782486
,,,,4710,,,0,157,19211,1.95,0.83,-0.21296564999999998,,,,,,,,,,
-0.03217329966370017,2306,1.3,4740,4740,0.98,0,,,,,,,-0.03561028800904751,0.10894036293029785,-8.584459701532765e-06,3.218651e-07,0.001,1570,0.09530580043792725,0.0,0.2,0.2108646586537361
,,,,4740,,,0,158,19329,1.97,0.83,-0.18262870999999997,,,,,,,,,,
-0.05061717318370938,2323,1.24,4770,4770,0.96,0,,,,,,,-0.03347282409667969,0.0982552170753479,-7.5131654564852825e-06,1.9868216e-08,0.001,1580,0.058558572083711624,0.0,0.2,0.12416999638080597
,,,,4770,,,0,159,19439,1.85,0.85,-0.15577269,,,,,,,,,,
-0.054130874564871194,2337,1.38,4800,4800,0.96,0,,,,,,,-0.03088652417063713,0.4632200598716736,4.867712643630285e-07,0.0,0.001,1590,0.047599006444215775,0.0,0.2,0.14053215980529785
,,,,4800,,,0,160,19562,1.88,0.83,-0.17187548000000002,,,,,,,,,,
-0.07608731291256846,2357,1.42,4830,4830,0.92,0,,,,,,,-0.03414623998105526,0.4854700565338135,-1.1724034873061839e-05,3.973643e-09,0.001,1600,0.05406739190220833,0.0,0.2,0.13055497109889985
,,,,4830,,,0,161,19689,1.86,0.83,-0.17321576,,,,,,,,,,
-0.05115983033087104,2372,1.3,4860,4860,0.94,0,,,,,,,-0.0303281145170331,0.06126832962036133,-3.6319096734516166e-07,0.0,0.001,1610,0.061730802059173584,0.0,0.2,0.18088602423667907
,,,,4860,,,0,162,19802,1.86,0.83,-0.17061423,,,,,,,,,,
-0.03141964117065072,2384,1.28,4890,4890,0.96,0,,,,,,,-0.03053225129842758,0.4972940683364868,-7.311503043005985e-08,0.0,0.001,1620,0.061101701110601425,0.0,0.2,0.13738414496183396
,,,,4890,,,0,163,19928,1.96,0.81,-0.19347406,,,,,,,,,,
-0.147044831761159,2401,1.56,4920,4920,0.88,0,,,,,,,-0.031094535440206527,0.01063615083694458,-4.961093294397756e-07,0.0,0.001,1630,0.09339562058448792,0.0,0.2,0.21296933591365813
,,,,4920,,,0,164,20064,1.9,0.82,-0.19658894999999998,,,,,,,,,,
-0.07436010182835162,2417,1.48,4950,4950,0.94,0,,,,,,,-0.028721481934189795,0.6721529960632324,-0.0014607728718934788,0.0030634701,0.001,1640,0.02592916041612625,0.013333334028720856,0.2,0.07871800288558006
,,,,4950,,,0,165,20186,1.94,0.81,-0.22976387999999998,,,,,,,,,,
-0.11403806478716433,2437,1.56,4980,4980,0.9,0,,,,,,,-0.027175545878708362,-0.07787048816680908,-0.0022251739975763128,5.2384534e-05,0.001,1650,0.06853863596916199,0.0,0.2,0.20524079948663712
,,,,4980,,,0,166,20319,1.81,0.85,-0.18042561999999995,,,,,,,,,,
-0.05078751064836979,2448,1.36,5010,5010,0.96,0,,,,,,,-0.020070996694266797,-0.6545559167861938,2.778718838669647e-06,0.0,0.001,1660,0.05109334737062454,0.0,0.2,0.24356012493371965
,,,,5010,,,0,167,20441,1.9,0.83,-0.20940921000000004,,,,,,,,,,
-0.07175671063363552,2470,1.38,5040,5040,0.94,0,,,,,,,-0.01870658975094557,-0.14865708351135254,-7.857879165129589e-08,0.0,0.001,1670,0.2676786482334137,0.0,0.2,0.6409613072872162
,,,,5040,,,0,168,20566,1.86,0.84,-0.20110565000000005,,,,,,,,,,
-0.07410658540669829,2482,1.28,5070,5070,0.94,0,,,,,,,-0.018621671386063098,0.022078514099121094,-1.857678087802128e-07,0.0,0.001,1680,0.07735048979520798,0.0,0.2,0.16692234724760055
,,,,5070,,,0,169,20694,1.83,0.84,-0.20317026,,,,,,,,,,
-0.0735859612422064,2505,1.42,5100,5100,0.94,0,,,,,,,-0.019072460755705834,0.40141183137893677,-7.212162156378099e-08,0.0,0.001,1690,0.06246119737625122,0.0,0.2,0.19450249820947646
,,,,5100,,,0,170,20814,1.68,0.88,-0.15682883,,,,,,,,,,
-0.0533573876414448,2520,1.36,5130,5130,0.96,0,,,,,,,-0.018749059922993184,0.058247506618499756,-1.3788541366466234e-07,0.0,0.001,1700,0.07610688358545303,0.0,0.2,0.20207825750112535
,,,,5130,,,0,171,20934,1.72,0.87,-0.16856046,,,,,,,,,,
-0.03300193394068628,2535,1.36,5160,5160,0.98,0,,,,,,,-0.018753783777356148,0.26324737071990967,-2.093116487467128e-07,0.0,0.001,1710,0.07969751954078674,0.0,0.2,0.18184014707803725
,,,,5160,,,0,172,21056,1.81,0.85,-0.19494646,,,,,,,,,,
-0.05191512292716652,2550,1.42,5190,5190,0.94,0,,,,,,,-0.018911873921751976,0.4190155267715454,-7.204711464758873e-07,0.0,0.001,1720,0.059981439262628555,0.0,0.2,0.14554093778133392
,,,,5190,,,0,173,21188,1.78,0.86,-0.17628728999999999,,,,,,,,,,
-0.05356017128564417,2564,1.42,5220,5220,0.92,0,,,,,,,-0.0192383399233222,0.4562941789627075,-1.004139587346131e-06,0.0,0.001,1730,0.03937245532870293,0.0,0.2,0.11310967579483985
,,,,5220,,,0,174,21314,1.89,0.83,-0.20862478000000004,,,,,,,,,,
-0.05066650338005275,2579,1.3,5250,5250,0.96,0,,,,,,,-0.018696300499141217,0.5208682417869568,9.616215983498932e-08,0.0,0.001,1740,0.041236039251089096,0.0,0.2,0.10496702119708061
,,,,5250,,,0,175,21431,1.89,0.85,-0.17091728000000003,,,,,,,,,,
-0.053024287959560754,2594,1.46,5280,5280,0.92,0,,,,,,,-0.01877183634787798,-0.01688539981842041,-1.0073184864012319e-07,0.0,0.001,1750,0.05474351346492767,0.0,0.2,0.20864468216896057
,,,,5280,,,0,176,21551,1.95,0.83,-0.19264906999999998,,,,,,,,,,
-0.07104744467884302,2610,1.3,5310,5310,0.94,0,,,,,,,-0.01876397244632244,0.010784327983856201,-4.9372514798751155e-08,0.0,0.001,1760,0.15999473631381989,0.0,0.2,0.4079028457403183
,,,,5310,,,0,177,21666,1.97,0.83,-0.19387785000000002,,,,,,,,,,
-0.0325099199032411,2624,1.4,5340,5340,0.94,0,,,,,,,-0.0188555670902133,0.42171263694763184,-6.020069145407093e-08,0.0,0.001,1770,0.0669872984290123,0.0,0.2,0.14445383921265603
,,,,5340,,,0,178,21789,2.05,0.8,-0.22526680000000007,,,,,,,,,,
-0.029098764318041502,2639,1.2,5370,5370,0.98,0,,,,,,,-0.018733922578394412,0.22962665557861328,-2.8928121267313143e-07,0.0,0.001,1780,0.08767057210206985,0.0,0.2,0.18366212099790574
,,,,5370,,,0,179,21899,2.03,0.8,-0.22228094,,,,,,,,,,
-0.09736080416012555,2651,1.44,5400,5400,0.92,0,,,,,,,-0.018488245084881783,0.20040613412857056,-9.000301317563242e-08,0.0,0.001,1790,0.0999758318066597,0.0,0.2,0.22504589706659317
,,,,5400,,,0,180,22018,2.07,0.79,-0.23172646,,,,,,,,,,
-0.05218004333321005,2671,1.42,5430,5430,0.94,0,,,,,,,-0.018340890668332575,0.23953086137771606,-4.033247686940911e-08,0.0,0.001,1800,0.0832546055316925,0.0,0.2,0.18158626556396484
,,,,5430,,,0,181,22141,1.96,0.82,-0.21492662999999998,,,,,,,,,,
-0.05027536657638848,2683,1.28,5460,5460,0.96,0,,,,,,,-0.01843526903539896,0.09552168846130371,-2.472847707712944e-07,0.0,0.001,1810,0.07666319608688354,0.0,0.2,0.23841237425804138
,,,,5460,,,0,182,22259,2.01,0.8,-0.25631956,,,,,,,,,,
-0.008086368129588663,2702,1.18,5490,5490,0.98,0,,,,,,,-0.019659644551575185,0.1901397705078125,-5.175669974377684e-07,0.0,0.001,1820,0.23628927767276764,0.0,0.2,0.5681915521621704
,,,,5490,,,0,183,22371,1.95,0.81,-0.23415729000000002,,,,,,,,,,
-0.05185164788737893,2720,1.34,5520,5520,0.94,0,,,,,,,-0.018409585766494273,-0.04687178134918213,-1.1881192327756195e-07,0.0,0.001,1830,0.06384890526533127,0.0,0.2,0.1564502388238907
,,,,5520,,,0,184,22499,1.92,0.83,-0.21468261000000002,,,,,,,,,,
-0.05467524625360966,2730,1.38,5550,5550,0.96,0,,,,,,,-0.018538378365337848,0.3978803753852844,-1.3083219485565678e-07,0.0,0.001,1840,0.047448258846998215,0.0,0.2,0.11085442528128624
,,,,5550,,,0,185,22613,1.98,0.81,-0.22379681999999998,,,,,,,,,,
-0.16080699600744994,2748,1.64,5580,5580,0.86,0,,,,,,,-0.0188205573707819,0.22204387187957764,-1.995762197282147e-07,0.0,0.001,1850,0.06940267980098724,0.0,0.2,0.1597678020596504
