env/n_steps,eval/mean_ep_length,time/total_timesteps,eval/success_rate,env/current_idx,env/completion_counter,eval/mean_reward,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/iterations,rollout/success_rate,train/n_updates,train/explained_variance,train/value_loss,train/learning_rate,train/loss,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/entropy_loss,train/approx_kl
8220,1.18,8220,0.98,4180,0,-0.008624310321174562,,,,,,,2730,0.02038121223449707,0.21078061759471894,0.001,0.0632144883275032,-4.003445287725782e-07,0.0,0.2,-0.010875174030661582,0.0
,,8220,,,,,0,-0.13522472,33050,1.73,274,0.9,,,,,,,,,,
8250,1.18,8250,0.96,4194,0,-0.02913939058315009,,,,,,,2740,0.8116167187690735,0.03941745646297932,0.001,0.010281986556947231,-1.3695359179521915e-05,0.0,0.2,-0.011669946927577257,3.973643e-09
,,8250,,,,,0,-0.13767806,33156,1.7,275,0.9,,,,,,,,,,
8280,1.5,8280,0.88,4203,0,-0.09348067757207901,,,,,,,2750,-0.127433180809021,0.2171803429722786,0.001,0.07129848003387451,-4.6888986737769756e-07,0.0,0.2,-0.011073154024779796,0.0
,,8280,,,,,0,-0.17835895000000002,33297,1.84,276,0.86,,,,,,,,,,
8310,1.36,8310,0.96,4218,0,-0.055824534269049764,,,,,,,2760,-0.702083945274353,0.35418198108673093,0.001,0.1352045089006424,-3.197391811227135e-06,0.0,0.2,-0.011399074923247099,0.0
,,8310,,,,,0,-0.20263535000000002,33447,1.95,277,0.83,,,,,,,,,,
8340,1.32,8340,0.94,4230,0,-0.06980838812422008,,,,,,,2770,0.08597820997238159,0.27701310366392135,0.001,0.11380109190940857,2.481539988608006e-07,0.0,0.2,-0.01057201586663723,0.0
,,8340,,,,,0,-0.22066965000000002,33560,2.04,278,0.81,,,,,,,,,,
8370,1.14,8370,0.98,4244,0,-0.029234519959427416,,,,,,,2780,0.22079414129257202,0.1569661647081375,0.001,0.06282735615968704,-1.97771191187357e-05,0.0,0.2,-0.01124650752171874,1.1920929e-08
,,8370,,,,,0,-0.27479066,33662,2.2,279,0.77,,,,,,,,,,
8400,1.34,8400,0.94,4263,0,-0.05327678457368165,,,,,,,2790,0.401633620262146,0.1393393538892269,0.001,0.049207162111997604,2.6365121019722437e-07,0.0,0.2,-0.010107585694640875,0.0
,,8400,,,,,0,-0.23775709,33775,2.07,280,0.79,,,,,,,,,,
8430,1.42,8430,0.94,4281,0,-0.07258691262453794,,,,,,,2800,0.22373539209365845,0.165571029484272,0.001,0.07451143115758896,-0.0018977024051127778,0.020000001043081285,0.2,-0.013298526220023633,0.0051158885
,,8430,,,,,0,-0.234618,33893,2.06,281,0.79,,,,,,,,,,
8460,1.5,8460,0.92,4295,0,-0.07319662558380514,,,,,,,2810,0.5286159515380859,0.10189008563756943,0.001,0.03808826953172684,-1.9398828321470774e-07,0.0,0.2,-0.008117189817130565,0.0
,,8460,,,,,0,-0.21803486999999996,34018,2.03,282,0.81,,,,,,,,,,
8490,1.28,8490,0.96,4315,0,-0.03131196307949722,,,,,,,2820,0.4962090253829956,0.10823102667927742,0.001,0.0413314625620842,-0.0009389310039114252,0.020000001043081285,0.2,-0.007341215619817376,0.004721147
,,8490,,,,,0,-0.17307874,34130,1.84,283,0.86,,,,,,,,,,
8520,1.4,8520,0.98,4329,0,-0.03455347732640803,,,,,,,2830,0.325877845287323,0.09165767505764962,0.001,0.027386363595724106,-4.984935078056196e-07,0.0,0.2,-0.006483733281493187,0.0
,,8520,,,,,0,-0.18143755000000006,34252,1.87,284,0.86,,,,,,,,,,
8550,1.24,8550,0.96,4346,0,-0.04904173446353525,,,,,,,2840,0.38353681564331055,0.16872781068086623,0.001,0.06511270999908447,-3.1868617025310184e-07,0.0,0.2,-0.006173992995172739,0.0
,,8550,,,,,0,-0.14968215999999998,34358,1.78,285,0.88,,,,,,,,,,
8580,1.34,8580,0.94,4360,0,-0.07453847216442228,,,,,,,2850,0.13034886121749878,0.17129012048244477,0.001,0.0652448982000351,-9.000301390837961e-08,0.0,0.2,-0.005861142370849848,0.0
,,8580,,,,,0,-0.16244436,34473,1.83,286,0.87,,,,,,,,,,
8610,1.5,8610,0.92,4374,0,-0.09471280615776777,,,,,,,2860,-0.13686668872833252,0.27412436753511427,0.001,0.11592743545770645,-3.5472711029882476e-06,0.0,0.2,-0.008000475447624921,2.7815501e-08
,,8610,,,,,0,-0.18742433000000003,34598,1.97,287,0.85,,,,,,,,,,
8640,1.5,8640,0.92,4391,0,-0.09937267404515296,,,,,,,2870,-0.3487647771835327,0.22759960889816283,0.001,0.08701241761445999,-6.139278307060181e-07,0.0,0.2,-0.006155154714360833,0.0
,,8640,,,,,0,-0.18975787,34724,1.92,288,0.85,,,,,,,,,,
8670,1.26,8670,0.96,4409,0,-0.05008998589590192,,,,,,,2880,0.1432240605354309,0.1668225571513176,0.001,0.07082094252109528,-1.360476034939495e-06,0.0,0.2,-0.006440346082672477,0.0
,,8670,,,,,0,-0.17755189,34831,1.87,289,0.86,,,,,,,,,,
8700,1.46,8700,0.92,4422,0,-0.10162578749470413,,,,,,,2890,0.2847641706466675,0.16411329954862594,0.001,0.06310064345598221,-0.004364304680687691,0.026666668057441712,0.2,-0.034455042146146295,0.00021270514
,,8700,,,,,0,-0.20824863000000002,35022,1.95,290,0.83,,,,,,,,,,
8730,1.42,8730,0.94,4437,0,-0.08174630946014076,,,,,,,2900,0.2004414200782776,0.16206292510032655,0.001,0.0627174898982048,-2.746780757378886e-06,0.0,0.2,-0.00657606110908091,0.0
,,8730,,,,,0,-0.19175462999999998,35138,1.96,291,0.84,,,,,,,,,,
8760,1.24,8760,0.96,4452,0,-0.03484741145279258,,,,,,,2910,-0.27612757682800293,0.21326090544462203,0.001,0.0878780260682106,8.424123123518257e-07,0.0,0.2,-0.007703378144651651,1.9868216e-09
,,8760,,,,,0,-0.19244534000000002,35242,1.99,292,0.84,,,,,,,,,,
8790,1.5,8790,0.92,4467,0,-0.07439792658668011,,,,,,,2920,0.09441578388214111,0.17825212627649306,0.001,0.08065757155418396,-5.176266032513866e-06,0.0,0.2,-0.007559225289151072,0.0
,,8790,,,,,0,-0.19187859,35367,1.92,293,0.84,,,,,,,,,,
8820,1.54,8820,0.88,4483,0,-0.14037258981727063,,,,,,,2930,0.170770525932312,0.24301611632108688,0.001,0.10994961857795715,1.1068582434603514e-06,0.0,0.2,-0.007720353035256267,0.0
,,8820,,,,,0,-0.19894247999999998,35496,1.92,294,0.84,,,,,,,,,,
8850,1.38,8850,0.96,4498,0,-0.03236154869664461,,,,,,,2940,0.5391169786453247,0.16904889792203903,0.001,0.0578148290514946,-2.0643832714739575e-05,0.0,0.2,-0.008688964135944843,9.934108e-09
,,8850,,,,,0,-0.21438354999999998,35609,1.95,295,0.83,,,,,,,,,,
8880,1.1,8880,1.0,4512,0,-0.007481175265274942,,,,,,,2950,0.3581310510635376,0.2704942137002945,0.001,0.08120910078287125,-1.676162070145537e-05,0.0,0.2,-0.012122458219528199,8.742015e-08
,,8880,,,,,0,-0.22884628000000004,35707,2.02,296,0.82,,,,,,,,,,
8910,1.26,8910,0.96,4527,0,-0.04950508791953325,,,,,,,2960,-0.11411428451538086,0.27748736143112185,0.001,0.11137892305850983,1.0579824536449677e-07,0.0,0.2,-0.0077914395835250614,0.0
,,8910,,,,,0,-0.24102207999999997,35815,2.04,297,0.81,,,,,,,,,,
8940,1.48,8940,0.94,4547,0,-0.05575178314000368,,,,,,,2970,0.3247188329696655,0.219284987449646,0.001,0.08346190303564072,-5.98529981132856e-08,0.0,0.2,-0.00749441753141582,0.0
,,8940,,,,,0,-0.21885006999999998,35966,1.9,298,0.84,,,,,,,,,,
8970,1.14,8970,0.98,4559,0,-0.029451267281547188,,,,,,,2980,0.23826879262924194,0.17534262537956238,0.001,0.0755307748913765,-4.363060012391173e-07,0.0,0.2,-0.007813773304224014,0.0
,,8970,,,,,0,-0.22328098000000002,36070,1.92,299,0.84,,,,,,,,,,
9000,1.28,9000,0.94,4575,0,-0.04997283697593957,,,,,,,2990,0.3180471658706665,0.22732619643211366,0.001,0.08435406535863876,-3.093133394038716e-06,0.0,0.2,-0.0083062794059515,0.0
,,9000,,,,,0,-0.23563464,36183,1.94,300,0.83,,,,,,,,,,
9030,1.34,9030,0.96,4588,0,-0.032466251365840436,,,,,,,3000,0.32483625411987305,0.2086382567882538,0.001,0.0854167565703392,2.940495818393174e-07,0.0,0.2,-0.007749905856326222,0.0
,,9030,,,,,0,-0.23924984000000005,36294,1.95,301,0.83,,,,,,,,,,
9060,1.28,9060,0.94,4606,0,-0.07583490842022002,,,,,,,3010,0.24252641201019287,0.21163029223680496,0.001,0.0917714461684227,-9.331951620579204e-05,0.0,0.2,-0.019387152791023255,1.2656053e-06
,,9060,,,,,0,-0.24297996000000002,36404,1.94,302,0.82,,,,,,,,,,
9090,1.26,9090,0.96,4622,0,-0.052817260916344824,,,,,,,3020,0.4103284478187561,0.13992665633559226,0.001,0.05115777999162674,-9.138882312864639e-06,0.0,0.2,-0.008260694239288569,3.973643e-09
,,9090,,,,,0,-0.24287801,36513,1.92,303,0.82,,,,,,,,,,
9120,1.18,9120,0.98,4638,0,-0.02851848125923425,,,,,,,3030,0.5425852537155151,0.0944979727268219,0.001,0.032243721187114716,-2.837657920582437e-05,0.0,0.2,-0.008294363506138325,2.7815501e-08
,,9120,,,,,0,-0.24246496,36618,1.9,304,0.82,,,,,,,,,,
9150,1.28,9150,0.98,4655,0,-0.03416948245372623,,,,,,,3040,0.7290407419204712,0.05173382796347141,0.001,0.010404645465314388,-0.0037350298751456456,0.026666668057441712,0.2,-0.013145301397889853,0.029084506
,,9150,,,,,0,-0.24840608000000003,36726,1.9,305,0.81,,,,,,,,,,
9180,1.32,9180,0.96,4671,0,-0.052602648036554456,,,,,,,3050,0.28855735063552856,0.14673476293683052,0.001,0.049099065363407135,-0.006045814134801386,0.06666666865348816,0.2,-0.16356847435235977,0.0059122425
,,9180,,,,,0,-0.24516792999999995,36833,1.88,306,0.81,,,,,,,,,,
9210,1.48,9210,0.9,4682,0,-0.0962788263335824,,,,,,,3060,0.28987324237823486,0.2084348678588867,0.001,0.0688563734292984,-0.007710109545538657,0.026666668057441712,0.2,-0.04365256950259209,0.051511567
,,9210,,,,,0,-0.24743318000000003,36956,1.94,307,0.81,,,,,,,,,,
9240,1.24,9240,0.98,4698,0,-0.029234974165447056,,,,,,,3070,0.15736103057861328,0.27970666736364364,0.001,0.09894001483917236,-1.0561943058107204e-05,0.0,0.2,-0.019210085086524487,3.973643e-09
,,9240,,,,,0,-0.22500499999999998,37060,1.88,308,0.83,,,,,,,,,,
9270,1.74,9270,0.86,4711,0,-0.138164793914184,,,,,,,3080,-0.05001258850097656,0.18242468386888505,0.001,0.06438495218753815,-3.3975640583605584e-06,0.0,0.2,-0.019149121828377247,0.0
,,9270,,,,,0,-0.26341003999999996,37193,2.03,309,0.8,,,,,,,,,,
9300,1.46,9300,0.92,4727,0,-0.09375384485814721,,,,,,,3090,-0.07706582546234131,0.29410541653633115,0.001,0.1215251162648201,-0.00011834383282760541,0.0,0.2,-0.02930235993117094,3.7093957e-06
,,9300,,,,,0,-0.23163928000000003,37312,1.97,310,0.82,,,,,,,,,,
9330,1.48,9330,0.92,4740,0,-0.09948202169500292,,,,,,,3100,0.19285720586776733,0.24685659557580947,0.001,0.08152805268764496,-0.00043412377364191455,0.0,0.2,-0.0454140767455101,2.3669005e-05
,,9330,,,,,0,-0.23313222,37434,2.01,311,0.81,,,,,,,,,,
9360,1.4,9360,0.94,4757,0,-0.07195719346404075,,,,,,,3110,0.1815618872642517,0.19927070438861846,0.001,0.08717415481805801,-7.326305038546365e-06,0.0,0.2,-0.023213274776935577,5.761782e-08
,,9360,,,,,0,-0.2345806,37550,2.08,312,0.8,,,,,,,,,,
9390,1.34,9390,0.94,4774,0,-0.07254737007431686,,,,,,,3120,0.12719011306762695,0.13646324649453162,0.001,0.04744249954819679,-0.006390754012391042,0.030000001564621924,0.2,-0.037538247369229796,0.18308187
,,9390,,,,,0,-0.21046490999999995,37662,2.02,313,0.82,,,,,,,,,,
9420,1.14,9420,1.0,4793,0,-0.008018510024994612,,,,,,,3130,0.1899440884590149,0.310829222202301,0.001,0.12672169506549835,-4.104763512557952e-05,0.0,0.2,-0.0697936873883009,1.0850033e-05
,,9420,,,,,0,-0.18104330000000002,37759,1.88,314,0.84,,,,,,,,,,
9450,1.38,9450,0.94,4812,0,-0.07408509149216115,,,,,,,3140,0.3029934763908386,0.1493876464664936,0.001,0.054710935801267624,-0.005995951872318983,0.030000001564621924,0.2,-0.04844265058636665,0.016557006
,,9450,,,,,0,-0.14253621,37871,1.79,315,0.86,,,,,,,,,,
9480,1.38,9480,0.94,4824,0,-0.07509482467547059,,,,,,,3150,-26.64288330078125,0.09614457041025162,0.001,0.03299017623066902,-5.395958770080256e-05,0.0,0.2,-0.026600771583616734,6.278356e-07
,,9480,,,,,0,-0.16744877,37981,1.82,316,0.86,,,,,,,,,,
9510,1.74,9510,0.86,4837,0,-0.1590358424372971,,,,,,,3160,0.16479307413101196,0.5591436982154846,0.001,0.18342244625091553,1.1742114951118765e-05,0.0,0.2,-0.023495540395379065,2.3841858e-08
,,9510,,,,,0,-0.18788290000000005,38120,1.9,317,0.85,,,,,,,,,,
9540,1.36,9540,0.94,4855,0,-0.08070111063309014,,,,,,,3170,0.08923161029815674,0.26358106583356855,0.001,0.11302661150693893,-2.2236705216638343e-05,0.0,0.2,-0.021954592317342758,3.973643e-09
,,9540,,,,,0,-0.16251009,38232,1.79,318,0.88,,,,,,,,,,
9570,1.4,9570,0.94,4869,0,-0.07279760109260679,,,,,,,3180,-0.293756365776062,0.1720793664455414,0.001,0.07086668908596039,-9.115338413945296e-06,0.0,0.2,-0.021581943891942502,0.0
,,9570,,,,,0,-0.15470045,38339,1.88,319,0.87,,,,,,,,,,
9600,1.22,9600,0.98,4890,0,-0.030146743124350905,,,,,,,3190,0.30073028802871704,0.11076283231377601,0.001,0.042032450437545776,-0.0056597430631519785,0.026666668057441712,0.2,-0.03647934254258871,0.044901077
,,9600,,,,,0,-0.15591228000000001,38449,1.87,320,0.87,,,,,,,,,,
9630,1.14,9630,0.98,4904,0,-0.028700358788482844,,,,,,,3200,0.10557615756988525,0.10863739401102065,0.001,0.047760944813489914,1.2052506390336504e-05,0.0,0.2,-0.06694088876247406,5.453825e-06
,,9630,,,,,0,-0.18162424999999996,38570,1.94,321,0.85,,,,,,,,,,
9660,1.12,9660,0.98,4915,0,-0.02885737312491983,,,,,,,3210,0.3339638113975525,0.16748864352703094,0.001,0.04918678104877472,-0.006248176826241725,0.013333334028720856,0.2,-0.0847217671573162,0.0021050214
,,9660,,,,,0,-0.21618499,38667,2.03,322,0.83,,,,,,,,,,
9690,1.4,9690,0.92,4929,0,-0.09317490141373128,,,,,,,3220,0.1988903284072876,0.26432972550392153,0.001,0.10187488794326782,-0.00584649058679716,0.026666668057441712,0.2,-0.12923812493681908,0.03450214
,,9690,,,,,0,-0.18785227000000007,38779,2.01,323,0.83,,,,,,,,,,
9720,1.44,9720,0.94,4945,0,-0.07793371262960136,,,,,,,3230,0.1976296305656433,0.12872239500284194,0.001,0.009200673550367355,-0.01952701510240633,0.04333333522081375,0.2,-0.35973693430423737,0.07697056
,,9720,,,,,0,-0.16657563000000003,38893,1.96,324,0.86,,,,,,,,,,
9750,1.44,9750,0.94,4958,0,-0.08263789745047688,,,,,,,3240,-0.3829982280731201,0.10137236267328262,0.001,-0.062310002744197845,-0.0617561535288889,0.47333332896232605,0.2,-0.8798156619071961,0.060071547
,,9750,,,,,0,-0.18696685000000002,39013,2.02,325,0.84,,,,,,,,,,
9780,1.24,9780,0.96,4970,0,-0.05029897088184953,,,,,,,3250,0.19355833530426025,0.25110659599304197,0.001,-0.01397770643234253,-0.040689185025790664,0.16333333663642408,0.2,-0.8224244892597199,0.05298032
,,9780,,,,,0,-0.21287374000000003,39119,2.09,326,0.82,,,,,,,,,,
9810,1.18,9810,0.96,4985,0,-0.04986367632634938,,,,,,,3260,-0.1634817123413086,0.3155129194259644,0.001,-0.0016817152500152588,-0.0723772373764465,0.2800000049173832,0.2,-0.8952521324157715,0.039493434
,,9810,,,,,0,-0.24809839,39232,2.17,327,0.8,,,,,,,,,,
9840,1.26,9840,0.96,4995,0,-0.04994433837942779,,,,,,,3270,0.42330431938171387,0.21581079363822936,0.001,-0.054453760385513306,-0.08144752713541195,0.4433333374559879,0.2,-0.9167188584804535,0.061950717
,,9840,,,,,0,-0.26274126,39354,2.29,328,0.79,,,,,,,,,,
9870,1.42,9870,0.92,5013,0,-0.0939513773843646,,,,,,,3280,0.38888436555862427,0.11140316128730773,0.001,-0.027629613876342773,-0.03769422220687062,0.18666667118668556,0.2,-0.3755295008420944,0.05007823
,,9870,,,,,0,-0.21512497,39472,2.18,329,0.83,,,,,,,,,,
9900,1.26,9900,0.96,5025,0,-0.049363013743422925,,,,,,,3290,-0.42249560356140137,0.09420178830623627,0.001,-0.05685893073678017,-0.052289777472615206,0.1900000035762787,0.2,-0.45808720886707305,0.036389697
,,9900,,,,,0,-0.23853689,39585,2.19,330,0.82,,,,,,,,,,
9930,1.38,9930,0.92,5038,0,-0.09415204038377852,,,,,,,3300,0.26327067613601685,0.37459592819213866,0.001,0.04956390708684921,-0.0392143153833846,0.14333333484828473,0.2,-0.4666605621576309,0.024984788
,,9930,,,,,0,-0.24649020999999993,39702,2.21,331,0.81,,,,,,,,,,
9960,1.34,9960,0.96,5050,0,-0.05314501395449042,,,,,,,3310,0.33237987756729126,0.1617399647831917,0.001,0.002929575741291046,-0.042002129607523565,0.23333333767950534,0.2,-0.5335813045501709,0.055092216
,,9960,,,,,0,-0.27240223999999996,39812,2.3,332,0.79,,,,,,,,,,
9990,1.34,9990,0.94,5063,0,-0.07471845631487667,,,,,,,3320,0.044649481773376465,0.3091060549020767,0.001,0.061876557767391205,-0.05277100707093894,0.23000000640749932,0.2,-0.4598100006580353,0.08127532
,,9990,,,,,0,-0.26012140999999994,39925,2.26,333,0.8,,,,,,,,,,
10020,1.4,10020,0.92,5077,0,-0.10404745192267001,,,,,,,3330,0.3058331608772278,0.1297695629298687,0.001,-0.03415421396493912,-0.055079102305074554,0.2866666719317436,0.2,-0.5548360288143158,0.062184844
,,10020,,,,,0,-0.23102038999999996,40040,2.21,334,0.82,,,,,,,,,,
10050,1.66,10050,0.86,5090,0,-0.12163130735512823,,,,,,,3340,0.06443887948989868,0.1416591674089432,0.001,-0.0004721395671367645,-0.04160270402828843,0.18000000789761544,0.2,-0.44755431413650515,0.047280233
,,10050,,,,,0,-0.25003172,40165,2.28,335,0.8,,,,,,,,,,
10080,1.36,10080,0.94,5105,0,-0.05145643519703299,,,,,,,3350,-0.5500012636184692,0.34575510323047637,0.001,-0.01693245768547058,-0.09273766241967678,0.42666666619479654,0.2,-0.8993493497371674,0.093468495
,,10080,,,,,0,-0.24996933999999998,40271,2.22,336,0.8,,,,,,,,,,
10110,1.18,10110,0.98,5121,0,-0.00857215624768287,,,,,,,3360,0.2123156189918518,0.2600607395172119,0.001,0.009590961039066315,-0.06502296774337672,0.24333334155380726,0.2,-0.7316587626934051,0.05510085
,,10110,,,,,0,-0.26253601,40376,2.22,337,0.79,,,,,,,,,,
10140,1.28,10140,0.96,5136,0,-0.050007660328410565,,,,,,,3370,0.1861094832420349,0.18510216623544692,0.001,-0.04503607749938965,-0.08234201954056815,0.3400000035762787,0.2,-0.8489518642425538,0.073187135
,,10140,,,,,0,-0.22004506000000001,40484,2.17,338,0.82,,,,,,,,,,
10170,1.48,10170,0.92,5148,0,-0.09513489509001374,,,,,,,3380,-0.020783305168151855,0.10895897075533867,0.001,-0.030340563505887985,-0.04680031947791576,0.30333333984017374,0.2,-0.5463166028261185,0.08324215
,,10170,,,,,0,-0.23381092000000003,40602,2.18,339,0.8,,,,,,,,,,
10200,1.42,10200,0.94,5160,0,-0.07164686997886748,,,,,,,3390,0.08714872598648071,0.18307852298021315,0.001,0.0009247586131095886,-0.051485278854767814,0.28000000640749934,0.2,-0.5757421851158142,0.07725609
,,10200,,,,,0,-0.21761480999999996,40718,2.18,340,0.81,,,,,,,,,,
10230,1.4,10230,0.94,5175,0,-0.05669564046896994,,,,,,,3400,0.3066316246986389,0.14166819527745247,0.001,-0.05649196729063988,-0.08708739144106703,0.3666666723787785,0.2,-0.5914301097393035,0.19594793
,,10230,,,,,0,-0.21607333,40832,2.15,341,0.82,,,,,,,,,,
10260,1.46,10260,0.96,5191,0,-0.055881490926258263,,,,,,,3410,0.07997465133666992,0.19446087777614593,0.001,0.033176030963659286,-0.040726650431752276,0.18666667118668556,0.2,-0.2278240889310837,0.21394724
,,10260,,,,,0,-0.19721097999999998,40946,2.08,342,0.83,,,,,,,,,,
10290,1.3,10290,0.98,5213,0,-0.03250041220337153,,,,,,,3420,0.42520105838775635,0.12249378934502601,0.001,0.047460004687309265,-0.002828689382101057,0.030000001564621924,0.2,-0.08771012499928474,0.004262348
,,10290,,,,,0,-0.18219075,41058,1.98,343,0.84,,,,,,,,,,
10320,1.48,10320,0.92,5223,0,-0.09632373044732959,,,,,,,3430,0.24455618858337402,0.126653303951025,0.001,0.04900987073779106,-0.0022196555438373624,0.020000001043081285,0.2,-0.14289046227931976,0.0043528914
,,10320,,,,,0,-0.20312086999999998,41175,2.08,344,0.82,,,,,,,,,,
10350,1.58,10350,0.88,5234,0,-0.13523268281016498,,,,,,,3440,0.05897533893585205,0.2711255058646202,0.001,0.09268825501203537,-0.000681560627360156,0.0,0.2,-0.09270182624459267,0.00011702975
,,10350,,,,,0,-0.24367836,41304,2.16,345,0.8,,,,,,,,,,
10380,1.56,10380,0.92,5245,0,-0.09860662781633436,,,,,,,3450,-0.2873469591140747,0.4043308734893799,0.001,0.15022702515125275,-0.010529053723439574,0.06000000312924385,0.2,-0.15892962664365767,0.005869393
,,10380,,,,,0,-0.26125961999999997,41421,2.19,346,0.79,,,,,,,,,,
10410,1.2,10410,0.96,5258,0,-0.0551588831609115,,,,,,,3460,0.3616452217102051,0.1140284739434719,0.001,0.003622855991125107,-0.018012596282254288,0.07000000104308128,0.2,-0.19975529834628106,0.04920627
,,10410,,,,,0,-0.24828528999999996,41519,2.12,347,0.81,,,,,,,,,,
10440,1.28,10440,0.96,5275,0,-0.0494465411407873,,,,,,,3470,0.3645138144493103,0.2214438334107399,0.001,0.032184842973947525,-0.03686907819161807,0.1166666705161333,0.2,-0.39945114552974703,0.031066557
,,10440,,,,,0,-0.25384862,41634,2.1,348,0.8,,,,,,,,,,
10470,1.4,10470,0.92,5287,0,-0.0765613508131355,,,,,,,3480,0.1115107536315918,0.21979109346866607,0.001,0.00722213089466095,-0.05422399876018354,0.2766666725277901,0.2,-0.5131586581468582,0.19409879
,,10470,,,,,0,-0.25629297,41753,2.14,349,0.79,,,,,,,,,,
10500,1.3,10500,0.96,5307,0,-0.05448791071306914,,,,,,,3490,-0.041651368141174316,0.24127589017152787,0.001,0.04334339499473572,-0.043890160930653455,0.2133333407342434,0.2,-0.4234205335378647,0.0812726
,,10500,,,,,0,-0.25558521,41866,2.17,350,0.79,,,,,,,,,,
10530,1.56,10530,0.94,5323,0,-0.07553143677767366,,,,,,,3500,-0.20630240440368652,0.21521027237176896,0.001,0.03210226073861122,-0.019311794231180103,0.06333333663642407,0.2,-0.3764159709215164,0.013557401
,,10530,,,,,0,-0.2323681,41986,2.08,351,0.81,,,,,,,,,,
10560,1.26,10560,0.96,5336,0,-0.05294711398426443,,,,,,,3510,0.14929604530334473,0.18279111087322236,0.001,0.008664950728416443,-0.03172534128651021,0.15333333536982535,0.2,-0.42800218164920806,0.030552654
,,10560,,,,,0,-0.24489231,42090,2.07,352,0.8,,,,,,,,,,
10590,1.52,10590,0.92,5347,0,-0.0788481031358242,,,,,,,3520,0.1362348198890686,0.31423322260379793,0.001,0.05644068866968155,-0.04064153445574163,0.22333333939313887,0.2,-0.609524941444397,0.10617239
,,10590,,,,,0,-0.22474262,42204,2.02,353,0.81,,,,,,,,,,
10620,1.38,10620,0.96,5363,0,-0.051067021349444984,,,,,,,3530,-0.02293980121612549,0.2568705201148987,0.001,0.026179827749729156,-0.057819637556870876,0.23666667342185974,0.2,-0.42232607007026673,0.26171482
,,10620,,,,,0,-0.22465087999999997,42318,1.99,354,0.82,,,,,,,,,,
10650,1.42,10650,0.94,5377,0,-0.07416076892521233,,,,,,,3540,0.10533648729324341,0.18928251415491104,0.001,-0.02162846177816391,-0.07078727971762433,0.276666671782732,0.2,-0.5067743927240371,0.20983814
,,10650,,,,,0,-0.23514411000000002,42438,2.05,355,0.81,,,,,,,,,,
10680,1.44,10680,0.9,5391,0,-0.09939621315337717,,,,,,,3550,0.3656617999076843,0.23812272548675537,0.001,0.005321517586708069,-0.056352010108530595,0.2133333384990692,0.2,-0.4921054244041443,0.099074446
,,10680,,,,,0,-0.26957447,42551,2.06,356,0.8,,,,,,,,,,
10710,1.2,10710,0.96,5405,0,-0.050858066212385894,,,,,,,3560,0.24024158716201782,0.26803549826145173,0.001,0.06871318072080612,-0.026553495271752325,0.16333333700895308,0.2,-0.49165222346782683,0.033180196
,,10710,,,,,0,-0.27543435000000005,42655,2.12,357,0.78,,,,,,,,,,
10740,1.22,10740,0.98,5421,0,-0.029413593728095294,,,,,,,3570,-0.03510618209838867,0.494882932305336,0.001,0.09642761945724487,-0.02980627826725435,0.0666666679084301,0.2,-0.0734882403165102,0.027009696
,,10740,,,,,0,-0.28792008,42753,2.18,358,0.77,,,,,,,,,,
10770,1.38,10770,0.94,5441,0,-0.07617188144475222,,,,,,,3580,-0.08739066123962402,0.23616167455911635,0.001,0.09576204419136047,-0.009902393973121981,0.030000001564621924,0.2,-0.06384150944650173,0.093373455
,,10770,,,,,0,-0.19626795000000002,42862,1.89,359,0.83,,,,,,,,,,
10800,1.3,10800,0.96,5458,0,-0.05127445466816425,,,,,,,3590,0.15597033500671387,0.09709673523902893,0.001,0.03779834136366844,-0.002963468458813967,0.023333334550261497,0.2,-0.020338630210608243,0.0016994913
,,10800,,,,,0,-0.20010834999999996,42976,1.91,360,0.83,,,,,,,,,,
10830,1.2,10830,0.98,5470,0,-0.03016750155482441,,,,,,,3600,0.38487309217453003,0.07907396219670773,0.001,0.023890547454357147,6.357232719889083e-05,0.0,0.2,-0.011539396457374096,4.3710074e-08
,,10830,,,,,0,-0.18867887999999997,43079,1.93,361,0.84,,,,,,,,,,
10860,1.34,10860,0.94,5485,0,-0.07251615015324205,,,,,,,3610,-0.201269268989563,0.23536942303180694,0.001,0.09280144423246384,-3.8638711443717e-07,0.0,0.2,-0.0083339624106884,0.0
,,10860,,,,,0,-0.14489508,43181,1.86,362,0.86,,,,,,,,,,
10890,1.28,10890,0.94,5499,0,-0.06969161400105804,,,,,,,3620,0.5295017957687378,0.10194055661559105,0.001,0.04048885032534599,-5.82615531934394e-06,0.0,0.2,-0.012051401659846306,0.0
,,10890,,,,,0,-0.18093382000000005,43286,1.96,363,0.84,,,,,,,,,,
10920,1.18,10920,0.98,5508,0,-0.03145598789677024,,,,,,,3630,0.19001954793930054,0.20530225485563278,0.001,0.08461830765008926,-0.00424268323947512,0.01666666753590107,0.2,-0.039636063389480114,0.01810322
,,10920,,,,,0,-0.19871563000000003,43382,2.02,364,0.83,,,,,,,,,,
10950,1.24,10950,0.94,5529,0,-0.07022284437902272,,,,,,,3640,0.3658713102340698,0.12072902098298073,0.001,0.035627007484436035,-0.0073444893319780215,0.09000000469386578,0.2,-0.1582939825952053,0.086362734
,,10950,,,,,0,-0.1779954,43489,1.98,365,0.85,,,,,,,,,,
