rollout/ep_rew_mean,rollout/ep_len_mean,env/completion_counter,time/fps,rollout/success_rate,time/total_timesteps,time/iterations,time/time_elapsed,env/current_idx,env/n_steps,train/learning_rate,train/entropy_loss,train/approx_kl,train/clip_fraction,train/value_loss,train/n_updates,train/clip_range,train/loss,train/explained_variance,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length,eval/success_rate
-0.05230163,1.4,1,0,0.91,27780,926,35363,4471,27780,0.0001,-0.11469571128487586,0.024519531,0.14666666962206365,0.06841611668467522,46250,0.2,-0.009959577582776546,-0.6469463109970093,-0.01622963938334335,,,
-0.06200141000000001,1.38,1,0,0.92,27810,927,35395,4495,27810,0.0001,-0.03187691483646631,0.013614523,0.022666667848825456,0.020032476242631672,46300,0.2,-0.005327851977199316,-8.813379287719727,-0.003087688049222681,,,
-0.03984798,1.27,1,0,0.94,27840,928,35429,4519,27840,0.0001,-0.0748538900911808,0.044767164,0.12600000619888305,0.041056994404643776,46350,0.2,-0.005997653119266033,0.1920519471168518,-0.011877317391956854,,,
-0.0285535,1.19,1,0,0.97,27870,929,35461,4546,27870,0.0001,-0.08819097682833671,0.123575576,0.12533333852887155,0.03240613171830773,46400,0.2,-0.03805527463555336,0.5497183799743652,-0.038637690310366464,,,
-0.028206960000000003,1.16,1,0,0.97,27900,930,35501,4575,27900,0.0001,-0.028136735893785954,0.085468896,0.03133333496749401,0.004917652581352741,46450,0.2,-0.0011900626122951508,-236.82801818847656,-0.0014424334747018275,,,
-0.00712936,1.08,1,0,1.0,27930,931,35535,4604,27930,0.0001,-0.038339450396597384,0.64592004,0.16533333718776702,0.0049811926786787804,46500,0.2,-0.034239016473293304,-2575.4609375,-0.02907562013063579,,,
-0.00695879,1.06,1,0,0.99,27960,932,35570,4630,27960,0.0001,-0.013661101628094911,0.0030310552,0.03133333496749401,0.0011899484740570188,46550,0.2,-0.004188283812254667,-293.96044921875,-0.004051339111601315,,,
-0.030942849999999997,1.15,1,0,0.96,27990,933,35603,4651,27990,0.0001,-0.002969880709424615,2.4219355e-06,0.0,0.001119909144472331,46600,0.2,0.0002204194461228326,-12.077898025512695,-3.447417408015241e-05,,,
-0.04135645,1.18,1,0,0.95,28020,934,35638,4675,28020,0.0001,-0.0029918369627557695,1.66893e-06,0.0,0.07898506026715041,46650,0.2,0.007819946855306625,0.2629328966140747,-0.00018196970264469314,,,
-0.06271439,1.28,1,0,0.93,28050,935,35671,4696,28050,0.0001,-0.005347216888330877,8.241335e-06,0.0,0.03269331578165293,46700,0.2,0.003620451781898737,0.19958710670471191,-0.0002810602369281412,,,
-0.07333856999999999,1.34,1,0,0.92,28080,936,35708,4719,28080,0.0001,-0.0007787732302676887,0.0,0.0,0.03640994830057025,46750,0.2,0.004056006204336882,0.22581487894058228,-3.3781727188753053e-06,,,
-0.07687266,1.35,1,0,0.93,28110,937,35739,4739,28110,0.0001,-0.015245761554688216,0.0012268941,0.023333334550261497,0.07052310481667519,46800,0.2,0.0095260851085186,-0.36940813064575195,-0.0005427996356399145,,,
-0.10509821999999998,1.43,1,0,0.91,28140,938,35774,4758,28140,0.0001,-0.008201580438762903,3.1689804e-06,0.0,0.04405871639959514,46850,0.2,0.0032459532376378775,0.32333165407180786,-5.088304013895595e-05,,,
-0.08426641,1.35,1,0,0.93,28170,939,35808,4787,28170,0.0001,-0.017196144573390484,0.022379493,0.03133333496749401,0.09795742504298686,46900,0.2,0.014557640999555588,0.3761470317840576,-0.004970151926856481,,,
-0.06333589,1.27,1,0,0.95,28200,940,35842,4814,28200,0.0001,-0.01168042205274105,0.022107715,0.010666667222976685,0.013469063839875162,46950,0.2,-0.0033342530950903893,-2738.03759765625,-0.0018968470099575896,,,
-0.06010832,1.24,1,0,0.95,28230,941,35874,4836,28230,0.0001,-0.0332203758880496,0.02420824,0.05866666920483112,0.0025725835282355545,47000,0.2,-0.02756924368441105,-90.29741668701172,-0.019723945992533114,,,
-0.04964068,1.19,1,0,0.96,28260,942,35908,4859,28260,0.0001,-0.04603344302624464,0.9637993,0.12266667261719703,0.06322714166715741,47050,0.2,-0.03501801937818527,0.11927735805511475,-0.03689301140978934,,,
-0.06014474,1.22,1,0,0.95,28290,943,35942,4883,28290,0.0001,-0.03234272267669439,0.006461473,0.030000001564621924,0.03826008158735931,47100,0.2,0.0022752932272851467,0.3583586812019348,-0.0005492551800804435,,,
-0.09260054000000001,1.34,1,0,0.91,28320,944,35976,4900,28320,0.0001,-0.0024941850546747447,0.0003042678,0.0,0.010511141326278449,47150,0.2,-0.009000636637210846,0.6038074493408203,-0.009116224393869422,,,
-0.08165517,1.31,1,0,0.92,28350,945,36010,4928,28350,0.0001,-0.0007565003866329789,3.2981237e-07,0.0,0.10533053196966648,47200,0.2,0.009841499850153923,-0.1701657772064209,-7.49477942795096e-05,,,
-0.08150301999999998,1.31,1,0,0.92,28380,946,36044,4951,28380,0.0001,-0.02090377513319254,0.18434924,0.04533333569765091,0.007145065470831468,47250,0.2,-0.006523441523313522,-149.17576599121094,-0.00520515357392533,,,
-0.07182444,1.3,1,0,0.93,28410,947,36082,4978,28410,0.0001,-0.017989710718393326,0.009284803,0.03133333496749401,0.1109506694227457,47300,0.2,0.0041013420559465885,-0.2210327386856079,-0.003028668703588959,,,
-0.0395797,1.22,1,0,0.95,28440,948,36122,4998,28440,0.0001,-0.0001446374994702637,0.0,0.0,0.027181124296039343,47350,0.2,0.0017054755007848144,-85.1911392211914,-4.371007171766195e-09,,,
-0.04983158000000001,1.25,1,0,0.94,28470,949,36161,5023,28470,0.0001,-6.659935854258948e-05,0.0,0.0,0.02953056674450636,47400,0.2,0.001709299860522151,-0.0397944450378418,-2.2749106580732815e-08,,,
-0.041049300000000004,1.26,1,0,0.94,28500,950,36195,5045,28500,0.0001,-0.0001599302625982091,0.0,0.0,0.04316133160144091,47450,0.2,0.005892145913094282,0.09826111793518066,2.5232632738791947e-09,,,
-0.041125849999999985,1.28,1,0,0.94,28530,951,36232,5070,28530,0.0001,-4.0989504777826366e-05,0.0,0.0,0.021266883574426174,47500,0.2,0.002327128779143095,0.3717765212059021,5.416572221861316e-09,,,
-0.052769510000000006,1.34,1,0,0.93,28560,952,36270,5091,28560,0.0001,-0.024839824885129928,0.012910315,0.025333334654569627,0.0030892149824649096,47550,0.2,1.6387435607612133e-05,-49.788822174072266,-0.0005422190436474939,,,
-0.051875359999999995,1.28,1,0,0.95,28590,953,36303,5114,28590,0.0001,-0.001326462650904432,3.0994414e-07,0.0,0.033118022503331304,47600,0.2,0.0019434579880908132,0.583701491355896,-3.079468015157794e-05,,,
-0.04019118,1.22,1,0,0.97,28620,954,36338,5141,28620,0.0001,-0.0017015480948612094,1.9868216e-08,0.0,0.040468959733843804,47650,0.2,0.006245996803045273,0.21288436651229858,-3.247531770220746e-06,,,
-0.09306729999999998,1.38,1,0,0.92,28650,955,36370,5157,28650,0.0001,-0.00013858923164661974,0.0,0.0,0.012329645352438093,47700,0.2,0.00201521348208189,-3.4190945625305176,-5.486607550064804e-08,,,
-0.09266591,1.36,1,0,0.92,28680,956,36408,5180,28680,0.0001,-9.98816367064137e-05,0.0,0.0,0.13588248431682587,47750,0.2,0.01932774856686592,0.2611877918243408,3.0597050137970426e-09,,,
-0.09255629000000001,1.37,1,0,0.91,28710,957,36443,5204,28710,0.0001,-0.019139275662600996,0.015684301,0.03200000166893005,0.043654244523495436,47800,0.2,0.004588575568050146,0.12651264667510986,-0.0019942466036881965,,,
-0.10631408999999997,1.41,1,0,0.89,28740,958,36477,5223,28740,0.0001,-0.03146770503371954,0.3677049,0.11333333894610405,0.043106733807362616,47850,0.2,-0.028118787333369255,-0.49736487865448,-0.028669672851761162,,,
-0.0971143,1.41,1,0,0.89,28770,959,36509,5246,28770,0.0001,-0.0014238704321905972,5.1736833e-06,0.0,0.06098485765978694,47900,0.2,0.0042464761063456535,0.3551272749900818,-0.0003869945902809846,,,
-0.064459,1.32,1,0,0.92,28800,960,36543,5269,28800,0.0001,-0.0013703542482107877,6.7750614e-07,0.0,0.022994792768731714,47950,0.2,0.002800791524350643,0.12780261039733887,-2.0064701774025196e-05,,,
-0.06564559,1.35,1,0,0.92,28830,961,36578,5291,28830,0.0001,-0.00040105449501425027,0.0,0.0,0.018245439711026847,48000,0.2,0.0012176994932815433,0.37911736965179443,-2.4722517045105973e-07,,,
-0.06562582,1.38,1,0,0.92,28860,962,36611,5311,28860,0.0001,-0.0008884967165067792,2.7815501e-08,0.0,0.044353310111910106,48050,0.2,0.0020516414660960436,-0.9818731546401978,-4.463318524887683e-05,,,
-0.05273018,1.33,1,0,0.93,28890,963,36644,5337,28890,0.0001,-0.008896993473172188,3.973643e-08,0.0,0.060221928134560586,48100,0.2,0.007414522115141153,-0.7578293085098267,-1.9915402413861472e-08,,,
-0.07405235999999998,1.38,1,0,0.92,28920,964,36679,5357,28920,0.0001,-0.0005063828232232481,3.973643e-09,0.0,0.025688618114218117,48150,0.2,0.0016738573322072625,0.16474837064743042,-9.006808190381577e-07,,,
-0.07447255,1.37,1,0,0.92,28950,965,36710,5379,28950,0.0001,-0.0015167626668699085,2.6623408e-07,0.0,0.07644933190196752,48200,0.2,0.00867769867181778,0.1661893129348755,-6.434498241462805e-05,,,
-0.08375309,1.34,1,0,0.92,28980,966,36751,5400,28980,0.0001,-5.944267475570086e-05,0.0,0.0,0.02748298312537372,48250,0.2,0.0017874225741252303,0.3533632159233093,2.3732583356306237e-08,,,
-0.07342225000000002,1.36,1,0,0.92,29010,967,36783,5421,29010,0.0001,-0.008548443131148815,0.028309416,0.03200000166893005,0.06264687310904264,48300,0.2,0.0023843967355787754,0.29317402839660645,-0.0027863342665757074,,,
-0.0939979,1.43,1,0,0.9,29040,968,36818,5443,29040,0.0001,-7.072180931572803e-05,0.0,0.0,0.017132966364733875,48350,0.2,0.0016236604424193501,-49.877986907958984,-1.1924902647564296e-07,,,
-0.07194859999999999,1.38,1,0,0.91,29070,969,36852,5467,29070,0.0001,-0.00032120437710545955,0.0,0.0,0.05297234346158802,48400,0.2,0.0020827183034271,-0.048610568046569824,-5.276600504622308e-07,,,
-0.07194797999999998,1.4,1,0,0.91,29100,970,36886,5485,29100,0.0001,-0.0007582922303117812,1.390775e-07,0.0,0.006857888172380627,48450,0.2,0.0007507518166676164,-178.12110900878906,-1.771519582048242e-05,,,
-0.08194056999999999,1.43,1,0,0.9,29130,971,36920,5505,29130,0.0001,-0.0002685615367954597,0.0,0.0,0.1454746725410223,48500,0.2,0.020034877583384514,-0.13153553009033203,2.021789587658418e-07,,,
-0.0920955,1.38,1,0,0.91,29160,972,36955,5530,29160,0.0001,-4.550107063550968e-05,0.0,0.0,0.06656908348202706,48550,0.2,0.008968647569417953,0.2559414505958557,-6.556511036315271e-09,,,
-0.09201780999999999,1.37,1,0,0.91,29190,973,36992,5550,29190,0.0001,-0.00010056414059363306,0.0,0.0,0.022024418422952295,48600,0.2,0.0023689265362918377,0.6864302754402161,-1.9319852230026412e-07,,,
-0.09231827000000001,1.37,1,0,0.91,29220,974,37034,5576,29220,0.0001,-8.48277892509941e-05,0.0,0.0,0.04813542942050844,48650,0.2,0.0014908963348716497,-1.2078568935394287,2.6752551822717408e-08,,,
-0.07208234,1.33,1,0,0.92,29250,975,37069,5598,29250,0.0001,-0.0004364692163653672,1.9868216e-09,0.0,0.02173869186080992,48700,0.2,0.003046212485060096,-0.6537469625473022,-7.511576016439037e-07,,,
-0.04049922,1.29,1,0,0.94,29280,976,37105,5620,29280,0.0001,-0.01941470544785261,0.85008264,0.12000000521540642,0.08578454528003931,48750,0.2,-0.044777922332286835,-0.5441031455993652,-0.05208920199175676,,,
-0.08454856999999999,1.46,1,0,0.9,29310,977,37142,5634,29310,0.0001,-9.655903864768334e-05,0.0,0.0,0.008333846726454795,48800,0.2,0.0009357522940263152,-18.115188598632812,4.5448542245196674e-08,,,
-0.07362101000000001,1.4,1,0,0.91,29340,978,37176,5656,29340,0.0001,-0.003332582220900804,0.00022385518,0.0,0.26373477950692176,48850,0.2,0.045617103576660156,-0.043282508850097656,-0.004625324650492982,,,
-0.10523408999999999,1.49,1,0,0.88,29370,979,37209,5676,29370,0.0001,-0.0012710254942066967,3.4570695e-07,0.0,0.09872364774346351,48900,0.2,0.02168259210884571,-0.2835819721221924,-3.572831571879043e-05,,,
-0.11824476,1.54,1,0,0.87,29400,980,37252,5694,29400,0.0001,-0.002800540884491056,3.9100646e-06,0.0,0.09339565375819803,48950,0.2,0.004939094185829163,-0.17030274868011475,-0.0007727495292153463,,,
-0.11796108,1.52,1,0,0.87,29430,981,37286,5716,29430,0.0001,-0.012950789034366608,0.00083202124,0.02200000114738941,0.07469634979963302,49000,0.2,0.0045184725895524025,0.11013919115066528,-0.004453708814282464,,,
-0.07395082,1.35,1,0,0.91,29460,982,37318,5746,29460,0.0001,-0.007638185434043408,0.077859566,0.012666667327284813,0.01559070142917335,49050,0.2,-0.002383726416155696,-43.41756820678711,-0.0015220682234564809,,,
-0.0521741,1.25,1,0,0.94,29490,983,37349,5771,29490,0.0001,-0.024800056889653206,0.027897393,0.03200000166893005,0.037032107338309285,49100,0.2,0.014560485258698463,-0.27758288383483887,-0.002108371257937205,,,
-0.039032460000000005,1.18,1,0,0.95,29520,984,37381,5794,29520,0.0001,-3.6710501299239694e-05,0.0,0.0,0.03078149236738682,49150,0.2,0.003933740314096212,0.32766032218933105,1.7027060508212344e-08,,,
-0.041606000000000004,1.18,1,0,0.96,29550,985,37415,5818,29550,0.0001,-0.002569648278877139,0.0005560239,0.0,0.050139423832297324,49200,0.2,0.0008912794291973114,-0.3051944971084595,-0.0015060930866748023,,,
-0.05214643000000001,1.22,1,0,0.95,29580,986,37450,5843,29580,0.0001,-0.0009322097629774361,1.1920929e-08,0.0,0.04291660100221634,49250,0.2,0.004036520142108202,0.23833078145980835,-1.5866210044634953e-06,,,
-0.05224964000000001,1.25,1,0,0.95,29610,987,37485,5867,29610,0.0001,-9.488107069046237e-05,0.0,0.0,0.05127701666206121,49300,0.2,0.008251404389739037,0.025836944580078125,-6.238122824075987e-08,,,
-0.06298125,1.27,1,0,0.95,29640,988,37519,5889,29640,0.0001,-0.00020407952513778582,0.0,0.0,0.018308989461511372,49350,0.2,0.002279906766489148,0.4601181745529175,-6.924072907477097e-08,,,
-0.050079020000000016,1.24,1,0,0.95,29670,989,37550,5915,29670,0.0001,-0.0019286269613076,1.7142296e-05,0.0,0.10843084588646888,49400,0.2,0.01608528569340706,0.06979918479919434,-0.0002944894236988915,,,
-0.039672080000000005,1.22,1,0,0.96,29700,990,37587,5942,29700,0.0001,-0.00029257794900331644,0.0,0.0,0.018037175443023443,49450,0.2,0.001449962379410863,-211.39585876464844,-3.656943638929988e-07,,,
-0.02937582,1.19,1,0,0.96,29730,991,37621,5968,29730,0.0001,-0.0006284222065005452,1.1920929e-08,0.0,0.004134992295876145,49500,0.2,0.00047741926391609013,-112.80941009521484,-2.396663045898251e-06,,,
-0.02969823,1.18,1,0,0.96,29760,992,37654,5989,29760,0.0001,-0.004446055465377867,0.0011075179,0.03133333496749401,0.002154842845629901,49550,0.2,-0.0032256231643259525,-26.549531936645508,-0.003570836488467943,,,
-0.05158274,1.24,1,0,0.95,29790,993,37688,6012,29790,0.0001,-0.00019882220745785163,0.0,0.0,0.13476056203246117,49600,0.2,0.03146238625049591,0.01708674430847168,-6.022453324794341e-07,,,
-0.06354311000000001,1.29,1,0,0.93,29820,994,37722,6033,29820,0.0001,-7.53221451304853e-05,0.0,0.0,0.038060997501015666,49650,0.2,0.004667614586651325,0.4406962990760803,-4.76837164420374e-09,,,
-0.08796124000000001,1.36,1,0,0.92,29850,995,37753,6053,29850,0.0001,-0.0001401042370707728,0.0,0.0,0.020299001969397067,49700,0.2,0.0029742224141955376,0.502594530582428,-8.820494086236863e-08,,,
-0.08853575000000001,1.41,1,0,0.91,29880,996,37790,6074,29880,0.0001,-0.00011581769227632321,0.0,0.0,0.08855854630470276,49750,0.2,0.01192479394376278,0.1844077706336975,-5.0415596142272534e-08,,,
-0.06725463000000001,1.38,1,0,0.92,29910,997,37821,6098,29910,0.0001,-0.00019772300613112747,0.0,0.0,0.040404808828607204,49800,0.2,0.0031100912019610405,-0.03404796123504639,-5.410114921833298e-08,,,
-0.05457685,1.35,1,0,0.93,29940,998,37855,6121,29940,0.0001,-0.0211929127573967,0.07908749,0.06066666983067989,0.013229849613271654,49850,0.2,-0.007213382516056299,-43.35379409790039,-0.007375680369635412,,,
-0.06475241999999999,1.36,1,0,0.92,29970,999,37887,6142,29970,0.0001,-0.00019709361746208742,0.0,0.0,0.1008042873442173,49900,0.2,0.024918891489505768,-0.22008955478668213,3.588199653403734e-08,,,
,,1,,,30000,,,6156,30000,0.0001,-0.00010091998818097636,0.0,0.0,0.05296636624261737,49950,0.2,0.0034384445752948523,-0.033086180686950684,-1.1513630837622912e-08,-0.08303441238589584,1.4,0.91
-0.07349961,1.44,,0,0.9,30000,1000,38102,,,,,,,,,,,,,,,
-0.07337337000000001,1.42,1,0,0.91,30030,1001,38137,6179,30030,0.0001,-5.601309196208604e-05,0.0,0.0,0.14800644289702178,50000,0.2,0.010270627215504646,0.02086460590362549,2.213319156840754e-08,,,
-0.07315388,1.43,1,0,0.92,30060,1002,38171,6204,30060,0.0001,-0.00012626927404198795,0.0,0.0,0.025817597452551126,50050,0.2,0.001347876968793571,-87.23807525634766,-2.5053819290299373e-08,,,
-0.07227642000000001,1.38,1,0,0.92,30090,1003,38209,6231,30090,0.0001,-0.0001432153332279995,0.0,0.0,0.004661242654547096,50100,0.2,0.0007426919764839113,-73.40237426757812,-1.139640812830578e-07,,,
-0.028905039999999996,1.21,1,0,0.97,30120,1004,38241,6255,30120,0.0001,-0.006903633014298975,0.011692009,0.032666668370366095,0.06262520384043455,50150,0.2,0.003969390876591206,0.08809876441955566,-0.0029732317098726748,,,
-0.028460529999999998,1.17,1,0,0.96,30150,1005,38279,6279,30150,0.0001,-6.175286282086745e-05,0.0,0.0,0.03540593349374831,50200,0.2,0.0037358510307967663,0.08774787187576294,-2.1631518776210613e-09,,,
-0.03904129,1.21,1,0,0.94,30180,1006,38315,6304,30180,0.0001,-0.0009786144230747595,7.538001e-06,0.0,0.006787033150903881,50250,0.2,0.0008148419437929988,-14.635612487792969,-0.0001943492989654949,,,
-0.0497034,1.26,1,0,0.93,30210,1007,38355,6328,30210,0.0001,-0.0008819601143477485,8.940697e-06,0.0,0.04614410387352109,50300,0.2,0.00408836267888546,0.09349226951599121,-0.0002955206427917112,,,
-0.02818327,1.15,1,0,0.97,30240,1008,38388,6357,30240,0.0001,-0.00012818215269362555,0.0,0.0,0.03632996310479939,50350,0.2,0.0016011801781132817,-0.16194725036621094,-1.0431408858035952e-06,,,
-0.03901397000000001,1.22,1,0,0.96,30270,1009,38420,6379,30270,0.0001,-4.637225370970554e-05,0.0,0.0,0.007408001665025949,50400,0.2,0.0011140730930492282,-830.453125,-4.0968259744644796e-08,,,
-0.05993702000000001,1.23,1,0,0.95,30300,1010,38452,6401,30300,0.0001,-4.1336540161864834e-05,0.0,0.0,0.025967016080394388,50450,0.2,0.001515628769993782,0.20583349466323853,6.9538754088327435e-09,,,
-0.0494311,1.19,1,0,0.96,30330,1011,38485,6429,30330,0.0001,-0.0013435317913535983,4.116694e-06,0.0,0.06844559822231532,50500,0.2,0.011171202175319195,0.44174546003341675,-6.890809476182368e-05,,,
-0.049697630000000007,1.23,1,0,0.95,30360,1012,38520,6454,30360,0.0001,-0.0002164067400735803,1.9868216e-09,0.0,0.008350375748705119,50550,0.2,0.0005925743607804179,-1132.8426513671875,-4.8228105080028175e-06,,,
-0.07320103,1.28,1,0,0.93,30390,1013,38558,6472,30390,0.0001,-0.004298705377150327,0.16624883,0.03200000166893005,0.00842510286718607,50600,0.2,-0.00034953560680150986,-113.70197296142578,-0.0013164889948287595,,,
-0.05234800999999999,1.25,1,0,0.95,30420,1014,38597,6496,30420,0.0001,-0.00040401607169769703,7.947286e-09,0.0,0.22818312928080559,50650,0.2,0.05043531209230423,-0.13004076480865479,-8.328477523136258e-06,,,
-0.052227289999999996,1.24,1,0,0.95,30450,1015,38630,6522,30450,0.0001,-0.0002724150288850069,0.0,0.0,0.07352617487311364,50700,0.2,0.014389225281774998,0.1364356279373169,-5.171696345662724e-07,,,
-0.08409402,1.35,1,0,0.93,30480,1016,38665,6541,30480,0.0001,-0.00029852835228666663,0.0,0.0,0.008297600457444787,50750,0.2,0.0017416039481759071,-22.26919174194336,-2.0600954591998288e-06,,,
-0.08376204000000001,1.32,1,0,0.93,30510,1017,38699,6565,30510,0.0001,-0.011801138485316187,0.96291965,0.06466666996479034,0.13920610249042512,50800,0.2,-0.0241849385201931,-0.018306732177734375,-0.0205864821815012,,,
-0.07117504000000001,1.3,1,0,0.93,30540,1018,38731,6586,30540,0.0001,-0.0023342577007133512,0.0017363906,0.03133333496749401,0.06648570403456688,50850,0.2,0.007514255587011576,0.10584044456481934,-0.002524944820906967,,,
-0.08195598,1.34,1,0,0.92,30570,1019,38768,6611,30570,0.0001,-0.03231627632398158,1.0578662,0.07200000263750553,0.03656796373426914,50900,0.2,-0.03781436011195183,-0.4244295358657837,-0.014538784384600838,,,
-0.061367019999999994,1.31,1,0,0.93,30600,1020,38802,6633,30600,0.0001,-0.09689979016780853,0.037346162,0.1513333383947611,0.0419398333132267,50950,0.2,-0.012862395495176315,0.1073465347290039,-0.014522053833430028,,,
-0.030452999999999997,1.26,1,0,0.95,30630,1021,38834,6659,30630,0.0001,-0.06673312403261661,0.45999208,0.16000000312924384,0.018634215956553818,51000,0.2,-0.02655653841793537,-20.28685760498047,-0.02249842090454571,,,
-0.04057315000000001,1.34,1,0,0.93,30660,1022,38869,6675,30660,0.0001,-0.02388136686757207,0.2845854,0.09533333487808704,0.005884316544979811,51050,0.2,-0.019089708104729652,-38.400962829589844,-0.019596709139645105,,,
-0.041224540000000004,1.34,1,0,0.93,30690,1023,38902,6698,30690,0.0001,-0.07157606236636639,0.047210865,0.08866666913032532,0.07565756136551499,51100,0.2,-0.0413762591779232,0.2306126356124878,-0.03665365734448038,,,
-0.051790630000000004,1.35,1,0,0.92,30720,1024,38935,6721,30720,0.0001,-0.010358877768740058,0.0026549122,0.03200000166893005,0.07435420550405979,51150,0.2,0.010079331696033478,-0.009766697883605957,-0.004423416509913878,,,
-0.08246374000000001,1.37,1,0,0.91,30750,1025,38970,6743,30750,0.0001,-0.04066642422229052,0.20133248,0.08600000374019146,0.06249435668811202,51200,0.2,-0.029182694852352142,0.11410164833068848,-0.032206317377587224,,,
-0.10330318999999999,1.4,1,0,0.9,30780,1026,39002,6763,30780,0.0001,-0.01401071524247527,0.011305195,0.03133333496749401,0.06282458607107401,51250,0.2,0.003979891538619995,0.3041512370109558,-0.003896381245926026,,,
-0.08178618,1.34,1,0,0.91,30810,1027,39036,6786,30810,0.0001,-0.0011306098790373653,1.2596448e-06,0.0,0.10767409905791282,51300,0.2,0.015864146873354912,-0.020215511322021484,-7.070134052128196e-05,,,
-0.09277675000000002,1.42,1,0,0.9,30840,1028,39070,6806,30840,0.0001,-0.03444850545376539,0.07341274,0.06000000312924385,0.0526410811394453,51350,0.2,-0.004940299782902002,-42.43448257446289,-0.007624438043373339,,,
-0.06142904,1.35,1,0,0.93,30870,1029,39103,6832,30870,0.0001,-0.01801552517339587,0.09954406,0.04400000229477882,0.02706015474628657,51400,0.2,-0.014359313063323498,0.24143052101135254,-0.009817710673436508,,,
-0.019194919999999997,1.22,1,0,0.97,30900,1030,39142,6861,30900,0.0001,-0.013394173588603736,0.14742537,0.06466667003929615,0.010766117344610393,51450,0.2,-0.0076114158146083355,-264.7342834472656,-0.00832744311727584,,,
-0.029745239999999996,1.22,1,0,0.97,30930,1031,39176,6885,30930,0.0001,-0.013717968352138996,0.038232863,0.03200000166893005,0.002209951013792306,51500,0.2,-0.0009667781414464116,-257.9272766113281,-0.0015689791126642305,,,
-0.02852839,1.13,1,0,0.98,30960,1032,39209,6911,30960,0.0001,-0.003669069630559534,0.0003359755,0.0,0.055986690670251846,51550,0.2,0.002688222797587514,0.03350663185119629,-0.0020991903553852697,,,
-0.0388653,1.15,1,0,0.97,30990,1033,39242,6937,30990,0.0001,-0.024788793213665485,0.0051146667,0.032666668370366095,0.014551301850005985,51600,0.2,-0.010634678415954113,0.5293253660202026,-0.011111665098617473,,,
-0.0390251,1.18,1,0,0.97,31020,1034,39277,6960,31020,0.0001,-0.001970241272356361,1.7086664e-07,0.0,0.06191054958850145,51650,0.2,0.011029854416847229,-0.2807447910308838,-3.137759122530781e-05,,,
-0.039538000000000004,1.18,1,0,0.97,31050,1035,39312,6987,31050,0.0001,-0.02439395498484373,0.54551697,0.09000000156462193,0.007666214555501938,51700,0.2,-0.013108989223837852,-4.4917426109313965,-0.01330984978641693,,,
-0.04085268,1.2,1,0,0.97,31080,1036,39346,7009,31080,0.0001,-0.02669223703444004,0.08611732,0.05533333621919155,0.03501702196896076,51750,0.2,0.01140645146369934,-0.5171458721160889,-0.00240231732147125,,,
-0.031186070000000003,1.22,1,0,0.97,31110,1037,39379,7036,31110,0.0001,-0.02779817346483469,0.014064261,0.06933333590626717,0.06457774180918932,51800,0.2,0.002573360688984394,0.1300145983695984,-0.008853967694099988,,,
-0.06297696,1.29,1,0,0.94,31140,1038,39414,7056,31140,0.0001,-0.0012907311972230673,1.8159549e-06,0.0,0.007841475107707083,51850,0.2,0.0010588925797492266,-154.5898895263672,-8.046950940268971e-05,,,
-0.07308528,1.33,1,0,0.93,31170,1039,39446,7076,31170,0.0001,-0.021324546132236718,0.6903951,0.09333333805203438,0.11385644689202308,51900,0.2,-0.019351229071617126,0.3432500958442688,-0.029078335827022458,,,
-0.09271212000000001,1.37,1,0,0.91,31200,1040,39481,7097,31200,0.0001,-0.053837870806455614,0.1439006,0.11466667212545872,0.13577818132936956,51950,0.2,-0.006572272628545761,-0.2569308280944824,-0.02901182700693596,,,
-0.10174663,1.32,1,0,0.91,31230,1041,39519,7123,31230,0.0001,-0.031068861596286298,0.6584479,0.12666667111217975,0.055323548186570405,52000,0.2,-0.017001140862703323,0.455485999584198,-0.019325562797486776,,,
-0.0910916,1.3,1,0,0.92,31260,1042,39554,7147,31260,0.0001,-0.04080517001450062,0.34321776,0.12400000609457493,0.01845522309653461,52050,0.2,-0.028799137100577354,0.6742921471595764,-0.028787259452045078,,,
-0.09058627999999999,1.27,1,0,0.92,31290,1043,39596,7169,31290,0.0001,-0.04431768648326397,0.7565365,0.1320000047981739,0.07241238927468657,52100,0.2,-0.05265801399946213,0.17886441946029663,-0.04626148052761955,,,
-0.07080813,1.28,1,0,0.93,31320,1044,39630,7192,31320,0.0001,-0.09060777932405471,0.37726346,0.17466667331755162,0.0650593793950975,52150,0.2,-0.0661574974656105,0.06535685062408447,-0.03665866826676453,,,
-0.06087943999999999,1.28,1,0,0.94,31350,1045,39665,7219,31350,0.0001,-0.07049326181411743,0.55752385,0.1460000041127205,0.032292877030558886,52200,0.2,-0.03977742791175842,-164.79026794433594,-0.028649461352576823,,,
-0.06085892000000001,1.28,1,0,0.94,31380,1046,39699,7236,31380,0.0001,-0.16839586138725282,0.1148593,0.25600000903010367,0.0093425390124321,52250,0.2,-0.0595865398645401,-173.1948699951172,-0.05299077787188189,,,
-0.08448960000000001,1.36,1,0,0.92,31410,1047,39733,7259,31410,0.0001,-0.12546481043100358,0.10642875,0.1620000033825636,0.11528217170387506,52300,0.2,-0.034098200500011444,0.23896080255508423,-0.036530209980594607,,,
