env/current_idx,env/n_steps,time/total_timesteps,eval/success_rate,env/completion_counter,eval/mean_ep_length,eval/mean_reward,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/iterations,rollout/success_rate,train/entropy_loss,train/n_updates,train/explained_variance,train/learning_rate,train/clip_fraction,train/value_loss,train/policy_gradient_loss,train/loss,train/clip_range,train/approx_kl
,,41400,,,,,59521,-0.12823301999999998,0,1.68,138,0.89,,,,,,,,,,
20552,41700,41700,0.96,0,1.26,-0.030263655199669302,,,,,,,-0.05593077316880226,1380,0.06436502933502197,0.001,0.01329900585114956,0.1821455005556345,-0.0019201015849830583,0.05272521823644638,0.2,0.011797634
,,41700,,,,,59926,-0.25630426,0,2.07,139,0.8,,,,,,,,,,
20696,42000,42000,0.88,0,1.64,-0.11670128056779504,,,,,,,-0.0733270644210279,1390,0.19914811849594116,0.001,0.009428267180919648,0.18165427185595034,-0.0036015893030707955,0.06255394965410233,0.2,0.009284333
,,42000,,,,,60343,-0.17492204000000006,0,2.03,140,0.83,,,,,,,,,,
20863,42300,42300,0.94,0,1.36,-0.07184535055886954,,,,,,,-0.037410523858852684,1400,0.14194828271865845,0.001,0.01463068202137947,0.18475512638688088,-0.001511495571139676,0.07427604496479034,0.2,0.003877727
,,42300,,,,,60754,-0.20302931999999999,0,1.93,141,0.83,,,,,,,,,,
20994,42600,42600,0.9,0,1.56,-0.1056965566938743,,,,,,,-0.06846376899629832,1410,0.1048588752746582,0.001,0.02535511404275894,0.1702845323830843,-0.005645731193453685,0.0754256322979927,0.2,0.015260858
,,42600,,,,,61171,-0.2632752,0,2.12,142,0.81,,,,,,,,,,
21135,42900,42900,0.86,0,1.7,-0.09670281495898962,,,,,,,-0.07974080108106137,1420,0.24831658601760864,0.001,0.03256392106413841,0.19406351670622826,-0.004357767404871993,0.057819537818431854,0.2,0.01125418
,,42900,,,,,61588,-0.25217658,0,2.15,143,0.78,,,,,,,,,,
21298,43200,43200,0.96,0,1.24,-0.02934215244371444,,,,,,,-0.027792636980302633,1430,0.2160685658454895,0.001,0.005202414840459824,0.20004369392991067,-0.0007834032020582526,0.06661225110292435,0.2,0.004140853
,,43200,,,,,62004,-0.15982986,0,1.82,144,0.87,,,,,,,,,,
21459,43500,43500,0.98,0,1.24,-0.03164262231439352,,,,,,,-0.02934561523143202,1440,0.20068860054016113,0.001,0.010830966010689735,0.16846798844635485,-0.002678877079101483,0.06845366209745407,0.2,0.033021327
,,43500,,,,,62413,-0.21622349000000005,0,1.88,145,0.84,,,,,,,,,,
21616,43800,43800,0.82,0,1.8,-0.14529852624982595,,,,,,,-0.050402646069414914,1450,0.31031012535095215,0.001,0.021200284361839294,0.1634669478982687,-0.0041893968599651995,0.048773277550935745,0.2,0.017098442
,,43800,,,,,62833,-0.22356709000000002,0,1.85,146,0.82,,,,,,,,,,
21772,44100,44100,0.98,0,1.2,-0.029656345546245574,,,,,,,-0.07935344125144184,1460,0.3302515149116516,0.001,0.03414417654275894,0.16547362171113492,-0.0040619176972541025,0.06650585681200027,0.2,0.032119688
,,44100,,,,,63228,-0.17120261000000003,0,2.07,147,0.84,,,,,,,,,,
21910,44400,44400,0.92,0,1.4,-0.0748591965995729,,,,,,,-0.12598192635923625,1470,0.24798917770385742,0.001,0.0415838073939085,0.14857017509639264,-0.006287712511493737,0.06593703478574753,0.2,0.030369971
,,44400,,,,,63658,-0.20393486,0,2.13,148,0.82,,,,,,,,,,
22060,44700,44700,0.94,0,1.44,-0.07138629908207804,,,,,,,-0.09829585179686547,1480,0.04606074094772339,0.001,0.04108664840459823,0.16980161666870117,-0.006068580821738579,0.06533019989728928,0.2,0.019877207
,,44700,,,,,64084,-0.23526461999999998,0,2.06,149,0.82,,,,,,,,,,
22221,45000,45000,0.9,0,1.56,-0.11643663757480681,,,,,,,-0.10577359236776829,1490,0.19811642169952393,0.001,0.04976917691528797,0.20364535376429557,-0.010616252211912069,0.07183234393596649,0.2,0.017129261
,,45000,,,,,64540,-0.19010159,0,1.82,150,0.84,,,,,,,,,,
22377,45300,45300,0.94,0,1.52,-0.05413736274465918,,,,,,,-0.09120533280074597,1500,0.24296492338180542,0.001,0.036026278883218764,0.18417498096823692,-0.009193219931330533,0.0545397624373436,0.2,0.03543642
,,45300,,,,,64962,-0.22477336,0,1.97,151,0.82,,,,,,,,,,
22524,45600,45600,0.96,0,1.2,-0.029024361409246923,,,,,,,-0.12302692644298077,1510,0.17836666107177734,0.001,0.04675071090459824,0.16786737069487573,-0.005732084682676941,0.05579700693488121,0.2,0.028076794
,,45600,,,,,65380,-0.2631171,0,2.07,152,0.81,,,,,,,,,,
22678,45900,45900,0.96,0,1.3,-0.05009229477494955,,,,,,,-0.10691904574632645,1520,0.24135583639144897,0.001,0.05704900659620762,0.19154223725199698,-0.00919291917962255,0.06802396476268768,0.2,0.027293824
,,45900,,,,,65792,-0.17864713999999998,0,1.91,153,0.87,,,,,,,,,,
22821,46200,46200,0.94,0,1.54,-0.07525283228605986,,,,,,,-0.15128028504550456,1530,0.143443763256073,0.001,0.05795454643666744,0.17978695183992385,-0.010872873710468411,0.049635883420705795,0.2,0.03241385
,,46200,,,,,66208,-0.26531669999999996,0,2.09,154,0.8,,,,,,,,,,
22987,46500,46500,1.0,0,1.04,-0.006658439487218857,,,,,,,-0.11791071165353059,1540,0.25734132528305054,0.001,0.06638849526643753,0.19182197451591493,-0.015409446856938302,0.055722907185554504,0.2,0.044183232
,,46500,,,,,66619,-0.13420427999999998,0,1.85,155,0.89,,,,,,,,,,
23149,46800,46800,0.88,0,1.66,-0.13786868508905173,,,,,,,-0.21804566942155362,1550,-0.01340186595916748,0.001,0.0758345179259777,0.19319864958524705,-0.016092236095573753,0.04114507511258125,0.2,0.033009883
,,46800,,,,,67088,-0.23361278,0,1.78,156,0.83,,,,,,,,,,
23311,47100,47100,0.96,0,1.28,-0.05434091677889228,,,,,,,-0.18846937008202075,1560,0.21347492933273315,0.001,0.08549360930919647,0.21552212834358214,-0.01345351489726454,0.07763458043336868,0.2,0.022365637
,,47100,,,,,67550,-0.16995136,0,1.88,157,0.87,,,,,,,,,,
23465,47400,47400,0.98,0,1.1,-0.02732649178709835,,,,,,,-0.14868047665804623,1570,0.07029765844345093,0.001,0.0394353698939085,0.20571944266557693,-0.005240139327361249,0.10086256265640259,0.2,0.0064989976
,,47400,,,,,67969,-0.17613609,0,1.92,158,0.85,,,,,,,,,,
23599,47700,47700,0.96,0,1.16,-0.04910174110904336,,,,,,,-0.1939767837524414,1580,0.18730390071868896,0.001,0.059126421436667444,0.17898886948823928,-0.010486132733058184,0.07138850539922714,0.2,0.029135667
,,47700,,,,,68399,-0.27233231,0,2.22,159,0.78,,,,,,,,,,
23757,48000,48000,0.94,0,1.26,-0.07136912828776985,,,,,,,-0.12142086327075959,1590,0.10313135385513306,0.001,0.04330610856413841,0.19506056196987628,-0.009824067483305044,0.0321415439248085,0.2,0.034423202
,,48000,,,,,68825,-0.15721162,0,1.93,160,0.87,,,,,,,,,,
23902,48300,48300,0.9,0,1.62,-0.09544459022581578,,,,,,,-0.13484975323081017,1600,0.13408517837524414,0.001,0.02828480154275894,0.16599323153495787,-0.006875836983090267,0.057427503168582916,0.2,0.020004537
,,48300,,,,,69259,-0.20993526000000004,0,2.0,161,0.83,,,,,,,,,,
24049,48600,48600,0.94,0,1.38,-0.056173050636425616,,,,,,,-0.2648643717169762,1610,0.22031885385513306,0.001,0.077308239787817,0.17554686293005944,-0.01534867665177444,0.016638031229376793,0.2,0.013192801
,,48600,,,,,69680,-0.24418636000000002,0,2.11,162,0.81,,,,,,,,,,
24201,48900,48900,0.92,0,1.4,-0.0909962208243087,,,,,,,-0.29193813651800155,1620,0.16979306936264038,0.001,0.09902343861758708,0.20083466097712516,-0.021764850930776448,0.041844289749860764,0.2,0.032818656
,,48900,,,,,70100,-0.16585640999999998,0,1.92,163,0.86,,,,,,,,,,
24351,49200,49200,0.96,0,1.16,-0.052820552685298026,,,,,,,-0.19489863626658915,1630,0.2624353766441345,0.001,0.06526988744735718,0.15358983874320983,-0.010936710238456725,0.05565192550420761,0.2,0.020131305
,,49200,,,,,70522,-0.24589141,0,2.02,164,0.78,,,,,,,,,,
24489,49500,49500,0.94,0,1.32,-0.07237526488956064,,,,,,,-0.16642409972846509,1640,0.29544949531555176,0.001,0.05587713159620762,0.16836563684046268,-0.013956328746280633,0.03895451873540878,0.2,0.02343848
,,49500,,,,,71020,-0.26574886000000003,0,2.19,165,0.78,,,,,,,,,,
24630,49800,49800,0.92,0,1.48,-0.09421284225769341,,,,,,,-0.17169905975461006,1650,0.36916667222976685,0.001,0.06393821090459824,0.15081314854323863,-0.012490519808488898,0.03471812605857849,0.2,0.025669118
,,49800,,,,,71468,-0.19347644000000003,0,2.08,166,0.81,,,,,,,,,,
24774,50100,50100,0.94,0,1.4,-0.05353417448699474,,,,,,,-0.10812989585101604,1660,0.08375340700149536,0.001,0.03267045505344868,0.1799972712993622,-0.008499629652942532,0.06422974169254303,0.2,0.009706735
,,50100,,,,,71913,-0.21424648000000002,0,2.05,167,0.84,,,,,,,,,,
24924,50400,50400,0.96,0,1.22,-0.050246587293222546,,,,,,,-0.13224541246891022,1670,0.21839803457260132,0.001,0.04508167691528797,0.1827387936413288,-0.007584397331811488,0.05661613494157791,0.2,0.00815451
,,50400,,,,,72344,-0.24543230999999996,0,2.06,168,0.8,,,,,,,,,,
25103,50700,50700,0.92,0,1.48,-0.09469604226294905,,,,,,,-0.14471975825726985,1680,0.11993235349655151,0.001,0.044158381223678586,0.18674559481441974,-0.008420712174847722,0.048999104648828506,0.2,0.042606212
,,50700,,,,,72778,-0.15364698,0,1.56,169,0.9,,,,,,,,,,
25231,51000,51000,0.96,0,1.5,-0.0544660266302526,,,,,,,-0.2229890987277031,1690,0.3342575430870056,0.001,0.08948863744735717,0.16941342651844024,-0.01714457864873111,0.04758889973163605,0.2,0.070281655
,,51000,,,,,73202,-0.23119307000000003,0,2.26,170,0.79,,,,,,,,,,
25383,51300,51300,0.88,0,1.64,-0.09615986714605242,,,,,,,-0.2338386967778206,1700,-0.0015263557434082031,0.001,0.056374290212988856,0.19348703548312188,-0.013839845475740731,0.04772241786122322,0.2,0.025312383
,,51300,,,,,73638,-0.24023294,0,2.15,171,0.83,,,,,,,,,,
25529,51600,51600,0.96,0,1.28,-0.05153733004815877,,,,,,,-0.30571021884679794,1710,0.15809392929077148,0.001,0.11725852340459823,0.18260522410273552,-0.01867078109207796,0.027048975229263306,0.2,0.05696415
,,51600,,,,,74058,-0.21425036000000006,0,2.05,172,0.83,,,,,,,,,,
25681,51900,51900,0.92,0,1.64,-0.10460935966577381,,,,,,,-0.26300567016005516,1720,0.166672945022583,0.001,0.11757812574505806,0.17507486939430236,-0.023433005885453894,0.051666051149368286,0.2,0.03873469
,,51900,,,,,74523,-0.24694489000000008,0,2.09,173,0.8,,,,,,,,,,
25839,52200,52200,0.96,0,1.28,-0.051675639571622016,,,,,,,-0.2909602016210556,1730,0.27364492416381836,0.001,0.10937500149011611,0.15566465631127357,-0.020244877161167095,0.027250932529568672,0.2,0.041264944
,,52200,,,,,74953,-0.18966627000000003,0,1.87,174,0.85,,,,,,,,,,
25976,52500,52500,0.92,0,1.52,-0.09692971542477608,,,,,,,-0.18390575908124446,1740,0.11826527118682861,0.001,0.12716619446873664,0.20692483372986317,-0.020357437327038496,0.0753934234380722,0.2,0.049728725
,,52500,,,,,75401,-0.26797959,0,2.12,175,0.77,,,,,,,,,,
26117,52800,52800,0.96,0,1.32,-0.051201026528142395,,,,,,,-0.23416255414485931,1750,0.14584487676620483,0.001,0.08455255813896656,0.1999277375638485,-0.01495236082118936,0.07032410055398941,0.2,0.06138247
,,52800,,,,,75914,-0.21578166999999998,0,2.1,176,0.82,,,,,,,,,,
26272,53100,53100,0.94,0,1.26,-0.0696710402239114,,,,,,,-0.179238735511899,1760,0.24042516946792603,0.001,0.08158735893666744,0.17113059163093566,-0.012006722344085573,0.053428687155246735,0.2,0.019618984
,,53100,,,,,76348,-0.15126391000000003,0,1.76,177,0.88,,,,,,,,,,
26406,53400,53400,0.94,0,1.38,-0.05621669704560191,,,,,,,-0.20202527791261674,1770,0.2804015278816223,0.001,0.07782315425574779,0.15356211438775064,-0.010461352590937167,0.04071258381009102,0.2,0.037488617
,,53400,,,,,76756,-0.24597269000000005,0,2.17,178,0.8,,,,,,,,,,
26566,53700,53700,0.92,0,1.54,-0.07461686024907976,,,,,,,-0.14545503556728362,1780,0.1697525978088379,0.001,0.06606889255344868,0.17431936636567116,-0.00897575740236789,0.05362509936094284,0.2,0.01441906
,,53700,,,,,77188,-0.15997393000000001,0,1.83,179,0.88,,,,,,,,,,
26724,54000,54000,0.98,0,1.18,-0.028671954371966422,,,,,,,-0.16316403150558473,1790,0.1840965747833252,0.001,0.05266335308551788,0.17474750988185406,-0.010286028090195031,0.07771800458431244,0.2,0.016078815
,,54000,,,,,77635,-0.17848424999999998,0,1.94,180,0.84,,,,,,,,,,
26874,54300,54300,1.0,0,1.06,-0.00697630831040442,,,,,,,-0.10168505143374204,1800,0.22419244050979614,0.001,0.08281250074505805,0.16567737236618996,-0.008444249259628122,0.03856995329260826,0.2,0.035771493
,,54300,,,,,78076,-0.18046015999999998,0,1.92,181,0.85,,,,,,,,,,
27005,54600,54600,0.98,0,1.26,-0.010494815781712533,,,,,,,-0.17508255541324616,1810,0.12268173694610596,0.001,0.051580256596207616,0.1746280424296856,-0.008842059936432634,0.0404256172478199,0.2,0.010856362
,,54600,,,,,78500,-0.35384822,0,2.35,182,0.73,,,,,,,,,,
27162,54900,54900,0.94,0,1.3,-0.050975203374400736,,,,,,,-0.14940829277038575,1820,0.26366108655929565,0.001,0.047531960904598235,0.17091150023043156,-0.010584645328344777,0.03432845324277878,0.2,0.009874948
,,54900,,,,,78951,-0.22031707999999997,0,1.95,183,0.82,,,,,,,,,,
27317,55200,55200,0.96,0,1.34,-0.03071534099057317,,,,,,,-0.13531701005995272,1830,0.3849436640739441,0.001,0.039897017553448676,0.15741078965365887,-0.009484003874240443,0.036072589457035065,0.2,0.02089747
,,55200,,,,,79390,-0.20531702999999996,0,2.05,184,0.83,,,,,,,,,,
27461,55500,55500,0.96,0,1.28,-0.03079741190187633,,,,,,,-0.16358314529061319,1840,0.3799799084663391,0.001,0.04032315388321876,0.12963818572461605,-0.011210084267338516,0.020604122430086136,0.2,0.024337605
,,55500,,,,,79831,-0.25189685000000006,0,2.17,185,0.81,,,,,,,,,,
27628,55800,55800,0.92,0,1.44,-0.09189212326426059,,,,,,,-0.16104900576174258,1850,-0.036006808280944824,0.001,0.03197798356413841,0.19991495944559573,-0.008297250274335966,0.04947005584836006,0.2,0.003894522
,,55800,,,,,80267,-0.17759431000000003,0,1.71,186,0.87,,,,,,,,,,
27767,56100,56100,0.92,0,1.44,-0.09486288370098919,,,,,,,-0.20521506145596505,1860,0.2337532639503479,0.001,0.04863281324505806,0.15108412951231004,-0.009476891474332661,0.023110706359148026,0.2,0.0059723444
,,56100,,,,,80697,-0.22118185,0,2.22,187,0.79,,,,,,,,,,
27906,56400,56400,0.9,0,1.58,-0.07683711985591798,,,,,,,-0.20017574578523636,1870,0.2349068522453308,0.001,0.03677201755344868,0.1625709742307663,-0.0053630388400051745,0.05295739695429802,0.2,0.008299776
,,56400,,,,,81141,-0.26032135000000006,0,2.21,188,0.78,,,,,,,,,,
28065,56700,56700,0.9,0,1.46,-0.0546568797621876,,,,,,,-0.3133400775492191,1880,0.16364645957946777,0.001,0.09348366558551788,0.18853619359433652,-0.014893831001973012,0.042327746748924255,0.2,0.009690057
,,56700,,,,,81583,-0.20933442999999996,0,1.93,189,0.84,,,,,,,,,,
28201,57000,57000,0.96,0,1.36,-0.05523402593098581,,,,,,,-0.3404074802994728,1890,0.2101333737373352,0.001,0.10598366558551789,0.1820383533835411,-0.016004585102200507,0.06421399861574173,0.2,0.017990142
,,57000,,,,,82002,-0.22485446999999997,0,2.11,190,0.82,,,,,,,,,,
28354,57300,57300,0.92,0,1.38,-0.055680138156749305,,,,,,,-0.2166043572127819,1900,0.30941033363342285,0.001,0.056143466755747794,0.16283783577382566,-0.014300737244775518,0.05482608452439308,0.2,0.027443707
,,57300,,,,,82435,-0.21396239999999994,0,1.9,191,0.84,,,,,,,,,,
28490,57600,57600,0.86,0,1.76,-0.14596156081650405,,,,,,,-0.2403217852115631,1910,0.20705562829971313,0.001,0.051455966755747796,0.19787496700882912,-0.013037542597157881,0.04037931188941002,0.2,0.016605267
,,57600,,,,,82894,-0.33451758,0,2.34,192,0.76,,,,,,,,,,
28645,57900,57900,0.96,0,1.32,-0.051082321843132376,,,,,,,-0.2215439148247242,1920,0.043278515338897705,0.001,0.04371448941528797,0.2629344820976257,-0.01061365205096081,0.11621212959289551,0.2,0.010454079
,,57900,,,,,83330,-0.21802424,0,1.86,193,0.84,,,,,,,,,,
28791,58200,58200,0.96,0,1.24,-0.04937243693508208,,,,,,,-0.2295030489563942,1930,0.2561328411102295,0.001,0.039364347234368324,0.17865024134516716,-0.010661620052997024,0.060065895318984985,0.2,0.007650068
,,58200,,,,,83744,-0.29136771,0,2.14,194,0.77,,,,,,,,,,
28932,58500,58500,0.96,0,1.28,-0.05006433175411076,,,,,,,-0.2186063326895237,1940,0.2931038737297058,0.001,0.03916903473436832,0.16442470736801623,-0.012599883812072221,0.02336236834526062,0.2,0.007250949
,,58500,,,,,84195,-0.25568676,0,2.12,195,0.82,,,,,,,,,,
29089,58800,58800,0.94,0,1.28,-0.07496296488214284,,,,,,,-0.18474580943584443,1950,0.2567262053489685,0.001,0.069495739787817,0.17691408470273018,-0.006948813915641949,0.061243701726198196,0.2,0.005637326
,,58800,,,,,84606,-0.16116832999999997,0,1.82,196,0.86,,,,,,,,,,
29251,59100,59100,0.98,0,1.18,-0.027974911397323013,,,,,,,-0.18477945923805236,1960,0.038752198219299316,0.001,0.037730824574828147,0.19313254095613958,-0.009916264403727837,0.04536588490009308,0.2,0.018279228
,,59100,,,,,85021,-0.17203954000000002,0,1.84,197,0.85,,,,,,,,,,
29409,59400,59400,0.88,0,1.62,-0.11815380015410483,,,,,,,-0.17920363433659076,1970,0.09786343574523926,0.001,0.0376775573939085,0.18628819584846495,-0.01203873501799535,0.05023868381977081,0.2,0.028784517
,,59400,,,,,85459,-0.17546121000000003,0,1.85,198,0.85,,,,,,,,,,
29552,59700,59700,0.94,0,1.28,-0.0728233759244904,,,,,,,-0.16854112073779107,1980,0.1522747278213501,0.001,0.04834872223436833,0.15647489093244077,-0.00813664603047073,0.03888600319623947,0.2,0.022786211
,,59700,,,,,85893,-0.31284049999999997,0,2.22,199,0.77,,,,,,,,,,
29715,60000,60000,0.94,0,1.36,-0.012628915249370038,,,,,,,-0.2104218579828739,1990,0.13016176223754883,0.001,0.0624822448939085,0.21349313259124755,-0.014772008801810444,0.056494493037462234,0.2,0.029852796
,,60000,,,,,86317,-0.12239306000000001,0,1.77,200,0.9,,,,,,,,,,
29860,60300,60300,0.96,0,1.32,-0.055049348697066305,,,,,,,-0.17487313486635686,2000,0.15662598609924316,0.001,0.08467684760689735,0.16914109960198404,-0.012383927777409553,0.057108163833618164,0.2,0.022033427
,,60300,,,,,86746,-0.24501115999999992,0,2.13,201,0.81,,,,,,,,,,
30009,60600,60600,0.94,0,1.42,-0.05627153037115931,,,,,,,-0.19928471483290194,2010,0.21758556365966797,0.001,0.08096591047942639,0.1648421585559845,-0.009896411065710708,0.04410111531615257,0.2,0.025158543
,,60600,,,,,87172,-0.23656560000000001,0,2.08,202,0.79,,,,,,,,,,
30160,60900,60900,0.9,0,1.48,-0.11507132755126805,,,,,,,-0.29920465126633644,2020,0.0946807861328125,0.001,0.07120028510689735,0.18699141964316368,-0.01607812234433368,0.038669146597385406,0.2,0.008780257
,,60900,,,,,87606,-0.16843016,0,2.01,203,0.85,,,,,,,,,,
30322,61200,61200,0.94,0,1.34,-0.0311267476528883,,,,,,,-0.2844211712479591,2030,0.1017228364944458,0.001,0.10832741633057594,0.1900716133415699,-0.017243386362679303,0.059386782348155975,0.2,0.0233562
,,61200,,,,,88029,-0.18957587,0,1.86,204,0.86,,,,,,,,,,
30458,61500,61500,0.98,0,1.26,-0.03543579221703112,,,,,,,-0.3273688301444054,2040,0.23475193977355957,0.001,0.10417258590459824,0.17252906262874604,-0.01848446743097156,0.030164670199155807,0.2,0.024540726
,,61500,,,,,88450,-0.23790893000000002,0,2.25,205,0.78,,,,,,,,,,
30583,61800,61800,0.98,0,1.18,-0.02930940737016499,,,,,,,-0.2923587873578072,2050,0.2775647044181824,0.001,0.06921164877712727,0.13634172230958938,-0.013985772486921632,0.04187421128153801,0.2,0.015051992
,,61800,,,,,88872,-0.28027954999999993,0,2.39,206,0.78,,,,,,,,,,
30733,62100,62100,0.94,0,1.32,-0.075107970261015,,,,,,,-0.3027698300778866,2060,0.05718272924423218,0.001,0.08071733005344868,0.1887040100991726,-0.017281641176668926,0.04320104792714119,0.2,0.011982546
,,62100,,,,,89312,-0.19677192999999998,0,1.99,207,0.85,,,,,,,,,,
30903,62400,62400,0.9,0,1.48,-0.07432310317642987,,,,,,,-0.1893779058009386,2070,0.166334331035614,0.001,0.07027698941528797,0.1893723476678133,-0.015391100256238133,0.03663253039121628,0.2,0.02808081
,,62400,,,,,89752,-0.13797123,0,1.83,208,0.87,,,,,,,,,,
31025,62700,62700,0.94,0,1.38,-0.053974839425645765,,,,,,,-0.23134115636348723,2080,0.29939234256744385,0.001,0.041725852712988856,0.12884185500442982,-0.012131226412020624,0.058340735733509064,0.2,0.015367238
,,62700,,,,,90207,-0.32368912,0,2.4,209,0.73,,,,,,,,,,
31162,63000,63000,0.96,0,1.28,-0.05078886952251196,,,,,,,-0.2543921433389187,2090,0.06594371795654297,0.001,0.0690163355320692,0.24159680530428887,-0.01621359696146101,0.10306598246097565,0.2,0.013260584
,,63000,,,,,90646,-0.18943836000000006,0,2.06,210,0.81,,,,,,,,,,
31302,63300,63300,0.92,0,1.62,-0.07463404062669725,,,,,,,-0.22146581262350082,2100,0.18426650762557983,0.001,0.07950994446873665,0.17115191072225572,-0.01788050030299928,0.012386079877614975,0.2,0.02277977
,,63300,,,,,91114,-0.27414303000000007,0,2.26,211,0.77,,,,,,,,,,
31452,63600,63600,0.96,0,1.2,-0.05383580542169511,,,,,,,-0.23275162875652314,2110,0.19046735763549805,0.001,0.07233664840459823,0.19908998608589173,-0.01663235923042521,0.05711209028959274,0.2,0.02076143
,,63600,,,,,91563,-0.22923063000000002,0,1.92,212,0.83,,,,,,,,,,
31597,63900,63900,0.86,0,1.58,-0.16001648606732488,,,,,,,-0.23838668167591096,2120,0.2962483763694763,0.001,0.07558593824505806,0.190804623067379,-0.019977330829715357,0.04171232134103775,0.2,0.029758124
,,63900,,,,,92017,-0.24223441,0,2.11,213,0.8,,,,,,,,,,
31759,64200,64200,0.92,0,1.64,-0.0949121183855459,,,,,,,-0.30051771104335784,2130,0.2047508955001831,0.001,0.09142400622367859,0.20275912210345268,-0.021520749013870955,0.07712782919406891,0.2,0.02065411
,,64200,,,,,92459,-0.17329839,0,1.89,214,0.88,,,,,,,,,,
31888,64500,64500,0.94,0,1.34,-0.07564351729582995,,,,,,,-0.3105276234447956,2140,0.030755698680877686,0.001,0.10534446053206921,0.17630927339196206,-0.024215510603971778,0.014717090874910355,0.2,0.03259433
,,64500,,,,,92883,-0.28802971000000005,0,2.32,215,0.75,,,,,,,,,,
32043,64800,64800,0.96,0,1.38,-0.04092910697683692,,,,,,,-0.19472560659050941,2150,0.23063784837722778,0.001,0.08075284212827682,0.18972183316946029,-0.01105258910683915,0.037594977766275406,0.2,0.032968458
,,64800,,,,,93335,-0.19875176999999997,0,1.85,216,0.85,,,,,,,,,,
32183,65100,65100,0.92,0,1.54,-0.07932542867492884,,,,,,,-0.2258310943841934,2160,0.2306443452835083,0.001,0.0663529835641384,0.1865122251212597,-0.010782705171732233,0.0789356529712677,0.2,0.014066506
,,65100,,,,,93779,-0.24892092999999998,0,2.19,217,0.78,,,,,,,,,,
32323,65400,65400,0.92,0,1.46,-0.09658801969606429,,,,,,,-0.28222402557730675,2170,0.2400038242340088,0.001,0.07295809760689735,0.18536776006221772,-0.017606282711494715,0.02863241359591484,0.2,0.01385797
,,65400,,,,,94297,-0.20425416000000002,0,2.12,218,0.81,,,,,,,,,,
32476,65700,65700,0.92,0,1.56,-0.074851363748312,,,,,,,-0.3153447300195694,2180,0.21473366022109985,0.001,0.08829900659620762,0.17556740567088128,-0.02228122912347317,0.020336851477622986,0.2,0.040698364
,,65700,,,,,94768,-0.25533534,0,2.11,219,0.81,,,,,,,,,,
32605,66000,66000,0.92,0,1.4,-0.09402503117453306,,,,,,,-0.22811142951250077,2190,0.15707892179489136,0.001,0.11228693276643753,0.20685548111796379,-0.015480968206975376,0.10345957428216934,0.2,0.022590423
,,66000,,,,,95244,-0.26008031000000004,0,2.35,220,0.77,,,,,,,,,,
32745,66300,66300,0.98,0,1.2,-0.029682076661847533,,,,,,,-0.28763712793588636,2200,0.0592997670173645,0.001,0.06963778510689736,0.208211450278759,-0.017365358193637805,0.048186179250478745,0.2,0.034057043
,,66300,,,,,95690,-0.28523865000000004,0,2.23,221,0.8,,,,,,,,,,
32909,66600,66600,0.94,0,1.34,-0.05443200986366719,,,,,,,-0.258078233897686,2210,0.11676949262619019,0.001,0.05616122223436833,0.22953859195113183,-0.012082196396659129,0.10513070225715637,0.2,0.018557074
,,66600,,,,,96164,-0.11182869999999999,0,1.68,222,0.9,,,,,,,,,,
33057,66900,66900,0.94,0,1.38,-0.07116672528907657,,,,,,,-0.30696642994880674,2220,0.19120323657989502,0.001,0.08483664803206921,0.15269866809248925,-0.01634308951033745,0.013248523697257042,0.2,0.018904103
,,66900,,,,,96630,-0.18399516000000002,0,1.96,223,0.84,,,,,,,,,,
33206,67200,67200,0.96,0,1.26,-0.032085976423695685,,,,,,,-0.3380143642425537,2230,0.15510088205337524,0.001,0.05914417691528797,0.1981355845928192,-0.01685865050239954,0.0548880472779274,0.2,0.012809299
,,67200,,,,,97077,-0.12329414,0,1.84,224,0.89,,,,,,,,,,
33352,67500,67500,0.92,0,1.42,-0.07618490550201386,,,,,,,-0.24093282744288444,2240,0.08273136615753174,0.001,0.09486860856413841,0.17737502977252007,-0.02065562184434384,0.0714774951338768,0.2,0.011207357
,,67500,,,,,97562,-0.22134217,0,2.09,225,0.82,,,,,,,,,,
33503,67800,67800,0.96,0,1.18,-0.05249377350788564,,,,,,,-0.25059438571333886,2250,0.253193736076355,0.001,0.06487926244735717,0.18810397014021873,-0.017311578808585183,0.05053361505270004,0.2,0.029317774
,,67800,,,,,98016,-0.18982062000000002,0,2.0,226,0.83,,,,,,,,,,
33648,68100,68100,0.98,0,1.28,-0.0306743901129812,,,,,,,-0.2706243976950645,2260,0.15840023756027222,0.001,0.06166548356413841,0.1942076154053211,-0.017381854337872937,0.056404538452625275,0.2,0.012608165
,,68100,,,,,98465,-0.27074225,0,2.1,227,0.78,,,,,,,,,,
33801,68400,68400,0.96,0,1.28,-0.05004078987520188,,,,,,,-0.3205186024308205,2270,0.3465954065322876,0.001,0.08925781287252903,0.168479211255908,-0.021902254421729595,0.0476052388548851,0.2,0.020969803
,,68400,,,,,98893,-0.17511981,0,1.95,228,0.85,,,,,,,,,,
