eval/mean_reward,env/n_steps,env/completion_counter,eval/success_rate,eval/mean_ep_length,time/total_timesteps,env/current_idx,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,rollout/success_rate,time/time_elapsed,time/fps,train/policy_gradient_loss,train/explained_variance,train/value_loss,train/clip_fraction,train/approx_kl,train/learning_rate,train/n_updates,train/entropy_loss,train/loss,train/clip_range
,,,,,10890,,1.47,-0.16549361999999998,363,0.83,41119,0,,,,,,,,,,
-0.19518838674761355,10920,0,0.78,1.58,10920,6852,,,,,,,-2.1060308252884853e-08,0.40440428256988525,0.13830437660217285,0.0,0.0,0.001,1815,-0.010162732005119324,0.06514585763216019,0.2
,,,,,10920,,1.45,-0.16224772999999998,364,0.84,41241,0,,,,,,,,,,
-0.17486407344695182,10950,0,0.84,1.34,10950,6870,,,,,,,-4.251797989240913e-08,0.4673239588737488,0.13879745900630952,0.0,0.0,0.001,1820,-0.010012920200824737,0.05668988451361656,0.2
,,,,,10950,,1.5,-0.1844356,365,0.82,41350,0,,,,,,,,,,
-0.049274012167006734,10980,0,0.94,1.18,10980,6889,,,,,,,2.1060308696974063e-08,0.16597872972488403,0.20857283473014832,0.0,0.0,0.001,1825,-0.0100132642313838,0.10552051663398743,0.2
,,,,,10980,,1.55,-0.22088787999999998,366,0.79,41459,0,,,,,,,,,,
-0.1744383120490238,11010,0,0.82,1.38,11010,6910,,,,,,,-1.3510386409620879e-08,0.24412983655929565,0.21409451067447663,0.0,0.0,0.001,1830,-0.010062217898666858,0.1008625403046608,0.2
,,,,,11010,,1.52,-0.22080258,367,0.8,41571,0,,,,,,,,,,
-0.05141641964670271,11040,0,0.96,1.14,11040,6932,,,,,,,2.264976508570271e-08,0.25787824392318726,0.1761874556541443,0.0,0.0,0.001,1835,-0.010011928901076318,0.08156873285770416,0.2
,,,,,11040,,1.51,-0.20982520999999998,368,0.8,41688,0,,,,,,,,,,
-0.11143055658787489,11070,0,0.84,1.34,11070,6950,,,,,,,-2.0662943445159955e-08,0.28771013021469116,0.11227968633174897,0.0,0.0,0.001,1840,-0.010018975287675858,0.055388059467077255,0.2
,,,,,11070,,1.54,-0.21840887000000003,369,0.79,41799,0,,,,,,,,,,
-0.11380463682115077,11100,0,0.86,1.3,11100,6972,,,,,,,9.417533846090009e-08,0.41332125663757324,0.19556189179420472,0.0,0.0,0.001,1845,-0.010014894604682922,0.08218181133270264,0.2
,,,,,11100,,1.47,-0.19443748,370,0.81,41908,0,,,,,,,,,,
-0.048199741076678036,11130,0,0.94,1.14,11130,6995,,,,,,,-4.3710074670855196e-09,0.12437593936920166,0.17266902923583985,0.0,0.0,0.001,1850,-0.010017962008714677,0.08402471989393234,0.2
,,,,,11130,,1.42,-0.16082910000000006,371,0.84,42015,0,,,,,,,,,,
-0.11162853471003473,11160,0,0.86,1.34,11160,7015,,,,,,,-1.3113021779531664e-08,0.0786895751953125,0.17974364161491393,0.0,0.0,0.001,1855,-0.010012345016002655,0.08439901471138,0.2
,,,,,11160,,1.43,-0.17965229999999996,372,0.82,42130,0,,,,,,,,,,
-0.18421457750257106,11190,0,0.8,1.44,11190,7033,,,,,,,-2.5431315364699004e-08,0.4219818711280823,0.16265969574451447,0.0,0.0,0.001,1860,-0.010013066418468951,0.07817897945642471,0.2
,,,,,11190,,1.49,-0.20382019000000004,373,0.79,42242,0,,,,,,,,,,
-0.04841640204191208,11220,0,0.96,1.12,11220,7052,,,,,,,3.1789143761784543e-09,0.34321117401123047,0.14907148778438567,0.0,0.0,0.001,1865,-0.010011907294392585,0.06896113604307175,0.2
,,,,,11220,,1.48,-0.17403640000000004,374,0.8,42343,0,,,,,,,,,,
-0.05026951352134347,11250,0,0.92,1.24,11250,7075,,,,,,,-1.6490618559572566e-08,0.11885207891464233,0.14701346457004547,0.0,0.0,0.001,1870,-0.010013820976018906,0.0648919865489006,0.2
,,,,,11250,,1.45,-0.16274916999999994,375,0.82,42460,0,,,,,,,,,,
-0.12986601686570792,11280,0,0.88,1.28,11280,7094,,,,,,,-6.9538749869479945e-09,0.34196680784225464,0.12758032530546187,0.0,0.0,0.001,1875,-0.010031109489500523,0.06437111645936966,0.2
,,,,,11280,,1.51,-0.18216891999999998,376,0.79,42567,0,,,,,,,,,,
-0.1121386885503307,11310,0,0.84,1.34,11310,7111,,,,,,,-2.5431315897606054e-08,-0.004055976867675781,0.22061384916305543,0.0,0.0,0.001,1880,-0.010014175996184349,0.09843607991933823,0.2
,,,,,11310,,1.54,-0.19443320999999997,377,0.78,42684,0,,,,,,,,,,
-0.09048616892658173,11340,0,0.9,1.28,11340,7134,,,,,,,-1.0331471500535373e-08,0.278408944606781,0.18826167583465575,0.0,0.0,0.001,1885,-0.010017370618879796,0.0840281993150711,0.2
,,,,,11340,,1.49,-0.18222178,378,0.81,42811,0,,,,,,,,,,
-0.0901332135964185,11370,0,0.9,1.26,11370,7153,,,,,,,3.2981236763873766e-08,0.37870919704437256,0.2389756977558136,0.0,0.0,0.001,1890,-0.010015437379479408,0.12909331917762756,0.2
,,,,,11370,,1.49,-0.20659604,379,0.81,42918,0,,,,,,,,,,
-0.06984522484708577,11400,0,0.88,1.32,11400,7172,,,,,,,-1.589457632178437e-09,0.3416253328323364,0.20976362824440004,0.0,0.0,0.001,1895,-0.010016500763595105,0.09435141086578369,0.2
,,,,,11400,,1.56,-0.22872449,380,0.79,43027,0,,,,,,,,,,
-0.07063362732995301,11430,0,0.9,1.26,11430,7194,,,,,,,-1.927216839447965e-08,0.2899373769760132,0.17034690976142883,0.0,0.0,0.001,1900,-0.01001399550586939,0.08084794878959656,0.2
,,,,,11430,,1.49,-0.21757704000000003,381,0.81,43151,0,,,,,,,,,,
-0.15700413790065795,11460,0,0.84,1.42,11460,7213,,,,,,,-4.768371830721208e-09,0.16017752885818481,0.18258280158042908,0.0,0.0,0.001,1905,-0.010022954270243644,0.08979447931051254,0.2
,,,,,11460,,1.48,-0.20494658000000002,382,0.82,43270,0,,,,,,,,,,
-0.13117760181892663,11490,0,0.86,1.32,11490,7230,,,,,,,-2.3841856489070778e-09,0.3468548655509949,0.16715352833271027,0.0,0.0,0.001,1910,-0.01001638025045395,0.07580534368753433,0.2
,,,,,11490,,1.54,-0.23658226,383,0.78,43377,0,,,,,,,,,,
-0.12998770437669008,11520,0,0.86,1.32,11520,7247,,,,,,,-1.3212362990344672e-07,0.3389429450035095,0.16478780210018157,0.0,0.0,0.001,1915,-0.010101659782230854,0.08213308453559875,0.2
,,,,,11520,,1.61,-0.25868842,384,0.76,43496,0,,,,,,,,,,
-0.05274167414754629,11550,0,0.88,1.32,11550,7265,,,,,,,2.781550101360608e-08,0.29479795694351196,0.18564895391464234,0.0,0.0,0.001,1920,-0.01001848727464676,0.0804729014635086,0.2
,,,,,11550,,1.6,-0.23632086000000002,385,0.76,43615,0,,,,,,,,,,
-0.11144693692680448,11580,0,0.88,1.3,11580,7287,,,,,,,3.2484532042076354e-08,0.3397032618522644,0.13890724778175353,0.0,0.0,0.001,1925,-0.010019445978105068,0.06445029377937317,0.2
,,,,,11580,,1.6,-0.24844019,386,0.75,43729,0,,,,,,,,,,
-0.04941206929273903,11610,0,0.94,1.18,11610,7306,,,,,,,1.629193668861717e-08,0.3710419535636902,0.24960193634033204,0.0,0.0,0.001,1930,-0.010023014061152935,0.1243070587515831,0.2
,,,,,11610,,1.59,-0.25248271,387,0.75,43838,0,,,,,,,,,,
-0.029450900126248597,11640,0,0.92,1.2,11640,7321,,,,,,,-2.5033950912245473e-08,0.3599076271057129,0.24945610165596008,0.0,0.0,0.001,1935,-0.010022037662565708,0.10386554896831512,0.2
,,,,,11640,,1.66,-0.26684333,388,0.73,43938,0,,,,,,,,,,
-0.09057935287244617,11670,0,0.92,1.22,11670,7340,,,,,,,2.106030860815622e-08,0.12663936614990234,0.23034465909004212,0.0,0.0,0.001,1940,-0.010026195459067822,0.10871373116970062,0.2
,,,,,11670,,1.61,-0.25360085,389,0.74,44040,0,,,,,,,,,,
