eval/mean_reward,env/n_steps,env/completion_counter,eval/mean_ep_length,env/current_idx,time/total_timesteps,eval/success_rate,time/fps,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/time_elapsed,rollout/success_rate,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/loss,train/n_updates,train/entropy_loss,train/approx_kl,train/learning_rate,train/value_loss
-0.2700414508208632,30,0,2.24,14,30,0.72,,,,,,,,,,,,,,,,
,,,,,30,,0,-0.20645192307692303,1,2.3076923076923075,201,0.7692307692307693,,,,,,,,,,
-0.1809851201530546,60,0,1.8,22,60,0.82,,,,,,,0.0,0.2,-0.002805102673979931,-2.0791049003601074,0.18162021040916443,5,-1.9458915710449218,4.782677e-05,0.0001,0.47889273166656493
,,,,,60,,0,-0.3723116666666667,2,2.761904761904762,340,0.6666666666666666,,,,,,,,,,
-0.11980545906350017,90,0,1.56,31,90,0.9,,,,,,,0.0,0.2,9.989976863522543e-05,-0.31667792797088623,0.16272927820682526,10,-1.9458431243896483,1.2387832e-05,0.0001,0.41158716678619384
,,,,,90,,0,-0.3937711333333334,3,2.8666666666666667,466,0.6666666666666666,,,,,,,,,,
-0.029461495643481612,120,0,1.22,38,120,0.98,,,,,,,0.0,0.2,-0.0015199549860945183,0.31474196910858154,0.06723373383283615,15,-1.9457911729812623,1.8244982e-05,0.0001,0.1501823991537094
,,,,,120,,0,-0.4467857837837838,4,3.135135135135135,570,0.5945945945945946,,,,,,,,,,
-0.05419661425985396,150,0,1.22,46,150,0.96,,,,,,,0.0,0.2,-0.0008131892560049536,-0.3811225891113281,0.12575401365756989,20,-1.945730972290039,1.305143e-05,0.0001,0.2937971293926239
,,,,,150,,0,-0.5394958,5,3.311111111111111,675,0.5333333333333333,,,,,,,,,,
-0.010640690503641963,180,0,1.24,55,180,0.96,,,,,,,0.0,0.2,-0.0008549829172743272,-0.13074886798858643,0.05752357468008995,25,-1.9456692934036255,1.6713142e-05,0.0001,0.1294032096862793
,,,,,180,,0,-0.5230499074074073,6,3.2962962962962963,794,0.5555555555555556,,,,,,,,,,
-0.08064211789984256,210,0,1.5,66,210,0.92,,,,,,,0.0,0.2,-2.151250810129568e-05,-0.09094929695129395,0.1400964856147766,30,-1.945501971244812,1.37170155e-05,0.0001,0.3027267873287201
,,,,,210,,0,-0.4975411384615384,7,3.2153846153846155,917,0.5692307692307692,,,,,,,,,,
-0.05166425990872085,240,0,1.38,76,240,0.96,,,,,,,0.0,0.2,-0.0011037397314794361,0.10143172740936279,0.11878262460231781,35,-1.9453708171844482,1.5636286e-05,0.0001,0.2819125443696976
,,,,,240,,0,-0.5006866266666666,8,3.2,1039,0.5733333333333334,,,,,,,,,,
-0.07444946553558111,270,0,1.38,83,270,0.94,,,,,,,0.0,0.2,-0.0003321703214412608,0.03200024366378784,0.11230120062828064,40,-1.9452906131744385,7.891655e-06,0.0001,0.23520845770835877
,,,,,270,,0,-0.5314368536585365,9,3.2560975609756095,1157,0.5487804878048781,,,,,,,,,,
-0.05163274802733213,300,0,1.3,94,300,0.96,,,,,,,0.0,0.2,-0.0008102435102531169,-1.021493911743164,0.16278593242168427,45,-1.9450311660766602,8.161863e-06,0.0001,0.38513862490653994
,,,,,300,,0,-0.5239369569892474,10,3.225806451612903,1294,0.5591397849462365,,,,,,,,,,
-0.07485776362009347,330,0,1.54,101,330,0.94,,,,,,,0.0,0.2,-0.0007568180657109736,0.18889790773391724,0.10326603055000305,50,-1.945055317878723,4.61936e-06,0.0001,0.21747529208660127
,,,,,330,,0,-0.54863463,11,3.29,1428,0.54,,,,,,,,,,
-0.0296207673009485,360,0,1.24,110,360,0.98,,,,,,,0.0,0.2,-0.0001924733318203309,0.13577055931091309,0.05871494859457016,55,-1.94507839679718,4.8816205e-06,0.0001,0.134637950360775
,,,,,360,,0,-0.56172322,12,3.34,1530,0.53,,,,,,,,,,
-0.04998182594310492,390,0,1.22,121,390,0.96,,,,,,,0.0,0.2,-0.0008695141614103897,-0.2404463291168213,0.17622873187065125,60,-1.9450148820877076,1.3240178e-05,0.0001,0.36995049715042116
,,,,,390,,0,-0.55424114,13,3.33,1631,0.53,,,,,,,,,,
-0.07377253452315927,420,0,1.46,131,420,0.92,,,,,,,0.0,0.2,-0.0007867316269162927,0.05845242738723755,0.11274397373199463,65,-1.9448970794677733,1.5087922e-05,0.0001,0.24822511970996858
,,,,,420,,0,-0.5655518500000001,14,3.33,1750,0.52,,,,,,,,,,
-0.07441839593462646,450,0,1.42,139,450,0.94,,,,,,,0.0,0.2,-0.0007738751324359416,-0.23249471187591553,0.1171816810965538,70,-1.944880485534668,2.2313992e-05,0.0001,0.25323096513748167
,,,,,450,,0,-0.53796665,15,3.27,1881,0.53,,,,,,,,,,
-0.137640309385024,480,0,1.72,147,480,0.88,,,,,,,0.0,0.2,-0.0003627037941864586,-0.40944015979766846,0.123987577855587,75,-1.9449728727340698,1.24971075e-05,0.0001,0.27185706198215487
,,,,,480,,0,-0.51577476,16,3.25,2007,0.54,,,,,,,,,,
-0.05454140620306134,510,0,1.32,159,510,0.96,,,,,,,0.0,0.2,-0.0015195838571528952,-0.25060009956359863,0.13182955980300903,80,-1.9450315952301025,2.5886296e-05,0.0001,0.287069296836853
,,,,,510,,0,-0.4828373400000001,17,3.15,2125,0.57,,,,,,,,,,
-0.009079936845228075,540,0,1.2,168,540,0.98,,,,,,,0.0,0.2,-0.0010220607156709248,-0.2687259912490845,0.10392154008150101,85,-1.9448914766311645,1.7344952e-05,0.0001,0.23115865290164947
,,,,,540,,0,-0.48505481999999994,18,3.18,2232,0.57,,,,,,,,,,
-0.07239236730150879,570,0,1.5,176,570,0.92,,,,,,,0.0,0.2,-0.001509481874139329,0.27453386783599854,0.059005267918109894,90,-1.9446253776550293,2.7620792e-05,0.0001,0.13841302394866944
,,,,,570,,0,-0.5111386,19,3.26,2353,0.55,,,,,,,,,,
-0.13377849250100554,600,0,1.54,185,600,0.88,,,,,,,0.0,0.2,0.00021117170283133647,-0.1145702600479126,0.18979990482330322,95,-1.9443291902542115,1.3426939e-05,0.0001,0.4137162446975708
,,,,,600,,0,-0.49723501999999997,20,3.23,2476,0.56,,,,,,,,,,
-0.07446180645376443,630,0,1.44,195,630,0.94,,,,,,,0.0,0.2,-0.0005625478490644653,0.14097589254379272,0.10695798695087433,100,-1.9441507577896118,1.5775362e-05,0.0001,0.2509608417749405
,,,,,630,,0,-0.52018522,21,3.25,2609,0.56,,,,,,,,,,
-0.008955588857643306,660,0,1.2,207,660,1.0,,,,,,,0.0,0.2,-0.001117387239355594,0.024486184120178223,0.21727028489112854,105,-1.9440680503845216,1.6228358e-05,0.0001,0.4615045726299286
,,,,,660,,0,-0.48568284000000006,22,3.13,2711,0.59,,,,,,,,,,
-0.049805630100890994,690,0,1.22,222,690,0.96,,,,,,,0.0,0.2,-0.0006494454569960339,-0.5764729976654053,0.16984893381595612,110,-1.9439177513122559,1.2250742e-05,0.0001,0.3852312624454498
,,,,,690,,0,-0.44132175,23,2.98,2814,0.63,,,,,,,,,,
-0.04917992611415684,720,0,1.22,231,720,0.96,,,,,,,0.0,0.2,-0.0007461150535768013,-0.17964482307434082,0.12998010218143463,115,-1.9440375089645385,9.274483e-06,0.0001,0.29344767332077026
,,,,,720,,0,-0.43562758,24,2.98,2925,0.64,,,,,,,,,,
-0.05123921195976436,750,0,1.34,241,750,0.94,,,,,,,0.0,0.2,-0.0007843780538921763,-0.3037654161453247,0.1775486171245575,120,-1.9438576459884644,1.715819e-05,0.0001,0.36392117142677305
,,,,,750,,0,-0.46475197000000007,25,2.95,3046,0.65,,,,,,,,,,
-0.028417340014129877,780,0,1.18,249,780,0.98,,,,,,,0.0,0.2,-0.0006045941436119584,0.11761003732681274,0.1966356635093689,125,-1.9441251516342164,1.4229616e-05,0.0001,0.44226789474487305
,,,,,780,,0,-0.46313165000000006,26,2.9,3149,0.66,,,,,,,,,,
-0.05607130388729274,810,0,1.5,260,810,0.92,,,,,,,0.0,0.2,-0.0004075873017427512,-0.6936252117156982,0.151841938495636,130,-1.9441380023956298,1.0885795e-05,0.0001,0.36978006958961485
,,,,,810,,0,-0.4893008999999999,27,2.98,3272,0.63,,,,,,,,,,
-0.07824086163192988,840,0,1.28,272,840,0.94,,,,,,,0.0,0.2,-0.0006484921924130305,0.1064940094947815,0.12961769104003906,135,-1.943892526626587,7.802248e-06,0.0001,0.2539185225963593
,,,,,840,,0,-0.47603301000000003,28,2.9,3400,0.64,,,,,,,,,,
-0.08069367074873299,870,0,1.28,284,870,0.94,,,,,,,0.0,0.2,-0.0006534775140849547,0.26663947105407715,0.10445155948400497,140,-1.9438737869262694,1.1549393e-05,0.0001,0.23423164784908296
,,,,,870,,0,-0.42546541000000004,29,2.77,3512,0.69,,,,,,,,,,
-0.11363782681524753,900,0,1.5,293,900,0.9,,,,,,,0.0,0.2,-0.0011765495742046995,0.23961061239242554,0.08878859132528305,145,-1.9438524007797242,1.8988054e-05,0.0001,0.21881953179836272
,,,,,900,,0,-0.42909238999999993,30,2.79,3633,0.68,,,,,,,,,,
-0.009803620083257556,930,0,1.18,305,930,1.0,,,,,,,0.0,0.2,-8.952856294239809e-05,0.038566648960113525,0.14906728267669678,150,-1.9435202836990357,1.8068155e-05,0.0001,0.2940480947494507
,,,,,930,,0,-0.41448322,31,2.75,3748,0.69,,,,,,,,,,
-0.00722244733478874,960,0,1.06,313,960,1.0,,,,,,,0.0,0.2,-0.002126627737500897,-0.08661210536956787,0.1365417093038559,155,-1.9434478998184204,3.780524e-05,0.0001,0.31671957969665526
,,,,,960,,0,-0.44574534,32,2.83,3843,0.66,,,,,,,,,,
-0.030783382430672645,990,0,1.28,326,990,0.98,,,,,,,0.0,0.2,-0.001921067211466365,-0.005957245826721191,0.11080648750066757,160,-1.9426331043243408,9.329517e-05,0.0001,0.25105861127376555
,,,,,990,,0,-0.43023068999999997,33,2.89,3955,0.66,,,,,,,,,,
-0.011298084715381265,1020,0,1.38,334,1020,0.94,,,,,,,0.0,0.2,-0.000506372462841398,-0.07383406162261963,0.15379005670547485,165,-1.941449809074402,3.5375357e-05,0.0001,0.3223108470439911
,,,,,1020,,0,-0.43510249000000006,34,2.92,4092,0.65,,,,,,,,,,
-0.0925536470906809,1050,0,1.38,343,1050,0.92,,,,,,,0.0,0.2,-0.002809247588738728,0.314170241355896,0.06431502103805542,170,-1.9397944211959839,0.0001019001,0.0001,0.14971489012241362
,,,,,1050,,0,-0.41104044000000006,35,2.88,4207,0.67,,,,,,,,,,
-0.0508533179294318,1080,0,1.36,352,1080,0.94,,,,,,,0.0,0.2,-0.0028088386356827756,-0.07330131530761719,0.14331907033920288,175,-1.9381447315216065,0.00014422138,0.0001,0.31432079076766967
,,,,,1080,,0,-0.39664241999999994,36,2.89,4333,0.68,,,,,,,,,,
-0.09356219520326704,1110,0,1.34,363,1110,0.92,,,,,,,0.0,0.2,1.6081133350498433e-05,0.1737183928489685,0.0773918628692627,180,-1.935592818260193,6.138881e-05,0.0001,0.17286191880702972
,,,,,1110,,0,-0.40976983000000006,37,2.93,4448,0.66,,,,,,,,,,
-0.06993825427256524,1140,0,1.32,372,1140,0.92,,,,,,,0.0,0.2,-0.00155277296047025,-0.4631490707397461,0.16044563055038452,185,-1.9346635818481446,5.10633e-05,0.0001,0.36003526449203493
,,,,,1140,,0,-0.41391748000000006,38,3.01,4565,0.65,,,,,,,,,,
-0.10290437795221806,1170,0,1.44,380,1170,0.92,,,,,,,0.0,0.2,-0.00039193948502838085,0.09504973888397217,0.1013193428516388,190,-1.9329691648483276,1.7750262e-05,0.0001,0.21746726334095
,,,,,1170,,0,-0.41567187000000005,39,3.07,4682,0.64,,,,,,,,,,
-0.09281462281942368,1200,0,1.38,388,1200,0.92,,,,,,,0.0,0.2,-0.0011802502515884327,-0.37427008152008057,0.14205554127693176,195,-1.9325329780578613,4.4196844e-05,0.0001,0.3095409393310547
,,,,,1200,,0,-0.43081779000000003,40,3.17,4835,0.63,,,,,,,,,,
-0.057938113138079644,1230,0,1.24,399,1230,0.96,,,,,,,0.0,0.2,-0.002132894569852617,0.387408971786499,0.053219277411699295,200,-1.9307992696762084,0.00010365248,0.0001,0.12828369736671447
,,,,,1230,,0,-0.39580255999999997,41,3.14,4945,0.64,,,,,,,,,,
-0.1596361709665507,1260,0,1.84,413,1260,0.84,,,,,,,0.0,0.2,-0.002017061669224418,0.23941296339035034,0.0761231780052185,205,-1.927381730079651,0.00013446609,0.0001,0.19284197986125945
,,,,,1260,,0,-0.35581196000000004,42,3.02,5093,0.67,,,,,,,,,,
-0.05179667274467647,1290,0,1.38,420,1290,0.96,,,,,,,0.0,0.2,-0.0009499573851158516,0.2717892527580261,0.10171390324831009,210,-1.9254475355148315,6.658633e-05,0.0001,0.2044739991426468
,,,,,1290,,0,-0.41530870999999997,43,3.18,5211,0.63,,,,,,,,,,
-0.0509755675541237,1320,0,1.22,431,1320,0.96,,,,,,,0.0,0.2,-0.0002284332094134811,-1.3383090496063232,0.12624575197696686,215,-1.9242624282836913,5.1303705e-05,0.0001,0.27943791151046754
,,,,,1320,,0,-0.41836919,44,3.15,5319,0.62,,,,,,,,,,
-0.008516401960514485,1350,0,1.16,440,1350,1.0,,,,,,,0.0,0.2,-0.000828542329254578,-0.11585354804992676,0.14312174916267395,220,-1.9226506710052491,2.9961268e-05,0.0001,0.29729963541030885
,,,,,1350,,0,-0.4073309500000001,45,3.09,5427,0.63,,,,,,,,,,
-0.1381559188105166,1380,0,1.56,451,1380,0.88,,,,,,,0.0,0.2,-0.00296927577505528,0.22511577606201172,0.13822445273399353,225,-1.922444224357605,0.0001254022,0.0001,0.30748158097267153
,,,,,1380,,0,-0.40611483,46,3.01,5557,0.63,,,,,,,,,,
-0.05020970528945327,1410,0,1.32,464,1410,0.96,,,,,,,0.0,0.2,-0.0035433848000440806,0.025625884532928467,0.10839668661355972,230,-1.9169977188110352,0.00015498002,0.0001,0.24710599482059478
,,,,,1410,,0,-0.41010751,47,2.98,5670,0.63,,,,,,,,,,
-0.11473977969028056,1440,0,1.5,473,1440,0.9,,,,,,,0.0,0.2,-0.005933396946638858,0.07281714677810669,0.0881074070930481,235,-1.9100555896759033,0.00026779174,0.0001,0.21600398123264314
,,,,,1440,,0,-0.41187627,48,2.94,5797,0.64,,,,,,,,,,
-0.051220439290627834,1470,0,1.4,482,1470,0.96,,,,,,,0.0,0.2,-0.0039912858946869354,0.2839882969856262,0.0771927461028099,240,-1.9026344299316407,0.00029305817,0.0001,0.19112155735492706
,,,,,1470,,0,-0.43995627000000004,49,2.94,5926,0.62,,,,,,,,,,
-0.07064449683763087,1500,0,1.38,495,1500,0.94,,,,,,,0.0,0.2,-0.003210889057566746,-0.3636910915374756,0.20942836999893188,245,-1.8904751062393188,0.0001908799,0.0001,0.44446439743041993
,,,,,1500,,0,-0.42425453999999996,50,2.84,6046,0.64,,,,,,,,,,
-0.05471707165706903,1530,0,1.46,502,1530,0.94,,,,,,,0.0,0.2,-0.0006607484869892488,-0.7062851190567017,0.17135608196258545,250,-1.886077070236206,0.00014976462,0.0001,0.37297090888023376
,,,,,1530,,0,-0.45736625,51,2.94,6168,0.62,,,,,,,,,,
-0.05426003935746849,1560,0,1.58,512,1560,0.92,,,,,,,0.0,0.2,-0.0021877868939192526,-0.20245873928070068,0.1546761393547058,255,-1.878520631790161,9.5278025e-05,0.0001,0.3394148886203766
,,,,,1560,,0,-0.4851228999999999,52,3.01,6296,0.61,,,,,,,,,,
-0.029029574636369945,1590,0,1.14,521,1590,0.98,,,,,,,0.0,0.2,-0.007402823880935827,0.10394424200057983,0.10654181241989136,260,-1.8677451372146607,0.00030468107,0.0001,0.2528724819421768
,,,,,1590,,0,-0.48254815,53,2.95,6410,0.62,,,,,,,,,,
-0.05209985187742859,1620,0,1.3,533,1620,0.96,,,,,,,0.0,0.2,-0.0013492179724075015,-0.007537484169006348,0.12931735813617706,265,-1.8577791690826415,0.00029174288,0.0001,0.29993016123771665
,,,,,1620,,0,-0.4765200199999999,54,2.92,6525,0.63,,,,,,,,,,
-0.07330017937812955,1650,0,1.42,550,1650,0.92,,,,,,,0.0,0.2,-0.001252671667219829,0.1646900773048401,0.14008702337741852,270,-1.847031307220459,0.00016747713,0.0001,0.28596174716949463
,,,,,1650,,0,-0.38174927000000003,55,2.71,6653,0.7,,,,,,,,,,
-0.03392032428644597,1680,0,1.3,563,1680,0.98,,,,,,,0.0,0.2,-0.0007784712341768696,-0.16730093955993652,0.16566212475299835,275,-1.8414528369903564,8.204182e-05,0.0001,0.39597516059875487
,,,,,1680,,0,-0.39619484,56,2.71,6768,0.69,,,,,,,,,,
-0.05072382690850645,1710,0,1.28,574,1710,0.96,,,,,,,0.0,0.2,-0.00029354234939091837,0.3624194264411926,0.06617183983325958,280,-1.8379875659942626,2.2496779e-05,0.0001,0.14100950956344604
,,,,,1710,,0,-0.38922473999999996,57,2.67,6891,0.69,,,,,,,,,,
-0.053588592372834684,1740,0,1.28,588,1740,0.96,,,,,,,0.0,0.2,-0.0018122411488249667,0.07560473680496216,0.09360401332378387,285,-1.8324165105819703,0.0001002868,0.0001,0.20413091778755188
,,,,,1740,,0,-0.33971182999999994,58,2.57,7010,0.72,,,,,,,,,,
-0.09474071840755642,1770,0,1.46,602,1770,0.92,,,,,,,0.0,0.2,-0.002316016379433705,-0.35223138332366943,0.10917633771896362,290,-1.8251240491867065,0.00021244884,0.0001,0.2421863168478012
,,,,,1770,,0,-0.31231875000000003,59,2.42,7135,0.74,,,,,,,,,,
-0.16389780651312322,1800,0,1.78,610,1800,0.86,,,,,,,0.0,0.2,-0.002155123899380129,0.002852499485015869,0.10317176580429077,295,-1.8135844469070435,0.00021147927,0.0001,0.2317325919866562
,,,,,1800,,0,-0.31375442,60,2.43,7291,0.73,,,,,,,,,,
-0.0531131903314963,1830,0,1.3,620,1830,0.96,,,,,,,0.0,0.2,-0.0013729073984237062,0.3048555254936218,0.08278995007276535,300,-1.8006844758987426,0.0001280427,0.0001,0.1807227075099945
,,,,,1830,,0,-0.28577937999999997,61,2.42,7411,0.74,,,,,,,,,,
-0.02807526268064976,1860,0,1.12,632,1860,0.98,,,,,,,0.0,0.2,-0.0010950776063448852,0.4785914421081543,0.09067093580961227,305,-1.8010342359542846,0.00011404554,0.0001,0.20554662942886354
,,,,,1860,,0,-0.29641172,62,2.44,7516,0.73,,,,,,,,,,
-0.07017362949904055,1890,0,1.26,642,1890,0.94,,,,,,,0.0,0.2,-0.0014542160109463965,0.3297288417816162,0.08791747689247131,310,-1.8018253564834594,9.129047e-05,0.0001,0.1868480920791626
,,,,,1890,,0,-0.31936000000000003,63,2.52,7628,0.71,,,,,,,,,,
-0.03145521263591945,1920,0,1.32,655,1920,0.98,,,,,,,0.0,0.2,-0.0008089820320797969,0.24925881624221802,0.13224045932292938,315,-1.7934608697891234,8.4050494e-05,0.0001,0.2874387264251709
,,,,,1920,,0,-0.33268751,64,2.56,7743,0.7,,,,,,,,,,
-0.0710402761772275,1950,0,1.38,666,1950,0.94,,,,,,,0.0,0.2,-0.0010817303291211998,0.27597248554229736,0.08663107454776764,320,-1.7861453771591187,4.2557716e-05,0.0001,0.1837972730398178
,,,,,1950,,0,-0.33998731000000004,65,2.6,7860,0.7,,,,,,,,,,
-0.010202452666126191,1980,0,1.24,679,1980,0.96,,,,,,,0.0,0.2,-0.001513736234822538,0.41136634349823,0.08648556470870972,325,-1.7937389373779298,0.0001074175,0.0001,0.19268301129341125
,,,,,1980,,0,-0.32414724,66,2.6,7967,0.71,,,,,,,,,,
-0.1195769770955667,2010,0,1.56,692,2010,0.88,,,,,,,0.0,0.2,-0.0002542376506607269,0.19688379764556885,0.11298303306102753,330,-1.795630693435669,5.516807e-05,0.0001,0.2402465134859085
,,,,,2010,,0,-0.35031856,67,2.66,8101,0.7,,,,,,,,,,
-0.07561348887626082,2040,0,1.5,704,2040,0.94,,,,,,,0.0,0.2,-0.00039479175592163076,0.34716010093688965,0.06943199783563614,335,-1.7959816217422486,2.990961e-05,0.0001,0.14946146309375763
,,,,,2040,,0,-0.33192587999999995,68,2.65,8232,0.7,,,,,,,,,,
-0.028633929891511797,2070,0,1.2,715,2070,0.98,,,,,,,0.0,0.2,-0.0014426950642757673,0.1792290210723877,0.09435664117336273,340,-1.7918283700942994,7.322033e-05,0.0001,0.21216268837451935
,,,,,2070,,0,-0.30980913,69,2.54,8350,0.72,,,,,,,,,,
-0.03276077293790877,2100,0,1.16,726,2100,0.98,,,,,,,0.0,0.2,-0.004318808608999092,0.01455390453338623,0.08081287145614624,345,-1.7849658250808715,0.00019067526,0.0001,0.18603022992610932
,,,,,2100,,0,-0.27473452000000004,70,2.54,8453,0.73,,,,,,,,,,
-0.07156434866134077,2130,0,1.34,735,2130,0.94,,,,,,,0.0,0.2,-0.005295410985127091,-0.63994300365448,0.11845774948596954,350,-1.76525936126709,0.00033132234,0.0001,0.27549158930778506
,,,,,2130,,0,-0.29459704999999997,71,2.63,8562,0.72,,,,,,,,,,
-0.00829281069803983,2160,0,1.16,745,2160,1.0,,,,,,,0.0,0.2,-0.004680945398285985,-0.11877501010894775,0.13304056227207184,355,-1.7484134435653687,0.00036664406,0.0001,0.307555228471756
,,,,,2160,,0,-0.31069610000000003,72,2.59,8690,0.72,,,,,,,,,,
-0.03294959544669837,2190,0,1.4,754,2190,0.98,,,,,,,0.0,0.2,-0.0005991007915383762,-0.2987738847732544,0.18054495751857758,360,-1.7309268951416015,0.00019055804,0.0001,0.40688862800598147
,,,,,2190,,0,-0.37589928,73,2.79,8815,0.66,,,,,,,,,,
-0.05050784828141332,2220,0,1.24,765,2220,0.96,,,,,,,0.0,0.2,-0.0014906978832250673,0.40583866834640503,0.070527583360672,365,-1.7210671663284303,9.708405e-05,0.0001,0.17779475450515747
,,,,,2220,,0,-0.3621599,74,2.77,8919,0.67,,,,,,,,,,
-0.05082039681263268,2250,0,1.32,778,2250,0.96,,,,,,,0.0,0.2,-0.004726212021584253,0.32468611001968384,0.08371658623218536,370,-1.7094894886016845,0.00021022161,0.0001,0.18346089422702788
,,,,,2250,,0,-0.34116637,75,2.72,9042,0.69,,,,,,,,,,
-0.030953823933377863,2280,0,1.16,791,2280,0.98,,,,,,,0.0,0.2,0.0008859936535976943,0.08178192377090454,0.13203366100788116,375,-1.7051451206207275,0.000109817585,0.0001,0.28864123225212096
,,,,,2280,,0,-0.34483123000000004,76,2.7,9141,0.69,,,,,,,,,,
-0.0528692839294672,2310,0,1.36,801,2310,0.96,,,,,,,0.0,0.2,-0.004446777552366399,-0.10856413841247559,0.1313517987728119,380,-1.6886054515838622,0.0001474599,0.0001,0.2929807066917419
,,,,,2310,,0,-0.37441803999999995,77,2.78,9285,0.67,,,,,,,,,,
-0.07329193464480341,2340,0,1.48,814,2340,0.94,,,,,,,0.0,0.2,0.0006897254846990108,-0.2704654932022095,0.1357499659061432,385,-1.6723533391952514,8.2019964e-05,0.0001,0.27764387130737306
,,,,,2340,,0,-0.34821281999999987,78,2.71,9408,0.68,,,,,,,,,,
-0.07117038170341403,2370,0,1.38,826,2370,0.94,,,,,,,0.0,0.2,-0.00129176131216866,0.3631554841995239,0.05803684517741203,390,-1.6688807249069213,5.6697925e-05,0.0001,0.13176822811365127
,,,,,2370,,0,-0.37216512,79,2.69,9545,0.67,,,,,,,,,,
-0.07151976571884006,2400,0,1.42,838,2400,0.92,,,,,,,0.0,0.2,-0.0015808322102138562,0.011591970920562744,0.11550455540418625,395,-1.6541795015335083,0.00012278756,0.0001,0.2485010266304016
,,,,,2400,,0,-0.35444702000000006,80,2.62,9674,0.69,,,,,,,,,,
-0.07259998928289861,2430,0,1.42,851,2430,0.94,,,,,,,0.0,0.2,-0.000828446553398976,0.2529444694519043,0.06784645467996597,400,-1.645002794265747,6.126166e-05,0.0001,0.14820120930671693
,,,,,2430,,0,-0.31706816000000004,81,2.51,9799,0.72,,,,,,,,,,
-0.053356697019189596,2460,0,1.3,861,2460,0.94,,,,,,,0.0,0.2,-0.00234910723986097,-0.1645897626876831,0.11367219686508179,405,-1.6368760347366333,0.0001008749,0.0001,0.2519689977169037
,,,,,2460,,0,-0.32066386999999996,82,2.5,9917,0.72,,,,,,,,,,
-0.029238228411413728,2490,0,1.2,875,2490,0.98,,,,,,,0.0,0.2,-0.0026334855891764876,0.48650074005126953,0.04597720131278038,410,-1.6191494703292846,0.00024653078,0.0001,0.11207720488309861
,,,,,2490,,0,-0.29020610999999996,83,2.44,10037,0.74,,,,,,,,,,
-0.10755642301402986,2520,0,1.6,892,2520,0.92,,,,,,,0.0,0.2,-0.0016858141046636633,0.015637636184692383,0.06826595962047577,415,-1.6028877735137939,0.00025842787,0.0001,0.1512732982635498
,,,,,2520,,0,-0.24161233999999998,84,2.37,10177,0.76,,,,,,,,,,
-0.07150320309679956,2550,0,1.34,906,2550,0.94,,,,,,,0.0,0.2,-0.0026934835112960797,-24.23641014099121,0.04590373486280441,420,-1.5800498962402343,0.00023568471,0.0001,0.13176765143871308
,,,,,2550,,0,-0.22024032999999996,85,2.19,10306,0.8,,,,,,,,,,
-0.03126175131648779,2580,0,1.22,916,2580,0.98,,,,,,,0.0,0.2,-0.0032015891419717945,0.26824426651000977,0.11675295233726501,425,-1.557805848121643,0.00022451878,0.0001,0.24454416632652282
,,,,,2580,,0,-0.26877034,86,2.35,10414,0.75,,,,,,,,,,
-0.05030102762393653,2610,0,1.22,924,2610,0.96,,,,,,,0.0,0.2,0.00019592066702927012,0.2652286887168884,0.10185873508453369,430,-1.543734884262085,0.000103809434,0.0001,0.23889853954315185
,,,,,2610,,0,-0.29502136,87,2.44,10519,0.73,,,,,,,,,,
-0.04172962079290301,2640,0,1.34,933,2640,0.96,,,,,,,0.0,0.2,-0.001107256441997606,0.1793198585510254,0.061216842383146286,435,-1.524113702774048,7.2574614e-05,0.0001,0.1700439363718033
,,,,,2640,,0,-0.34253295,88,2.56,10637,0.69,,,,,,,,,,
-0.09367748452350497,2670,0,1.5,945,2670,0.9,,,,,,,0.0,0.2,-0.0007711168372772192,-0.08467400074005127,0.0910530611872673,440,-1.5145346641540527,7.064939e-05,0.0001,0.19698865413665773
,,,,,2670,,0,-0.35018996,89,2.54,10767,0.69,,,,,,,,,,
-0.07661857523955405,2700,0,1.4,965,2700,0.92,,,,,,,0.0,0.2,-0.0015558231032141378,0.3276793360710144,0.09288573265075684,445,-1.5092493534088134,7.3679286e-05,0.0001,0.19361258745193483
,,,,,2700,,0,-0.29352020000000006,90,2.32,10905,0.75,,,,,,,,,,
-0.0763314071064815,2730,0,1.54,981,2730,0.92,,,,,,,0.0,0.2,-0.0006117439258375157,-0.910669207572937,0.15764418244361877,450,-1.5038304567337035,6.0697395e-05,0.0001,0.35134837627410886
,,,,,2730,,0,-0.30853996,91,2.28,11039,0.74,,,,,,,,,,
-0.09682420946191997,2760,0,1.5,994,2760,0.92,,,,,,,0.0,0.2,-0.0020232768581870176,-0.1541907787322998,0.1504894644021988,455,-1.4947591543197631,8.174976e-05,0.0001,0.35774398446083067
,,,,,2760,,0,-0.33759153,92,2.34,11161,0.73,,,,,,,,,,
-0.09478402541950345,2790,0,1.52,1006,2790,0.88,,,,,,,0.0,0.2,-0.001701606930388877,0.39493370056152344,0.09865357726812363,460,-1.4873213529586793,0.0001353542,0.0001,0.20788895189762116
,,,,,2790,,0,-0.34435893,93,2.44,11285,0.72,,,,,,,,,,
-0.047676250585354865,2820,0,1.18,1019,2820,0.96,,,,,,,0.0,0.2,-0.006823096772034942,0.12145429849624634,0.06903347373008728,465,-1.4677531719207764,0.00031268795,0.0001,0.1737200975418091
,,,,,2820,,0,-0.30950861,94,2.3,11404,0.76,,,,,,,,,,
