eval/mean_ep_length,eval/success_rate,time/total_timesteps,env/completion_counter,eval/mean_reward,env/current_idx,env/n_steps,rollout/ep_len_mean,rollout/success_rate,time/fps,rollout/ep_rew_mean,time/time_elapsed,time/iterations,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/loss,train/clip_fraction,train/explained_variance,train/value_loss,train/entropy_loss
,,54600,,,,,1.57,0.77,0,-0.19781299999999993,78317,182,,,,,,,,,,
1.16,0.96,54900,0,-0.048047790904529396,33034,54900,,,,,,,0.2,0.001,-0.008737980385194532,0.018543083,1820,0.04438697546720505,0.05133167691528797,0.13962000608444214,0.17748839259147645,-0.19638537429273129
,,54900,,,,,1.64,0.74,0,-0.20669826000000005,78750,183,,,,,,,,,,
1.4,0.84,55200,0,-0.17178377670701594,33215,55200,,,,,,,0.2,0.001,-0.015204333589645102,0.031564802,1830,0.02733088657259941,0.07414772845804692,0.25415605306625366,0.14915213249623777,-0.25792700573801997
,,55200,,,,,1.62,0.75,0,-0.25983110000000004,79183,184,,,,,,,,,,
1.26,0.9,55500,0,-0.09587151339277625,33401,55500,,,,,,,0.2,0.001,-0.010526627479703166,0.020446273,1840,0.06476373970508575,0.04376775622367859,0.22234892845153809,0.16061929538846015,-0.2551509104669094
,,55500,,,,,1.62,0.75,0,-0.24544162,79613,185,,,,,,,,,,
1.14,0.94,55800,0,-0.06892849502619355,33585,55800,,,,,,,0.2,0.001,-0.015690092352451758,0.02085557,1850,0.04435690864920616,0.1076171886175871,0.2543817162513733,0.1669399332255125,-0.30360612347722055
,,55800,,,,,1.57,0.79,0,-0.14248780000000003,80069,186,,,,,,,,,,
1.28,0.86,56100,0,-0.1147162544168532,33780,56100,,,,,,,0.2,0.001,-0.012749977798375767,0.017197471,1860,0.07199345529079437,0.07034801244735718,0.12310171127319336,0.16098143868148326,-0.31207900270819666
,,56100,,,,,1.48,0.84,0,-0.14947012999999998,80505,187,,,,,,,,,,
1.26,0.88,56400,0,-0.07202323107048869,33966,56400,,,,,,,0.2,0.001,-0.009589450230123475,0.031608187,1870,0.10988611727952957,0.056889205053448674,0.15749651193618774,0.16352611035108566,-0.24861438870429992
,,56400,,,,,1.62,0.74,0,-0.23602278999999995,80944,188,,,,,,,,,,
1.28,0.86,56700,0,-0.08975986637175083,34156,56700,,,,,,,0.2,0.001,-0.012632554513402283,0.021396479,1880,0.024337241426110268,0.1382279835641384,0.16020911931991577,0.17597889974713327,-0.19703684598207474
,,56700,,,,,1.48,0.83,0,-0.17588958000000002,81401,189,,,,,,,,,,
1.3,0.88,57000,0,-0.09041314417496324,34339,57000,,,,,,,0.2,0.001,-0.01092553183552809,0.02342163,1890,0.08604682236909866,0.075355114787817,0.2079431414604187,0.16792991235852242,-0.19785839803516864
,,57000,,,,,1.61,0.75,0,-0.22723775999999998,81853,190,,,,,,,,,,
1.2,0.92,57300,0,-0.04925616540014744,34521,57300,,,,,,,0.2,0.001,-0.009151730412850157,0.027920393,1900,0.05868366360664368,0.035369318723678586,0.17286574840545654,0.18676578998565674,-0.1751544814556837
,,57300,,,,,1.68,0.71,0,-0.25812031999999996,82294,191,,,,,,,,,,
1.24,0.9,57600,0,-0.07226747835054993,34707,57600,,,,,,,0.2,0.001,-0.009383021848043427,0.01811678,1910,0.048433203250169754,0.0536931823939085,0.29266369342803955,0.16810394674539567,-0.1874062106013298
,,57600,,,,,1.68,0.74,0,-0.28149536000000003,82709,192,,,,,,,,,,
1.3,0.86,57900,0,-0.10965998080093414,34902,57900,,,,,,,0.2,0.001,-0.007570572369149886,0.0078054424,1920,0.05745880305767059,0.030397727712988855,0.2606009244918823,0.16753473728895188,-0.11223749406635761
,,57900,,,,,1.46,0.8,0,-0.19279082,83134,193,,,,,,,,,,
1.16,0.94,58200,0,-0.04842910595238209,35087,58200,,,,,,,0.2,0.001,-0.008372036735818256,0.00839856,1930,0.07363997399806976,0.02515980154275894,0.18705123662948608,0.17411686331033707,-0.15947613306343555
,,58200,,,,,1.75,0.69,0,-0.27830198999999994,83571,194,,,,,,,,,,
1.06,0.98,58500,0,-0.026985721616074442,35279,58500,,,,,,,0.2,0.001,-0.00945163403521292,0.0067421854,1940,0.05416441708803177,0.01869673319160938,0.22023135423660278,0.16293056420981883,-0.13676274754106998
,,58500,,,,,1.52,0.78,0,-0.20882451,83993,195,,,,,,,,,,
1.16,0.92,58800,0,-0.06770534858107567,35462,58800,,,,,,,0.2,0.001,-0.009489848063094542,0.004819515,1950,0.054565995931625366,0.03185369372367859,0.1698586344718933,0.16479042991995813,-0.1614471860229969
,,58800,,,,,1.64,0.73,0,-0.22067819000000002,84390,196,,,,,,,,,,
1.26,0.88,59100,0,-0.1291684006806463,35637,59100,,,,,,,0.2,0.001,-0.0063221546151908115,0.009297935,1960,0.058847978711128235,0.030007102712988853,0.24201232194900513,0.16120099648833275,-0.1179407637566328
,,59100,,,,,1.7,0.7,0,-0.27246133000000006,84795,197,,,,,,,,,,
1.22,0.9,59400,0,-0.11069286281708628,35843,59400,,,,,,,0.2,0.001,-0.0012348475953331216,0.0050356947,1970,0.07348477840423584,0.004847301170229912,0.22020816802978516,0.1759829606860876,-0.08065529726445675
,,59400,,,,,1.53,0.79,0,-0.21942684999999998,85235,198,,,,,,,,,,
1.12,0.94,59700,0,-0.06780616585630923,36052,59700,,,,,,,0.2,0.001,-0.004462052705639508,0.0059657414,1980,0.045466259121894836,0.017684659361839293,0.3384024500846863,0.14113618806004524,-0.08598609790205955
,,59700,,,,,1.4,0.84,0,-0.14983975,85662,199,,,,,,,,,,
1.1,0.96,60000,0,-0.027261992217972875,36249,60000,,,,,,,0.2,0.001,-0.003667329096697358,0.0009329937,1990,0.06701503694057465,0.008061079680919648,0.1312805414199829,0.1578331008553505,-0.08050843980163336
,,60000,,,,,1.5,0.79,0,-0.23094241999999998,86070,200,,,,,,,,,,
1.26,0.9,60300,0,-0.09010690944269299,36424,60300,,,,,,,0.2,0.001,-0.001600874759242288,0.0013942597,2000,0.07599790394306183,0.006143466010689736,0.26215600967407227,0.16480173841118811,-0.05495589487254619
,,60300,,,,,1.7,0.71,0,-0.26317489,86481,201,,,,,,,,,,
1.14,0.96,60600,0,-0.027945163953118028,36620,60600,,,,,,,0.2,0.001,-0.004709519179232302,0.046533637,2010,0.061582960188388824,0.014754971861839295,0.14717942476272583,0.18300071731209755,-0.08028561547398567
,,60600,,,,,1.52,0.8,0,-0.20848054000000002,86916,202,,,,,,,,,,
1.36,0.86,60900,0,-0.1131565417908132,36796,60900,,,,,,,0.2,0.001,-0.011480378929991274,0.014744062,2020,0.059672761708498,0.05058593824505806,0.232907235622406,0.16187211349606515,-0.2335390541702509
,,60900,,,,,1.73,0.7,0,-0.27394555,87351,203,,,,,,,,,,
1.32,0.88,61200,0,-0.0918466653721407,36984,61200,,,,,,,0.2,0.001,-0.006790502660442144,0.019623654,2030,0.07914456725120544,0.08419744446873664,0.137875497341156,0.19562378972768785,-0.2260988585650921
,,61200,,,,,1.48,0.8,0,-0.18918927,87797,204,,,,,,,,,,
1.18,0.92,61500,0,-0.09124823585152626,37169,61500,,,,,,,0.2,0.001,-0.011929416027851403,0.04154381,2040,0.04281868413090706,0.05507812574505806,0.1439245343208313,0.16953716166317462,-0.23989511653780937
,,61500,,,,,1.64,0.74,0,-0.20560282000000002,88256,205,,,,,,,,,,
1.16,0.94,61800,0,-0.07047631650231778,37354,61800,,,,,,,0.2,0.001,-0.010813535530360241,0.016081393,2050,0.04743257537484169,0.055610796064138414,0.12924516201019287,0.17663442566990853,-0.2347250387072563
,,61800,,,,,1.51,0.8,0,-0.22656816999999996,88684,206,,,,,,,,,,
1.12,0.96,62100,0,-0.0297090102173388,37538,62100,,,,,,,0.2,0.001,-0.011541127794771455,0.013077342,2060,0.033459801226854324,0.03645241521298885,0.32509517669677734,0.15676803775131704,-0.18983452059328557
,,62100,,,,,1.6,0.74,0,-0.23314527,89111,207,,,,,,,,,,
1.24,0.92,62400,0,-0.06942899827845395,37716,62400,,,,,,,0.2,0.001,-0.0138985313300509,0.021195633,2070,0.027663350105285645,0.08799716010689736,0.17189264297485352,0.17678519003093243,-0.2505599521100521
,,62400,,,,,1.68,0.72,0,-0.27504273,89551,208,,,,,,,,,,
1.42,0.8,62700,0,-0.1530090050539002,37908,62700,,,,,,,0.2,0.001,-0.012434983969433233,0.012562003,2080,0.07281047850847244,0.05724431909620762,0.19537752866744995,0.18209031745791435,-0.1952960930764675
,,62700,,,,,1.56,0.78,0,-0.15907243,90004,209,,,,,,,,,,
1.14,0.96,63000,0,-0.04818460902199149,38090,63000,,,,,,,0.2,0.001,-0.012316596689925064,0.019165294,2090,0.04152058809995651,0.054936080053448674,0.19752901792526245,0.1577014122158289,-0.24336845204234123
,,63000,,,,,1.65,0.75,0,-0.24784622000000006,90428,210,,,,,,,,,,
1.44,0.8,63300,0,-0.13297570229973643,38263,63300,,,,,,,0.2,0.001,-0.013504134514369071,0.019063512,2100,0.04841785877943039,0.06060014255344868,0.19750285148620605,0.18140485435724257,-0.25230544060468674
,,63300,,,,,1.65,0.72,0,-0.28204285,90888,211,,,,,,,,,,
1.24,0.94,63600,0,-0.06938117178622633,38448,63600,,,,,,,0.2,0.001,-0.01125416168360971,0.0254529,2110,0.07683321833610535,0.07214133627712727,0.1965363621711731,0.19677658677101134,-0.20556723549962044
,,63600,,,,,1.58,0.8,0,-0.15740975000000001,91349,212,,,,,,,,,,
1.38,0.82,63900,0,-0.17591981378849597,38638,63900,,,,,,,0.2,0.001,-0.01099812276661396,0.02164971,2120,0.026843883097171783,0.08272372297942639,0.23624610900878906,0.16556754261255263,-0.1756655439734459
,,63900,,,,,1.52,0.79,0,-0.22366323000000002,91849,213,,,,,,,,,,
1.28,0.92,64200,0,-0.07134615924209356,38816,64200,,,,,,,0.2,0.001,-0.011613932781619951,0.014903481,2130,0.07218943536281586,0.0408025573939085,0.1901242733001709,0.19439846314489842,-0.2589039236307144
,,64200,,,,,1.65,0.73,0,-0.26251778000000003,92294,214,,,,,,,,,,
1.3,0.88,64500,0,-0.12969382227398454,38996,64500,,,,,,,0.2,0.001,-0.017584605104639196,0.03436019,2140,0.08445783704519272,0.0910156261175871,0.18636196851730347,0.19188984856009483,-0.26352196037769315
,,64500,,,,,1.71,0.72,0,-0.26620734,92741,215,,,,,,,,,,
1.16,0.96,64800,0,-0.04804307609330863,39180,64800,,,,,,,0.2,0.001,-0.007962537823186722,0.012731662,2150,0.06996988505125046,0.046200284734368324,0.2868801951408386,0.17021045163273812,-0.23761277869343758
,,64800,,,,,1.55,0.75,0,-0.21509380999999997,93175,216,,,,,,,,,,
1.26,0.88,65100,0,-0.1107091695535928,39363,65100,,,,,,,0.2,0.001,-0.015471334634639788,0.028966248,2160,0.0528155118227005,0.0818181823939085,0.2761826515197754,0.16326303817331791,-0.2880653776228428
,,65100,,,,,1.65,0.73,0,-0.22894493999999999,93625,217,,,,,,,,,,
1.34,0.84,65400,0,-0.12951324914116413,39534,65400,,,,,,,0.2,0.001,-0.008613717782645835,0.032949533,2170,0.07469873130321503,0.0433416198939085,0.18409091234207153,0.18095694482326508,-0.22693381682038308
,,65400,,,,,1.7,0.67,0,-0.32733988,94374,218,,,,,,,,,,
1.3,0.88,65700,0,-0.0901749514369294,39727,65700,,,,,,,0.2,0.001,-0.014824932273768354,0.01815545,2180,0.05955744534730911,0.07430752962827683,0.2305893898010254,0.17158803828060626,-0.26309595331549646
,,65700,,,,,1.57,0.78,0,-0.21763207999999998,94816,219,,,,,,,,,,
1.28,0.88,66000,0,-0.13579115668311714,39907,66000,,,,,,,0.2,0.001,-0.01687596837145975,0.025016448,2190,0.03350260853767395,0.06193181909620762,0.09103089570999146,0.18794839829206467,-0.2796813376247883
,,66000,,,,,1.75,0.67,0,-0.34160196,95277,220,,,,,,,,,,
1.3,0.86,66300,0,-0.08989590925630182,40093,66300,,,,,,,0.2,0.001,-0.014224346439732471,0.01809441,2200,0.00911904126405716,0.07468039877712726,0.2950272560119629,0.1675993412733078,-0.29649742096662524
,,66300,,,,,1.63,0.75,0,-0.24001521999999997,95734,221,,,,,,,,,,
1.2,0.94,66600,0,-0.05053508798591792,40287,66600,,,,,,,0.2,0.001,-0.016368531296029686,0.021232165,2210,0.05893779918551445,0.07844460271298885,0.14910024404525757,0.18263508901000022,-0.2639556907117367
,,66600,,,,,1.51,0.8,0,-0.15491392000000004,96232,222,,,,,,,,,,
1.24,0.9,66900,0,-0.07169583150651306,40472,66900,,,,,,,0.2,0.001,-0.018390667613130064,0.02935038,2220,0.03939560428261757,0.08449929095804691,0.18571126461029053,0.12867454625666142,-0.26828529983758925
,,66900,,,,,1.49,0.8,0,-0.18173352999999998,96714,223,,,,,,,,,,
1.16,0.94,67200,0,-0.05327143315225839,40660,67200,,,,,,,0.2,0.001,-0.020294139586621896,0.059266504,2230,0.03553022816777229,0.11688565462827682,0.15037637948989868,0.1875448040664196,-0.2500490464270115
,,67200,,,,,1.63,0.72,0,-0.2615365800000001,97150,224,,,,,,,,,,
1.1,0.98,67500,0,-0.02799160121008754,40841,67500,,,,,,,0.2,0.001,-0.014108876237878576,0.025836263,2240,0.04849543422460556,0.06823508627712727,0.2710877060890198,0.16659029051661492,-0.18681225776672364
,,67500,,,,,1.65,0.73,0,-0.21231861999999996,97641,225,,,,,,,,,,
1.28,0.88,67800,0,-0.0697219379618764,41041,67800,,,,,,,0.2,0.001,-0.014692102861590683,0.015210817,2250,0.04827813059091568,0.08339843787252903,0.2127637267112732,0.17805687114596366,-0.2110284563153982
,,67800,,,,,1.5,0.81,0,-0.17780209,98086,226,,,,,,,,,,
1.26,0.88,68100,0,-0.11631891792174429,41212,68100,,,,,,,0.2,0.001,-0.018931483873166143,0.030297551,2260,0.011892855167388916,0.06937144957482815,0.2069355845451355,0.16042052246630192,-0.24116532132029533
,,68100,,,,,1.67,0.73,0,-0.23565160999999996,98549,227,,,,,,,,,,
1.16,0.96,68400,0,-0.04867659636773169,41394,68400,,,,,,,0.2,0.001,-0.01745924465067219,0.0492388,2270,0.06595489382743835,0.0680752843618393,0.22495126724243164,0.1919855520129204,-0.25827196463942526
,,68400,,,,,1.68,0.73,0,-0.2629325599999999,99024,228,,,,,,,,,,
