eval/mean_reward,env/current_idx,eval/mean_ep_length,time/total_timesteps,eval/success_rate,env/n_steps,env/completion_counter,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/fps,time/time_elapsed,rollout/success_rate,train/n_updates,train/loss,train/explained_variance,train/entropy_loss,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/approx_kl,train/clip_range,train/learning_rate
-0.0913820089865476,16,1.24,30,0.9,30,0,,,,,,,,,,,,,,,,
,,,30,,,,2.0,-0.45756520000000006,1,0,132,0.5333333333333333,,,,,,,,,,
-0.11372047197539359,29,1.28,60,0.88,60,0,,,,,,,10,-0.08469084650278091,-0.1646885871887207,-1.9395191073417664,0.4724736373871565,-0.05895399501547231,0.12666667029261588,0.021799902,0.2,0.001
,,,60,,,,2.107142857142857,-0.5587606785714285,2,0,248,0.4642857142857143,,,,,,,,,,
-0.24051571326330304,43,1.56,90,0.76,90,0,,,,,,,20,-0.04888604208827019,-0.15885698795318604,-1.9351640820503235,0.1984546363353729,-0.04952996188619476,0.11000000201165676,0.017925799,0.2,0.001
,,,90,,,,2.119047619047619,-0.5129443571428571,3,0,380,0.4523809523809524,,,,,,,,,,
-0.21476832196116447,56,1.54,120,0.74,120,0,,,,,,,30,-0.1143103688955307,0.026350677013397217,-1.9282976269721985,0.12145682070404291,-0.06692160780852063,0.21666667312383653,0.024145823,0.2,0.001
,,,120,,,,2.1818181818181817,-0.5227734727272728,4,0,502,0.43636363636363634,,,,,,,,,,
-0.0897970261797309,68,1.28,150,0.9,150,0,,,,,,,40,-0.09813268482685089,-0.3409569263458252,-1.9239060163497925,0.19004422947764396,-0.061698957389841436,0.24000000692903994,0.03507955,0.2,0.001
,,,150,,,,2.2388059701492535,-0.5823584776119403,5,0,624,0.40298507462686567,,,,,,,,,,
-0.07245328248944133,80,1.26,180,0.9,180,0,,,,,,,50,-0.04958250746130943,-0.4661898612976074,-1.9252389311790465,0.17880618944764137,-0.04109287692389137,0.1300000064074993,0.01873075,0.2,0.001
,,,180,,,,2.2531645569620253,-0.587943417721519,6,0,732,0.3924050632911392,,,,,,,,,,
-0.15361092309467494,95,1.44,210,0.8,210,0,,,,,,,60,-0.09210402518510818,-1.1655898094177246,-1.914467716217041,0.17722854502499102,-0.05133307712152604,0.17000000476837157,0.016469141,0.2,0.001
,,,210,,,,2.234042553191489,-0.5779255425531914,7,0,851,0.4148936170212766,,,,,,,,,,
-0.0495438057789579,106,1.2,240,0.92,240,0,,,,,,,70,-0.09719149768352509,-0.48841309547424316,-1.8894000768661499,0.21273616291582584,-0.06378320857261635,0.19666667208075522,0.041071493,0.2,0.001
,,,240,,,,2.29,-0.57460633,8,0,959,0.4,,,,,,,,,,
-0.04898055631201714,120,1.2,270,0.94,270,0,,,,,,,80,-0.04442402720451355,-0.31771230697631836,-1.820063865184784,0.1679074063897133,-0.04496844351912541,0.38666667193174364,0.047433384,0.2,0.001
,,,270,,,,2.32,-0.58249141,9,0,1072,0.39,,,,,,,,,,
-0.04857359929475933,133,1.14,300,0.96,300,0,,,,,,,90,-0.05353673920035362,0.13245797157287598,-1.719464111328125,0.14636149555444716,-0.04967974239572266,0.2433333359658718,0.03878467,0.2,0.001
,,,300,,,,2.3,-0.55021813,10,0,1174,0.4,,,,,,,,,,
-0.15322702532168478,144,1.38,330,0.86,330,0,,,,,,,100,-0.02462945505976677,-1.5040943622589111,-1.6514673113822937,0.2919882841408253,-0.0389420506979028,0.126666671410203,0.030766152,0.2,0.001
,,,330,,,,2.38,-0.6229805499999999,11,0,1300,0.36,,,,,,,,,,
-0.1306017004046589,156,1.32,360,0.86,360,0,,,,,,,110,-0.03313469886779785,-2.4322879314422607,-1.6997228384017944,0.12176855690777302,-0.0364553043091048,0.3033333390951157,0.023140924,0.2,0.001
,,,360,,,,2.4,-0.63042279,12,0,1414,0.34,,,,,,,,,,
-0.11158074345439672,173,1.3,390,0.88,390,0,,,,,,,120,0.035298220813274384,-0.1316220760345459,-1.5895514726638793,0.2463989958167076,-0.02442973841117535,0.08666666820645333,0.019488934,0.2,0.001
,,,390,,,,2.3,-0.56682948,13,0,1523,0.4,,,,,,,,,,
-0.04846313633956015,188,1.18,420,0.94,420,0,,,,,,,130,-0.01929117739200592,0.05264180898666382,-1.4990293383598328,0.19732396453619003,-0.046130587072111685,0.20666666962206365,0.03485172,0.2,0.001
,,,420,,,,2.26,-0.55723559,14,0,1627,0.42,,,,,,,,,,
-0.17836515653878451,203,1.4,450,0.8,450,0,,,,,,,140,-0.04158519580960274,0.18657582998275757,-1.4723519563674927,0.16558687910437583,-0.06240565642714504,0.31000000312924386,0.058650374,0.2,0.001
,,,450,,,,2.18,-0.54670332,15,0,1747,0.44,,,,,,,,,,
-0.08944566115736961,217,1.28,480,0.88,480,0,,,,,,,150,-0.07551327347755432,0.11750274896621704,-1.371128499507904,0.15232474207878113,-0.04730631553257503,0.07333333604037762,0.01983703,0.2,0.001
,,,480,,,,2.16,-0.53734486,16,0,1861,0.45,,,,,,,,,,
-0.04829028379637748,233,1.18,510,0.92,510,0,,,,,,,160,-0.06187542900443077,-0.04621577262878418,-1.5374589920043946,0.18180304169654846,-0.05547553728024148,0.22666667252779008,0.040174358,0.2,0.001
,,,510,,,,2.11,-0.5058958299999999,17,0,1982,0.49,,,,,,,,,,
-0.09073697500862181,247,1.34,540,0.86,540,0,,,,,,,170,-0.0631214901804924,0.040799617767333984,-1.2987187266349793,0.19238577112555505,-0.05872387607892353,0.21000000312924386,0.03475762,0.2,0.001
,,,540,,,,2.03,-0.4620545,18,0,2096,0.53,,,,,,,,,,
-0.09101075401064009,263,1.3,570,0.88,570,0,,,,,,,180,-0.06989705562591553,-0.2936561107635498,-1.5896357774734498,0.19459413588047028,-0.05736948507837951,0.17666667103767394,0.024257319,0.2,0.001
,,,570,,,,1.99,-0.42686778999999997,19,0,2208,0.55,,,,,,,,,,
-0.02865353931672871,284,1.18,600,0.94,600,0,,,,,,,190,-0.062215205281972885,-0.030754923820495605,-1.550151538848877,0.18550319150090216,-0.0732445062634846,0.32333333864808084,0.078125514,0.2,0.001
,,,600,,,,1.86,-0.35345546999999994,20,0,2323,0.62,,,,,,,,,,
-0.051121580568142234,304,1.12,630,0.96,630,0,,,,,,,200,-0.05462003871798515,-0.3549691438674927,-1.0084833920001983,0.16314934119582175,-0.05589333926637972,0.45333333760499955,0.055813663,0.2,0.001
,,,630,,,,1.78,-0.31049377,21,0,2427,0.67,,,,,,,,,,
-0.05039255670271814,322,1.24,660,0.92,660,0,,,,,,,210,-0.017180725932121277,-0.25056374073028564,-0.927156263589859,0.2339732527732849,-0.04594090344384298,0.10000000298023223,0.022922354,0.2,0.001
,,,660,,,,1.72,-0.29741754,22,0,2540,0.68,,,,,,,,,,
-0.05374360437504947,338,1.18,690,0.92,690,0,,,,,,,220,-0.018035657703876495,-0.09364831447601318,-0.6985329329967499,0.18685098439455033,-0.029223536723293364,0.06333333626389503,0.021045677,0.2,0.001
,,,690,,,,1.7,-0.26446617,23,0,2652,0.7,,,,,,,,,,
-0.030075514549389483,356,1.14,720,0.96,720,0,,,,,,,230,-0.04605811461806297,-0.016617178916931152,-0.9552894711494446,0.1697323240339756,-0.05521136537815145,0.19666667468845844,0.04382001,0.2,0.001
,,,720,,,,1.64,-0.24743168999999998,24,0,2752,0.73,,,,,,,,,,
-0.028013135576620697,372,1.16,750,0.94,750,0,,,,,,,240,-0.030888201668858528,0.1717461347579956,-0.889922457933426,0.12178448624908925,-0.02918823486659683,0.07000000290572643,0.011766593,0.2,0.001
,,,750,,,,1.68,-0.26068895999999997,25,0,2869,0.72,,,,,,,,,,
-0.07331765432376415,390,1.2,780,0.92,780,0,,,,,,,250,-0.03637012839317322,0.47334539890289307,-0.7226407945156097,0.09908748753368854,-0.044248564224690236,0.16666667237877847,0.04694524,0.2,0.001
,,,780,,,,1.68,-0.24200223,26,0,2998,0.73,,,,,,,,,,
-0.1536771781509742,403,1.46,810,0.8,810,0,,,,,,,260,0.00748230516910553,-0.1946486234664917,-0.6517800271511078,0.19383261427283288,-0.029793201902260424,0.12333333566784858,0.03680485,0.2,0.001
,,,810,,,,1.81,-0.29553598999999997,27,0,3123,0.67,,,,,,,,,,
-0.11319631401915103,418,1.36,840,0.84,840,0,,,,,,,270,0.04102014750242233,-0.1558443307876587,-0.9413118422031402,0.2623317584395409,-0.021934787988817962,0.040000001341104506,0.012862227,0.2,0.001
,,,840,,,,1.9,-0.32574671999999993,28,0,3254,0.62,,,,,,,,,,
-0.13691609365399926,433,1.32,870,0.86,870,0,,,,,,,280,0.01075129583477974,0.04684460163116455,-0.6937776744365692,0.1950751654803753,-0.022624763868128284,0.07333333715796471,0.011907029,0.2,0.001
,,,870,,,,1.91,-0.341314,29,0,3372,0.61,,,,,,,,,,
-0.08896807495970278,448,1.24,900,0.92,900,0,,,,,,,290,-0.011354923248291016,0.018906116485595703,-0.8989324450492859,0.16597755178809165,-0.03135527261843265,0.15333333536982535,0.028017776,0.2,0.001
,,,900,,,,1.93,-0.36614009000000003,30,0,3486,0.61,,,,,,,,,,
-0.06754412522539496,468,1.12,930,0.94,930,0,,,,,,,300,-0.00730542466044426,0.35698384046554565,-1.0479920864105225,0.1696395121514797,-0.026854763981730655,0.1000000037252903,0.016750097,0.2,0.001
,,,930,,,,1.87,-0.34428023999999996,31,0,3591,0.63,,,,,,,,,,
-0.1108531399955973,484,1.34,960,0.86,960,0,,,,,,,310,0.0032791122794151306,-0.32582545280456543,-1.0449331760406495,0.2343895360827446,-0.028049939628690446,0.06666666902601719,0.011927375,0.2,0.001
,,,960,,,,1.92,-0.39294484999999996,32,0,3708,0.59,,,,,,,,,,
-0.047368207117542624,502,1.08,990,0.96,990,0,,,,,,,320,0.045743633061647415,-0.044846534729003906,-0.9767761945724487,0.23675713837146758,-0.016129553061909975,0.020000001043081285,0.0074890414,0.2,0.001
,,,990,,,,1.84,-0.361974,33,0,3815,0.63,,,,,,,,,,
-0.06891909121070057,519,1.24,1020,0.9,1020,0,,,,,,,330,-0.04431862011551857,0.22471749782562256,-1.0789141416549684,0.10419757291674614,-0.03390626167568058,0.11000000275671482,0.014880369,0.2,0.001
,,,1020,,,,1.78,-0.3407333299999999,34,0,3930,0.67,,,,,,,,,,
-0.0311113673588261,534,1.2,1050,0.94,1050,0,,,,,,,340,0.0046286992728710175,0.1122884750366211,-0.7980474054813385,0.1882462315261364,-0.03017862638148152,0.20333333685994148,0.04680891,0.2,0.001
,,,1050,,,,1.77,-0.3482923999999999,35,0,4047,0.67,,,,,,,,,,
-0.13155545716173947,555,1.3,1080,0.86,1080,0,,,,,,,350,0.012711651623249054,0.1506708264350891,-0.5332424253225326,0.20699224025011062,-0.04718055291722214,0.1333333358168602,0.06184014,0.2,0.001
,,,1080,,,,1.68,-0.27947028999999995,36,0,4164,0.71,,,,,,,,,,
-0.026695329775102437,573,1.04,1110,0.98,1110,0,,,,,,,360,0.04751242324709892,0.16540729999542236,-0.3133996307849884,0.15313778445124626,0.0006017964946416043,0.0,0.00046509306,0.2,0.001
,,,1110,,,,1.72,-0.2722991,37,0,4268,0.72,,,,,,,,,,
-0.050531663061119614,589,1.22,1140,0.9,1140,0,,,,,,,370,0.0543968603014946,-0.0664215087890625,-0.29454831779003143,0.20187459588050843,-0.016045933924615417,0.03333333507180214,0.0071888743,0.2,0.001
,,,1140,,,,1.7,-0.24131272000000004,38,0,4377,0.73,,,,,,,,,,
-0.1526273368578404,607,1.4,1170,0.84,1170,0,,,,,,,380,0.06389519572257996,-0.09388434886932373,-0.31191914081573485,0.19865645319223404,-0.010042544730628577,0.04333333559334278,0.028674178,0.2,0.001
,,,1170,,,,1.68,-0.24146900000000004,39,0,4514,0.73,,,,,,,,,,
-0.04747052509803325,622,1.12,1200,0.96,1200,0,,,,,,,390,0.061403751373291016,0.2850194573402405,-0.1994638130068779,0.1634801931679249,-0.00013292640463840043,0.0,2.2276243e-05,0.2,0.001
,,,1200,,,,1.76,-0.28818984000000003,40,0,4614,0.69,,,,,,,,,,
-0.007088477672077716,637,1.08,1230,0.98,1230,0,,,,,,,400,0.07685738801956177,0.13555628061294556,-0.184745155274868,0.1954671710729599,-6.314386955028617e-05,0.0,2.3523967e-06,0.2,0.001
,,,1230,,,,1.75,-0.28221101000000004,41,0,4733,0.69,,,,,,,,,,
-0.04806948284618556,652,1.12,1260,0.96,1260,0,,,,,,,410,0.12040199339389801,0.18706488609313965,-0.1842224970459938,0.27496862411499023,-6.756871773179185e-05,0.0,1.1217594e-05,0.2,0.001
,,,1260,,,,1.84,-0.33943959,42,0,4832,0.64,,,,,,,,,,
-0.07304632153362035,665,1.34,1290,0.88,1290,0,,,,,,,420,0.04351811856031418,0.4225109815597534,-0.16634552776813508,0.12992160096764566,-4.549662217567807e-05,0.0,2.582868e-08,0.2,0.001
,,,1290,,,,1.93,-0.38814935,43,0,4956,0.6,,,,,,,,,,
-0.007244870122522115,684,1.04,1320,1.0,1320,0,,,,,,,430,0.08525032550096512,-0.18710863590240479,-0.1646403416991234,0.25557910054922106,-0.00528392625778602,0.01666666753590107,0.0030718525,0.2,0.001
,,,1320,,,,1.9,-0.39363767000000005,44,0,5058,0.6,,,,,,,,,,
-0.11148827168159187,703,1.32,1350,0.88,1350,0,,,,,,,440,0.09185224771499634,0.06308013200759888,-0.1752404123544693,0.22076523602008818,-5.146766675068193e-05,0.0,1.7225742e-06,0.2,0.001
,,,1350,,,,1.92,-0.4062164100000001,45,0,5177,0.59,,,,,,,,,,
-0.06994960968382656,728,1.26,1380,0.92,1380,0,,,,,,,450,0.05117102712392807,0.43066680431365967,-0.16675340086221696,0.14682200998067857,-0.003133344385238601,0.013333334028720856,0.0037675996,0.2,0.001
,,,1380,,,,1.71,-0.30542753,46,0,5298,0.7,,,,,,,,,,
-0.07084556237328797,748,1.26,1410,0.9,1410,0,,,,,,,460,0.05854039639234543,-0.5018782615661621,-0.12759281918406487,0.15502136945724487,-0.0012937419119410265,0.006666667014360428,0.0011900782,0.2,0.001
,,,1410,,,,1.59,-0.22755272999999998,47,0,5410,0.77,,,,,,,,,,
-0.06972730333451181,768,1.26,1440,0.9,1440,0,,,,,,,470,0.02903369441628456,0.3880698084831238,-0.10704836547374726,0.08123528212308884,9.592374226485845e-06,0.0,1.557668e-06,0.2,0.001
,,,1440,,,,1.47,-0.16740104,48,0,5519,0.82,,,,,,,,,,
-0.09258328096009791,787,1.3,1470,0.88,1470,0,,,,,,,480,0.07366790622472763,0.22624057531356812,-0.11122376769781113,0.18552639037370683,-0.00015084932365212468,0.0,9.569327e-05,0.2,0.001
,,,1470,,,,1.45,-0.15045613,49,0,5635,0.83,,,,,,,,,,
-0.02749489726033062,806,1.12,1500,0.96,1500,0,,,,,,,490,0.0756114050745964,0.152754545211792,-0.10930018573999405,0.17847307473421098,9.676814390235932e-07,0.0,9.23872e-07,0.2,0.001
,,,1500,,,,1.47,-0.15309271,50,0,5756,0.83,,,,,,,,,,
-0.06942216526716948,825,1.22,1530,0.92,1530,0,,,,,,,500,0.061324916779994965,0.47088485956192017,-0.1147889792919159,0.1558522067964077,-6.8099299808999095e-06,0.0,1.291434e-07,0.2,0.001
,,,1530,,,,1.53,-0.17366867,51,0,5868,0.79,,,,,,,,,,
-0.09022334596142173,844,1.3,1560,0.88,1560,0,,,,,,,510,0.03515585884451866,0.31655246019363403,-0.1156735397875309,0.11941658332943916,-1.469602185499852e-05,0.0,3.973643e-08,0.2,0.001
,,,1560,,,,1.57,-0.18801945,52,0,5992,0.77,,,,,,,,,,
-0.05013916822616011,863,1.24,1590,0.9,1590,0,,,,,,,520,0.07385225594043732,-0.365303635597229,-0.12764811813831328,0.22983105033636092,-0.001285570032632677,0.010000000521540642,0.0017803112,0.2,0.001
,,,1590,,,,1.59,-0.20339791,53,0,6104,0.75,,,,,,,,,,
-0.08959044582676143,879,1.26,1620,0.9,1620,0,,,,,,,530,0.07920590043067932,0.14024871587753296,-0.12581865042448043,0.20969704240560533,-0.007742382000772885,0.020000001043081285,0.0063146153,0.2,0.001
,,,1620,,,,1.64,-0.24786521999999997,54,0,6229,0.72,,,,,,,,,,
-0.08977289230097085,896,1.26,1650,0.9,1650,0,,,,,,,540,0.10140937566757202,0.0954018235206604,-0.09258249998092652,0.22651848793029786,8.056759973662508e-06,0.0,4.0253003e-06,0.2,0.001
,,,1650,,,,1.65,-0.2629254,55,0,6347,0.7,,,,,,,,,,
-0.09030741876922548,916,1.24,1680,0.9,1680,0,,,,,,,550,0.06009043753147125,0.35440874099731445,-0.08161026015877723,0.148428063839674,-1.6699234505423989e-06,0.0,2.9404958e-07,0.2,0.001
,,,1680,,,,1.65,-0.27307104000000004,56,0,6464,0.7,,,,,,,,,,
-0.02912443914450705,935,1.22,1710,0.9,1710,0,,,,,,,560,0.08157457411289215,-0.1535656452178955,-0.06375424936413765,0.24949726164340974,-0.014591310868660567,0.04000000208616257,0.015016133,0.2,0.001
,,,1710,,,,1.62,-0.27883136000000003,57,0,6588,0.72,,,,,,,,,,
-0.13146194509696216,949,1.3,1740,0.86,1740,0,,,,,,,570,0.08678276836872101,0.15669310092926025,-0.04774259477853775,0.204309144616127,-1.6650954739816372e-05,0.0,1.2318293e-06,0.2,0.001
,,,1740,,,,1.71,-0.31547279,58,0,6712,0.67,,,,,,,,,,
-0.09159294787328691,967,1.32,1770,0.88,1770,0,,,,,,,580,0.07222583889961243,0.15323644876480103,-0.04542088657617569,0.18083843141794204,-0.0001416952433100249,0.0,2.420346e-05,0.2,0.001
,,,1770,,,,1.71,-0.32865180000000005,59,0,6836,0.67,,,,,,,,,,
-0.06902452896349132,989,1.2,1800,0.94,1800,0,,,,,,,590,0.05881530046463013,0.1843978762626648,-0.036402913928031924,0.1791621834039688,-7.243951097635204e-07,0.0,0.0,0.2,0.001
,,,1800,,,,1.6,-0.26921063,60,0,6945,0.73,,,,,,,,,,
-0.0694937437819317,1006,1.24,1830,0.9,1830,0,,,,,,,600,0.06596030294895172,-0.21554577350616455,-0.03509454689919948,0.19160981476306915,-1.7925103620086701e-06,0.0,0.0,0.2,0.001
,,,1830,,,,1.61,-0.26769864000000004,61,0,7072,0.72,,,,,,,,,,
-0.05001207937952131,1024,1.18,1860,0.92,1860,0,,,,,,,610,0.07943721860647202,0.043389081954956055,-0.03364746794104576,0.2129139021039009,1.0460615129659345e-07,0.0,0.0,0.2,0.001
,,,1860,,,,1.65,-0.28386568000000006,62,0,7186,0.7,,,,,,,,,,
-0.07246497798711062,1046,1.3,1890,0.92,1890,0,,,,,,,620,0.07648788392543793,0.2176850438117981,-0.03516648076474667,0.18232464045286179,-0.0024515030552477056,0.013333334028720856,0.002320067,0.2,0.001
,,,1890,,,,1.59,-0.25831223999999997,63,0,7311,0.74,,,,,,,,,,
-0.07122073743492364,1065,1.32,1920,0.9,1920,0,,,,,,,630,0.09783682227134705,-0.15606391429901123,-0.027811300382018088,0.2267638474702835,-2.5292237296525854e-06,0.0,0.0,0.2,0.001
,,,1920,,,,1.55,-0.22813882,64,0,7433,0.77,,,,,,,,,,
-0.05288334426470101,1087,1.2,1950,0.92,1950,0,,,,,,,640,0.0405738465487957,0.05779767036437988,-0.10792373269796371,0.17775607407093047,-0.01383403134920318,0.03333333469927311,0.013381038,0.2,0.001
,,,1950,,,,1.52,-0.21264114999999997,65,0,7553,0.79,,,,,,,,,,
-0.05275887290947139,1105,1.18,1980,0.94,1980,0,,,,,,,650,0.03787490352988243,0.3516908288002014,-0.027886755019426345,0.09617868661880494,-1.2605239901830601e-05,0.0,1.9868216e-09,0.2,0.001
,,,1980,,,,1.5,-0.19658148999999997,66,0,7672,0.81,,,,,,,,,,
-0.028818556633777918,1125,1.18,2010,0.94,2010,0,,,,,,,660,0.0808497741818428,0.24598687887191772,-0.035765554010868075,0.1938619539141655,-0.000544206103804612,0.0,5.0365925e-05,0.2,0.001
,,,2010,,,,1.48,-0.16704679,67,0,7781,0.83,,,,,,,,,,
-0.08990897975862026,1145,1.26,2040,0.9,2040,0,,,,,,,670,0.0879594087600708,-0.4727433919906616,-0.02883014138787985,0.2231789842247963,-1.3758738939273485e-07,0.0,0.0,0.2,0.001
,,,2040,,,,1.51,-0.17785006000000003,68,0,7899,0.82,,,,,,,,,,
-0.07176167372614145,1164,1.22,2070,0.92,2070,0,,,,,,,680,0.1003183126449585,0.08147072792053223,-0.034557935781776905,0.21209631115198135,-0.0007860923916329643,0.0,4.1019917e-05,0.2,0.001
,,,2070,,,,1.49,-0.17870335,69,0,8009,0.82,,,,,,,,,,
-0.09000535634346306,1184,1.22,2100,0.9,2100,0,,,,,,,690,0.08749766647815704,0.10731351375579834,-0.028482820093631744,0.19510191679000854,-6.721416964783345e-07,0.0,0.0,0.2,0.001
,,,2100,,,,1.55,-0.18578393000000004,70,0,8133,0.79,,,,,,,,,,
-0.09158425939269364,1200,1.42,2130,0.82,2130,0,,,,,,,700,0.07391486316919327,0.06773829460144043,-0.03634361326694489,0.16930691450834273,-0.001792047313647327,0.0,0.00017007986,0.2,0.001
,,,2130,,,,1.62,-0.23112927000000003,71,0,8261,0.76,,,,,,,,,,
-0.11275660288985818,1223,1.3,2160,0.88,2160,0,,,,,,,710,0.08309256285429001,0.2575463652610779,-0.029730658046901226,0.21877630352973937,-0.003122402710820893,0.013333334028720856,0.003002413,0.2,0.001
,,,2160,,,,1.56,-0.18518627,72,0,8387,0.79,,,,,,,,,,
-0.006969161904416979,1240,1.08,2190,0.96,2190,0,,,,,,,720,0.009475029073655605,-12.363739967346191,-0.0346054557710886,0.17066592928022145,3.7675797835845513e-05,0.0,9.338061e-08,0.2,0.001
,,,2190,,,,1.56,-0.18189972,73,0,8500,0.79,,,,,,,,,,
-0.1111405391059816,1259,1.32,2220,0.86,2220,0,,,,,,,730,0.15540671348571777,0.04117709398269653,-0.03478675074875355,0.38339972496032715,1.0971228178391358e-06,0.0,0.0,0.2,0.001
,,,2220,,,,1.61,-0.19141555999999998,74,0,8636,0.76,,,,,,,,,,
-0.06890391100663691,1278,1.24,2250,0.92,2250,0,,,,,,,740,0.11346709728240967,0.0826755166053772,-0.03523236252367497,0.23581139445304872,-4.2537848301549273e-07,0.0,0.0,0.2,0.001
,,,2250,,,,1.6,-0.19394256999999993,75,0,8757,0.77,,,,,,,,,,
-0.09142175753135234,1298,1.2,2280,0.92,2280,0,,,,,,,750,0.0646580383181572,0.007483422756195068,-0.09315688833594322,0.21828738301992417,-0.008705725430045242,0.01666666753590107,0.0019355695,0.2,0.001
,,,2280,,,,1.52,-0.15877977999999998,76,0,8872,0.81,,,,,,,,,,
-0.13114285273943097,1317,1.4,2310,0.86,2310,0,,,,,,,760,0.054356418550014496,0.2080521583557129,-0.03713749125599861,0.14059897437691687,-5.1026543109955466e-06,0.0,0.0,0.2,0.001
,,,2310,,,,1.55,-0.17845132000000002,77,0,8997,0.8,,,,,,,,,,
-0.0694062739610672,1338,1.2,2340,0.94,2340,0,,,,,,,770,0.0516473725438118,-0.07393765449523926,-0.03702105991542339,0.143715850263834,-8.068482305390035e-07,0.0,0.0,0.2,0.001
,,,2340,,,,1.54,-0.16134249000000003,78,0,9103,0.79,,,,,,,,,,
-0.05201757837086916,1358,1.22,2370,0.92,2370,0,,,,,,,780,0.032110460102558136,0.3633849620819092,-0.03727978654205799,0.08451527133584022,-2.921521716903186e-06,0.0,0.0,0.2,0.001
,,,2370,,,,1.51,-0.13512904000000003,79,0,9210,0.82,,,,,,,,,,
-0.03181639885529876,1377,1.22,2400,0.9,2400,0,,,,,,,790,0.008224320597946644,0.5008976459503174,-0.038617385923862456,0.03885321840643883,-4.066569133094333e-05,0.0,1.39077505e-08,0.2,0.001
,,,2400,,,,1.51,-0.14539819,80,0,9327,0.82,,,,,,,,,,
-0.05449875146150589,1396,1.08,2430,0.96,2430,0,,,,,,,800,0.08802837878465652,-0.46143651008605957,-0.038903816416859624,0.25880564004182816,1.7117963685997496e-05,0.0,1.9868216e-09,0.2,0.001
,,,2430,,,,1.55,-0.16855204999999998,81,0,9444,0.8,,,,,,,,,,
-0.07268189698457718,1414,1.28,2460,0.88,2460,0,,,,,,,810,0.11844956874847412,0.017343640327453613,-0.042459695041179656,0.2537122339010239,-1.3326803794022624e-05,0.0,5.9604646e-09,0.2,0.001
,,,2460,,,,1.57,-0.18060539999999997,82,0,9594,0.79,,,,,,,,,,
-0.04830156773328781,1437,1.16,2490,0.94,2490,0,,,,,,,820,0.10149531066417694,0.05954068899154663,-0.039577577635645865,0.21701402515172957,-1.197556647940523e-05,0.0,1.9868216e-09,0.2,0.001
,,,2490,,,,1.5,-0.19000880000000003,83,0,9710,0.82,,,,,,,,,,
-0.050174032356590036,1460,1.2,2520,0.94,2520,0,,,,,,,830,0.06213812902569771,0.147225022315979,-0.05278679169714451,0.14643604680895805,-9.088357317521556e-05,0.0,3.1769276e-05,0.2,0.001
,,,2520,,,,1.45,-0.18323454000000003,84,0,9820,0.84,,,,,,,,,,
-0.11071111123077572,1481,1.3,2550,0.88,2550,0,,,,,,,840,0.04695883393287659,0.09766775369644165,-0.039148196950554846,0.11877848505973816,-1.500844973012505e-06,0.0,0.0,0.2,0.001
,,,2550,,,,1.44,-0.16729626000000003,85,0,9957,0.84,,,,,,,,,,
-0.15970236078370362,1497,1.44,2580,0.82,2580,0,,,,,,,850,0.0357060581445694,0.30162322521209717,-0.0392587885260582,0.11446537598967552,-1.8756588449964084e-06,0.0,0.0,0.2,0.001
,,,2580,,,,1.48,-0.17765361,86,0,10085,0.81,,,,,,,,,,
-0.04866224594414234,1515,1.14,2610,0.94,2610,0,,,,,,,860,0.07546194642782211,-0.26846885681152344,-0.040169752389192584,0.22335458397865296,-2.3655096035746228e-06,0.0,0.0,0.2,0.001
,,,2610,,,,1.47,-0.16908726000000002,87,0,10195,0.81,,,,,,,,,,
-0.04692449611146003,1533,1.1,2640,0.96,2640,0,,,,,,,870,0.0860607698559761,0.05101901292800903,-0.04074282720685005,0.20671333372592926,-2.611080778436303e-06,0.0,0.0,0.2,0.001
,,,2640,,,,1.56,-0.18146357000000005,88,0,10311,0.78,,,,,,,,,,
-0.08862883098423481,1548,1.16,2670,0.92,2670,0,,,,,,,880,0.06347356736660004,0.1304749846458435,-0.04093444086611271,0.1578058570623398,-2.0743906791409473e-06,0.0,0.0,0.2,0.001
,,,2670,,,,1.65,-0.23867076000000004,89,0,10430,0.73,,,,,,,,,,
-0.04743274548090994,1568,1.1,2700,0.96,2700,0,,,,,,,890,0.10860422998666763,0.12871724367141724,-0.04045264385640621,0.24130119681358336,-2.5654832748855936e-06,0.0,0.0,0.2,0.001
,,,2700,,,,1.7,-0.27028022,90,0,10536,0.7,,,,,,,,,,
-0.0284483753843233,1591,1.18,2730,0.94,2730,0,,,,,,,900,0.046856533735990524,0.49132609367370605,-0.04276054762303829,0.132858569920063,-0.00012379904665671404,0.0,4.5100848e-07,0.2,0.001
,,,2730,,,,1.61,-0.23849998000000003,91,0,10661,0.75,,,,,,,,,,
-0.06939249363727867,1611,1.22,2760,0.9,2760,0,,,,,,,910,0.038498472422361374,0.413482129573822,-0.04195271283388138,0.09360146448016167,-9.282231267171426e-06,0.0,8.742015e-08,0.2,0.001
,,,2760,,,,1.55,-0.21715746,92,0,10775,0.77,,,,,,,,,,
-0.050098013021051886,1631,1.18,2790,0.94,2790,0,,,,,,,920,0.06654122471809387,0.10968321561813354,-0.042818311229348184,0.16900505274534225,-3.7802755538607347e-05,0.0,2.582868e-08,0.2,0.001
,,,2790,,,,1.54,-0.20781697,93,0,10884,0.79,,,,,,,,,,
