time/total_timesteps,env/n_steps,time/time_elapsed,time/fps,env/current_idx,env/completion_counter,rollout/ep_rew_mean,rollout/ep_len_mean,rollout/success_rate,time/iterations,train/entropy_loss,train/value_loss,train/learning_rate,train/n_updates,train/policy_gradient_loss,train/explained_variance,train/loss,train/clip_range,train/approx_kl,train/clip_fraction,eval/mean_ep_length,eval/mean_reward,eval/success_rate
50700,50700,124872,0,1388,8,-0.06361827,1.24,0.99,507,-0.0072497467044740915,0.19622096568346023,0.001,5060,2.1411179615071775e-06,0.09793782234191895,0.08411300182342529,0.2,-5.9604643e-10,0.0,,,
50800,50800,125017,0,1472,8,-0.02927801,1.08,1.0,508,-0.006770528946071863,0.07072820290923118,0.001,5070,-7.606744548027677e-07,0.5524197816848755,0.023059790953993797,0.2,0.0,0.0,,,
50900,50900,125151,0,1544,8,-0.12391169999999999,1.43,0.97,509,-0.0072861330583691595,0.14872060418128968,0.001,5080,-3.501176769638015e-06,0.47621041536331177,0.07188233733177185,0.2,5.9604643e-10,0.0,,,
51000,51000,,,1609,8,,,,,-0.009422512724995613,0.27743360698223113,0.001,5090,-1.150119275665773e-05,0.4936869144439697,0.12710465490818024,0.2,3.2782555e-08,0.0,1.15,-0.0514859683951363,0.99
51000,,125456,0,,,-0.16165486999999995,1.62,0.95,510,,,,,,,,,,,,,
51100,51100,125614,0,1698,8,-0.03721955,1.11,0.99,511,-0.008961131609976292,0.34618015587329865,0.001,5100,7.014512891156954e-06,0.19901317358016968,0.15831761062145233,0.2,2.682209e-08,0.0,,,
51200,51200,125767,0,1796,8,-0.016135579999999997,1.02,1.0,512,-0.00674869092181325,0.12393988743424415,0.001,5110,-3.950953427889203e-06,0.3994736671447754,0.0560305193066597,0.2,1.1920929e-09,0.0,,,
51300,51300,125903,0,1884,8,-0.04398134,1.12,0.99,513,-0.005126179335638881,0.019805863965302706,0.001,5120,-6.414293966372497e-06,-14.09207820892334,0.007406030315905809,0.2,0.0,0.0,,,
51400,51400,126052,0,1966,8,-0.05786399,1.18,0.99,514,-0.006228731712326407,0.057904284447431564,0.001,5130,-1.5054345058618247e-05,0.6266944408416748,0.01727284863591194,0.2,2.682209e-08,0.0,,,
51500,51500,126188,0,2051,8,-0.06649443999999999,1.24,0.99,515,-0.0075146743096411225,0.13974793627858162,0.001,5140,-1.312673059556957e-05,0.4853023290634155,0.05602676793932915,0.2,1.5497207e-08,0.0,,,
51600,51600,126327,0,2138,8,-0.043469549999999996,1.1,0.99,516,-0.007699918746948242,0.040522389486432074,0.001,5150,-1.1346578258120132e-05,-0.9233177900314331,0.016890686005353928,0.2,1.1920929e-09,0.0,,,
51700,51700,126463,0,2222,8,-0.056735089999999995,1.19,0.99,517,-0.006261109793558717,0.12462392672896386,0.001,5160,7.913231718692515e-06,0.4707583785057068,0.055828362703323364,0.2,0.0,0.0,,,
51800,51800,126605,0,2298,8,-0.10003212000000002,1.28,0.97,518,-0.006957351695746183,0.15383442863821983,0.001,5170,-1.4176607071014758e-05,0.23595774173736572,0.059415340423583984,0.2,3.2782555e-08,0.0,,,
51900,51900,126748,0,2381,8,-0.06280219000000001,1.22,0.99,519,-0.008928171452134847,0.30800158977508546,0.001,5180,-5.018877984550585e-05,0.43720048666000366,0.1359926462173462,0.2,5.9008595e-08,0.0,,,
52000,52000,,,2473,8,,,,,-0.007985880458727479,0.12680230811238288,0.001,5190,1.0671853830857003e-05,0.3709790110588074,0.04702026769518852,0.2,1.9669532e-08,0.0,1.62,-0.15549896518234163,0.96
52000,,127112,0,,,-0.02486841,1.08,1.0,520,,,,,,,,,,,,,
52100,52100,127245,0,2552,8,-0.07508548999999999,1.24,0.98,521,-0.006384829478338361,0.06722489185631275,0.001,5200,-0.0014114441457204307,-7.714966773986816,0.0247014369815588,0.2,0.0035382777,0.007999999821186066,,,
52200,52200,127382,0,2625,8,-0.07357390999999999,1.27,0.98,522,-0.006749043427407742,0.22090055644512177,0.001,5210,2.924644885569094e-05,0.48472219705581665,0.09554042667150497,0.2,7.152557e-09,0.0,,,
52300,52300,127519,0,2711,8,-0.07571144,1.23,0.98,523,-0.00845494857057929,0.12302744537591934,0.001,5220,-8.286952588321129e-06,0.7140400409698486,0.05482945963740349,0.2,8.940696e-09,0.0,,,
52400,52400,127656,0,2790,8,-0.05525798,1.21,0.99,524,-0.005723523767665028,0.07737705856561661,0.001,5230,-7.483601452307198e-06,0.6850093603134155,0.03248494118452072,0.2,2.026558e-08,0.0,,,
52500,52500,127793,0,2867,8,-0.04894177000000001,1.2,0.99,525,-0.006919676251709461,0.1277991034090519,0.001,5240,-6.1225890087612814e-06,0.47634029388427734,0.05242641270160675,0.2,0.0,0.0,,,
52600,52600,127927,0,2952,8,-0.05743738999999999,1.24,0.99,526,-0.006917544966563582,0.13544721752405167,0.001,5250,-1.9088982928217034e-05,0.49107348918914795,0.05845946446061134,0.2,9.536743e-09,0.0,,,
52700,52700,128065,0,3035,8,-0.06085332,1.17,0.99,527,-0.005265862494707107,0.049929306656122205,0.001,5260,-1.908993705015405e-05,-0.044759511947631836,0.015882281586527824,0.2,2.3841857e-09,0.0,,,
52800,52800,128202,0,3122,8,-0.051117340000000004,1.14,0.99,528,-0.004909792495891452,0.16507266461849213,0.001,5270,3.73220435174737e-06,0.2639394998550415,0.0688076913356781,0.2,0.0,0.0,,,
52900,52900,128342,0,3206,8,-0.07627926999999998,1.23,0.98,529,-0.004912374028936029,0.15671966969966888,0.001,5280,-9.675025797406534e-07,0.5046456456184387,0.06526492536067963,0.2,-2.3841857e-09,0.0,,,
53000,53000,,,3283,8,,,,,-0.004730686265975237,0.104993636906147,0.001,5290,-1.1920929399167336e-08,0.6341220140457153,0.04721281677484512,0.2,5.9604643e-10,0.0,1.23,-0.05839789903024212,0.99
53000,,128646,0,,,-0.08771472000000001,1.25,0.98,530,,,,,,,,,,,,,
53100,53100,128786,0,3363,8,-0.14357244999999996,1.37,0.96,531,-0.01652373131364584,0.22333149313926698,0.001,5300,-0.00404554188909243,0.536974310874939,0.08305411040782928,0.2,0.0067502465,0.009999999776482582,,,
53200,53200,128929,0,3453,8,-0.03970353000000001,1.11,1.0,532,-0.007459405157715082,0.1733735553920269,0.001,5310,-0.00014530169604407562,0.5021711587905884,0.04448717460036278,0.2,1.8417835e-07,0.0,,,
53300,53300,129068,0,3546,8,-0.02680928,1.07,1.0,533,-0.00877228518947959,0.18004597425460817,0.001,5320,7.720958917343257e-05,0.0359339714050293,0.07497280091047287,0.2,3.3974647e-08,0.0,,,
53400,53400,129201,0,3633,8,-0.03271347,1.11,1.0,534,-0.0117012619972229,0.0866567175835371,0.001,5330,-0.0021754256887797753,-1.3643825054168701,0.023580050095915794,0.2,0.00054118276,0.0009999999776482583,,,
53500,53500,129334,0,3720,8,-0.04172458,1.17,1.0,535,-0.028666866663843393,0.05904998071491718,0.001,5340,-0.004395197490044645,-0.5497125387191772,0.015170833095908165,0.2,0.009363449,0.005999999865889549,,,
53600,53600,129469,0,3807,8,-0.038847160000000006,1.15,1.0,536,-0.06354316174983979,0.033887631818652154,0.001,5350,-0.007846624101512134,0.09577572345733643,0.002974720671772957,0.2,0.016474972,0.035999998450279236,,,
53700,53700,129606,0,3876,8,-0.10721631999999998,1.41,0.97,537,-0.089618269354105,0.023517968691885473,0.001,5360,-0.014643565818667525,0.15507274866104126,-0.011118239723145962,0.2,0.04314311,0.07299999836832285,,,
53800,53800,129741,0,3949,8,-0.14110745,1.49,0.96,538,-0.08403517156839371,0.2903949931263924,0.001,5370,-0.008115645180689057,0.4019845724105835,0.09066411852836609,0.2,0.0065957,0.03499999884516001,,,
53900,53900,129882,0,4030,8,-0.11021233999999999,1.43,0.98,539,-0.16790780872106553,0.31084342300891876,0.001,5380,-0.029557282149791676,0.3624628186225891,0.08355721086263657,0.2,0.10095543,0.133999995701015,,,
54000,54000,,,4113,8,,,,,-0.13887018710374832,0.06848774664103985,0.001,5390,-0.02469241231866164,-0.37367117404937744,-0.003147866576910019,0.2,0.016440935,0.08199999891221524,1.24,-0.05762970874086022,0.99
54000,,130206,0,,,-0.06130215,1.18,0.99,540,,,,,,,,,,,,,
54100,54100,130379,0,4190,8,-0.06677304,1.23,0.99,541,-0.13028648644685745,0.1653046116232872,0.001,5400,-0.00905610503861709,0.3713722229003906,0.05103308707475662,0.2,0.0121074105,0.026999999396502973,,,
54200,54200,130518,0,4273,8,-0.060462100000000005,1.2,0.99,542,-0.15976704359054567,0.18975365161895752,0.001,5410,-0.030718871623277622,0.37039196491241455,0.03571638464927673,0.2,0.019762238,0.10399999842047691,,,
54300,54300,130647,0,4348,8,-0.06611362000000001,1.25,0.99,543,-0.088444272428751,0.14580144435167314,0.001,5420,-0.02322743415459989,0.3654414415359497,0.03509150445461273,0.2,0.057787757,0.08599999658763409,,,
54400,54400,130787,0,4447,8,-0.014192869999999998,1.01,1.0,544,-0.11400636732578277,0.17525334358215333,0.001,5430,-0.025593502141535218,0.35973453521728516,0.03881740942597389,0.2,0.040175267,0.08099999856203795,,,
54500,54500,130933,0,4524,8,-0.07119407,1.23,0.98,545,-0.04915108531713486,0.003776902984827757,0.001,5440,-0.010022943243384218,-6.732294082641602,-0.011619542725384235,0.2,0.0020338153,0.02799999937415123,,,
54600,54600,131087,0,4616,8,-0.04591013,1.17,0.99,546,-0.08338461369276047,0.14695097357034684,0.001,5450,-0.0119614810196218,0.5822803974151611,0.03317021206021309,0.2,0.15176584,0.0539999982342124,,,
54700,54700,172802,0,4706,8,-0.04083981,1.1,1.0,547,-0.04624568969011307,0.05907737165689468,0.001,5460,-0.012473525477572878,-1.2212467193603516,-0.011967003345489502,0.2,0.046340894,0.05099999830126763,,,
54800,54800,172931,0,4792,8,-0.05369727,1.14,0.99,548,-0.059917183592915535,0.12027637585997582,0.001,5470,-0.007184821737930225,0.46628791093826294,0.04188193008303642,0.2,0.028702049,0.028999999351799487,,,
54900,54900,173056,0,4877,8,-0.05704914,1.18,0.99,549,-0.19008031487464905,0.17292978912591933,0.001,5480,-0.0469634048640728,0.20458382368087769,0.009828358888626099,0.2,0.12982814,0.12899999767541886,,,
55000,55000,,,4974,8,,,,,-0.15726785659790038,0.05396847985684872,0.001,5490,-0.02533212188631282,0.5733616352081299,-0.01734621450304985,0.2,0.09766054,0.1119999960064888,1.3,-0.0862374221184291,0.98
55000,,173354,0,,,-0.018496610000000004,1.03,1.0,550,,,,,,,,,,,,,
55100,55100,173479,0,62,9,-0.043646149999999995,1.13,0.99,551,-0.12700313851237297,0.04181077778339386,0.001,5500,-0.01832280966266988,-12.323068618774414,-0.01140943355858326,0.2,0.053224307,0.060999999195337294,,,
55200,55200,173603,0,149,9,-0.04362306999999999,1.11,0.99,552,-0.1567497044801712,0.12750822007656099,0.001,5510,-0.01717761869449177,0.07483488321304321,0.020192906260490417,0.2,0.02205287,0.06599999945610761,,,
55300,55300,173736,0,232,9,-0.047894639999999995,1.14,1.0,553,-0.10942213907837868,0.09912114143371582,0.001,5520,-0.023482102248817683,0.6035600900650024,0.0025720298290252686,0.2,0.008715732,0.04799999874085188,,,
55400,55400,173863,0,313,9,-0.058219339999999994,1.21,0.99,554,-0.12391738519072533,0.2413700684905052,0.001,5530,-0.004996670956956217,0.03444409370422363,0.10076747089624405,0.2,0.0034160947,0.04399999938905239,,,
55500,55500,173984,0,390,9,-0.09632575000000003,1.32,0.98,555,-0.19292497634887695,0.1437638908624649,0.001,5540,-0.022107181655242947,0.37492185831069946,0.006911877542734146,0.2,0.03130331,0.08199999798089266,,,
55600,55600,174111,0,472,9,-0.10983079999999999,1.34,0.97,556,-0.25599668323993685,0.27013640850782394,0.001,5550,-0.013757403888274001,0.4170295000076294,0.09255459904670715,0.2,0.035336133,0.07699999902397395,,,
55700,55700,174237,0,554,9,-0.11496761999999996,1.33,0.97,557,-0.26115613281726835,0.23280358612537383,0.001,5560,-0.032680212493985825,0.20608311891555786,0.04977646842598915,0.2,0.05411927,0.09599999729543925,,,
55800,55800,174368,0,640,9,-0.043232770000000004,1.14,1.0,558,-0.1999489113688469,0.11957658976316451,0.001,5570,-0.025792688392102647,0.7880091667175293,0.015099801123142242,0.2,0.027412137,0.09599999748170376,,,
55900,55900,174503,0,730,9,-0.030379380000000004,1.1,1.0,559,-0.16085469126701354,0.09594124183058739,0.001,5580,-0.030199877940118292,0.3319714069366455,-0.0036202408373355865,0.2,0.025871882,0.0729999978095293,,,
56000,56000,,,812,9,,,,,-0.05281031467020512,0.027603055723011492,0.001,5590,-0.014060208696872013,-0.4984339475631714,-0.0061280373483896255,0.2,0.004012004,0.017999999597668646,1.26,-0.08076994559261948,0.98
56000,,174792,0,,,-0.04403207,1.19,1.0,560,,,,,,,,,,,,,
56100,56100,174923,0,900,9,-0.04629309,1.15,1.0,561,-0.056044303625822064,0.05606259629130363,0.001,5600,-0.014626507587730852,-0.14511597156524658,-0.002254689112305641,0.2,0.0033274412,0.0259999992325902,,,
56200,56200,175062,0,978,9,-0.08481322000000001,1.32,0.99,562,-0.0795355673879385,0.05561857633292675,0.001,5610,-0.017567888241261275,0.2769775390625,0.002209201455116272,0.2,0.06801808,0.051999999396502974,,,
56300,56300,175201,0,1064,9,-0.05016086,1.14,0.99,563,-0.18065154701471328,0.17388649880886078,0.001,5620,-0.023780076917260917,0.3164381980895996,0.04560992121696472,0.2,0.05156223,0.08399999793618917,,,
