eval/mean_reward,env/n_steps,env/current_idx,eval/success_rate,time/total_timesteps,eval/mean_ep_length,env/completion_counter,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,rollout/success_rate,time/iterations,train/explained_variance,train/learning_rate,train/value_loss,train/clip_fraction,train/entropy_loss,train/loss,train/n_updates,train/policy_gradient_loss,train/approx_kl,train/clip_range
-0.05002136424183846,5430,3308,0.94,5430,1.2,0,,,,,,,0.07357126474380493,0.001,0.1961853638291359,0.0,-0.04496128149330616,0.08062412589788437,1800,5.56111340754839e-07,1.748403e-07,0.2
,,,,5430,,,21228,1.61,0,-0.26775775,0.74,181,,,,,,,,,,
-0.06883361991494893,5460,3327,0.92,5460,1.2,0,,,,,,,0.11902022361755371,0.001,0.19526559561491014,0.0,-0.04338445402681827,0.07957687973976135,1810,-2.330968754158391e-05,1.9868216e-08,0.2
,,,,5460,,,21344,1.62,0,-0.26621801,0.74,182,,,,,,,,,,
-0.11055980619508773,5490,3342,0.88,5490,1.24,0,,,,,,,0.169231116771698,0.001,0.13863266557455062,0.0,-0.0434003371745348,0.054620325565338135,1820,-2.1238426465952642e-05,1.1920929e-08,0.2
,,,,5490,,,21463,1.59,0,-0.27322224999999994,0.75,183,,,,,,,,,,
-0.09450759500730782,5520,3364,0.88,5520,1.38,0,,,,,,,0.27398425340652466,0.001,0.18000416308641434,0.0,-0.04497869871556759,0.0720222219824791,1830,-5.3368011156962325e-06,5.9604646e-09,0.2
,,,,5520,,,21586,1.54,0,-0.21612799000000002,0.78,184,,,,,,,,,,
-0.06928806846030057,5550,3386,0.92,5550,1.22,0,,,,,,,-0.5206016302108765,0.001,0.20031147301197053,0.0,-0.040064139664173125,0.047877196222543716,1840,1.848737421283886e-06,0.0,0.2
,,,,5550,,,21698,1.53,0,-0.18639096000000002,0.8,185,,,,,,,,,,
-0.0893961116950959,5580,3405,0.9,5580,1.24,0,,,,,,,-0.34712696075439453,0.001,0.14079633057117463,0.0,-0.04167705960571766,0.05185234546661377,1850,-2.4206339980992196e-05,1.39077505e-08,0.2
,,,,5580,,,21812,1.53,0,-0.17787599999999995,0.81,186,,,,,,,,,,
-0.09063890803605318,5610,3423,0.88,5610,1.3,0,,,,,,,0.2735317349433899,0.001,0.15397339463233947,0.0,-0.04091134406626225,0.06745737791061401,1860,-2.7508835306999657e-05,9.934108e-09,0.2
,,,,5610,,,21929,1.58,0,-0.20169653000000004,0.77,187,,,,,,,,,,
-0.12953280884306878,5640,3439,0.88,5640,1.26,0,,,,,,,0.10341167449951172,0.001,0.18102222084999084,0.0,-0.04737084805965423,0.0711112841963768,1870,-0.00032052795343293636,3.3795834e-06,0.2
,,,,5640,,,22036,1.55,0,-0.18891008000000004,0.78,188,,,,,,,,,,
-0.13093309194315225,5670,3459,0.84,5670,1.38,0,,,,,,,0.08429092168807983,0.001,0.2110400140285492,0.0,-0.051890698820352556,0.08789772540330887,1880,-4.718611677763107e-05,1.569589e-07,0.2
,,,,5670,,,22156,1.6,0,-0.22294607,0.76,189,,,,,,,,,,
-0.11091185042168945,5700,3478,0.86,5700,1.32,0,,,,,,,0.20524394512176514,0.001,0.1721499264240265,0.0,-0.04538793414831162,0.06370428204536438,1890,-1.4702280232015142e-05,0.0,0.2
,,,,5700,,,22273,1.63,0,-0.25456471,0.73,190,,,,,,,,,,
-0.04845614565070719,5730,3498,0.94,5730,1.16,0,,,,,,,0.24561196565628052,0.001,0.1849597841501236,0.0,-0.046652738749980924,0.08033422380685806,1900,-7.47452173905927e-06,0.0,0.2
,,,,5730,,,22387,1.62,0,-0.25117959,0.74,191,,,,,,,,,,
-0.06985412138979882,5760,3514,0.9,5760,1.22,0,,,,,,,0.1390112042427063,0.001,0.14257992208003997,0.0,-0.04549526423215866,0.050382014364004135,1910,-4.23741342819639e-05,5.9604645e-08,0.2
,,,,5760,,,22497,1.63,0,-0.26635206999999994,0.72,192,,,,,,,,,,
-0.09080059836152941,5790,3532,0.9,5790,1.32,0,,,,,,,0.012220144271850586,0.001,0.266120633482933,0.0,-0.043789413571357724,0.11464177817106247,1920,3.59217328060879e-07,3.973643e-09,0.2
,,,,5790,,,22617,1.61,0,-0.25622265,0.74,193,,,,,,,,,,
-0.049643191578798,5820,3552,0.96,5820,1.12,0,,,,,,,0.4239286184310913,0.001,0.1480271801352501,0.0,-0.04699207469820976,0.06417934596538544,1930,-9.904980711006317e-05,3.2981237e-07,0.2
,,,,5820,,,22725,1.63,0,-0.24650242000000003,0.74,194,,,,,,,,,,
-0.07034566117916256,5850,3569,0.92,5850,1.2,0,,,,,,,-0.1554872989654541,0.001,0.16968727558851243,0.0,-0.04565831907093525,0.07036557048559189,1940,4.339913365725146e-06,3.973643e-09,0.2
,,,,5850,,,22855,1.66,0,-0.25466604000000004,0.73,195,,,,,,,,,,
-0.048307618480175736,5880,3587,0.96,5880,1.14,0,,,,,,,0.31125152111053467,0.001,0.23701874762773514,0.01666666753590107,-0.04931642152369022,0.05861658602952957,1950,-0.004000774409699659,0.00494677,0.2
,,,,5880,,,22960,1.68,0,-0.28260027,0.71,196,,,,,,,,,,
-0.11061833240557462,5910,3602,0.9,5910,1.24,0,,,,,,,0.284209668636322,0.001,0.1709408938884735,0.0,-0.0586269449442625,0.07731431722640991,1960,-2.2734999697604506e-05,7.7684723e-07,0.2
,,,,5910,,,23077,1.69,0,-0.31693112,0.69,197,,,,,,,,,,
-0.11220008839387446,5940,3622,0.86,5940,1.36,0,,,,,,,0.5829336643218994,0.001,0.09450725466012955,0.0,-0.06005424372851849,0.035898979753255844,1970,-2.8978834783188744e-05,2.0662944e-07,0.2
,,,,5940,,,23197,1.67,0,-0.31170958000000004,0.71,198,,,,,,,,,,
-0.03225942804012447,5970,3638,0.94,5970,1.2,0,,,,,,,0.11271733045578003,0.001,0.22129998803138734,0.026666668057441712,-0.06314906403422356,0.0744914636015892,1980,-0.008537527391066214,0.010401368,0.2
,,,,5970,,,23301,1.72,0,-0.30072716,0.69,199,,,,,,,,,,
-0.06864733506459743,6000,3655,0.94,6000,1.18,0,,,,,,,0.025041401386260986,0.001,0.15914215222001077,0.0,-0.04833049550652504,0.050225283950567245,1990,-1.8216321506514533e-05,1.5298525e-07,0.2
,,,,6000,,,23421,1.74,0,-0.32347665999999997,0.67,200,,,,,,,,,,
-0.06953003227710725,6030,3682,0.92,6030,1.18,0,,,,,,,0.17901206016540527,0.001,0.17928436994552613,0.0,-0.04471522234380245,0.0715857595205307,2000,1.3222298278492417e-07,0.0,0.2
,,,,6030,,,23538,1.59,0,-0.23095448000000002,0.74,201,,,,,,,,,,
-0.10965637421701104,6060,3701,0.9,6060,1.26,0,,,,,,,-143.4390106201172,0.001,0.06498590894043446,0.0,-0.04658273719251156,0.023855654522776604,2010,-2.7660925870787166e-05,2.582868e-08,0.2
,,,,6060,,,23652,1.54,0,-0.18670376000000005,0.77,202,,,,,,,,,,
-0.09140384620521218,6090,3717,0.9,6090,1.24,0,,,,,,,0.17305707931518555,0.001,0.22862686961889267,0.0,-0.04876902811229229,0.07814012467861176,2020,-2.0006397983962644e-05,5.761782e-08,0.2
,,,,6090,,,23767,1.56,0,-0.18616654,0.75,203,,,,,,,,,,
-0.09174403772223741,6120,3734,0.9,6120,1.26,0,,,,,,,0.042289674282073975,0.001,0.24948554933071138,0.0,-0.04808293133974075,0.10126339644193649,2030,-4.51463462407542e-05,9.338061e-08,0.2
,,,,6120,,,23887,1.59,0,-0.21092369000000002,0.73,204,,,,,,,,,,
-0.07056797833181917,6150,3748,0.92,6150,1.22,0,,,,,,,0.08638322353363037,0.001,0.239165298640728,0.0,-0.06517192609608173,0.10064459592103958,2040,-0.0008229593422827364,3.09666e-05,0.2
,,,,6150,,,24001,1.63,0,-0.23581786000000002,0.71,205,,,,,,,,,,
-0.007693354487419129,6180,3767,0.98,6180,1.1,0,,,,,,,-0.2711070775985718,0.001,0.29551989436149595,0.0,-0.0647218644618988,0.1304488629102707,2050,0.0006102285761153681,4.118681e-06,0.2
,,,,6180,,,24104,1.65,0,-0.24812290999999997,0.7,206,,,,,,,,,,
-0.07057466553058475,6210,3785,0.88,6210,1.3,0,,,,,,,0.3627416491508484,0.001,0.1275543302297592,0.0,-0.06679287441074848,0.05679725110530853,2060,-0.0011723802510338111,4.407962e-05,0.2
,,,,6210,,,24221,1.77,0,-0.30600014999999997,0.65,207,,,,,,,,,,
-0.10905462553724647,6240,3806,0.86,6240,1.3,0,,,,,,,0.2313099503517151,0.001,0.19557104706764222,0.0,-0.04593790285289288,0.08836262673139572,2070,-0.00012770036926665896,4.7286352e-07,0.2
,,,,6240,,,24358,1.73,0,-0.28521263999999996,0.68,208,,,,,,,,,,
-0.15251774451695382,6270,3825,0.86,6270,1.28,0,,,,,,,0.07115864753723145,0.001,0.2109358310699463,0.0,-0.0435262318700552,0.07981713116168976,2080,-2.679005156736025e-05,0.0002079765,0.2
,,,,6270,,,24492,1.69,0,-0.24771002,0.72,209,,,,,,,,,,
-0.04914460724685341,6300,3842,0.94,6300,1.14,0,,,,,,,0.17381781339645386,0.001,0.15003126710653306,0.0,-0.05196133442223072,0.0649060532450676,2090,4.610422986939255e-07,1.1523564e-07,0.2
,,,,6300,,,24601,1.66,0,-0.23179444000000005,0.73,210,,,,,,,,,,
-0.21139411720447243,6330,3864,0.8,6330,1.44,0,,,,,,,0.45510655641555786,0.001,0.13842186704277992,0.0,-0.049759567528963086,0.060713618993759155,2100,-1.0185738341661477e-05,0.0,0.2
,,,,6330,,,24728,1.55,0,-0.22362939,0.78,211,,,,,,,,,,
-0.027564713722094892,6360,3881,0.96,6360,1.12,0,,,,,,,0.32600218057632446,0.001,0.1799014389514923,0.026666668057441712,-0.06359510831534862,0.05884506553411484,2110,-0.011892398887624011,0.0137737235,0.2
,,,,6360,,,24841,1.56,0,-0.21042513,0.77,212,,,,,,,,,,
-0.09329293992836028,6390,3903,0.88,6390,1.26,0,,,,,,,0.284176230430603,0.001,0.18066034317016602,0.0,-0.07098867595195771,0.07929158955812454,2120,-5.69781658782631e-05,1.2516975e-06,0.2
,,,,6390,,,24947,1.53,0,-0.19449844000000002,0.78,213,,,,,,,,,,
-0.06964729194529355,6420,3919,0.88,6420,1.28,0,,,,,,,0.18424534797668457,0.001,0.16170294508337973,0.013333334028720856,-0.0727368138730526,0.049585770815610886,2130,-0.0027382872015973446,0.0038582364,0.2
,,,,6420,,,25070,1.59,0,-0.25131404,0.74,214,,,,,,,,,,
-0.029298666091635825,6450,3938,0.94,6450,1.24,0,,,,,,,0.3228420615196228,0.001,0.34926609694957733,0.0,-0.057411237806081775,0.13107863068580627,2140,-3.001520998324736e-05,8.1857047e-07,0.2
,,,,6450,,,25181,1.59,0,-0.27491857,0.73,215,,,,,,,,,,
-0.04871741222217679,6480,3953,0.96,6480,1.18,0,,,,,,,0.4055343270301819,0.001,0.15374078452587128,0.0,-0.053975535184144975,0.07641412317752838,2150,-5.083521265074609e-05,6.2187513e-07,0.2
,,,,6480,,,25284,1.64,0,-0.27026416999999997,0.72,216,,,,,,,,,,
-0.07502800210379064,6510,3972,0.92,6510,1.26,0,,,,,,,-0.07954287528991699,0.001,0.3255429744720459,0.0,-0.05185205712914467,0.12605419754981995,2160,-5.908608365512436e-06,1.9868216e-09,0.2
,,,,6510,,,25395,1.64,0,-0.29694005,0.72,217,,,,,,,,,,
-0.008079909239895641,6540,3989,0.98,6540,1.14,0,,,,,,,0.24997824430465698,0.001,0.2822032868862152,0.0,-0.047826644778251645,0.10735569149255753,2170,-1.4758109905699257e-06,0.0,0.2
,,,,6540,,,25500,1.67,0,-0.30769862,0.71,218,,,,,,,,,,
-0.027478752252645792,6570,4009,0.96,6570,1.14,0,,,,,,,0.16759467124938965,0.001,0.19346038848161698,0.0,-0.05852594673633575,0.082329660654068,2180,-0.00020177125979290445,1.0689099e-06,0.2
,,,,6570,,,25607,1.7,0,-0.32562517999999996,0.7,219,,,,,,,,,,
-0.049019215255975725,6600,4028,0.9,6600,1.24,0,,,,,,,0.20382803678512573,0.001,0.17899165004491807,0.0,-0.0543366227298975,0.0744219496846199,2190,-1.6525983796444878e-05,1.5894572e-07,0.2
,,,,6600,,,25712,1.66,0,-0.28107072999999994,0.72,220,,,,,,,,,,
-0.048513394063338634,6630,4045,0.96,6630,1.16,0,,,,,,,0.020109593868255615,0.001,0.16917483806610106,0.0,-0.05847453586757183,0.07060781866312027,2200,-0.00027614335521013443,6.914139e-06,0.2
,,,,6630,,,25812,1.61,0,-0.27488079,0.74,221,,,,,,,,,,
-0.1515514889312908,6660,4061,0.82,6660,1.38,0,,,,,,,0.20707905292510986,0.001,0.23189409226179122,0.0,-0.06549610644578933,0.10132540017366409,2210,0.00020988151529302,0.0,0.2
,,,,6660,,,25925,1.67,0,-0.29377402,0.7,222,,,,,,,,,,
-0.04877174040768296,6690,4078,0.92,6690,1.16,0,,,,,,,0.31985360383987427,0.001,0.1713000327348709,0.0,-0.0703434817492962,0.07775016129016876,2220,-0.00010284066309402817,2.4815402e-06,0.2
,,,,6690,,,26028,1.71,0,-0.30884007,0.69,223,,,,,,,,,,
-0.02812276960350573,6720,4096,0.92,6720,1.16,0,,,,,,,0.38930732011795044,0.001,0.15670504346489905,0.026666668057441712,-0.07710115909576416,0.0555296428501606,2230,-0.003615952821758928,0.0046035927,0.2
,,,,6720,,,26136,1.7,0,-0.28907043,0.69,224,,,,,,,,,,
-0.028730089627206325,6750,4112,0.96,6750,1.16,0,,,,,,,0.025040507316589355,0.001,0.2092096135020256,0.01666666753590107,-0.1003283329308033,0.07751654833555222,2240,-0.005037627794178379,0.006790956,0.2
,,,,6750,,,26236,1.75,0,-0.28556170999999997,0.68,225,,,,,,,,,,
-0.07320525031536818,6780,4132,0.94,6780,1.22,0,,,,,,,0.014556646347045898,0.001,0.15042219832539558,0.0,-0.09514304250478745,0.056889552623033524,2250,-0.001655464576603194,0.0001021107,0.2
,,,,6780,,,26344,1.75,0,-0.29146269,0.68,226,,,,,,,,,,
-0.027361531816422938,6810,4150,0.96,6810,1.12,0,,,,,,,0.19738781452178955,0.001,0.17418933361768724,0.0,-0.0586263045668602,0.08227916061878204,2260,-0.0002485045771209116,2.0726522e-05,0.2
,,,,6810,,,26445,1.68,0,-0.25051867,0.72,227,,,,,,,,,,
-0.1322598347160965,6840,4170,0.82,6840,1.36,0,,,,,,,0.1435389518737793,0.001,0.1885402411222458,0.0,-0.06760900095105171,0.07328004390001297,2270,-0.0011215587339149734,4.5698882e-05,0.2
,,,,6840,,,26574,1.65,0,-0.24425527999999996,0.74,228,,,,,,,,,,
-0.07207251495216042,6870,4188,0.92,6870,1.24,0,,,,,,,0.031017959117889404,0.001,0.2213306561112404,0.056666669249534604,-0.15125255435705184,0.07188193500041962,2280,-0.015823731059208514,0.106807314,0.2
,,,,6870,,,26688,1.64,0,-0.24705643,0.74,229,,,,,,,,,,
-0.0280665327841416,6900,4208,0.94,6900,1.16,0,,,,,,,0.2292894721031189,0.001,0.18937392383813859,0.14666667208075523,-0.4982654005289078,0.01004336029291153,2290,-0.04163214627032445,0.034665775,0.2
,,,,6900,,,26799,1.56,0,-0.23972798999999997,0.76,230,,,,,,,,,,
-0.09130793493241071,6930,4223,0.88,6930,1.3,0,,,,,,,0.4188269376754761,0.001,0.11863982453942298,0.20333333760499955,-0.6376100182533264,-0.05341970920562744,2300,-0.05562214072793718,0.049036916,0.2
,,,,6930,,,26910,1.63,0,-0.25654933,0.72,231,,,,,,,,,,
-0.04894083791878075,6960,4239,0.94,6960,1.18,0,,,,,,,0.022054195404052734,0.001,0.19925765097141265,0.2466666717082262,-0.5397631853818894,0.010701872408390045,2310,-0.05434426449239247,0.037818495,0.2
,,,,6960,,,27023,1.68,0,-0.25848821,0.71,232,,,,,,,,,,
-0.04911971607245505,6990,4256,0.9,6990,1.24,0,,,,,,,0.44954514503479004,0.001,0.130769282579422,0.11000000573694706,-0.23215311467647554,0.005395565181970596,2320,-0.03844482769568778,0.08450233,0.2
,,,,6990,,,27146,1.7,0,-0.27164830999999995,0.69,233,,,,,,,,,,
-0.048780343905091283,7020,4273,0.9,7020,1.22,0,,,,,,,0.17814987897872925,0.001,0.17967708855867387,0.06000000312924385,-0.12313802987337112,0.06378961354494095,2330,-0.011184416978309542,0.057256106,0.2
,,,,7020,,,27255,1.72,0,-0.28858772,0.68,234,,,,,,,,,,
-0.048637052262201906,7050,4292,0.94,7050,1.14,0,,,,,,,0.06151890754699707,0.001,0.18245284110307694,0.030000001564621924,-0.05641132146120072,0.0639665424823761,2340,-0.005402867347002039,0.016590446,0.2
,,,,7050,,,27373,1.76,0,-0.25508274999999997,0.67,235,,,,,,,,,,
-0.11227116232737899,7080,4313,0.88,7080,1.28,0,,,,,,,-0.0652008056640625,0.001,0.1027982696890831,0.0,-0.045180967450141905,0.040371593087911606,2350,-0.00022299150640421318,2.9246012e-06,0.2
,,,,7080,,,27494,1.71,0,-0.2249929,0.7,236,,,,,,,,,,
-0.09308330706786365,7110,4333,0.88,7110,1.34,0,,,,,,,0.290854275226593,0.001,0.15040258169174195,0.0,-0.03118031732738018,0.0630701556801796,2360,8.89102416579135e-08,5.165736e-08,0.2
,,,,7110,,,27631,1.62,0,-0.21032785999999995,0.75,237,,,,,,,,,,
-0.09150784726254642,7140,4353,0.92,7140,1.28,0,,,,,,,0.10754293203353882,0.001,0.16284992769360543,0.0,-0.028493230789899827,0.06009899824857712,2370,-2.551476173113798e-05,1.5894573e-08,0.2
,,,,7140,,,27750,1.56,0,-0.19392138000000003,0.78,238,,,,,,,,,,
-0.0694341177912429,7170,4369,0.88,7170,1.24,0,,,,,,,0.43688929080963135,0.001,0.12526465207338333,0.0,-0.03126818686723709,0.04865535721182823,2380,-1.6554195340745537e-06,0.0,0.2
,,,,7170,,,27861,1.56,0,-0.19672040000000002,0.77,239,,,,,,,,,,
-0.02796401169151068,7200,4390,0.96,7200,1.16,0,,,,,,,0.2515907287597656,0.001,0.15993379354476928,0.0,-0.03016267027705908,0.059868521988391876,2390,-7.618467021686115e-06,0.0,0.2
,,,,7200,,,27967,1.54,0,-0.21607855,0.77,240,,,,,,,,,,
-0.027315370570868254,7230,4408,0.96,7230,1.1,0,,,,,,,0.180686354637146,0.001,0.13016145825386047,0.0,-0.02919010501354933,0.04500870034098625,2400,-1.857280706127895e-05,3.973643e-09,0.2
,,,,7230,,,28074,1.59,0,-0.23521626999999998,0.75,241,,,,,,,,,,
-0.11257395261898637,7260,4428,0.86,7260,1.34,0,,,,,,,0.2234569787979126,0.001,0.13923494294285774,0.0,-0.029204878211021423,0.05813782289624214,2410,-1.5376806459244108e-05,7.947286e-09,0.2
,,,,7260,,,28189,1.56,0,-0.22533766000000002,0.76,242,,,,,,,,,,
-0.09059547996614128,7290,4445,0.9,7290,1.22,0,,,,,,,0.10865741968154907,0.001,0.19601691216230394,0.0,-0.027282584644854068,0.0753563717007637,2420,-5.287726759606315e-06,0.0,0.2
,,,,7290,,,28306,1.6,0,-0.22859389,0.73,243,,,,,,,,,,
-0.04841098156291992,7320,4468,0.94,7320,1.18,0,,,,,,,0.14189565181732178,0.001,0.17412111014127732,0.0,-0.02886345125734806,0.06857570260763168,2430,-1.0072191543430976e-05,0.0,0.2
,,,,7320,,,28416,1.55,0,-0.20446153000000003,0.76,244,,,,,,,,,,
-0.06947850231081247,7350,4492,0.92,7350,1.22,0,,,,,,,0.16537010669708252,0.001,0.09020953588187694,0.0,-0.02596990894526243,0.02152576670050621,2440,-6.802578691811334e-06,0.0,0.2
,,,,7350,,,28530,1.46,0,-0.16127673,0.81,245,,,,,,,,,,
-0.11707487620878965,7380,4508,0.9,7380,1.24,0,,,,,,,-0.31507182121276855,0.001,0.08781803250312806,0.0,-0.028382551670074464,0.029946641996502876,2450,-8.473644724382722e-06,0.0,0.2
,,,,7380,,,28642,1.48,0,-0.18083437,0.8,246,,,,,,,,,,
-0.06973847947083414,7410,4526,0.92,7410,1.22,0,,,,,,,0.2587728500366211,0.001,0.174659763276577,0.0,-0.026284471340477466,0.07136452198028564,2460,-1.6025702020527888e-06,0.0,0.2
,,,,7410,,,28750,1.53,0,-0.20756081000000004,0.77,247,,,,,,,,,,
-0.08982499346602708,7440,4545,0.88,7440,1.3,0,,,,,,,0.1100422739982605,0.001,0.197130024433136,0.0,-0.027357945591211318,0.07894789427518845,2470,-3.1942129005813056e-06,0.0,0.2
,,,,7440,,,28863,1.5,0,-0.20101561000000004,0.79,248,,,,,,,,,,
-0.04820286912377924,7470,4562,0.94,7470,1.16,0,,,,,,,0.11781519651412964,0.001,0.21751175075769424,0.0,-0.02640090771019459,0.08708561211824417,2480,-2.8774142379006663e-06,0.0,0.2
,,,,7470,,,28984,1.58,0,-0.25405962000000004,0.74,249,,,,,,,,,,
-0.06862459789961577,7500,4582,0.92,7500,1.22,0,,,,,,,0.09604287147521973,0.001,0.24831102788448334,0.0,-0.03029905743896961,0.09818588942289352,2490,-2.521673813760117e-06,0.0,0.2
,,,,7500,,,29104,1.63,0,-0.27028256,0.71,250,,,,,,,,,,
-0.08913338268175722,7530,4600,0.92,7530,1.24,0,,,,,,,0.3391034007072449,0.001,0.18271766602993011,0.0,-0.028661379776895046,0.05044589936733246,2500,-5.024671633746536e-06,0.0,0.2
,,,,7530,,,29217,1.67,0,-0.28185369,0.69,251,,,,,,,,,,
-0.09158347143325955,7560,4620,0.86,7560,1.34,0,,,,,,,0.032518088817596436,0.001,0.2441980332136154,0.0,-0.028603123687207698,0.09984853863716125,2510,-2.5806824631047222e-06,0.0,0.2
,,,,7560,,,29332,1.62,0,-0.26536626999999996,0.72,252,,,,,,,,,,
-0.08896203791256994,7590,4636,0.9,7590,1.22,0,,,,,,,0.17459046840667725,0.001,0.1801201283931732,0.0,-0.027334273047745227,0.07865660637617111,2520,-4.6853224628051745e-06,0.0,0.2
,,,,7590,,,29440,1.63,0,-0.24809119999999996,0.72,253,,,,,,,,,,
-0.05240594444796443,7620,4650,0.92,7620,1.24,0,,,,,,,-0.2146434783935547,0.001,0.2599085450172424,0.0,-0.029146042838692664,0.11300650984048843,2530,-1.2685457882177786e-05,0.0,0.2
,,,,7620,,,29560,1.72,0,-0.30138850999999994,0.68,254,,,,,,,,,,
-0.0900874952878803,7650,4670,0.9,7650,1.28,0,,,,,,,0.23779886960983276,0.001,0.20903318971395493,0.0,-0.026614744029939175,0.08614218980073929,2540,-3.4289559291522663e-06,0.0,0.2
,,,,7650,,,29670,1.7,0,-0.27665758,0.7,255,,,,,,,,,,
-0.11054150029085577,7680,4688,0.9,7680,1.22,0,,,,,,,0.3127971887588501,0.001,0.17621944695711136,0.0,-0.024708167649805546,0.0721404030919075,2550,-6.145636209708982e-06,0.0,0.2
,,,,7680,,,29776,1.7,0,-0.26898095,0.71,256,,,,,,,,,,
-0.06987239361274987,7710,4705,0.92,7710,1.22,0,,,,,,,0.21203720569610596,0.001,0.14259836077690125,0.0,-0.023906560987234114,0.060037702322006226,2560,-3.312230055430021e-06,0.0,0.2
,,,,7710,,,29882,1.74,0,-0.31615132,0.68,257,,,,,,,,,,
-0.04950320744886994,7740,4723,0.94,7740,1.18,0,,,,,,,0.41316330432891846,0.001,0.15740616321563722,0.0,-0.024669718556106092,0.06601777672767639,2570,-7.95622657889794e-07,0.0,0.2
,,,,7740,,,29990,1.76,0,-0.3350237399999999,0.66,258,,,,,,,,,,
-0.11620057790540159,7770,4741,0.86,7770,1.36,0,,,,,,,0.5570682287216187,0.001,0.10814528688788413,0.0,-0.026330748572945595,0.04416608065366745,2580,-3.101030977958885e-06,0.0,0.2
,,,,7770,,,30105,1.69,0,-0.29019305,0.7,259,,,,,,,,,,
-0.09011111836414784,7800,4761,0.88,7800,1.28,0,,,,,,,-1.0318288803100586,0.001,0.35298706591129303,0.0,-0.02490893565118313,0.12535417079925537,2590,-3.7530064897595137e-06,0.0,0.2
,,,,7800,,,30218,1.62,0,-0.24489214,0.73,260,,,,,,,,,,
-0.1334591906797141,7830,4780,0.86,7830,1.38,0,,,,,,,0.4132411479949951,0.001,0.1513400338590145,0.0,-0.02594581190496683,0.06143816560506821,2600,-8.766750654576327e-06,0.0,0.2
,,,,7830,,,30328,1.59,0,-0.22545148,0.75,261,,,,,,,,,,
-0.06910720204934478,7860,4797,0.92,7860,1.24,0,,,,,,,0.28532904386520386,0.001,0.13951221331954003,0.0,-0.02374398373067379,0.05999908223748207,2610,-2.9687086828822373e-06,0.0,0.2
,,,,7860,,,30445,1.63,0,-0.23746491999999997,0.73,262,,,,,,,,,,
-0.08913732348009944,7890,4816,0.9,7890,1.2,0,,,,,,,0.264001727104187,0.001,0.1499848559498787,0.0,-0.02239838391542435,0.06258636713027954,2620,-1.9042690751258639e-06,0.0,0.2
,,,,7890,,,30578,1.57,0,-0.17070829999999998,0.77,263,,,,,,,,,,
-0.08871470050886274,7920,4833,0.92,7920,1.18,0,,,,,,,-0.0861741304397583,0.001,0.1893234968185425,0.0,-0.024832807667553424,0.07899340987205505,2630,-3.5270055631642094e-06,0.0,0.2
,,,,7920,,,30692,1.68,0,-0.20127924000000003,0.73,264,,,,,,,,,,
-0.1307058077864349,7950,4853,0.86,7950,1.28,0,,,,,,,0.004549980163574219,0.001,0.21584918349981308,0.0,-0.02841613572090864,0.09677747637033463,2640,-7.952451720827369e-06,1.9868216e-09,0.2
,,,,7950,,,30800,1.61,0,-0.176844,0.75,265,,,,,,,,,,
-0.08834045262075961,7980,4872,0.92,7980,1.16,0,,,,,,,0.07174360752105713,0.001,0.15058451145887375,0.0,-0.025840527564287185,0.06168586015701294,2650,-2.9505292495457523e-06,0.0,0.2
,,,,7980,,,30906,1.62,0,-0.21188693,0.74,266,,,,,,,,,,
-0.08873963948339224,8010,4892,0.9,8010,1.22,0,,,,,,,0.148503839969635,0.001,0.3140913873910904,0.0,-0.027997848577797413,0.10762608051300049,2660,-2.6200214922056375e-06,0.0,0.2
,,,,8010,,,31015,1.6,0,-0.21870957000000002,0.74,267,,,,,,,,,,
-0.06847113309893757,8040,4908,0.92,8040,1.18,0,,,,,,,0.3485383987426758,0.001,0.15967418104410172,0.0,-0.025744030624628066,0.06734422594308853,2670,-2.175549658964826e-05,1.9868216e-09,0.2
,,,,8040,,,31124,1.62,0,-0.24953214,0.72,268,,,,,,,,,,
-0.09003464364912361,8070,4929,0.9,8070,1.32,0,,,,,,,0.17790913581848145,0.001,0.1710500657558441,0.0,-0.02636670432984829,0.07133947312831879,2680,-2.777576390311509e-06,0.0,0.2
,,,,8070,,,31234,1.57,0,-0.21685476999999997,0.75,269,,,,,,,,,,
-0.09497541992459446,8100,4951,0.88,8100,1.34,0,,,,,,,-0.11961781978607178,0.001,0.18577452078461648,0.0,-0.02414769697934389,0.05486418306827545,2690,-2.1966298472619884e-06,0.0,0.2
,,,,8100,,,31351,1.54,0,-0.22761762000000002,0.76,270,,,,,,,,,,
-0.17377776447683574,8130,4967,0.82,8130,1.4,0,,,,,,,0.39110487699508667,0.001,0.2076470136642456,0.0,-0.026740140467882156,0.07504463195800781,2700,-3.437200861711176e-08,0.0,0.2
,,,,8130,,,31476,1.62,0,-0.23440151999999997,0.73,271,,,,,,,,,,
-0.07149810322094709,8160,4986,0.9,8160,1.24,0,,,,,,,-0.2810002565383911,0.001,0.2291655421257019,0.0,-0.026253200136125088,0.10052327066659927,2710,-2.5369127541408076e-05,3.973643e-09,0.2
,,,,8160,,,31582,1.57,0,-0.17994567,0.76,272,,,,,,,,,,
-0.0902255427883938,8190,5004,0.9,8190,1.28,0,,,,,,,0.14382678270339966,0.001,0.13014114648103714,0.0,-0.02431639339774847,0.05605321004986763,2720,-3.9686759199852876e-06,0.0,0.2
