env/current_idx,eval/mean_ep_length,eval/mean_reward,time/total_timesteps,env/completion_counter,env/n_steps,eval/success_rate,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/fps,time/time_elapsed,rollout/success_rate,train/clip_range,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss,train/learning_rate,train/explained_variance,train/entropy_loss,train/approx_kl
1353,1.52,-0.113122543618083,2850,0,2850,0.9,,,,,,,0.2,470,3.63588348761823e-08,0.0,0.23163577914237976,0.4596863269805908,0.001,0.21257561445236206,-0.049275385588407515,0.0
,,,2850,,,,-0.27722266,95,2.18,0,11684,0.78,,,,,,,,,,
1371,1.6,-0.11957408816087992,2880,0,2880,0.9,,,,,,,0.2,475,6.834665988719735e-08,0.0,0.11176350712776184,0.30954377055168153,0.001,0.4200911521911621,-0.04852416887879372,0.0
,,,2880,,,,-0.25970884,96,2.15,0,11824,0.79,,,,,,,,,,
1384,1.1,-0.02834671421907842,2910,0,2910,0.98,,,,,,,0.2,480,5.086262717668433e-08,0.0,0.03229190781712532,0.18229505717754363,0.001,-1.2377822399139404,-0.04824533760547638,0.0
,,,2910,,,,-0.24646970000000007,97,2.12,0,11929,0.8,,,,,,,,,,
1404,1.22,-0.03223984940443188,2940,0,2940,0.98,,,,,,,0.2,485,-1.386801419478445e-07,0.0,0.06669260561466217,0.12388483285903931,0.001,0.008193254470825195,-0.048148485273122786,0.0
,,,2940,,,,-0.20936784,98,1.99,0,12043,0.82,,,,,,,,,,
1423,1.14,-0.029373402376659214,2970,0,2970,0.98,,,,,,,0.2,490,-2.90075946374202e-08,0.0,0.10475391894578934,0.23218571841716767,0.001,0.25360196828842163,-0.04786081612110138,0.0
,,,2970,,,,-0.13500283999999999,99,1.8,0,12146,0.87,,,,,,,,,,
1434,1.18,-0.0503777748439461,3000,0,3000,0.96,,,,,,,0.2,495,-1.1126200085698202e-07,0.0,0.03661724925041199,0.07682788521051406,0.001,0.3393203020095825,-0.04791550040245056,0.0
,,,3000,,,,-0.17344313,100,1.89,0,12255,0.84,,,,,,,,,,
1451,1.56,-0.11564552526921033,3030,0,3030,0.9,,,,,,,0.2,500,-0.0008073655742919072,0.0,0.11272105574607849,0.29806829392910006,0.001,0.22289204597473145,-0.04782445505261421,5.457401e-05
,,,3030,,,,-0.15931767,101,1.86,0,12389,0.85,,,,,,,,,,
1467,1.28,-0.029884961233474314,3060,0,3060,0.96,,,,,,,0.2,505,1.8954277187788192e-07,0.0,0.072413370013237,0.14465188682079316,0.001,0.4048880934715271,-0.048135315626859666,0.0
,,,3060,,,,-0.16693952000000004,102,1.84,0,12512,0.85,,,,,,,,,,
1480,1.28,-0.07365966401062905,3090,0,3090,0.94,,,,,,,0.2,510,4.708767065153552e-08,0.0,0.11009986698627472,0.25527551472187043,0.001,0.13356751203536987,-0.04838338866829872,0.0
,,,3090,,,,-0.17219716999999998,103,1.85,0,12629,0.84,,,,,,,,,,
1496,1.58,-0.0952177175367251,3120,0,3120,0.9,,,,,,,0.2,515,-4.559755488742212e-08,0.0,0.07025696337223053,0.15770669281482697,0.001,0.18276703357696533,-0.04853701665997505,0.0
,,,3120,,,,-0.19322021000000003,104,1.88,0,12758,0.84,,,,,,,,,,
1509,1.14,-0.029009720683097838,3150,0,3150,0.98,,,,,,,0.2,520,3.1838814829043825e-08,0.0,0.11738860607147217,0.26157787442207336,0.001,0.22157752513885498,-0.048622651398181914,0.0
,,,3150,,,,-0.22638809999999998,105,2.0,0,12872,0.81,,,,,,,,,,
1524,1.26,-0.05004899729974568,3180,0,3180,0.96,,,,,,,0.2,525,-5.8809914449398096e-08,0.0,0.0761183500289917,0.1768692046403885,0.001,0.27431440353393555,-0.0487026572227478,0.0
,,,3180,,,,-0.23763394999999998,106,2.02,0,12979,0.81,,,,,,,,,,
1542,1.24,-0.031085613123141228,3210,0,3210,0.96,,,,,,,0.2,530,-2.3841868923568653e-09,0.0,0.17505694925785065,0.3517202496528625,0.001,0.3186075687408447,-0.048815131187438965,0.0
,,,3210,,,,-0.21853762,107,1.95,0,13088,0.83,,,,,,,,,,
1559,1.28,-0.029717640136368573,3240,0,3240,0.96,,,,,,,0.2,535,-1.1146068530365483e-07,0.0,0.17208607494831085,0.3672991991043091,0.001,-0.12743186950683594,-0.04884409084916115,0.0
,,,3240,,,,-0.21021710999999996,108,1.95,0,13199,0.83,,,,,,,,,,
1576,1.64,-0.10296776862815023,3270,0,3270,0.86,,,,,,,0.2,540,-0.00795766468470287,0.013333334028720856,0.0328560397028923,0.13816159069538117,0.001,0.1503855586051941,-0.07844284996390342,0.05311065
,,,3270,,,,-0.20582546000000004,109,1.89,0,13333,0.84,,,,,,,,,,
1589,1.32,-0.07413627464789897,3300,0,3300,0.94,,,,,,,0.2,545,7.013479823569924e-07,0.0,0.1121973767876625,0.22052712142467498,0.001,0.11237525939941406,-0.04908055290579796,0.0
,,,3300,,,,-0.21162788,110,1.92,0,13453,0.83,,,,,,,,,,
1603,1.38,-0.07101521252188832,3330,0,3330,0.94,,,,,,,0.2,550,-2.4636587170334678e-08,0.0,0.11403176933526993,0.2661015450954437,0.001,0.15641486644744873,-0.04925324767827988,0.0
,,,3330,,,,-0.21327823,111,1.9,0,13578,0.83,,,,,,,,,,
1622,1.3,-0.07096581201069058,3360,0,3360,0.94,,,,,,,0.2,555,-6.278356057265455e-08,0.0,0.08916071802377701,0.18923627436161042,0.001,0.21598970890045166,-0.04919281899929047,0.0
,,,3360,,,,-0.19503138,112,1.84,0,13697,0.85,,,,,,,,,,
1642,1.24,-0.051690877503715454,3390,0,3390,0.96,,,,,,,0.2,560,1.0331472211078107e-08,0.0,0.12636716663837433,0.2550804287195206,0.001,0.30645638704299927,-0.04930663555860519,0.0
,,,3390,,,,-0.15689061,113,1.78,0,13815,0.88,,,,,,,,,,
1659,1.7,-0.07788092921022326,3420,0,3420,0.9,,,,,,,0.2,565,-3.536542237725371e-07,0.0,0.0856643095612526,0.2252294033765793,0.001,-0.11660254001617432,-0.04947984889149666,0.0
,,,3420,,,,-0.17503596999999999,114,1.8,0,13962,0.87,,,,,,,,,,
1674,1.68,-0.06360972994938492,3450,0,3450,0.92,,,,,,,0.2,570,-9.81489840512495e-08,0.0,0.12194362282752991,0.24666551053524016,0.001,-0.03368330001831055,-0.04927943497896194,0.0
,,,3450,,,,-0.18897364,115,1.83,0,14105,0.86,,,,,,,,,,
1690,1.32,-0.052095630434341726,3480,0,3480,0.96,,,,,,,0.2,575,-7.629394618291486e-08,0.0,0.09244599938392639,0.20993442237377166,0.001,0.29267174005508423,-0.04932543635368347,0.0
,,,3480,,,,-0.16357264000000002,116,1.76,0,14225,0.87,,,,,,,,,,
1708,1.76,-0.09976921914145351,3510,0,3510,0.9,,,,,,,0.2,580,-0.002563180903283424,0.006666667014360428,0.11486852914094925,0.24135224223136903,0.001,-0.09486186504364014,-0.05142663717269898,0.0007031699
,,,3510,,,,-0.15180685,117,1.7,0,14361,0.88,,,,,,,,,,
1723,1.14,-0.027819315860979257,3540,0,3540,0.98,,,,,,,0.2,585,1.3291835601059177e-07,0.0,0.09600508213043213,0.20297445952892304,0.001,-0.019757628440856934,-0.05886254236102104,4.172325e-07
,,,3540,,,,-0.16357637000000003,118,1.75,0,14472,0.87,,,,,,,,,,
1740,1.3,-0.05252460770774633,3570,0,3570,0.96,,,,,,,0.2,590,1.072088874920496e-06,0.0,0.07812994718551636,0.1690712183713913,0.001,0.3636941909790039,-0.06524615436792373,1.8080075e-07
,,,3570,,,,-0.19709599000000005,119,1.85,0,14587,0.84,,,,,,,,,,
1763,1.32,-0.07466490905266256,3600,0,3600,0.94,,,,,,,0.2,595,-0.0034648907432954347,0.026666668057441712,0.08527615666389465,0.19034479558467865,0.001,0.06495767831802368,-0.09349677115678787,0.106856994
,,,3600,,,,-0.17250600000000002,120,1.76,0,14713,0.86,,,,,,,,,,
1779,1.14,-0.008920850125141442,3630,0,3630,1.0,,,,,,,0.2,600,-0.000854202130188586,0.006666667014360428,0.07004199177026749,0.15970399379730224,0.001,0.12702900171279907,-0.13073188960552215,0.0019754448
,,,3630,,,,-0.14405618,121,1.66,0,14825,0.89,,,,,,,,,,
1794,1.42,-0.05395869731437415,3660,0,3660,0.96,,,,,,,0.2,605,2.956390419583954e-07,0.0,0.07224740087985992,0.14841306805610657,0.001,0.24248027801513672,-0.07266222834587097,0.0
,,,3660,,,,-0.15278643,122,1.71,0,14942,0.88,,,,,,,,,,
1809,1.48,-0.11445789395365864,3690,0,3690,0.9,,,,,,,0.2,610,-0.008364148335531497,0.026666668057441712,0.09609372168779373,0.2520817041397095,0.001,-0.0562593936920166,-0.07963141351938248,0.0055320202
,,,3690,,,,-0.15617607,123,1.77,0,15074,0.88,,,,,,,,,,
1831,1.22,-0.029186976039782167,3720,0,3720,0.96,,,,,,,0.2,615,-0.00010088284849185669,0.013333334028720856,0.09543092548847198,0.20373119711875914,0.001,0.24196159839630127,-0.10187714248895645,0.0020004134
,,,3720,,,,-0.11191087999999998,124,1.6,0,15185,0.91,,,,,,,,,,
1844,1.24,-0.051505092587322,3750,0,3750,0.96,,,,,,,0.2,620,-1.7233689996842827e-06,0.0,0.03026592917740345,0.10032154023647308,0.001,-1.6422102451324463,-0.12070756405591965,2.8510888e-06
,,,3750,,,,-0.15501864999999998,125,1.72,0,15301,0.88,,,,,,,,,,
1863,1.66,-0.10599754541181028,3780,0,3780,0.92,,,,,,,0.2,625,-0.0007196962827583419,0.0,0.24089358747005463,0.4683386623859406,0.001,0.2951829433441162,-0.1306409388780594,6.715258e-05
,,,3780,,,,-0.18247453000000002,126,1.8,0,15442,0.86,,,,,,,,,,
1876,1.36,-0.055719630280509594,3810,0,3810,0.94,,,,,,,0.2,630,-0.00044620116862148507,0.0,0.12111116945743561,0.28392331302165985,0.001,0.06725376844406128,-0.12998850047588348,5.810857e-05
,,,3810,,,,-0.21724647,127,1.95,0,15566,0.82,,,,,,,,,,
1892,1.22,-0.028972704601474105,3840,0,3840,0.96,,,,,,,0.2,635,-5.729993199921068e-07,0.0,0.11226595938205719,0.2326410561800003,0.001,-0.009990215301513672,-0.13797247409820557,1.1324883e-06
,,,3840,,,,-0.20819765999999998,128,1.87,0,15671,0.84,,,,,,,,,,
1907,1.26,-0.04998536402825266,3870,0,3870,0.96,,,,,,,0.2,640,-0.0021231079214096837,0.0,0.0838511511683464,0.19796005487442017,0.001,0.363455593585968,-0.14068751335144042,0.0005254348
,,,3870,,,,-0.18756379000000004,129,1.82,0,15788,0.84,,,,,,,,,,
1925,1.34,-0.07160816494841128,3900,0,3900,0.94,,,,,,,0.2,645,1.2610355641484717e-06,0.0,0.0704532042145729,0.1676674574613571,0.001,0.15007251501083374,-0.12340036481618881,3.8226444e-06
,,,3900,,,,-0.21114178,130,1.91,0,15904,0.81,,,,,,,,,,
1943,1.6,-0.13606832611374556,3930,0,3930,0.86,,,,,,,0.2,650,5.7617823401301393e-08,0.0,0.10342937707901001,0.19661129415035247,0.001,0.37354499101638794,-0.11021912693977357,9.536743e-07
,,,3930,,,,-0.16426898999999998,131,1.8,0,16028,0.84,,,,,,,,,,
1955,1.26,-0.030268950378522275,3960,0,3960,0.98,,,,,,,0.2,655,-1.4121333993033502e-06,0.0,0.056185271590948105,0.12788319438695908,0.001,0.3364487886428833,-0.10785434693098069,3.0199686e-07
,,,3960,,,,-0.20496842,132,1.92,0,16142,0.81,,,,,,,,,,
1968,1.4,-0.032913822839036586,3990,0,3990,0.96,,,,,,,0.2,660,-0.0003074928122799747,0.0,0.09804323315620422,0.2505677729845047,0.001,0.4225558638572693,-0.0991305559873581,7.73112e-05
,,,3990,,,,-0.21867095,133,2.0,0,16262,0.8,,,,,,,,,,
1983,1.3,-0.05036885237321258,4020,0,4020,0.96,,,,,,,0.2,665,-0.0015174094197575982,0.0,0.09919454902410507,0.21133774518966675,0.001,0.1795121431350708,-0.09767635762691498,0.0005674144
,,,4020,,,,-0.21357962999999994,134,1.94,0,16376,0.82,,,,,,,,,,
1998,1.34,-0.07179494994692505,4050,0,4050,0.94,,,,,,,0.2,670,-1.494089818976363e-07,0.0,0.13642840087413788,0.2885729491710663,0.001,0.1654638648033142,-0.11370745152235032,3.6636989e-06
,,,4050,,,,-0.20822131999999996,135,1.94,0,16494,0.82,,,,,,,,,,
2015,1.56,-0.07508726757019758,4080,0,4080,0.94,,,,,,,0.2,675,-0.0006086321702847286,0.0,0.1285312920808792,0.29483252167701723,0.001,-0.15644478797912598,-0.13060469478368758,0.0003140668
,,,4080,,,,-0.21854993,136,1.94,0,16627,0.82,,,,,,,,,,
2031,1.28,-0.02957918291911483,4110,0,4110,0.98,,,,,,,0.2,680,-7.591049006805406e-06,0.0,0.047128863632678986,0.10624095648527146,0.001,0.262248158454895,-0.15041357576847075,3.9895376e-06
,,,4110,,,,-0.21490450000000003,137,1.94,0,16752,0.83,,,,,,,,,,
2046,1.36,-0.07532861017156392,4140,0,4140,0.94,,,,,,,0.2,685,-1.0506312440483611e-06,0.0,0.11721134930849075,0.24068247377872468,0.001,0.060004353523254395,-0.16333762407302857,1.7424425e-06
,,,4140,,,,-0.23133079999999995,138,2.04,0,16869,0.81,,,,,,,,,,
2059,1.34,-0.09127277106977999,4170,0,4170,0.92,,,,,,,0.2,690,-0.015383128480364761,0.020000001043081285,0.007369823753833771,0.07023527771234513,0.001,0.35137492418289185,-0.15899523198604584,0.005673369
,,,4170,,,,-0.20220207999999995,139,1.99,0,16991,0.82,,,,,,,,,,
2074,1.46,-0.0848072821740061,4200,0,4200,0.9,,,,,,,0.2,695,-0.0066158319730305944,0.006666667014360428,0.08603349328041077,0.21376447677612304,0.001,-0.24374711513519287,-0.13658287823200227,0.0016372919
,,,4200,,,,-0.19052856,140,1.98,0,17128,0.82,,,,,,,,,,
2090,1.32,-0.0698992964811623,4230,0,4230,0.94,,,,,,,0.2,700,3.0303001040010715e-06,0.0,0.08910223096609116,0.20502901673316956,0.001,0.3399932384490967,-0.11591292768716813,2.002716e-06
,,,4230,,,,-0.16751461000000004,141,1.98,0,17244,0.84,,,,,,,,,,
2102,1.46,-0.11325830613728613,4260,0,4260,0.9,,,,,,,0.2,705,-0.0013067460118328712,0.0,0.18606118857860565,0.35334495902061464,0.001,-0.31058740615844727,-0.10770321190357209,0.00016371012
,,,4260,,,,-0.17463963,142,2.02,0,17383,0.83,,,,,,,,,,
2116,1.52,-0.07355121112894267,4290,0,4290,0.94,,,,,,,0.2,710,-1.1586546940378639e-05,0.0,0.08167906850576401,0.17893701493740083,0.001,0.2986171245574951,-0.11015279889106751,4.6888988e-07
,,,4290,,,,-0.20020511,143,2.05,0,17518,0.82,,,,,,,,,,
2133,1.2,-0.04940391283016652,4320,0,4320,0.96,,,,,,,0.2,715,-7.069110843005433e-06,0.0,0.10911915451288223,0.22520862519741058,0.001,0.26419317722320557,-0.11458172053098678,2.0464262e-07
,,,4320,,,,-0.19351028,144,2.05,0,17626,0.82,,,,,,,,,,
2155,1.64,-0.03609570275992155,4350,0,4350,0.94,,,,,,,0.2,720,1.372098933316579e-06,0.0,0.1088397428393364,0.22710457146167756,0.001,0.06704968214035034,-0.11617305725812913,6.953875e-08
,,,4350,,,,-0.16608505,145,1.92,0,17764,0.85,,,,,,,,,,
2168,1.46,-0.05301772346254438,4380,0,4380,0.92,,,,,,,0.2,725,-0.002353293931420808,0.0,0.014758083038032055,0.07478459179401398,0.001,-31.112831115722656,-0.11339943557977676,0.0003500263
,,,4380,,,,-0.16643792999999998,146,1.9,0,17890,0.86,,,,,,,,,,
2179,1.3,-0.050200459118932485,4410,0,4410,0.96,,,,,,,0.2,730,0.0016787338179227618,0.0,0.09409405291080475,0.1812845677137375,0.001,0.5132236480712891,-0.09418209344148636,0.0006793559
,,,4410,,,,-0.17940982999999996,147,1.98,0,18005,0.85,,,,,,,,,,
2193,1.2,-0.04997000598348677,4440,0,4440,0.96,,,,,,,0.2,735,-5.61873121540657e-07,0.0,0.13828015327453613,0.31579118967056274,0.001,-0.17859196662902832,-0.08408135771751404,3.5762787e-07
,,,4440,,,,-0.19729319,148,2.0,0,18115,0.84,,,,,,,,,,
2209,1.34,-0.05139908583369106,4470,0,4470,0.92,,,,,,,0.2,740,-8.368492132149186e-07,0.0,0.06578943133354187,0.14265973269939422,0.001,0.3984162211418152,-0.0797797605395317,1.1920929e-07
,,,4470,,,,-0.18117561999999998,149,1.95,0,18231,0.85,,,,,,,,,,
2226,1.2,-0.029687225818634033,4500,0,4500,0.98,,,,,,,0.2,745,-2.5494892920363555e-06,0.0,0.045532938092947006,0.09798725992441178,0.001,0.5852867364883423,-0.07753931432962417,0.0
,,,4500,,,,-0.18040778999999996,150,1.9,0,18341,0.86,,,,,,,,,,
2241,1.4,-0.11144137111492455,4530,0,4530,0.9,,,,,,,0.2,750,-0.002903883844458832,0.006666667014360428,0.06648679077625275,0.16933432817459107,0.001,0.2753450274467468,-0.07243466079235077,0.0007878681
,,,4530,,,,-0.18601419999999996,151,1.97,0,18464,0.86,,,,,,,,,,
2254,1.66,-0.13990943667944522,4560,0,4560,0.88,,,,,,,0.2,755,-1.107931136488105e-05,0.0,0.09461116790771484,0.22983185648918153,0.001,-0.7538750171661377,-0.05920485630631447,1.0887782e-06
,,,4560,,,,-0.20755143,152,2.11,0,18598,0.83,,,,,,,,,,
2266,1.3,-0.037075563953258096,4590,0,4590,0.96,,,,,,,0.2,760,-0.008648876740286582,0.013333334028720856,0.11503681540489197,0.26877878308296205,0.001,-0.5463749170303345,-0.04901176244020462,0.0019512038
,,,4590,,,,-0.22497854,153,2.16,0,18709,0.81,,,,,,,,,,
2283,1.44,-0.09190320083871484,4620,0,4620,0.92,,,,,,,0.2,765,3.5538275767521554e-06,0.0,0.14301489293575287,0.34140358567237855,0.001,0.4511580467224121,-0.038846740126609804,3.774961e-07
,,,4620,,,,-0.20725391999999998,154,2.05,0,18842,0.83,,,,,,,,,,
2302,1.2,-0.00849985801614821,4650,0,4650,0.98,,,,,,,0.2,770,-1.1781851405601174e-07,0.0,0.06465447694063187,0.12801895439624786,0.001,0.41224950551986694,-0.03369267880916595,1.1920929e-07
,,,4650,,,,-0.16810009999999997,155,1.9,0,18953,0.86,,,,,,,,,,
2318,1.46,-0.09228062012698501,4680,0,4680,0.92,,,,,,,0.2,775,-2.0782152914122777e-07,0.0,0.09990637004375458,0.20910100936889647,0.001,-0.20861470699310303,-0.031119097769260407,0.0
,,,4680,,,,-0.17348969,156,1.91,0,19071,0.86,,,,,,,,,,
2337,1.32,-0.07460222978144884,4710,0,4710,0.94,,,,,,,0.2,780,-2.686182607902765e-07,0.0,0.06871065497398376,0.1445714145898819,0.001,0.32993948459625244,-0.029695307463407518,0.0
,,,4710,,,,-0.16468957000000004,157,1.9,0,19198,0.86,,,,,,,,,,
2353,1.18,-0.02836753420997411,4740,0,4740,0.98,,,,,,,0.2,785,-2.3543834863914982e-07,0.0,0.06965076923370361,0.14479902386665344,0.001,0.2062816619873047,-0.028907434642314912,0.0
,,,4740,,,,-0.17559052,158,1.81,0,19306,0.86,,,,,,,,,,
2373,1.24,-0.011652836739085615,4770,0,4770,1.0,,,,,,,0.2,790,-0.0009638241643550316,0.0,0.07183768600225449,0.18685433864593506,0.001,0.3651348352432251,-0.02800460308790207,0.00015283823
,,,4770,,,,-0.13308064000000003,159,1.68,0,19417,0.89,,,,,,,,,,
2392,1.22,-0.05446590677369386,4800,0,4800,0.96,,,,,,,0.2,795,2.5749206713499004e-07,0.0,0.07111513614654541,0.13878232091665268,0.001,0.40396398305892944,-0.025755978003144265,0.0
,,,4800,,,,-0.13560216,160,1.7,0,19529,0.89,,,,,,,,,,
2412,1.46,-0.11913067411631345,4830,0,4830,0.9,,,,,,,0.2,800,-1.1444091896350983e-07,0.0,0.08226343244314194,0.18138163387775422,0.001,-0.33441150188446045,-0.023918286710977555,0.0
,,,4830,,,,-0.12109951000000001,161,1.58,0,19642,0.9,,,,,,,,,,
2428,1.3,-0.05214422189630568,4860,0,4860,0.94,,,,,,,0.2,805,-2.900759374924178e-08,0.0,0.08153823763132095,0.17583591341972352,0.001,0.2834884524345398,-0.022964324057102203,0.0
,,,4860,,,,-0.11427448,162,1.58,0,19753,0.9,,,,,,,,,,
2445,1.2,-0.028965389956720173,4890,0,4890,0.98,,,,,,,0.2,810,2.741813691642392e-08,0.0,0.07317128777503967,0.16098666787147523,0.001,0.06139189004898071,-0.02242087759077549,0.0
,,,4890,,,,-0.11490578999999998,163,1.6,0,19865,0.9,,,,,,,,,,
2458,1.48,-0.054427239135839044,4920,0,4920,0.96,,,,,,,0.2,815,-1.4702479234074417e-08,0.0,0.11118906736373901,0.23104325532913209,0.001,0.15876257419586182,-0.022121940553188325,0.0
,,,4920,,,,-0.12805576999999999,164,1.72,0,19985,0.88,,,,,,,,,,
2473,1.5,-0.07350509558338672,4950,0,4950,0.94,,,,,,,0.2,820,-3.258387373250571e-08,0.0,0.10188832134008408,0.22398111522197722,0.001,-0.3580207824707031,-0.021963975206017495,0.0
,,,4950,,,,-0.14826,165,1.8,0,20110,0.87,,,,,,,,,,
2488,1.42,-0.07606130823958665,4980,0,4980,0.94,,,,,,,0.2,825,-4.01337947764091e-08,0.0,0.08932718634605408,0.179892897605896,0.001,0.24175238609313965,-0.02180846333503723,0.0
,,,4980,,,,-0.157915,166,1.83,0,20230,0.86,,,,,,,,,,
2503,1.58,-0.09471682562492788,5010,0,5010,0.92,,,,,,,0.2,830,-1.1523564680260279e-08,0.0,0.08091431856155396,0.17378855645656585,0.001,0.11527514457702637,-0.02174462154507637,0.0
,,,5010,,,,-0.16583827000000004,167,1.9,0,20363,0.85,,,,,,,,,,
2512,1.46,-0.05730922522954643,5040,0,5040,0.94,,,,,,,0.2,835,-1.1920927800446179e-09,0.0,0.08828052133321762,0.18244839012622832,0.001,0.17195606231689453,-0.021739682555198668,0.0
,,,5040,,,,-0.18913636,168,2.1,0,20486,0.81,,,,,,,,,,
2526,1.28,-0.05680113113950938,5070,0,5070,0.96,,,,,,,0.2,840,-9.536743306171047e-09,0.0,0.08552171289920807,0.20037070512771607,0.001,-0.03378915786743164,-0.02170625850558281,0.0
,,,5070,,,,-0.21295468,169,2.14,0,20595,0.8,,,,,,,,,,
2544,1.2,-0.04809406010899693,5100,0,5100,0.96,,,,,,,0.2,845,-2.3444493990609773e-08,0.0,0.13757790625095367,0.2745181143283844,0.001,0.294063925743103,-0.02172074243426323,0.0
,,,5100,,,,-0.20067494999999996,170,2.13,0,20697,0.81,,,,,,,,,,
2564,1.1,-0.007778711928986013,5130,0,5130,1.0,,,,,,,0.2,850,-1.5993913216050258e-08,0.0,0.04580200836062431,0.09662372469902039,0.001,0.2531156539916992,-0.021665695309638976,0.0
,,,5130,,,,-0.18468100000000004,171,1.99,0,20802,0.83,,,,,,,,,,
2581,1.68,-0.1590583006106317,5160,0,5160,0.86,,,,,,,0.2,855,-4.967054056947973e-09,0.0,0.07394514232873917,0.15518005788326264,0.001,0.23261922597885132,-0.021689411625266074,0.0
,,,5160,,,,-0.16910287999999996,172,1.94,0,20946,0.84,,,,,,,,,,
2595,1.42,-0.09698215619660915,5190,0,5190,0.92,,,,,,,0.2,860,1.430511495925657e-08,0.0,0.038063835352659225,0.08154806792736054,0.001,0.3296692371368408,-0.02164874002337456,0.0
,,,5190,,,,-0.1369187,173,1.93,0,21071,0.87,,,,,,,,,,
2614,1.3,-0.070247040130198,5220,0,5220,0.94,,,,,,,0.2,865,2.1656354931565147e-08,0.0,0.027797099202871323,0.07623050585389138,0.001,-3.9349002838134766,-0.021673671901226044,0.0
,,,5220,,,,-0.12547381999999999,174,1.77,0,21180,0.9,,,,,,,,,,
2629,1.14,-0.02794170778710395,5250,0,5250,0.98,,,,,,,0.2,870,-1.986821427379937e-08,0.0,0.09889295697212219,0.1973087728023529,0.001,0.1731431484222412,-0.021663741022348405,0.0
,,,5250,,,,-0.10971027,175,1.77,0,21284,0.92,,,,,,,,,,
2649,1.42,-0.08235517044551671,5280,0,5280,0.94,,,,,,,0.2,875,1.192092558000013e-09,0.0,0.07879241555929184,0.1849102109670639,0.001,-0.13551044464111328,-0.021653776243329047,0.0
,,,5280,,,,-0.09773272999999999,176,1.68,0,21399,0.93,,,,,,,,,,
2665,1.38,-0.051298847342841326,5310,0,5310,0.94,,,,,,,0.2,880,-9.934107225717526e-09,0.0,0.085365891456604,0.18705502152442932,0.001,0.17006003856658936,-0.021644372120499612,0.0
,,,5310,,,,-0.11880708000000002,177,1.75,0,21521,0.91,,,,,,,,,,
2678,1.12,-0.007970181447453796,5340,0,5340,1.0,,,,,,,0.2,885,1.4901161460301183e-08,0.0,0.0994805097579956,0.19985550045967101,0.001,0.1129080057144165,-0.021658724546432494,0.0
,,,5340,,,,-0.15469242000000002,178,1.83,0,21627,0.88,,,,,,,,,,
2692,1.56,-0.09662903643213212,5370,0,5370,0.92,,,,,,,0.2,890,2.8610230184966667e-08,0.0,0.09719275683164597,0.21139957010746002,0.001,0.23997235298156738,-0.02164522260427475,0.0
,,,5370,,,,-0.1876465,179,1.89,0,21752,0.85,,,,,,,,,,
2708,1.3,-0.07140640320722014,5400,0,5400,0.94,,,,,,,0.2,895,-1.3510386720483325e-08,0.0,0.08485089987516403,0.1789853036403656,0.001,0.25831538438796997,-0.021701383218169213,0.0
,,,5400,,,,-0.21550208,180,1.89,0,21891,0.83,,,,,,,,,,
2723,1.28,-0.07031555432826281,5430,0,5430,0.94,,,,,,,0.2,900,-1.430511495925657e-08,0.0,0.10600650310516357,0.2225913554430008,0.001,0.2135467529296875,-0.02166449762880802,0.0
,,,5430,,,,-0.21303224999999998,181,1.9,0,22009,0.83,,,,,,,,,,
2735,1.38,-0.07236492081079632,5460,0,5460,0.94,,,,,,,0.2,905,-0.0013431292888707702,0.0,0.17602214217185974,0.3830645501613617,0.001,-0.5979951620101929,-0.021178124099969865,0.00032253464
,,,5460,,,,-0.22380344000000005,182,1.97,0,22129,0.81,,,,,,,,,,
2755,1.36,-0.03453483728226274,5490,0,5490,0.94,,,,,,,0.2,910,-7.892648437035633e-08,0.0,0.08463077992200851,0.1727041333913803,0.001,0.19038742780685425,-0.018921951577067376,0.0
,,,5490,,,,-0.20523229999999998,183,1.97,0,22242,0.83,,,,,,,,,,
2770,1.66,-0.16197157660033554,5520,0,5520,0.86,,,,,,,0.2,915,9.536743235116774e-08,0.0,0.022401822730898857,0.06238340884447098,0.001,-0.18735265731811523,-0.017415457963943483,0.0
,,,5520,,,,-0.21760576999999998,184,2.01,0,22378,0.82,,,,,,,,,,
2788,1.08,-0.007327135801315308,5550,0,5550,1.0,,,,,,,0.2,920,1.8278758151524245e-08,0.0,0.10726270079612732,0.21520922482013702,0.001,0.24747216701507568,-0.016493479907512664,0.0
,,,5550,,,,-0.17813694,185,1.83,0,22484,0.86,,,,,,,,,,
2803,1.18,-0.0500001203501597,5580,0,5580,0.96,,,,,,,0.2,925,-9.934115752230355e-10,0.0,0.13025902211666107,0.3043769598007202,0.001,0.3084030747413635,-0.01599109433591366,0.0
,,,5580,,,,-0.16210263000000003,186,1.87,0,22595,0.87,,,,,,,,,,
2820,1.36,-0.07354924616869539,5610,0,5610,0.94,,,,,,,0.2,930,-1.549720773930119e-08,0.0,0.08041165769100189,0.161759415268898,0.001,0.24047625064849854,-0.01571964882314205,0.0
,,,5610,,,,-0.15636715,187,1.84,0,22728,0.87,,,,,,,,,,
2831,1.2,-0.030568865947425364,5640,0,5640,0.96,,,,,,,0.2,935,-2.2053718717884864e-08,0.0,0.07948942482471466,0.16535455882549285,0.001,0.19632810354232788,-0.01555493324995041,0.0
,,,5640,,,,-0.18655144999999998,188,1.89,0,22831,0.85,,,,,,,,,,
