rollout/success_rate,rollout/ep_rew_mean,time/iterations,env/current_idx,env/completion_counter,rollout/ep_len_mean,env/n_steps,time/total_timesteps,time/fps,time/time_elapsed,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/explained_variance,train/clip_fraction,train/learning_rate,train/loss,train/clip_range,train/n_updates,train/value_loss,eval/success_rate,eval/mean_reward,eval/mean_ep_length
0.94,-0.052326370000000004,789,1593,1,1.3,23670,23670,0,29745,-0.0005840704872873914,0.00042894084,-0.8219859063625335,0.3994513750076294,0.0,0.0001,0.094774529337883,0.2,7880,0.22039228081703185,,,
0.91,-0.08526679000000001,790,1607,1,1.44,23700,23700,0,29778,-0.009553285670990518,0.0041675647,-0.9614683091640472,-46.06959915161133,0.006666667014360428,0.0001,-0.009558661840856075,0.2,7890,0.029294608160853386,,,
0.9,-0.09572497000000003,791,1635,1,1.46,23730,23730,0,29810,-0.0010228079708213046,0.0032850008,-0.9662460267543793,0.04259955883026123,0.010000000521540642,0.0001,0.1364927589893341,0.2,7900,0.29379131495952604,,,
0.92,-0.08412085,792,1657,1,1.37,23760,23760,0,29841,-0.006860625821475707,0.0008103907,-0.959204125404358,0.23936611413955688,0.0,0.0001,0.015165833756327629,0.2,7910,0.06478135362267494,,,
0.94,-0.07141225,793,1683,1,1.3,23790,23790,0,29875,-0.0005227319504047756,0.00024069747,-0.8894732654094696,0.04718273878097534,0.0,0.0001,0.03669185936450958,0.2,7920,0.09076126962900162,,,
0.95,-0.06117805,794,1707,1,1.21,23820,23820,0,29909,-0.0034184288540082264,0.00091137685,-0.8649990558624268,0.020060479640960693,0.0,0.0001,0.04221493750810623,0.2,7930,0.10241948217153549,,,
0.95,-0.06281433,795,1728,1,1.26,23850,23850,0,29942,0.0006661405406582332,0.00033537348,-0.8960422933101654,0.39005881547927856,0.0,0.0001,0.055024679750204086,0.2,7940,0.1256461314857006,,,
0.92,-0.09476280000000001,796,1747,1,1.33,23880,23880,0,29978,-0.004612589708801007,0.0010981639,-0.9907575249671936,0.03666907548904419,0.0,0.0001,0.03473231941461563,0.2,7950,0.09783719703555108,,,
0.89,-0.11642387000000001,797,1762,1,1.42,23910,23910,0,30012,-0.0029207358687806106,0.00042801103,-0.8049303948879242,0.29688143730163574,0.0,0.0001,0.0804976299405098,0.2,7960,0.2021070882678032,,,
0.87,-0.13675456,798,1786,1,1.47,23940,23940,0,30043,-0.012149390944590088,0.0045973617,-0.840696120262146,0.13912343978881836,0.01666666753590107,0.0001,0.05312123894691467,0.2,7970,0.16474358439445497,,,
0.89,-0.11432558,799,1812,1,1.43,23970,23970,0,30079,-0.008335405804682505,0.0039007186,-0.8876603066921234,0.3298158049583435,0.026666668057441712,0.0001,0.04482793062925339,0.2,7980,0.12779833748936653,,,
,,,1834,1,,24000,24000,,,-0.000355575311696299,0.00021629134,-0.846191143989563,-80.7311782836914,0.0,0.0001,0.011928041465580463,0.2,7990,0.044594238698482516,0.95,-0.05060492922784761,1.2
0.9,-0.10333063999999999,800,,,1.39,,24000,0,30263,,,,,,,,,,,,,
0.89,-0.10558447000000001,801,1851,1,1.44,24030,24030,0,30294,-0.008239880745143946,0.0027704616,-0.8446388065814971,0.11709296703338623,0.013333334028720856,0.0001,0.06603462994098663,0.2,8000,0.16892552226781846,,,
0.93,-0.07439517999999999,802,1875,1,1.37,24060,24060,0,30330,-0.008627268821680101,0.0018263698,-0.9563336908817291,0.3558996915817261,0.006666667014360428,0.0001,0.02798648364841938,0.2,8010,0.11357349455356598,,,
0.95,-0.0541373,803,1901,1,1.34,24090,24090,0,30367,-0.000809535388313165,0.00015105009,-0.7904867827892303,-76.32444763183594,0.0,0.0001,0.01689327135682106,0.2,8020,0.06279604062438011,,,
0.97,-0.03232382,804,1927,1,1.27,24120,24120,0,30401,-0.009304464929737221,0.010722025,-0.8662304699420929,-238.5838165283203,0.05000000186264515,0.0001,-0.007791382260620594,0.2,8030,0.024809961766004564,,,
0.98,-0.02900937,805,1951,1,1.2,24150,24150,0,30434,-0.0026730174287514785,0.0010255853,-0.728463488817215,-137.8756561279297,0.003333333507180214,0.0001,-0.004332326352596283,0.2,8040,0.007070813607424497,,,
0.95,-0.060725940000000006,806,1968,1,1.29,24180,24180,0,30472,-0.004320419992048486,0.000430727,-0.7797680735588074,0.37955087423324585,0.0,0.0001,0.05307406187057495,0.2,8050,0.15027609765529631,,,
0.95,-0.060942739999999995,807,1993,1,1.3,24210,24210,0,30506,-0.0066932867257855745,0.001415966,-0.8119924545288086,-0.08076894283294678,0.003333333507180214,0.0001,0.10654093325138092,0.2,8060,0.2753484919667244,,,
0.94,-0.07174188,808,2015,1,1.36,24240,24240,0,30539,-0.00302134654348869,0.0002993206,-0.8659296870231629,-24.759286880493164,0.0,0.0001,0.010452141985297203,0.2,8070,0.03884371742606163,,,
0.94,-0.07184692999999999,809,2040,1,1.37,24270,24270,0,30577,-0.0033116940412826422,0.00059422053,-0.7701742112636566,-0.11866188049316406,0.0,0.0001,0.04609192907810211,0.2,8080,0.11522349715232849,,,
0.98,-0.030126680000000003,810,2066,1,1.24,24300,24300,0,30616,-0.00021049300101978475,0.00011256536,-0.7685029923915863,-31.685287475585938,0.0,0.0001,0.0014768633991479874,0.2,8090,0.01281174630858004,,,
0.96,-0.05036172,811,2087,1,1.27,24330,24330,0,30650,-0.001279039774963131,0.00025427938,-0.8258134961128235,0.17580991983413696,0.0,0.0001,0.037801455706357956,0.2,8100,0.08767145127058029,,,
0.94,-0.061203640000000004,812,2106,1,1.31,24360,24360,0,30683,-0.0023583267124680065,0.00073511404,-0.7811818957328797,0.44492989778518677,0.0,0.0001,0.039716120809316635,0.2,8110,0.1084028273820877,,,
0.92,-0.07169431,813,2126,1,1.36,24390,24390,0,30713,-0.0044775298699583745,0.00033571123,-0.7786411464214325,0.22166454792022705,0.0,0.0001,0.0489874966442585,0.2,8120,0.1344820775091648,,,
0.89,-0.10592273,814,2145,1,1.43,24420,24420,0,30745,-0.00795123145993184,0.0011060674,-0.7683673799037933,0.10874676704406738,0.0,0.0001,0.0372711718082428,0.2,8130,0.11296767666935921,,,
0.87,-0.11876666000000002,815,2164,1,1.52,24450,24450,0,30777,-0.010656152340428448,0.0068533025,-0.7569658875465393,0.3389275074005127,0.030000000819563867,0.0001,0.05648922175168991,0.2,8140,0.16579319536685944,,,
0.87,-0.10864137000000001,816,2185,1,1.52,24480,24480,0,30816,-0.0047475142520852385,0.004215819,-0.7274096369743347,0.2897723913192749,0.01666666753590107,0.0001,0.05740036442875862,0.2,8150,0.1408836677670479,,,
0.88,-0.10908440999999999,817,2204,1,1.53,24510,24510,0,30851,-0.0015384147628598743,0.0004717529,-0.7214950084686279,0.15934091806411743,0.0,0.0001,0.0404386930167675,0.2,8160,0.10951646789908409,,,
0.88,-0.12105491,818,2225,1,1.51,24540,24540,0,30889,-0.0014061552160153923,0.0009334783,-0.7402868270874023,0.32218700647354126,0.0,0.0001,0.046084947884082794,0.2,8170,0.11636531203985215,,,
0.87,-0.12932234,819,2240,1,1.55,24570,24570,0,30920,-0.00931655811650367,0.0075304527,-0.859586876630783,0.3441699743270874,0.030000001564621924,0.0001,0.032605744898319244,0.2,8180,0.12819383814930915,,,
0.88,-0.12873232999999998,820,2264,1,1.5,24600,24600,0,30954,0.00012263195356361224,0.00046096643,-0.7427606403827667,-0.0898749828338623,0.0,0.0001,0.10553419589996338,0.2,8190,0.249578994512558,,,
0.88,-0.13834246999999997,821,2287,1,1.48,24630,24630,0,30988,-0.002958276482337796,0.0006615698,-0.7340087652206421,0.5846720933914185,0.0,0.0001,0.03116757795214653,0.2,8200,0.08580531999468803,,,
0.9,-0.11659030999999999,822,2313,1,1.4,24660,24660,0,31025,-0.006195492144906822,0.0035256345,-0.8478310942649842,-0.0745476484298706,0.013333334028720856,0.0001,0.07736046612262726,0.2,8210,0.19118438810110092,,,
0.92,-0.08367559,823,2333,1,1.33,24690,24690,0,31060,-0.0016018535536326262,0.0004402896,-0.9493744313716889,-181.79176330566406,0.0,0.0001,0.0030121328309178352,0.2,8220,0.031466928869485856,,,
0.92,-0.08167182,824,2356,1,1.31,24720,24720,0,31096,-0.01165425202738941,0.0034374436,-0.7835592687129974,0.21747249364852905,0.010000000521540642,0.0001,0.051141832023859024,0.2,8230,0.1528387948870659,,,
0.92,-0.08093023000000002,825,2380,1,1.33,24750,24750,0,31131,-0.006974129031392984,0.001325812,-0.9691368818283081,0.17851626873016357,0.0,0.0001,0.04646383225917816,0.2,8240,0.1555673137307167,,,
0.93,-0.06027721,826,2406,1,1.28,24780,24780,0,31164,-0.0009757213920238428,0.004007165,-0.8615631401538849,0.33079326152801514,0.020000001043081285,0.0001,0.02993927150964737,0.2,8250,0.07008589655160904,,,
0.92,-0.07129865999999999,827,2422,1,1.34,24810,24810,0,31202,-0.0016463088944996152,0.00081397296,-0.9466465055942536,-56.68440246582031,0.0,0.0001,0.03682994842529297,0.2,8260,0.1186906024813652,,,
0.92,-0.07218816,828,2446,1,1.37,24840,24840,0,31235,-0.010286938364151866,0.0014279962,-0.9072430670261383,0.39102494716644287,0.003333333507180214,0.0001,0.03140425682067871,0.2,8270,0.11349951028823853,,,
0.92,-0.07255587999999999,829,2466,1,1.39,24870,24870,0,31272,-0.009000604369211906,0.003190422,-0.9819188296794892,0.4303968548774719,0.003333333507180214,0.0001,0.004434192553162575,0.2,8280,0.06294020414352416,,,
0.9,-0.09373902,830,2483,1,1.46,24900,24900,0,31312,-0.015812493649621784,0.011748566,-1.1238371133804321,0.5107784271240234,0.05333333499729633,0.0001,0.01132759265601635,0.2,8290,0.08513148128986359,,,
0.9,-0.1040024,831,2507,1,1.47,24930,24930,0,31349,-0.0017544623410017835,0.00035174887,-1.1999788999557495,-0.09321415424346924,0.0,0.0001,0.11276255548000336,0.2,8300,0.26606845259666445,,,
0.93,-0.08258647,832,2531,1,1.37,24960,24960,0,31383,-0.008121232934014877,0.004132984,-1.1367534279823304,0.004421055316925049,0.013333334028720856,0.0001,0.02865462563931942,0.2,8310,0.10609134882688523,,,
0.92,-0.09322589,833,2551,1,1.38,24990,24990,0,31415,-0.009555452143928634,0.0068298797,-1.27703298330307,0.4727628827095032,0.05000000074505806,0.0001,0.011607026681303978,0.2,8320,0.06819740310311317,,,
0.9,-0.10375883000000002,834,2572,1,1.43,25020,25020,0,31449,-0.011506752832404566,0.0033319413,-1.311401402950287,0.4251942038536072,0.0,0.0001,0.03445142135024071,0.2,8330,0.14088132977485657,,,
0.92,-0.08221532999999999,835,2597,1,1.35,25050,25050,0,31482,-0.013118640134731917,0.009594697,-1.140262496471405,-0.16493618488311768,0.05000000111758709,0.0001,0.03950783610343933,0.2,8340,0.13310375735163688,,,
0.93,-0.07048853000000001,836,2619,1,1.29,25080,25080,0,31519,-0.014609369055057896,0.0051422934,-1.1413976430892945,0.14221543073654175,0.01666666716337204,0.0001,0.004704002290964127,0.2,8350,0.08496452942490577,,,
0.91,-0.09223916000000001,837,2640,1,1.37,25110,25110,0,31551,-0.007084002125775424,0.0027402104,-1.0061121881008148,0.25936388969421387,0.010000000521540642,0.0001,0.021408217027783394,0.2,8360,0.08139900490641594,,,
0.91,-0.09229492,838,2661,1,1.38,25140,25140,0,31586,-0.022762099307340834,0.0169935,-1.1139125227928162,0.11093795299530029,0.06000000275671482,0.0001,0.04161738604307175,0.2,8370,0.17067173421382903,,,
0.94,-0.0713991,839,2688,1,1.3,25170,25170,0,31625,-0.01498607974654682,0.007243351,-1.2607941508293152,0.2848353981971741,0.04666666761040687,0.0001,0.029267245903611183,0.2,8380,0.1211853951215744,,,
0.92,-0.09237354000000002,840,2709,1,1.36,25200,25200,0,31666,-0.013844918788721117,0.009036641,-1.1915190815925598,-89.46969604492188,0.036666668578982355,0.0001,-0.014715363271534443,0.2,8390,0.03544490598142147,,,
0.92,-0.09298413000000001,841,2727,1,1.37,25230,25230,0,31698,-0.011467379432482083,0.0057243984,-1.0668372750282287,0.3200848698616028,0.02666666768491268,0.0001,0.03979729115962982,0.2,8400,0.1278434604406357,,,
0.91,-0.10455991,842,2747,1,1.39,25260,25260,0,31729,-0.001751770661867269,0.0007065932,-0.9176893353462219,0.35803282260894775,0.0,0.0001,0.06092219799757004,0.2,8410,0.15558467507362367,,,
0.91,-0.10421979,843,2771,1,1.38,25290,25290,0,31760,-0.012158101974055313,0.002042077,-0.9121526122093201,0.2320249080657959,0.0,0.0001,0.0491093248128891,0.2,8420,0.15955767929553985,,,
0.89,-0.12597513,844,2788,1,1.49,25320,25320,0,31798,-0.005288025573827326,0.0016911566,-0.8079477906227112,-0.30137503147125244,0.0,0.0001,0.051974471658468246,0.2,8430,0.14152627289295197,,,
0.9,-0.10599178999999999,845,2813,1,1.45,25350,25350,0,31834,-0.006191306000497931,0.0017175834,-0.7686137139797211,0.2565279006958008,0.006666667014360428,0.0001,0.051584888249635696,0.2,8440,0.1345059022307396,,,
0.93,-0.07214331999999998,846,2837,1,1.34,25380,25380,0,31866,9.669601742645639e-05,0.00014301737,-0.781479787826538,-38.9260139465332,0.0,0.0001,0.018589835613965988,0.2,8450,0.06456742137670517,,,
0.9,-0.09373716000000001,847,2852,1,1.45,25410,25410,0,31898,-0.006204892577758669,0.0002714336,-0.7814326643943786,0.368427574634552,0.0,0.0001,0.03580868989229202,0.2,8460,0.12029049545526505,,,
0.9,-0.09384036999999999,848,2875,1,1.42,25440,25440,0,31931,0.0003932607278692046,6.0321887e-05,-0.7065399050712585,0.22047334909439087,0.0,0.0001,0.0837230458855629,0.2,8470,0.1946576476097107,,,
0.92,-0.08297576999999996,849,2903,1,1.3,25470,25470,0,31973,-0.00589086444466389,0.0025207838,-0.7601612389087677,0.33614182472229004,0.010000000521540642,0.0001,0.03819239139556885,0.2,8480,0.11413103938102723,,,
0.94,-0.06241881000000001,850,2932,1,1.25,25500,25500,0,32008,-0.0037798839885120118,0.0013047457,-0.9603637099266052,-10.533774375915527,0.0,0.0001,0.0261370986700058,0.2,8490,0.09344559237360954,,,
0.96,-0.04119758000000001,851,2956,1,1.16,25530,25530,0,32043,-0.00990433962006776,0.0040592095,-0.9372789800167084,-81.20230865478516,0.020000001043081285,0.0001,-0.014259792864322662,0.2,8500,0.02717105681076646,,,
0.97,-0.032145,852,2979,1,1.13,25560,25560,0,32076,-0.002242599166008219,0.0002928416,-0.8570691347122192,0.03205007314682007,0.0,0.0001,0.039329253137111664,0.2,8510,0.09789378419518471,,,
0.92,-0.07421294,853,2996,1,1.27,25590,25590,0,32111,-0.0006546148850853584,7.811983e-05,-0.8388451337814331,0.4127529263496399,0.0,0.0001,0.03309677913784981,0.2,8520,0.0828567773103714,,,
0.91,-0.07601757999999999,854,3020,1,1.31,25620,25620,0,32144,-0.002090025566916154,0.0009915213,-0.7920115053653717,0.22609281539916992,0.0,0.0001,0.07860548794269562,0.2,8530,0.19828969985246658,,,
0.9,-0.08718364,855,3039,1,1.4,25650,25650,0,32178,-0.0019588843661765055,0.00032701492,-0.8472135007381439,-0.598699688911438,0.0,0.0001,0.03749481588602066,0.2,8540,0.09035970196127892,,,
0.88,-0.10796102999999999,856,3060,1,1.45,25680,25680,0,32212,6.754984584400603e-05,4.587571e-06,-0.730924791097641,-0.30676019191741943,0.0,0.0001,0.06621947884559631,0.2,8550,0.16549794226884842,,,
0.88,-0.09658877,857,3080,1,1.46,25710,25710,0,32248,-0.005357270977013684,0.00035465558,-0.7497589409351348,0.2721191644668579,0.0,0.0001,0.08929683268070221,0.2,8560,0.206966769695282,,,
0.89,-0.09503075999999998,858,3103,1,1.42,25740,25740,0,32283,-0.000820573107581879,0.00019517144,-0.7770119309425354,0.21691179275512695,0.0,0.0001,0.03119722194969654,0.2,8570,0.0781711496412754,,,
0.89,-0.10528103999999999,859,3124,1,1.41,25770,25770,0,32314,-0.009634904864166493,0.0015888076,-0.7851025521755218,0.5199573636054993,0.0,0.0001,0.02218041568994522,0.2,8580,0.10100300833582879,,,
0.89,-0.10560345000000002,860,3141,1,1.42,25800,25800,0,32350,-0.011480953410888794,0.0025090734,-0.679959112405777,0.046266794204711914,0.010000000521540642,0.0001,0.013554662466049194,0.2,8590,0.093847868591547,,,
0.88,-0.10719451999999999,861,3160,1,1.5,25830,25830,0,32384,-0.0015952847362495249,0.004209733,-0.8114489197731019,0.23888838291168213,0.036666668578982355,0.0001,0.04917056858539581,0.2,8600,0.1284453622996807,,,
0.9,-0.09750369000000003,862,3183,1,1.47,25860,25860,0,32415,-0.005496334087414035,0.0028639673,-0.9399087190628052,-0.2614394426345825,0.013333334028720856,0.0001,0.06362699717283249,0.2,8610,0.16615501642227173,,,
0.92,-0.07638034,863,3212,1,1.41,25890,25890,0,32448,-0.0073012478160672245,0.0021952072,-0.9389605104923249,-0.16373419761657715,0.0,0.0001,0.04545842111110687,0.2,8620,0.13481960147619249,,,
0.94,-0.06273394,864,3235,1,1.32,25920,25920,0,32481,-0.011522167903991942,0.007978195,-0.739852350950241,-622.1539306640625,0.03333333432674408,0.0001,-0.01670120656490326,0.2,8630,0.011391295585781336,,,
0.97,-0.039775740000000004,865,3261,1,1.18,25950,25950,0,32515,-0.0014445183459126376,0.0013703684,-0.5824711143970489,-0.13406658172607422,0.0,0.0001,0.05732881277799606,0.2,8640,0.12783456817269326,,,
0.95,-0.04919017999999999,866,3279,1,1.23,25980,25980,0,32550,-0.002961489977315068,0.0011956076,-0.6651195168495179,0.4249776005744934,0.003333333507180214,0.0001,0.010085146874189377,0.2,8650,0.036509722098708154,,,
0.93,-0.07300917,867,3295,1,1.36,26010,26010,0,32581,-0.009838735929612596,0.0025339364,-0.7342614471912384,0.3962920308113098,0.013333334028720856,0.0001,0.02262357622385025,0.2,8660,0.09981123432517051,,,
0.92,-0.07378703,868,3318,1,1.41,26040,26040,0,32613,-0.0032376633700915034,0.0032491526,-0.6397244334220886,-0.02908182144165039,0.013333334028720856,0.0001,0.07912294566631317,0.2,8670,0.18486258685588836,,,
0.91,-0.08383471999999999,869,3341,1,1.43,26070,26070,0,32645,-0.003484479023415332,0.00038505,-0.8640287756919861,-0.27245867252349854,0.0,0.0001,0.046597085893154144,0.2,8680,0.1198820985853672,,,
0.87,-0.11619344,870,3359,1,1.53,26100,26100,0,32677,-0.008410750040008352,0.002690039,-0.7461863279342651,0.49118733406066895,0.01666666753590107,0.0001,0.02531283348798752,0.2,8690,0.09262012988328934,,,
0.88,-0.11598548000000003,871,3380,1,1.47,26130,26130,0,32708,-0.0011831947042204582,0.00013328195,-0.7385165810585022,0.0746036171913147,0.0,0.0001,0.09627802670001984,0.2,8700,0.21827514469623566,,,
0.89,-0.09222356,872,3405,1,1.35,26160,26160,0,32741,-0.0042884886959411615,0.002525536,-0.8464717984199523,0.5716046094894409,0.006666667014360428,0.0001,0.033067576587200165,0.2,8710,0.09432026222348214,,,
0.92,-0.07109479,873,3435,1,1.26,26190,26190,0,32773,-0.00748542086298869,0.0019038221,-0.8859804749488831,-8.234587669372559,0.0,0.0001,0.025293461978435516,0.2,8720,0.11101719960570336,,,
0.93,-0.07121794,874,3457,1,1.25,26220,26220,0,32805,-0.02565617160561189,0.013519581,-0.9917632281780243,-6922.5791015625,0.07000000253319741,0.0001,-0.031554657965898514,0.2,8730,0.03655711002647877,,,
0.95,-0.04051574,875,3480,1,1.19,26250,26250,0,32838,-0.004724096196490191,0.0012536864,-0.73712078332901,0.3177613615989685,0.003333333507180214,0.0001,0.050278909504413605,0.2,8740,0.1353556126356125,,,
0.93,-0.07383987,876,3494,1,1.33,26280,26280,0,32874,-0.0032564774138155173,0.00038748185,-0.9645041406154633,0.4472041726112366,0.0,0.0001,0.011106137186288834,0.2,8750,0.05143550299108028,,,
0.9,-0.10821934999999999,877,3513,1,1.41,26310,26310,0,32910,-0.017989915204234562,0.01413241,-0.9494650363922119,0.16187721490859985,0.07666666880249977,0.0001,0.055192507803440094,0.2,8760,0.17517955750226974,,,
0.9,-0.10744058,878,3539,1,1.43,26340,26340,0,32942,-0.01508988172591974,0.007987592,-1.228967010974884,0.6123949289321899,0.05333333499729633,0.0001,0.009981632232666016,0.2,8770,0.09803464338183403,,,
0.88,-0.12770688,879,3560,1,1.47,26370,26370,0,32973,-0.016660225012650187,0.004935193,-1.2908105850219727,-0.15867185592651367,0.013333334028720856,0.0001,0.010450754314661026,0.2,8780,0.1098896473646164,,,
0.89,-0.12686939,880,3581,1,1.45,26400,26400,0,33004,-0.012147147592622786,0.006959331,-1.3283873200416565,0.40516942739486694,0.030000000819563867,0.0001,0.048687100410461426,0.2,8790,0.15102844387292863,,,
0.91,-0.09234601999999999,881,3606,1,1.31,26430,26430,0,33042,-0.022819161079823937,0.01167321,-1.3885216236114502,0.3154805302619934,0.04333333484828472,0.0001,0.008141778409481049,0.2,8800,0.11995040029287338,,,
0.92,-0.08121115,882,3630,1,1.3,26460,26460,0,33076,-0.0010987069678958683,0.0014424284,-1.1827358603477478,0.07098948955535889,0.006666667014360428,0.0001,0.04202878847718239,0.2,8810,0.11093967035412788,,,
0.91,-0.07360749999999999,883,3650,1,1.33,26490,26490,0,33130,-0.018229523308109563,0.003279378,-1.4745397686958313,0.452786922454834,0.010000000521540642,0.0001,-0.018041713163256645,0.2,8820,0.058022865280509,,,
0.92,-0.06446416,884,3673,1,1.31,26520,26520,0,33164,-0.0076818490932542005,0.008371073,-0.9913778066635132,-0.16108930110931396,0.02666666731238365,0.0001,0.033391326665878296,0.2,8830,0.12486458718776702,,,
0.92,-0.07431130999999999,885,3694,1,1.33,26550,26550,0,33194,-0.000926357273322509,0.0003890117,-1.0608268976211548,0.3778981566429138,0.0,0.0001,0.05114816874265671,0.2,8840,0.13724562674760818,,,
0.92,-0.07432040999999999,886,3720,1,1.34,26580,26580,0,33226,-0.010495796500848286,0.001797533,-1.0937612652778625,0.45298177003860474,0.006666667014360428,0.0001,0.023874176666140556,0.2,8850,0.10106100663542747,,,
0.93,-0.07222379999999999,887,3743,1,1.3,26610,26610,0,33258,-0.01831637199036775,0.013320287,-0.9565902650356293,-68.31182098388672,0.0666666679084301,0.0001,-0.01759479194879532,0.2,8860,0.035920765809714796,,,
0.95,-0.04961915,888,3769,1,1.24,26640,26640,0,33290,-0.002295134235852636,0.0006847044,-0.8450662314891815,-0.2778102159500122,0.0,0.0001,0.04407632723450661,0.2,8870,0.11745071187615394,,,
0.94,-0.05102150999999999,889,3788,1,1.27,26670,26670,0,33325,-0.025659858450914542,0.0075916606,-1.1168431878089904,0.1969289779663086,0.02666666731238365,0.0001,-0.005490731447935104,0.2,8880,0.10221395418047904,,,
0.94,-0.051457829999999996,890,3814,1,1.3,26700,26700,0,33359,-0.005155318074006132,0.0014447888,-0.8757218062877655,0.045705974102020264,0.006666667014360428,0.0001,0.058991193771362305,0.2,8890,0.17340184897184371,,,
0.94,-0.0509772,891,3838,1,1.28,26730,26730,0,33390,-0.009538027290642858,0.0036986014,-0.9057324230670929,-123.03206634521484,0.01666666716337204,0.0001,0.004357002675533295,0.2,8900,0.05583326481282711,,,
0.92,-0.08420095999999999,892,3854,1,1.36,26760,26760,0,33428,-0.0030138112367906087,0.0010047952,-1.0349865198135375,0.2586183547973633,0.0,0.0001,0.02782713621854782,0.2,8910,0.07546068504452705,,,
0.93,-0.07529187,893,3877,1,1.37,26790,26790,0,33461,-0.0012694008099785492,0.00026466846,-0.909469747543335,0.21698921918869019,0.0,0.0001,0.13767144083976746,0.2,8920,0.31540009677410125,,,
0.94,-0.07471692999999999,894,3898,1,1.37,26820,26820,0,33494,-0.0028432236174316117,0.00040201942,-1.0315850377082825,-21.63862419128418,0.0,0.0001,0.011458419263362885,0.2,8930,0.04341820143163204,,,
0.92,-0.09571186,895,3921,1,1.42,26850,26850,0,33525,-0.0017719146164928644,0.0002460579,-0.9009960472583771,0.1437017321586609,0.0,0.0001,0.037766121327877045,0.2,8940,0.090984308719635,,,
0.94,-0.07364786,896,3946,1,1.35,26880,26880,0,33557,-0.009564208688680065,0.002398771,-1.0171119093894958,0.11597883701324463,0.006666667014360428,0.0001,0.0390084907412529,0.2,8950,0.12707342728972434,,,
0.93,-0.07519499,897,3967,1,1.34,26910,26910,0,33598,-0.018131633350470366,0.0021706303,-1.2189244031906128,-0.0007785558700561523,0.0,0.0001,-0.005441948771476746,0.2,8960,0.09657281413674354,,,
0.94,-0.06244235,898,3996,1,1.24,26940,26940,0,33637,-0.007282050846843013,0.0015714348,-1.1154799699783324,0.09442085027694702,0.003333333507180214,0.0001,0.05249512940645218,0.2,8970,0.1565733805298805,,,
0.96,-0.04151286999999998,899,4021,1,1.2,26970,26970,0,33671,-0.004318632152662616,0.0004646341,-1.1247218012809754,-222.38864135742188,0.0,0.0001,-0.004058619029819965,0.2,8980,0.02456612940877676,,,
,,,4051,1,,27000,27000,,,-0.0034180292563783963,0.00090779265,-0.9822306931018829,-67.39412689208984,0.0,0.0001,-0.003838698845356703,0.2,8990,0.01553896851837635,0.94,-0.07030958053190262,1.3
0.98,-0.029846739999999997,900,,,1.13,,27000,0,33849,,,,,,,,,,,,,
0.97,-0.03931584,901,4069,1,1.17,27030,27030,0,33882,-0.008995814070221897,0.002170527,-0.9903896570205688,-3828.81005859375,0.0,0.0001,-0.018449369817972183,0.2,9000,0.010797800868749619,,,
0.96,-0.05025584,902,4092,1,1.24,27060,27060,0,33913,0.004347091314072316,0.0009389778,-1.0016568839550017,0.5223079323768616,0.0,0.0001,0.05658100172877312,0.2,9010,0.15513156801462175,,,
0.94,-0.0710565,903,4113,1,1.26,27090,27090,0,33950,-0.002870528061660771,0.0005922715,-0.8374794781208038,0.2060478925704956,0.0,0.0001,0.027065597474575043,0.2,9020,0.07702964171767235,,,
0.91,-0.10209979000000001,904,4136,1,1.35,27120,27120,0,33989,-0.002828525531416304,0.0009481231,-0.8566093981266022,0.2608577013015747,0.0,0.0001,0.054457202553749084,0.2,9030,0.14050005748867989,,,
0.92,-0.09084104,905,4161,1,1.31,27150,27150,0,34021,-0.005998439918815634,0.0008136352,-0.973919826745987,0.43254148960113525,0.0,0.0001,0.03621029108762741,0.2,9040,0.1104581005871296,,,
0.91,-0.09190611999999998,906,4181,1,1.35,27180,27180,0,34059,-0.005445335196661105,0.0018831869,-1.045328640937805,-0.08656299114227295,0.003333333507180214,0.0001,0.04460066929459572,0.2,9050,0.13528000712394714,,,
0.91,-0.09450228000000002,907,4202,1,1.37,27210,27210,0,34098,-0.004771484455559439,0.001787746,-1.1125710487365723,0.19676220417022705,0.010000000521540642,0.0001,0.035378433763980865,0.2,9060,0.12915852218866347,,,
0.9,-0.07464115,908,4222,1,1.4,27240,27240,0,34132,-0.003132550494628994,0.0008630514,-1.1102311730384826,0.3050716519355774,0.0,0.0001,0.03152607008814812,0.2,9070,0.08616040125489235,,,
0.9,-0.07469196,909,4246,1,1.4,27270,27270,0,34165,-0.0045724009324719095,0.002882125,-1.1196265816688538,0.04049652814865112,0.013333334028720856,0.0001,0.030220530927181244,0.2,9080,0.09243274256587028,,,
0.9,-0.08506997,910,4265,1,1.41,27300,27300,0,34196,-0.011299943880876384,0.004441023,-1.1228663444519043,0.5670430660247803,0.010000000521540642,0.0001,0.002923291176557541,0.2,9090,0.07896809428930282,,,
0.91,-0.07101255999999999,911,4292,1,1.34,27330,27330,0,34229,-0.006316502389187661,0.0018159688,-1.1037381529808044,0.2695905566215515,0.0,0.0001,0.04504537209868431,0.2,9100,0.1362519584596157,,,
0.93,-0.07088041999999999,912,4313,1,1.34,27360,27360,0,34268,-5.831858422098435e-05,0.00050974486,-1.033057188987732,-0.08326637744903564,0.0,0.0001,0.03405565395951271,0.2,9110,0.08206250444054604,,,
