env/n_steps,env/completion_counter,env/current_idx,eval/mean_ep_length,time/total_timesteps,eval/success_rate,eval/mean_reward,time/iterations,rollout/ep_rew_mean,rollout/success_rate,rollout/ep_len_mean,time/fps,time/time_elapsed,train/approx_kl,train/learning_rate,train/explained_variance,train/value_loss,train/clip_range,train/loss,train/clip_fraction,train/n_updates,train/entropy_loss,train/policy_gradient_loss
53700,0,32457,1.16,53700,0.98,-0.028895632377825678,,,,,,,0.02604567,0.001,0.2635488510131836,0.150539285838604,0.2,0.01676175743341446,0.06926136404275894,890,-0.2793483102321625,-0.01821269003674388
,,,,53700,,,179,-0.30498953,0.71,1.68,0,77227,,,,,,,,,,
54000,0,32654,1.24,54000,0.9,-0.05144343256950378,,,,,,,0.023912743,0.001,0.2606052756309509,0.1647667846083641,0.2,0.032787878066301346,0.14318181842565536,895,-0.3958880925178528,-0.024218467697501182
,,,,54000,,,180,-0.26965245,0.74,1.63,0,77663,,,,,,,,,,
54300,0,32839,1.42,54300,0.8,-0.17330231511965394,,,,,,,0.039895214,0.001,0.1889805793762207,0.1469152933359146,0.2,0.030610838904976845,0.11710227340459824,900,-0.28717342972755433,-0.020752574261277915
,,,,54300,,,181,-0.25748473999999993,0.73,1.62,0,78110,,,,,,,,,,
54600,0,33018,1.24,54600,0.9,-0.09067714769858867,,,,,,,0.030064851,0.001,0.2953571677207947,0.15415380150079727,0.2,0.007369708269834518,0.11039772778749465,905,-0.3235427433252335,-0.017324700905010103
,,,,54600,,,182,-0.21684436999999995,0.77,1.62,0,78530,,,,,,,,,,
54900,0,33199,1.22,54900,0.92,-0.04916953919455409,,,,,,,0.033277124,0.001,0.11683505773544312,0.1752891358733177,0.2,0.041427355259656906,0.07471590936183929,910,-0.2960884684324265,-0.014221648722887038
,,,,54900,,,183,-0.22458471,0.75,1.62,0,78980,,,,,,,,,,
55200,0,33388,1.08,55200,0.96,-0.04760489371605217,,,,,,,0.027012479,0.001,0.15754520893096924,0.17960187852382659,0.2,0.07018368691205978,0.09625000059604645,915,-0.3207181090116501,-0.01929530017077923
,,,,55200,,,184,-0.24373652999999995,0.77,1.53,0,79401,,,,,,,,,,
55500,0,33577,1.4,55500,0.86,-0.11250378837808966,,,,,,,0.025317827,0.001,0.3097039461135864,0.14554191023111343,0.2,0.03960062563419342,0.07363636404275894,920,-0.26688834369182585,-0.013092572696041315
,,,,55500,,,185,-0.28298132000000004,0.7,1.65,0,79828,,,,,,,,,,
55800,0,33754,1.26,55800,0.9,-0.10996344115585088,,,,,,,0.016403278,0.001,0.35153549909591675,0.13917399436235428,0.2,0.02836679294705391,0.056250000298023226,925,-0.2773964411020279,-0.01657199756242335
,,,,55800,,,186,-0.25054686,0.73,1.7,0,80252,,,,,,,,,,
56100,0,33934,1.08,56100,0.96,-0.04736035896465182,,,,,,,0.030238012,0.001,0.18857747316360474,0.16145205080509187,0.2,0.0393730103969574,0.09130681872367859,930,-0.3610572731494904,-0.01587365135550499
,,,,56100,,,187,-0.18095209000000004,0.78,1.58,0,80664,,,,,,,,,,
56400,0,34109,1.24,56400,0.9,-0.05052162022329867,,,,,,,0.0236359,0.001,0.19044440984725952,0.15959378480911254,0.2,0.030013082548975945,0.11051136434078217,935,-0.39368624567985533,-0.01861904902383685
,,,,56400,,,188,-0.22949381,0.74,1.68,0,81097,,,,,,,,,,
56700,0,34296,1.18,56700,0.94,-0.049978971583768725,,,,,,,0.019232532,0.001,0.19584858417510986,0.16848811596632005,0.2,0.04796833544969559,0.07073863685131072,940,-0.34404061794281005,-0.016574898287653923
,,,,56700,,,189,-0.30107634,0.69,1.69,0,81527,,,,,,,,,,
57000,0,34491,1.28,57000,0.9,-0.06984302506316453,,,,,,,0.020782733,0.001,0.24654346704483032,0.15932150036096573,0.2,0.05434582009911537,0.1075,945,-0.26603351414203646,-0.017418189756572246
,,,,57000,,,190,-0.18387165,0.82,1.5,0,81968,,,,,,,,,,
57300,0,34680,1.3,57300,0.86,-0.12967501857783645,,,,,,,0.023454975,0.001,0.20892024040222168,0.1540174227952957,0.2,0.04007265716791153,0.07573863685131073,950,-0.2715290778875351,-0.01214015256613493
,,,,57300,,,191,-0.21642335000000007,0.78,1.56,0,82402,,,,,,,,,,
57600,0,34873,1.18,57600,0.92,-0.09085828830022365,,,,,,,0.015706701,0.001,0.17431312799453735,0.14455641090869903,0.2,0.053974464535713196,0.05369318217039108,955,-0.2250478258728981,-0.007478791009634733
,,,,57600,,,192,-0.18259494000000004,0.79,1.57,0,82847,,,,,,,,,,
57900,0,35061,1.22,57900,0.92,-0.09375175446271897,,,,,,,0.014232717,0.001,0.12231111526489258,0.1313348376750946,0.2,0.038529738783836365,0.08176136404275894,960,-0.24104862809181213,-0.019941513352096082
,,,,57900,,,193,-0.20166129000000002,0.78,1.53,0,83279,,,,,,,,,,
58200,0,35240,1.26,58200,0.88,-0.1303099520644173,,,,,,,0.012878987,0.001,0.11033499240875244,0.17633625060319902,0.2,0.012832295149564743,0.04613636404275894,965,-0.21369601905345917,-0.012014615833759307
,,,,58200,,,194,-0.22901058999999996,0.74,1.68,0,83724,,,,,,,,,,
58500,0,35421,1.06,58500,0.98,-0.006704873577691614,,,,,,,0.015231343,0.001,0.15482771396636963,0.1685282778739929,0.2,0.0519864559173584,0.048068182170391084,970,-0.21998837172985078,-0.011738141216337681
,,,,58500,,,195,-0.2129254,0.75,1.57,0,84159,,,,,,,,,,
58800,0,35599,1.34,58800,0.84,-0.11099911279045045,,,,,,,0.03150768,0.001,0.28902655839920044,0.15020358741283416,0.2,0.03659864515066147,0.10323863685131072,975,-0.3088341826200485,-0.019236297458410264
,,,,58800,,,196,-0.26559713,0.7,1.69,0,84602,,,,,,,,,,
59100,0,35792,1.04,59100,1.0,-0.006994138457812369,,,,,,,0.0334824,0.001,0.22082000970840454,0.17119445085525511,0.2,0.033776406198740005,0.0880681824684143,980,-0.3185488992929459,-0.017828154005110265
,,,,59100,,,197,-0.21083137000000002,0.79,1.51,0,85042,,,,,,,,,,
59400,0,35960,1.2,59400,0.94,-0.07068143651355058,,,,,,,0.022882473,0.001,0.25049448013305664,0.1488206148147583,0.2,0.03570108115673065,0.07340909123420715,985,-0.33600573539733886,-0.014106994941830635
,,,,59400,,,198,-0.30205655,0.7,1.73,0,85465,,,,,,,,,,
59700,0,36141,1.18,59700,0.92,-0.06977189798839391,,,,,,,0.03513338,0.001,0.27976566553115845,0.1589268073439598,0.2,0.02340702712535858,0.08840909153223038,990,-0.2950033831596375,-0.01538113913498819
,,,,59700,,,199,-0.28180684,0.72,1.64,0,85928,,,,,,,,,,
60000,0,36327,1.36,60000,0.88,-0.1315745730884373,,,,,,,0.04390435,0.001,0.2736170291900635,0.16226907938718796,0.2,0.038853488862514496,0.11619318246841431,995,-0.27789162456989286,-0.01629067829111591
,,,,60000,,,200,-0.21557869,0.76,1.63,0,86363,,,,,,,,,,
60300,0,36499,1.18,60300,0.92,-0.04816276128869504,,,,,,,0.013829326,0.001,0.270868182182312,0.15122555315494537,0.2,0.03516661375761032,0.056250000298023226,1000,-0.2825982642173767,-0.011419981662184
,,,,60300,,,201,-0.30588274,0.7,1.67,0,86792,,,,,,,,,,
60600,0,36685,1.28,60600,0.88,-0.1295893722260371,,,,,,,0.020517465,0.001,0.22171974182128906,0.1586252850294113,0.2,0.07181622087955475,0.08335227340459823,1005,-0.383741175532341,-0.014263077415525913
,,,,60600,,,202,-0.24551043,0.73,1.62,0,87217,,,,,,,,,,
60900,0,36859,1.26,60900,0.9,-0.1010232426179573,,,,,,,0.0128275575,0.001,0.23547881841659546,0.14907104313373565,0.2,0.03495118021965027,0.05829545497894287,1010,-0.3647287654876709,-0.015343510871753096
,,,,60900,,,203,-0.29966693,0.69,1.74,0,87679,,,,,,,,,,
61200,0,37041,1.2,61200,0.94,-0.049797923914156855,,,,,,,0.027080905,0.001,0.1201406717300415,0.18767595231533052,0.2,0.052719250321388245,0.08909090936183929,1015,-0.3201931631565094,-0.015299832709133624
,,,,61200,,,204,-0.25060393000000003,0.74,1.66,0,88095,,,,,,,,,,
61500,0,37224,1.3,61500,0.88,-0.09142349855042994,,,,,,,0.017492866,0.001,0.31287121772766113,0.14582934319972993,0.2,0.024390991777181625,0.06517045497894287,1020,-0.2965947133302689,-0.016920311925932765
,,,,61500,,,205,-0.27814773000000004,0.7,1.69,0,88541,,,,,,,,,,
61800,0,37406,1.16,61800,0.94,-0.06890004933811725,,,,,,,0.03581997,0.001,0.2368481159210205,0.16336680620908736,0.2,0.06137002259492874,0.06028409123420715,1025,-0.32630842804908755,-0.013198497071862221
,,,,61800,,,206,-0.21234554000000003,0.77,1.55,0,88964,,,,,,,,,,
62100,0,37588,1.26,62100,0.88,-0.07216318591032177,,,,,,,0.031377327,0.001,0.23258650302886963,0.16715526252985,0.2,0.043763190507888794,0.10164772778749466,1030,-0.33282142639160156,-0.015013021528720855
,,,,62100,,,207,-0.25172439,0.76,1.64,0,89397,,,,,,,,,,
62400,0,37776,1.24,62400,0.9,-0.08906243114266545,,,,,,,0.019131446,0.001,0.16392457485198975,0.16034409135580063,0.2,0.024860255420207977,0.0948295459151268,1035,-0.39637049317359924,-0.015103790750727058
,,,,62400,,,208,-0.23481842,0.75,1.59,0,89841,,,,,,,,,,
62700,0,37964,1.22,62700,0.92,-0.07072572249919176,,,,,,,0.01866544,0.001,0.28645145893096924,0.15060722321271897,0.2,0.03882284462451935,0.08193181872367859,1040,-0.38244101881980896,-0.01274284467101097
,,,,62700,,,209,-0.26428523000000004,0.73,1.67,0,90286,,,,,,,,,,
63000,0,38149,1.26,63000,0.92,-0.029918905845843256,,,,,,,0.0165237,0.001,0.20444786548614502,0.15727433383464814,0.2,0.01742277853190899,0.08176136374473572,1045,-0.30944749593734744,-0.01457527555525303
,,,,63000,,,210,-0.20753216000000002,0.76,1.59,0,90735,,,,,,,,,,
63300,0,38318,1.18,63300,0.94,-0.07061505118850618,,,,,,,0.05855013,0.001,0.23258817195892334,0.1627379497885704,0.2,0.01922076940536499,0.11318181902170181,1050,-0.2999288821220398,-0.01490924447774887
,,,,63300,,,211,-0.20506843000000002,0.72,1.68,0,91191,,,,,,,,,,
63600,0,38509,1.3,63600,0.86,-0.11131192960310728,,,,,,,0.016150262,0.001,0.18294578790664673,0.15866727262735367,0.2,0.03820298612117767,0.08630681842565537,1055,-0.352784640789032,-0.014057336449623108
,,,,63600,,,212,-0.28074527,0.71,1.63,0,91649,,,,,,,,,,
63900,0,38698,1.16,63900,0.92,-0.04788052591029555,,,,,,,0.017241579,0.001,0.22853779792785645,0.15693823963403702,0.2,0.05824077129364014,0.06261363685131073,1060,-0.3343641132116318,-0.013442600518465042
,,,,63900,,,213,-0.21131054999999996,0.76,1.59,0,92122,,,,,,,,,,
64200,0,38890,1.3,64200,0.9,-0.0900756673514843,,,,,,,0.03150171,0.001,-0.06078946590423584,0.19029008954763413,0.2,0.09920330345630646,0.09545454531908035,1065,-0.2675445282459259,-0.011838313741609454
,,,,64200,,,214,-0.20775290000000002,0.8,1.5,0,92570,,,,,,,,,,
64500,0,39078,1.3,64500,0.88,-0.0895107040554285,,,,,,,0.044287574,0.001,0.2726229429244995,0.14831605136394502,0.2,0.053442373871803284,0.08454545497894288,1070,-0.3527660542726517,-0.02205376693047583
,,,,64500,,,215,-0.22827887,0.75,1.59,0,93003,,,,,,,,,,
64800,0,39260,1.18,64800,0.94,-0.0704882843932137,,,,,,,0.023065016,0.001,0.26987606287002563,0.1384431713819504,0.2,0.047531336545944214,0.07681818217039109,1075,-0.35564006567001344,-0.017850233499339084
,,,,64800,,,216,-0.26377423999999994,0.73,1.66,0,93448,,,,,,,,,,
65100,0,39446,1.22,65100,0.94,-0.07086121303960681,,,,,,,0.014800295,0.001,0.1691453456878662,0.17566602438688278,0.2,0.021944304928183556,0.06937500029802322,1080,-0.38857377886772154,-0.015321784587576985
,,,,65100,,,217,-0.27309579,0.73,1.66,0,93917,,,,,,,,,,
65400,0,39631,1.26,65400,0.92,-0.09021360411774366,,,,,,,0.028228428,0.001,0.1819620132446289,0.1808708381652832,0.2,0.06286115944385529,0.09340909123420715,1085,-0.2588960295915604,-0.01718090011738241
,,,,65400,,,218,-0.25644858,0.74,1.66,0,94662,,,,,,,,,,
65700,0,39809,1.26,65700,0.88,-0.13074766732752324,,,,,,,0.024325313,0.001,0.2923855781555176,0.155900439620018,0.2,0.044585663825273514,0.086477273106575,1090,-0.3033930951356888,-0.014058957053348422
,,,,65700,,,219,-0.27179825,0.7,1.72,0,95119,,,,,,,,,,
66000,0,40009,1.28,66000,0.88,-0.11020292627625167,,,,,,,0.037979577,0.001,0.219498872756958,0.17490778207778931,0.2,0.08189091831445694,0.12045454531908036,1095,-0.3183111172914505,-0.004697711756452918
,,,,66000,,,220,-0.20920556,0.81,1.55,0,95586,,,,,,,,,,
66300,0,40198,1.2,66300,0.94,-0.07154214908834547,,,,,,,0.018229187,0.001,0.2786366939544678,0.14176615118980407,0.2,0.005576569586992264,0.0694318187236786,1100,-0.3288977110385895,-0.012321313666179777
,,,,66300,,,221,-0.2098146,0.77,1.54,0,96047,,,,,,,,,,
66600,0,40396,1.18,66600,0.92,-0.06802579161711036,,,,,,,0.019323941,0.001,0.1972665786743164,0.17317018270492554,0.2,0.053345195949077606,0.04767045497894287,1105,-0.27281310021877286,-0.010541067151352763
,,,,66600,,,222,-0.26322992000000006,0.74,1.58,0,96496,,,,,,,,,,
66900,0,40585,1.26,66900,0.92,-0.04969742382876575,,,,,,,0.022786459,0.001,0.2733181118965149,0.1507987156510353,0.2,0.05561685562133789,0.07034090965986252,1110,-0.29188614785671235,-0.014385304119205102
,,,,66900,,,223,-0.25475367000000004,0.74,1.63,0,96975,,,,,,,,,,
67200,0,40786,1.36,67200,0.88,-0.10987715771887452,,,,,,,0.0103691155,0.001,0.1799907088279724,0.16877010464668274,0.2,0.07313214987516403,0.04335227310657501,1115,-0.275302517414093,-0.010437356736510993
,,,,67200,,,224,-0.18462334000000002,0.77,1.51,0,97429,,,,,,,,,,
67500,0,40974,1.32,67500,0.9,-0.09139676245860756,,,,,,,0.016629912,0.001,0.31156420707702637,0.13406624019145966,0.2,0.024355029687285423,0.05051136404275894,1120,-0.27460205733776094,-0.010179801986087113
,,,,67500,,,225,-0.21237141,0.76,1.64,0,97887,,,,,,,,,,
67800,0,41152,1.26,67800,0.9,-0.09009677035734058,,,,,,,0.038491428,0.001,0.11886298656463623,0.1551933816075325,0.2,0.027029357850551605,0.07977272778749465,1125,-0.2720747059583664,-0.01435916603077203
,,,,67800,,,226,-0.28178474000000003,0.69,1.74,0,98353,,,,,,,,,,
68100,0,41339,1.28,68100,0.9,-0.08938999334350228,,,,,,,0.03836152,0.001,0.1701832413673401,0.1694066682457924,0.2,0.06540986150503159,0.05028409123420716,1130,-0.2539872068166733,-0.005811589974910021
,,,,68100,,,227,-0.20669032999999998,0.77,1.59,0,98824,,,,,,,,,,
