rollout/ep_len_mean,time/iterations,time/total_timesteps,time/fps,time/time_elapsed,env/completion_counter,rollout/ep_rew_mean,env/current_idx,env/n_steps,rollout/success_rate,train/policy_gradient_loss,train/n_updates,train/value_loss,train/clip_fraction,train/explained_variance,train/entropy_loss,train/loss,train/approx_kl,train/clip_range,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate
1.36,246,14760,0,18299,0,-0.083312,10863,14760,0.93,-5.85516288764687e-07,2450,0.09683125093579292,0.0,0.05584627389907837,-0.14575532376766204,0.0454329289495945,0.0,0.2,0.0001,,,
1.38,247,14820,0,18364,0,-0.10334032000000003,10908,14820,0.91,-2.8942426123279574e-05,2460,0.21365451514720918,0.0,0.16248828172683716,-0.14616802781820298,0.09544264525175095,8.165836e-07,0.2,0.0001,,,
1.24,248,14880,0,18443,0,-0.06970660000000001,10959,14880,0.94,-2.4840235361978104e-07,2470,0.12950489073991775,0.0,0.2572433352470398,-0.14957770109176635,0.06094684824347496,3.973643e-09,0.2,0.0001,,,
1.28,249,14940,0,18511,0,-0.07005839,10999,14940,0.93,-8.67346906296973e-07,2480,0.09753511399030686,0.0,0.37005382776260376,-0.1475450277328491,0.041538022458553314,1.39077505e-08,0.2,0.0001,,,
1.41,250,15000,0,18581,0,-0.08303185,11040,15000,0.9,-0.00044665143209066116,2490,0.13792840391397476,0.0,0.18334507942199707,-0.15226499140262603,0.06000986695289612,4.2673946e-05,0.2,0.0001,,,
1.3,251,15060,0,18651,0,-0.07122314999999999,11093,15060,0.92,-0.0007233820747932995,2500,0.1423730045557022,0.0,0.019469857215881348,-0.15566704720258712,0.06551982462406158,0.0001264135,0.2,0.0001,,,
1.23,252,15120,0,18727,0,-0.04949032,11137,15120,0.95,-5.934695368843279e-05,2510,0.062288759276270866,0.0,0.3747554421424866,-0.19281141459941864,0.027447635307908058,1.16904575e-05,0.2,0.0001,,,
1.28,253,15180,0,18803,0,-0.05053925999999999,11186,15180,0.95,-0.0005354116951639121,2520,0.08706175237894058,0.0,0.12518024444580078,-0.16893403977155685,0.04017222300171852,7.528861e-05,0.2,0.0001,,,
1.22,254,15240,0,18883,0,-0.0293031,11235,15240,0.97,-0.00015986671001897435,2530,0.08151266500353813,0.0,0.24148142337799072,-0.17624965459108352,0.03586149960756302,2.1200378e-05,0.2,0.0001,,,
1.2,255,15300,0,18963,0,-0.028893940000000007,11286,15300,0.97,1.5840331440841736e-05,2540,0.03567040674388409,0.0,-41.40809631347656,-0.18096030801534652,0.012117275036871433,2.9007595e-07,0.2,0.0001,,,
1.25,256,15360,0,19029,0,-0.05956542,11329,15360,0.95,-0.00036495610893325645,2550,0.0961896151304245,0.0,0.11106735467910767,-0.1830705240368843,0.04424270987510681,1.7433365e-05,0.2,0.0001,,,
1.31,257,15420,0,19099,0,-0.08055688999999999,11375,15420,0.93,-0.0005764036118732108,2560,0.1590721547603607,0.0,-0.17895662784576416,-0.191762076318264,0.0732925683259964,9.685556e-05,0.2,0.0001,,,
1.31,258,15480,0,19169,0,-0.07073540999999998,11425,15480,0.94,-0.00038912917661946265,2570,0.10176124423742294,0.0,0.34711235761642456,-0.1981581062078476,0.047251146286726,8.398195e-05,0.2,0.0001,,,
1.28,259,15540,0,19234,0,-0.05071981999999999,11467,15540,0.95,0.00040867358155081133,2580,0.07739475518465042,0.0,-0.381832480430603,-0.1932656079530716,0.03584515303373337,2.3584564e-05,0.2,0.0001,,,
1.42,260,15600,0,19309,0,-0.08363373999999998,11510,15600,0.91,-0.0007191856236023142,2590,0.1274344064295292,0.0,0.1435943841934204,-0.196343894302845,0.056945886462926865,9.950101e-05,0.2,0.0001,,,
1.41,261,15660,0,19376,0,-0.0930828,11554,15660,0.9,-0.00166549107273255,2600,0.1196432203054428,0.0,0.14575064182281494,-0.2083240792155266,0.05186896771192551,0.0002771129,0.2,0.0001,,,
1.27,262,15720,0,19450,0,-0.08030867999999998,11603,15720,0.93,0.0006579556135693388,2610,0.11784953773021697,0.0,0.32477885484695435,-0.22393539994955064,0.056488968431949615,1.9699335e-05,0.2,0.0001,,,
1.23,263,15780,0,19517,0,-0.06967941999999999,11651,15780,0.94,1.980264981060742e-06,2620,0.07536325827240944,0.0,0.4763435125350952,-0.2206022173166275,0.033101800829172134,1.2119611e-07,0.2,0.0001,,,
1.28,264,15840,0,19587,0,-0.06113131999999998,11698,15840,0.95,-0.00016516367638974572,2630,0.0885078601539135,0.0,0.3732330799102783,-0.22067905217409134,0.04074576124548912,1.2213985e-05,0.2,0.0001,,,
1.21,265,15900,0,19660,0,-0.04126097999999999,11750,15900,0.97,-0.0005785303365822614,2640,0.03502881284803152,0.0,0.4411161541938782,-0.22202835232019424,0.013043259270489216,9.7427765e-05,0.2,0.0001,,,
1.27,266,15960,0,19726,0,-0.08129367,11793,15960,0.93,-2.3850550315174248e-06,2650,0.05210315920412541,0.0,0.5422167778015137,-0.21041024774312972,0.02356884256005287,1.9788743e-06,0.2,0.0001,,,
1.21,267,16020,0,19794,0,-0.06926676999999999,11849,16020,0.94,-0.0005906712539824,2660,0.18298813700675964,0.0,0.1947121024131775,-0.20324565321207047,0.0752846747636795,2.9843051e-05,0.2,0.0001,,,
1.19,268,16080,0,19864,0,-0.02998349,11894,16080,0.95,-0.006889589125445727,2670,0.07679829224944115,0.011666667275130748,0.02281665802001953,-0.24543271958827972,0.023913443088531494,0.0050501646,0.2,0.0001,,,
1.32,269,16140,0,19930,0,-0.053465109999999996,11940,16140,0.93,2.1732027425969137e-05,2680,0.08133825697004796,0.0,-0.31493711471557617,-0.22413193732500075,0.031230270862579346,4.549821e-07,0.2,0.0001,,,
1.25,270,16200,0,19997,0,-0.051074709999999995,11989,16200,0.96,-0.00016719703857841494,2690,0.10384450033307076,0.0,0.011437952518463135,-0.19717968106269837,0.045705508440732956,5.0849714e-05,0.2,0.0001,,,
1.21,271,16260,0,20068,0,-0.0593378,12039,16260,0.95,-0.0005574038176079377,2700,0.09270332306623459,0.0,0.07088923454284668,-0.20346165895462037,0.038831207901239395,0.0001257678,0.2,0.0001,,,
1.27,272,16320,0,20138,0,-0.08038786999999999,12085,16320,0.93,-0.0033006156119517625,2710,0.1253954939544201,0.013333334028720856,0.10065978765487671,-0.2388351157307625,0.053792327642440796,0.008230717,0.2,0.0001,,,
1.29,273,16380,0,20211,0,-0.07084660999999999,12133,16380,0.93,-0.0011331277577967924,2720,0.13603146001696587,0.0,0.0017256736755371094,-0.2166615307331085,0.0588185079395771,7.343988e-05,0.2,0.0001,,,
1.23,274,16440,0,20276,0,-0.03972574999999999,12182,16440,0.95,-0.0032567913989380417,2730,0.08456800878047943,0.0,0.21771562099456787,-0.2071084588766098,0.03185765817761421,0.0003179739,0.2,0.0001,,,
1.36,275,16500,0,20351,0,-0.08128826000000001,12224,16500,0.91,-7.228029308561367e-05,2740,0.0553335152566433,0.0,-0.0631340742111206,-0.18870064467191697,0.025862716138362885,6.83258e-05,0.2,0.0001,,,
1.43,276,16560,0,20415,0,-0.10218471000000001,12265,16560,0.89,-1.3839701814788442e-06,2750,0.16747357547283173,0.0,0.14986342191696167,-0.18117979317903518,0.07201409339904785,2.503395e-07,0.2,0.0001,,,
1.44,277,16620,0,20483,0,-0.11241151,12309,16620,0.89,-0.0007613057901713737,2760,0.14215717017650603,0.0,0.16651499271392822,-0.17769891023635864,0.06627438962459564,5.1186482e-05,0.2,0.0001,,,
1.27,278,16680,0,20555,0,-0.059914310000000005,12359,16680,0.94,-0.002846232851152308,2770,0.14347708821296692,0.0,0.14967072010040283,-0.17132205814123153,0.05942057818174362,0.00059563614,0.2,0.0001,,,
1.17,279,16740,0,20623,0,-0.018221130000000002,12412,16740,0.98,-0.0012499364238465205,2780,0.07313075289130211,0.0,0.22730332612991333,-0.15635947436094283,0.024300221353769302,0.00029534398,0.2,0.0001,,,
1.28,280,16800,0,20693,0,-0.053033790000000004,12449,16800,0.95,2.960364046344921e-07,2790,0.015205168351531028,0.0,-99.32140350341797,-0.14782347977161409,0.006669874303042889,4.430612e-07,0.2,0.0001,,,
1.42,281,16860,0,20758,0,-0.10855618999999997,12492,16860,0.9,1.1549989288539564e-05,2800,0.2071077734231949,0.0,0.19627225399017334,-0.14528798609972,0.09111480414867401,2.2848447e-08,0.2,0.0001,,,
1.28,282,16920,0,20825,0,-0.07496966,12544,16920,0.94,-6.073380428159858e-05,2810,0.13742248192429543,0.0,0.3986470103263855,-0.14423840790987014,0.05623646453022957,3.4650168e-06,0.2,0.0001,,,
1.17,283,16980,0,20896,0,-0.0402235,12594,16980,0.97,-0.002200346005071596,2820,0.08909177631139756,0.0,0.055899083614349365,-0.14394978433847427,0.03726737201213837,7.230838e-05,0.2,0.0001,,,
1.19,284,17040,0,20968,0,-0.039092910000000015,12645,17040,0.97,-0.008757594206060305,2830,0.09190878868103028,0.011666667275130748,0.19859081506729126,-0.13893797546625136,0.028748556971549988,0.002259485,0.2,0.0001,,,
1.23,285,17100,0,21042,0,-0.04980113,12692,17100,0.96,-0.00019163618354167689,2840,0.05943783819675445,0.0,-0.08850455284118652,-0.13455879390239717,0.028252581134438515,1.4902154e-05,0.2,0.0001,,,
1.34,286,17160,0,21116,0,-0.08223098000000001,12731,17160,0.91,-0.0015916325809667065,2850,0.12619509920477867,0.0,0.18841606378555298,-0.12993291169404983,0.05284149944782257,0.00016716024,0.2,0.0001,,,
1.33,287,17220,0,21185,0,-0.08188963999999999,12782,17220,0.91,-4.340708266603599e-07,2860,0.1375148758292198,0.0,0.19971859455108643,-0.12401303574442864,0.06442931294441223,2.3841858e-07,0.2,0.0001,,,
1.36,288,17280,0,21253,0,-0.10276326999999999,12822,17280,0.91,-1.5767912202591107e-07,2870,0.0680093627423048,0.0,0.35623699426651,-0.12112454771995544,0.03086702525615692,0.0,0.2,0.0001,,,
1.34,289,17340,0,21325,0,-0.06353771999999999,12867,17340,0.93,-7.020612468071619e-05,2880,0.1340685196220875,0.0,0.2521783113479614,-0.12058279290795326,0.060750562697649,5.8492024e-06,0.2,0.0001,,,
1.29,290,17400,0,21398,0,-0.032018870000000005,12918,17400,0.95,-1.1364618899278866e-07,2890,0.08163086026906967,0.0,-0.028478145599365234,-0.12194184884428978,0.03480514883995056,0.0,0.2,0.0001,,,
1.18,291,17460,0,21467,0,-0.018881520000000002,12969,17460,0.98,-0.0013538662552793567,2900,0.02017442127689719,0.0,-43.98525619506836,-0.12484459653496742,0.0019739659037441015,0.00012783607,0.2,0.0001,,,
1.24,292,17520,0,21545,0,-0.039739619999999996,13014,17520,0.96,-0.0007077975046072993,2910,0.0565718948841095,0.0,0.19594299793243408,-0.13230020105838775,0.023534299805760384,8.880099e-05,0.2,0.0001,,,
1.23,293,17580,0,21616,0,-0.050026339999999996,13066,17580,0.94,-0.0003494401992307772,2920,0.10796874314546585,0.0,-0.007960677146911621,-0.13324061632156373,0.047402240335941315,4.0725867e-05,0.2,0.0001,,,
1.32,294,17640,0,21686,0,-0.061045669999999996,13106,17640,0.93,-0.0008506959757263565,2930,0.0617192842066288,0.0,0.1344205141067505,-0.13521164208650588,0.027027172967791557,0.00014795462,0.2,0.0001,,,
1.3,295,17700,0,21753,0,-0.05052047999999999,13156,17700,0.95,3.140668065171326e-07,2940,0.0928135983645916,0.0,0.3358265161514282,-0.14286254048347474,0.04209910333156586,5.374352e-07,0.2,0.0001,,,
1.41,296,17760,0,21829,0,-0.09350561,13193,17760,0.91,3.805855866012564e-06,2950,0.04107398129999638,0.0,0.4294222593307495,-0.1463122323155403,0.016934240236878395,1.2218952e-07,0.2,0.0001,,,
1.33,297,17820,0,21896,0,-0.08439268000000004,13244,17820,0.92,-0.0007979256988132732,2960,0.22722398340702057,0.0,0.0654793381690979,-0.14794833064079285,0.10278529673814774,5.170107e-05,0.2,0.0001,,,
1.38,298,17880,0,21961,0,-0.09563142000000001,13284,17880,0.91,9.596347907425696e-08,2970,0.0822027564048767,0.0,0.2630680799484253,-0.15315163880586624,0.039152152836322784,2.9901665e-07,0.2,0.0001,,,
1.37,299,17940,0,22026,0,-0.09375718,13330,17940,0.91,3.367662440023622e-08,2980,0.13815981447696685,0.0,0.22976189851760864,-0.15588510632514954,0.06366796046495438,5.9604645e-08,0.2,0.0001,,,
,,18000,,,0,,13370,18000,,-2.692143121763024e-08,2990,0.111953354626894,0.0,0.24698668718338013,-0.15680278092622757,0.05186217278242111,0.0,0.2,0.0001,1.35,-0.08717776939971372,0.91
1.44,300,18000,0,22264,,-0.13512007999999998,,,0.87,,,,,,,,,,,,,
1.34,301,18060,0,22329,0,-0.10170095999999999,13419,18060,0.89,-2.7090310794619654e-07,3000,0.12902406826615334,0.0,0.4186418056488037,-0.15715038627386094,0.051713764667510986,0.0,0.2,0.0001,,,
1.4,302,18120,0,22397,0,-0.10297428,13461,18120,0.88,-0.00045972431762493217,3010,0.10234261900186539,0.0,0.2251632809638977,-0.15814583003520966,0.0429278127849102,3.1087795e-05,0.2,0.0001,,,
1.28,303,18180,0,22466,0,-0.060191339999999996,13511,18180,0.93,-2.2118389579173226e-05,3020,0.13635134547948838,0.0,0.20073705911636353,-0.16186462342739105,0.05979951098561287,4.735589e-06,0.2,0.0001,,,
1.3,304,18240,0,22535,0,-0.06060007000000001,13554,18240,0.93,-0.0008136682614711787,3030,0.07273540869355202,0.0,-0.22699499130249023,-0.16530998647212983,0.02740878239274025,5.9505302e-05,0.2,0.0001,,,
1.34,305,18300,0,22601,0,-0.05143565,13603,18300,0.93,-4.326472713138685e-05,3040,0.13799760937690736,0.0,0.0924871563911438,-0.17048138976097107,0.06326062977313995,8.328756e-06,0.2,0.0001,,,
1.34,306,18360,0,22665,0,-0.07075535000000001,13643,18360,0.92,1.3896823171322127e-06,3050,0.03480476532131434,0.0,0.37815362215042114,-0.1734316036105156,0.012075233273208141,1.535813e-06,0.2,0.0001,,,
1.46,307,18420,0,22731,0,-0.08281058999999999,13681,18420,0.89,1.0975698598869599e-06,3060,0.16327811479568483,0.0,0.37102627754211426,-0.17323087453842162,0.0709758773446083,5.761782e-08,0.2,0.0001,,,
1.46,308,18480,0,22792,0,-0.09457958000000001,13725,18480,0.88,-0.001965124344278735,3070,0.07625955194234849,0.0,0.3018815517425537,-0.17040025740861892,0.03098570741713047,0.00012314021,0.2,0.0001,,,
1.37,309,18540,0,22865,0,-0.08337232000000001,13773,18540,0.91,0.00017173359735647153,3080,0.1381759375333786,0.0,0.12440067529678345,-0.16165937036275863,0.06510759145021439,4.0332478e-07,0.2,0.0001,,,
1.24,310,18600,0,22930,0,-0.041547080000000014,13820,18600,0.97,-0.0009592722928695174,3090,0.07552529945969581,0.0,0.33106863498687744,-0.15962572544813156,0.03190827742218971,7.573962e-05,0.2,0.0001,,,
1.23,311,18660,0,22998,0,-0.05196252999999999,13870,18660,0.96,-0.0013679392002813983,3100,0.017477159667760134,0.0,0.7592357397079468,-0.15739716738462448,0.001791247632354498,0.00016224584,0.2,0.0001,,,
1.18,312,18720,0,23072,0,-0.029651809999999997,13922,18720,0.97,8.74328612189501e-05,3110,0.104884834587574,0.0,0.1681801676750183,-0.16481577306985856,0.0485331267118454,9.461244e-06,0.2,0.0001,,,
1.22,313,18780,0,23139,0,-0.04937547,13968,18780,0.95,-0.002560787485854199,3120,0.014376476872712374,0.0,-41.07331848144531,-0.17324029803276061,-0.0005823094397783279,0.00022776524,0.2,0.0001,,,
1.32,314,18840,0,23209,0,-0.08086566999999999,14011,18840,0.92,-0.000724229414869626,3130,0.15099894404411315,0.0,0.27776819467544556,-0.18627682626247405,0.06600160896778107,8.4303814e-05,0.2,0.0001,,,
1.37,315,18900,0,23280,0,-0.10348957,14057,18900,0.9,-0.0019668792381708046,3140,0.10436332449316979,0.0,0.25163745880126953,-0.1960791453719139,0.044006865471601486,0.00013694465,0.2,0.0001,,,
1.27,316,18960,0,23348,0,-0.07188009000000001,14106,18960,0.93,-0.0014183663410949343,3150,0.14001092612743377,0.0,0.1901344656944275,-0.18599625080823898,0.06362474709749222,0.00010668337,0.2,0.0001,,,
1.22,317,19020,0,23421,0,-0.04930031000000001,14155,19020,0.94,1.4968017624905627e-05,3160,0.07617747485637665,0.0,0.33164316415786743,-0.17317479997873306,0.03276059776544571,9.19799e-06,0.2,0.0001,,,
1.31,318,19080,0,23490,0,-0.08334405,14198,19080,0.92,-2.659112241509831e-07,3170,0.0615156926214695,0.0,0.39554691314697266,-0.16791419684886932,0.027008838951587677,1.1920929e-07,0.2,0.0001,,,
1.42,319,19140,0,23558,0,-0.09695343,14237,19140,0.91,-7.847945315830885e-09,3180,0.12218328416347504,0.0,0.34744763374328613,-0.16613227874040604,0.05286763980984688,0.0,0.2,0.0001,,,
1.45,320,19200,0,23628,0,-0.11588618,14281,19200,0.9,-0.0011875897767701816,3190,0.16151300817728043,0.0,-0.06696963310241699,-0.16283005774021148,0.0656253844499588,8.1673265e-05,0.2,0.0001,,,
1.43,321,19260,0,23689,0,-0.10323475999999998,14323,19260,0.9,-0.0012690474069677383,3200,0.12234358936548233,0.0,0.3721773028373718,-0.15151427686214447,0.05165689066052437,0.0003589193,0.2,0.0001,,,
1.52,322,19320,0,23766,0,-0.11662275,14357,19320,0.87,-7.773488815470131e-05,3210,0.12971909567713738,0.0,0.10225844383239746,-0.1712191104888916,0.05871296674013138,6.165107e-06,0.2,0.0001,,,
1.48,323,19380,0,23854,0,-0.10644740999999999,14404,19380,0.88,-2.3922075946192222e-05,3220,0.16840799897909164,0.0,0.13064533472061157,-0.13696626722812652,0.07404255121946335,3.3567349e-06,0.2,0.0001,,,
1.52,324,19440,0,23920,0,-0.12638923,14443,19440,0.86,-3.8803070095472234e-05,3230,0.08073595464229584,0.0,0.18390005826950073,-0.1347945287823677,0.036646220833063126,3.6994616e-06,0.2,0.0001,,,
1.46,325,19500,0,23988,0,-0.12308069000000002,14484,19500,0.89,1.7945964706278516e-06,3240,0.1963685378432274,0.0,0.2078324556350708,-0.13333284258842468,0.08229795098304749,1.9868214e-07,0.2,0.0001,,,
1.41,326,19560,0,24055,0,-0.10246447000000003,14528,19560,0.9,-0.0008048529983231579,3250,0.17084424942731857,0.0,0.05206620693206787,-0.13181188702583313,0.07560176402330399,4.3969354e-05,0.2,0.0001,,,
1.3,327,19620,0,24123,0,-0.06077235,14579,19620,0.93,-2.165635425654955e-07,3260,0.11260195448994637,0.0,0.21196752786636353,-0.1250409208238125,0.05158506706357002,4.7683716e-07,0.2,0.0001,,,
1.19,328,19680,0,24192,0,-0.0493283,14629,19680,0.95,-1.4493664207293477e-05,3270,0.042053723335266115,0.0,0.21603405475616455,-0.1214859127998352,0.018663711845874786,3.066659e-06,0.2,0.0001,,,
1.21,329,19740,0,24260,0,-0.059313269999999994,14676,19740,0.95,-5.165735745826794e-08,3280,0.12161652371287346,0.0,0.15811210870742798,-0.11988296657800675,0.05167776718735695,0.0,0.2,0.0001,,,
1.22,330,19800,0,24327,0,-0.05041283,14726,19800,0.96,-5.758881615594014e-05,3290,0.09479285627603531,0.0,0.04810333251953125,-0.11977594718337059,0.04255550727248192,5.5710475e-06,0.2,0.0001,,,
1.26,331,19860,0,24394,0,-0.07032029,14771,19860,0.94,-6.159991045326941e-05,3300,0.09008411169052125,0.0,-0.06277000904083252,-0.15128145813941957,0.04117143526673317,6.6618127e-06,0.2,0.0001,,,
1.37,332,19920,0,24463,0,-0.09335138000000001,14815,19920,0.92,-0.0002439142803146943,3310,0.13896773308515548,0.0,0.24867451190948486,-0.12496790438890457,0.06041966378688812,2.28405e-05,0.2,0.0001,,,
1.37,333,19980,0,24532,0,-0.09401584,14860,19980,0.92,-0.0007317864936581487,3320,0.09404164254665374,0.0,0.3511762022972107,-0.12986258119344712,0.04255039617419243,7.296403e-05,0.2,0.0001,,,
1.31,334,20040,0,24599,0,-0.07171143000000002,14908,20040,0.94,-0.0009290852334864041,3330,0.15560734122991562,0.0,0.1633736491203308,-0.13573024570941924,0.06967194378376007,5.332927e-05,0.2,0.0001,,,
1.24,335,20100,0,24716,0,-0.050372410000000006,14956,20100,0.96,0.0002630366888478619,3340,0.09365181624889374,0.0,0.3210618495941162,-0.13706036657094955,0.04220956563949585,2.1291773e-05,0.2,0.0001,,,
1.26,336,20160,0,24787,0,-0.05063202000000001,15006,20160,0.95,-1.2921169404833677e-05,3350,0.09617921486496925,0.0,0.08576697111129761,-0.14042668789625168,0.04528100788593292,3.3964714e-06,0.2,0.0001,,,
1.21,337,20220,0,24861,0,-0.03031128,15055,20220,0.96,4.39708437705022e-06,3360,0.059412344545125964,0.0,-0.162841796875,-0.1426930919289589,0.027165478095412254,3.238519e-07,0.2,0.0001,,,
1.23,338,20280,0,24936,0,-0.050066559999999996,15103,20280,0.95,-0.0032267192084692196,3370,0.04688187874853611,0.0,0.1401960849761963,-0.13902269899845124,0.014637877233326435,0.00020409723,0.2,0.0001,,,
1.22,339,20340,0,25006,0,-0.05081838,15153,20340,0.96,0.0004026287813515772,3380,0.10959135070443153,0.0,0.2527831792831421,-0.12592542171478271,0.04897080734372139,0.0005197545,0.2,0.0001,,,
1.43,340,20400,0,25082,0,-0.09928017,15188,20400,0.9,4.2368968511397045e-08,3390,0.07267055734992027,0.0,-0.16094470024108887,-0.12073281779885292,0.0343678742647171,1.1920929e-07,0.2,0.0001,,,
1.48,341,20460,0,25146,0,-0.12170077000000001,15229,20460,0.87,3.9736411938662284e-10,3400,0.1670298084616661,0.0,0.2491324543952942,-0.11908498555421829,0.07525642961263657,0.0,0.2,0.0001,,,
1.33,342,20520,0,25218,0,-0.09325779999999999,15276,20520,0.91,-5.7972173603815236e-05,3410,0.1384407624602318,0.0,0.3139857053756714,-0.11918701380491256,0.06384258717298508,4.641215e-06,0.2,0.0001,,,
1.39,343,20580,0,25294,0,-0.09355126,15316,20580,0.9,-7.917483610953013e-08,3420,0.13313219845294952,0.0,0.18780279159545898,-0.12024243846535683,0.059159599244594574,0.0,0.2,0.0001,,,
1.44,344,20640,0,25360,0,-0.11231373,15357,20640,0.88,-0.0010899997567564768,3430,0.15176887214183807,0.0,0.12067866325378418,-0.11890458092093467,0.06994404643774033,7.87129e-05,0.2,0.0001,,,
1.4,345,20700,0,25433,0,-0.12159038000000001,15403,20700,0.88,-0.0009017176452713827,3440,0.17247897386550903,0.0,0.1784747838973999,-0.11233415231108665,0.07758881896734238,0.00013276338,0.2,0.0001,,,
1.25,346,20760,0,25500,0,-0.07145583999999999,15452,20760,0.94,-3.253420260023177e-05,3450,0.13206565976142884,0.0,0.2498260736465454,-0.1089072659611702,0.0635438859462738,3.4471352e-06,0.2,0.0001,,,
1.25,347,20820,0,25566,0,-0.04144733,15499,20820,0.95,-0.0001956015841521719,3460,0.13066258653998375,0.0,0.2898097038269043,-0.10883401110768318,0.05209512263536453,6.052852e-06,0.2,0.0001,,,
1.28,348,20880,0,25632,0,-0.050941249999999993,15548,20880,0.93,-0.00024196113001373476,3470,0.05628165639936924,0.0,0.1083177924156189,-0.10886788368225098,0.02299536019563675,2.3351113e-05,0.2,0.0001,,,
1.26,349,20940,0,25705,0,-0.059768840000000004,15593,20940,0.94,-0.000422516162507236,3480,0.10601299330592155,0.0,0.018584787845611572,-0.11053485497832298,0.0479828380048275,4.4622026e-05,0.2,0.0001,,,
1.35,350,21000,0,25778,0,-0.07211259,15634,21000,0.93,-0.0005555030692387941,3490,0.0862879991531372,0.0,0.409223735332489,-0.1144972413778305,0.038965605199337006,7.1380535e-05,0.2,0.0001,,,
1.36,351,21060,0,25849,0,-0.09369496,15679,21060,0.91,-0.0005353955647842579,3500,0.1053616650402546,0.0,0.2772156596183777,-0.11763249337673187,0.04584077373147011,3.6790967e-05,0.2,0.0001,,,
1.39,352,21120,0,25916,0,-0.11294983,15722,21120,0.88,3.570586467809278e-05,3510,0.11147506535053253,0.0,0.3996960520744324,-0.11388436555862427,0.048551831394433975,8.8115536e-07,0.2,0.0001,,,
1.29,353,21180,0,25984,0,-0.07081924999999999,15772,21180,0.93,2.8340319671205095e-05,3520,0.1377595394849777,0.0,0.151841938495636,-0.11253255903720856,0.06551311910152435,1.3013681e-06,0.2,0.0001,,,
1.31,354,21240,0,26049,0,-0.06236089999999999,15814,21240,0.94,-0.0005157446959007661,3530,0.10709749981760978,0.0,0.00957423448562622,-0.11479628384113312,0.04257043078541756,2.4836261e-05,0.2,0.0001,,,
1.4,355,21300,0,26119,0,-0.07370041999999999,15856,21300,0.92,2.1676222310418326e-07,3540,0.11286212280392646,0.0,0.22895705699920654,-0.11722037419676781,0.05287937447428703,1.1920929e-07,0.2,0.0001,,,
1.4,356,21360,0,26184,0,-0.09333209999999997,15900,21360,0.9,-3.1660695664559316e-05,3550,0.09636164903640747,0.0,0.3025699853897095,-0.11938847601413727,0.04475712776184082,5.395214e-06,0.2,0.0001,,,
1.36,357,21420,0,26259,1,-0.07061891000000001,33,21420,0.91,-0.0006614668218633213,3560,0.13549629151821135,0.0,0.2245621681213379,-0.12231259196996688,0.06276023387908936,7.658204e-05,0.2,0.0001,,,
1.32,358,21480,0,26333,1,-0.04053977,80,21480,0.94,0.0004098931010229734,3570,0.13795884996652602,0.0,-0.9256640672683716,-0.12809846997261048,0.05397602915763855,3.6484e-05,0.2,0.0001,,,
1.4,359,21540,0,26406,1,-0.08235045999999999,118,21540,0.92,-5.3197146643313434e-08,3580,0.06954641118645669,0.0,0.32470154762268066,-0.1299252837896347,0.03267472982406616,0.0,0.2,0.0001,,,
1.42,360,21600,0,26478,1,-0.10380936000000002,164,21600,0.91,-0.0005271525173885294,3590,0.15390210151672362,0.0,0.3576645851135254,-0.12983739525079727,0.06483393907546997,1.7913182e-05,0.2,0.0001,,,
1.32,361,21660,0,26548,1,-0.0623387,211,21660,0.95,-1.0867565367789212e-05,3600,0.10465486720204353,0.0,0.07898116111755371,-0.12790729105472565,0.05026550590991974,1.3947487e-06,0.2,0.0001,,,
1.34,362,21720,0,26617,1,-0.055673900000000005,252,21720,0.93,-0.0013388593912532442,3610,0.06777827292680741,0.0,0.36794155836105347,-0.12529879286885262,0.027542289346456528,0.00013415118,0.2,0.0001,,,
1.36,363,21780,0,26688,1,-0.06596708000000001,301,21780,0.92,-0.00013480901790901,3620,0.0996072955429554,0.0,0.18241769075393677,-0.1165926568210125,0.04561147093772888,3.840228e-05,0.2,0.0001,,,
1.27,364,21840,0,26758,1,-0.08233681000000001,348,21840,0.93,-3.079573303033101e-08,3630,0.09602071642875672,0.0,0.14159339666366577,-0.11156923919916154,0.04452085122466087,1.1920929e-07,0.2,0.0001,,,
1.3,365,21900,0,26830,1,-0.07104376,391,21900,0.92,-1.1910995016961578e-07,3640,0.11157014295458793,0.0,0.40161997079849243,-0.10969396904110909,0.049758732318878174,0.0,0.2,0.0001,,,
1.42,366,21960,0,26901,1,-0.07275033999999998,430,21960,0.9,-0.0048667550963971355,3650,0.08928594216704369,0.008333333767950535,0.28388845920562744,-0.13426611497998236,0.03267119824886322,0.008740741,0.2,0.0001,,,
1.44,367,22020,0,26978,1,-0.07406912999999998,473,22020,0.89,6.422400438133025e-07,3660,0.09992624446749687,0.0,0.09683036804199219,-0.10859891325235367,0.043400052934885025,0.0,0.2,0.0001,,,
1.33,368,22080,0,27049,1,-0.07211006000000002,523,22080,0.92,-0.00033013577460225816,3670,0.13446076959371567,0.0,0.16919708251953125,-0.10937563106417655,0.06331788003444672,2.7213495e-05,0.2,0.0001,,,
1.15,369,22140,0,27115,1,-0.03876219,578,22140,0.97,-0.001598227110322803,3680,0.07481750547885894,0.0,0.2545223832130432,-0.1142888106405735,0.03037939965724945,0.00044769744,0.2,0.0001,,,
