eval/mean_ep_length,eval/mean_reward,time/total_timesteps,env/completion_counter,env/n_steps,env/current_idx,eval/success_rate,time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/success_rate,rollout/ep_rew_mean,time/iterations,train/entropy_loss,train/approx_kl,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/learning_rate,train/loss,train/clip_range,train/n_updates,train/value_loss
,,11010,,,,,0,1.98,44468,0.82,-0.21390211,367,,,,,,,,,,
1.44,-0.09426618959289045,11040,0,11040,5525,0.92,,,,,,,-0.003205813141539693,0.0,0.0,-0.05161559581756592,-2.2913018984382916e-07,0.001,0.09815098345279694,0.2,3670,0.24145828783512116
,,11040,,,,,0,1.96,44576,0.83,-0.19441371999999998,368,,,,,,,,,,
1.28,-0.03072674193419516,11070,0,11070,5537,0.98,,,,,,,-0.0027626961236819625,0.0,0.0,-0.1441025733947754,-1.589457223616364e-08,0.001,0.10492356866598129,0.2,3680,0.2420766606926918
,,11070,,,,,0,2.07,44676,0.82,-0.22057056000000003,369,,,,,,,,,,
1.42,-0.05244096898008138,11100,0,11100,5553,0.96,,,,,,,-0.004784945817664266,0.0,0.0,-0.2218179702758789,-8.138616945130295e-06,0.001,0.10207635909318924,0.2,3690,0.2221038207411766
,,11100,,,,,0,2.05,44797,0.82,-0.22240720999999997,370,,,,,,,,,,
1.48,-0.05357994671911001,11130,0,11130,5570,0.92,,,,,,,-0.0033873804146423935,0.0,0.0,0.4226258397102356,1.2767314760964155e-06,0.001,0.06547199189662933,0.2,3700,0.14937328100204467
,,11130,,,,,0,1.92,44916,0.85,-0.18614648,371,,,,,,,,,,
1.2,-0.028906863699667155,11160,0,11160,5585,0.98,,,,,,,-0.0036500028101727365,0.0,0.0,0.244842529296875,-1.4184911924175481e-06,0.001,0.08298911154270172,0.2,3710,0.18159977942705155
,,11160,,,,,0,1.98,45013,0.83,-0.19683947,372,,,,,,,,,,
1.4,-0.05181112622376531,11190,0,11190,5596,0.94,,,,,,,-0.004570208489894867,0.0,0.0,0.24335426092147827,-1.8238027836403603e-06,0.001,0.09576480835676193,0.2,3720,0.21293753981590272
,,11190,,,,,0,2.1,45124,0.81,-0.23256886000000004,373,,,,,,,,,,
1.26,-0.04942553389351815,11220,0,11220,5616,0.96,,,,,,,-0.0026359257753938437,0.0,0.0,0.07808029651641846,1.1503696413228681e-07,0.001,0.10105158388614655,0.2,3730,0.24013085812330245
,,11220,,,,,0,2.0,45225,0.83,-0.20975752,374,,,,,,,,,,
1.42,-0.05254403757862747,11250,0,11250,5632,0.96,,,,,,,-0.0028086186153814196,0.0,0.0,0.07830303907394409,2.3941199245314237e-08,0.001,0.05689387768507004,0.2,3740,0.17897387370467185
,,11250,,,,,0,1.89,45341,0.85,-0.19533229,375,,,,,,,,,,
1.4,-0.05352034092880786,11280,0,11280,5648,0.94,,,,,,,-0.003197135659866035,0.0,0.0,0.3031061291694641,-8.404254840943537e-08,0.001,0.07941000908613205,0.2,3750,0.178556951880455
,,11280,,,,,0,1.86,45453,0.87,-0.17411672999999994,376,,,,,,,,,,
1.54,-0.1187432347703725,11310,0,11310,5661,0.9,,,,,,,-0.002837512781843543,0.0,0.0,-0.042549848556518555,-3.258387311078082e-08,0.001,0.07403714954853058,0.2,3760,0.18922969698905945
,,11310,,,,,0,1.98,45570,0.85,-0.19977834000000003,377,,,,,,,,,,
1.46,-0.09245026581455022,11340,0,11340,5679,0.92,,,,,,,-0.003613145789131522,0.0,0.0,0.028259873390197754,-1.8169482469687636e-07,0.001,0.12927137315273285,0.2,3770,0.30817937552928926
,,11340,,,,,0,1.93,45679,0.87,-0.19154812,378,,,,,,,,,,
1.16,-0.009364027213305235,11370,0,11370,5697,0.98,,,,,,,-0.004384609637781978,1.3311704e-07,0.0,0.4834468364715576,-5.265792287740822e-05,0.001,0.051837146282196045,0.2,3780,0.13456190302968024
,,11370,,,,,0,1.78,45776,0.9,-0.14548635999999998,379,,,,,,,,,,
1.18,-0.049119630679488185,11400,0,11400,5712,0.96,,,,,,,-0.004787844605743885,0.0,0.0,-0.3617701530456543,2.175072843790815e-06,0.001,0.07153039425611496,0.2,3790,0.17374813556671143
,,11400,,,,,0,1.88,45873,0.88,-0.15642429,380,,,,,,,,,,
1.44,-0.09529593156650662,11430,0,11430,5728,0.92,,,,,,,-0.002470217738300562,0.0,0.0,0.013190805912017822,1.8447637284424445e-07,0.001,0.0609947070479393,0.2,3800,0.13524270355701445
,,11430,,,,,0,1.85,45990,0.88,-0.14564781999999998,381,,,,,,,,,,
1.22,-0.028851049225777387,11460,0,11460,5748,0.98,,,,,,,-0.002395313396118581,0.0,0.0,-0.06595933437347412,-3.352761286379291e-08,0.001,0.05619293451309204,0.2,3810,0.12227296754717827
,,11460,,,,,0,1.81,46098,0.87,-0.15454127,382,,,,,,,,,,
1.44,-0.07512889197096229,11490,0,11490,5767,0.94,,,,,,,-0.0025719705037772654,0.0,0.0,0.43278592824935913,-2.996126836407598e-07,0.001,0.0667966827750206,0.2,3820,0.14363443106412888
,,11490,,,,,0,1.71,46215,0.88,-0.14074205,383,,,,,,,,,,
1.52,-0.0735504371440038,11520,0,11520,5777,0.92,,,,,,,-0.004617841262370348,3.1789146e-08,0.0,0.3176555633544922,-2.411464839804367e-05,0.001,0.07216790318489075,0.2,3830,0.15271248817443847
,,11520,,,,,0,1.85,46329,0.85,-0.19286527999999997,384,,,,,,,,,,
1.28,-0.04986413165926933,11550,0,11550,5797,0.96,,,,,,,-0.0036469583865255117,0.0,0.0,0.05276745557785034,-7.827679290350886e-06,0.001,0.12833988666534424,0.2,3840,0.35628288984298706
,,11550,,,,,0,1.81,46432,0.85,-0.17116285000000006,385,,,,,,,,,,
1.36,-0.051414993107318875,11580,0,11580,5813,0.96,,,,,,,-0.003215250442735851,0.0,0.0,0.3789018988609314,-1.5372037708516474e-06,0.001,0.17452341318130493,0.2,3850,0.39828863441944123
,,11580,,,,,0,1.77,46537,0.85,-0.17271607999999997,386,,,,,,,,,,
1.06,-0.007716627474874258,11610,0,11610,5829,1.0,,,,,,,-0.0032872292678803204,0.0,0.0,0.1677405834197998,4.93129096668099e-07,0.001,0.06906598806381226,0.2,3860,0.2202610954642296
,,11610,,,,,0,1.76,46708,0.86,-0.17369563,387,,,,,,,,,,
1.3,-0.05206218028441072,11640,0,11640,5844,0.96,,,,,,,-0.0027807014994323254,0.0,0.0,0.4547492265701294,-2.5331972075548492e-09,0.001,0.05588233470916748,0.2,3870,0.13406439274549484
,,11640,,,,,0,1.89,46815,0.83,-0.20821362999999998,388,,,,,,,,,,
1.38,-0.07262579451780767,11670,0,11670,5863,0.94,,,,,,,-0.019934796961024404,0.0033590575,0.006666667014360428,0.3921075463294983,-0.0035949335303788743,0.001,0.045462556183338165,0.2,3880,0.17972206473350524
,,11670,,,,,0,1.84,46919,0.85,-0.18327339,389,,,,,,,,,,
