time/iterations,env/current_idx,time/fps,time/total_timesteps,env/n_steps,env/completion_counter,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,rollout/success_rate,train/clip_fraction,train/policy_gradient_loss,train/approx_kl,train/learning_rate,train/loss,train/clip_range,train/value_loss,train/entropy_loss,train/explained_variance,train/n_updates,eval/mean_ep_length,eval/success_rate,eval/mean_reward
466,4926,0,27960,27960,1,1.29,-0.07151639,34717,0.94,0.0,-2.5282304072504758e-08,5.9604645e-08,0.0001,0.044774316251277924,0.2,0.09478981867432594,-0.11966368779540063,-0.2798410654067993,4650,,,
467,4977,0,28020,28020,1,1.23,-0.06171403,34787,0.94,0.0,-2.033087114501342e-05,2.0762284e-06,0.0001,0.06538882106542587,0.2,0.13816448152065278,-0.12152194157242775,0.24206781387329102,4660,,,
468,5011,0,28080,28080,1,1.4,-0.08591422,34854,0.92,0.0,-3.3510351702403796e-06,5.265077e-07,0.0001,0.025324558839201927,0.2,0.06016942821443081,-0.12268439307808876,0.26394057273864746,4670,,,
469,5052,0,28140,28140,1,1.54,-0.11789843999999997,34927,0.88,0.0,1.0778506487341132e-08,0.0,0.0001,0.07746634632349014,0.2,0.16623275279998778,-0.12301142960786819,0.25427478551864624,4680,,,
470,5100,0,28200,28200,1,1.35,-0.10635148,34998,0.9,0.0,-0.00014505127834736343,1.624922e-05,0.0001,0.05795789510011673,0.2,0.12817604392766951,-0.12556209787726402,0.2611572742462158,4690,,,
471,5150,0,28260,28260,1,1.22,-0.07341942,35066,0.94,0.0,4.798173894204893e-07,6.1591464e-08,0.0001,0.05638052895665169,0.2,0.12296571731567382,-0.12726238667964934,0.36407750844955444,4700,,,
472,5200,0,28320,28320,1,1.2,-0.039148300000000004,35135,0.95,0.0,-0.00021143604335520648,2.9929479e-05,0.0001,0.036315735429525375,0.2,0.08847752511501313,-0.1320013642311096,0.21230614185333252,4710,,,
473,5243,0,28380,28380,1,1.28,-0.04049940999999999,35202,0.93,0.0,-3.2799939321925818e-06,1.202027e-07,0.0001,0.026200352236628532,0.2,0.062279870733618736,-0.1329529508948326,-0.026590824127197266,4720,,,
474,5289,0,28440,28440,1,1.32,-0.04134387999999999,35283,0.94,0.0,-0.002254204874140342,0.00017164549,0.0001,0.03838908672332764,0.2,0.09676570892333984,-0.13271726667881012,0.10165226459503174,4730,,,
475,5345,0,28500,28500,1,1.18,-0.029833130000000003,35351,0.97,0.0,-1.8220643456468012e-06,3.5762787e-07,0.0001,0.016582492738962173,0.2,0.035510531067848204,-0.12614994943141938,0.3590508699417114,4740,,,
476,5395,0,28560,28560,1,1.14,-0.04912041,35426,0.96,0.015000000782310962,-0.004073458090424609,0.0047676195,0.0001,0.010117996484041214,0.2,0.03111545890569687,-0.15205361247062682,0.45488590002059937,4750,,,
477,5446,0,28620,28620,1,1.16,-0.03942412,35492,0.97,0.0,5.885213671863454e-06,5.9604646e-09,0.0001,0.041419677436351776,0.2,0.09313436299562454,-0.12237183079123497,0.4028944969177246,4760,,,
478,5498,0,28680,28680,1,1.16,-0.028386689999999996,35560,0.98,0.0,-7.000764210252086e-06,7.1624913e-07,0.0001,0.01585548371076584,0.2,0.03629755787551403,-0.12189128026366233,0.45957815647125244,4770,,,
479,5543,0,28740,28740,1,1.24,-0.050022319999999995,35627,0.96,0.010000000521540642,-0.0007414791011251421,0.0045318436,0.0001,0.023512015119194984,0.2,0.051722300425171855,-0.14619628489017486,0.04895681142807007,4780,,,
480,5589,0,28800,28800,1,1.32,-0.07153527999999999,35691,0.93,0.0,-0.0012279995235438435,0.000100264944,0.0001,0.055652227252721786,0.2,0.1302544318139553,-0.12145835533738136,0.12222635746002197,4790,,,
481,5627,0,28860,28860,1,1.38,-0.08480140999999998,35758,0.9,0.0,-0.0001393486080148776,1.0699034e-05,0.0001,0.046282097697257996,0.2,0.09760761186480522,-0.11854869350790978,0.33677566051483154,4800,,,
482,5669,0,28920,28920,1,1.39,-0.08599639000000002,35826,0.89,0.0,-9.09765570211718e-07,1.7881393e-07,0.0001,0.07232744246721268,0.2,0.15709420442581176,-0.1197596862912178,0.143130362033844,4810,,,
483,5709,0,28980,28980,1,1.45,-0.0960131,35902,0.88,0.0,-2.0332311720094864e-05,1.66893e-07,0.0001,0.04730258509516716,0.2,0.09960488975048065,-0.1243311583995819,0.3303409814834595,4820,,,
484,5752,0,29040,29040,1,1.42,-0.10628058,35969,0.89,0.0,-9.477138540603391e-08,0.0,0.0001,0.04588423669338226,0.2,0.09798976331949234,-0.12218880355358124,0.29780125617980957,4830,,,
485,5794,0,29100,29100,1,1.39,-0.11674617000000004,36037,0.89,0.0,-4.2110681843787743e-07,0.0,0.0001,0.03847365081310272,0.2,0.088491989672184,-0.12336586117744446,0.598905086517334,4840,,,
486,5842,0,29160,29160,1,1.39,-0.12738281,36108,0.89,0.0,-0.00013846705232332113,1.28279125e-05,0.0001,0.06851407885551453,0.2,0.14868217557668686,-0.12343382611870765,0.25855153799057007,4850,,,
487,5886,0,29220,29220,1,1.33,-0.07333642000000001,36170,0.93,0.0,-2.2679567415195834e-07,5.9604645e-08,0.0001,0.05470363423228264,0.2,0.12523379623889924,-0.12609792053699492,0.2915193438529968,4860,,,
488,5935,0,29280,29280,1,1.26,-0.04978014000000001,36236,0.95,0.0,-6.85453414472903e-08,0.0,0.0001,0.04023801162838936,0.2,0.0867878831923008,-0.1272100418806076,0.170160710811615,4870,,,
489,5988,0,29340,29340,1,1.15,-0.028281690000000005,36304,0.98,0.0,-0.0011736492213094251,9.767711e-05,0.0001,0.029980847612023354,0.2,0.07509085759520531,-0.12656048238277434,0.3836822509765625,4880,,,
490,6047,0,29400,29400,1,1.06,-0.016776149999999997,36380,0.99,0.0,-0.000533956889557885,8.459886e-06,0.0001,0.016363874077796936,0.2,0.03994480781257152,-0.12925888001918792,0.29561561346054077,4890,,,
491,6093,0,29460,29460,1,1.14,-0.00811438,36447,0.97,0.0,-0.0030831089538212453,0.00016330878,0.0001,-0.003442385233938694,0.2,0.011382617708295583,-0.14363906532526016,-1545.265625,4900,,,
492,6143,0,29520,29520,1,1.24,-0.020163169999999998,36514,0.96,0.0,-0.00026485522842758515,2.3951134e-05,0.0001,0.007519079372286797,0.2,0.023878741636872293,-0.11447850465774537,-47.73113250732422,4910,,,
493,6189,0,29580,29580,1,1.23,-0.029931709999999993,36580,0.97,0.0,3.449618811046662e-07,1.1920929e-07,0.0001,0.0315791480243206,0.2,0.07364231124520301,-0.11102933287620545,-0.22952783107757568,4920,,,
494,6234,0,29640,29640,1,1.3,-0.062210730000000006,36648,0.93,0.0,2.616842721181456e-06,3.7352245e-07,0.0001,0.02780180238187313,0.2,0.057789840176701544,-0.11138404160737991,-0.11248564720153809,4930,,,
495,6269,0,29700,29700,1,1.44,-0.11439480999999999,36717,0.88,0.0,-0.0005654706490894057,4.1479867e-05,0.0001,0.049436356872320175,0.2,0.10626398399472237,-0.1120955303311348,0.1544889211654663,4940,,,
496,6309,0,29760,29760,1,1.52,-0.14675107,36783,0.86,0.0,7.609526324614535e-08,2.9802322e-07,0.0001,0.06559686362743378,0.2,0.15822335630655288,-0.11775950118899345,0.36622756719589233,4950,,,
497,6347,0,29820,29820,1,1.6,-0.15894992,36846,0.85,0.0,-0.001973634765454335,0.00022682846,0.0001,0.06512823700904846,0.2,0.14971910864114762,-0.11840738877654075,0.26214122772216797,4960,,,
498,6398,0,29880,29880,1,1.38,-0.08398689,36911,0.91,0.0,-5.585948610242752e-06,5.0465263e-07,0.0001,0.060873210430145264,0.2,0.13365901485085488,-0.11033984795212745,0.37564313411712646,4970,,,
499,6443,0,29940,29940,1,1.26,-0.05990142999999999,36977,0.93,0.0,-2.8798977407262783e-07,1.39077505e-08,0.0001,0.028790203854441643,0.2,0.07709919400513172,-0.10602681189775467,-0.10039162635803223,4980,,,
,6485,,30000,30000,1,,,,,0.0,-0.0001014233133431297,8.692344e-06,0.0001,0.03938599303364754,0.2,0.08682052195072174,-0.10483739301562309,0.46391618251800537,4990,1.22,0.96,-0.0543178095924668
500,,0,30000,,,1.33,-0.08248671999999999,37185,0.91,,,,,,,,,,,,,
501,6530,0,30060,30060,1,1.39,-0.09626627999999998,37256,0.9,0.0,3.369152534737907e-07,1.5795231e-07,0.0001,0.046097081154584885,0.2,0.10089628323912621,-0.10655080452561379,0.3914046883583069,5000,,,
502,6582,0,30120,30120,1,1.27,-0.06364045000000002,37324,0.94,0.0,-2.251379173756618e-07,0.0,0.0001,0.035468846559524536,0.2,0.07693544998764992,-0.10736478045582772,0.530531108379364,5010,,,
503,6629,0,30180,30180,1,1.21,-0.028631279999999995,37396,0.97,0.0,-0.003122635314454314,0.00019734501,0.0001,0.019049085676670074,0.2,0.06640957146883011,-0.10574960112571716,-0.07363641262054443,5020,,,
504,6670,0,30240,30240,1,1.32,-0.06080623,37463,0.94,0.0,-2.3121635232215e-06,3.596147e-07,0.0001,0.023437710478901863,0.2,0.05100089721381664,-0.09907822012901306,0.045842885971069336,5030,,,
505,6716,0,30300,30300,1,1.42,-0.09180283000000002,37537,0.91,0.0,-0.00045962427107362205,2.0249685e-05,0.0001,0.05472096428275108,0.2,0.12668903470039367,-0.09605651944875718,0.4111364483833313,5040,,,
506,6769,0,30360,30360,1,1.21,-0.058402630000000004,37609,0.95,0.0,-9.152362746753795e-05,5.4210423e-06,0.0001,0.03435935452580452,0.2,0.08555618301033974,-0.09665437042713165,0.5293912887573242,5050,,,
507,6807,0,30420,30420,1,1.29,-0.05038492,37674,0.93,0.0,-0.0009317293737451493,0.00012072722,0.0001,0.039032649248838425,0.2,0.08881164640188217,-0.1267700582742691,-0.11368894577026367,5060,,,
508,6848,0,30480,30480,1,1.4,-0.07205397,37737,0.91,0.0,3.135104945615197e-05,3.7501256e-06,0.0001,0.057223841547966,0.2,0.11928100660443305,-0.10280460044741631,0.16626018285751343,5070,,,
509,6899,0,30540,30540,1,1.29,-0.05078244,37803,0.95,0.0,-0.0022798339094151744,0.00028303068,0.0001,0.044275809079408646,0.2,0.10543200597167016,-0.10377096906304359,0.2657070755958557,5080,,,
510,6944,0,30600,30600,1,1.26,-0.05039446000000001,37875,0.94,0.0,-2.6927888274741463e-06,5.9604645e-07,0.0001,0.03790866211056709,0.2,0.09593339711427688,-0.0930662713944912,-0.6725345849990845,5090,,,
511,6986,0,30660,30660,1,1.33,-0.06160198,37946,0.92,0.0,-8.605420642737727e-08,1.1920929e-07,0.0001,0.04993045702576637,0.2,0.11253878623247146,-0.0886573426425457,0.20602363348007202,5100,,,
512,7039,0,30720,30720,1,1.25,-0.030974750000000002,38014,0.95,0.0,-7.605478075078942e-06,7.112821e-07,0.0001,0.0328437015414238,0.2,0.07256539762020112,-0.08773168325424194,0.26065266132354736,5110,,,
513,7085,0,30780,30780,1,1.21,-0.04090911,38083,0.96,0.0,-0.0003370643174759991,2.6599566e-05,0.0001,0.0064505403861403465,0.2,0.020848164800554514,-0.08797636106610299,-20.638626098632812,5120,,,
514,7131,0,30840,30840,1,1.29,-0.05138554,38157,0.94,0.0,-0.00017373286123394393,1.8540024e-05,0.0001,0.0592864528298378,0.2,0.13132738023996354,-0.08897283151745797,0.14095085859298706,5130,,,
515,7170,0,30900,30900,1,1.42,-0.0422097,38228,0.94,0.0,-9.288390590000972e-09,5.9604645e-08,0.0001,0.020191483199596405,0.2,0.04367328025400639,-0.09137372598052025,0.26958757638931274,5140,,,
516,7215,0,30960,30960,1,1.44,-0.06261709,38295,0.92,0.0,-7.501853090623456e-05,9.193023e-06,0.0001,0.024380896240472794,0.2,0.05449884906411171,-0.09300830438733101,0.0039446353912353516,5150,,,
517,7260,0,31020,31020,1,1.33,-0.07562501,38367,0.94,0.0,-0.00013195077509138288,8.135041e-06,0.0001,0.07941263169050217,0.2,0.17627111822366714,-0.0947425976395607,0.24973231554031372,5160,,,
518,7303,0,31080,31080,1,1.36,-0.09696670000000002,38433,0.92,0.0,-0.002362233853661344,0.00020675063,0.0001,0.04519379884004593,0.2,0.10995996817946434,-0.09387817904353142,0.0757056474685669,5170,,,
519,7351,0,31140,31140,1,1.28,-0.07300208,38498,0.93,0.0,-0.0002465753745249266,3.126661e-05,0.0001,0.0716308057308197,0.2,0.16237326115369796,-0.08588977828621865,0.2641078233718872,5180,,,
520,7397,0,31200,31200,1,1.27,-0.04291673,38567,0.94,0.0,-0.00036245048271652534,6.177227e-05,0.0001,0.04023263230919838,0.2,0.08686828836798668,-0.11009327173233033,0.1714082956314087,5190,,,
521,7440,0,31260,31260,1,1.3,-0.0415432,38634,0.93,0.0,-7.065137264561371e-07,0.0,0.0001,0.04672054201364517,0.2,0.10819506943225861,-0.07981426641345024,0.06515884399414062,5200,,,
522,7489,0,31320,31320,1,1.28,-0.041725889999999995,38700,0.94,0.0,2.533197429599454e-08,0.0,0.0001,0.019431667402386665,0.2,0.04220029823482037,-0.07890227064490318,0.23208779096603394,5210,,,
523,7540,0,31380,31380,1,1.23,-0.05036274,38765,0.95,0.0,5.056460703478649e-08,0.0,0.0001,0.04483095183968544,0.2,0.09769362881779671,-0.07862238883972168,0.11936366558074951,5220,,,
524,7587,0,31440,31440,1,1.2,-0.04861551,38833,0.96,0.0,-6.174047894047518e-08,0.0,0.0001,0.04107348620891571,0.2,0.08605615347623825,-0.07894386947155,0.1380929946899414,5230,,,
525,7630,0,31500,31500,1,1.3,-0.06024402000000001,38902,0.93,0.0,-3.4769375045762272e-09,0.0,0.0001,0.029278328642249107,0.2,0.0637621033936739,-0.07855257093906402,0.38508981466293335,5240,,,
526,7682,0,31560,31560,1,1.27,-0.05983699999999999,38965,0.93,0.0,1.0927516891356958e-09,0.0,0.0001,0.04132313281297684,0.2,0.08746609464287758,-0.0785996288061142,0.30303066968917847,5250,,,
527,7728,0,31620,31620,1,1.22,-0.04958501000000001,39037,0.95,0.0,-3.1838814829043825e-08,0.0,0.0001,0.019539562985301018,0.2,0.04354043714702129,-0.07859149351716041,0.5634966492652893,5260,,,
528,7777,0,31680,31680,1,1.28,-0.05040425000000001,39106,0.95,0.0,2.4264057696399278e-08,0.0,0.0001,0.046543654054403305,0.2,0.09846155047416687,-0.07857758477330208,0.034460604190826416,5270,,,
529,7827,0,31740,31740,1,1.21,-0.02941163,39181,0.98,0.0,-4.6739976244936087e-08,0.0,0.0001,0.019831595942378044,0.2,0.04394362829625607,-0.07874045297503471,0.20120030641555786,5280,,,
530,7868,0,31800,31800,1,1.32,-0.07066574,39250,0.94,0.0,-2.7616819053832842e-08,0.0,0.0001,0.02730388380587101,0.2,0.06294635236263275,-0.07857500240206719,-0.18232214450836182,5290,,,
531,7910,0,31860,31860,1,1.39,-0.07119066,39322,0.92,0.0,-3.23851914174611e-08,0.0,0.0001,0.06892184913158417,0.2,0.15519776493310927,-0.07848775088787079,0.31637340784072876,5300,,,
532,7958,0,31920,31920,1,1.31,-0.05067182,39396,0.94,0.0,-4.967054056947973e-09,0.0,0.0001,0.034852758049964905,0.2,0.07210833057761193,-0.07853392288088798,0.29632383584976196,5310,,,
533,8003,0,31980,31980,1,1.32,-0.054144380000000006,39468,0.94,0.0,-3.258387262228268e-08,0.0,0.0001,0.036355648189783096,0.2,0.07531172037124634,-0.07860198989510536,0.29182106256484985,5320,,,
534,8051,0,32040,32040,1,1.25,-0.04239312,39532,0.95,0.0,-0.002644088286324475,0.000142168,0.0001,0.025664441287517548,0.2,0.07174903824925423,-0.07657474651932716,0.06837278604507446,5330,,,
535,8097,0,32100,32100,1,1.27,-0.06096020000000001,39606,0.95,0.0,-0.0003506800030907087,8.9718895e-05,0.0001,0.042189083993434906,0.2,0.09075378477573395,-0.09842876195907593,0.13595783710479736,5340,,,
536,8139,0,32160,32160,1,1.34,-0.09206904000000002,39678,0.92,0.0,-1.0123849088827796e-06,1.9868216e-09,0.0001,0.061423204839229584,0.2,0.13023303225636482,-0.06670778915286064,0.12335526943206787,5350,,,
537,8173,0,32220,32220,1,1.55,-0.15596120000000002,39753,0.85,0.0,-3.9339066781884924e-08,0.0,0.0001,0.05521906912326813,0.2,0.12369139045476914,-0.0653692401945591,0.3650369644165039,5360,,,
538,8225,0,32280,32280,1,1.36,-0.0925955,39823,0.9,0.0,1.907348603502612e-08,0.0,0.0001,0.06653334945440292,0.2,0.1434713214635849,-0.065025295317173,0.36683619022369385,5370,,,
539,8276,0,32340,32340,1,1.17,-0.03839727,39894,0.95,0.0,7.584690990825038e-08,0.0,0.0001,0.0522119365632534,0.2,0.13295972794294358,-0.06505191773176193,0.0011858940124511719,5380,,,
540,8326,0,32400,32400,1,1.19,-0.038842930000000005,39964,0.96,0.0,-1.6341706058753403e-05,1.5000502e-06,0.0001,0.042289476841688156,0.2,0.09548942595720292,-0.06469469889998436,0.1689084768295288,5390,,,
541,8374,0,32460,32460,1,1.22,-0.04021688999999999,40029,0.97,0.0,1.409650091321879e-07,3.3775965e-08,0.0001,0.021580394357442856,0.2,0.04517795480787754,-0.06431719288229942,0.19270139932632446,5400,,,
542,8424,0,32520,32520,1,1.22,-0.03989775,40095,0.97,0.0,-1.712853720299279e-05,1.7642975e-06,0.0001,0.030181828886270523,0.2,0.06898927390575409,-0.06446899846196175,0.37963753938674927,5410,,,
543,8477,0,32580,32580,1,1.17,-0.03010766999999999,40163,0.97,0.0,1.9868215073159944e-09,0.0,0.0001,0.032999102026224136,0.2,0.07952402606606483,-0.06479781344532967,-0.45978009700775146,5420,,,
544,8522,0,32640,32640,1,1.22,-0.04247748,40233,0.95,0.0,-5.6996939612474765e-09,0.0,0.0001,0.022627180442214012,0.2,0.04751433953642845,-0.06505793035030365,0.2609310746192932,5430,,,
545,8572,0,32700,32700,1,1.25,-0.041508559999999986,40308,0.96,0.0,-2.1772583078583098e-05,2.3921332e-06,0.0001,0.030476847663521767,0.2,0.06703954674303532,-0.06545612588524818,0.3612172603607178,5440,,,
546,8621,0,32760,32760,1,1.24,-0.05036288,40374,0.96,0.0,9.417533903821607e-08,0.0,0.0001,0.027063991874456406,0.2,0.05665743015706539,-0.06601374223828316,-0.02698683738708496,5450,,,
547,8665,0,32820,32820,1,1.28,-0.04119213,40437,0.95,0.0,-4.540383816475924e-07,1.9868216e-09,0.0001,0.02578982524573803,0.2,0.056224174052476886,-0.06790151447057724,0.4417818784713745,5460,,,
548,8715,0,32880,32880,1,1.29,-0.04307607,40500,0.95,0.0,-3.933906618236449e-08,0.0,0.0001,0.027560284361243248,0.2,0.06023024320602417,-0.06648018732666969,-0.09692060947418213,5470,,,
549,8758,0,32940,32940,1,1.3,-0.06330551,40570,0.94,0.0,-1.3122955815347838e-07,1.7881394e-08,0.0001,0.044528163969516754,0.2,0.09630365520715714,-0.09390180781483651,0.13588905334472656,5480,,,
550,8804,0,33000,33000,1,1.35,-0.06430159000000002,40638,0.93,0.0,-2.691795420486365e-05,5.066395e-08,0.0001,0.04616459831595421,0.2,0.09915425628423691,-0.06784593015909195,0.3308579921722412,5490,,,
551,8844,0,33060,33060,1,1.4,-0.06391166999999999,40706,0.91,0.0,-0.00020378917262888762,1.5206138e-05,0.0001,0.033880461007356644,0.2,0.08134857639670372,-0.09469636827707291,-0.17763197422027588,5500,,,
552,8886,0,33120,33120,1,1.42,-0.09347122,40775,0.88,0.0,-0.0001654688504761026,2.045234e-05,0.0001,0.07470452785491943,0.2,0.16033316850662233,-0.06886321529746056,0.21916478872299194,5510,,,
553,8919,0,33180,33180,1,1.55,-0.16050640000000002,40844,0.85,0.010000000521540642,-0.002418681480921947,0.0011698207,0.0001,0.04151882603764534,0.2,0.10042016878724098,-0.08523335829377174,0.4145914912223816,5520,,,
554,8963,0,33240,33240,1,1.48,-0.15119910999999997,40916,0.86,0.0,-0.0016206864425718948,9.571314e-05,0.0001,0.0768953412771225,0.2,0.18238368183374404,-0.0763911820948124,0.28954648971557617,5530,,,
555,9011,0,33300,33300,1,1.34,-0.09504172999999999,40989,0.91,0.0,0.0025404484857183716,1.8513203e-05,0.0001,0.09135051816701889,0.2,0.1882661297917366,-0.08173945844173432,0.3660961389541626,5540,,,
556,9057,0,33360,33360,1,1.26,-0.04999586999999999,41058,0.95,0.0,8.26021035749136e-07,1.1920929e-07,0.0001,0.04866543039679527,0.2,0.12320521101355553,-0.07956151217222214,0.23183226585388184,5550,,,
557,9107,0,33420,33420,1,1.26,-0.05102289000000001,41126,0.95,0.0,2.8396646527539816e-07,0.0,0.0001,0.03610185161232948,0.2,0.08329220712184907,-0.0777775377035141,0.16278612613677979,5560,,,
558,9158,0,33480,33480,1,1.19,-0.05003201999999999,41194,0.96,0.0,-1.9162992865418005e-05,2.2172928e-06,0.0001,0.03242771700024605,0.2,0.07134804129600525,-0.07882966697216034,0.398856520652771,5570,,,
559,9211,0,33540,33540,1,1.16,-0.03846693999999999,41264,0.96,0.0,-0.00015114496068688866,1.1060635e-05,0.0001,0.02803211472928524,0.2,0.06090160645544529,-0.07679816633462906,0.4061276316642761,5580,,,
560,9259,0,33600,33600,1,1.19,-0.03853294999999999,41334,0.96,0.0,-1.2740492612017816e-07,9.934108e-10,0.0001,0.02124117873609066,0.2,0.04838448241353035,-0.07859270125627518,0.15025126934051514,5590,,,
561,9302,0,33660,33660,1,1.32,-0.07977378,41402,0.93,0.0,7.91683790941633e-06,1.1583169e-06,0.0001,0.0321173220872879,0.2,0.06684566512703896,-0.08025573641061783,0.38003796339035034,5600,,,
562,9347,0,33720,33720,1,1.4,-0.11142735000000002,41468,0.9,0.0,1.6887979015223208e-09,0.0,0.0001,0.04653182998299599,0.2,0.10662692859768867,-0.07984176576137543,0.4540596008300781,5610,,,
563,9397,0,33780,33780,1,1.27,-0.060438540000000006,41540,0.95,0.0,-1.5099843708732408e-08,0.0,0.0001,0.04409060254693031,0.2,0.09747270420193672,-0.07999968752264977,0.45169395208358765,5620,,,
564,9437,0,33840,33840,1,1.33,-0.07203533999999999,41607,0.93,0.0,-0.0007088653807052481,2.7953585e-05,0.0001,0.031095992773771286,0.2,0.07895306795835495,-0.07954968586564064,0.2569887042045593,5630,,,
565,9488,0,33900,33900,1,1.31,-0.07113183000000001,41679,0.93,0.0,2.23517416131358e-08,0.0,0.0001,0.07231436669826508,0.2,0.1534809023141861,-0.07782680243253708,0.24875175952911377,5640,,,
566,9532,0,33960,33960,1,1.25,-0.039318080000000005,41752,0.96,0.0,-0.0007263007709116919,9.550949e-05,0.0001,0.02319815568625927,0.2,0.0626702930778265,-0.07813889533281326,0.20471131801605225,5650,,,
567,9574,0,34020,34020,1,1.34,-0.07128150000000001,41816,0.93,0.0,2.1795431499604944e-07,1.1920929e-07,0.0001,0.04664727672934532,0.2,0.10077053382992744,-0.08151953071355819,0.001794576644897461,5660,,,
568,9619,0,34080,34080,1,1.34,-0.08264317000000004,41880,0.92,0.0,1.5695890343003783e-08,0.0,0.0001,0.05703109875321388,0.2,0.1269836314022541,-0.08350055664777756,0.34956008195877075,5670,,,
569,9660,0,34140,34140,1,1.37,-0.07250250999999999,41944,0.91,0.0,-4.55024088690692e-05,5.9286754e-06,0.0001,0.04334722086787224,0.2,0.09104476720094681,-0.08427814319729805,0.39164042472839355,5680,,,
570,9708,0,34200,34200,1,1.31,-0.06048232,42011,0.93,0.0,-6.31809237816583e-08,0.0,0.0001,0.03896408528089523,0.2,0.0927800863981247,-0.08570964857935906,0.24403846263885498,5690,,,
571,9750,0,34260,34260,1,1.32,-0.07108700000000001,42077,0.93,0.0,-4.1325887867316166e-08,0.0,0.0001,0.04543031379580498,0.2,0.09845710918307304,-0.08633165881037712,0.34639161825180054,5700,,,
572,9792,0,34320,34320,1,1.44,-0.09466985000000001,42147,0.9,0.0,-0.00017227684668501552,2.0601352e-05,0.0001,0.04385506361722946,0.2,0.09242822229862213,-0.08731031566858291,0.37951987981796265,5710,,,
573,9845,0,34380,34380,1,1.26,-0.05232557000000001,42213,0.95,0.0,-0.00015364328857687682,2.5473038e-05,0.0001,0.03698252886533737,0.2,0.08047285452485084,-0.09081883504986762,0.50814288854599,5720,,,
574,9890,0,34440,34440,1,1.2,-0.049975310000000016,42282,0.96,0.0,-1.0422846894808657e-05,4.963378e-05,0.0001,0.024106118828058243,0.2,0.04971685633063316,-0.11984210982918739,0.1459370255470276,5730,,,
575,9936,0,34500,34500,1,1.3,-0.07167041,42354,0.94,0.0,2.16563546207027e-08,0.0,0.0001,0.03901665285229683,0.2,0.08971275836229324,-0.0954352542757988,0.42662811279296875,5740,,,
576,9983,0,34560,34560,1,1.32,-0.08373757,42423,0.93,0.0,-2.0364920483295634e-08,0.0,0.0001,0.04242025688290596,0.2,0.0901647724211216,-0.09611255526542664,0.41735243797302246,5750,,,
577,10027,0,34620,34620,1,1.31,-0.06750036,42496,0.94,0.001666666753590107,-0.0027793752891011715,0.00033153594,0.0001,0.019416773691773415,0.2,0.055956123396754265,-0.09894621968269349,0.654791533946991,5760,,,
578,10079,0,34680,34680,1,1.24,-0.04450461999999999,42568,0.96,0.0,5.82287707118212e-07,7.7684723e-07,0.0001,0.04783539101481438,0.2,0.10455111190676689,-0.10848929360508919,0.10077285766601562,5770,,,
579,10130,0,34740,34740,1,1.17,-0.0285409,42636,0.98,0.0,-7.1258284715103315e-06,3.5252175e-05,0.0001,0.02460157871246338,0.2,0.05387014150619507,-0.11433604881167411,-0.006262779235839844,5780,,,
580,10173,0,34800,34800,1,1.28,-0.059918389999999995,42702,0.95,0.0,-0.004914767042404122,0.0007550915,0.0001,0.006417197175323963,0.2,0.04267253763973713,-0.1126931518316269,0.28969526290893555,5790,,,
581,10214,0,34860,34860,1,1.42,-0.11157482,42770,0.9,0.0,1.8839041376672582e-06,8.364519e-07,0.0001,0.06228488311171532,0.2,0.14122537896037102,-0.10232448950409889,0.27006417512893677,5800,,,
582,10259,0,34920,34920,1,1.36,-0.08147072,42835,0.92,0.0,-0.00028783550367741386,4.4270357e-05,0.0001,0.04334888979792595,0.2,0.09617736116051674,-0.09832082241773606,0.5340549349784851,5810,,,
583,10299,0,34980,34980,1,1.48,-0.10595666000000001,42913,0.9,0.0,-0.0003114689846793084,8.916656e-05,0.0001,0.04723785072565079,0.2,0.10916204750537872,-0.1011921413242817,0.15145015716552734,5820,,,
584,10343,0,35040,35040,1,1.46,-0.09568095,42992,0.91,0.0,-0.0026318795503662783,0.0002929181,0.0001,0.061296358704566956,0.2,0.14637888818979264,-0.10169024392962456,0.0072348713874816895,5830,,,
585,10395,0,35100,35100,1,1.28,-0.04994609000000001,43056,0.95,0.0,-2.350409816997967e-07,2.4239222e-07,0.0001,0.0486895777285099,0.2,0.10761053264141082,-0.09545315951108932,0.23215019702911377,5840,,,
586,10443,0,35160,35160,1,1.2,-0.009559489999999999,43127,0.98,0.0,-1.9762913431975447e-06,1.9868216e-09,0.0001,0.006483449600636959,0.2,0.02180805280804634,-0.0926941230893135,-53.4974365234375,5850,,,
587,10490,0,35220,35220,1,1.26,-0.020917719999999987,43196,0.97,0.0,-7.152557426337581e-08,0.0,0.0001,0.004673876333981752,0.2,0.00972494063898921,-0.09164460897445678,-24.307138442993164,5860,,,
588,10542,0,35280,35280,1,1.21,-0.030064669999999998,43268,0.98,0.015000000782310962,-0.003527917223206245,0.0140944235,0.0001,0.008363760076463223,0.2,0.03890341743826866,-0.10479658618569374,0.2793675661087036,5870,,,
589,10591,0,35340,35340,1,1.19,-0.029998780000000003,43334,0.98,0.0,-0.00011086483758844245,0.00026091238,0.0001,0.019362421706318855,0.2,0.04239443764090538,-0.10333643034100533,0.22575396299362183,5880,,,
590,10643,0,35400,35400,1,1.19,-0.029580830000000002,43402,0.97,0.0,-0.0005107683908622818,0.00010618369,0.0001,0.018882302567362785,0.2,0.04343249686062336,-0.11036919429898262,0.31619226932525635,5890,,,
