time/iterations,env/current_idx,rollout/ep_len_mean,rollout/ep_rew_mean,env/completion_counter,time/total_timesteps,time/time_elapsed,env/n_steps,rollout/success_rate,time/fps,train/learning_rate,train/clip_fraction,train/approx_kl,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/clip_range,train/n_updates,train/loss,train/entropy_loss,eval/mean_ep_length,eval/mean_reward,eval/success_rate
234,10492,1.23,-0.04962326,0,14040,16224,14040,0.96,0,0.0001,0.13066666919738054,0.023939978,-0.043891097004214924,0.052266424261033534,0.3638172745704651,0.2,11650,-0.05396733805537224,-0.36423748433589936,,,
235,10542,1.17,-0.03929826,0,14100,16286,14100,0.97,0,0.0001,0.10566666919738055,0.03923507,-0.02740973182236001,0.04358527695760131,-0.7057797908782959,0.2,11700,-0.05443789064884186,-0.31409338116645813,,,
236,10587,1.25,-0.07080030999999999,0,14160,16351,14160,0.94,0,0.0001,0.13800000291317702,0.02522791,-0.04424515743227673,0.053596695307642224,-0.004336357116699219,0.2,11750,-0.05556347593665123,-0.3407034409046173,,,
237,10632,1.31,-0.07119534000000001,0,14220,16413,14220,0.93,0,0.0001,0.1653333369269967,0.04821234,-0.05619132340994351,0.09749692630022765,-0.007918834686279297,0.2,11800,-0.06691250205039978,-0.44569093763828277,,,
238,10675,1.33,-0.0522174,0,14280,16486,14280,0.94,0,0.0001,0.16000000409781934,0.027841974,-0.03428732714988291,0.04562813933938742,0.16406965255737305,0.2,11850,-0.03624006733298302,-0.3387789624929428,,,
239,10718,1.32,-0.05486677999999998,0,14340,16548,14340,0.95,0,0.0001,0.09533333577215672,0.010622787,-0.041338253814106204,0.03012092159129679,0.16942352056503296,0.2,11900,-0.05636189877986908,-0.3799590057134628,,,
240,10766,1.3,-0.06523402,0,14400,16614,14400,0.94,0,0.0001,0.22300000298768283,0.029448936,-0.040411608596332374,0.04724797010421753,0.2916852831840515,0.2,11950,-0.042277466505765915,-0.4892098557949066,,,
241,10804,1.42,-0.09593787000000001,0,14460,16681,14460,0.91,0,0.0001,0.12533333707600833,0.03810693,-0.04933392028386395,0.04345708624459803,0.16235387325286865,0.2,12000,-0.06290332973003387,-0.3041663324832916,,,
242,10848,1.38,-0.09592435,0,14520,16746,14520,0.91,0,0.0001,0.2436666703224182,0.045728844,-0.06831224356529614,0.09202302936464549,0.25212961435317993,0.2,12050,-0.08055895566940308,-0.5313167119026184,,,
243,10889,1.36,-0.10324599,0,14580,16814,14580,0.9,0,0.0001,0.1970000024139881,0.025134135,-0.050766732003229294,0.06669335026293993,0.22693192958831787,0.2,12100,-0.060027241706848145,-0.45172462522983553,,,
244,10937,1.38,-0.12177238000000003,0,14640,16888,14640,0.88,0,0.0001,0.2070000046119094,0.03926494,-0.059013120638672235,0.10393197692930699,0.3229796290397644,0.2,12150,-0.06985586881637573,-0.5758144235610962,,,
245,10988,1.21,-0.059604130000000005,0,14700,16955,14700,0.94,0,0.0001,0.14100000351667405,0.0192481,-0.046814670560105395,0.08777835059911013,-0.35023367404937744,0.2,12200,-0.05488394945859909,-0.3529354399442673,,,
246,11032,1.25,-0.07026271,0,14760,17021,14760,0.94,0,0.0001,0.1610000040009618,0.07390719,-0.04962206772342324,0.029165092622861266,0.3215700387954712,0.2,12250,-0.06757424771785736,-0.4660940194129944,,,
247,11084,1.24,-0.060733770000000006,0,14820,17086,14820,0.94,0,0.0001,0.1663333373516798,0.033380404,-0.05425599758753865,0.09144386019557714,0.21344894170761108,0.2,12300,-0.07048820704221725,-0.39055387139320374,,,
248,11129,1.23,-0.030130929999999997,0,14880,17153,14880,0.96,0,0.0001,0.20400000531226398,0.052722927,-0.06425347036464757,0.04816366760060191,-0.7350112199783325,0.2,12350,-0.07544209063053131,-0.49847213447093963,,,
249,11177,1.27,-0.0504211,0,14940,17218,14940,0.95,0,0.0001,0.2150000011175871,0.026057709,-0.05977702658809722,0.03758160931989551,-0.6325688362121582,0.2,12400,-0.07428625226020813,-0.44250378012657166,,,
250,11228,1.24,-0.05976026,0,15000,17293,15000,0.95,0,0.0001,0.22100000254809857,0.035289582,-0.06421860251684365,0.054298284631222486,0.12127995491027832,0.2,12450,-0.08062408864498138,-0.4658277440071106,,,
251,11270,1.3,-0.07103566,0,15060,17362,15060,0.93,0,0.0001,0.17700000409036876,0.04402707,-0.049790200726129115,0.032235847301781174,-0.23162078857421875,0.2,12500,-0.06473645567893982,-0.41959052324295043,,,
252,11313,1.33,-0.08097057999999999,0,15120,17428,15120,0.92,0,0.0001,0.27633333291858436,0.06553888,-0.07051605490843453,0.090230295881629,-0.08199000358581543,0.2,12550,-0.08486432582139969,-0.5308877575397491,,,
253,11366,1.25,-0.05084168999999998,0,15180,17493,15180,0.96,0,0.0001,0.21000000435858965,0.05066204,-0.06225955475308001,0.053338839411735534,0.3761987090110779,0.2,12600,-0.07427340000867844,-0.5473099935054779,,,
254,11407,1.32,-0.07303417000000001,0,15240,17554,15240,0.93,0,0.0001,0.17600000161677598,0.028483806,-0.051461942038033184,0.028803274165838957,-3.0695323944091797,0.2,12650,-0.06060616299510002,-0.4175181555747986,,,
255,11450,1.38,-0.07344694,0,15300,17623,15300,0.92,0,0.0001,0.16966666873544456,0.06382937,-0.04929216619192934,0.09557163339108228,-0.02159881591796875,0.2,12700,-0.061918891966342926,-0.4204594403505325,,,
256,11491,1.42,-0.08413153000000001,0,15360,17687,15360,0.89,0,0.0001,0.17033333513885737,0.039391372,-0.05475517313461751,0.03526361456140876,0.148903489112854,0.2,12750,-0.07030200213193893,-0.3560265052318573,,,
257,11537,1.39,-0.09240021000000001,0,15420,17759,15420,0.9,0,0.0001,0.08766666978597641,0.01305551,-0.02367808919271919,0.08474350076168775,0.05082184076309204,0.2,12800,-0.027794448658823967,-0.23215353697538377,,,
258,11587,1.26,-0.060104130000000006,0,15480,17826,15480,0.95,0,0.0001,0.15400000274181366,0.025339024,-0.05446934028745936,0.056288329157978295,-0.13442111015319824,0.2,12850,-0.06477616727352142,-0.31530392825603487,,,
259,11636,1.21,-0.04082208,0,15540,17893,15540,0.96,0,0.0001,0.16366666965186596,0.051664926,-0.051707506081710264,0.041658009104430675,-0.5324136018753052,0.2,12900,-0.05865141749382019,-0.2898650282621384,,,
260,11687,1.21,-0.030960679999999997,0,15600,17960,15600,0.96,0,0.0001,0.1566666702181101,0.042792544,-0.056604124548534536,0.04990185778588056,0.04727655649185181,0.2,12950,-0.06892923265695572,-0.28377450942993165,,,
261,11736,1.2,-0.01932831,0,15660,18030,15660,0.97,0,0.0001,0.08033333498984575,0.016296625,-0.035597433112251255,0.00777038763044402,-70.59513092041016,0.2,13000,-0.04055928811430931,-0.18449236631393431,,,
262,11777,1.32,-0.07259343,0,15720,18106,15720,0.92,0,0.0001,0.07400000274181366,0.009421495,-0.018381063877915348,0.032011118326336144,-0.01141345500946045,0.2,13050,-0.02333006076514721,-0.23009608805179596,,,
263,11820,1.37,-0.11509027,0,15780,18179,15780,0.89,0,0.0001,0.11200000278651714,0.044233065,-0.026202494888915667,0.12337344720959663,0.15937775373458862,0.2,13100,-0.018909934908151627,-0.20288965672254564,,,
264,11864,1.45,-0.1266188,0,15840,18249,15840,0.87,0,0.0001,0.09200000256299973,0.012701311,-0.0330084931201612,0.05805864784866571,0.3729311227798462,0.2,13150,-0.04924415051937103,-0.2216789197921753,,,
265,11914,1.26,-0.050901899999999986,0,15900,18314,15900,0.95,0,0.0001,0.11366667091846466,0.013679648,-0.04336714911274612,0.03893452174961567,0.3514493703842163,0.2,13200,-0.05431196093559265,-0.29307139694690704,,,
266,11957,1.33,-0.08085263999999999,0,15960,18379,15960,0.93,0,0.0001,0.07500000193715095,0.037258204,-0.028978584059358888,0.028481200840324163,-0.3775672912597656,0.2,13250,-0.033167365938425064,-0.15591960340738298,,,
267,11997,1.4,-0.09554823000000001,0,16020,18444,16020,0.91,0,0.0001,0.10600000310689212,0.10210867,-0.03218066494461766,0.09735837250947953,-0.021982550621032715,0.2,13300,-0.038118861615657806,-0.24889653831720351,,,
268,12042,1.44,-0.11627068999999998,0,16080,18520,16080,0.89,0,0.0001,0.09266666941344738,0.027954847,-0.03352141221426429,0.05492070641368627,0.4031584858894348,0.2,13350,-0.03986065089702606,-0.2586413353681564,,,
269,12082,1.41,-0.12885895000000003,0,16140,18584,16140,0.89,0,0.0001,0.08333333514630795,0.031586867,-0.03148419966517638,0.06489902418106794,0.32112711668014526,0.2,13400,-0.03716741129755974,-0.14198460370302202,,,
270,12124,1.45,-0.12628368999999998,0,16200,18654,16200,0.88,0,0.0001,0.18600000198930502,0.048747864,-0.04121128361175457,0.08845880545675755,0.36219167709350586,0.2,13450,-0.04188237339258194,-0.41360665738582614,,,
271,12167,1.4,-0.09423665000000002,0,16260,18724,16260,0.91,0,0.0001,0.15300000183284282,0.034034036,-0.056179579903682074,0.0498839034512639,-0.1274569034576416,0.2,13500,-0.06933148205280304,-0.3828346663713455,,,
272,12219,1.28,-0.060865430000000005,0,16320,18789,16320,0.95,0,0.0001,0.11300000332295895,0.030126238,-0.029750506820079608,0.14999212712049484,-0.0011605024337768555,0.2,13550,-0.00950690358877182,-0.30261932671070096,,,
273,12260,1.28,-0.051003099999999996,0,16380,18855,16380,0.95,0,0.0001,0.08900000292807818,0.0086146435,-0.03820185520934558,0.03305640865117312,-166.38516235351562,0.2,13600,-0.047378409653902054,-0.2532752627134323,,,
274,12306,1.36,-0.08310644000000002,0,16440,18927,16440,0.91,0,0.0001,0.13666666958481075,0.02722816,-0.040909381505024316,0.1037021953612566,-0.07602310180664062,0.2,13650,-0.029927607625722885,-0.3267015635967255,,,
275,12356,1.33,-0.10327489000000002,0,16500,18993,16500,0.9,0,0.0001,0.08933333616703748,0.034013823,-0.029969570775361127,0.07289962869137526,0.24068492650985718,0.2,13700,-0.03662963584065437,-0.20016316831111908,,,
276,12409,1.17,-0.05007559999999999,0,16560,19059,16560,0.96,0,0.0001,0.11066667102277279,0.018525125,-0.04345247416757047,0.04650293389335275,0.3281383514404297,0.2,13750,-0.050479017198085785,-0.29373429536819456,,,
277,12458,1.17,-0.02914577,0,16620,19127,16620,0.98,0,0.0001,0.09100000094622374,0.021637665,-0.016959014528663836,0.02078990559093654,-0.29643845558166504,0.2,13800,-0.017842743545770645,-0.19365693122148514,,,
278,12500,1.3,-0.06078660999999999,0,16680,19192,16680,0.94,0,0.0001,0.10800000395625829,0.01961929,-0.03477152725681663,0.027735402937978507,-0.033803582191467285,0.2,13850,-0.041334573179483414,-0.21847006291151047,,,
279,12538,1.46,-0.12406344000000001,0,16740,19258,16740,0.88,0,0.0001,0.15000000301748515,0.024633626,-0.05196541167399843,0.09416984297335147,-0.013479351997375488,0.2,13900,-0.057643432170152664,-0.30559433460235597,,,
280,12589,1.33,-0.08220810000000002,0,16800,19332,16800,0.93,0,0.0001,0.26433333568274975,0.07786341,-0.06966767709453904,0.08779679290950299,0.14290058612823486,0.2,13950,-0.07810938358306885,-0.3704758507013321,,,
281,12635,1.23,-0.049083930000000005,0,16860,19404,16860,0.96,0,0.0001,0.07866666838526726,0.02115276,-0.01778275651430402,0.028751158844679593,-0.19378268718719482,0.2,14000,-0.017246492207050323,-0.10470221772789955,,,
282,12688,1.24,-0.05981785999999999,0,16920,19472,16920,0.94,0,0.0001,0.0030000001564621927,0.000631391,-0.0010706543185066764,0.060846590995788576,0.1445540189743042,0.2,14050,0.004467400722205639,-0.04754488617181778,,,
283,12736,1.19,-0.040197750000000004,0,16980,19540,16980,0.96,0,0.0001,0.025000000931322576,0.010854959,-0.02230104244469354,0.02734205758199096,-0.45192205905914307,0.2,14100,-0.04101031273603439,-0.11170799642801285,,,
284,12783,1.25,-0.06004089000000001,0,17040,19616,17040,0.95,0,0.0001,0.09266667023301124,0.041171376,-0.03972651025125131,0.03804848022758961,0.26075291633605957,0.2,14150,-0.046571146696805954,-0.1788248011469841,,,
285,12836,1.2,-0.04910578000000001,0,17100,19691,17100,0.95,0,0.0001,0.07966667011380196,0.03613698,-0.018281839005571465,0.05285944052040577,0.33608847856521606,0.2,14200,-0.01757436990737915,-0.1530577903985977,,,
286,12883,1.2,-0.03973646,0,17160,19755,17160,0.94,0,0.0001,0.0443333350494504,0.0075099943,-0.016170332067335664,0.016594603983685376,0.34953737258911133,0.2,14250,-0.018252631649374962,-0.08065264135599136,,,
287,12924,1.32,-0.07235196,0,17220,19821,17220,0.92,0,0.0001,0.07933333475142718,0.020780897,-0.02328219851230582,0.07589042231440545,-0.19370627403259277,0.2,14300,-0.011363940313458443,-0.16330333560705185,,,
288,12978,1.25,-0.051179329999999995,0,17280,19888,17280,0.96,0,0.0001,0.1290000032633543,0.050511293,-0.047029503062057006,0.08346282947808505,0.18035143613815308,0.2,14350,-0.04839175194501877,-0.30264787286520006,,,
289,13022,1.22,-0.03022769,0,17340,19957,17340,0.98,0,0.0001,0.09966666974127293,0.02025455,-0.029508783715932303,0.018469514991156757,-200.2407989501953,0.2,14400,-0.03437545895576477,-0.18180870950222017,,,
290,13060,1.41,-0.07312982,0,17400,20020,17400,0.94,0,0.0001,0.15733333554118872,0.041772176,-0.05791558479222779,0.058248389959335324,-0.17768418788909912,0.2,14450,-0.06973855197429657,-0.2999941396713257,,,
291,13102,1.44,-0.09270273000000002,0,17460,20089,17460,0.92,0,0.0001,0.11500000327825546,0.03218404,-0.03442960508369531,0.07073568485677242,0.2558748722076416,0.2,14500,-0.04252158850431442,-0.220859095454216,,,
292,13145,1.44,-0.10206518999999999,0,17520,20161,17520,0.9,0,0.0001,0.08033333476632834,0.03378334,-0.016408393216862657,0.10490859925746918,0.2009989619255066,0.2,14550,0.008862026035785675,-0.12743628457188605,,,
293,13180,1.48,-0.11242718000000002,0,17580,20237,17580,0.88,0,0.0001,0.1276666708663106,0.033736113,-0.03916939587518573,0.06911779444664717,-0.030797481536865234,0.2,14600,-0.04108945652842522,-0.2198532822728157,,,
294,13230,1.42,-0.11234760000000002,0,17640,20304,17640,0.89,0,0.0001,0.03733333479613066,0.011254669,-0.013847504044572521,0.1011746283993125,0.1125032901763916,0.2,14650,-0.02054174430668354,-0.08872001372277737,,,
295,13282,1.18,-0.029025919999999997,0,17700,20369,17700,0.98,0,0.0001,0.03366666782647371,0.013542102,-0.012358613239215633,0.03891363546252251,0.13841038942337036,0.2,14700,-0.01732751540839672,-0.1291563877463341,,,
296,13327,1.23,-0.039737629999999996,0,17760,20435,17760,0.96,0,0.0001,0.029333334863185883,0.0069443155,-0.01864305090066045,0.006958576333709061,-147.52017211914062,0.2,14750,-0.020188922062516212,-0.0822159668803215,,,
297,13372,1.34,-0.07231853,0,17820,20499,17820,0.93,0,0.0001,0.05366666831076145,0.019254232,-0.019917416218183135,0.0926944249495864,-0.022836923599243164,0.2,14800,-0.017986789345741272,-0.15494281738996507,,,
298,13418,1.34,-0.07245606000000002,0,17880,20583,17880,0.94,0,0.0001,0.11333333797752858,0.0353277,-0.03004423092864453,0.08271335002034902,-0.233575701713562,0.2,14850,-0.03272860497236252,-0.2179769006371498,,,
299,13470,1.22,-0.049515420000000004,0,17940,20647,17940,0.96,0,0.0001,0.1386666713282466,0.03484237,-0.05211743365041912,0.04428819194436073,0.133983314037323,0.2,14900,-0.0579679012298584,-0.26590839445590975,,,
,13512,,,0,18000,,18000,,,0.0001,0.05766666907817125,0.015914056,-0.036512929436750705,0.01889030506834388,0.43889403343200684,0.2,14950,-0.04223700612783432,-0.12891826629638672,1.38,-0.0912144409166649,0.91
300,,1.32,-0.07439263000000002,,18000,20866,,0.93,0,,,,,,,,,,,,,
301,13558,1.34,-0.07516099,0,18060,20932,18060,0.93,0,0.0001,0.12500000365078448,0.045608368,-0.03431748932817328,0.07709282226860523,0.2722507119178772,0.2,15000,-0.030301745980978012,-0.20531453728675841,,,
302,13600,1.43,-0.09632405000000001,0,18120,21004,18120,0.91,0,0.0001,0.036333334445953366,0.0062063145,-0.015845887907935962,0.0785869562625885,-0.3220393657684326,0.2,15050,-0.0024262089282274246,-0.09114422246813775,,,
303,13643,1.38,-0.07298621,0,18180,21070,18180,0.91,0,0.0001,0.05733333595097065,0.022439117,-0.017501173343198992,0.06585060033947229,0.18890172243118286,0.2,15100,-0.012661189772188663,-0.11081314548850059,,,
304,13688,1.33,-0.04148747,0,18240,21137,18240,0.92,0,0.0001,0.10866666849702597,0.04298582,-0.036066669508814805,0.03620337655767798,0.31195950508117676,0.2,15150,-0.03585753217339516,-0.2124389150738716,,,
305,13745,1.18,-0.01891019,0,18300,21211,18300,0.97,0,0.0001,0.08166666820645332,0.041931532,-0.03006955926834296,0.029897338058799506,-0.3065394163131714,0.2,15200,-0.03373659774661064,-0.1426609367132187,,,
306,13781,1.28,-0.06999314,0,18360,21273,18360,0.94,0,0.0001,0.014000000730156899,0.0010094364,-0.005753146453741138,0.004924969249404967,-1156.928955078125,0.2,15250,-0.006574704777449369,-0.027783208005130292,,,
307,13829,1.36,-0.09141902999999997,0,18420,21340,18420,0.92,0,0.0001,0.08600000243633986,0.021797208,-0.017207702951893823,0.1646849597990513,0.03045755624771118,0.2,15300,0.009129760786890984,-0.13209143429994583,,,
308,13871,1.33,-0.07101848,0,18480,21407,18480,0.94,0,0.0001,0.0,0.00011533896,-0.00163282256829552,0.07835300080478191,-0.1649165153503418,0.2,15350,0.015179144218564034,-0.011337499972432852,,,
309,13923,1.27,-0.05988309,0,18540,21476,18540,0.95,0,0.0001,0.0553333343565464,0.02417181,-0.0191665397164955,0.0738273524492979,0.09566235542297363,0.2,15400,-0.014519065618515015,-0.09176458224654198,,,
310,13972,1.19,-0.04124537,0,18600,21542,18600,0.97,0,0.0001,0.02766666788607836,0.007288157,-0.01576931207052745,0.054851151183247564,-0.06906044483184814,0.2,15450,-0.009447713382542133,-0.06487811222672463,,,
311,14015,1.28,-0.07608177999999999,0,18660,21621,18660,0.94,0,0.0001,0.05466666851192713,0.020399872,-0.0289552452318215,0.023882349878549577,0.2037927508354187,0.2,15500,-0.04181720316410065,-0.1148489037156105,,,
312,14070,1.23,-0.06303575,0,18720,21700,18720,0.95,0,0.0001,0.12433333568274975,0.1030936,-0.03785543692049881,0.06663313612341881,0.42509132623672485,0.2,15550,-0.05130386725068092,-0.18588412851095198,,,
313,14113,1.22,-0.05124838,0,18780,21772,18780,0.96,0,0.0001,0.08366666946560145,0.02659533,-0.03657288785713412,0.015544607941992581,-317.66534423828125,0.2,15600,-0.043619949370622635,-0.15868144929409028,,,
314,14161,1.29,-0.07339721,0,18840,21841,18840,0.93,0,0.0001,0.11600000329315663,0.051931776,-0.03736364038971565,0.12332035861909389,-0.042249441146850586,0.2,15650,-0.032496124505996704,-0.19515034645795823,,,
315,14208,1.25,-0.06195229,0,18900,21922,18900,0.94,0,0.0001,0.11033333737403155,0.0413458,-0.049157188690888386,0.06501646712422371,-0.17226696014404297,0.2,15700,-0.05629051476716995,-0.19159187972545624,,,
316,14255,1.26,-0.07414161,0,18960,21990,18960,0.93,0,0.0001,0.10166666738688945,0.07502921,-0.03563843876216561,0.08451668679714203,-0.13136589527130127,0.2,15750,-0.028816048055887222,-0.1536956399679184,,,
317,14296,1.34,-0.0855494,0,19020,22064,19020,0.92,0,0.0001,0.09900000121444463,0.026354551,-0.031399097158573565,0.039415965657681226,0.40808844566345215,0.2,15800,-0.036121487617492676,-0.20064704477787018,,,
318,14339,1.42,-0.09648595000000001,0,19080,22131,19080,0.89,0,0.0001,0.1463333375006914,0.023510793,-0.04436976173892617,0.07325135808438063,0.14942234754562378,0.2,15850,-0.04557164013385773,-0.1967320927977562,,,
319,14384,1.41,-0.10618565,0,19140,22198,19140,0.89,0,0.0001,0.09500000096857547,0.03272504,-0.023607893823025135,0.04488108966499567,0.47914761304855347,0.2,15900,-0.019596761092543602,-0.18073448419570923,,,
320,14431,1.3,-0.08284977999999997,0,19200,22266,19200,0.93,0,0.0001,0.014666667431592941,0.0011885941,-0.0053666838014420825,0.08613364148885011,0.10304194688796997,0.2,15950,0.0026552616618573666,-0.06464745871722698,,,
321,14477,1.29,-0.071663,0,19260,22339,19260,0.94,0,0.0001,0.1303333369269967,0.07666752,-0.04260458587358396,0.05320961207151413,0.26255911588668823,0.2,16000,-0.05232887715101242,-0.2376110604405403,,,
322,14519,1.35,-0.09159741,0,19320,22407,19320,0.91,0,0.0001,0.1086666714400053,0.02004819,-0.03958255674938364,0.032044991366565224,0.371323823928833,0.2,16050,-0.04295245185494423,-0.2154725170135498,,,
323,14559,1.44,-0.10306286,0,19380,22476,19380,0.9,0,0.0001,0.12100000452250242,0.03406403,-0.03774484841804949,0.10568967178463935,0.06285667419433594,0.2,16100,-0.03282162919640541,-0.28528705179691316,,,
324,14600,1.45,-0.12241317999999998,0,19440,22542,19440,0.89,0,0.0001,0.09000000201165675,0.025340574,-0.02412761000605922,0.05223559912294149,0.265000581741333,0.2,16150,-0.03749711066484451,-0.20484939277172087,,,
325,14645,1.41,-0.09127927999999999,0,19500,22611,19500,0.9,0,0.0001,0.22366666994988918,0.06686917,-0.06544165023292106,0.0467543463408947,0.4134976267814636,0.2,16200,-0.08937537670135498,-0.43752850651741026,,,
326,14692,1.3,-0.060841229999999996,0,19560,22680,19560,0.93,0,0.0001,0.16733333591371774,0.026817998,-0.049093611308218287,0.06186341403052211,-1.9011824131011963,0.2,16250,-0.061505623161792755,-0.39868071794509885,,,
327,14734,1.33,-0.08271408000000001,0,19620,22750,19620,0.92,0,0.0001,0.15500000182539225,0.03690725,-0.052588313151539,0.06393461039289833,-0.030349373817443848,0.2,16300,-0.06925533711910248,-0.36363492846488954,,,
328,14788,1.28,-0.08170273999999997,0,19680,22825,19680,0.92,0,0.0001,0.19866666827350854,0.16191837,-0.05379752983401218,0.0885661045089364,-0.1366821527481079,0.2,16350,-0.0533047616481781,-0.2332972052693367,,,
329,14834,1.2,-0.05021046999999999,0,19740,22897,19740,0.96,0,0.0001,0.08233333505690098,0.041066304,-0.027972694187580308,0.04309478316456079,0.06599599123001099,0.2,16400,-0.038126930594444275,-0.1684671700000763,,,
330,14872,1.35,-0.05322635,0,19800,22967,19800,0.94,0,0.0001,0.0893333363160491,0.022334268,-0.025588097391494848,0.047622698824852705,0.12546288967132568,0.2,16450,-0.02861948497593403,-0.2711483186483383,,,
331,14914,1.5,-0.09550583,0,19860,23035,19860,0.89,0,0.0001,0.06266666792333125,0.026232414,-0.028539939642573415,0.05514082346111536,-0.00011110305786132812,0.2,16500,-0.02839386835694313,-0.2647963863611221,,,
332,14960,1.42,-0.10323681000000001,0,19920,23101,19920,0.89,0,0.0001,0.12600000452250243,0.010455743,-0.025312358937459062,0.06644167497754097,0.2844471335411072,0.2,16550,-0.03128623217344284,-0.3063256204128265,,,
333,15007,1.28,-0.08120114999999999,0,19980,23168,19980,0.93,0,0.0001,0.12333333663642407,0.02096142,-0.03111208038808158,0.07111667927354574,0.3572779893875122,0.2,16600,-0.03864579647779465,-0.2857305762171745,,,
334,15047,1.34,-0.07112090999999998,0,20040,23236,20040,0.92,0,0.0001,0.10966666981577873,0.027204841,-0.03930557690483205,0.06399634066969156,-0.41804707050323486,0.2,16650,-0.04582897946238518,-0.2689504835009575,,,
335,15091,1.39,-0.07190321999999999,0,20100,23301,20100,0.91,0,0.0001,0.24833333678543568,0.04736713,-0.06234891238311926,0.032150401845574376,0.649614691734314,0.2,16700,-0.07414130866527557,-0.5451663196086883,,,
336,15137,1.37,-0.08134381999999998,0,20160,23370,20160,0.92,0,0.0001,0.22533333744853734,0.055966392,-0.06724739734549075,0.048429064080119134,0.2522379159927368,0.2,16750,-0.0765058696269989,-0.42172991394996645,,,
337,15187,1.25,-0.06137675000000001,0,20220,23449,20220,0.95,0,0.0001,0.16766666885465384,0.030931199,-0.04595864122485118,0.045338105652481316,0.35810261964797974,0.2,16800,-0.05322466045618057,-0.3309661942720413,,,
338,15230,1.27,-0.07186359000000002,0,20280,23521,20280,0.94,0,0.0001,0.13066667012870312,0.015195118,-0.048215078927964596,0.07855483412742614,-0.5448458194732666,0.2,16850,-0.04889789968729019,-0.3135275101661682,,,
339,15272,1.37,-0.08165153000000001,0,20340,23591,20340,0.91,0,0.0001,0.1586666690558195,0.024739318,-0.040831165375187994,0.09780311968177557,0.003895401954650879,0.2,16900,-0.042379289865493774,-0.37513724029064177,,,
340,15319,1.39,-0.09484703000000001,0,20400,23660,20400,0.9,0,0.0001,0.09433333557099104,0.03661005,-0.027600341543943294,0.08632303182035685,-0.2204674482345581,0.2,16950,-0.02444472536444664,-0.1769250065088272,,,
341,15360,1.39,-0.10523645999999999,0,20460,23726,20460,0.9,0,0.0001,0.1606666699051857,0.0342266,-0.05461996548809111,0.05324936410412193,0.06007891893386841,0.2,17000,-0.06195097416639328,-0.3680818170309067,,,
342,15404,1.38,-0.09160419999999998,0,20520,23790,20520,0.91,0,0.0001,0.08333333674818277,0.03196494,-0.026227950994080585,0.0945572580397129,0.10361945629119873,0.2,17050,-0.026266906410455704,-0.19423427939414978,,,
343,15439,1.53,-0.13523376,0,20580,23855,20580,0.86,0,0.0001,0.11866667121648788,0.027410954,-0.0354236473250203,0.07657533355057239,-0.09504258632659912,0.2,17100,-0.03974432498216629,-0.2845189690589905,,,
344,15482,1.57,-0.16756431999999996,0,20640,23927,20640,0.84,0,0.0001,0.13666666898876428,0.041069154,-0.03661875754486146,0.12366129148751498,-0.2641432285308838,0.2,17150,-0.04407539963722229,-0.36502428650856017,,,
345,15526,1.39,-0.10392147,0,20700,23992,20700,0.91,0,0.0001,0.12233333744108676,0.016811348,-0.03033256689653111,0.06799297638237477,0.3353351354598999,0.2,17200,-0.03469313308596611,-0.31988440454006195,,,
346,15570,1.35,-0.09448203,0,20760,24060,20760,0.91,0,0.0001,0.11933333586901426,0.019646669,-0.044050911556541304,0.08346068099141121,-0.29341375827789307,0.2,17250,-0.05229807272553444,-0.3899057847261429,,,
347,15616,1.28,-0.07302733000000002,0,20820,24127,20820,0.93,0,0.0001,0.13766666959971188,0.057180833,-0.044337820897654937,0.09905137412250042,-0.021697402000427246,0.2,17300,-0.04009399935603142,-0.3331056812405586,,,
348,15662,1.28,-0.061084799999999995,0,20880,24193,20880,0.93,0,0.0001,0.08666666883975267,0.018974079,-0.030573921482699617,0.035236183134838936,0.17264682054519653,0.2,17350,-0.05691276118159294,-0.19792627960443496,,,
349,15715,1.24,-0.05045188,0,20940,24260,20940,0.94,0,0.0001,0.10633333783596755,0.024165494,-0.025817009717536463,0.07747877169400454,-0.10830903053283691,0.2,17400,-0.021408608183264732,-0.3161017096042633,,,
350,15763,1.17,-0.03992025000000001,0,21000,24326,21000,0.97,0,0.0001,0.09733333427459001,0.043545183,-0.03227923044438163,0.027621032800525427,0.1409739851951599,0.2,17450,-0.0336625799536705,-0.14161512687802313,,,
351,15805,1.3,-0.08098985,0,21060,24390,21060,0.93,0,0.0001,0.17900000184774398,0.041837417,-0.05554679339844732,0.035467112697660924,0.3661288022994995,0.2,17500,-0.06472967565059662,-0.3674534606933594,,,
352,15851,1.34,-0.10208969999999999,0,21120,24470,21120,0.91,0,0.0001,0.16700000427663325,0.03090419,-0.05161236785720878,0.0966996593400836,0.22099918127059937,0.2,17550,-0.06876023858785629,-0.4886384928226471,,,
353,15892,1.36,-0.10326845999999999,0,21180,24537,21180,0.91,0,0.0001,0.2360000043734908,0.021594713,-0.0683229629242172,0.07439512360841036,0.262531042098999,0.2,17600,-0.0839381292462349,-0.6531531965732574,,,
354,27,1.39,-0.09202570999999998,1,21240,24606,21240,0.91,0,0.0001,0.18166667249053717,0.03381858,-0.059941835988157735,0.09562795486301184,-0.23125076293945312,0.2,17650,-0.07307322323322296,-0.5025046730041504,,,
