env/completion_counter,env/current_idx,time/total_timesteps,eval/mean_reward,eval/success_rate,env/n_steps,eval/mean_ep_length,rollout/ep_len_mean,time/fps,time/time_elapsed,rollout/ep_rew_mean,rollout/success_rate,time/iterations,train/clip_fraction,train/clip_range,train/n_updates,train/loss,train/approx_kl,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/value_loss
,,46500,,,,,2.07,0,70063,-0.19784889,0.83,155,,,,,,,,,,
0,22908,46800,-0.07470154397189617,0.92,46800,1.44,,,,,,,0.02247159108519554,0.2,1550,0.06760935485363007,0.0036238898,0.25704675912857056,-0.29979407638311384,-0.007129566852527205,0.0001,0.1404944257438183
,,46800,,,,,1.92,0,70538,-0.1956594,0.84,156,,,,,,,,,,
0,23059,47100,-0.04976223971229046,0.94,47100,1.24,,,,,,,0.027613636553287507,0.2,1560,0.01484166830778122,0.0036754527,0.12903833389282227,-0.21783920958638192,-0.008868418121710419,0.0001,0.16015207566320896
,,47100,,,,,2.08,0,71214,-0.24672317999999993,0.79,157,,,,,,,,,,
0,23191,47400,-0.048707477361895145,0.96,47400,1.2,,,,,,,0.011164772808551788,0.2,1570,0.03662680834531784,0.0014754644,0.259924054145813,-0.2160953924059868,-0.005683095220192626,0.0001,0.15021541893482207
,,47400,,,,,2.18,0,71648,-0.24171737000000001,0.8,158,,,,,,,,,,
0,23341,47700,-0.03224896771367639,0.98,47700,1.36,,,,,,,0.028295454680919648,0.2,1580,0.058437544852495193,0.0025967807,0.13077419996261597,-0.26328816086053847,-0.009851198918186128,0.0001,0.2027552342414856
,,47700,,,,,1.96,0,72091,-0.21949368,0.81,159,,,,,,,,,,
0,23491,48000,-0.030663555739447474,0.96,48000,1.28,,,,,,,0.05997159108519554,0.2,1590,0.04479493945837021,0.005282591,0.26205599308013916,-0.2979779276251793,-0.012641050582751633,0.0001,0.14625170901417733
,,48000,,,,,2.01,0,72517,-0.25026004,0.81,160,,,,,,,,,,
0,23633,48300,-0.028420711890794335,0.98,48300,1.18,,,,,,,0.025056818276643755,0.2,1600,0.02757161296904087,0.003028982,0.288998544216156,-0.28779607743024826,-0.008633490876527504,0.0001,0.15732422426342965
,,48300,,,,,2.04,0,72951,-0.19900225999999996,0.83,161,,,,,,,,,,
0,23770,48600,-0.05271787975914776,0.94,48600,1.44,,,,,,,0.03681818202137947,0.2,1610,0.06770933419466019,0.005402145,0.19343537092208862,-0.29617423832416534,-0.010306433369405567,0.0001,0.17313237383961677
,,48600,,,,,2.06,0,73392,-0.22218694,0.83,162,,,,,,,,,,
0,23916,48900,-0.07313787860795856,0.94,48900,1.3,,,,,,,0.03860795482993126,0.2,1620,0.05956174433231354,0.0046301293,0.20417344570159912,-0.2552654668688774,-0.013825854614842682,0.0001,0.16980769246816635
,,48900,,,,,1.92,0,73834,-0.14391109,0.85,163,,,,,,,,,,
0,24078,49200,-0.05256517663132399,0.94,49200,1.32,,,,,,,0.029488636553287505,0.2,1630,0.03786652535200119,0.004096896,0.18947499990463257,-0.24623878061771393,-0.009500979408621789,0.0001,0.14820388913154603
,,49200,,,,,1.82,0,74277,-0.16648831,0.85,164,,,,,,,,,,
0,24237,49500,-0.031410884177312255,0.98,49500,1.32,,,,,,,0.0396022729575634,0.2,1640,0.028500061482191086,0.0044150194,0.18577665090560913,-0.2865747457742691,-0.013183376316446812,0.0001,0.1297095863521099
,,49500,,,,,1.81,0,74739,-0.15758510000000003,0.87,165,,,,,,,,,,
0,24391,49800,-0.05222823992371559,0.96,49800,1.2,,,,,,,0.04988636374473572,0.2,1650,0.03500410169363022,0.008480818,0.2775096893310547,-0.3522639685869217,-0.017828796902904287,0.0001,0.1590237022936344
,,49800,,,,,1.87,0,75203,-0.20210969,0.85,166,,,,,,,,,,
0,24553,50100,-0.03124203379265964,0.98,50100,1.24,,,,,,,0.026647727489471435,0.2,1660,0.03511562943458557,0.003493727,0.18087553977966309,-0.27176969826221464,-0.010568959998781793,0.0001,0.17340253666043282
,,50100,,,,,1.98,0,75656,-0.19275931999999998,0.83,167,,,,,,,,,,
0,24693,50400,-0.03215981297194958,0.98,50400,1.22,,,,,,,0.04349431842565536,0.2,1670,-5.1258131861686707e-05,0.0036099565,0.3438379764556885,-0.25314162313938143,-0.013487868537195026,0.0001,0.11934826828539372
,,50400,,,,,2.09,0,76132,-0.20279822,0.83,168,,,,,,,,,,
0,24841,50700,-0.049836510024033484,0.96,50700,1.24,,,,,,,0.02522727280855179,0.2,1680,0.044744573533535004,0.003070751,0.1624019742012024,-0.36987442076206206,-0.010460801167064347,0.0001,0.17887621641159057
,,50700,,,,,2.0,0,76572,-0.2227693,0.81,169,,,,,,,,,,
0,25009,51000,-0.054687840724363924,0.94,51000,1.54,,,,,,,0.047357954829931256,0.2,1690,0.055014535784721375,0.004704375,0.256084144115448,-0.3545568257570267,-0.014082941431552172,0.0001,0.15298436224460601
,,51000,,,,,1.74,0,77036,-0.13489707999999997,0.88,170,,,,,,,,,,
0,25166,51300,-0.03363148742821068,0.96,51300,1.3,,,,,,,0.024403409212827683,0.2,1700,0.06765326112508774,0.0023094448,0.27398449182510376,-0.3327323594689369,-0.00997021472081542,0.0001,0.15203338459134103
,,51300,,,,,1.78,0,77470,-0.12667985999999998,0.88,171,,,,,,,,,,
0,25311,51600,-0.05974806535057724,0.92,51600,1.56,,,,,,,0.02215909108519554,0.2,1710,0.022690238431096077,0.0032690633,0.16990071535110474,-0.35720809519290925,-0.009199886741698719,0.0001,0.15808375045657158
,,51600,,,,,1.97,0,77945,-0.14428129,0.89,172,,,,,,,,,,
0,25473,51900,-0.056613304242491724,0.9,51900,1.6,,,,,,,0.020937500149011613,0.2,1720,0.023723993450403214,0.0032926903,0.22160130739212036,-0.40810040712356566,-0.010933300001197495,0.0001,0.15687016040086746
,,51900,,,,,1.74,0,78423,-0.18043450000000003,0.87,173,,,,,,,,,,
0,25635,52200,-0.11613809223286807,0.9,52200,1.62,,,,,,,0.03519886389374733,0.2,1730,0.05803881585597992,0.0033576742,0.2546587586402893,-0.25053586199879646,-0.009456206157337874,0.0001,0.17129272118210792
,,52200,,,,,1.94,0,78884,-0.22508171000000005,0.82,174,,,,,,,,,,
0,25785,52500,-0.029229000406339765,0.98,52500,1.22,,,,,,,0.09551136404275894,0.2,1740,0.027115339413285255,0.011787663,0.28913670778274536,-0.37373395025730133,-0.01317358911037445,0.0001,0.15511965826153756
,,52500,,,,,2.04,0,79321,-0.20495270999999998,0.82,175,,,,,,,,,,
0,25945,52800,-0.008871563449501992,1.0,52800,1.14,,,,,,,0.02625000014901161,0.2,1750,0.02282974123954773,0.0036677704,0.1779683232307434,-0.4001761132478714,-0.011426286636851728,0.0001,0.16751985549926757
,,52800,,,,,1.89,0,79763,-0.23006618999999998,0.83,176,,,,,,,,,,
0,26092,53100,-0.07109940615016967,0.94,53100,1.38,,,,,,,0.032528409361839296,0.2,1760,0.029713645577430725,0.004339962,0.3646904230117798,-0.3726103413105011,-0.013757295234318007,0.0001,0.1479690620303154
,,53100,,,,,1.99,0,80206,-0.21696428,0.82,177,,,,,,,,,,
0,26238,53400,-0.05332854500040412,0.94,53400,1.54,,,,,,,0.04502840936183929,0.2,1770,0.04894717037677765,0.0033542246,0.22209841012954712,-0.39067994117736815,-0.010008659320883453,0.0001,0.17561443030834198
,,53400,,,,,2.03,0,80659,-0.18785199000000002,0.81,178,,,,,,,,,,
0,26387,53700,-0.07271123113110661,0.94,53700,1.5,,,,,,,0.04224431842565537,0.2,1780,0.056185074150562286,0.002922183,0.2223719358444214,-0.22273824632167816,-0.007042507105506956,0.0001,0.14895012736320495
,,53700,,,,,2.15,0,81140,-0.23880656000000003,0.79,179,,,,,,,,,,
0,26538,54000,-0.11675248166080564,0.88,54000,1.72,,,,,,,0.02519886374473572,0.2,1790,0.05942411720752716,0.002761033,0.20705890655517578,-0.2874635720252991,-0.010821265717386268,0.0001,0.17296497032046318
,,54000,,,,,2.03,0,81612,-0.22317324,0.8,180,,,,,,,,,,
0,26695,54300,-0.051532024424523114,0.94,54300,1.34,,,,,,,0.025767045617103575,0.2,1800,0.06234550476074219,0.0047881915,0.2278345823287964,-0.2871339312195778,-0.010785584803670645,0.0001,0.16290415778756143
,,54300,,,,,1.98,0,82076,-0.22310047,0.82,181,,,,,,,,,,
0,26845,54600,-0.030930604985915124,0.96,54600,1.32,,,,,,,0.030085227489471435,0.2,1810,0.03082008846104145,0.0048787864,0.2885478138923645,-0.32295200556516646,-0.011408069792669267,0.0001,0.1561145432293415
,,54600,,,,,1.95,0,82498,-0.20843112000000003,0.83,182,,,,,,,,,,
0,26990,54900,-0.050793941505253314,0.94,54900,1.34,,,,,,,0.0380397729575634,0.2,1820,0.03700726106762886,0.0054801973,0.20083695650100708,-0.3840379387140274,-0.013352761552087032,0.0001,0.17341571435332298
,,54900,,,,,2.1,0,82949,-0.22973948000000002,0.79,183,,,,,,,,,,
0,27140,55200,-0.051559005407616494,0.96,55200,1.22,,,,,,,0.029005682021379472,0.2,1830,0.07399281114339828,0.0044557513,0.30894196033477783,-0.29457987934350965,-0.010713328246492893,0.0001,0.16514670461416245
,,55200,,,,,2.24,0,83394,-0.24361665000000002,0.77,184,,,,,,,,,,
0,27288,55500,-0.03278631293214858,0.96,55500,1.42,,,,,,,0.03295454561710358,0.2,1840,0.05238672345876694,0.00450192,0.1659674048423767,-0.2800045105814934,-0.011629549086792394,0.0001,0.1631136479973793
,,55500,,,,,2.09,0,83878,-0.23446117999999994,0.82,185,,,,,,,,,,
0,27431,55800,-0.011427681809291244,0.98,55800,1.3,,,,,,,0.0277272729575634,0.2,1850,0.07072164863348007,0.0027741375,0.25797516107559204,-0.2595285674929619,-0.010332614784128964,0.0001,0.15986446022987366
,,55800,,,,,2.11,0,84320,-0.23630194000000004,0.79,186,,,,,,,,,,
0,27592,56100,-0.07088800597004592,0.94,56100,1.38,,,,,,,0.029147727489471434,0.2,1860,0.04120679944753647,0.0038136952,0.2556408643722534,-0.2560656332969666,-0.009337164601311088,0.0001,0.16046306639909744
,,56100,,,,,1.78,0,84793,-0.18295817999999997,0.85,187,,,,,,,,,,
0,27750,56400,-0.07364700543228536,0.94,56400,1.36,,,,,,,0.04849431842565537,0.2,1870,0.05220085382461548,0.0082432125,0.22611743211746216,-0.2802381998300552,-0.012713001682423055,0.0001,0.16226499632000924
,,56400,,,,,1.88,0,85238,-0.16839193000000002,0.84,188,,,,,,,,,,
0,27893,56700,-0.180464799371548,0.84,56700,1.82,,,,,,,0.06056818217039108,0.2,1880,0.0011956878006458282,0.006719218,0.3501935601234436,-0.3353451266884804,-0.01644412615336478,0.0001,0.12604111030697823
,,56700,,,,,2.03,0,85715,-0.22032325999999997,0.82,189,,,,,,,,,,
0,28042,57000,-0.050796956522390246,0.96,57000,1.26,,,,,,,0.022642045617103576,0.2,1890,0.04611322283744812,0.0034260177,0.21803170442581177,-0.2840336236357689,-0.007902014286373741,0.0001,0.16690394148230553
,,57000,,,,,1.97,0,86158,-0.13969101999999997,0.88,190,,,,,,,,,,
0,28185,57300,-0.0489735649432987,0.96,57300,1.22,,,,,,,0.04607954576611519,0.2,1900,0.00793454423546791,0.005810731,0.21680164337158203,-0.3437527573108673,-0.01841630883398466,0.0001,0.16484619319438934
,,57300,,,,,2.06,0,86601,-0.20007030999999997,0.79,191,,,,,,,,,,
0,28329,57600,-0.0722842763317749,0.94,57600,1.42,,,,,,,0.05170454576611519,0.2,1910,0.038795389235019684,0.0127331065,0.19823533296585083,-0.34358450412750247,-0.01567808131687343,0.0001,0.15312767460942267
,,57600,,,,,2.08,0,87038,-0.20210387000000002,0.83,192,,,,,,,,,,
0,28475,57900,-0.03805393783841282,0.96,57900,1.28,,,,,,,0.0461647729575634,0.2,1920,0.013327108696103096,0.006422747,0.26287412643432617,-0.44895452857017515,-0.015436169290915132,0.0001,0.1708948215842247
,,57900,,,,,1.96,0,87478,-0.17650017,0.85,193,,,,,,,,,,
0,28637,58200,-0.030538526196032763,0.98,58200,1.18,,,,,,,0.01906250014901161,0.2,1930,0.09159781038761139,0.0025807798,0.08933138847351074,-0.28487608313560486,-0.011059022585395723,0.0001,0.18599919021129607
,,58200,,,,,1.96,0,87907,-0.17604362,0.86,194,,,,,,,,,,
0,28792,58500,-0.030002659601159394,0.98,58500,1.3,,,,,,,0.029034091085195543,0.2,1940,0.07012540102005005,0.005170806,0.18691056966781616,-0.281167563199997,-0.008860761526157147,0.0001,0.1482760214805603
,,58500,,,,,1.85,0,88359,-0.16710884999999998,0.85,195,,,,,,,,,,
0,28933,58800,-0.031128576109185815,0.96,58800,1.26,,,,,,,0.029204545617103575,0.2,1950,0.06141924858093262,0.00354506,0.40346378087997437,-0.2894070586562157,-0.011079970635473729,0.0001,0.12360402464866638
,,58800,,,,,2.08,0,88808,-0.25325626,0.81,196,,,,,,,,,,
0,29104,59100,-0.03164574279915541,0.98,59100,1.3,,,,,,,0.028721591085195543,0.2,1960,0.0699968934059143,0.0042971307,0.29778730869293213,-0.3098631650209427,-0.011914025597507134,0.0001,0.16411846727132798
,,59100,,,,,1.8,0,89288,-0.17168562999999998,0.86,197,,,,,,,,,,
0,29256,59400,-0.033173479214310644,0.98,59400,1.5,,,,,,,0.021079545617103578,0.2,1970,0.053266435861587524,0.0041334457,0.2993110418319702,-0.2594370448589325,-0.010040416622068733,0.0001,0.1375688162446022
,,59400,,,,,1.97,0,89781,-0.19974392,0.83,198,,,,,,,,,,
0,29411,59700,-0.050120758363045755,0.96,59700,1.28,,,,,,,0.03775568202137947,0.2,1980,0.04430902376770973,0.0070697656,0.2872064709663391,-0.26333454847335813,-0.016592190808150917,0.0001,0.14282332211732865
,,59700,,,,,1.89,0,90247,-0.19046421999999996,0.84,199,,,,,,,,,,
0,29548,60000,-0.03015675294678658,0.96,60000,1.3,,,,,,,0.0569034093618393,0.2,1990,0.03209233283996582,0.008500116,0.34289687871932983,-0.29566796123981476,-0.014350905753672124,0.0001,0.14068420425057412
,,60000,,,,,2.19,0,90722,-0.27178603,0.77,200,,,,,,,,,,
0,29692,60300,-0.09587962078396231,0.88,60300,1.66,,,,,,,0.03568181842565536,0.2,2000,0.048716239631175995,0.0035871014,0.2986140847206116,-0.300145343542099,-0.010456197841558606,0.0001,0.1656239312887192
,,60300,,,,,2.04,0,91227,-0.23445054,0.81,201,,,,,,,,,,
0,29852,60600,-0.07607541975099594,0.94,60600,1.32,,,,,,,0.03457386389374733,0.2,2010,0.041166357696056366,0.00401098,0.2082018256187439,-0.2809017598628998,-0.011522999588632956,0.0001,0.17477540895342827
,,60600,,,,,1.8,0,91683,-0.11603308,0.9,202,,,,,,,,,,
0,30010,60900,-0.009246437763795256,1.0,60900,1.18,,,,,,,0.048409091234207155,0.2,2020,-0.002828270196914673,0.006491323,0.26590216159820557,-0.27241669565439225,-0.0166290876804851,0.0001,0.12058135211467742
,,60900,,,,,1.94,0,92170,-0.16105462000000004,0.85,203,,,,,,,,,,
0,30157,61200,-0.04957493015564978,0.96,61200,1.26,,,,,,,0.025994318425655364,0.2,2030,0.03146953135728836,0.0035567998,0.17258447408676147,-0.2594268980622292,-0.012279407980386167,0.0001,0.13998829200863838
,,61200,,,,,2.06,0,92627,-0.21846713000000004,0.8,204,,,,,,,,,,
0,30312,61500,-0.028762443447485565,0.98,61500,1.18,,,,,,,0.03306818202137947,0.2,2040,0.049299925565719604,0.00646622,0.2236650586128235,-0.3104288768768311,-0.012635637691710144,0.0001,0.16020258679986
,,61500,,,,,1.89,0,93104,-0.22816619000000002,0.83,205,,,,,,,,,,
0,30458,61800,-0.07293050961568952,0.94,61800,1.34,,,,,,,0.023465909212827683,0.2,2050,0.04735603928565979,0.0027328152,0.11051201820373535,-0.15661747992038727,-0.008093980330741032,0.0001,0.1820049624145031
,,61800,,,,,2.1,0,93581,-0.22896096000000005,0.8,206,,,,,,,,,,
0,30595,62100,-0.11949650338850916,0.88,62100,1.66,,,,,,,0.03923295468091965,0.2,2060,0.06868240237236023,0.0072691897,0.2719643712043762,-0.2075629226863384,-0.01324478561989963,0.0001,0.15145690709352494
,,62100,,,,,2.13,0,94300,-0.23705359999999998,0.81,207,,,,,,,,,,
0,30741,62400,-0.11523268708027899,0.88,62400,1.6,,,,,,,0.019857954680919648,0.2,2070,0.0534934438765049,0.002009316,0.1298438310623169,-0.22415238231420517,-0.009597418527118862,0.0001,0.20248120576143264
,,62400,,,,,2.14,0,94779,-0.28595571,0.76,208,,,,,,,,,,
0,30885,62700,-0.0983738722652197,0.92,62700,1.46,,,,,,,0.047840909510850904,0.2,2080,0.07488293200731277,0.0046257144,0.28318917751312256,-0.2486248517036438,-0.013651839799713343,0.0001,0.16771577030420304
,,62700,,,,,2.04,0,95297,-0.24695988999999996,0.81,209,,,,,,,,,,
0,31042,63000,-0.008154557147063314,0.98,63000,1.16,,,,,,,0.030454545617103576,0.2,2090,0.06874240934848785,0.0032879733,0.14375150203704834,-0.22514985263347626,-0.007532460461370647,0.0001,0.1864344671368599
,,63000,,,,,1.86,0,95775,-0.18205789000000003,0.86,210,,,,,,,,,,
0,31190,63300,-0.05265722765121609,0.94,63300,1.4,,,,,,,0.05434659123420715,0.2,2100,0.022621892392635345,0.00813555,0.09446054697036743,-0.19089452415704727,-0.014535044219810516,0.0001,0.18110436528921128
,,63300,,,,,1.83,0,96328,-0.14330541,0.9,211,,,,,,,,,,
0,31332,63600,-0.05320324581116438,0.96,63600,1.3,,,,,,,0.0346022729575634,0.2,2110,0.01619037427008152,0.0059561757,0.23265159130096436,-0.2283850008249283,-0.009913742819335311,0.0001,0.14642074599862098
,,63600,,,,,2.17,0,96836,-0.27553599,0.78,212,,,,,,,,,,
0,31480,63900,-0.030387202464044093,0.98,63900,1.28,,,,,,,0.009005681872367858,0.2,2120,0.06974883377552032,0.002641624,0.1574077606201172,-0.14644488006830214,-0.0032191082293866204,0.0001,0.1804419232904911
,,63900,,,,,2.14,0,97316,-0.22908784000000004,0.82,213,,,,,,,,,,
0,31624,64200,-0.09847796079237014,0.92,64200,1.5,,,,,,,0.02525568202137947,0.2,2130,0.046677179634571075,0.0034438514,0.23543143272399902,-0.23891189724206924,-0.009483790721278638,0.0001,0.16543469518423082
,,64200,,,,,2.25,0,97822,-0.26633027,0.76,214,,,,,,,,,,
0,31771,64500,-0.051675036419183015,0.96,64500,1.32,,,,,,,0.019119318276643753,0.2,2140,0.06359856575727463,0.0054639867,0.15853959321975708,-0.16906027585268021,-0.0055581277934834365,0.0001,0.17154479920864105
,,64500,,,,,1.89,0,98300,-0.18734519999999996,0.84,215,,,,,,,,,,
0,31922,64800,-0.09590402151923627,0.9,64800,1.52,,,,,,,0.02897727280855179,0.2,2150,0.025557635352015495,0.0040234923,0.30985236167907715,-0.20634306609630584,-0.00890182752162218,0.0001,0.1360125671327114
,,64800,,,,,2.07,0,98774,-0.21336811,0.8,216,,,,,,,,,,
