env/completion_counter,time/total_timesteps,eval/success_rate,env/current_idx,eval/mean_ep_length,env/n_steps,eval/mean_reward,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/iterations,time/time_elapsed,rollout/success_rate,train/entropy_loss,train/explained_variance,train/approx_kl,train/policy_gradient_loss,train/n_updates,train/loss,train/clip_fraction,train/value_loss,train/clip_range,train/learning_rate
0,30,0.86,12,1.82,30,-0.14355534370057285,,,,,,,,,,,,,,,,
,30,,,,,,2.6363636363636362,-0.4767610909090909,0,1,177,0.6363636363636364,,,,,,,,,,
0,60,0.88,19,1.66,60,-0.11704742314293981,,,,,,,-1.9375300407409668,-0.22259044647216797,0.02458321,-0.058135940792660004,10,-0.06610612571239471,0.21000000275671482,0.5820725239813328,0.2,0.001
,60,,,,,,3.111111111111111,-0.5064633888888888,0,2,371,0.5555555555555556,,,,,,,,,,
0,90,0.84,31,1.78,90,-0.12655376829206944,,,,,,,-1.9209914684295655,-0.1417996883392334,0.011439415,-0.04116573388222609,20,-0.07643099129199982,0.046666668727993965,0.14148357026278974,0.2,0.001
,90,,,,,,3.0,-0.43348906666666664,0,3,514,0.6333333333333333,,,,,,,,,,
0,120,0.98,40,1.3,120,-0.03234085959848017,,,,,,,-1.9039406418800353,-0.45251190662384033,0.026274206,-0.06736730869859457,30,-0.09569625556468964,0.2700000025331974,0.1621972355991602,0.2,0.001
,120,,,,,,3.051282051282051,-0.47579389743589745,0,4,631,0.6153846153846154,,,,,,,,,,
0,150,0.94,53,1.42,150,-0.07520753193646669,,,,,,,-1.904598593711853,0.2912260890007019,0.030474711,-0.0581800741322029,40,-0.09031297266483307,0.19666667208075522,0.13042083010077477,0.2,0.001
,150,,,,,,2.8461538461538463,-0.38660075000000005,0,5,750,0.6923076923076923,,,,,,,,,,
0,180,0.92,61,1.58,180,-0.035441771098412574,,,,,,,-1.8921699047088623,-0.15231943130493164,0.02791258,-0.05063040611334131,50,-0.08083320409059525,0.2600000098347664,0.1458698332309723,0.2,0.001
,180,,,,,,2.966666666666667,-0.3949055,0,6,873,0.6833333333333333,,,,,,,,,,
0,210,0.86,69,1.72,210,-0.16934779011644424,,,,,,,-1.862487006187439,-0.12998449802398682,0.04262035,-0.04934068291836091,60,-0.06548349559307098,0.25333333685994147,0.20860176011919976,0.2,0.001
,210,,,,,,3.0588235294117645,-0.4052711029411765,0,7,1014,0.6617647058823529,,,,,,,,,,
0,240,0.94,81,1.5,240,-0.07642848782707005,,,,,,,-1.8052530407905578,-0.006745100021362305,0.038667917,-0.0720326286678512,70,-0.113369420170784,0.19666666984558107,0.12916759885847567,0.2,0.001
,240,,,,,,2.9875,-0.41003898749999995,0,8,1144,0.6625,,,,,,,,,,
0,270,0.82,89,2.04,270,-0.17308389227837323,,,,,,,-1.8235113382339478,-0.30506372451782227,0.02315935,-0.061969619033236965,80,-0.10511239618062973,0.2533333390951157,0.1973181638866663,0.2,0.001
,270,,,,,,3.034090909090909,-0.4299561363636364,0,9,1290,0.6363636363636364,,,,,,,,,,
0,300,0.94,99,1.42,300,-0.07408130345866085,,,,,,,-1.8077831506729125,0.24761360883712769,0.043735575,-0.07408442888408899,90,-0.11549615114927292,0.2633333373814821,0.08072940781712531,0.2,0.001
,300,,,,,,3.0408163265306123,-0.4136806734693878,0,10,1406,0.6428571428571429,,,,,,,,,,
0,330,0.94,107,1.44,330,-0.07229605031199754,,,,,,,-1.7398011088371277,-0.27087247371673584,0.03891523,-0.07116793945431707,100,-0.09914815425872803,0.2433333359658718,0.1707740843296051,0.2,0.001
,330,,,,,,3.1,-0.42612583,0,11,1528,0.64,,,,,,,,,,
0,360,0.94,119,1.42,360,-0.0736940127518028,,,,,,,-1.7244083046913148,-0.19739162921905518,0.03822694,-0.08211555910607178,110,-0.09478647261857986,0.3233333364129066,0.22908277213573455,0.2,0.001
,360,,,,,,3.0,-0.40809521000000004,0,12,1662,0.66,,,,,,,,,,
0,390,0.98,131,1.14,390,-0.027837331434711815,,,,,,,-1.678477156162262,-0.8782130479812622,0.036338516,-0.07486270794644981,120,-0.07648636400699615,0.2200000047683716,0.27379856929183005,0.2,0.001
,390,,,,,,3.0,-0.4116771000000001,0,13,1775,0.65,,,,,,,,,,
0,420,0.94,144,1.62,420,-0.05908375721424818,,,,,,,-1.610714030265808,-0.18946945667266846,0.07164984,-0.09135209521899616,130,-0.11641936004161835,0.3700000002980232,0.16400307342410086,0.2,0.001
,420,,,,,,2.96,-0.4054572199999999,0,14,1906,0.66,,,,,,,,,,
0,450,0.96,157,1.32,450,-0.05036753397900611,,,,,,,-1.6924277305603028,-0.05895531177520752,0.048324443,-0.07300052242353558,140,-0.05897064507007599,0.30333333760499953,0.2912597984075546,0.2,0.001
,450,,,,,,2.85,-0.43365007000000005,0,15,2021,0.65,,,,,,,,,,
0,480,0.96,171,1.42,480,-0.05148827993310988,,,,,,,-1.4769758582115173,0.17838507890701294,0.04597869,-0.06312452074140325,150,-0.07315128296613693,0.2933333370834589,0.22550496384501456,0.2,0.001
,480,,,,,,2.6,-0.3845873799999999,0,16,2138,0.7,,,,,,,,,,
0,510,0.92,181,1.56,510,-0.10739489555824548,,,,,,,-1.5326456546783447,-0.07480835914611816,0.050894246,-0.0682727450629077,160,-0.05702904611825943,0.3000000074505806,0.2395123839378357,0.2,0.001
,510,,,,,,2.69,-0.41156348000000004,0,17,2262,0.67,,,,,,,,,,
0,540,0.94,188,1.62,540,-0.057649132506921885,,,,,,,-1.587975311279297,0.254740834236145,0.040283248,-0.0666361063905061,170,-0.08682108670473099,0.25333333723247053,0.12251576259732247,0.2,0.001
,540,,,,,,2.74,-0.44195215,0,18,2406,0.66,,,,,,,,,,
0,570,0.88,198,1.7,570,-0.15403106705285607,,,,,,,-1.4625874757766724,-1.011146068572998,0.041712046,-0.05806204500297714,180,-0.06490112841129303,0.24333333671092988,0.1509367272257805,0.2,0.001
,570,,,,,,2.71,-0.45538243,0,19,2545,0.65,,,,,,,,,,
0,600,0.88,211,1.54,600,-0.13702281994745136,,,,,,,-1.5194912075996398,0.1294512152671814,0.05192655,-0.06177216545368243,190,-0.0034674182534217834,0.28000000715255735,0.2553794041275978,0.2,0.001
,600,,,,,,2.62,-0.41616509,0,20,2690,0.66,,,,,,,,,,
0,630,0.88,218,1.6,630,-0.12205224371515215,,,,,,,-1.5218417048454285,-0.2855260372161865,0.013151099,-0.02176321973946571,200,0.08789314329624176,0.10333333611488342,0.38674610257148745,0.2,0.001
,630,,,,,,2.74,-0.47078270999999994,0,21,2823,0.63,,,,,,,,,,
0,660,0.96,229,1.34,660,-0.0526364258909598,,,,,,,-1.4358049154281616,0.26719963550567627,0.036933314,-0.044052471788599945,210,-0.015096873044967651,0.1800000060349703,0.38851607143878936,0.2,0.001
,660,,,,,,2.72,-0.4669924799999999,0,22,2944,0.63,,,,,,,,,,
0,690,0.96,239,1.18,690,-0.0550205015251413,,,,,,,-1.5332433819770812,0.10374313592910767,0.021660663,-0.042134048691950456,220,0.048394881188869476,0.1066666703671217,0.4981074333190918,0.2,0.001
,690,,,,,,2.73,-0.44482822,0,23,3059,0.64,,,,,,,,,,
0,720,0.94,251,1.38,720,-0.07681569531559944,,,,,,,-1.4292479515075684,0.22251421213150024,0.06584491,-0.052394802489628314,230,-0.005818799138069153,0.28333333879709244,0.19241342544555665,0.2,0.001
,720,,,,,,2.82,-0.46555748,0,24,3183,0.62,,,,,,,,,,
0,750,0.88,270,1.64,750,-0.11619095268193633,,,,,,,-1.4178189277648925,0.14273518323898315,0.026014348,-0.05566014512131616,240,-0.027895711362361908,0.13666667081415654,0.21994337439537048,0.2,0.001
,750,,,,,,2.72,-0.42100429000000006,0,25,3322,0.65,,,,,,,,,,
0,780,0.96,284,1.26,780,-0.030057377740740777,,,,,,,-1.243692934513092,0.21172046661376953,0.07272259,-0.05165908988254762,250,-0.04860595613718033,0.2833333436399698,0.12492202371358871,0.2,0.001
,780,,,,,,2.59,-0.34398060999999996,0,26,3439,0.72,,,,,,,,,,
0,810,0.96,296,1.26,810,-0.04931152589153499,,,,,,,-1.1478101015090942,-6.803435802459717,0.013979729,-0.03624095602271456,260,-0.062443334609270096,0.05000000111758709,0.05993004888296127,0.2,0.001
,810,,,,,,2.5,-0.2829039,0,27,3557,0.77,,,,,,,,,,
0,840,0.94,306,1.34,840,-0.07717018524650485,,,,,,,-1.1646697521209717,-0.14202117919921875,0.01829487,-0.03925952843390377,270,0.04190661758184433,0.19333333969116212,0.26064869314432143,0.2,0.001
,840,,,,,,2.45,-0.28253621999999995,0,28,3675,0.77,,,,,,,,,,
0,870,0.96,321,1.22,870,-0.05097818292677402,,,,,,,-0.8268113851547241,0.02854001522064209,0.015157861,-0.03901395846158273,280,0.0036269575357437134,0.2233333397656679,0.19728611707687377,0.2,0.001
,870,,,,,,2.35,-0.23971349999999997,0,29,3797,0.8,,,,,,,,,,
0,900,0.98,339,1.18,900,-0.02945663976483047,,,,,,,-0.9962534368038177,0.08983463048934937,0.01391087,-0.02621513863715035,290,0.033591315150260925,0.146666669100523,0.2923687592148781,0.2,0.001
,900,,,,,,2.1,-0.19322030999999998,0,30,3908,0.85,,,,,,,,,,
0,930,0.98,354,1.28,930,-0.0120930934837088,,,,,,,-0.7147944152355195,0.14388829469680786,0.027546482,-0.022373807836944693,300,0.0020691528916358948,0.15000000298023225,0.10246378183364868,0.2,0.001
,930,,,,,,2.07,-0.17360537999999995,0,31,4033,0.85,,,,,,,,,,
0,960,0.92,366,1.36,960,-0.09682518304325641,,,,,,,-0.8615982592105865,-0.21347391605377197,0.017777767,-0.04081669820627827,310,-0.038214534521102905,0.12000000327825547,0.13463822305202483,0.2,0.001
,960,,,,,,2.18,-0.20044294000000001,0,32,4165,0.83,,,,,,,,,,
0,990,0.92,375,1.58,990,-0.07765257720835507,,,,,,,-1.0065554022789,0.2040172815322876,0.022059998,-0.02317979473931082,320,0.04154309630393982,0.1333333369344473,0.2079089403152466,0.2,0.001
,990,,,,,,2.27,-0.25669625,0,33,4301,0.78,,,,,,,,,,
0,1020,0.96,388,1.26,1020,-0.05140385046135634,,,,,,,-1.0710973143577576,0.16113704442977905,0.03593835,-0.04745865531420952,330,-0.035772185772657394,0.16000000461935998,0.15301991254091263,0.2,0.001
,1020,,,,,,2.26,-0.26856847999999994,0,34,4421,0.76,,,,,,,,,,
0,1050,0.96,399,1.42,1050,-0.05207322988659144,,,,,,,-1.3059095859527587,0.3610039949417114,0.048695102,-0.054379693958908605,340,-0.048138026148080826,0.16000000350177288,0.19167158752679825,0.2,0.001
,1050,,,,,,2.33,-0.30120330999999995,0,35,4548,0.73,,,,,,,,,,
0,1080,0.9,413,1.46,1080,-0.10162145420443267,,,,,,,-1.306371235847473,0.1459788680076599,0.04256514,-0.049984474567075665,350,-0.009414829313755035,0.18000000528991222,0.22684940248727797,0.2,0.001
,1080,,,,,,2.33,-0.29899588999999993,0,36,4680,0.74,,,,,,,,,,
0,1110,0.96,423,1.32,1110,-0.05171830560080707,,,,,,,-1.3063037037849425,-0.007678389549255371,0.041310184,-0.055547578162513656,360,-0.012103915214538574,0.18000000342726707,0.2728660672903061,0.2,0.001
,1110,,,,,,2.36,-0.2974162,0,37,4798,0.73,,,,,,,,,,
0,1140,0.98,436,1.14,1140,-0.0280475995875895,,,,,,,-1.5229292273521424,-0.33245015144348145,0.030189188,-0.06229103380193317,370,-0.01708409935235977,0.3633333399891853,0.2707772508263588,0.2,0.001
,1140,,,,,,2.48,-0.31682423,0,38,4906,0.71,,,,,,,,,,
0,1170,0.92,447,1.42,1170,-0.05663925572764129,,,,,,,-1.3603435635566712,-0.1296525001525879,0.017532429,-0.04352440519258387,380,0.01482062041759491,0.27000000402331353,0.22592474073171614,0.2,0.001
,1170,,,,,,2.58,-0.3440289700000001,0,39,5041,0.69,,,,,,,,,,
0,1200,0.96,460,1.44,1200,-0.036997124925255774,,,,,,,-1.3662499904632568,-0.022663474082946777,0.017824499,-0.03705168868880726,390,0.077241450548172,0.15666667111217975,0.3991032361984253,0.2,0.001
,1200,,,,,,2.55,-0.34052782,0,40,5160,0.7,,,,,,,,,,
0,1230,0.9,470,1.48,1230,-0.09506816758774221,,,,,,,-1.3663964748382569,0.066830575466156,0.019340418,-0.032642101353655306,400,-0.02042241394519806,0.09000000320374965,0.20473769381642343,0.2,0.001
,1230,,,,,,2.56,-0.31746018,0,41,5279,0.71,,,,,,,,,,
0,1260,0.88,478,1.58,1260,-0.15308759605977684,,,,,,,-1.1245921730995179,0.18810439109802246,0.035028886,-0.05268378154685109,410,-0.040680933743715286,0.38000000789761545,0.1652742214500904,0.2,0.001
,1260,,,,,,2.6,-0.31904833,0,42,5410,0.71,,,,,,,,,,
0,1290,1.0,495,1.16,1290,-0.008332911850884557,,,,,,,-1.1872377038002013,-0.0020720958709716797,0.047349922,-0.030634642957399195,420,0.021731022745370865,0.1833333395421505,0.2085504412651062,0.2,0.001
,1290,,,,,,2.52,-0.28420596000000004,0,43,5530,0.75,,,,,,,,,,
0,1320,0.94,508,1.44,1320,-0.03322624096181244,,,,,,,-1.1325437664985656,0.03761535882949829,0.009303383,-0.019146284031060824,430,0.044483721256256104,0.030000000819563867,0.25830413550138476,0.2,0.001
,1320,,,,,,2.51,-0.266435,0,44,5658,0.77,,,,,,,,,,
0,1350,0.96,519,1.28,1350,-0.05050300765782595,,,,,,,-1.0013301372528076,-0.2581474781036377,0.0167687,-0.04268946483110394,440,0.012752935290336609,0.1500000011175871,0.2681030735373497,0.2,0.001
,1350,,,,,,2.47,-0.24014883999999997,0,45,5775,0.81,,,,,,,,,,
0,1380,0.96,534,1.32,1380,-0.057730055190622805,,,,,,,-0.9190721929073333,0.17158740758895874,0.01907087,-0.018325214097276367,450,0.03625006601214409,0.05333333499729633,0.18904780745506286,0.2,0.001
,1380,,,,,,2.42,-0.24192478999999995,0,46,5890,0.81,,,,,,,,,,
0,1410,0.96,549,1.38,1410,-0.0528221289627254,,,,,,,-0.717278391122818,0.020568013191223145,0.07563278,-0.04083665502568081,460,0.0332033634185791,0.4200000062584877,0.21220279186964036,0.2,0.001
,1410,,,,,,2.35,-0.23175077000000002,0,47,6020,0.83,,,,,,,,,,
0,1440,0.96,560,1.3,1440,-0.029881527945399285,,,,,,,-0.6048206090927124,0.0999484658241272,0.027609013,-0.04545304801004626,470,0.01396094262599945,0.13666667342185973,0.2145536571741104,0.2,0.001
,1440,,,,,,2.36,-0.24621301999999998,0,48,6137,0.83,,,,,,,,,,
0,1470,0.88,576,1.7,1470,-0.14242839731276036,,,,,,,-0.5794257521629333,0.021923065185546875,0.012723835,-0.009375652315551264,480,0.0524890199303627,0.04666666835546494,0.21862862408161163,0.2,0.001
,1470,,,,,,2.22,-0.20243491000000005,0,49,6276,0.86,,,,,,,,,,
0,1500,0.9,588,1.52,1500,-0.0973067718045786,,,,,,,-0.58626469373703,-0.08690237998962402,0.010302969,-0.017532464045410024,490,0.03432890772819519,0.04333333484828472,0.1627792790532112,0.2,0.001
,1500,,,,,,2.22,-0.21282053999999997,0,50,6411,0.84,,,,,,,,,,
0,1530,0.92,602,1.44,1530,-0.07439063153229654,,,,,,,-0.5148583859205246,0.21097254753112793,0.0375909,-0.03436244664713754,500,0.016529738903045654,0.1333333358168602,0.18141863197088243,0.2,0.001
,1530,,,,,,2.24,-0.23090437000000003,0,51,6544,0.82,,,,,,,,,,
0,1560,0.96,616,1.34,1560,-0.03138047832064331,,,,,,,-0.26884516030550004,0.0006259679794311523,0.013504517,-0.011281077168726662,510,0.06232616305351257,0.05666666775941849,0.19458430409431457,0.2,0.001
,1560,,,,,,2.17,-0.21238517999999998,0,52,6663,0.82,,,,,,,,,,
0,1590,1.0,634,1.18,1590,-0.008636525040492416,,,,,,,-0.20481125861406327,0.07851886749267578,0.00043709477,0.0002269367381327214,520,0.05759495496749878,0.0,0.14930737316608428,0.2,0.001
,1590,,,,,,2.12,-0.21179074000000003,0,53,6773,0.82,,,,,,,,,,
0,1620,0.92,647,1.4,1620,-0.06367692233063281,,,,,,,-0.24290260672569275,0.2294919490814209,0.01192048,-0.00248453306267038,530,0.07346321642398834,0.023333334550261497,0.1931408703327179,0.2,0.001
,1620,,,,,,2.16,-0.22732936999999998,0,54,6898,0.8,,,,,,,,,,
0,1650,0.96,658,1.26,1650,-0.055047357794828715,,,,,,,-0.31033206880092623,0.33126819133758545,0.0068106214,-0.01085039096573972,540,0.04090090095996857,0.03333333507180214,0.16935723200440406,0.2,0.001
,1650,,,,,,2.19,-0.22463261999999998,0,55,7017,0.8,,,,,,,,,,
0,1680,0.96,671,1.26,1680,-0.05015991743654013,,,,,,,-0.2251446396112442,-0.13779866695404053,3.409187e-05,-4.5011341692990925e-05,550,0.10394353419542313,0.0,0.2800470873713493,0.2,0.001
,1680,,,,,,2.17,-0.23573354,0,56,7133,0.79,,,,,,,,,,
0,1710,0.98,684,1.18,1710,-0.028719592741690576,,,,,,,-0.6688109934329987,0.22333168983459473,0.027404329,-0.03977525670391824,560,-0.0007511824369430542,0.10666667111217976,0.19129435569047928,0.2,0.001
,1710,,,,,,2.19,-0.24486318999999998,0,57,7243,0.8,,,,,,,,,,
0,1740,0.96,694,1.26,1740,-0.03586062086280435,,,,,,,-0.4455134481191635,0.19546806812286377,0.058328096,-0.028047494807590924,570,0.041525982320308685,0.18666667342185975,0.21351189464330672,0.2,0.001
,1740,,,,,,2.24,-0.2625557,0,58,7362,0.79,,,,,,,,,,
0,1770,0.98,707,1.22,1770,-0.02930397869553417,,,,,,,-0.3348268300294876,-0.09972131252288818,0.017262526,-0.016906591694181204,580,0.09360285848379135,0.063333335891366,0.31753270477056506,0.2,0.001
,1770,,,,,,2.31,-0.28018179,0,59,7484,0.79,,,,,,,,,,
0,1800,0.94,719,1.44,1800,-0.07493381342850626,,,,,,,-0.4660302400588989,-0.30308258533477783,0.11104787,-0.02291262954473492,590,0.06149459257721901,0.15333333797752857,0.24863232374191285,0.2,0.001
,1800,,,,,,2.31,-0.27838834,0,60,7616,0.78,,,,,,,,,,
0,1830,0.92,731,1.48,1830,-0.07408164365682751,,,,,,,-0.7493310689926147,0.06112319231033325,0.10896572,-0.07283604983240366,600,-0.03896284103393555,0.28333333842456343,0.16983727663755416,0.2,0.001
,1830,,,,,,2.41,-0.31881646999999996,0,61,7747,0.76,,,,,,,,,,
0,1860,0.96,745,1.3,1860,-0.05334624475799501,,,,,,,-0.6609221041202545,0.12379807233810425,0.039362445,-0.04325078605984665,610,0.05306167155504227,0.2400000046938658,0.3297207713127136,0.2,0.001
,1860,,,,,,2.45,-0.31411741000000004,0,62,7870,0.76,,,,,,,,,,
0,1890,0.94,758,1.38,1890,-0.07594796165823936,,,,,,,-0.8465724408626556,0.24793553352355957,0.025528925,-0.042071905980507474,620,-0.004927396774291992,0.30333334133028983,0.17967850863933563,0.2,0.001
,1890,,,,,,2.37,-0.31163701000000005,0,63,7999,0.76,,,,,,,,,,
0,1920,0.92,773,1.46,1920,-0.07270616921596229,,,,,,,-0.6002907156944275,0.4660278558731079,0.036222104,-0.046554639817525924,630,-0.046538516879081726,0.13000000454485416,0.1045097704976797,0.2,0.001
,1920,,,,,,2.35,-0.31073085,0,64,8129,0.76,,,,,,,,,,
0,1950,0.94,788,1.32,1950,-0.0713083602115512,,,,,,,-0.6233855187892914,0.4377819299697876,0.03414365,-0.03262257053516802,640,-0.05082758888602257,0.16333333924412727,0.08117451444268227,0.2,0.001
,1950,,,,,,2.36,-0.31504339,0,65,8246,0.76,,,,,,,,,,
0,1980,0.92,802,1.36,1980,-0.09339200218208134,,,,,,,-0.6419648826122284,0.09871041774749756,0.09069158,-0.04791273424401865,650,-0.029744919389486313,0.2333333373069763,0.2080481618642807,0.2,0.001
,1980,,,,,,2.15,-0.26980273000000005,0,66,8375,0.8,,,,,,,,,,
0,2010,0.94,814,1.46,2010,-0.07594078837893903,,,,,,,-0.5130494982004166,0.06338810920715332,0.06370819,-0.027181942425668383,660,-0.0007649175822734833,0.09666667133569717,0.15433823242783545,0.2,0.001
,2010,,,,,,2.23,-0.29435298,0,67,8516,0.78,,,,,,,,,,
0,2040,0.96,831,1.3,2040,-0.032180574676021936,,,,,,,-0.7074454426765442,0.4682541489601135,0.016076822,-0.037972662666191634,670,-0.047110699117183685,0.060000001639127734,0.10383459366858006,0.2,0.001
,2040,,,,,,2.12,-0.24502290000000004,0,68,8630,0.81,,,,,,,,,,
0,2070,0.96,844,1.36,2070,-0.03329846137203276,,,,,,,-0.8368521094322204,-0.4132246971130371,0.061163016,-0.02652819713732848,680,-0.01896815001964569,0.1266666691750288,0.12709609419107437,0.2,0.001
,2070,,,,,,2.12,-0.24739001,0,69,8759,0.81,,,,,,,,,,
0,2100,0.96,861,1.36,2100,-0.05291007103398442,,,,,,,-0.8012948870658875,0.21532976627349854,0.036559843,-0.017888441400912926,690,-0.005119577050209045,0.06666666939854622,0.15019218847155572,0.2,0.001
,2100,,,,,,2.01,-0.20706063,0,70,8878,0.84,,,,,,,,,,
0,2130,0.9,874,1.66,2130,-0.09609278487972915,,,,,,,-1.0727297127246858,0.15252351760864258,0.020582056,-0.045094062884648525,700,-0.05491819977760315,0.19333333820104598,0.11647570952773094,0.2,0.001
,2130,,,,,,2.07,-0.20803961999999998,0,71,9018,0.83,,,,,,,,,,
0,2160,0.96,884,1.44,2160,-0.054288021996617315,,,,,,,-1.0812711894512177,0.4557473659515381,0.026539868,-0.049468095644066776,710,-0.08478207141160965,0.1533333405852318,0.0819813646376133,0.2,0.001
,2160,,,,,,2.21,-0.23456302,0,72,9139,0.8,,,,,,,,,,
0,2190,0.92,896,1.48,2190,-0.07774832113180309,,,,,,,-0.7526108264923096,0.08292281627655029,0.015102104,-0.019845200445270095,720,-0.02032773196697235,0.1033333357423544,0.14391715936362742,0.2,0.001
,2190,,,,,,2.19,-0.23288937999999998,0,73,9295,0.8,,,,,,,,,,
0,2220,0.92,910,1.38,2220,-0.09424382694065571,,,,,,,-0.7709142327308655,0.2540196180343628,0.017123846,-0.025166270644404066,730,-0.009611520916223526,0.07000000327825547,0.14963447004556657,0.2,0.001
,2220,,,,,,2.2,-0.24243336,0,74,9432,0.79,,,,,,,,,,
0,2250,0.92,926,1.44,2250,-0.07362712687347084,,,,,,,-0.6291586935520173,0.1764824390411377,0.009800041,-0.014814527901665642,740,0.02268086187541485,0.036666668578982355,0.17003638222813605,0.2,0.001
,2250,,,,,,2.16,-0.23376503000000004,0,75,9573,0.8,,,,,,,,,,
0,2280,0.96,943,1.22,2280,-0.05504695277661085,,,,,,,-0.4916811347007751,-0.10311925411224365,0.0055374266,-0.00794065276238438,750,0.03488747775554657,0.023333334550261497,0.1854218326508999,0.2,0.001
,2280,,,,,,2.12,-0.20816438999999998,0,76,9685,0.81,,,,,,,,,,
0,2310,0.96,959,1.26,2310,-0.02936143908649683,,,,,,,-0.7137133717536926,0.5659486651420593,0.04798042,-0.03862216851984464,760,-0.05451003089547157,0.10000000298023223,0.04913196042180061,0.2,0.001
,2310,,,,,,2.12,-0.22106269,0,77,9815,0.8,,,,,,,,,,
0,2340,0.92,977,1.5,2340,-0.05337986696511507,,,,,,,-0.6527599930763245,0.2771902084350586,0.04618286,-0.02635152824378295,770,0.002264559268951416,0.08000000268220901,0.15097937658429145,0.2,0.001
,2340,,,,,,2.05,-0.21059072999999998,0,78,9954,0.82,,,,,,,,,,
0,2370,0.96,989,1.46,2370,-0.0521820701379329,,,,,,,-0.4131504952907562,0.08486437797546387,0.015533042,-0.01696813434983291,780,0.01650422066450119,0.04333333559334278,0.1561104327440262,0.2,0.001
,2370,,,,,,1.95,-0.16151908999999998,0,79,10100,0.85,,,,,,,,,,
0,2400,0.9,1003,1.6,2400,-0.0741659834049642,,,,,,,-0.22171714156866074,-0.23592448234558105,0.010267405,-0.012862227636699863,790,0.0336664579808712,0.023333334550261497,0.1623278610408306,0.2,0.001
,2400,,,,,,1.94,-0.16985187999999998,0,80,10252,0.85,,,,,,,,,,
0,2430,0.94,1013,1.38,2430,-0.07298668888397515,,,,,,,-0.1371624879539013,0.10823279619216919,0.01513116,-0.01773204940060751,800,0.08855953812599182,0.06333333477377892,0.3732303291559219,0.2,0.001
,2430,,,,,,2.0,-0.18732091000000003,0,81,10388,0.83,,,,,,,,,,
0,2460,0.98,1032,1.32,2460,-0.030884743365459145,,,,,,,-0.09221460297703743,0.25664931535720825,7.851919e-06,-4.935920260322746e-05,810,0.0773155465722084,0.0,0.21529823988676072,0.2,0.001
,2460,,,,,,2.01,-0.19693024999999997,0,82,10522,0.81,,,,,,,,,,
0,2490,0.96,1044,1.24,2490,-0.052025666148401796,,,,,,,-0.06688265278935432,0.3098648190498352,0.009433291,-0.009695347134644549,820,0.02366141974925995,0.04000000208616257,0.10375570282340049,0.2,0.001
,2490,,,,,,2.07,-0.20824458999999998,0,83,10645,0.8,,,,,,,,,,
0,2520,0.98,1054,1.36,2520,-0.011487456541508435,,,,,,,-0.06167370826005936,0.16671985387802124,7.2717665e-07,-3.8835008914794857e-05,830,0.0797748938202858,0.0,0.18793583661317825,0.2,0.001
,2520,,,,,,2.18,-0.23676754,0,84,10786,0.79,,,,,,,,,,
0,2550,1.0,1065,1.28,2550,-0.009777867207303644,,,,,,,-0.05511027872562409,-0.040601491928100586,6.556511e-08,-5.0960579533221305e-05,840,0.13045907020568848,0.0,0.36718186140060427,0.2,0.001
,2550,,,,,,2.23,-0.25430433999999996,0,85,10908,0.77,,,,,,,,,,
0,2580,0.92,1079,1.62,2580,-0.09503154146485031,,,,,,,-0.05385991707444191,0.047403812408447266,3.973643e-09,-4.768421212020257e-06,850,0.07089773565530777,0.0,0.19334453493356704,0.2,0.001
,2580,,,,,,2.36,-0.2917944,0,86,11045,0.75,,,,,,,,,,
0,2610,0.88,1097,1.52,2610,-0.09499755780678243,,,,,,,-0.05218064412474632,-0.03133702278137207,0.0,-3.911256731647939e-06,860,0.07788205146789551,0.0,0.21560267359018326,0.2,0.001
,2610,,,,,,2.16,-0.23986395999999996,0,87,11187,0.79,,,,,,,,,,
0,2640,0.98,1110,1.26,2640,-0.03134988133329898,,,,,,,-0.0610465869307518,0.06337815523147583,3.8146973e-07,-0.0001913282267317573,870,0.028639182448387146,0.0,0.08408283106982709,0.2,0.001
,2640,,,,,,2.15,-0.23902343000000006,0,88,11303,0.8,,,,,,,,,,
0,2670,0.94,1127,1.32,2670,-0.07511388479266316,,,,,,,-0.06612802594900132,0.10385966300964355,0.0023349563,-0.001614025131614838,880,0.06978033483028412,0.013333334028720856,0.17671030014753342,0.2,0.001
,2670,,,,,,2.19,-0.24117632999999997,0,89,11432,0.79,,,,,,,,,,
0,2700,0.98,1136,1.34,2700,-0.03168565010186285,,,,,,,-0.05318431742489338,0.017126917839050293,1.748403e-07,-3.507862474929624e-05,890,0.047880273312330246,0.0,0.1284943364560604,0.2,0.001
,2700,,,,,,2.32,-0.29146477,0,90,11555,0.77,,,,,,,,,,
0,2730,0.98,1151,1.32,2730,-0.03300174844451249,,,,,,,-0.04561736136674881,0.1339457631111145,0.0062012137,-0.003677834285190329,900,0.08310090005397797,0.023333334550261497,0.20157232731580735,0.2,0.001
,2730,,,,,,2.2,-0.28435068999999996,0,91,11680,0.78,,,,,,,,,,
0,2760,0.92,1171,1.36,2760,-0.09216716221533716,,,,,,,-0.03504298664629459,0.059584081172943115,3.973643e-07,0.00010238826289423741,910,0.0824272409081459,0.0,0.22533921301364898,0.2,0.001
,2760,,,,,,2.02,-0.20889745000000004,0,92,11807,0.83,,,,,,,,,,
0,2790,0.9,1185,1.66,2790,-0.09997631799895317,,,,,,,-0.03228178657591343,0.04169827699661255,3.973643e-09,7.4553987193581864e-06,920,0.048060718923807144,0.0,0.16179871708154678,0.2,0.001
