rollout/ep_rew_mean,env/current_idx,env/completion_counter,rollout/ep_len_mean,time/fps,env/n_steps,time/iterations,rollout/success_rate,time/time_elapsed,time/total_timesteps,train/approx_kl,train/clip_fraction,train/n_updates,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/loss,train/entropy_loss,train/clip_range,eval/mean_reward,eval/mean_ep_length,eval/success_rate
-0.09116811999999999,8177,0,1.33,0,10860,362,0.92,14269,10860,0.02315111,0.1300000026077032,18050,0.0001,0.04449276335537434,-0.033624003732732194,0.506500244140625,-0.04395409673452377,-0.29636684477329256,0.2,,,
-0.09212777999999998,8202,0,1.37,0,10890,363,0.91,14310,10890,0.02493895,0.19000000581145288,18100,0.0001,0.022434618244878947,-0.056667112612320665,0.3898855447769165,-0.07369793206453323,-0.4914199906587601,0.2,,,
-0.06041836000000002,8227,0,1.27,0,10920,364,0.94,14352,10920,0.020370543,0.10533333815634251,18150,0.0001,0.05817829541862011,-0.02817171229204785,-0.24524664878845215,-0.024031441658735275,-0.1926317599415779,0.2,,,
-0.040421389999999995,8250,0,1.25,0,10950,365,0.96,14388,10950,0.008636459,0.13000000365078448,18200,0.0001,0.014612834930885584,-0.04753048145150146,-106.60731506347656,-0.0641619861125946,-0.32100707828998565,0.2,,,
-0.040052929999999994,8271,0,1.27,0,10980,366,0.96,14425,10980,0.013399464,0.025333334654569627,18250,0.0001,0.02953282097354531,-0.01474452584617154,0.3861837387084961,-0.016022423282265663,-0.10947702944278717,0.2,,,
-0.04017002,8291,0,1.31,0,11010,367,0.94,14468,11010,0.059343643,0.16466666966676713,18300,0.0001,0.032614216646179556,-0.039851379667719226,0.25649428367614746,-0.05144357308745384,-0.29507755398750307,0.2,,,
-0.06147156000000001,8311,0,1.37,0,11040,368,0.92,14510,11040,0.058758356,0.15733333818614484,18350,0.0001,0.02881063727661967,-0.03056942074319039,0.1895483136177063,-0.04399823769927025,-0.48685546576976774,0.2,,,
-0.08215834000000001,8333,0,1.43,0,11070,369,0.9,14547,11070,0.035428453,0.22800000704824924,18400,0.0001,0.06919578714296222,-0.07153285697909695,-0.08472657203674316,-0.09521987289190292,-0.6247058367729187,0.2,,,
-0.10210748,8353,0,1.44,0,11100,370,0.88,14583,11100,0.1048189,0.12333333782851696,18450,0.0001,0.05908979341387749,-0.03142898242361845,0.0828242301940918,-0.043823789805173874,-0.2257699650526047,0.2,,,
-0.10438924999999999,8379,0,1.38,0,11130,371,0.9,14622,11130,0.046526924,0.12466667115688324,18500,0.0001,0.07541154041886329,-0.031247263661275292,0.10874879360198975,-0.05665624886751175,-0.36087281167507174,0.2,,,
-0.07258565999999998,8404,0,1.26,0,11160,372,0.94,14658,11160,0.04242976,0.17666667357087135,18550,0.0001,0.041713311616331336,-0.0586994298400047,0.25626909732818604,-0.07634392380714417,-0.427237468957901,0.2,,,
-0.08248171999999998,8429,0,1.27,0,11190,373,0.93,14697,11190,0.07588099,0.3420000045746565,18600,0.0001,0.014419339429587126,-0.05858256897299238,-418.07794189453125,-0.07768237590789795,-0.7459272801876068,0.2,,,
-0.041444789999999995,8454,0,1.19,0,11220,374,0.96,14734,11220,0.062343474,0.24000000551342965,18650,0.0001,0.08963858351111412,-0.07080692942331858,-0.23333740234375,-0.08194421976804733,-0.6617194700241089,0.2,,,
-0.04917961000000001,8477,0,1.22,0,11250,375,0.95,14771,11250,0.036479194,0.15666666857898234,18700,0.0001,0.0056224955269135535,-0.030112045985258504,-163.9853973388672,-0.03710003197193146,-0.40089753568172454,0.2,,,
-0.05967802,8503,0,1.25,0,11280,376,0.94,14817,11280,0.015063886,0.12733333706855773,18750,0.0001,0.09159693457186222,-0.03686070147342974,-0.025803446769714355,-0.0496099516749382,-0.2842168575525284,0.2,,,
-0.03870234,8531,0,1.17,0,11310,377,0.96,14861,11310,0.08271771,0.19400000743567944,18800,0.0001,0.02096654944587499,-0.04864722124114636,0.3782917857170105,-0.057641904801130295,-0.49533160388469694,0.2,,,
-0.04911645,8554,0,1.2,0,11340,378,0.96,14898,11340,0.040586583,0.151333337277174,18850,0.0001,0.005877016438171267,-0.03566158916708082,-260.5921936035156,-0.045119233429431915,-0.3147588801383972,0.2,,,
-0.08054151999999998,8566,0,1.31,0,11370,379,0.92,14940,11370,0.2653002,0.21266667373478412,18900,0.0001,0.04790993295609951,-0.05868544553065053,-0.3134737014770508,-0.0908198431134224,-0.41990373492240907,0.2,,,
-0.10128277000000001,8584,0,1.4,0,11400,380,0.89,14975,11400,0.08514276,0.2153333393484354,18950,0.0001,0.1778285835683346,-0.053062874255236245,0.10357463359832764,-0.06823929399251938,-0.5308915442228317,0.2,,,
-0.10150702,8612,0,1.4,0,11430,381,0.89,15012,11430,0.022448123,0.2526666717976332,19000,0.0001,0.08391888612881303,-0.06640584685577779,0.2873646020889282,-0.10067048668861389,-0.8590342688560486,0.2,,,
-0.11222883,8632,0,1.46,0,11460,382,0.88,15044,11460,0.059232753,0.24333334051072597,19050,0.0001,0.03095259333960712,-0.06696167303745945,-262.9286193847656,-0.08298278599977493,-0.7341544675827026,0.2,,,
-0.10352623999999999,8657,0,1.41,0,11490,383,0.89,15077,11490,0.08143472,0.36200000301003454,19100,0.0001,0.03330690948292613,-0.08552555246464905,0.03606301546096802,-0.10828389972448349,-0.9133824729919433,0.2,,,
-0.04084371,8684,0,1.2,0,11520,384,0.97,15110,11520,0.06921959,0.22866667285561562,19150,0.0001,0.03210217484273017,-0.06877805420166502,0.4116066098213196,-0.09114238619804382,-0.7060999381542206,0.2,,,
-0.040848579999999995,8710,0,1.22,0,11550,385,0.96,15147,11550,0.039691724,0.15933333657681942,19200,0.0001,0.011734726140275598,-0.02802727084001525,-260.5504455566406,-0.0349450521171093,-0.4036151605844498,0.2,,,
-0.05191568,8728,0,1.28,0,11580,386,0.94,15194,11580,0.020881988,0.12533333763480187,19250,0.0001,0.004258093910757452,-0.041190545874337355,-158.0278778076172,-0.049303457140922546,-0.318682701587677,0.2,,,
-0.05025984,8750,0,1.28,0,11610,387,0.94,15230,11610,0.016825238,0.21666667498648168,19300,0.0001,0.058297728057950735,-0.037076259331156824,0.2949366569519043,-0.04813939705491066,-0.4982860547304153,0.2,,,
-0.06038897000000001,8776,0,1.28,0,11640,388,0.93,15267,11640,0.036707487,0.1626666721701622,19350,0.0001,0.0378187452070415,-0.023443033556841967,0.45831072330474854,-0.027042046189308167,-0.3780785596370697,0.2,,,
-0.07142712000000001,8799,0,1.34,0,11670,389,0.92,15305,11670,0.033486884,0.18866666808724403,19400,0.0001,0.03352549521252513,-0.06086664303578438,-0.07295358180999756,-0.0704868882894516,-0.4372148662805557,0.2,,,
-0.04949105000000001,8828,0,1.2,0,11700,390,0.96,15344,11700,0.2405563,0.2986666741222143,19450,0.0001,0.03592175378929824,-0.07265678632228323,0.03105926513671875,-0.08038393408060074,-0.4172223192453384,0.2,,,
-0.04963571,8847,0,1.22,0,11730,391,0.96,15378,11730,0.028984645,0.09933333650231362,19500,0.0001,0.00748775688232854,-0.02887565386698892,-835.3831176757812,-0.030576908960938454,-0.16199874848127366,0.2,,,
-0.06028611999999999,8870,0,1.26,0,11760,392,0.95,15415,11760,0.024409318,0.054666669517755506,19550,0.0001,0.06441615872085095,-0.011810464899986996,0.13322144746780396,-0.008772630244493484,-0.0498304745554924,0.2,,,
-0.074226,8892,0,1.27,0,11790,393,0.94,15458,11790,0.07454865,0.1446666717529297,19600,0.0001,0.04397053886204958,-0.02829038234862189,0.28380531072616577,-0.023102767765522003,-0.1879485133290291,0.2,,,
-0.0743188,8920,0,1.28,0,11820,394,0.94,15499,11820,0.01254398,0.014000000432133675,19650,0.0001,0.04084714964032173,-0.006301401389420782,0.44858109951019287,-0.01865132339298725,-0.07161393932998181,0.2,,,
-0.09605521,8941,0,1.33,0,11850,395,0.92,15535,11850,0.010735075,0.10066667020320892,19700,0.0001,0.013555703614838422,-0.019514391252751652,-5.282040119171143,-0.026341604068875313,-0.20234306454658507,0.2,,,
-0.07526089,8966,0,1.26,0,11880,396,0.94,15572,11880,0.00014979839,0.0,19750,0.0001,0.12335930995643139,-0.001785346172262514,0.16031455993652344,0.01851196214556694,-0.04550678424537182,0.2,,,
-0.06004299,8993,0,1.19,0,11910,397,0.95,15607,11910,0.0011644681,0.022666667848825456,19800,0.0001,0.04558863203972578,-0.0017734225573852668,0.0763508677482605,0.004715292248874903,-0.027695627100765705,0.2,,,
-0.08281783000000001,9014,0,1.27,0,11940,398,0.93,15640,11940,0.0013771792,0.0026666668057441713,19850,0.0001,0.051946461778134105,-0.001073817083185169,-0.21852970123291016,0.0013469378463923931,-0.042487021759152414,0.2,,,
-0.06071874,9040,0,1.21,0,11970,399,0.95,15677,11970,0.10608813,0.1640000030398369,19900,0.0001,0.04791918285191059,-0.053405933626617,0.19953173398971558,-0.05908660963177681,-0.2058793070912361,0.2,,,
,9065,0,,,12000,,,,12000,0.0673598,0.13666667096316815,19950,0.0001,0.01870332026388496,-0.049897689006601735,0.5081045627593994,-0.05455765873193741,-0.2467266848683357,0.2,-0.039516318717505786,1.26,0.96
-0.05068917,,,1.2,0,,400,0.95,15872,12000,,,,,,,,,,,,,
-0.05146517000000001,9088,0,1.24,0,12030,401,0.95,15908,12030,0.036060017,0.03200000166893005,20000,0.0001,0.004990099749993533,-0.027549750704318293,-9.779577255249023,-0.02854042686522007,-0.07581660166382789,0.2,,,
-0.06043019,9109,0,1.28,0,12060,402,0.94,15942,12060,0.17749724,0.09666666910052299,20050,0.0001,0.029627072741277516,-0.04312381841490666,-0.36866843700408936,-0.07485751807689667,-0.12296464771032334,0.2,,,
-0.06057092,9130,0,1.29,0,12090,403,0.94,15976,12090,0.0025675357,0.05000000260770321,20100,0.0001,0.09072880318388343,-0.007951657546625945,-0.12614822387695312,-0.0054825847037136555,-0.09361551418900489,0.2,,,
-0.07170846000000002,9151,0,1.35,0,12120,404,0.93,16015,12120,6.314119e-05,0.0,20150,0.0001,0.10201232157647609,-0.0020957000483261723,-0.20891046524047852,0.005101894959807396,-0.024652757681906223,0.2,,,
-0.10281805999999998,9168,0,1.45,0,12150,405,0.9,16050,12150,0.0025155505,0.018000000938773155,20200,0.0001,0.042220827806740996,-0.007213106095810282,-0.10732221603393555,-0.006275349296629429,-0.08257392466068268,0.2,,,
-0.12329475000000001,9191,0,1.47,0,12180,406,0.88,16087,12180,0.0006677469,0.0093333338201046,20250,0.0001,0.10287271782755852,-0.0031191363279648955,0.19090920686721802,0.0045015159994363785,-0.039330664277076724,0.2,,,
-0.12335634000000001,9212,0,1.47,0,12210,407,0.88,16126,12210,1.1920929e-07,0.0,20300,0.0001,0.07072425447404385,-7.68230352074184e-06,0.3132460117340088,0.01294579915702343,-0.02218014035373926,0.2,,,
-0.11189979000000003,9237,0,1.39,0,12240,408,0.9,16162,12240,1.2224913e-05,0.0,20350,0.0001,0.05758880347013474,-0.00019482080144947567,0.5216988325119019,0.013510053977370262,-0.0313588510081172,0.2,,,
-0.10224105,9259,0,1.37,0,12270,409,0.91,16199,12270,6.5584977e-06,0.0,20400,0.0001,0.05187814077362418,-3.9485097043794325e-05,-0.07247793674468994,0.007568870205432177,-0.017267867922782898,0.2,,,
-0.07074372000000001,9283,0,1.28,0,12300,410,0.94,16243,12300,0.008329356,0.03133333496749401,20450,0.0001,0.05737916722893715,-0.0029091494844760745,0.22318196296691895,0.0017574180383235216,-0.05734843462705612,0.2,,,
-0.04971121,9310,0,1.22,0,12330,411,0.96,16279,12330,0.031185346,0.03133333496749401,20500,0.0001,0.0472153640538454,-0.011949670908351705,-0.18276524543762207,-0.008834759704768658,-0.007253240840509534,0.2,,,
-0.049230970000000006,9336,0,1.21,0,12360,412,0.96,16314,12360,0.0,0.0,20550,0.0001,0.01023019457119517,-9.240190144748084e-06,-222.6053924560547,0.0004021868808194995,-0.003862322047352791,0.2,,,
-0.028668090000000004,9361,0,1.18,0,12390,413,0.98,16348,12390,2.4636586e-07,0.0,20600,0.0001,0.03736145617440343,-3.9265796191827465e-05,-0.13720309734344482,0.0018930371152237058,-0.012624328937381506,0.2,,,
-0.04067203,9383,0,1.2,0,12420,414,0.97,16382,12420,0.0011514107,0.03133333496749401,20650,0.0001,0.015413994118571282,-0.015014489512580127,-106.37667083740234,-0.016635660082101822,-0.01391143623739481,0.2,,,
-0.05085558,9408,0,1.22,0,12450,415,0.96,16415,12450,0.0,0.0,20700,0.0001,0.07303774673491717,1.1621912531367685e-06,0.2445303201675415,0.007872979156672955,-0.004492792030796409,0.2,,,
-0.05178925999999999,9431,0,1.28,0,12480,416,0.94,16447,12480,0.0,0.0,20750,0.0001,0.0263188964035362,-6.605187904185072e-08,0.13856130838394165,0.0017766847740858793,-0.002347779208794236,0.2,,,
-0.06187326999999999,9455,0,1.29,0,12510,417,0.93,16483,12510,0.0,0.0,20800,0.0001,0.007091153673827648,-6.643801943990723e-06,-80.75856018066406,0.0006402811850421131,-0.004272490413859487,0.2,,,
-0.061539300000000005,9476,0,1.31,0,12540,418,0.92,16520,12540,0.0,0.0,20850,0.0001,0.07815872386097908,-7.561465038090631e-06,0.1191670298576355,0.010986637324094772,-0.004883231874555349,0.2,,,
-0.05121112,9502,0,1.26,0,12570,419,0.93,16554,12570,0.0,0.0,20900,0.0001,0.07111054569482804,-7.256964788560083e-07,-1.4811675548553467,0.003209369955584407,-0.0033147240243852137,0.2,,,
-0.05113634000000001,9527,0,1.27,0,12600,420,0.94,16590,12600,0.0,0.0,20950,0.0001,0.0727987352758646,-1.470685004285599e-06,-0.15911531448364258,0.007925455458462238,-0.004395931428298354,0.2,,,
-0.030856410000000008,9552,0,1.21,0,12630,421,0.97,16627,12630,1.2000402e-06,0.0,21000,0.0001,0.005396687253378332,-0.0003723955039404103,-62.146793365478516,0.00040912628173828125,-0.005993715925142169,0.2,,,
-0.05174403999999999,9573,0,1.23,0,12660,422,0.96,16660,12660,0.0,0.0,21050,0.0001,0.007022394819650799,-5.427608920580696e-06,-66.65870666503906,0.0007581601967103779,-0.003430351237766445,0.2,,,
-0.06372602000000001,9592,0,1.33,0,12690,423,0.95,16697,12690,2.3841858e-08,0.0,21100,0.0001,0.10229384254664182,-1.3759652765870101e-05,0.10358834266662598,0.008651441894471645,-0.004372161645442248,0.2,,,
-0.06172044999999999,9619,0,1.3,0,12720,424,0.95,16733,12720,0.0,0.0,21150,0.0001,0.05399347998201847,-1.1313160252157673e-06,-0.48747432231903076,0.004432544112205505,-0.003520593005232513,0.2,,,
-0.07235236,9641,0,1.35,0,12750,425,0.94,16770,12750,0.0,0.0,21200,0.0001,0.027213978017680347,-3.452301037665251e-07,0.228115975856781,0.0013052162248641253,-0.002247846331447363,0.2,,,
-0.05123798999999999,9666,0,1.29,0,12780,426,0.96,16804,12780,0.0,0.0,21250,0.0001,0.028401141213253142,-1.2556095870674966e-05,0.15685153007507324,0.002019226551055908,-0.004326976770535111,0.2,,,
-0.049559549999999994,9691,0,1.21,0,12810,427,0.96,16842,12810,6.1591464e-08,0.0,21300,0.0001,0.026425332771614195,-1.1501474975039728e-05,0.10569989681243896,0.002536069368943572,-0.005164047395810485,0.2,,,
-0.0600741,9715,0,1.24,0,12840,428,0.95,16875,12840,6.278356e-06,0.0,21350,0.0001,0.043339708242565396,-0.00014435086708756374,0.04127645492553711,0.004578941036015749,-0.0071120498608797785,0.2,,,
-0.07044309000000001,9735,0,1.26,0,12870,429,0.94,16907,12870,0.0,0.0,21400,0.0001,0.054500809302553535,-5.5656830326178404e-06,0.14686012268066406,0.0022620228119194508,-0.003736910200677812,0.2,,,
-0.07065934,9756,0,1.28,0,12900,430,0.93,16941,12900,9.934108e-09,0.0,21450,0.0001,0.07274416968226433,-2.6201402202250534e-05,0.14145606756210327,0.009124580770730972,-0.0042990904487669465,0.2,,,
-0.09150103000000001,9780,0,1.34,0,12930,431,0.91,16978,12930,1.9868216e-09,0.0,21500,0.0001,0.020844572861678897,-1.366991798208872e-05,0.38266634941101074,0.0016934191808104515,-0.0035065110167488457,0.2,,,
-0.09290878,9802,0,1.36,0,12960,432,0.91,17012,12960,7.152558e-08,0.0,21550,0.0001,0.022029200065881015,-6.5693557922941185e-06,0.7023543119430542,0.0028705366421490908,-0.009695250820368529,0.2,,,
-0.07159432,9831,0,1.28,0,12990,433,0.93,17045,12990,1.1920929e-08,0.0,21600,0.0001,0.1105253291130066,-2.0143220571924302e-05,-0.07199597358703613,0.02164357900619507,-0.005147404465824366,0.2,,,
-0.07362623,9854,0,1.24,0,13020,434,0.94,17088,13020,0.0,0.0,21650,0.0001,0.010904373291414231,-4.789655415393668e-07,-308.73486328125,0.000841334171127528,-0.003743131565861404,0.2,,,
-0.07385687,9876,0,1.27,0,13050,435,0.94,17122,13050,0.118310235,0.03133333496749401,21700,0.0001,0.06649111902341247,-0.0045238734250112244,0.34955185651779175,0.0014198105782270432,-0.0076075081061571835,0.2,,,
-0.051285959999999985,9901,0,1.21,0,13080,436,0.96,17156,13080,1.7881394e-08,0.0,21750,0.0001,0.03797061450779438,7.683037694050653e-08,0.025041520595550537,0.0026880623772740364,-0.006004428612068295,0.2,,,
-0.05125979999999999,9930,0,1.21,0,13110,437,0.96,17189,13110,0.0055381455,0.002000000104308128,21800,0.0001,0.009061778117902576,-0.0014749624201008337,0.7976679801940918,-0.013195966370403767,-0.009805130921304226,0.2,,,
-0.03864221999999999,9955,0,1.19,0,13140,438,0.97,17230,13140,7.5499216e-08,0.0,21850,0.0001,0.006445304572116584,-5.9467991427908376e-05,-2121.232177734375,0.0005665955832228065,-0.009161354005336762,0.2,,,
-0.038029139999999996,9980,0,1.14,0,13170,439,0.97,17262,13170,1.16904575e-05,0.0,21900,0.0001,0.022345533203333615,-0.00025132709445703673,0.3675805926322937,0.001511370879597962,-0.012299918364733457,0.2,,,
-0.048506099999999996,10002,0,1.19,0,13200,440,0.96,17296,13200,0.0,0.0,21950,0.0001,0.03934530779719353,-5.166610044202713e-06,-0.09642410278320312,0.0034385717008262873,-0.0035538141895085575,0.2,,,
-0.05902082,10027,0,1.23,0,13230,441,0.95,17330,13230,0.0,0.0,22000,0.0001,0.08701702632009983,-1.3049741502246804e-06,-0.14649927616119385,0.006635591853410006,-0.0030242900270968675,0.2,,,
-0.04859271,10055,0,1.2,0,13260,442,0.96,17363,13260,6.278356e-07,0.0,22050,0.0001,0.0311337654478848,-5.734927466816586e-05,0.2620243430137634,0.004372359719127417,-0.006531114373356104,0.2,,,
-0.038287159999999994,10081,0,1.18,0,13290,443,0.97,17396,13290,1.6291936e-07,0.0,22100,0.0001,0.01771692688111216,-0.0001257892747486622,-963.7208862304688,0.0010841914918273687,-0.003592721954919398,0.2,,,
-0.04041149000000001,10100,0,1.22,0,13320,444,0.97,17437,13320,0.0,0.0,22150,0.0001,0.0032270743860863147,-1.1617392238805203e-06,-128.934814453125,0.000600242055952549,-0.0032269424898549916,0.2,,,
-0.030019849999999994,10128,0,1.19,0,13350,445,0.98,17472,13350,0.0,0.0,22200,0.0001,0.07726313803344965,-1.223414637397724e-05,0.24465882778167725,0.010708597488701344,-0.0047932858485728504,0.2,,,
-0.041540240000000006,10150,0,1.25,0,13380,446,0.97,17511,13380,0.0,0.0,22250,0.0001,0.014700604188255965,-1.468340553323344e-06,-385.36492919921875,0.0010535046458244324,-0.003865850232541561,0.2,,,
-0.04215069000000002,10175,0,1.28,0,13410,447,0.97,17546,13410,6.355842e-06,0.0,22300,0.0001,0.02590216307900846,-5.919929855931372e-05,0.39430779218673706,0.001426315982826054,-0.012932083997875453,0.2,,,
-0.04203704999999999,10195,0,1.3,0,13440,448,0.96,17582,13440,0.0,0.0,22350,0.0001,0.004975020699203014,-5.398591352516746e-06,-107.55178833007812,0.0007157120853662491,-0.003984631719067693,0.2,,,
-0.030658689999999992,10223,0,1.25,0,13470,449,0.97,17616,13470,9.596348e-07,0.0,22400,0.0001,0.04466935085132718,-0.0002567571993972706,0.037723660469055176,0.002601963933557272,-0.008241659859195352,0.2,,,
-0.05181632,10242,0,1.3,0,13500,450,0.95,17651,13500,8.3843867e-07,0.0,22450,0.0001,0.0059438346489332616,-8.650292943518156e-05,-607.3251342773438,0.0003644751850515604,-0.010803749319165945,0.2,,,
-0.05154147,10264,0,1.34,0,13530,451,0.93,17687,13530,0.0,0.0,22500,0.0001,0.08538145888596774,-2.584238834710817e-06,-0.18234312534332275,0.006639077793806791,-0.00469373008236289,0.2,,,
-0.06050536000000001,10288,0,1.28,0,13560,452,0.93,17726,13560,3.973643e-09,0.0,22550,0.0001,0.03530015641823411,-4.819591850182548e-06,-0.32455503940582275,0.002355078933760524,-0.005510568218305707,0.2,,,
-0.07105595,10312,0,1.31,0,13590,453,0.92,17759,13590,3.774961e-07,0.0,22600,0.0001,0.0361346363183111,-0.00016715137123028966,0.47527456283569336,0.0020499166566878557,-0.013384611755609512,0.2,,,
-0.08111551,10335,0,1.34,0,13620,454,0.91,17790,13620,1.6518434e-05,0.0,22650,0.0001,0.041870641224086284,-5.261030795107313e-05,0.1515018343925476,0.00626541581004858,-0.02470208201557398,0.2,,,
-0.09047712,10356,0,1.31,0,13650,455,0.92,17825,13650,0.005559953,0.03066666826605797,22700,0.0001,0.11584448970854283,-0.0033045002423848046,-0.2811763286590576,0.008340271189808846,-0.022131767645478247,0.2,,,
-0.08075128999999999,10377,0,1.33,0,13680,456,0.93,17862,13680,0.22953652,0.13600000135600568,22750,0.0001,0.04742405680939555,-0.03228700148174539,0.19020330905914307,-0.05375023931264877,-0.23818186059594154,0.2,,,
-0.07052347,10401,0,1.32,0,13710,457,0.93,17910,13710,0.0006602446,0.0,22800,0.0001,0.04840253531932831,-0.01198235892069837,-0.07196307182312012,-0.0105030108243227,-0.01800167525187135,0.2,,,
-0.06048057999999999,10426,0,1.3,0,13740,458,0.94,17944,13740,5.9604646e-09,0.0,22850,0.0001,0.026703830477781593,-3.226199734370993e-05,0.30234062671661377,0.0016758968122303486,-0.009289372619241476,0.2,,,
-0.03952298,10453,0,1.25,0,13770,459,0.96,17982,13770,0.00023921728,0.0,22900,0.0001,0.0287255157250911,-0.002533228812176578,0.14834237098693848,0.0006094637792557478,-0.011283751223236322,0.2,,,
-0.03927522999999999,10479,0,1.18,0,13800,460,0.96,18024,13800,3.973643e-09,0.0,22950,0.0001,0.007401209557428956,-7.140278865449545e-06,-275.2756042480469,0.0008641049498692155,-0.003811574736610055,0.2,,,
-0.03885754999999999,10505,0,1.16,0,13830,461,0.97,18067,13830,0.05843573,0.014000000730156899,23000,0.0001,0.03950434395112097,-0.008446239967988732,0.13331538438796997,-0.028135955333709717,-0.0347896462585777,0.2,,,
-0.06997854,10522,0,1.24,0,13860,462,0.94,18101,13860,0.018827958,0.07266666829586028,23050,0.0001,0.04515888253226876,-0.03415002651970525,0.09191334247589111,-0.04226049780845642,-0.14325318947434426,0.2,,,
-0.09154102000000001,10543,0,1.3,0,13890,463,0.92,18137,13890,0.09462065,0.08666666902601719,23100,0.0001,0.0736372359469533,-0.015411133497875795,0.39883267879486084,-0.01931454986333847,-0.2044636580348015,0.2,,,
-0.11599639000000002,10564,0,1.38,0,13920,464,0.89,18173,13920,0.08788855,0.19266667306423188,23150,0.0001,0.04461149411275983,-0.04314300359537203,0.5914636254310608,-0.04364470764994621,-0.362160005569458,0.2,,,
-0.11683452000000001,10584,0,1.45,0,13950,465,0.88,18206,13950,0.01653469,0.09000000171363354,23200,0.0001,0.05556101301684976,-0.02473931654666863,-0.12269175052642822,-0.02400738000869751,-0.17702869057655335,0.2,,,
-0.13745055,10605,0,1.5,0,13980,466,0.86,18244,13980,0.17814359,0.12600000537931919,23250,0.0001,0.030412384727969765,-0.04107118565340841,0.08452987670898438,-0.04943555220961571,-0.18254939302802087,0.2,,,
-0.09631555000000003,10627,0,1.39,0,14010,467,0.9,18276,14010,0.26803258,0.13933333642780782,23300,0.0001,0.10105433773249388,-0.049195417979732155,0.1629631519317627,-0.05521624907851219,-0.3781142908334732,0.2,,,
-0.09271118000000002,10650,0,1.42,0,14040,468,0.9,18310,14040,0.019015292,0.06066666983067989,23350,0.0001,0.06874546572566033,-0.012602188663557144,-0.10513544082641602,-0.006257545202970505,-0.08671337947249412,0.2,,,
-0.09363311000000003,10670,0,1.4,0,14070,469,0.9,18348,14070,0.024403227,0.15066667079925536,23400,0.0001,0.04882356842979789,-0.05143748452141878,0.008058905601501465,-0.06280665844678879,-0.2640832304954529,0.2,,,
-0.0723026,10694,0,1.32,0,14100,470,0.93,18381,14100,0.051193167,0.11933333911001683,23450,0.0001,0.07680953357368708,-0.023212312092694132,-0.028697848320007324,-0.018874697387218475,-0.17275408178567886,0.2,,,
-0.09363456000000003,10713,0,1.36,0,14130,471,0.91,18420,14130,4.676978e-05,0.0,23500,0.0001,0.015549248266033829,-0.005225228367761403,-1.4960112571716309,-0.004653336014598608,-0.008535603121854364,0.2,,,
-0.09533414999999999,10735,0,1.39,0,14160,472,0.91,18455,14160,0.13419333,0.11200000256299973,23550,0.0001,0.12611699391156436,-0.02618096483374629,0.14953625202178955,-0.032457463443279266,-0.14767304867506026,0.2,,,
-0.08360523,10760,0,1.34,0,14190,473,0.92,18491,14190,0.076804705,0.15400000385940074,23600,0.0001,0.054776616357266904,-0.051038344709823526,-0.08902859687805176,-0.05500752106308937,-0.28468270421028136,0.2,,,
-0.11413076,10781,0,1.37,0,14220,474,0.9,18531,14220,0.0558134,0.06266666993498803,23650,0.0001,0.018193308264017105,-0.02334374288655816,0.4611371159553528,-0.024454891681671143,-0.15933168783783913,0.2,,,
-0.10333760000000002,10805,0,1.33,0,14250,475,0.91,18571,14250,0.19735192,0.26066667549312117,23700,0.0001,0.04776398755609989,-0.028411178930352107,0.7001475095748901,-0.025053992867469788,-0.48259045124053956,0.2,,,
-0.09059705000000001,10828,0,1.3,0,14280,476,0.92,18604,14280,0.008917435,0.030000001564621924,23750,0.0001,0.05709980252198875,-0.01670737807949383,-0.3153972625732422,-0.014563254080712795,-0.06308023750782013,0.2,,,
-0.08095912999999999,10847,0,1.36,0,14310,477,0.9,18641,14310,0.057686295,0.20133333519101143,23800,0.0001,0.039406394362449644,-0.05313483684075372,0.3396680951118469,-0.058070626109838486,-0.3316414970159531,0.2,,,
-0.07061610000000001,10870,0,1.34,0,14340,478,0.91,18674,14340,0.007369554,0.07666666835546493,23850,0.0001,0.026468420564197005,-0.04281318356065704,-55.11801528930664,-0.050314586609601974,-0.11023303508758545,0.2,,,
-0.06007788000000001,10899,0,1.31,0,14370,479,0.92,18716,14370,0.1972001,0.15266667127609254,23900,0.0001,0.07208168018609286,-0.04743772336095571,0.16769343614578247,-0.03778204321861267,-0.07108715161681176,0.2,,,
-0.03914257000000001,10925,0,1.23,0,14400,480,0.94,18751,14400,7.152558e-08,0.0,23950,0.0001,0.006255637244321406,-9.472356273597882e-05,-2374.873291015625,0.0009421003633178771,-0.004325313935987651,0.2,,,
-0.04853349,10949,0,1.15,0,14430,481,0.96,18784,14430,0.110094115,0.1420000034570694,24000,0.0001,0.01868528810329735,-0.05254296179674565,0.5509151220321655,-0.06388004124164581,-0.2486189326643944,0.2,,,
-0.048686709999999994,10974,0,1.16,0,14460,482,0.96,18820,14460,0.012188492,0.062000001594424245,24050,0.0001,0.05345395358279347,-0.009526504340581603,0.39437246322631836,-0.005933243781328201,-0.13488630041480065,0.2,,,
-0.06933589999999999,10997,0,1.23,0,14490,483,0.94,18853,14490,0.00010059277,0.0,24100,0.0001,0.03468056517187506,-0.0022821410686835186,-0.3184086084365845,-0.001291652675718069,-0.00946795160882175,0.2,,,
