eval/mean_reward,env/n_steps,env/current_idx,env/completion_counter,time/total_timesteps,eval/mean_ep_length,eval/success_rate,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/success_rate,time/iterations,rollout/ep_len_mean,train/entropy_loss,train/learning_rate,train/approx_kl,train/clip_fraction,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/n_updates,train/loss,train/value_loss
-0.05489405196160078,6900,3446,0,6900,1.44,0.92,,,,,,,-0.03741820678114891,0.001,0.0045933365,0.026666668057441712,-0.005450885718067866,0.2,-6.055037498474121,1145,0.015733880922198296,0.05091172158718109
,,,,6900,,,0,-0.15497305,28114,0.86,230,1.9,,,,,,,,,,
-0.11350237261038273,6930,3461,0,6930,1.48,0.9,,,,,,,-0.03581238090991974,0.001,0.0,0.0,-4.7286351652076063e-07,0.2,0.20020240545272827,1150,0.06342169642448425,0.15604300200939178
,,,,6930,,,0,-0.15865384999999999,28238,0.86,231,1.9,,,,,,,,,,
-0.029041933408007026,6960,3475,0,6960,1.18,0.98,,,,,,,-0.03500503748655319,0.001,0.0,0.0,-9.159247156276251e-08,0.2,0.25829434394836426,1155,0.12145810574293137,0.26699877381324766
,,,,6960,,,0,-0.15116498,28343,0.87,232,1.86,,,,,,,,,,
-0.08101556920912117,6990,3496,0,6990,1.42,0.94,,,,,,,-0.030706987157464026,0.001,0.003719282,0.020000001043081285,-0.007917774903277674,0.2,-0.19698989391326904,1160,0.10722541064023972,0.25058393776416776
,,,,6990,,,0,-0.12990623,28468,0.89,233,1.79,,,,,,,,,,
-0.050319148763082924,7020,3510,0,7020,1.26,0.96,,,,,,,-0.023133349418640137,0.001,1.1920929e-07,0.0,-1.60137812343919e-07,0.2,0.26438260078430176,1165,0.07973397523164749,0.1707177221775055
,,,,7020,,,0,-0.14153926,28578,0.89,234,1.8,,,,,,,,,,
-0.05376411149278283,7050,3523,0,7050,1.18,0.96,,,,,,,-0.019759178161621094,0.001,0.0,0.0,-4.231929811027157e-08,0.2,0.33920538425445557,1170,0.06646828353404999,0.147599259018898
,,,,7050,,,0,-0.15707771,28697,0.87,235,1.9,,,,,,,,,,
-0.03230735325720161,7080,3534,0,7080,1.38,0.98,,,,,,,-0.018079371005296708,0.001,0.0,0.0,1.2914339841962886e-08,0.2,0.4084777235984802,1175,0.04336894303560257,0.10349201261997223
,,,,7080,,,0,-0.20023425000000003,28819,0.83,236,2.04,,,,,,,,,,
-0.031480181273072956,7110,3551,0,7110,1.24,0.98,,,,,,,-0.017194781824946402,0.001,0.0,0.0,-3.5762787131687904e-08,0.2,-0.03071880340576172,1180,0.24005645513534546,0.49731667041778566
,,,,7110,,,0,-0.18719811000000003,28931,0.83,237,2.0,,,,,,,,,,
-0.0752893805783242,7140,3563,0,7140,1.3,0.94,,,,,,,-0.016707148030400278,0.001,0.0,0.0,-3.7352245030319867e-08,0.2,-0.05004477500915527,1185,0.07696836441755295,0.15807483196258545
,,,,7140,,,0,-0.20026586000000002,29067,0.82,238,2.06,,,,,,,,,,
-0.09239543952979147,7170,3577,0,7170,1.46,0.9,,,,,,,-0.016427778452634812,0.001,0.0,0.0,3.635883492059122e-08,0.2,0.2904402017593384,1190,0.08106055110692978,0.1890510082244873
,,,,7170,,,0,-0.19804842,29195,0.81,239,2.06,,,,,,,,,,
-0.0950127656525001,7200,3589,0,7200,1.52,0.9,,,,,,,-0.01565457433462143,0.001,0.0016661286,0.006666667014360428,-0.0030983797336618935,0.2,0.05162179470062256,1195,0.0894075557589531,0.20275669991970063
,,,,7200,,,0,-0.2422778,29319,0.77,240,2.22,,,,,,,,,,
-0.11410407119430602,7230,3602,0,7230,1.5,0.9,,,,,,,-0.013774624839425088,0.001,0.0,0.0,-3.814697322468419e-08,0.2,0.100033700466156,1200,0.097885362803936,0.20648384988307952
,,,,7230,,,0,-0.23384877999999998,29445,0.76,241,2.29,,,,,,,,,,
-0.0961776256421581,7260,3613,0,7260,1.44,0.92,,,,,,,-0.012699954584240914,0.001,0.0,0.0,-4.390875574245001e-08,0.2,-0.6847600936889648,1205,0.1427413523197174,0.30849872827529906
,,,,7260,,,0,-0.25428048,29560,0.75,242,2.34,,,,,,,,,,
-0.05507896401453763,7290,3628,0,7290,1.4,0.94,,,,,,,-0.01211719736456871,0.001,0.0,0.0,2.7219454867832837e-08,0.2,-0.18418467044830322,1210,0.12748830020427704,0.26743218302726746
,,,,7290,,,0,-0.26687579000000006,29678,0.76,243,2.27,,,,,,,,,,
-0.10669944055378437,7320,3649,0,7320,1.44,0.92,,,,,,,-0.011796815879642963,0.001,0.0,0.0,-3.178914447232728e-08,0.2,0.21850359439849854,1215,0.09144821017980576,0.1933148294687271
,,,,7320,,,0,-0.21882037999999998,29791,0.79,244,2.14,,,,,,,,,,
-0.028507358119823037,7350,3662,0,7350,1.16,0.98,,,,,,,-0.011617028899490834,0.001,0.0,0.0,-5.1657359279033696e-09,0.2,-0.16805732250213623,1220,0.09097323566675186,0.23313895165920256
,,,,7350,,,0,-0.20740656999999998,29893,0.81,245,2.07,,,,,,,,,,
-0.07125970752444118,7380,3683,0,7380,1.3,0.94,,,,,,,-0.05622969642281532,0.001,0.000113976,0.0,-0.0006096754618919676,0.2,-0.1473172903060913,1225,0.10989673435688019,0.2257629007101059
,,,,7380,,,0,-0.19039942999999998,30010,0.83,246,2.01,,,,,,,,,,
-0.09811842582188547,7410,3699,0,7410,1.52,0.9,,,,,,,-0.0657318688929081,0.001,0.17478286,0.026666668057441712,-0.0027421558151644377,0.2,-0.47699451446533203,1230,0.0262749046087265,0.07227183803915978
,,,,7410,,,0,-0.18314245999999998,30133,0.86,247,1.84,,,,,,,,,,
-0.0528867068560794,7440,3716,0,7440,1.42,0.96,,,,,,,-0.011608353815972805,0.001,1.5703838e-05,0.0,-0.00015651981098923072,0.2,0.1624942421913147,1235,0.21449297666549683,0.43130320906639097
,,,,7440,,,0,-0.16168737,30249,0.88,248,1.71,,,,,,,,,,
-0.07394137782976032,7470,3733,0,7470,1.56,0.9,,,,,,,-0.01122928261756897,0.001,0.0,0.0,6.159146694884044e-08,0.2,0.3596799373626709,1240,0.1182163804769516,0.27960018813610077
,,,,7470,,,0,-0.16161495000000003,30372,0.88,249,1.71,,,,,,,,,,
-0.03095580348279327,7500,3749,0,7500,1.24,0.96,,,,,,,-0.010985618270933629,0.001,0.0,0.0,4.728635216721955e-08,0.2,0.24833941459655762,1245,0.07319042086601257,0.1500973343849182
,,,,7500,,,0,-0.19179296000000004,30492,0.85,250,1.82,,,,,,,,,,
-0.07138913908507676,7530,3762,0,7530,1.34,0.94,,,,,,,-0.01083965301513672,0.001,0.0,0.0,1.2318293940438707e-08,0.2,0.3608633279800415,1250,0.0986427366733551,0.2136666476726532
,,,,7530,,,0,-0.19013337,30604,0.84,251,1.83,,,,,,,,,,
-0.07393497514072805,7560,3777,0,7560,1.44,0.94,,,,,,,-0.010740839317440987,0.001,0.0,0.0,-4.6491623528766014e-08,0.2,0.1707506775856018,1255,0.07769232988357544,0.16652540266513824
,,,,7560,,,0,-0.19491002999999998,30719,0.83,252,1.87,,,,,,,,,,
-0.07240546626504511,7590,3791,0,7590,1.38,0.94,,,,,,,-0.010670136846601962,0.001,0.0,0.0,-1.9470851597702676e-08,0.2,0.3286324739456177,1260,0.05817103385925293,0.12483474761247634
,,,,7590,,,0,-0.19048290999999998,30835,0.83,253,1.9,,,,,,,,,,
-0.11923395167570561,7620,3808,0,7620,1.56,0.9,,,,,,,-0.010665447078645229,0.001,0.0,0.0,-1.74840290689815e-08,0.2,-0.16252350807189941,1265,0.07245072722434998,0.17295750677585603
,,,,7620,,,0,-0.17646203000000005,30960,0.84,254,1.92,,,,,,,,,,
-0.11374597541987896,7650,3825,0,7650,1.54,0.88,,,,,,,-0.010630873404443264,0.001,0.0,0.0,-1.7086664527710127e-08,0.2,0.3656732439994812,1270,0.0726904347538948,0.1481611520051956
,,,,7650,,,0,-0.17429456000000002,31083,0.84,255,1.92,,,,,,,,,,
-0.02901722607668489,7680,3840,0,7680,1.2,0.98,,,,,,,-0.010615879856050014,0.001,0.0,0.0,-2.463658734797036e-08,0.2,0.24709534645080566,1275,0.07573414593935013,0.15847321450710297
,,,,7680,,,0,-0.16868850999999996,31191,0.84,256,1.95,,,,,,,,,,
-0.02945896959397942,7710,3857,0,7710,1.22,0.98,,,,,,,-0.01062582414597273,0.001,0.0,0.0,-2.9802322565331e-08,0.2,0.1878780722618103,1280,0.0644012838602066,0.1399711936712265
,,,,7710,,,0,-0.16876708999999998,31295,0.85,257,1.89,,,,,,,,,,
-0.10103558448143303,7740,3872,0,7740,1.56,0.92,,,,,,,-0.010636359639465808,0.001,0.0,0.0,5.96046483281043e-09,0.2,0.3186797499656677,1285,0.07033826410770416,0.15601571500301362
,,,,7740,,,0,-0.16969911999999998,31416,0.85,258,1.91,,,,,,,,,,
-0.09261210849508643,7770,3882,0,7770,1.4,0.92,,,,,,,-0.06701590791344643,0.001,0.006368671,0.020000001043081285,-0.0013822979813753022,0.2,0.2931739091873169,1290,0.06911768019199371,0.1476222276687622
,,,,7770,,,0,-0.20753649,31536,0.83,259,2.01,,,,,,,,,,
-0.04991760044358671,7800,3895,0,7800,1.32,0.96,,,,,,,-0.015923399478197098,0.001,1.300176e-05,0.0,-0.0003479440987575799,0.2,0.3303680419921875,1295,0.12135204672813416,0.28168751001358033
,,,,7800,,,0,-0.21231744,31647,0.83,260,2.01,,,,,,,,,,
-0.11755564174614846,7830,3908,0,7830,1.5,0.9,,,,,,,-0.010515573248267174,0.001,0.0,0.0,8.26517767116286e-08,0.2,0.37737536430358887,1300,0.08352740854024887,0.17658787369728088
,,,,7830,,,0,-0.23244004999999998,31766,0.81,261,2.1,,,,,,,,,,
-0.0949266788456589,7860,3924,0,7860,1.48,0.9,,,,,,,-0.01076084990054369,0.001,0.0,0.0,-1.343091328998014e-06,0.2,0.16250741481781006,1305,0.09110696613788605,0.19198662638664246
,,,,7860,,,0,-0.24684552,31900,0.79,262,2.16,,,,,,,,,,
-0.05205067904200405,7890,3940,0,7890,1.38,0.96,,,,,,,-0.01048716064542532,0.001,0.0,0.0,2.5828679017791956e-08,0.2,0.08044421672821045,1310,0.10239293426275253,0.22835518121719361
,,,,7890,,,0,-0.2366375,32014,0.8,263,2.1,,,,,,,,,,
-0.03018012931570411,7920,3952,0,7920,1.26,0.96,,,,,,,-0.010457012057304382,0.001,0.0,0.0,-4.371006845360626e-09,0.2,0.26692330837249756,1315,0.07144765555858612,0.1474069058895111
,,,,7920,,,0,-0.24541270999999998,32132,0.79,264,2.18,,,,,,,,,,
-0.034186991788446905,7950,3966,0,7950,1.3,0.96,,,,,,,-0.010449724271893501,0.001,0.0,0.0,-5.165736061130133e-09,0.2,0.08627945184707642,1320,0.10651279240846634,0.2346680074930191
,,,,7950,,,0,-0.25978945000000003,32246,0.76,265,2.29,,,,,,,,,,
-0.03093985519371927,7980,3982,0,7980,1.18,0.98,,,,,,,-0.010447235405445099,0.001,0.0,0.0,-6.337960591906722e-08,0.2,-0.07588696479797363,1325,0.10767468810081482,0.21827599704265593
,,,,7980,,,0,-0.20309100000000002,32353,0.8,266,2.11,,,,,,,,,,
-0.05361226114910096,8010,3998,0,8010,1.36,0.92,,,,,,,-0.0733528807759285,0.001,0.0010328372,0.013333334028720856,-0.00299925091365969,0.2,0.32629895210266113,1330,0.06342647224664688,0.14756630063056947
,,,,8010,,,0,-0.20480169999999995,32464,0.8,267,2.04,,,,,,,,,,
-0.011525998488068581,8040,4012,0,8040,1.24,1.0,,,,,,,-0.01061178483068943,0.001,0.0,0.0,1.4571348742720148e-06,0.2,0.2588081955909729,1335,0.08085525035858154,0.17147340178489684
,,,,8040,,,0,-0.21063682,32576,0.81,268,2.04,,,,,,,,,,
-0.07018901921343058,8070,4026,0,8070,1.3,0.94,,,,,,,-0.010514625906944275,0.001,0.0,0.0,-8.424123132400041e-08,0.2,0.3029950261116028,1340,0.12846700847148895,0.2777910530567169
,,,,8070,,,0,-0.22010691000000002,32691,0.8,269,2.08,,,,,,,,,,
-0.05406445178203285,8100,4039,0,8100,1.44,0.94,,,,,,,-0.010569809190928935,0.001,0.0,0.0,3.119309781141055e-07,0.2,0.20215439796447754,1345,0.10438580811023712,0.22147922217845917
,,,,8100,,,0,-0.22552160999999998,32816,0.81,270,2.11,,,,,,,,,,
-0.05354503421112895,8130,4055,0,8130,1.42,0.96,,,,,,,-0.010489161312580108,0.001,0.0,0.0,2.2153059653362562e-08,0.2,-0.1712092161178589,1350,0.13695213198661804,0.3118673086166382
,,,,8130,,,0,-0.21862415000000002,32936,0.82,271,2.05,,,,,,,,,,
-0.02981219133362174,8160,4071,0,8160,1.24,0.98,,,,,,,-0.010565196909010411,0.001,0.0,0.0,-3.596146882500761e-08,0.2,0.4455363154411316,1355,0.06944869458675385,0.14634690880775453
,,,,8160,,,0,-0.21817331000000004,33041,0.84,272,1.94,,,,,,,,,,
-0.07307613849174231,8190,4089,0,8190,1.38,0.94,,,,,,,-0.010484268702566624,0.001,0.0,0.0,-3.894170230722693e-08,0.2,0.17921066284179688,1360,0.1049288958311081,0.24804168045520783
,,,,8190,,,0,-0.219894,33164,0.83,273,1.98,,,,,,,,,,
-0.09326800742186606,8220,4106,0,8220,1.42,0.92,,,,,,,-0.010514212399721145,0.001,0.0,0.0,5.086263179521211e-08,0.2,0.10324561595916748,1365,0.09316640347242355,0.19264858365058898
,,,,8220,,,0,-0.18816539,33280,0.85,274,1.9,,,,,,,,,,
-0.029519305750727653,8250,4119,0,8250,1.2,0.96,,,,,,,-0.010511223040521146,0.001,0.0,0.0,-5.205472390912291e-08,0.2,0.2357625961303711,1370,0.11387064307928085,0.25284005105495455
,,,,8250,,,0,-0.21541109000000003,33392,0.83,275,1.99,,,,,,,,,,
-0.0923840582696721,8280,4132,0,8280,1.48,0.92,,,,,,,-0.010529292002320289,0.001,0.0,0.0,-1.986820485910812e-10,0.2,0.29890942573547363,1375,0.12440501153469086,0.25948292315006255
,,,,8280,,,0,-0.20589146000000003,33516,0.84,276,1.97,,,,,,,,,,
-0.07587828282732517,8310,4151,0,8310,1.42,0.92,,,,,,,-0.010498073138296603,0.001,0.0,0.0,-1.6689301141070702e-08,0.2,0.26087337732315063,1380,0.07753796875476837,0.1660997211933136
,,,,8310,,,0,-0.16868908999999999,33644,0.87,277,1.85,,,,,,,,,,
-0.09215256671421229,8340,4165,0,8340,1.46,0.92,,,,,,,-0.010582059063017369,0.001,0.0,0.0,-5.821386963589248e-08,0.2,-17.28619384765625,1385,0.09453123807907104,0.19975709319114685
,,,,8340,,,0,-0.20779317,33771,0.85,278,1.92,,,,,,,,,,
-0.05159943189006299,8370,4178,0,8370,1.3,0.94,,,,,,,-0.07204849123954774,0.001,0.0071320278,0.026666668057441712,-0.004624571253855692,0.2,0.42960530519485474,1390,0.10556603968143463,0.23586191833019257
,,,,8370,,,0,-0.23842869999999997,33883,0.82,279,2.02,,,,,,,,,,
-0.09443945524748415,8400,4188,0,8400,1.32,0.92,,,,,,,-0.010456843860447406,0.001,0.0,0.0,8.344649771174773e-09,0.2,0.4807344675064087,1395,0.051603205502033234,0.12489433288574218
,,,,8400,,,0,-0.23954473999999998,33994,0.8,280,2.11,,,,,,,,,,
-0.04951726156752557,8430,4203,0,8430,1.2,0.96,,,,,,,-0.01044006533920765,0.001,0.0,0.0,5.424022679889617e-08,0.2,-0.5503257513046265,1400,0.37595778703689575,0.7408435583114624
,,,,8430,,,0,-0.23280826999999998,34102,0.8,281,2.09,,,,,,,,,,
-0.053146710158325734,8460,4227,0,8460,1.28,0.96,,,,,,,-0.010633539222180844,0.001,0.0,0.0,-4.9869218443632234e-08,0.2,0.3571549654006958,1405,0.0891217514872551,0.21824670135974883
,,,,8460,,,0,-0.18331186,34223,0.84,282,1.91,,,,,,,,,,
-0.050221344185993076,8490,4242,0,8490,1.24,0.96,,,,,,,-0.010422204621136189,0.001,0.0,0.0,3.258387337723434e-08,0.2,-1.8278284072875977,1410,0.04320148378610611,0.162126387655735
,,,,8490,,,0,-0.20767207000000001,34331,0.82,283,1.96,,,,,,,,,,
-0.03570679834578186,8520,4256,0,8520,1.34,0.96,,,,,,,-0.010429757088422776,0.001,0.0,0.0,5.543231873517129e-08,0.2,0.137576162815094,1415,0.18776296079158783,0.3387077510356903
,,,,8520,,,0,-0.23159747000000003,34453,0.8,284,2.02,,,,,,,,,,
-0.11858347362373024,8550,4268,0,8550,1.62,0.9,,,,,,,-0.01042911671102047,0.001,0.0,0.0,1.2318292696988919e-08,0.2,0.40924233198165894,1420,0.0854412168264389,0.20444834232330322
,,,,8550,,,0,-0.23954708999999996,34578,0.79,285,2.06,,,,,,,,,,
-0.028988915574736894,8580,4283,0,8580,1.22,0.98,,,,,,,-0.010413342528045178,0.001,0.0,0.0,-2.3841865370854975e-09,0.2,0.18578177690505981,1425,0.12611238658428192,0.33014064431190493
,,,,8580,,,0,-0.21672179999999996,34687,0.83,286,1.93,,,,,,,,,,
-0.010311597706750036,8610,4294,0,8610,1.24,1.0,,,,,,,-0.010436162166297436,0.001,0.0,0.0,4.371007600312282e-09,0.2,0.5441131591796875,1430,0.08564211428165436,0.16229007840156556
,,,,8610,,,0,-0.23820976000000002,34800,0.82,287,2.01,,,,,,,,,,
-0.05654443757608533,8640,4311,0,8640,1.38,0.94,,,,,,,-0.05337478071451187,0.001,0.000109616914,0.0,-0.00038426458942319996,0.2,-0.07041966915130615,1435,0.09039710462093353,0.20768997371196746
,,,,8640,,,0,-0.22558646000000004,34924,0.83,288,2.02,,,,,,,,,,
-0.02797073923051357,8670,4333,0,8670,1.18,0.98,,,,,,,-0.010519596748054028,0.001,0.0,0.0,2.3643175772747326e-08,0.2,-0.39302635192871094,1440,0.10975836962461472,0.24729932546615602
,,,,8670,,,0,-0.24606744999999997,35037,0.81,289,2.04,,,,,,,,,,
-0.0707635889807716,8700,4343,0,8700,1.34,0.94,,,,,,,-0.010595713183283806,0.001,0.0,0.0,-3.9736430323955576e-08,0.2,0.3580338954925537,1445,0.0660879835486412,0.13632238805294036
,,,,8700,,,0,-0.23154714,35156,0.82,290,2.06,,,,,,,,,,
-0.1217513511981815,8730,4363,0,8730,1.52,0.9,,,,,,,-0.02766606118530035,0.001,0.00315547,0.006666667014360428,-0.004376425648806759,0.2,-0.06304049491882324,1450,0.051993660628795624,0.13304069340229036
,,,,8730,,,0,-0.14760382000000002,35277,0.87,291,1.84,,,,,,,,,,
-0.053716795989312234,8760,4380,0,8760,1.3,0.96,,,,,,,-0.11722658574581146,0.001,0.032977764,0.053333336114883424,-0.0019441872866210019,0.2,0.18462687730789185,1455,0.022498268634080887,0.06443064957857132
,,,,8760,,,0,-0.14997784,35394,0.87,292,1.81,,,,,,,,,,
-0.11768377854954451,8790,4395,0,8790,1.5,0.9,,,,,,,-0.011191057786345483,0.001,0.0,0.0,1.0414918051537826e-06,0.2,-0.1359272003173828,1460,0.15675479173660278,0.329007226228714
,,,,8790,,,0,-0.13810532,35523,0.87,293,1.74,,,,,,,,,,
-0.0763865144085139,8820,4405,0,8820,1.4,0.94,,,,,,,-0.011341699212789536,0.001,0.0,0.0,9.493033364282865e-07,0.2,0.10466861724853516,1465,0.08599479496479034,0.2043382465839386
,,,,8820,,,0,-0.15099935000000003,35636,0.85,294,1.87,,,,,,,,,,
-0.009961364571936429,8850,4422,0,8850,1.22,0.98,,,,,,,-0.011349313519895076,0.001,0.0,0.0,5.8809916536617377e-08,0.2,0.07727444171905518,1470,0.10996178537607193,0.22152749300003052
,,,,8850,,,0,-0.17449826,35742,0.84,295,1.95,,,,,,,,,,
-0.01057941759005189,8880,4441,0,8880,1.3,0.98,,,,,,,-0.011636485159397126,0.001,0.0,0.0,8.034706232784572e-07,0.2,0.34168505668640137,1475,0.07952414453029633,0.18838834166526794
,,,,8880,,,0,-0.16748289,35850,0.85,296,1.85,,,,,,,,,,
-0.026995453140698372,8910,4459,0,8910,1.1,0.98,,,,,,,-0.017620006762444972,0.001,2.8081735e-05,0.0,-0.000330654185381718,0.2,0.3636019229888916,1480,0.05931435897946358,0.1387278378009796
,,,,8910,,,0,-0.17753809999999998,35948,0.85,297,1.87,,,,,,,,,,
-0.07053622911218554,8940,4470,0,8940,1.36,0.94,,,,,,,-0.011432085931301118,0.001,0.0,0.0,-4.62929414979385e-07,0.2,0.405628502368927,1485,0.04906487464904785,0.11111784279346466
,,,,8940,,,0,-0.19316447999999994,36068,0.83,298,1.95,,,,,,,,,,
-0.09516792580485343,8970,4488,0,8970,1.46,0.92,,,,,,,-0.013347448222339154,0.001,3.496806e-07,0.0,-4.8831701327145535e-05,0.2,0.20381838083267212,1490,0.07994787395000458,0.17308521866798401
,,,,8970,,,0,-0.19724780999999997,36195,0.84,299,1.9,,,,,,,,,,
-0.10375960087869317,9000,4505,0,9000,1.48,0.9,,,,,,,-0.011280127428472042,0.001,0.0,0.0,-1.1285146097606003e-07,0.2,0.4337448477745056,1495,0.07181991636753082,0.1592569887638092
,,,,9000,,,0,-0.19584319,36312,0.85,300,1.81,,,,,,,,,,
-0.07280065722763539,9030,4520,0,9030,1.36,0.94,,,,,,,-0.011239639110863208,0.001,0.0,0.0,-1.295407624724021e-07,0.2,-0.6763415336608887,1500,0.1706867814064026,0.41674458384513857
,,,,9030,,,0,-0.17361969999999996,36425,0.86,301,1.8,,,,,,,,,,
-0.07560089289210736,9060,4535,0,9060,1.56,0.92,,,,,,,-0.011279961094260216,0.001,0.0,0.0,1.2318293451940576e-08,0.2,-0.20038604736328125,1505,0.09510441869497299,0.185903862118721
,,,,9060,,,0,-0.18358101999999998,36549,0.85,302,1.84,,,,,,,,,,
-0.05335692453198135,9090,4549,0,9090,1.22,0.96,,,,,,,-0.011208841763436794,0.001,0.0,0.0,2.662340854442391e-08,0.2,0.4291263818740845,1510,0.09814009070396423,0.22767989337444305
,,,,9090,,,0,-0.19834202999999995,36660,0.84,303,1.87,,,,,,,,,,
-0.0714880929607898,9120,4566,0,9120,1.38,0.94,,,,,,,-0.011202687583863735,0.001,0.0,0.0,1.6291935711620907e-08,0.2,0.6512689590454102,1515,0.03361111879348755,0.07855704575777053
,,,,9120,,,0,-0.20078707999999998,36774,0.84,304,1.89,,,,,,,,,,
-0.04936399040743709,9150,4578,0,9150,1.2,0.96,,,,,,,-0.011235974356532097,0.001,0.0,0.0,-2.086162620429377e-08,0.2,0.3917926549911499,1520,0.0571279302239418,0.13126834481954575
,,,,9150,,,0,-0.18428384,36877,0.85,305,1.9,,,,,,,,,,
-0.07115910229273141,9180,4595,0,9180,1.3,0.94,,,,,,,-0.011206061206758022,0.001,0.0,0.0,-4.35113911123608e-08,0.2,-0.1513216495513916,1525,0.10989895462989807,0.24724671244621277
,,,,9180,,,0,-0.18886662,36988,0.84,306,1.95,,,,,,,,,,
-0.0521523132128641,9210,4608,0,9210,1.34,0.94,,,,,,,-0.049311669915914534,0.001,0.00032675068,0.0,-0.0019315394056807378,0.2,0.1576528549194336,1530,0.048256389796733856,0.135149984061718
,,,,9210,,,0,-0.21487510000000004,37098,0.82,307,2.04,,,,,,,,,,
-0.028256825408898293,9240,4623,0,9240,1.12,0.98,,,,,,,-0.060731207579374315,0.001,0.001283743,0.013333334028720856,0.0009847494028505821,0.2,0.3067106604576111,1535,0.12764276564121246,0.2519732892513275
,,,,9240,,,0,-0.20590927000000003,37198,0.83,308,1.99,,,,,,,,,,
-0.07109811809845269,9270,4635,0,9270,1.34,0.94,,,,,,,-0.011833156645298003,0.001,0.00019632578,0.0,-0.0012004907797866337,0.2,0.04256528615951538,1540,0.11934307962656021,0.3029383718967438
,,,,9270,,,0,-0.24487416,37313,0.8,309,2.12,,,,,,,,,,
-0.05147508087102324,9300,4650,0,9300,1.26,0.96,,,,,,,-0.012769300676882266,0.001,0.0,0.0,7.669130752674391e-08,0.2,-0.0621638298034668,1545,0.13535402715206146,0.29646565914154055
,,,,9300,,,0,-0.24205620000000003,37419,0.8,310,2.08,,,,,,,,,,
-0.09290282825008035,9330,4671,0,9330,1.46,0.92,,,,,,,-0.014974830485880376,0.001,0.0,0.0,-2.4737914437800156e-06,0.2,0.37147992849349976,1550,0.08926617354154587,0.1766785979270935
,,,,9330,,,0,-0.19897361999999996,37534,0.84,311,1.92,,,,,,,,,,
-0.07271133505273611,9360,4687,0,9360,1.34,0.92,,,,,,,-0.015350509993731975,0.001,0.0,0.0,2.4676323135963684e-07,0.2,-1.0714950561523438,1555,0.23419788479804993,0.54650120139122
,,,,9360,,,0,-0.19725295000000004,37650,0.84,312,1.91,,,,,,,,,,
-0.05014105686917901,9390,4700,0,9390,1.3,0.96,,,,,,,-0.015955089032649993,0.001,0.0,0.0,-3.476937715518602e-08,0.2,-0.24437403678894043,1560,0.13909178972244263,0.3062811553478241
,,,,9390,,,0,-0.20660964,37757,0.84,313,1.97,,,,,,,,,,
-0.07098064022138714,9420,4718,0,9420,1.38,0.94,,,,,,,-0.016361627355217935,0.001,0.0,0.0,1.847744002247964e-08,0.2,-0.09177565574645996,1565,0.09767290204763412,0.2064487636089325
,,,,9420,,,0,-0.17497777000000003,37867,0.87,314,1.87,,,,,,,,,,
-0.04896103601902723,9450,4735,0,9450,1.26,0.96,,,,,,,-0.016560077667236328,0.001,0.0,0.0,4.688898673776975e-08,0.2,0.318736732006073,1570,0.05686216801404953,0.11830159723758697
,,,,9450,,,0,-0.12573288000000002,37968,0.91,315,1.8,,,,,,,,,,
-0.07075153932906687,9480,4752,0,9480,1.3,0.94,,,,,,,-0.017205725237727166,0.001,0.0,0.0,-1.3844172269017462e-06,0.2,-1.26662015914917,1575,0.007183528039604425,0.01894503552466631
,,,,9480,,,0,-0.11182983,38077,0.92,316,1.78,,,,,,,,,,
-0.07696679013315588,9510,4769,0,9510,1.4,0.94,,,,,,,-0.017083623632788657,0.001,0.0,0.0,3.051757826000312e-07,0.2,0.1465703248977661,1580,0.1425875425338745,0.30080475807189944
,,,,9510,,,0,-0.1264704,38189,0.91,317,1.83,,,,,,,,,,
-0.05878514988347888,9540,4782,0,9540,1.54,0.92,,,,,,,-0.016917139664292334,0.001,0.0,0.0,3.655751577014144e-08,0.2,-0.04818320274353027,1585,0.0742388665676117,0.15897855758666993
,,,,9540,,,0,-0.15000358,38305,0.89,318,1.89,,,,,,,,,,
-0.029218737483024598,9570,4799,0,9570,1.1,0.98,,,,,,,-0.016995908319950105,0.001,0.0,0.0,3.4968057605055944e-08,0.2,0.07108300924301147,1590,0.09944847226142883,0.2678827106952667
,,,,9570,,,0,-0.1686438,38400,0.88,319,1.87,,,,,,,,,,
-0.070466486569494,9600,4815,0,9600,1.38,0.94,,,,,,,-0.016974452883005142,0.001,0.0,0.0,-9.497006843162126e-08,0.2,0.2204342484474182,1595,0.15340422093868256,0.2887700855731964
,,,,9600,,,0,-0.16850119,38513,0.88,320,1.86,,,,,,,,,,
-0.05145371750928462,9630,4834,0,9630,1.4,0.96,,,,,,,-0.016984669491648674,0.001,0.0,0.0,-1.4305115136892255e-08,0.2,0.1700478196144104,1600,0.12322504073381424,0.27844184935092925
,,,,9630,,,0,-0.20151119000000006,38636,0.86,321,1.83,,,,,,,,,,
-0.029681906439363956,9660,4848,0,9660,1.22,0.98,,,,,,,-0.03557544648647308,0.001,0.013833014,0.03333333507180214,-0.006508538257330621,0.2,0.21132898330688477,1605,0.11549229919910431,0.2621103644371033
,,,,9660,,,0,-0.2281774,38742,0.84,322,1.88,,,,,,,,,,
-0.07650901618879288,9690,4860,0,9690,1.38,0.92,,,,,,,-0.012980823405086994,0.001,0.0,0.0,-1.1845429831680577e-06,0.2,0.21509140729904175,1610,0.12354286760091782,0.29086003005504607
