eval/mean_reward,eval/mean_ep_length,eval/success_rate,time/total_timesteps,env/current_idx,env/n_steps,env/completion_counter,time/fps,time/time_elapsed,rollout/success_rate,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/clip_fraction,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/explained_variance,train/loss,train/n_updates,train/clip_range
-0.1117876956705004,1.32,0.88,30,13,30,0,,,,,,,,,,,,,,,,
,,,30,,,,0,141,0.25,1,2.5,-0.51867025,,,,,,,,,,
-0.17331475735176355,1.38,0.84,60,25,60,0,,,,,,,0.0,0.0001,0.206825453042984,-0.002434917750457943,4.1047733e-05,-1.9458820343017578,0.08010774850845337,0.08053283393383026,5,0.2
,,,60,,,,0,256,0.2916666666666667,2,2.5,-0.67254725,,,,,,,,,,
-0.15473650282714516,1.36,0.84,90,38,90,0,,,,,,,0.0,0.0001,0.3080179363489151,-0.0006492062580461422,1.945297e-05,-1.9457862377166748,-0.03896653652191162,0.1212584599852562,10,0.2
,,,90,,,,0,369,0.35135135135135137,3,2.4324324324324325,-0.6304608108108108,,,,,,,,,,
-0.21485034639481454,1.44,0.8,120,55,120,0,,,,,,,0.0,0.0001,0.36550196409225466,-0.0011204204758783476,1.8707911e-05,-1.9456729650497437,-0.42173314094543457,0.17140252888202667,15,0.2
,,,120,,,,0,488,0.5,4,2.2222222222222223,-0.4855486481481482,,,,,,,,,,
-0.13259992289356887,1.42,0.82,150,68,150,0,,,,,,,0.0,0.0001,0.46686855554580686,-0.0001297561307136874,1.0464589e-05,-1.9454856395721436,-0.3361629247665405,0.1991218477487564,20,0.2
,,,150,,,,0,605,0.4925373134328358,5,2.208955223880597,-0.49639044776119406,,,,,,,,,,
-0.02692023176699877,1.06,0.98,180,84,180,0,,,,,,,0.0,0.0001,0.2838702082633972,-0.0009858663989387394,1.0822217e-05,-1.9452926397323609,-0.351712703704834,0.1299460232257843,25,0.2
,,,180,,,,0,696,0.5060240963855421,6,2.1686746987951806,-0.46089393975903614,,,,,,,,,,
-0.1311582693643868,1.3,0.86,210,97,210,0,,,,,,,0.0,0.0001,0.2336219221353531,-0.000658641677970806,2.3051103e-05,-1.9451692581176758,-0.003534674644470215,0.10715240240097046,30,0.2
,,,210,,,,0,805,0.5208333333333334,7,2.1666666666666665,-0.45998391666666666,,,,,,,,,,
-0.08972953400574625,1.28,0.88,240,109,240,0,,,,,,,0.0,0.0001,0.16099487841129304,-0.0017798232861483854,3.5444897e-05,-1.9450462341308594,0.33965814113616943,0.0709090307354927,35,0.2
,,,240,,,,0,918,0.54,8,2.16,-0.46198484,,,,,,,,,,
-0.04843908304348588,1.12,0.96,270,125,270,0,,,,,,,0.0,0.0001,0.22215884625911714,-0.002073782229175336,5.6197245e-05,-1.9447260618209838,-0.04734194278717041,0.09992169588804245,40,0.2
,,,270,,,,0,1013,0.58,9,2.1,-0.40869353999999997,,,,,,,,,,
-0.09196259242016822,1.36,0.88,300,138,300,0,,,,,,,0.0,0.0001,0.2791912317276001,-0.00035152834153757696,3.780524e-05,-1.9442269802093506,-0.009406685829162598,0.13252536952495575,45,0.2
,,,300,,,,0,1128,0.59,10,2.09,-0.38237263000000005,,,,,,,,,,
-0.05014835551381111,1.28,0.9,330,153,330,0,,,,,,,0.0,0.0001,0.2488405793905258,-0.0008224920629678501,3.7101905e-05,-1.943921947479248,-0.16053223609924316,0.11302586644887924,50,0.2
,,,330,,,,0,1248,0.57,11,2.13,-0.36927796,,,,,,,,,,
-0.04890442900825292,1.2,0.92,360,167,360,0,,,,,,,0.0,0.0001,0.17839940190315245,-0.00044385532576924903,3.3569337e-05,-1.943353009223938,-0.5783436298370361,0.06626100093126297,55,0.2
,,,360,,,,0,1351,0.56,12,2.13,-0.3747664699999999,,,,,,,,,,
-0.028001705212518574,1.12,0.96,390,182,390,0,,,,,,,0.0,0.0001,0.44007434248924254,-0.0011270101818565692,2.1197398e-05,-1.942814874649048,-0.2515275478363037,0.21806691586971283,60,0.2
,,,390,,,,0,1446,0.55,13,2.15,-0.4253189600000001,,,,,,,,,,
-0.0891150088235736,1.22,0.92,420,197,420,0,,,,,,,0.0,0.0001,0.4249656617641449,-0.0015824166724144107,2.6138623e-05,-1.9417061805725098,-0.3702958822250366,0.18647736310958862,65,0.2
,,,420,,,,0,1555,0.55,14,2.1,-0.40645153000000006,,,,,,,,,,
-0.07066124443896114,1.24,0.92,450,211,450,0,,,,,,,0.0,0.0001,0.18906949162483216,-0.0012171709576314527,4.3308733e-05,-1.9409654140472412,0.18470227718353271,0.07697971165180206,70,0.2
,,,450,,,,0,1668,0.56,15,2.06,-0.4173789100000001,,,,,,,,,,
-0.11006287000142038,1.24,0.9,480,227,480,0,,,,,,,0.0,0.0001,0.2767367422580719,0.00019359787596258117,1.7595292e-05,-1.9402912855148315,-0.3889343738555908,0.12884345650672913,75,0.2
,,,480,,,,0,1779,0.56,16,2.04,-0.42343834999999996,,,,,,,,,,
-0.06925555582158267,1.2,0.92,510,241,510,0,,,,,,,0.0,0.0001,0.3128803908824921,-0.000815461472181056,8.380413e-06,-1.9398810386657714,-0.1648625135421753,0.15189151465892792,80,0.2
,,,510,,,,0,1883,0.54,17,2.04,-0.45874161999999996,,,,,,,,,,
-0.006533850315026939,1.02,1.0,540,253,540,0,,,,,,,0.0,0.0001,0.22945217192173004,-0.0016466883701891533,4.318158e-05,-1.9396489143371582,-0.015916824340820312,0.10390447080135345,85,0.2
,,,540,,,,0,1974,0.48,18,2.11,-0.54525818,,,,,,,,,,
-0.11043271190486849,1.32,0.86,570,267,570,0,,,,,,,0.0,0.0001,0.2951397716999054,-0.0019141745862238935,5.367994e-05,-1.9381918430328369,-0.7977932691574097,0.1358153373003006,90,0.2
,,,570,,,,0,2114,0.48,19,2.12,-0.54173499,,,,,,,,,,
-0.06964156325906515,1.18,0.94,600,281,600,0,,,,,,,0.0,0.0001,0.22035674452781678,-0.0036253643144540603,0.00013753772,-1.9355996131896973,0.17559611797332764,0.09695154428482056,95,0.2
,,,600,,,,0,2232,0.48,20,2.13,-0.5473361499999999,,,,,,,,,,
-0.047890046844258904,1.18,0.92,630,295,630,0,,,,,,,0.0,0.0001,0.21114331781864165,-0.0023940121964550086,0.00015830994,-1.93249409198761,0.060477495193481445,0.09489072114229202,100,0.2
,,,630,,,,0,2333,0.46,21,2.16,-0.57052529,,,,,,,,,,
-0.10985064031090587,1.28,0.88,660,307,660,0,,,,,,,0.0,0.0001,0.2748271584510803,-0.0020814320266559607,0.00014957985,-1.9292077779769898,-0.3535252809524536,0.12625014781951904,105,0.2
,,,660,,,,0,2441,0.45,22,2.18,-0.57195454,,,,,,,,,,
-0.06987497599795461,1.26,0.9,690,321,690,0,,,,,,,0.0,0.0001,0.18727179765701293,-0.0030323390367751556,0.00025378863,-1.9253779172897338,0.12019145488739014,0.08294349908828735,110,0.2
,,,690,,,,0,2559,0.44,23,2.23,-0.58337538,,,,,,,,,,
-0.13025063518434762,1.34,0.84,720,337,720,0,,,,,,,0.0,0.0001,0.3080682694911957,-0.0034214170789345745,0.00025313496,-1.921830916404724,-0.20120012760162354,0.13827987015247345,115,0.2
,,,720,,,,0,2672,0.46,24,2.21,-0.56536526,,,,,,,,,,
-0.029005477824248373,1.2,0.92,750,354,750,0,,,,,,,0.0,0.0001,0.1904027909040451,-0.004557016330461039,0.00040474534,-1.9141491413116456,0.19503390789031982,0.08166135847568512,120,0.2
,,,750,,,,0,2786,0.56,25,2.07,-0.4754797099999999,,,,,,,,,,
-0.04797651507426053,1.14,0.94,780,369,780,0,,,,,,,0.0,0.0001,0.22067013382911682,-0.0035517879653099273,0.00036698979,-1.9063544273376465,0.2240719199180603,0.09310726076364517,125,0.2
,,,780,,,,0,2896,0.57,26,2.08,-0.45687033000000005,,,,,,,,,,
-0.028300556880421938,1.16,0.96,810,383,810,0,,,,,,,0.0,0.0001,0.25374395251274107,-0.004413711720456348,0.0002697905,-1.8966650247573853,-0.04035842418670654,0.10595914721488953,130,0.2
,,,810,,,,0,3003,0.58,27,2.05,-0.44364807,,,,,,,,,,
-0.1515203275764361,1.34,0.84,840,396,840,0,,,,,,,0.0,0.0001,0.3341524422168732,-0.003975296936308226,0.00023656487,-1.888812208175659,0.11363083124160767,0.158613383769989,135,0.2
,,,840,,,,0,3116,0.57,28,2.08,-0.45856818,,,,,,,,,,
-0.048454896663315594,1.16,0.94,870,409,870,0,,,,,,,0.0,0.0001,0.24454663097858428,-0.0007729418942471255,0.00010740161,-1.8816128015518188,0.2181415557861328,0.10347507148981094,140,0.2
,,,870,,,,0,3219,0.58,29,2.05,-0.46316209,,,,,,,,,,
-0.15135392532218248,1.34,0.86,900,426,900,0,,,,,,,0.0,0.0001,0.20046114921569824,-0.0006088753558771032,6.2513354e-05,-1.8757482767105103,0.3352847695350647,0.07818398624658585,145,0.2
,,,900,,,,0,3330,0.6,30,1.98,-0.4363291,,,,,,,,,,
-0.028026724299415946,1.12,0.98,930,440,930,0,,,,,,,0.0,0.0001,0.2516117334365845,-0.0017307353027476325,6.0224535e-05,-1.8731658458709717,0.13486874103546143,0.1259826123714447,150,0.2
,,,930,,,,0,3434,0.57,31,2.03,-0.46086813,,,,,,,,,,
-0.15071346417535098,1.38,0.86,960,460,960,0,,,,,,,0.0,0.0001,0.20200340151786805,-0.0010810013464652712,9.476344e-05,-1.8672828197479248,0.22930669784545898,0.09218590706586838,155,0.2
,,,960,,,,0,3549,0.57,32,1.98,-0.43306094,,,,,,,,,,
-0.04848610945045948,1.14,0.96,990,480,990,0,,,,,,,0.0,0.0001,0.3298309504985809,-0.0027815481058009795,0.00011160175,-1.8645101547241212,0.12027198076248169,0.1309662014245987,160,0.2
,,,990,,,,0,3653,0.63,33,1.86,-0.3667678300000001,,,,,,,,,,
-0.06877266704104841,1.16,0.94,1020,494,1020,0,,,,,,,0.0,0.0001,0.16826555728912354,-0.0014757400689020983,7.679661e-05,-1.858546996116638,-1.203157663345337,0.05214808136224747,165,0.2
,,,1020,,,,0,3757,0.67,34,1.81,-0.31069939999999996,,,,,,,,,,
-0.06919555220287293,1.2,0.94,1050,512,1050,0,,,,,,,0.0,0.0001,0.2759399890899658,-0.003236025489556127,0.00013872782,-1.852243137359619,-0.003934621810913086,0.13648511469364166,170,0.2
,,,1050,,,,0,3870,0.71,35,1.75,-0.22169270000000002,,,,,,,,,,
-0.07455701141618193,1.38,0.86,1080,526,1080,0,,,,,,,0.0,0.0001,0.1787509322166443,-0.0006076064026760974,3.8027763e-05,-1.8463305234909058,-0.8094617128372192,0.0825643390417099,175,0.2
,,,1080,,,,0,3994,0.68,36,1.81,-0.24302746000000003,,,,,,,,,,
-0.09117014231160284,1.24,0.9,1110,539,1110,0,,,,,,,0.0,0.0001,0.5203604698181152,-0.0003596890087166571,4.2408705e-05,-1.8480534315109254,-0.211808443069458,0.24220909178256989,180,0.2
,,,1110,,,,0,4102,0.67,37,1.84,-0.24330677,,,,,,,,,,
-0.07016070688609034,1.16,0.94,1140,557,1140,0,,,,,,,0.0,0.0001,0.3168840765953064,1.3377670863690128e-05,9.791056e-06,-1.8495811223983765,-0.1578603982925415,0.13717715442180634,185,0.2
,,,1140,,,,0,4206,0.68,38,1.83,-0.25730452,,,,,,,,,,
-0.04944226070307195,1.22,0.94,1170,574,1170,0,,,,,,,0.0,0.0001,0.2557379245758057,-0.0024335412316336402,7.592241e-05,-1.8495130777359008,0.025383293628692627,0.11646798998117447,190,0.2
,,,1170,,,,0,4313,0.64,39,1.93,-0.29897235999999994,,,,,,,,,,
-0.06894126479048282,1.22,0.92,1200,588,1200,0,,,,,,,0.0,0.0001,0.21229322254657745,-0.003953959988430178,0.0002463003,-1.8439324378967286,0.12524908781051636,0.09632538259029388,195,0.2
,,,1200,,,,0,4422,0.63,40,1.93,-0.32173925,,,,,,,,,,
-0.07157420573756099,1.34,0.86,1230,603,1230,0,,,,,,,0.0,0.0001,0.23241480588912963,-0.0051457997101048035,0.0003379047,-1.833956527709961,0.11922216415405273,0.10064612329006195,200,0.2
,,,1230,,,,0,4542,0.6,41,1.94,-0.37440584,,,,,,,,,,
-0.06999886522069573,1.2,0.92,1260,618,1260,0,,,,,,,0.0,0.0001,0.19029351472854614,-0.0055744354892524935,0.00043131708,-1.8226810455322267,0.18113338947296143,0.07811496406793594,205,0.2
,,,1260,,,,0,4657,0.56,42,2.01,-0.40030103000000006,,,,,,,,,,
-0.008564648763276637,1.16,0.96,1290,631,1290,0,,,,,,,0.0,0.0001,0.2295265942811966,-0.003145371257948426,0.00033102633,-1.8056633949279786,0.3122336268424988,0.0966201201081276,210,0.2
,,,1290,,,,0,4768,0.59,43,1.95,-0.35515625000000006,,,,,,,,,,
-0.04976738317403942,1.2,0.92,1320,648,1320,0,,,,,,,0.0,0.0001,0.1488641619682312,-0.0011809520163418518,0.00021529198,-1.793222427368164,0.38190919160842896,0.07035619765520096,215,0.2
,,,1320,,,,0,4870,0.6,44,1.93,-0.3615559199999999,,,,,,,,,,
-0.04923615280073136,1.22,0.92,1350,663,1350,0,,,,,,,0.0,0.0001,0.2148493140935898,-0.005550538816799744,0.00029897888,-1.7789310932159423,0.17929059267044067,0.09133818745613098,220,0.2
,,,1350,,,,0,4994,0.59,45,1.95,-0.38580253999999997,,,,,,,,,,
-0.10940260034054518,1.26,0.88,1380,680,1380,0,,,,,,,0.0,0.0001,0.24558570683002473,0.00038913249523240265,0.00013792315,-1.762754774093628,0.07418006658554077,0.11539380252361298,225,0.2
,,,1380,,,,0,5104,0.58,46,1.95,-0.41079381,,,,,,,,,,
-0.047595938467420634,1.1,0.96,1410,699,1410,0,,,,,,,0.0,0.0001,0.24567384123802186,-0.002055928737390822,0.0001164635,-1.7673958778381347,0.11169320344924927,0.11046706140041351,230,0.2
,,,1410,,,,0,5204,0.61,47,1.9,-0.36804875000000004,,,,,,,,,,
-0.13548698573373258,1.38,0.86,1440,713,1440,0,,,,,,,0.0,0.0001,0.24849617779254912,-0.0013669896024899764,8.322597e-05,-1.7512499332427978,0.06723201274871826,0.11379757523536682,235,0.2
,,,1440,,,,0,5320,0.64,48,1.88,-0.3593869800000001,,,,,,,,,,
-0.0705173686472699,1.32,0.86,1470,725,1470,0,,,,,,,0.0,0.0001,0.22242242693901063,-0.003030587822819708,0.00022609433,-1.7487714290618896,-0.04752206802368164,0.10060504078865051,240,0.2
,,,1470,,,,0,5444,0.61,49,1.95,-0.40433272,,,,,,,,,,
-0.10949043892789632,1.24,0.9,1500,738,1500,0,,,,,,,0.0,0.0001,0.20020585060119628,-0.002202650737017109,0.00020128289,-1.7442117214202881,0.1600043773651123,0.09345370531082153,245,0.2
,,,1500,,,,0,5551,0.6,50,1.97,-0.43670837999999995,,,,,,,,,,
-0.06791207124944776,1.16,0.92,1530,753,1530,0,,,,,,,0.0,0.0001,0.2772024214267731,-0.0023033810049909675,0.0001909554,-1.7320564985275269,-0.02195894718170166,0.11630316078662872,250,0.2
,,,1530,,,,0,5658,0.6,51,1.98,-0.41443783,,,,,,,,,,
-0.008939914107322693,1.16,0.96,1560,770,1560,0,,,,,,,0.0,0.0001,0.27159829139709474,-0.0022425448467643604,0.0002056241,-1.7186318635940552,-0.006085038185119629,0.12977564334869385,255,0.2
,,,1560,,,,0,5767,0.6,52,1.96,-0.38881708,,,,,,,,,,
-0.10865418937522918,1.22,0.9,1590,786,1590,0,,,,,,,0.0,0.0001,0.22752103805541993,-0.002677228832617118,0.00018851558,-1.6993687629699707,0.260780930519104,0.09569388628005981,260,0.2
,,,1590,,,,0,5882,0.57,53,2.01,-0.41838996999999994,,,,,,,,,,
-0.029049671054817736,1.2,0.96,1620,798,1620,0,,,,,,,0.0,0.0001,0.26683741211891177,-0.00159383854906352,0.00021846891,-1.6832382202148437,0.010176301002502441,0.125449076294899,265,0.2
,,,1620,,,,0,5997,0.54,54,2.1,-0.45933648999999993,,,,,,,,,,
-0.048552276971749964,1.14,0.94,1650,811,1650,0,,,,,,,0.0,0.0001,0.1964773952960968,-0.0016112180993271608,0.00016967257,-1.6654434204101562,0.2647709250450134,0.09005648642778397,270,0.2
,,,1650,,,,0,6108,0.51,55,2.14,-0.4418352699999999,,,,,,,,,,
-0.08964846682734788,1.24,0.9,1680,827,1680,0,,,,,,,0.0,0.0001,0.29552072286605835,-0.0038751602265984174,0.00020606717,-1.6493095397949218,-0.22044217586517334,0.1363152265548706,275,0.2
,,,1680,,,,0,6218,0.55,56,2.06,-0.40880155,,,,,,,,,,
-0.09140981709118932,1.28,0.9,1710,844,1710,0,,,,,,,0.0,0.0001,0.25936651825904844,-0.003445375425120112,0.0002576689,-1.633032464981079,-0.05283784866333008,0.11766130477190018,280,0.2
,,,1710,,,,0,6328,0.58,57,2.01,-0.3692207799999999,,,,,,,,,,
-0.04919612707570195,1.18,0.94,1740,858,1740,0,,,,,,,0.0,0.0001,0.283338862657547,-0.0032523035056268414,0.00040981968,-1.6043452739715576,-0.19556760787963867,0.1312021166086197,285,0.2
,,,1740,,,,0,6444,0.61,58,1.96,-0.3747880700000001,,,,,,,,,,
-0.08860020467080176,1.2,0.92,1770,874,1770,0,,,,,,,0.0,0.0001,0.2602959156036377,-0.003280586448187961,0.00036441683,-1.5782741546630858,-0.06405556201934814,0.11544295400381088,290,0.2
,,,1770,,,,0,6558,0.59,59,2.02,-0.40010102,,,,,,,,,,
-0.029334550760686397,1.22,0.94,1800,890,1800,0,,,,,,,0.0,0.0001,0.18312813043594361,-0.002119173769994287,0.00022034645,-1.5551273345947265,0.22756952047348022,0.08153731375932693,295,0.2
,,,1800,,,,0,6678,0.61,60,2.0,-0.37615034,,,,,,,,,,
-0.048546634963713586,1.18,0.94,1830,912,1830,0,,,,,,,0.0,0.0001,0.31723012328147887,-0.002176775505456163,0.00016407768,-1.5377441883087157,-0.19307458400726318,0.14961028099060059,300,0.2
,,,1830,,,,0,6789,0.71,61,1.79,-0.29266164,,,,,,,,,,
-0.1111089504417032,1.32,0.88,1860,927,1860,0,,,,,,,0.0,0.0001,0.23924887776374817,-0.002344399313443546,0.00012224913,-1.5230322360992432,-0.403395414352417,0.0915665552020073,305,0.2
,,,1860,,,,0,6914,0.72,62,1.8,-0.27878493,,,,,,,,,,
-0.08805628314148635,1.18,0.92,1890,941,1890,0,,,,,,,0.0,0.0001,0.16186769902706147,-0.0008978808135726268,0.0001332581,-1.503353762626648,0.27547913789749146,0.07625380903482437,310,0.2
,,,1890,,,,0,7035,0.71,63,1.85,-0.27760234,,,,,,,,,,
-0.06968228231184184,1.22,0.9,1920,953,1920,0,,,,,,,0.0,0.0001,0.21663792729377745,-0.0017541206092573703,0.00023210248,-1.481900978088379,0.1124039888381958,0.09982238709926605,315,0.2
,,,1920,,,,0,7155,0.7,64,1.88,-0.27847584000000003,,,,,,,,,,
-0.0707938995724544,1.32,0.9,1950,972,1950,0,,,,,,,0.0,0.0001,0.21239896714687348,-0.0053381146149092725,0.0002724588,-1.453795862197876,0.17719006538391113,0.09220326691865921,320,0.2
,,,1950,,,,0,7276,0.73,65,1.83,-0.22697520999999998,,,,,,,,,,
-0.07083244973327965,1.28,0.9,1980,987,1980,0,,,,,,,0.0,0.0001,0.15123625695705414,-0.0021391357559090276,0.0003078242,-1.427043604850769,-0.08498787879943848,0.0661960020661354,325,0.2
,,,1980,,,,0,7398,0.7,66,1.86,-0.26254463,,,,,,,,,,
-0.0293670161254704,1.2,0.94,2010,1001,2010,0,,,,,,,0.0,0.0001,0.24914475679397582,-0.0012446302346262427,0.00024733544,-1.3981274843215943,0.05476433038711548,0.11742644757032394,330,0.2
,,,2010,,,,0,7513,0.67,67,1.94,-0.29590995999999997,,,,,,,,,,
-0.06880660490132869,1.22,0.9,2040,1019,2040,0,,,,,,,0.0,0.0001,0.22769374251365662,-0.0024935006443413954,0.00023632248,-1.3697563648223876,-0.06703686714172363,0.10502953827381134,335,0.2
,,,2040,,,,0,7631,0.64,68,1.99,-0.33576046,,,,,,,,,,
-0.031994382007978855,1.18,0.92,2070,1035,2070,0,,,,,,,0.0,0.0001,0.20177052021026612,-0.004631002654010885,0.00037552515,-1.3389299392700196,0.1435565948486328,0.08930103480815887,340,0.2
,,,2070,,,,0,7750,0.64,69,1.91,-0.32202378000000004,,,,,,,,,,
-0.050504028047434986,1.22,0.94,2100,1048,2100,0,,,,,,,0.0,0.0001,0.2743485450744629,-0.004037274895236464,0.00044585468,-1.3017816305160523,-0.18005669116973877,0.1206522136926651,345,0.2
,,,2100,,,,0,7859,0.62,70,1.93,-0.36705277,,,,,,,,,,
-0.1533210296696052,1.38,0.86,2130,1063,2130,0,,,,,,,0.0,0.0001,0.15921985507011413,0.001765986277411713,0.00013190707,-1.2683613777160645,0.22994959354400635,0.07667090743780136,350,0.2
,,,2130,,,,0,7987,0.6,71,1.96,-0.40284153000000006,,,,,,,,,,
-0.1314357297308743,1.3,0.88,2160,1080,2160,0,,,,,,,0.0,0.0001,0.20412356853485109,-0.0006305333087219366,1.9613903e-05,-1.2587531566619874,0.1541217565536499,0.10007362812757492,355,0.2
,,,2160,,,,0,8097,0.61,72,1.95,-0.38819110999999995,,,,,,,,,,
-0.11002797048538923,1.34,0.88,2190,1097,2190,0,,,,,,,0.0,0.0001,0.3033913254737854,-0.0010127043675552728,1.7589331e-05,-1.260076880455017,0.020335733890533447,0.13970686495304108,360,0.2
,,,2190,,,,0,8215,0.62,73,1.9,-0.39559224,,,,,,,,,,
-0.09202511586714536,1.3,0.88,2220,1112,2220,0,,,,,,,0.0,0.0001,0.18092450201511384,-0.0007930958255444765,5.2048763e-05,-1.2513500928878785,0.28592509031295776,0.08498742431402206,365,0.2
,,,2220,,,,0,8329,0.61,74,1.88,-0.4087143200000001,,,,,,,,,,
-0.0286827235808596,1.1,0.98,2250,1124,2250,0,,,,,,,0.0,0.0001,0.19124210476875306,-0.0018451063008981805,5.9874852e-05,-1.2391630411148071,0.19319230318069458,0.08854777365922928,370,0.2
,,,2250,,,,0,8441,0.55,75,2.01,-0.45392422,,,,,,,,,,
-0.0700563608855009,1.22,0.92,2280,1140,2280,0,,,,,,,0.0,0.0001,0.18594461679458618,-0.0030743451587235348,0.00018805265,-1.2325599193572998,0.18808329105377197,0.08202818781137466,375,0.2
,,,2280,,,,0,8548,0.58,76,1.99,-0.42113654000000006,,,,,,,,,,
-0.007014280599541962,1.06,1.0,2310,1157,2310,0,,,,,,,0.0,0.0001,0.327020663022995,-0.0023680069142333338,0.00026673873,-1.2027397632598877,-0.058898091316223145,0.15526415407657623,380,0.2
,,,2310,,,,0,8656,0.61,77,1.92,-0.38321465,,,,,,,,,,
-0.050564808547496794,1.28,0.88,2340,1179,2340,0,,,,,,,0.0,0.0001,0.2512473076581955,-0.0009242058025360933,0.00010311405,-1.181666660308838,0.14779126644134521,0.11453039199113846,385,0.2
,,,2340,,,,0,8770,0.65,78,1.82,-0.3490805699999999,,,,,,,,,,
-0.1959660542756319,1.44,0.8,2370,1198,2370,0,,,,,,,0.0,0.0001,0.1539966106414795,-0.0021832609223203293,0.000117180745,-1.157583475112915,0.2543148994445801,0.06822913885116577,390,0.2
,,,2370,,,,0,8890,0.67,79,1.78,-0.32519711,,,,,,,,,,
-0.07000306693837047,1.22,0.9,2400,1219,2400,0,,,,,,,0.0,0.0001,0.18482470512390137,-0.0001708954490124981,0.00012695193,-1.132615828514099,0.25374722480773926,0.09027153253555298,395,0.2
,,,2400,,,,0,8997,0.77,80,1.62,-0.19547477000000002,,,,,,,,,,
-0.08899519260972738,1.26,0.9,2430,1233,2430,0,,,,,,,0.0,0.0001,0.08451817333698272,0.000233757394792633,4.490614e-05,-1.113052535057068,-2.631547212600708,0.03769510239362717,400,0.2
,,,2430,,,,0,9119,0.75,81,1.66,-0.24942772000000002,,,,,,,,,,
-0.11141067599877715,1.34,0.88,2460,1252,2460,0,,,,,,,0.0,0.0001,0.3519663691520691,-0.0005224599320595047,1.3454755e-05,-1.1034157037734986,-0.09605634212493896,0.1715986430644989,405,0.2
,,,2460,,,,0,9234,0.77,82,1.59,-0.21498870000000003,,,,,,,,,,
-0.051321829743683336,1.14,0.96,2490,1271,2490,0,,,,,,,0.0,0.0001,0.12562997043132781,-0.00012705326070623358,1.0436774e-05,-1.0987164497375488,-0.34204280376434326,0.05947551876306534,410,0.2
,,,2490,,,,0,9344,0.76,83,1.63,-0.21144254000000004,,,,,,,,,,
-0.007885556048713625,1.14,0.96,2520,1285,2520,0,,,,,,,0.0,0.0001,0.1658421128988266,-0.0006998896664786258,1.6154845e-05,-1.0930379390716554,0.16318047046661377,0.0774267315864563,415,0.2
,,,2520,,,,0,9451,0.75,84,1.67,-0.20664126999999996,,,,,,,,,,
-0.008742873244918882,1.16,1.0,2550,1300,2550,0,,,,,,,0.0,0.0001,0.18187219500541688,-0.0003617304521806641,2.7571123e-05,-1.0877734184265138,0.21192246675491333,0.08373431116342545,420,0.2
,,,2550,,,,0,9564,0.7,85,1.77,-0.22590438999999995,,,,,,,,,,
-0.1726887939684093,1.38,0.82,2580,1316,2580,0,,,,,,,0.0,0.0001,0.292038893699646,-0.0008976900313669489,5.090038e-05,-1.0770360231399536,-0.24410951137542725,0.1394442617893219,425,0.2
,,,2580,,,,0,9680,0.66,86,1.84,-0.27768079,,,,,,,,,,
-0.04768536230549216,1.16,0.92,2610,1336,2610,0,,,,,,,0.0,0.0001,0.28615267276763917,-0.000826780804976579,9.224812e-05,-1.0628057718276978,-0.1483442783355713,0.13362674415111542,430,0.2
,,,2610,,,,0,9779,0.72,87,1.74,-0.22054882999999992,,,,,,,,,,
-0.1313735460024327,1.4,0.84,2640,1352,2640,0,,,,,,,0.0,0.0001,0.173114874958992,-0.004923549486945155,0.0002128323,-1.0411178827285767,0.241657555103302,0.07499708235263824,435,0.2
,,,2640,,,,0,9897,0.7,88,1.8,-0.26497708999999997,,,,,,,,,,
-0.11632651639170945,1.34,0.86,2670,1369,2670,0,,,,,,,0.0,0.0001,0.20165091156959533,-0.000383119182855296,0.00013943315,-1.012042498588562,0.1785496473312378,0.09431233257055283,440,0.2
,,,2670,,,,0,10022,0.69,89,1.85,-0.26809313999999995,,,,,,,,,,
-0.11255110342055559,1.36,0.84,2700,1385,2700,0,,,,,,,0.0,0.0001,0.24141302406787873,-0.0030310995938878094,0.00017645358,-0.9874819993972779,-0.08520805835723877,0.11229977011680603,445,0.2
,,,2700,,,,0,10146,0.7,90,1.82,-0.26850057000000005,,,,,,,,,,
-0.17170710365287958,1.34,0.84,2730,1403,2730,0,,,,,,,0.0,0.0001,0.1828314930200577,-0.0005286614067152584,0.000117025775,-0.9681535601615906,0.24594789743423462,0.08354801684617996,450,0.2
,,,2730,,,,0,10265,0.75,91,1.73,-0.24852486000000001,,,,,,,,,,
-0.047936354861594734,1.14,0.94,2760,1420,2760,0,,,,,,,0.0,0.0001,0.20607945024967195,-0.001068073105610523,2.6841959e-05,-0.9565174460411072,0.04545438289642334,0.09772003442049026,455,0.2
,,,2760,,,,0,10379,0.73,92,1.74,-0.25892265999999997,,,,,,,,,,
-0.04718880190979689,1.1,0.96,2790,1433,2790,0,,,,,,,0.0,0.0001,0.2353406071662903,0.000407942138068762,4.397432e-05,-0.9601927757263183,0.16240251064300537,0.11340568214654922,460,0.2
,,,2790,,,,0,10486,0.69,93,1.81,-0.30233264000000004,,,,,,,,,,
-0.09042328327894211,1.26,0.92,2820,1450,2820,0,,,,,,,0.0,0.0001,0.24866169989109038,-0.0010779491928403218,2.1036465e-05,-0.9670272707939148,-0.032128095626831055,0.10891959816217422,465,0.2
,,,2820,,,,0,10598,0.67,94,1.84,-0.31708812999999997,,,,,,,,,,
