env/current_idx,eval/mean_ep_length,time/total_timesteps,env/completion_counter,env/n_steps,eval/success_rate,eval/mean_reward,time/iterations,time/time_elapsed,rollout/ep_len_mean,rollout/success_rate,time/fps,rollout/ep_rew_mean,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/loss,train/value_loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/approx_kl
,,6210,,,,,207,25586,1.83,0.89,0,-0.13932987,,,,,,,,,,
3189,1.36,6240,0,6240,0.92,-0.07590315864887089,,,,,,,1035,9.536743306171047e-09,0.0,0.2,0.12825198471546173,0.2718853235244751,-0.0793386697769165,0.001,-0.008761344663798808,0.0
,,6240,,,,,208,25701,1.79,0.88,0,-0.14848627,,,,,,,,,,
3206,1.34,6270,0,6270,0.94,-0.07162836838513613,,,,,,,1040,-5.928675477662182e-07,0.0,0.2,0.0867968276143074,0.18489241003990173,0.15773284435272217,0.001,-0.009144676476716995,0.0
,,6270,,,,,209,25821,1.84,0.86,0,-0.15803092,,,,,,,,,,
3218,1.28,6300,0,6300,0.96,-0.0312272283853963,,,,,,,1045,-2.0662943533977795e-08,0.0,0.2,0.09255070239305496,0.19393422901630403,0.17268818616867065,0.001,-0.008766313828527928,0.0
,,6300,,,,,210,25930,1.89,0.83,0,-0.19773584999999996,,,,,,,,,,
3235,1.42,6330,0,6330,0.94,-0.07406845206860453,,,,,,,1050,-0.012604572114845159,0.03333333507180214,0.2,0.08018814027309418,0.24041819274425508,0.34175753593444824,0.001,-0.07109751105308533,0.2864198
,,6330,,,,,211,26050,1.96,0.81,0,-0.21972646000000004,,,,,,,,,,
3249,1.36,6360,0,6360,0.98,-0.016954591404646634,,,,,,,1055,-1.0152658020956551e-07,0.0,0.2,0.10389430820941925,0.2064458668231964,0.1809006929397583,0.001,-0.00892790500074625,0.0
,,6360,,,,,212,26166,1.92,0.83,0,-0.19587213000000003,,,,,,,,,,
3265,1.18,6390,0,6390,0.98,-0.028661188082769514,,,,,,,1060,5.759795483228913e-07,0.0,0.2,0.09035025537014008,0.21418417990207672,-0.05655086040496826,0.001,-0.008971348032355308,0.0
,,6390,,,,,213,26282,1.87,0.84,0,-0.18935119,,,,,,,,,,
3275,1.32,6420,0,6420,0.96,-0.030124846380203962,,,,,,,1065,-7.688999135169183e-07,0.0,0.2,0.11193635314702988,0.2323377639055252,-0.04062187671661377,0.001,-0.008998162113130093,0.0
,,6420,,,,,214,26395,1.97,0.82,0,-0.22022629000000002,,,,,,,,,,
3293,1.48,6450,0,6450,0.92,-0.05287435136735439,,,,,,,1070,-8.11759626472508e-05,0.0,0.2,0.1306564062833786,0.3072592973709106,0.2525273561477661,0.001,-0.04708928391337395,2.1656354e-06
,,6450,,,,,215,26515,2.01,0.81,0,-0.23472274999999995,,,,,,,,,,
3310,1.24,6480,0,6480,0.96,-0.04917725737206638,,,,,,,1075,9.222825379850974e-07,0.0,0.2,0.07889694720506668,0.16149150133132933,0.452367901802063,0.001,-0.009208341874182225,0.0
,,6480,,,,,216,26622,1.95,0.84,0,-0.20496144000000002,,,,,,,,,,
3326,1.36,6510,0,6510,0.94,-0.05214675442315638,,,,,,,1080,1.211961107472348e-07,0.0,0.2,0.06686095148324966,0.15161431729793548,0.17023366689682007,0.001,-0.009131135232746602,0.0
,,6510,,,,,217,26742,1.93,0.84,0,-0.19527396,,,,,,,,,,
3343,1.42,6540,0,6540,0.94,-0.07346080928575248,,,,,,,1085,-1.3709068493739097e-07,0.0,0.2,0.04641714319586754,0.10628333538770676,0.6320735216140747,0.001,-0.009199350513517857,0.0
,,6540,,,,,218,26864,1.94,0.84,0,-0.21923098,,,,,,,,,,
3356,1.36,6570,0,6570,0.92,-0.07174931883811951,,,,,,,1090,-0.007925691852967275,0.026666668057441712,0.2,0.15268944203853607,0.36485286951065066,0.03795444965362549,0.001,-0.032537418976426126,0.26614255
,,6570,,,,,219,26980,2.03,0.81,0,-0.25504453999999993,,,,,,,,,,
3370,1.48,6600,0,6600,0.92,-0.07639965692069381,,,,,,,1095,-0.0009938353253527766,0.0,0.2,0.0362771674990654,0.07984437495470047,0.706415593624115,0.001,-0.011456196010112763,4.021327e-05
,,6600,,,,,220,27098,1.88,0.85,0,-0.20018381999999998,,,,,,,,,,
3388,1.3,6630,0,6630,0.96,-0.05009021075908095,,,,,,,1100,-7.94728611808182e-09,0.0,0.2,0.1640835404396057,0.37490991353988645,0.32865017652511597,0.001,-0.008914141356945038,0.0
,,6630,,,,,221,27205,1.86,0.85,0,-0.19880635,,,,,,,,,,
3401,1.34,6660,0,6660,0.94,-0.07254308316856622,,,,,,,1105,4.734595567601474e-07,0.0,0.2,0.0907294899225235,0.21256257593631744,0.07010495662689209,0.001,-0.008890578895807267,0.0
,,6660,,,,,222,27338,1.93,0.83,0,-0.22338866999999993,,,,,,,,,,
3415,1.52,6690,0,6690,0.9,-0.09417513817083091,,,,,,,1110,-1.4305114870438729e-08,0.0,0.2,0.12642168998718262,0.28204824924468996,-0.18721318244934082,0.001,-0.008838352747261524,0.0
,,6690,,,,,223,27468,2.0,0.82,0,-0.23963423000000003,,,,,,,,,,
3430,1.36,6720,0,6720,0.92,-0.052078904574736955,,,,,,,1115,-3.894170177431988e-08,0.0,0.2,0.08604029566049576,0.17073369920253753,0.300886332988739,0.001,-0.008825932629406452,0.0
,,6720,,,,,224,27602,2.06,0.81,0,-0.25422439,,,,,,,,,,
3445,1.48,6750,0,6750,0.9,-0.05232874994166195,,,,,,,1120,-3.8941702129591246e-08,0.0,0.2,0.09152048826217651,0.18891126811504363,0.2337437868118286,0.001,-0.00882821660488844,0.0
,,6750,,,,,225,27860,2.05,0.81,0,-0.22944727,,,,,,,,,,
3462,1.48,6780,0,6780,0.9,-0.11537895943969488,,,,,,,1125,-2.4636586193338418e-08,0.0,0.2,0.06713353097438812,0.1644485980272293,0.13419592380523682,0.001,-0.008809654973447323,0.0
,,6780,,,,,226,27986,1.93,0.84,0,-0.19615663000000003,,,,,,,,,,
3480,1.32,6810,0,6810,0.94,-0.08500207633245736,,,,,,,1130,-1.668930118547962e-08,0.0,0.2,0.07842724770307541,0.15821272730827332,0.30965864658355713,0.001,-0.008808533847332,0.0
,,6810,,,,,227,28102,1.9,0.84,0,-0.18636155000000001,,,,,,,,,,
3495,1.24,6840,0,6840,0.96,-0.029785449942573906,,,,,,,1135,-6.755193293628281e-09,0.0,0.2,0.05471522733569145,0.11227351427078247,0.29198557138442993,0.001,-0.008833333104848861,0.0
,,6840,,,,,228,28209,1.9,0.84,0,-0.18605636,,,,,,,,,,
3508,1.28,6870,0,6870,0.96,-0.05060666241217405,,,,,,,1140,-0.00042328675704403904,0.0,0.2,0.06130853667855263,0.13876737505197526,0.3959144949913025,0.001,-0.009143930114805698,0.0003256003
,,6870,,,,,229,28331,1.97,0.82,0,-0.21021248,,,,,,,,,,
3525,1.5,6900,0,6900,0.94,-0.07454843231476843,,,,,,,1145,3.774960921631987e-08,0.0,0.2,0.06413045525550842,0.13174970746040343,0.4395543336868286,0.001,-0.011106336303055287,0.0
,,6900,,,,,230,28462,1.95,0.84,0,-0.17354392000000005,,,,,,,,,,
3544,1.2,6930,0,6930,0.96,-0.03050378371961415,,,,,,,1150,-0.003232913777076618,0.013333334028720856,0.2,0.1037699356675148,0.28461026549339297,-16.52975845336914,0.001,-0.05982455015182495,0.0020704805
,,6930,,,,,231,28566,1.83,0.86,0,-0.16145007,,,,,,,,,,
3556,1.42,6960,0,6960,0.92,-0.05303776084445417,,,,,,,1155,1.649061864839041e-08,0.0,0.2,0.061770252883434296,0.13047893196344376,0.4361433982849121,0.001,-0.014235008507966995,0.0
,,6960,,,,,232,28684,1.89,0.86,0,-0.16688406,,,,,,,,,,
3574,1.58,6990,0,6990,0.88,-0.09864695216529071,,,,,,,1160,4.331270861968051e-08,0.0,0.2,0.0775933563709259,0.18126968443393707,0.22342240810394287,0.001,-0.015039859153330327,0.0
,,6990,,,,,233,28820,1.86,0.86,0,-0.15172741999999995,,,,,,,,,,
3588,1.2,7020,0,7020,0.96,-0.02977103111334145,,,,,,,1165,3.457069404078084e-08,0.0,0.2,0.08893551677465439,0.1768600195646286,0.28514933586120605,0.001,-0.015540133789181709,0.0
,,7020,,,,,234,28931,1.92,0.84,0,-0.17495766,,,,,,,,,,
3603,1.4,7050,0,7050,0.96,-0.054253039434552196,,,,,,,1170,1.1126200671895959e-08,0.0,0.2,0.08933546394109726,0.18650184571743011,0.268903911113739,0.001,-0.015850767865777014,0.0
,,7050,,,,,235,29052,1.84,0.86,0,-0.14239731,,,,,,,,,,
3616,1.42,7080,0,7080,0.94,-0.051684416020289066,,,,,,,1175,-0.0024166973338773266,0.026666668057441712,0.2,0.0839633196592331,0.18506174385547638,0.24768954515457153,0.001,-0.06056059449911118,0.0062091886
,,7080,,,,,236,29175,1.97,0.83,0,-0.19501723,,,,,,,,,,
3627,1.32,7110,0,7110,0.98,-0.011183895631693303,,,,,,,1180,-4.649162299585896e-08,0.0,0.2,0.10951658338308334,0.24717076122760773,0.31104767322540283,0.001,-0.01617918349802494,0.0
,,7110,,,,,237,29298,2.07,0.79,0,-0.23897511999999999,,,,,,,,,,
3639,1.42,7140,0,7140,0.94,-0.05281210317742079,,,,,,,1185,1.748402942425287e-08,0.0,0.2,0.10402938723564148,0.21663158535957336,-0.027925848960876465,0.001,-0.016260135173797607,0.0
,,7140,,,,,238,29418,2.16,0.78,0,-0.24342545999999995,,,,,,,,,,
3651,1.6,7170,0,7170,0.88,-0.13568480849731712,,,,,,,1190,-6.357828894465455e-08,0.0,0.2,0.10390197485685349,0.2391569584608078,0.08004564046859741,0.001,-0.016306767612695693,0.0
,,7170,,,,,239,29563,2.24,0.75,0,-0.27718468,,,,,,,,,,
3664,1.34,7200,0,7200,0.94,-0.030675018848851324,,,,,,,1195,-0.0001361282679617659,0.0,0.2,0.0775909423828125,0.15958426892757416,0.4420217275619507,0.001,-0.016588652133941652,4.3523312e-05
,,7200,,,,,240,29676,2.26,0.75,0,-0.28561808000000005,,,,,,,,,,
3681,1.28,7230,0,7230,0.96,-0.0352474545314908,,,,,,,1200,1.9073486523524252e-08,0.0,0.2,0.13617314398288727,0.3003787577152252,-0.11858987808227539,0.001,-0.01770913414657116,0.0
,,7230,,,,,241,29783,2.27,0.74,0,-0.30602696,,,,,,,,,,
3696,1.5,7260,0,7260,0.96,-0.05323455154430121,,,,,,,1205,8.384386909199293e-08,0.0,0.2,0.07374630123376846,0.15736711025238037,0.3495648503303528,0.001,-0.018648743629455566,0.0
,,7260,,,,,242,29910,2.25,0.76,0,-0.30162177999999995,,,,,,,,,,
3710,1.4,7290,0,7290,0.92,-0.058775416263379156,,,,,,,1210,5.245208818394076e-08,0.0,0.2,0.11587810516357422,0.24097115993499757,0.25883209705352783,0.001,-0.019211966544389725,0.0
,,7290,,,,,243,30037,2.22,0.78,0,-0.26949492999999997,,,,,,,,,,
3723,1.18,7320,0,7320,0.96,-0.03079199817031622,,,,,,,1215,1.0331472033442424e-08,0.0,0.2,0.10758919268846512,0.22729143798351287,-0.01970505714416504,0.001,-0.01953285187482834,0.0
,,7320,,,,,244,30146,2.21,0.8,0,-0.23910952,,,,,,,,,,
3736,1.28,7350,0,7350,0.96,-0.03271124517545104,,,,,,,1220,-2.4636587081516838e-08,0.0,0.2,0.05330856516957283,0.11768443733453751,0.15065538883209229,0.001,-0.019740335643291473,0.0
,,7350,,,,,245,30257,2.2,0.8,0,-0.25045816,,,,,,,,,,
3747,1.46,7380,0,7380,0.9,-0.0727211645944044,,,,,,,1225,2.384185915360604e-09,0.0,0.2,0.20490345358848572,0.4238461196422577,0.07302993535995483,0.001,-0.01986272893846035,0.0
,,7380,,,,,246,30374,2.2,0.81,0,-0.22585414,,,,,,,,,,
3757,1.2,7410,0,7410,0.98,-0.028348283781670033,,,,,,,1230,3.6557516391866327e-08,0.0,0.2,0.09501836448907852,0.21354089975357055,-0.16884148120880127,0.001,-0.019936079159379005,0.0
,,7410,,,,,247,30492,2.25,0.8,0,-0.24519212000000007,,,,,,,,,,
3774,1.68,7440,0,7440,0.86,-0.11708443554583937,,,,,,,1235,-0.00558084174990654,0.026666668057441712,0.2,0.14043620228767395,0.3754520297050476,0.10011947154998779,0.001,-0.06658445596694947,0.0016332865
,,7440,,,,,248,30628,2.26,0.79,0,-0.26201291,,,,,,,,,,
3791,1.48,7470,0,7470,0.92,-0.09395110131707042,,,,,,,1240,-2.8212865288423926e-08,0.0,0.2,0.1294461041688919,0.2539032012224197,0.2474934458732605,0.001,-0.0200422715395689,0.0
,,7470,,,,,249,30755,2.16,0.8,0,-0.24530829,,,,,,,,,,
3806,1.38,7500,0,7500,0.96,-0.05267658644355833,,,,,,,1245,-1.1920929310349492e-08,0.0,0.2,0.09839843213558197,0.22451964318752288,0.20369619131088257,0.001,-0.020110660791397096,0.0
,,7500,,,,,250,30886,2.2,0.79,0,-0.23090434999999998,,,,,,,,,,
3823,1.34,7530,0,7530,0.94,-0.05207698053214699,,,,,,,1250,1.5894572413799325e-08,0.0,0.2,0.09991328418254852,0.26350986063480375,-0.08223462104797363,0.001,-0.020139527320861817,0.0
,,7530,,,,,251,31007,2.1,0.8,0,-0.23686826,,,,,,,,,,
3841,1.36,7560,0,7560,0.98,-0.03440818788483739,,,,,,,1255,1.3113021868349506e-08,0.0,0.2,0.1142202839255333,0.22121994495391845,0.0877498984336853,0.001,-0.020163708180189133,0.0
,,7560,,,,,252,31128,1.97,0.82,0,-0.21717277999999995,,,,,,,,,,
3854,1.52,7590,0,7590,0.92,-0.09374194477219135,,,,,,,1260,-7.947287272713766e-10,0.0,0.2,0.04609479382634163,0.10316915363073349,0.4885466694831848,0.001,-0.020172611996531486,0.0
,,7590,,,,,253,31252,1.88,0.84,0,-0.19476395999999999,,,,,,,,,,
3869,1.46,7620,0,7620,0.94,-0.0527606135699898,,,,,,,1265,6.437301767192593e-08,0.0,0.2,0.07081945240497589,0.1606222152709961,0.39990758895874023,0.001,-0.02018337808549404,0.0
,,7620,,,,,254,31370,1.94,0.83,0,-0.19004852000000003,,,,,,,,,,
3882,1.12,7650,0,7650,0.98,-0.028695314032956956,,,,,,,1270,1.748402951307071e-08,0.0,0.2,0.06854067742824554,0.15540720224380494,0.3161553144454956,0.001,-0.020184782147407532,0.0
,,7650,,,,,255,31475,2.01,0.83,0,-0.18429106999999997,,,,,,,,,,
3896,1.24,7680,0,7680,0.98,-0.030668947203084825,,,,,,,1275,4.371007378267677e-08,0.0,0.2,0.08873610198497772,0.19765684902668,0.09958529472351074,0.001,-0.020189505070447922,0.0
,,7680,,,,,256,31593,2.0,0.84,0,-0.19476816,,,,,,,,,,
3915,1.26,7710,0,7710,0.96,-0.050539956223219634,,,,,,,1280,-0.001137510553623322,0.0,0.2,0.1785297989845276,0.3662597358226776,0.31448888778686523,0.001,-0.019509806111454964,0.00020925204
,,7710,,,,,257,31706,1.88,0.85,0,-0.17211087000000003,,,,,,,,,,
3931,1.5,7740,0,7740,0.92,-0.055377408489584924,,,,,,,1285,-2.3444493724156246e-08,0.0,0.2,0.06263294816017151,0.13057038486003875,-0.1186378002166748,0.001,-0.016912240535020828,0.0
,,7740,,,,,258,31838,1.96,0.83,0,-0.17429582000000005,,,,,,,,,,
3948,1.18,7770,0,7770,0.98,-0.028770014690235258,,,,,,,1290,5.781650536107463e-08,0.0,0.2,0.03741096705198288,0.08076395392417908,0.33629047870635986,0.001,-0.015165765397250652,0.0
,,7770,,,,,259,31956,1.96,0.83,0,-0.18037447,,,,,,,,,,
3964,1.42,7800,0,7800,0.94,-0.05143722397275269,,,,,,,1295,-1.4499426281844308e-05,0.0,0.2,0.12860257923603058,0.26652718186378477,0.08298861980438232,0.001,-0.016016365960240364,7.152558e-08
,,7800,,,,,260,32085,1.92,0.84,0,-0.15335769000000002,,,,,,,,,,
3983,1.14,7830,0,7830,1.0,-0.007819782383739949,,,,,,,1300,-2.2351742767767747e-08,0.0,0.2,0.04466155916452408,0.09503169506788253,-0.08680534362792969,0.001,-0.013687223382294177,0.0
,,7830,,,,,261,32195,1.74,0.86,0,-0.12669951999999998,,,,,,,,,,
3997,1.34,7860,0,7860,0.96,-0.06760955244768412,,,,,,,1305,-5.563100557992584e-09,0.0,0.2,0.07328140735626221,0.15338581204414367,0.3993290662765503,0.001,-0.01337312050163746,0.0
,,7860,,,,,262,32313,1.79,0.85,0,-0.13881278999999996,,,,,,,,,,
4010,1.36,7890,0,7890,0.96,-0.0306654944922775,,,,,,,1310,-6.357829018810434e-09,0.0,0.2,0.1360226571559906,0.30047608613967897,0.1662113070487976,0.001,-0.013190670870244503,0.0
,,7890,,,,,263,32438,1.9,0.83,0,-0.15049546,,,,,,,,,,
4024,1.32,7920,0,7920,0.96,-0.03058240038342774,,,,,,,1315,-0.0014317838370335068,0.0,0.2,0.13181918859481812,0.2518992811441422,-0.014303803443908691,0.001,-0.013650952279567719,0.00031155747
,,7920,,,,,264,32558,1.91,0.83,0,-0.15335738000000002,,,,,,,,,,
4042,1.34,7950,0,7950,0.94,-0.08014159317594022,,,,,,,1320,-3.6954880755502015e-08,0.0,0.2,0.10312387347221375,0.22596519589424133,0.11182737350463867,0.001,-0.016214578971266748,5.9604645e-08
,,7950,,,,,265,32679,1.88,0.84,0,-0.15049054,,,,,,,,,,
4058,1.12,7980,0,7980,0.98,-0.008144894260913133,,,,,,,1325,1.1722246640033518e-08,0.0,0.2,0.09938270598649979,0.20157296359539031,0.1849779486656189,0.001,-0.018517864868044853,0.0
,,7980,,,,,266,32789,1.9,0.84,0,-0.16293896,,,,,,,,,,
4071,1.6,8010,0,8010,0.88,-0.09490276999771595,,,,,,,1330,1.6689300963435015e-08,0.0,0.2,0.08306533098220825,0.17735081017017365,0.18751102685928345,0.001,-0.020047400891780854,0.0
,,8010,,,,,267,32920,2.02,0.81,0,-0.20038751999999999,,,,,,,,,,
4084,1.08,8040,0,8040,1.0,-0.00811550964601338,,,,,,,1335,-1.1920930020892228e-09,0.0,0.2,0.11292374134063721,0.2406156837940216,0.06850117444992065,0.001,-0.021055222302675248,0.0
,,8040,,,,,268,33026,2.06,0.82,0,-0.19287884999999996,,,,,,,,,,
4102,1.36,8070,0,8070,0.96,-0.03520279007032514,,,,,,,1340,1.8676122337524247e-08,0.0,0.2,0.1089501678943634,0.2293710708618164,0.2435833215713501,0.001,-0.021613892912864686,0.0
,,8070,,,,,269,33147,1.96,0.85,0,-0.16127775,,,,,,,,,,
4117,1.54,8100,0,8100,0.88,-0.14005989977158606,,,,,,,1345,-0.00031667072995276155,0.006666667014360428,0.2,0.07349368929862976,0.19390809237957002,0.10311436653137207,0.001,-0.07571904361248016,0.001412189
,,8100,,,,,270,33282,1.94,0.85,0,-0.17305355,,,,,,,,,,
4137,1.3,8130,0,8130,0.96,-0.032845172905363144,,,,,,,1350,4.8478443126498406e-08,0.0,0.2,0.13875238597393036,0.2666739493608475,0.3112489581108093,0.001,-0.02219964638352394,0.0
,,8130,,,,,271,33410,1.92,0.85,0,-0.18181871000000002,,,,,,,,,,
4150,1.34,8160,0,8160,0.92,-0.05144263854250312,,,,,,,1355,-6.159146526130144e-09,0.0,0.2,0.091690294444561,0.19715414345264434,0.20874756574630737,0.001,-0.02233656235039234,0.0
,,8160,,,,,272,33532,1.92,0.85,0,-0.18282839000000004,,,,,,,,,,
4164,1.26,8190,0,8190,0.96,-0.052786459657363595,,,,,,,1360,2.503395162278821e-08,0.0,0.2,0.08111140877008438,0.17061806619167327,0.3171362280845642,0.001,-0.02243524193763733,0.0
,,8190,,,,,273,33649,1.95,0.83,0,-0.20169142,,,,,,,,,,
4180,1.44,8220,0,8220,0.94,-0.054485187944956125,,,,,,,1365,4.251797989240913e-08,0.0,0.2,0.0883723571896553,0.19043515026569366,0.3401542901992798,0.001,-0.02246990129351616,0.0
,,8220,,,,,274,33776,1.9,0.85,0,-0.19511510999999998,,,,,,,,,,
4196,1.12,8250,0,8250,0.98,-0.03025001016445458,,,,,,,1370,3.576278646555409e-08,0.0,0.2,0.12080225348472595,0.27209935188293455,-0.3310208320617676,0.001,-0.022498055547475814,0.0
,,8250,,,,,275,33882,1.93,0.85,0,-0.1839366,,,,,,,,,,
4212,1.48,8280,0,8280,0.94,-0.05297563821543008,,,,,,,1375,-1.7126400777556228e-07,0.0,0.2,0.06330354511737823,0.22181214094161988,-10.814203262329102,0.001,-0.022746680304408073,0.0
,,8280,,,,,276,34014,1.85,0.87,0,-0.15718152000000002,,,,,,,,,,
4233,1.2,8310,0,8310,0.96,-0.04867336818948388,,,,,,,1380,-7.548093737561601e-05,0.0,0.2,0.08459296822547913,0.15565596222877504,0.4181104898452759,0.001,-0.02533034309744835,1.5060107e-06
,,8310,,,,,277,34123,1.84,0.88,0,-0.14382376,,,,,,,,,,
4246,1.3,8340,0,8340,0.94,-0.07000732854008675,,,,,,,1385,6.914138648284051e-08,0.0,0.2,0.03599921241402626,0.08105373829603195,-0.04762899875640869,0.001,-0.022478020191192626,0.0
,,8340,,,,,278,34251,1.9,0.87,0,-0.16505067999999998,,,,,,,,,,
4268,1.22,8370,0,8370,0.96,-0.04915021544788033,,,,,,,1390,-1.2715658126438712e-08,0.0,0.2,0.1288706213235855,0.3015740156173706,0.3961532711982727,0.001,-0.022441300004720686,0.0
,,8370,,,,,279,34359,1.76,0.91,0,-0.12671549000000001,,,,,,,,,,
4282,1.46,8400,0,8400,0.96,-0.05329545218963176,,,,,,,1395,-1.0728836130624586e-08,0.0,0.2,0.049849387258291245,0.10351999402046204,0.5404336452484131,0.001,-0.022428471967577933,0.0
,,8400,,,,,280,34486,1.76,0.9,0,-0.13455755000000003,,,,,,,,,,
4302,1.44,8430,0,8430,0.98,-0.03422335694078356,,,,,,,1400,1.8080075747661796e-08,0.0,0.2,0.07996179908514023,0.17015311419963836,0.22925853729248047,0.001,-0.022417762875556947,0.0
,,8430,,,,,281,34603,1.62,0.92,0,-0.12512175,,,,,,,,,,
4317,1.32,8460,0,8460,0.94,-0.05172807125840336,,,,,,,1405,2.980232345350942e-08,0.0,0.2,0.058464400470256805,0.12424483895301819,0.3363737463951111,0.001,-0.02242782823741436,0.0
,,8460,,,,,282,34734,1.71,0.9,0,-0.15821562,,,,,,,,,,
4334,1.48,8490,0,8490,0.94,-0.05455797514412552,,,,,,,1410,-1.9868217293605993e-09,0.0,0.2,0.11210105568170547,0.2496095061302185,0.2408161759376526,0.001,-0.02240775413811207,0.0
,,8490,,,,,283,34860,1.75,0.89,0,-0.16770989999999997,,,,,,,,,,
4347,1.48,8520,0,8520,0.94,-0.07362554447725415,,,,,,,1415,-2.8212865732513136e-08,0.0,0.2,0.12385857105255127,0.250362703204155,0.144706130027771,0.001,-0.02241804264485836,0.0
,,8520,,,,,284,34987,1.79,0.88,0,-0.17323049000000001,,,,,,,,,,
4360,1.56,8550,0,8550,0.92,-0.09659672390203923,,,,,,,1420,3.258387337723434e-08,0.0,0.2,0.08294441550970078,0.18423745334148406,0.3542928695678711,0.001,-0.022409022599458695,0.0
,,8550,,,,,285,35121,1.87,0.86,0,-0.18921944,,,,,,,,,,
4376,1.28,8580,0,8580,0.96,-0.05178153214044869,,,,,,,1425,-3.417332941069162e-08,0.0,0.2,0.04972214624285698,0.11148239970207215,0.5115985870361328,0.001,-0.022403276339173318,0.0
,,8580,,,,,286,35229,1.93,0.85,0,-0.20085461999999996,,,,,,,,,,
4391,1.3,8610,0,8610,0.96,-0.051012712721712886,,,,,,,1430,-0.003747478178702579,0.013333334028720856,0.2,0.06243588775396347,0.14069167375564576,0.4105243682861328,0.001,-0.02631503380835056,0.0037219287
,,8610,,,,,287,35344,2.01,0.82,0,-0.23260066,,,,,,,,,,
4401,1.08,8640,0,8640,1.0,-0.0069781208690255885,,,,,,,1435,3.087520635602914e-07,0.0,0.2,0.06730276346206665,0.17038981318473817,0.2976056933403015,0.001,-0.07049565464258194,1.9033749e-06
,,8640,,,,,288,35453,2.12,0.79,0,-0.25057060999999997,,,,,,,,,,
4416,1.32,8670,0,8670,0.94,-0.07006144358310848,,,,,,,1440,-3.894170177431988e-08,0.0,0.2,0.10286690294742584,0.21413980722427367,0.1578528881072998,0.001,-0.05142814293503761,1.3709068e-06
,,8670,,,,,289,35562,2.15,0.79,0,-0.24638106999999998,,,,,,,,,,
4427,1.38,8700,0,8700,0.94,-0.07871162619441747,,,,,,,1445,-1.748402951307071e-08,0.0,0.2,0.08384071290493011,0.17952845990657806,0.08312833309173584,0.001,-0.060278812795877455,7.1525574e-07
,,8700,,,,,290,35684,2.19,0.79,0,-0.23313644,,,,,,,,,,
4447,1.42,8730,0,8730,0.92,-0.07188315432053059,,,,,,,1450,5.6028367012572747e-08,0.0,0.2,0.0745650976896286,0.1567356824874878,0.29094624519348145,0.001,-0.06710443198680878,3.059705e-07
,,8730,,,,,291,35801,2.09,0.8,0,-0.21654310000000002,,,,,,,,,,
4461,1.46,8760,0,8760,0.9,-0.036932823383249345,,,,,,,1455,3.03983696881005e-08,0.0,0.2,0.05030262470245361,0.11276224255561829,0.5004270672798157,0.001,-0.0700414463877678,1.1920929e-07
,,8760,,,,,292,35918,2.05,0.81,0,-0.20617467,,,,,,,,,,
4472,1.54,8790,0,8790,0.92,-0.0981272899126634,,,,,,,1460,9.43740197101306e-09,0.0,0.2,0.04286995530128479,0.10857195109128952,0.5175583362579346,0.001,-0.07239405661821366,5.9604645e-08
,,8790,,,,,293,36052,2.19,0.77,0,-0.25667608999999997,,,,,,,,,,
4490,1.22,8820,0,8820,0.96,-0.054902936560101805,,,,,,,1465,-0.00109092631881742,0.013333334028720856,0.2,0.09360114485025406,0.1943661391735077,0.12880420684814453,0.001,-0.07661612331867218,0.0021503905
,,8820,,,,,294,36158,2.12,0.79,0,-0.23207095,,,,,,,,,,
4505,1.56,8850,0,8850,0.9,-0.0849429346062243,,,,,,,1470,-0.00516495548188658,0.020000001043081285,0.2,0.17516887187957764,0.40636165738105773,0.062000811100006104,0.001,-0.08846385627985001,0.003934179
,,8850,,,,,295,36286,2.03,0.8,0,-0.22076224000000003,,,,,,,,,,
4525,1.26,8880,0,8880,0.96,-0.051369598847813905,,,,,,,1475,-4.4107436849571966e-07,0.0,0.2,0.12717773020267487,0.30447809100151063,-0.01801323890686035,0.001,-0.1007455751299858,1.6093254e-06
,,8880,,,,,296,36394,1.87,0.83,0,-0.19691802000000003,,,,,,,,,,
4543,1.26,8910,0,8910,1.0,-0.010289617013186217,,,,,,,1480,3.7812144098126053e-05,0.0,0.2,0.053521934896707535,0.12658176869153975,0.16832727193832397,0.001,-0.1079932376742363,3.3974648e-06
,,8910,,,,,297,36502,1.84,0.84,0,-0.18698786,,,,,,,,,,
4561,1.28,8940,0,8940,0.96,-0.030960882389917968,,,,,,,1485,-0.0011336064220326847,0.0,0.2,0.0731700211763382,0.13996800631284714,0.6465860605239868,0.001,-0.11244013160467148,0.00034021537
,,8940,,,,,298,36606,1.8,0.86,0,-0.16763256,,,,,,,,,,
4576,1.26,8970,0,8970,0.96,-0.030676937829703092,,,,,,,1490,-0.0037148800957950813,0.020000001043081285,0.2,0.046611487865448,0.11455855816602707,0.4261106252670288,0.001,-0.15007242560386658,0.004332111
,,8970,,,,,299,36717,1.73,0.88,0,-0.14542296999999998,,,,,,,,,,
4591,1.4,9000,0,9000,0.98,-0.032026318795979024,,,,,,,1495,-2.264976508570271e-08,0.0,0.2,0.05743762105703354,0.12162984162569046,0.4677794575691223,0.001,-0.2133416086435318,0.00011619131
,,9000,,,,,300,36834,1.72,0.89,0,-0.14014103,,,,,,,,,,
