time/total_timesteps,env/n_steps,time/iterations,env/completion_counter,rollout/ep_len_mean,env/current_idx,time/fps,time/time_elapsed,rollout/success_rate,rollout/ep_rew_mean,train/clip_fraction,train/value_loss,train/n_updates,train/entropy_loss,train/learning_rate,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/loss,train/clip_range,eval/success_rate,eval/mean_reward,eval/mean_ep_length
7110,7110,237,0,1.28,5070,0,8626,0.95,-0.04032747,0.4000000049173832,0.028547718799673022,11800,-0.19190862268209458,0.001,2.4297235,-0.10595977306365967,-0.06894657656053702,-0.10065655410289764,0.2,,,
7140,7140,238,0,1.24,5097,0,8662,0.96,-0.02917599,0.12466667249798774,0.09995483234524727,11850,-0.10579356014728546,0.001,0.14388196,-0.05641984939575195,-0.028260710456719025,0.0156867653131485,0.2,,,
7170,7170,239,0,1.28,5120,0,8694,0.94,-0.029652519999999995,0.3400000075995922,0.002396993945003487,11900,-0.1469341342151165,0.001,0.5220197,-3.221693515777588,-0.07620051283637679,-0.0801461786031723,0.2,,,
7200,7200,240,0,1.34,5140,0,8725,0.92,-0.05092282,0.4460000061988831,0.013107741258427268,11950,-0.2163570335507393,0.001,0.5931105,-866.6398315429688,-0.01939184594526887,-0.025427712127566338,0.2,,,
7230,7230,241,0,1.38,5157,0,8758,0.9,-0.07288078999999999,0.4546666806936264,0.1473848181962967,12000,-0.20322440057992935,0.001,1.4116395,-0.009125351905822754,-0.08988193146387743,-0.053330302238464355,0.2,,,
7260,7260,242,0,1.45,5173,0,8792,0.89,-0.09448306,0.40400001108646394,0.08287306008860469,12050,-0.1599373133480549,0.001,1.9186605,-0.08917832374572754,-0.07934532866626981,-0.10719618201255798,0.2,,,
7290,7290,243,0,1.55,5192,0,8824,0.86,-0.10642498999999997,0.41666667014360426,0.1637556229531765,12100,-0.10653205059468746,0.001,1.0788456,-0.47883331775665283,-0.08599250206847983,-0.05087548866868019,0.2,,,
7320,7320,244,0,1.65,5207,0,8861,0.83,-0.1474446,0.2526666752249003,0.0464259535074234,12150,-0.156590528935194,0.001,0.2525616,-0.27747154235839844,-0.05057098456565292,-0.054713308811187744,0.2,,,
7350,7350,245,0,1.64,5229,0,8894,0.84,-0.15734563999999998,0.16600000500679016,0.17388616472482682,12200,-0.08482995271682739,0.001,0.6704677,0.047499895095825195,-0.0387433223327001,-0.0012204274535179138,0.2,,,
7380,7380,246,0,1.73,5247,0,8926,0.83,-0.15818043,0.22400000616908072,0.09065143510699272,12250,-0.07068179979920387,0.001,0.28553683,0.2682345509529114,-0.05719940106322369,-0.027299918234348297,0.2,,,
7410,7410,247,0,1.63,5267,0,8960,0.89,-0.09583758000000002,0.29466667540371416,0.051206937204115094,12300,-0.11530166149139404,0.001,0.90158844,-1.0840036869049072,-0.050587421571214986,-0.060107577592134476,0.2,,,
7440,7440,248,0,1.65,5281,0,8999,0.86,-0.13561307000000003,0.4640000048279762,0.0009904219693271444,12350,-0.07478007592260838,0.001,4.2225757,-60.26347732543945,-0.0187073623475929,-0.02358774095773697,0.2,,,
7470,7470,249,0,1.68,5300,0,9033,0.85,-0.15825183,0.22933333739638329,0.17231121100485325,12400,-0.09965396411716938,0.001,0.5441267,0.004981815814971924,-0.0526475601519148,-0.057067885994911194,0.2,,,
7500,7500,250,0,1.6,5322,0,9067,0.89,-0.11693482,0.3993333372473717,0.04540952960960567,12450,-0.16317361369729041,0.001,0.84231204,0.3976902365684509,-0.07148192099233455,-0.08148638904094696,0.2,,,
7530,7530,251,0,1.45,5350,0,9104,0.91,-0.10488662,0.2740000115334988,0.10025141671299935,12500,-0.04941218167543411,0.001,0.04475024,-0.7713431119918823,-0.02926746889948845,0.015433978289365768,0.2,,,
7560,7560,252,0,1.43,5371,0,9142,0.89,-0.11349298999999996,0.1600000047683716,0.002253605607984355,12550,-0.035808284357190134,0.001,0.10562797,-22.118085861206055,-0.012956639446938993,-0.013654714450240135,0.2,,,
7590,7590,253,0,1.32,5391,0,9177,0.93,-0.06988090999999999,0.3193333429098129,0.09266917982371524,12600,-0.028169088792055846,0.001,1.1279458,-0.002730131149291992,-0.08477756920953596,-0.08773089945316315,0.2,,,
7620,7620,254,0,1.32,5413,0,9210,0.93,-0.06992012,0.2620000060647726,0.14244244873523712,12650,-0.0679429779201746,0.001,0.89492595,-0.007961511611938477,-0.05981609282394249,-0.058997489511966705,0.2,,,
7650,7650,255,0,1.35,5437,0,9245,0.91,-0.09054902000000001,0.06133333653211594,0.034315937720239165,12700,-0.014848036505281926,0.001,0.22896539,-0.2542768716812134,-0.0329770458303392,-0.023068338632583618,0.2,,,
7680,7680,256,0,1.47,5451,0,9276,0.87,-0.14453166,0.04133333548903465,0.06004399187862873,12750,-0.008165679059457033,0.001,0.6466418,-0.021883010864257812,-0.0169352804957889,-0.013500556349754333,0.2,,,
7710,7710,257,0,1.48,5473,0,9316,0.88,-0.13725365999999997,0.16733333706855774,0.12680100608617068,12800,-0.05258669298142195,0.001,0.5869147,-0.3653527498245239,-0.04808966949085395,-0.052244462072849274,0.2,,,
7740,7740,258,0,1.45,5493,0,9350,0.89,-0.12732503,0.34866667315363886,0.07794570609927177,12850,-0.06637637257575989,0.001,2.0579252,-0.7143733501434326,-0.05240694077437119,-0.03440874069929123,0.2,,,
7770,7770,259,0,1.44,5516,0,9386,0.89,-0.12751426999999999,0.11000000439584255,0.050905029904097315,12900,-0.015469793998636305,0.001,0.55896735,0.17662280797958374,-0.021390821297342627,-0.020300449803471565,0.2,,,
7800,7800,260,0,1.49,5538,0,9427,0.88,-0.12862994,0.2173333390057087,0.056556418272666636,12950,-0.09536201901733875,0.001,0.646009,-1.0264625549316406,-0.040318245967850073,-0.055875055491924286,0.2,,,
7830,7830,261,0,1.44,5557,0,9459,0.9,-0.10659355000000001,0.08133333541452885,0.10052318215370178,13000,-0.05365842875093221,0.001,0.032000545,-0.35812628269195557,-0.024598544405773283,0.014383137226104736,0.2,,,
7860,7860,262,0,1.47,5576,0,9500,0.88,-0.12502309000000003,0.14066667214035988,0.20550591737031937,13050,-0.0294408412463963,0.001,1.6543714,-0.20178687572479248,-0.03345201193044581,0.02604058012366295,0.2,,,
7890,7890,263,0,1.47,5596,0,9534,0.89,-0.10457883000000003,0.2386666750907898,0.08065337395179085,13100,-0.06583660028874874,0.001,1.3139422,0.0011501908302307129,-0.051589424726863765,-0.0637892335653305,0.2,,,
7920,7920,264,0,1.5,5616,0,9566,0.88,-0.10490466,0.27733333960175516,0.12266783818602561,13150,-0.06757957689464092,0.001,3.3178244,-2.3401036262512207,-0.04167696131517488,-0.016550254076719284,0.2,,,
7950,7950,265,0,1.56,5632,0,9605,0.86,-0.11552387000000001,0.18933333694934845,0.04358344455016777,13200,-0.06633817717432976,0.001,0.39040357,-0.005950808525085449,-0.06908413833628103,-0.07414766401052475,0.2,,,
7980,7980,266,0,1.54,5653,0,9636,0.87,-0.09584198000000001,0.13666667200624943,0.04256902266293764,13250,-0.016417107470333578,0.001,1.7239556,0.013850390911102295,-0.0593188837617636,-0.06628615409135818,0.2,,,
8010,8010,267,0,1.45,5678,0,9673,0.9,-0.05442540000000001,0.2326666744053364,0.013484836767893284,13300,-0.0756098572164774,0.001,0.6396399,0.3213500380516052,-0.05616799631218116,-0.06968555599451065,0.2,,,
8040,8040,268,0,1.46,5700,0,9706,0.9,-0.06428292,0.5813333344459534,0.018477445440366863,13350,-0.24018564820289612,0.001,1.3359485,-124.2632064819336,-0.06253489089508847,-0.06362265348434448,0.2,,,
8070,8070,269,0,1.26,5728,0,9739,0.95,-0.04080254,0.17066667050123216,0.023891563322395087,13400,-0.062435098141431805,0.001,0.6500932,0.4175017476081848,-0.02718323189889393,-0.026273159310221672,0.2,,,
8100,8100,270,0,1.26,5745,0,9772,0.97,-0.029482050000000003,0.4440000036358833,0.0029307407638407314,13450,-0.17359085351228715,0.001,0.9157932,-1013.9700927734375,-0.05232623221973579,-0.06196004897356033,0.2,,,
8130,8130,271,0,1.3,5769,0,9805,0.95,-0.05974947,0.16933333694934846,0.09709170378744603,13500,-0.08494621858000756,0.001,0.38892275,0.05649161338806152,-0.06904949774841469,-0.05552311986684799,0.2,,,
8160,8160,272,0,1.35,5788,0,9836,0.93,-0.07161224000000001,0.21666667178273202,0.06256493309512734,13550,-0.05514768011868,0.001,0.28677705,0.10562890768051147,-0.04157359525561333,-0.06718707084655762,0.2,,,
8190,8190,273,0,1.39,5811,0,9872,0.91,-0.09220732999999999,0.3153333429992199,0.1100398464500904,13600,-0.07934765599668026,0.001,0.6678537,0.1288609504699707,-0.06425936132669449,-0.037487201392650604,0.2,,,
8220,8220,274,0,1.39,5835,0,9906,0.9,-0.09263808,0.14466667145490647,0.09140119627118111,13650,-0.059660491570830344,0.001,0.03615686,-0.12074315547943115,-0.021632132670531677,0.009464701637625694,0.2,,,
8250,8250,275,0,1.35,5856,0,9946,0.9,-0.09494812,0.4513333538174629,0.01741320978384465,13700,-0.16657579958438873,0.001,0.9787657,-25.151748657226562,-0.05108217670147618,-0.05760372802615166,0.2,,,
8280,8280,276,0,1.36,5878,0,9981,0.9,-0.10634029,0.31666667491197587,0.12545154765248298,13750,-0.11339502781629562,0.001,0.70843357,0.14624911546707153,-0.08270715527484813,-0.070268914103508,0.2,,,
8310,8310,277,0,1.31,5903,0,10014,0.92,-0.08501615,0.21733333483338357,0.0747981296479702,13800,-0.05829783722758293,0.001,0.62859166,0.17385941743850708,-0.05362223388875521,-0.049521706998348236,0.2,,,
8340,8340,278,0,1.35,5921,0,10054,0.9,-0.10492636,0.24333333864808082,0.05383576612919569,13850,-0.0714901465177536,0.001,0.17774144,0.20815706253051758,-0.031931948398550354,-0.0209360308945179,0.2,,,
8370,8370,279,0,1.36,5944,0,10090,0.9,-0.10513798999999999,0.30266667664051056,0.10196098923683167,13900,-0.07008466705679893,0.001,0.9799705,0.10811245441436768,-0.07527884455025202,-0.07675095647573471,0.2,,,
8400,8400,280,0,1.4,5963,0,10130,0.89,-0.11247908,0.09733333483338356,0.04825472380965948,13950,-0.05002477072179318,0.001,0.10030416,-0.055061936378479004,-0.0024135841598423814,0.011699606664478779,0.2,,,
8430,8430,281,0,1.45,5982,0,10164,0.88,-0.12332923000000001,0.4206666710227728,0.0807859529554844,14000,-0.06938476588577032,0.001,6.0595794,0.19678270816802979,-0.03937546007521451,-0.026969334110617638,0.2,,,
8460,8460,282,0,1.5,6003,0,10199,0.88,-0.11432934999999998,0.298666672706604,0.09123730018734932,14050,-0.08830954767763614,0.001,3.6192122,0.13224661350250244,-0.06674743582059939,-0.078901506960392,0.2,,,
8490,8490,283,0,1.43,6028,0,10234,0.91,-0.09372981000000001,0.2986666748672724,0.04795787732116878,14100,-0.08627515204250813,0.001,2.6456583,-79.7650146484375,-0.06521551333429913,-0.08857738971710205,0.2,,,
8520,8520,284,0,1.33,6053,0,10267,0.94,-0.06253333000000001,0.15866667106747628,0.10243012338876724,14150,-0.025650303084403275,0.001,0.3075463,-0.02239370346069336,-0.04479739449421558,0.003557629883289337,0.2,,,
8550,8550,285,0,1.31,6077,0,10305,0.95,-0.042079370000000005,0.18133333653211595,0.004309819927439094,14200,-0.04708481099456549,0.001,0.7178944,-0.508846640586853,-0.041280938196306495,-0.044848356395959854,0.2,,,
8580,8580,286,0,1.2,6103,0,10340,0.96,-0.02923245000000001,0.14800000429153443,0.10250787049531937,14250,-0.06516097627580165,0.001,0.21545364,-0.0040961503982543945,-0.05369477000149589,-0.01579100266098976,0.2,,,
8610,8610,287,0,1.28,6124,0,10373,0.93,-0.06336865,0.25933333970606326,0.0021370250062318517,14300,-0.08655206009745597,0.001,1.5940287,-3.9777889251708984,-0.03713020061453193,-0.04397749900817871,0.2,,,
8640,8640,288,0,1.3,6147,0,10407,0.92,-0.06596624000000002,0.3586666734516621,0.22479089349508286,14350,-0.09407593607902527,0.001,0.7285777,0.009479701519012451,-0.07980529347558814,-0.04511391371488571,0.2,,,
8670,8670,289,0,1.37,6161,0,10441,0.9,-0.09890170000000001,0.24333334147930144,0.13960446760058404,14400,-0.08252131544053555,0.001,1.2259468,-0.21726715564727783,-0.04980031644925475,-0.017893347889184952,0.2,,,
8700,8700,290,0,1.48,6179,0,10474,0.87,-0.13056139,0.3100000108778477,0.16341738671064376,14450,-0.17026418954133987,0.001,0.3053588,0.008827149868011475,-0.06208938528845708,-0.04214787110686302,0.2,,,
8730,8730,291,0,1.53,6200,0,10506,0.85,-0.1413289,0.34933334052562715,0.09672830134630203,14500,-0.15014485135674477,0.001,0.38797417,0.0951070785522461,-0.06616503571222226,-0.06071775406599045,0.2,,,
8760,8760,292,0,1.55,6219,0,10538,0.85,-0.11951529,0.42066668048501016,0.03534766235388816,14550,-0.2143031921982765,0.001,0.7346908,-2.5034193992614746,-0.07195872538288435,-0.09289366006851196,0.2,,,
8790,8790,293,0,1.54,6243,0,10571,0.86,-0.11721178,0.19666666954755782,0.08000686645507812,14600,-0.10781548455357552,0.001,0.14952344,-0.08851826190948486,-0.031135162589295468,-0.022306131199002266,0.2,,,
8820,8820,294,0,1.38,6268,0,10606,0.91,-0.06250874000000001,0.34000000804662706,0.024517076876945793,14650,-0.19509154796600342,0.001,0.46815625,0.2937483787536621,-0.05302220276494822,-0.09413698315620422,0.2,,,
8850,8850,295,0,1.35,6288,0,10639,0.92,-0.0539066,0.3186666741967201,0.0025993864343035965,14700,-0.1076583842933178,0.001,0.8625819,-5.0964460372924805,-0.044915995693455175,-0.06157676503062248,0.2,,,
8880,8880,296,0,1.43,6306,0,10673,0.9,-0.08499875,0.3220000075548887,0.12356199748814106,14750,-0.18913789272308348,0.001,0.2578756,0.0031415820121765137,-0.0793574082826575,-0.06787709146738052,0.2,,,
8910,8910,297,0,1.38,6328,0,10705,0.91,-0.09320987,0.4966666822135448,0.05587231209501624,14800,-0.18227954030036927,0.001,1.2430788,0.2634715437889099,-0.10225080014765268,-0.11165374517440796,0.2,,,
8940,8940,298,0,1.47,6346,0,10742,0.88,-0.12558162,0.3346666748076677,0.09056219719350338,14850,-0.18394250869750978,0.001,0.6967755,-0.4346550703048706,-0.06443492547671,-0.0488714724779129,0.2,,,
8970,8970,299,0,1.41,6372,0,10774,0.89,-0.12491100000000001,0.43266666799783704,0.07875118050724268,14900,-0.20008625566959382,0.001,0.76610434,0.2322237491607666,-0.07841525157541042,-0.07472793012857437,0.2,,,
9000,9000,,0,,6395,,,,,0.3853333473950624,0.05578564144670963,14950,-0.18934185057878494,0.001,1.2081349,0.27857667207717896,-0.04578310988595092,-0.03053082339465618,0.2,0.94,-0.06215285933576524,1.27
9000,,300,,1.38,,0,10964,0.9,-0.11282090999999998,,,,,,,,,,,,,
9030,9030,301,0,1.38,6415,0,11002,0.92,-0.09317657,0.43333333760499954,0.06867964556440712,15000,-0.19017465263605118,0.001,0.49113008,-0.5260562896728516,-0.08476296359300611,-0.09437233954668045,0.2,,,
9060,9060,302,0,1.31,6438,0,11040,0.95,-0.06136548,0.32400000795722006,0.010245418724953197,15050,-0.15634151607751845,0.001,0.8453821,0.5443103313446045,-0.0508249236047268,-0.06995242089033127,0.2,,,
9090,9090,303,0,1.41,6452,0,11074,0.92,-0.08234214,0.1653333392739296,0.023178446963429453,15100,-0.07962132632732391,0.001,0.08782409,0.19258803129196167,-0.02309890571236611,-0.08068487793207169,0.2,,,
9120,9120,304,0,1.51,6471,0,11110,0.89,-0.11413653,0.3960000045597553,0.1220063491538167,15150,-0.13432022526860238,0.001,0.7105927,-0.23441612720489502,-0.05646679869666699,-0.05219171941280365,0.2,,,
9150,9150,305,0,1.51,6493,0,11147,0.89,-0.11432041,0.27133334405720233,0.11064726196229457,15200,-0.14176034927368164,0.001,0.15641083,-0.3520125150680542,-0.06151507784177852,-0.05165104568004608,0.2,,,
9180,9180,306,0,1.49,6516,0,11189,0.88,-0.12395957000000003,0.2920000088214874,0.11811101409606635,15250,-0.08092383831739426,0.001,0.39120963,-1.5461041927337646,-0.05153653732438869,-0.0526932030916214,0.2,,,
9210,9210,307,0,1.39,6543,0,11227,0.91,-0.10276315,0.18800000384449958,0.026142979289870708,15300,-0.14951294004917146,0.001,0.37447962,0.48710548877716064,-0.05139910203466812,-0.06889820098876953,0.2,,,
9240,9240,308,0,1.23,6568,0,11263,0.97,-0.039977940000000003,0.45866668194532395,0.008111961442991741,15350,-0.11059079170227051,0.001,2.245444,-2343.970947265625,-0.035068172427515185,-0.03986983373761177,0.2,,,
9270,9270,309,0,1.21,6592,0,11300,0.98,-0.02979232,0.35200001135468484,0.005590680362656713,15400,-0.2397488410770893,0.001,0.671955,-253.32733154296875,-0.008100510100446013,-0.011210327968001366,0.2,,,
9300,9300,310,0,1.24,6613,0,11335,0.97,-0.039931570000000007,0.25333334267139435,0.0002033368477714248,15450,-0.10057484105229378,0.001,0.708949,0.42860448360443115,-0.02866423254708449,-0.03445852920413017,0.2,,,
9330,9330,311,0,1.27,6634,0,11368,0.97,-0.04019036,0.1840000031143427,0.12182518750429154,15500,-0.0486589727550745,0.001,0.3709651,0.1030157208442688,-0.05505135982483623,-0.011823832988739014,0.2,,,
9360,9360,312,0,1.34,6656,0,11403,0.94,-0.07186232,0.2113333410024643,0.10046819373965263,15550,-0.09462256245315075,0.001,0.16899171,-0.09997570514678955,-0.05507040453143418,-0.027700748294591904,0.2,,,
9390,9390,313,0,1.39,6677,0,11435,0.92,-0.08270857000000001,0.3186666740477085,0.07174666849896312,15600,-0.09026729233562947,0.001,0.7729896,-0.0664374828338623,-0.08669319819410645,-0.10025732219219208,0.2,,,
9420,9420,314,0,1.43,6697,0,11470,0.91,-0.09286522,0.24800001159310342,0.1035731714963913,15650,-0.07803056955337524,0.001,0.628776,-0.01606440544128418,-0.07569539679338533,-0.03452037647366524,0.2,,,
9450,9450,315,0,1.48,6715,0,11502,0.89,-0.11502175999999999,0.3940000048279762,0.1680796906352043,15700,-0.16808175787329674,0.001,0.66680807,-0.19455838203430176,-0.09309977960834899,-0.030626408755779266,0.2,,,
9480,9480,316,0,1.49,6735,0,11534,0.9,-0.10645235000000002,0.2640000101923943,0.06854049931745976,15750,-0.07425201915204525,0.001,0.8979416,0.06081420183181763,-0.05939010967810944,-0.06492004543542862,0.2,,,
9510,9510,317,0,1.43,6760,0,11568,0.92,-0.08446446000000002,0.1586666713654995,0.10223835557699204,15800,-0.07059173345565796,0.001,1.1014447,-0.17856061458587646,-0.06766630642364423,-0.023705970495939255,0.2,,,
9540,9540,318,0,1.44,6780,0,11600,0.9,-0.11439150000000002,0.28533333867788313,0.1021792459487915,15850,-0.10751113172620536,0.001,0.7626364,-0.27952075004577637,-0.05928567578891915,-0.03508005663752556,0.2,,,
9570,9570,319,0,1.49,6798,0,11636,0.89,-0.12542258000000003,0.2886666774749756,0.13610195085406304,15900,-0.08366988569498063,0.001,1.8920171,0.1354506015777588,-0.06991119560102625,-0.02465815842151642,0.2,,,
9600,9600,320,0,1.4,6822,0,11672,0.9,-0.10230268000000001,0.4066666708886623,0.12253262296319008,15950,-0.060947366207838055,0.001,2.0307555,0.0471491813659668,-0.09600054873774454,-0.06566780805587769,0.2,,,
9630,9630,321,0,1.47,6838,0,11717,0.88,-0.12769956000000002,0.2413333385437727,0.016507944248442073,16000,-0.15619377553462982,0.001,0.5469448,-0.1412895917892456,-0.020074796504651573,-0.028140079230070114,0.2,,,
9660,9660,322,0,1.53,6858,0,11751,0.87,-0.13844361999999996,0.37866667240858076,0.16104120805859565,16050,-0.10739933267235756,0.001,0.94317895,0.0897144079208374,-0.08216497619946793,-0.03874621540307999,0.2,,,
9690,9690,323,0,1.51,6879,0,11794,0.88,-0.13071257,0.2593333448469639,0.018030142322531903,16100,-0.11309844002127648,0.001,3.275142,0.02839595079421997,-0.08145336162298918,-0.0881199911236763,0.2,,,
9720,9720,324,0,1.49,6899,0,11828,0.89,-0.12041191,0.22733334198594093,0.1414244332909584,16150,-0.07518705174326897,0.001,0.922164,0.09310412406921387,-0.055708272432287625,-0.0034726783633232117,0.2,,,
9750,9750,325,0,1.5,6922,0,11862,0.9,-0.12077210000000002,0.35000000715255736,0.09657570663839579,16200,-0.07616511017084121,0.001,2.096498,-0.3487337827682495,-0.0830075429777304,-0.09332919120788574,0.2,,,
9780,9780,326,0,1.46,6942,0,11898,0.91,-0.10477341000000001,0.21333333477377892,0.10168079122900962,16250,-0.037678749747574326,0.001,1.6735415,-0.4723933935165405,-0.05596307069668546,-0.01460735872387886,0.2,,,
9810,9810,327,0,1.52,6958,0,11937,0.89,-0.11552634,0.1926666696369648,0.16477133512496947,16300,-0.03541565340012312,0.001,0.31328526,0.0018540024757385254,-0.03866270203888415,0.03743669018149376,0.2,,,
9840,9840,328,0,1.48,6981,0,11972,0.9,-0.10412517999999998,0.032666668370366095,0.09606772497296333,16350,-0.009265648680739105,0.001,0.23702055,-0.2775062322616577,-0.02918142659589648,-0.015461388975381851,0.2,,,
9870,9870,329,0,1.44,7003,0,12005,0.91,-0.09377927999999999,0.2766666745394468,0.09528920037671923,16400,-0.12533155992627143,0.001,0.6385893,-0.10802340507507324,-0.0697529400164882,-0.07520730793476105,0.2,,,
