env/current_idx,eval/mean_ep_length,env/completion_counter,env/n_steps,eval/success_rate,eval/mean_reward,time/total_timesteps,time/iterations,rollout/success_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/time_elapsed,train/entropy_loss,train/value_loss,train/explained_variance,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/clip_fraction,train/loss,train/n_updates,train/learning_rate
12,1.64,0,30,0.86,-0.16946904258336873,30,,,,,,,,,,,,,,,,
,,,,,,30,1,0.6363636363636364,-0.45040518181818184,2.727272727272727,0,168,,,,,,,,,,
21,2.08,0,60,0.76,-0.2722753821359947,60,,,,,,,-1.9458662748336792,1.0854087948799134,-0.8519656658172607,0.2,4.1502713e-05,-0.0021903992273536233,0.0,0.3482154309749603,5,0.0001
,,,,,,60,2,0.6,-0.4233231,2.9,0,319,,,,,,,,,,
31,1.84,0,90,0.84,-0.1579162790020928,90,,,,,,,-1.9457895040512085,0.30490868985652925,-0.330450177192688,0.2,2.8095643e-05,-0.0017809415096417425,0.0,0.10587155818939209,10,0.0001
,,,,,,90,3,0.6,-0.4579394,2.966666666666667,0,456,,,,,,,,,,
40,1.94,0,120,0.82,-0.20235828840639442,120,,,,,,,-1.9457355976104735,0.19858378469944,0.10951757431030273,0.2,2.8387705e-05,-0.001164517371604923,0.0,0.09431549161672592,15,0.0001
,,,,,,120,4,0.5897435897435898,-0.47875833333333334,3.076923076923077,0,590,,,,,,,,,,
48,1.78,0,150,0.84,-0.15691482341382654,150,,,,,,,-1.9456379890441895,0.27832821011543274,-0.34362971782684326,0.2,3.1399726e-05,-0.0014134605966198421,0.0,0.12479390949010849,20,0.0001
,,,,,,150,5,0.574468085106383,-0.509331659574468,3.1914893617021276,0,721,,,,,,,,,,
61,1.64,0,180,0.88,-0.11791337432805449,180,,,,,,,-1.9453540802001954,0.34805595874786377,-0.842440128326416,0.2,4.89374e-05,-0.001927269725905134,0.0,0.1577904373407364,25,0.0001
,,,,,,180,6,0.6,-0.4793252,3.0,0,843,,,,,,,,,,
68,1.66,0,210,0.86,-0.13759665676392616,210,,,,,,,-1.945006251335144,0.1919508010149002,0.15500855445861816,0.2,4.9448012e-05,-0.0027779277740046736,0.0,0.08509980142116547,30,0.0001
,,,,,,210,7,0.5671641791044776,-0.5220944925373134,3.08955223880597,0,973,,,,,,,,,,
82,1.66,0,240,0.86,-0.11534488609060645,240,,,,,,,-1.9444227457046508,0.11909368634223938,-0.041730523109436035,0.2,5.9274833e-05,-0.0016840934831027,0.0,0.04517718404531479,35,0.0001
,,,,,,240,8,0.6049382716049383,-0.47219929629629637,2.925925925925926,0,1095,,,,,,,,,,
92,1.54,0,270,0.9,-0.11920503485016525,270,,,,,,,-1.9438511371612548,0.5341064095497131,-0.11503684520721436,0.2,3.927946e-05,-0.0007444365780493456,0.0,0.26137375831604004,40,0.0001
,,,,,,270,9,0.5934065934065934,-0.4843213956043955,2.956043956043956,0,1210,,,,,,,,,,
108,1.74,0,300,0.84,-0.17702263101935387,300,,,,,,,-1.9431627988815308,0.18717657625675202,-0.054079651832580566,0.2,7.983049e-05,-0.0031757079809903387,0.0,0.07932311296463013,45,0.0001
,,,,,,300,10,0.65,-0.4196806800000001,2.76,0,1341,,,,,,,,,,
118,1.76,0,330,0.84,-0.11983526181895286,330,,,,,,,-1.9418210983276367,0.43236621022224425,-0.19983482360839844,0.2,0.00010711948,-0.003197913384065032,0.0,0.18580769002437592,50,0.0001
,,,,,,330,11,0.64,-0.43496327,2.82,0,1480,,,,,,,,,,
127,1.68,0,360,0.88,-0.13553788700606673,360,,,,,,,-1.9407980918884278,0.22301993370056153,0.13349419832229614,0.2,2.2061666e-05,0.0005238721725376649,0.0,0.1030675619840622,55,0.0001
,,,,,,360,12,0.63,-0.44501237999999993,2.85,0,1608,,,,,,,,,,
136,1.76,0,390,0.86,-0.1631897535501048,390,,,,,,,-1.9404016256332397,0.17943378388881684,0.24217760562896729,0.2,5.2607058e-05,-0.001954564601182973,0.0,0.07823710888624191,60,0.0001
,,,,,,390,13,0.64,-0.44536022000000003,2.82,0,1735,,,,,,,,,,
144,1.92,0,420,0.8,-0.186356975925155,420,,,,,,,-1.9402677774429322,0.31774912476539613,0.25064927339553833,0.2,2.6327372e-05,-0.000839358373390553,0.0,0.14472460746765137,65,0.0001
,,,,,,420,14,0.64,-0.44687665000000004,2.79,0,1872,,,,,,,,,,
152,1.44,0,450,0.92,-0.09487780555151402,450,,,,,,,-1.9399237632751465,0.26107117235660554,-0.17150914669036865,0.2,2.777179e-05,-0.0011416336125694925,0.0,0.11147063970565796,70,0.0001
,,,,,,450,15,0.63,-0.40997487000000005,2.84,0,1996,,,,,,,,,,
161,1.34,0,480,0.92,-0.09067720212042332,480,,,,,,,-1.9392129898071289,0.48371192812919617,-1.3697123527526855,0.2,2.1382173e-05,-0.00019953211420542516,0.0,0.2432262897491455,75,0.0001
,,,,,,480,16,0.6,-0.43550144000000013,3.0,0,2110,,,,,,,,,,
173,1.32,0,510,0.96,-0.05299835725687444,510,,,,,,,-1.9394335985183715,0.22949719429016113,-0.008557319641113281,0.2,3.3168e-05,-0.0015188811311965366,0.0,0.10240519791841507,80,0.0001
,,,,,,510,17,0.64,-0.38066563999999986,2.88,0,2227,,,,,,,,,,
180,1.5,0,540,0.92,-0.07331208187155426,540,,,,,,,-1.9382318258285522,0.22315582036972045,-0.21916532516479492,0.2,3.995498e-05,-0.0009093435244478699,0.0,0.09995926171541214,85,0.0001
,,,,,,540,18,0.59,-0.42426561999999995,3.06,0,2344,,,,,,,,,,
189,1.24,0,570,0.96,-0.05257032121066004,570,,,,,,,-1.9381394863128663,0.22276805341243744,0.02132701873779297,0.2,2.6915472e-05,-0.0006986390403469045,0.0,0.09507641196250916,90,0.0001
,,,,,,570,19,0.58,-0.44161294999999995,3.12,0,2451,,,,,,,,,,
199,1.5,0,600,0.94,-0.05339523555245251,600,,,,,,,-1.9381021976470947,0.24133181273937226,-0.11744797229766846,0.2,3.0074518e-05,-0.0005506962467915599,0.0,0.09620161354541779,95,0.0001
,,,,,,600,20,0.57,-0.43911422,3.17,0,2569,,,,,,,,,,
211,1.22,0,630,0.98,-0.03164653461892158,630,,,,,,,-1.9382771968841552,0.19384347796440124,0.445473849773407,0.2,1.4525652e-05,-0.00026383876514337603,0.0,0.10085895657539368,100,0.0001
,,,,,,630,21,0.56,-0.43575697000000013,3.23,0,2682,,,,,,,,,,
223,1.5,0,660,0.9,-0.12335862676147372,660,,,,,,,-1.9381927251815796,0.3713944494724274,-0.10153508186340332,0.2,1.0790428e-05,-0.0006760569318430498,0.0,0.16157981753349304,105,0.0001
,,,,,,660,22,0.57,-0.42059822999999996,3.18,0,2803,,,,,,,,,,
233,1.74,0,690,0.88,-0.1394504494033754,690,,,,,,,-1.938194179534912,0.2716436356306076,0.022896289825439453,0.2,3.9744376e-05,-0.0016384460295860493,0.0,0.11353248357772827,110,0.0001
,,,,,,690,23,0.59,-0.3927988999999999,3.04,0,2953,,,,,,,,,,
242,1.46,0,720,0.9,-0.12024213085882365,720,,,,,,,-1.9367026805877685,0.3223715484142303,-0.06647181510925293,0.2,6.71347e-05,-0.001556020975112915,0.0,0.1495915651321411,115,0.0001
,,,,,,720,24,0.59,-0.38368477999999995,3.07,0,3079,,,,,,,,,,
255,1.36,0,750,0.94,-0.07316793411970139,750,,,,,,,-1.9347144842147828,0.14842959642410278,0.2564605474472046,0.2,4.6098234e-05,-0.0013033946180559751,0.0,0.0667039155960083,120,0.0001
,,,,,,750,25,0.64,-0.37002636,2.84,0,3203,,,,,,,,,,
264,1.46,0,780,0.94,-0.07251438916660845,780,,,,,,,-1.9339970588684081,0.18976187705993652,0.009730637073516846,0.2,9.157062e-05,-0.0017519637546502763,0.0,0.08470524847507477,125,0.0001
,,,,,,780,26,0.63,-0.3862897700000001,2.91,0,3330,,,,,,,,,,
272,1.4,0,810,0.96,-0.05597644275985658,810,,,,,,,-1.9335159540176392,0.3482260346412659,-0.5828185081481934,0.2,0.00013305148,-0.004750707394753561,0.0,0.14784684777259827,130,0.0001
,,,,,,810,27,0.61,-0.41648237,3.05,0,3450,,,,,,,,,,
282,1.48,0,840,0.96,-0.05300367049407214,840,,,,,,,-1.9309013128280639,0.1956113874912262,0.1698039174079895,0.2,6.4110754e-05,-0.0008928982508948025,0.0,0.08685252815485,135,0.0001
,,,,,,840,28,0.63,-0.40199432,2.93,0,3573,,,,,,,,,,
290,1.3,0,870,0.96,-0.04994715617503971,870,,,,,,,-1.9296530485153198,0.24680152535438538,-0.18095898628234863,0.2,0.00014896393,-0.0038924396689981934,0.0,0.10983851552009583,140,0.0001
,,,,,,870,29,0.63,-0.4170027999999999,2.95,0,3686,,,,,,,,,,
301,1.44,0,900,0.94,-0.07150366903282702,900,,,,,,,-1.9254572153091432,0.20766613781452178,-0.2765383720397949,0.2,0.0002540986,-0.005026118261739576,0.0,0.08309144526720047,145,0.0001
,,,,,,900,30,0.63,-0.41920664,2.95,0,3808,,,,,,,,,,
310,1.2,0,930,0.98,-0.029291324401274323,930,,,,,,,-1.920929503440857,0.24806734025478364,0.004851996898651123,0.2,0.00010265708,-4.568178992485628e-05,0.0,0.12129216641187668,150,0.0001
,,,,,,930,31,0.62,-0.44286818000000006,2.97,0,3914,,,,,,,,,,
319,1.26,0,960,0.96,-0.05034227310679853,960,,,,,,,-1.9200338125228882,0.20641848146915437,-0.029697179794311523,0.2,8.7908906e-05,-0.003064998396051344,0.0,0.09231261163949966,155,0.0001
,,,,,,960,32,0.59,-0.48941265,3.14,0,4024,,,,,,,,,,
328,1.26,0,990,0.96,-0.04993332679383457,990,,,,,,,-1.9157342195510865,0.3735304892063141,-0.1302199363708496,0.2,0.00017070174,-0.0031933736226831045,0.0,0.16871671378612518,160,0.0001
,,,,,,990,33,0.59,-0.49876508,3.14,0,4141,,,,,,,,,,
337,1.62,0,1020,0.86,-0.14817582657560707,1020,,,,,,,-1.910883855819702,0.2666859984397888,-0.3574579954147339,0.2,0.00017989476,-0.003719823737628758,0.0,0.1212732121348381,165,0.0001
,,,,,,1020,34,0.59,-0.50338491,3.21,0,4278,,,,,,,,,,
352,1.52,0,1050,0.9,-0.11487363262102007,1050,,,,,,,-1.9072609901428224,0.2578225046396255,0.03142338991165161,0.2,0.00021725296,-0.003092119310361596,0.0,0.11545215547084808,170,0.0001
,,,,,,1050,35,0.62,-0.48392317999999995,3.03,0,4413,,,,,,,,,,
364,1.48,0,1080,0.9,-0.12619753480888904,1080,,,,,,,-1.9012790203094483,0.20405693650245665,0.15941739082336426,0.2,0.0003002246,-0.003998949181599087,0.0,0.08812914043664932,175,0.0001
,,,,,,1080,36,0.61,-0.49075729999999995,3.01,0,4543,,,,,,,,,,
372,1.2,0,1110,0.98,-0.030148166734725236,1110,,,,,,,-1.892568254470825,0.3207666575908661,0.08910226821899414,0.2,0.000198704,-0.0012629592216885754,0.0,0.14540798962116241,180,0.0001
,,,,,,1110,37,0.6,-0.49445121000000003,3.0,0,4663,,,,,,,,,,
384,1.2,0,1140,0.96,-0.02897617739625275,1140,,,,,,,-1.885114312171936,0.13194322735071182,0.1947087049484253,0.2,0.00013587078,-0.0013671473305052473,0.0,0.05939226970076561,185,0.0001
,,,,,,1140,38,0.61,-0.49151125000000007,2.95,0,4770,,,,,,,,,,
399,1.26,0,1170,0.96,-0.055814603716135024,1170,,,,,,,-1.8806194067001343,0.18422412276268005,0.12285500764846802,0.2,3.969272e-05,0.0004587759597537211,0.0,0.08870451897382736,190,0.0001
,,,,,,1170,39,0.65,-0.42417061000000006,2.83,0,4883,,,,,,,,,,
411,1.34,0,1200,0.92,-0.0909248341433704,1200,,,,,,,-1.878133773803711,0.2978418290615082,-3.0295896530151367,0.2,1.0238091e-05,-0.0004051302786685085,0.0,0.12258414179086685,195,0.0001
,,,,,,1200,40,0.71,-0.35547786000000003,2.66,0,5004,,,,,,,,,,
424,1.1,0,1230,0.98,-0.027504484308883546,1230,,,,,,,-1.8777722120285034,0.18516923487186432,-0.17459654808044434,0.2,1.5195211e-05,-0.00040459130563235134,0.0,0.07374507188796997,200,0.0001
,,,,,,1230,41,0.74,-0.30449804,2.53,0,5105,,,,,,,,,,
435,1.26,0,1260,0.94,-0.05432471869047731,1260,,,,,,,-1.8754252672195435,0.18985851407051085,-0.27581143379211426,0.2,2.8254588e-05,-0.0002026724810759717,0.0,0.08659305423498154,205,0.0001
,,,,,,1260,42,0.75,-0.28022039000000004,2.52,0,5220,,,,,,,,,,
449,1.44,0,1290,0.94,-0.07478214731439949,1290,,,,,,,-1.8718078136444092,0.39857032895088196,-0.019185543060302734,0.2,1.947681e-05,-0.0007323420187461238,0.0,0.1797134280204773,210,0.0001
,,,,,,1290,43,0.76,-0.2671445400000001,2.45,0,5351,,,,,,,,,,
458,1.3,0,1320,0.96,-0.05699096646625548,1320,,,,,,,-1.8701895475387573,0.3895588040351868,-0.4361969232559204,0.2,3.9454302e-05,-0.0012221515054502419,0.0,0.16816076636314392,215,0.0001
,,,,,,1320,44,0.74,-0.2788234600000001,2.56,0,5467,,,,,,,,,,
474,1.24,0,1350,0.98,-0.030726196095347404,1350,,,,,,,-1.8665275573730469,0.18631114065647125,-0.11241984367370605,0.2,0.00011705558,-0.002528828404998862,0.0,0.08624958246946335,220,0.0001
,,,,,,1350,45,0.8,-0.198264,2.35,0,5578,,,,,,,,,,
485,1.54,0,1380,0.88,-0.10172256136778741,1380,,,,,,,-1.8595828771591187,0.16219180226325988,0.34335291385650635,0.2,0.00018269818,-0.0019497092968475016,0.0,0.07273081690073013,225,0.0001
,,,,,,1380,46,0.8,-0.21141144,2.33,0,5710,,,,,,,,,,
495,1.14,0,1410,0.98,-0.02790628908202052,1410,,,,,,,-1.8478657960891725,0.21165083944797516,0.0595434308052063,0.2,0.00023039381,-0.0029494363007444234,0.0,0.0949927419424057,230,0.0001
,,,,,,1410,47,0.77,-0.23698352000000003,2.42,0,5821,,,,,,,,,,
510,1.14,0,1440,0.98,-0.027912441999651493,1440,,,,,,,-1.8374888181686402,0.17430140674114228,0.07184427976608276,0.2,0.00014960369,-0.0017317498770232475,0.0,0.07978405803442001,235,0.0001
,,,,,,1440,48,0.74,-0.26098119999999997,2.48,0,5925,,,,,,,,,,
522,1.2,0,1470,0.98,-0.02985007293522358,1470,,,,,,,-1.8289714336395264,0.10797293186187744,0.3832553029060364,0.2,0.00015189449,-0.0015011191135272384,0.0,0.04473527893424034,240,0.0001
,,,,,,1470,49,0.73,-0.26036041,2.5,0,6031,,,,,,,,,,
536,1.68,0,1500,0.9,-0.11511302406899632,1500,,,,,,,-1.8160775423049926,0.167229363322258,-0.06881260871887207,0.2,0.00018217166,-0.0018384666686568352,0.0,0.06869273632764816,245,0.0001
,,,,,,1500,50,0.75,-0.24863484999999996,2.36,0,6171,,,,,,,,,,
547,1.36,0,1530,0.92,-0.05144697139970958,1530,,,,,,,-1.8024853944778443,0.3451185882091522,0.18198156356811523,0.2,0.00020692746,-0.002562370061254171,0.0,0.16589155793190002,250,0.0001
,,,,,,1530,51,0.74,-0.25094363999999997,2.43,0,6292,,,,,,,,,,
562,1.32,0,1560,0.96,-0.05412301626522094,1560,,,,,,,-1.7910648584365845,0.20588084757328035,-0.1867215633392334,0.2,0.00014907321,-0.0009535471823377328,0.0,0.08654217422008514,255,0.0001
,,,,,,1560,52,0.77,-0.25593327,2.34,0,6422,,,,,,,,,,
571,1.5,0,1590,0.9,-0.11716344168875366,1590,,,,,,,-1.7792143821716309,0.4468867421150208,-0.062375545501708984,0.2,0.0001611789,-0.003371973650840432,0.0,0.20778456330299377,260,0.0001
,,,,,,1590,53,0.74,-0.28858626,2.45,0,6553,,,,,,,,,,
586,1.22,0,1620,0.98,-0.030025157304480674,1620,,,,,,,-1.763532543182373,0.1971609562635422,0.04543179273605347,0.2,0.00032333733,-0.005260348211353261,0.0,0.07910894602537155,265,0.0001
,,,,,,1620,54,0.76,-0.26585488,2.39,0,6675,,,,,,,,,,
595,1.3,0,1650,0.96,-0.052147442363202574,1650,,,,,,,-1.743311309814453,0.19387635588645935,0.302593469619751,0.2,0.00035172503,-0.003063688743859494,0.0,0.09025214612483978,270,0.0001
,,,,,,1650,55,0.75,-0.29121251,2.43,0,6801,,,,,,,,,,
606,1.32,0,1680,0.98,-0.030444655995815993,1680,,,,,,,-1.7194238185882569,0.21506917774677276,0.011377394199371338,0.2,0.000395449,-0.006244701081887172,0.0,0.09167736768722534,275,0.0001
,,,,,,1680,56,0.76,-0.30398992,2.42,0,6913,,,,,,,,,,
614,1.2,0,1710,0.98,-0.030210357811301946,1710,,,,,,,-1.694233274459839,0.32306995391845705,-0.044570207595825195,0.2,0.0003994008,-0.0019657615657585835,0.0,0.14999336004257202,280,0.0001
,,,,,,1710,57,0.71,-0.35444094,2.63,0,7046,,,,,,,,,,
626,1.26,0,1740,0.98,-0.03138174143619835,1740,,,,,,,-1.674165415763855,0.19078754484653473,0.0727960467338562,0.2,7.044872e-05,0.0009273215243592147,0.0,0.09319636225700378,285,0.0001
,,,,,,1740,58,0.7,-0.38575214,2.64,0,7202,,,,,,,,,,
635,1.22,0,1770,1.0,-0.00949332393705845,1770,,,,,,,-1.6709330558776856,0.17699446380138398,0.2579156160354614,0.2,3.620585e-05,-0.0006511286958509998,0.0,0.08175618946552277,290,0.0001
,,,,,,1770,59,0.68,-0.40819179,2.72,0,7310,,,,,,,,,,
647,1.34,0,1800,0.94,-0.051620684703812,1800,,,,,,,-1.6664418697357177,0.24393500983715058,0.054696083068847656,0.2,6.103913e-05,-0.001301736039652468,0.0,0.11143361032009125,295,0.0001
,,,,,,1800,60,0.69,-0.4065290099999999,2.67,0,7438,,,,,,,,,,
662,1.34,0,1830,0.94,-0.07024901342112572,1830,,,,,,,-1.6554009675979615,0.24875801801681519,0.1289196014404297,0.2,0.00015027125,-0.0020656116687072235,0.0,0.11680996417999268,300,0.0001
,,,,,,1830,61,0.69,-0.39641638999999995,2.69,0,7559,,,,,,,,,,
670,1.64,0,1860,0.9,-0.1155158879328519,1860,,,,,,,-1.6414840459823608,0.20177524387836457,0.3734082579612732,0.2,0.00017791986,-0.003682234004760687,0.0,0.0834227204322815,305,0.0001
,,,,,,1860,62,0.68,-0.4008071899999999,2.73,0,7690,,,,,,,,,,
676,1.66,0,1890,0.88,-0.1008484436199069,1890,,,,,,,-1.6218871593475341,0.11527025997638703,0.5062110424041748,0.2,0.00018715262,-0.0027080769852425137,0.0,0.05039754509925842,310,0.0001
,,,,,,1890,63,0.65,-0.43640933,2.89,0,7825,,,,,,,,,,
687,1.4,0,1920,0.92,-0.07453705182764679,1920,,,,,,,-1.6083574533462524,0.20062464773654937,-0.06034195423126221,0.2,0.00017881593,3.2687978867329547e-05,0.0,0.08963601291179657,315,0.0001
,,,,,,1920,64,0.63,-0.4599994600000001,2.98,0,7946,,,,,,,,,,
700,1.28,0,1950,0.96,-0.05023764577228576,1950,,,,,,,-1.6098199844360352,0.2750260829925537,-0.22735309600830078,0.2,0.00014361739,-0.002269193294147609,0.0,0.12393877655267715,320,0.0001
,,,,,,1950,65,0.66,-0.40384268,2.84,0,8055,,,,,,,,,,
715,1.3,0,1980,0.96,-0.050531109585426746,1980,,,,,,,-1.5824428081512452,0.23079921901226044,0.22157078981399536,0.2,0.000111641486,-0.001219870443456017,0.0,0.1057060956954956,325,0.0001
,,,,,,1980,66,0.7,-0.3591201400000001,2.64,0,8171,,,,,,,,,,
726,1.36,0,2010,0.94,-0.0706083676032722,2010,,,,,,,-1.5795139789581298,0.208926722407341,0.132199227809906,0.2,1.0083119e-05,0.00060440262003425,0.0,0.09987055510282516,330,0.0001
,,,,,,2010,67,0.69,-0.35481037,2.67,0,8296,,,,,,,,,,
742,1.36,0,2040,0.96,-0.052207606369629504,2040,,,,,,,-1.5793346881866455,0.20589737296104432,-0.08468520641326904,0.2,7.5705844e-05,-0.0013963083158401446,0.0,0.0930292159318924,335,0.0001
,,,,,,2040,68,0.74,-0.28564966,2.52,0,8415,,,,,,,,,,
754,1.3,0,2070,0.96,-0.050498112342320385,2070,,,,,,,-1.5674355983734132,0.1461652934551239,0.17560285329818726,0.2,9.741386e-05,-0.0014239323224565226,0.0,0.06387762725353241,340,0.0001
,,,,,,2070,69,0.73,-0.29899118,2.52,0,8526,,,,,,,,,,
763,1.5,0,2100,0.92,-0.0768197220377624,2100,,,,,,,-1.5507773399353026,0.3255723237991333,-0.11475026607513428,0.2,0.000119201344,-0.001524568629295686,0.0,0.15372216701507568,345,0.0001
,,,,,,2100,70,0.7,-0.32805429999999997,2.64,0,8654,,,,,,,,,,
777,1.66,0,2130,0.88,-0.14006718003191054,2130,,,,,,,-1.5335727691650392,0.25411578416824343,-0.18664932250976562,0.2,0.00015060107,-0.002358802522843062,0.0,0.11239112168550491,350,0.0001
,,,,,,2130,71,0.76,-0.25986849999999995,2.38,0,8792,,,,,,,,,,
789,1.62,0,2160,0.88,-0.11439291414339095,2160,,,,,,,-1.5121305942535401,0.14905821084976195,0.5152766704559326,0.2,0.0002182881,-0.0033550798163438423,0.0,0.06484979391098022,355,0.0001
,,,,,,2160,72,0.77,-0.24535747999999993,2.33,0,8923,,,,,,,,,,
803,1.58,0,2190,0.9,-0.0995440026372671,2190,,,,,,,-1.491511607170105,0.21395843029022216,0.2663193345069885,0.2,8.603533e-05,0.0006431063039538998,0.0,0.10125651210546494,360,0.0001
,,,,,,2190,73,0.79,-0.23570389000000003,2.29,0,9072,,,,,,,,,,
815,1.2,0,2220,1.0,-0.009787874026224018,2220,,,,,,,-1.4825789213180542,0.1509971648454666,0.13631278276443481,0.2,5.2545467e-05,-0.0013018468976952135,0.0,0.06767352670431137,365,0.0001
,,,,,,2220,74,0.77,-0.25499194,2.39,0,9203,,,,,,,,,,
826,1.42,0,2250,0.92,-0.09276812261436135,2250,,,,,,,-1.475572371482849,0.13647420108318328,0.3246743679046631,0.2,7.824103e-05,-0.001737362960120592,0.0,0.06370676308870316,370,0.0001
,,,,,,2250,75,0.78,-0.24806561000000005,2.43,0,9325,,,,,,,,,,
837,1.28,0,2280,0.94,-0.07535591556690634,2280,,,,,,,-1.4633674383163453,0.19679474234580993,-0.5297795534133911,0.2,5.8122478e-05,-3.728031617349359e-05,0.0,0.09040287882089615,375,0.0001
,,,,,,2280,76,0.77,-0.2500458,2.44,0,9453,,,,,,,,,,
857,1.54,0,2310,0.92,-0.07509998289868236,2310,,,,,,,-1.4517394304275513,0.14600491225719453,0.3067723512649536,0.2,4.558563e-05,-0.0006328066228888929,0.0,0.06636938452720642,380,0.0001
,,,,,,2310,77,0.79,-0.20881563000000003,2.36,0,9576,,,,,,,,,,
866,1.42,0,2340,0.96,-0.05275538980029523,2340,,,,,,,-1.440598154067993,0.04299656748771667,-7.0534820556640625,0.2,0.00014486312,-0.002736945133656832,0.0,0.01575051061809063,385,0.0001
,,,,,,2340,78,0.8,-0.18501033,2.33,0,9700,,,,,,,,,,
881,1.44,0,2370,0.94,-0.07433921329211443,2370,,,,,,,-1.4202711820602416,0.10379012674093246,0.2808602452278137,0.2,3.7829082e-05,0.0007032755886516639,0.0,0.04983600601553917,390,0.0001
,,,,,,2370,79,0.82,-0.16518343000000002,2.26,0,9829,,,,,,,,,,
891,1.24,0,2400,0.94,-0.07029822805896402,2400,,,,,,,-1.4189911365509034,0.10787443965673446,0.33079415559768677,0.2,2.2397438e-05,-0.0004646142401419695,0.0,0.04792335629463196,395,0.0001
,,,,,,2400,80,0.79,-0.22204184,2.35,0,9943,,,,,,,,,,
903,1.58,0,2430,0.9,-0.11668110522441566,2430,,,,,,,-1.4152731418609619,0.4357376515865326,0.3605020046234131,0.2,8.1982216e-05,-0.003906441492339141,0.0,0.18224862217903137,400,0.0001
,,,,,,2430,81,0.77,-0.24507732000000002,2.42,0,10070,,,,,,,,,,
912,1.46,0,2460,0.94,-0.07216400232631713,2460,,,,,,,-1.408519458770752,0.12425297945737838,0.46969926357269287,0.2,6.090204e-05,-0.0006361969331443618,0.0,0.05875687301158905,405,0.0001
,,,,,,2460,82,0.75,-0.27053784000000003,2.51,0,10193,,,,,,,,,,
924,1.46,0,2490,0.92,-0.0944611570937559,2490,,,,,,,-1.4043601036071778,0.1945312350988388,0.0921168327331543,0.2,0.000116932395,-0.0027953337924554234,0.0,0.08793359994888306,410,0.0001
,,,,,,2490,83,0.78,-0.25152376,2.44,0,10316,,,,,,,,,,
939,1.22,0,2520,0.98,-0.029272088990546764,2520,,,,,,,-1.3915568828582763,0.31507105827331544,-0.09634959697723389,0.2,0.00010922154,-0.001981299334826403,0.0,0.14748050272464752,415,0.0001
,,,,,,2520,84,0.79,-0.26145545000000003,2.34,0,10439,,,,,,,,,,
951,1.38,0,2550,0.94,-0.051223279433324935,2550,,,,,,,-1.3730786085128783,0.18101360499858857,0.47468751668930054,0.2,0.000115692616,-0.0010671744705177844,0.0,0.08196216821670532,420,0.0001
,,,,,,2550,85,0.75,-0.3005053,2.47,0,10552,,,,,,,,,,
964,1.24,0,2580,0.98,-0.029060304211452604,2580,,,,,,,-1.3700076580047607,0.14866512417793273,0.3145509362220764,0.2,2.724727e-05,0.0001394395037159768,0.0,0.06779808551073074,425,0.0001
,,,,,,2580,86,0.75,-0.30793116000000004,2.46,0,10671,,,,,,,,,,
979,1.3,0,2610,0.96,-0.030058318828232587,2610,,,,,,,-1.3655402660369873,0.13566527068614959,0.3625354766845703,0.2,6.139874e-05,-0.0016876689639566678,0.0,0.06040996313095093,430,0.0001
,,,,,,2610,87,0.75,-0.3241002,2.45,0,10796,,,,,,,,,,
992,1.42,0,2640,0.92,-0.07219765617977827,2640,,,,,,,-1.3685275793075562,0.2253037452697754,0.2725118398666382,0.2,5.9280792e-05,-0.0019679931403757678,0.0,0.10390618443489075,435,0.0001
,,,,,,2640,88,0.77,-0.29308906,2.39,0,10924,,,,,,,,,,
1002,1.42,0,2670,0.92,-0.0914398856041953,2670,,,,,,,-1.3725584506988526,0.17549225986003875,0.3909081220626831,0.2,9.769201e-05,-0.0010504956842247281,0.0,0.07967475801706314,440,0.0001
,,,,,,2670,89,0.77,-0.30603271,2.45,0,11044,,,,,,,,,,
1017,1.56,0,2700,0.86,-0.11525617108680308,2700,,,,,,,-1.3828601121902466,0.3897110164165497,-0.13341331481933594,0.2,0.00015690923,-0.0022038232744669983,0.0,0.1851632297039032,445,0.0001
,,,,,,2700,90,0.81,-0.25004435999999997,2.25,0,11176,,,,,,,,,,
1028,1.4,0,2730,0.94,-0.07123012906871735,2730,,,,,,,-1.3949818849563598,0.1516719102859497,0.3592594265937805,0.2,6.82354e-05,3.44236549914001e-06,0.0,0.06794682145118713,450,0.0001
,,,,,,2730,91,0.78,-0.27585396,2.33,0,11293,,,,,,,,,,
1043,1.54,0,2760,0.94,-0.07514570211060345,2760,,,,,,,-1.403179931640625,0.211615452170372,0.24567818641662598,0.2,7.649262e-06,0.00044458984824160554,0.0,0.1045679897069931,455,0.0001
,,,,,,2760,92,0.79,-0.26718079,2.32,0,11421,,,,,,,,,,
1055,1.4,0,2790,0.9,-0.0711348693817854,2790,,,,,,,-1.4000327110290527,0.14350573420524598,0.3053429126739502,0.2,3.118118e-05,-0.0013966912423107659,0.0,0.06525187194347382,460,0.0001
,,,,,,2790,93,0.79,-0.28429296,2.29,0,11538,,,,,,,,,,
1070,1.18,0,2820,0.98,-0.029249470960348845,2820,,,,,,,-1.3913900136947632,0.24764417111873627,0.3789851665496826,0.2,4.4520697e-05,-0.0005686736141797156,0.0,0.11372862756252289,465,0.0001
,,,,,,2820,94,0.8,-0.28174706,2.29,0,11659,,,,,,,,,,
