env/current_idx,time/time_elapsed,rollout/ep_len_mean,time/iterations,rollout/success_rate,time/fps,time/total_timesteps,env/n_steps,rollout/ep_rew_mean,env/completion_counter,train/clip_range,train/learning_rate,train/value_loss,train/explained_variance,train/entropy_loss,train/n_updates,train/clip_fraction,train/approx_kl,train/policy_gradient_loss,train/loss,eval/mean_reward,eval/success_rate,eval/mean_ep_length
7385,39110,1.19,1041,0.97,0,31230,31230,-0.029110389999999993,1,0.2,0.0001,0.02137514343485236,-384.12725830078125,-0.0895955428481102,10400,0.0,1.9868216e-08,-1.0794997050922461e-05,0.006812635809183121,,,
7411,39142,1.2,1042,0.97,0,31260,31260,-0.029351390000000005,1,0.2,0.0001,0.060211388021707536,-1.1226186752319336,-0.08558962866663933,10410,0.0,0.0,-5.238254835404632e-06,0.022546153515577316,,,
7436,39175,1.16,1043,0.98,0,31290,31290,-0.018739900000000004,1,0.2,0.0001,0.035614490136504175,0.35811811685562134,-0.12495205625891685,10420,0.0,0.00031879146,-0.007097159654367147,8.14143568277359e-05,,,
7459,39211,1.25,1044,0.96,0,31320,31320,-0.04041080999999999,1,0.2,0.0001,0.01572117442265153,-1.2043707370758057,-0.0782584585249424,10430,0.0,6.437302e-07,-2.9728114765958934e-05,0.005317056085914373,,,
7485,39245,1.23,1045,0.96,0,31350,31350,-0.05016034999999999,1,0.2,0.0001,0.11793875992298126,0.02874755859375,-0.07018234953284264,10440,0.0,1.4523665e-05,0.0001401038963861012,0.04923851788043976,,,
7507,39287,1.24,1046,0.95,0,31380,31380,-0.061277870000000005,1,0.2,0.0001,0.06847801506519317,0.34777843952178955,-0.07017382979393005,10450,0.0,0.0,-5.116065277199766e-07,0.032381292432546616,,,
7534,39320,1.25,1047,0.94,0,31410,31410,-0.07122188000000002,1,0.2,0.0001,0.10209056064486503,0.430573046207428,-0.07117125242948533,10460,0.0,0.0,1.7474095415082047e-07,0.04580250754952431,,,
7560,39353,1.19,1048,0.96,0,31440,31440,-0.050034310000000005,1,0.2,0.0001,0.04821396581828594,0.5194119811058044,-0.07273492068052292,10470,0.0,2.2391478e-05,-0.0001134946968948114,0.020152559503912926,,,
7587,39386,1.15,1049,0.97,0,31470,31470,-0.039321260000000004,1,0.2,0.0001,0.029615066945552826,-72.63561248779297,-0.15752031803131103,10480,0.023333334550261497,0.02101696,-0.0026860591928318913,0.005222641862928867,,,
7607,39420,1.2,1050,0.96,0,31500,31500,-0.029196690000000004,1,0.2,0.0001,0.021876062639057635,-0.4522888660430908,-0.09291824251413346,10490,0.0,8.525451e-06,-7.509055306620382e-06,0.010819757357239723,,,
7630,39455,1.24,1051,0.96,0,31530,31530,-0.02962472,1,0.2,0.0001,0.039537042006850244,0.4887148141860962,-0.07502738609910012,10500,0.0,1.9868216e-09,3.4501652112162163e-06,0.01723524183034897,,,
7652,39489,1.29,1052,0.95,0,31560,31560,-0.04010032000000001,1,0.2,0.0001,0.03906845152378082,0.6250408291816711,-0.07956556826829911,10510,0.0,0.0,-1.1222809811917144e-06,0.016777856275439262,,,
7673,39521,1.37,1053,0.93,0,31590,31590,-0.06155204,1,0.2,0.0001,0.05344134531915188,0.43854767084121704,-0.09852029010653496,10520,0.0,0.0004623254,-0.0012144344163243837,0.020451275631785393,,,
7702,39556,1.25,1054,0.96,0,31620,31620,-0.04974147,1,0.2,0.0001,0.16964488625526428,0.09093940258026123,-0.07781039252877235,10530,0.0,1.3113022e-07,-5.343417287200225e-05,0.07344038784503937,,,
7722,39594,1.28,1055,0.96,0,31650,31650,-0.050409640000000006,1,0.2,0.0001,0.03445585072040558,-197.82891845703125,-0.08034601733088494,10540,0.0,4.7683717e-08,-3.3472775788112584e-05,0.015474673360586166,,,
7741,39627,1.32,1056,0.96,0,31680,31680,-0.052058799999999995,1,0.2,0.0001,0.08493884131312371,0.12701469659805298,-0.07807420194149017,10550,0.0,5.165736e-08,-1.4888644363963976e-05,0.038976117968559265,,,
7766,39660,1.29,1057,0.97,0,31710,31710,-0.04256295000000001,1,0.2,0.0001,0.08793007954955101,0.18782848119735718,-0.1337665945291519,10560,0.0,0.00035210451,-0.0010925311916798908,0.036872170865535736,,,
7794,39695,1.29,1058,0.98,0,31740,31740,-0.032246050000000005,1,0.2,0.0001,0.012746651750057935,-4.455275535583496,-0.0773102506995201,10570,0.0,0.0,1.933599517123241e-06,0.00445028580725193,,,
7814,39728,1.27,1059,0.97,0,31770,31770,-0.04146559000000001,1,0.2,0.0001,0.004154550842940807,-168.77822875976562,-0.13146162927150726,10580,0.010000000521540642,0.0012684147,-0.0012381076925278122,-0.0004328427603468299,,,
7841,39767,1.21,1060,0.96,0,31800,31800,-0.04941488000000001,1,0.2,0.0001,0.1751331776380539,0.16685450077056885,-0.07387549802660942,10590,0.0,0.0,-1.4921029567460664e-06,0.07591566443443298,,,
7862,39801,1.25,1061,0.93,0,31830,31830,-0.07927338,1,0.2,0.0001,0.06802698448300362,0.40098947286605835,-0.07309168428182602,10600,0.0,0.0,-9.959936032810647e-07,0.028028463944792747,,,
7884,39835,1.31,1062,0.91,0,31860,31860,-0.09996562000000003,1,0.2,0.0001,0.13621679022908212,0.3744622468948364,-0.07395199686288834,10610,0.0,0.00016931693,-0.0008011957023215998,0.056624848395586014,,,
7903,39867,1.37,1063,0.89,0,31890,31890,-0.11148593999999998,1,0.2,0.0001,0.10931710824370384,0.42546629905700684,-0.07874678298830987,10620,0.0,2.0662944e-07,-1.1446177862439732e-05,0.051214706152677536,,,
7929,39903,1.35,1064,0.9,0,31920,31920,-0.10136319,1,0.2,0.0001,0.10649810060858726,0.45770418643951416,-0.08189767077565194,10630,0.0,2.9802322e-08,-2.3577411930020274e-05,0.04574828967452049,,,
7955,39935,1.33,1065,0.91,0,31950,31950,-0.09124023999999999,1,0.2,0.0001,0.09367484673857689,0.08479464054107666,-0.10327064022421836,10640,0.0,0.00038367708,-0.0038515722914598703,0.035762347280979156,,,
7974,39971,1.35,1066,0.91,0,31980,31980,-0.09222114999999997,1,0.2,0.0001,0.03971000052988529,0.641790509223938,-0.07563019469380379,10650,0.0,5.6028364e-07,9.211848159829117e-06,0.016695842146873474,,,
7996,40010,1.31,1067,0.93,0,32010,32010,-0.0610428,1,0.2,0.0001,0.2447158858180046,0.01439356803894043,-0.07615611329674721,10660,0.0,1.39077505e-08,-2.9496549970886578e-05,0.11553545296192169,,,
8017,40045,1.36,1068,0.93,0,32040,32040,-0.07305405,1,0.2,0.0001,0.03573952782899141,-0.3764793872833252,-0.11837006732821465,10670,0.0,0.0001048545,-0.0005184270429406723,0.013536856509745121,,,
8040,40077,1.38,1069,0.92,0,32070,32070,-0.07342661,1,0.2,0.0001,0.015655809734016656,0.8157711625099182,-0.06710777655243874,10680,0.0,6.397367e-05,-0.00011423185448018458,0.006544109899550676,,,
8064,40109,1.33,1070,0.93,0,32100,32100,-0.05212275,1,0.2,0.0001,0.10195102617144584,-0.03556680679321289,-0.06518490239977837,10690,0.0,0.0,-1.6382336826659128e-06,0.04462346062064171,,,
8089,40142,1.31,1071,0.94,0,32130,32130,-0.05169474,1,0.2,0.0001,0.124217689037323,-0.22347581386566162,-0.06968756839632988,10700,0.0,5.165736e-08,-7.499535794224244e-05,0.05668552219867706,,,
8112,40174,1.27,1072,0.93,0,32160,32160,-0.059635630000000016,1,0.2,0.0001,0.10190251842141151,-0.06022071838378906,-0.1076282061636448,10710,0.0,3.0352672e-05,-0.0006321759972828467,0.046060897409915924,,,
8141,40208,1.19,1073,0.95,0,32190,32190,-0.04857344,1,0.2,0.0001,0.12141687497496605,0.29009538888931274,-0.07273015603423119,10720,0.0,3.973643e-09,-1.7578403267215491e-06,0.054562684148550034,,,
8164,40245,1.2,1074,0.96,0,32220,32220,-0.049004700000000005,1,0.2,0.0001,0.04172910712659359,-151.30868530273438,-0.07185280993580818,10730,0.0,0.0,-8.959571534461475e-07,0.018356436863541603,,,
8187,40285,1.22,1075,0.95,0,32250,32250,-0.05922502999999999,1,0.2,0.0001,0.08612358495593071,0.16044366359710693,-0.07868964672088623,10740,0.003333333507180214,0.0012703399,-0.0019833809508902787,0.03345959261059761,,,
8208,40318,1.24,1076,0.94,0,32280,32280,-0.07530577000000001,1,0.2,0.0001,0.11408426836133004,0.38460230827331543,-0.08050358444452285,10750,0.006666667014360428,0.0009300232,-0.004103518018188623,0.044140253216028214,,,
8229,40351,1.33,1077,0.91,0,32310,32310,-0.09687008000000001,1,0.2,0.0001,0.13034983575344086,0.5190126895904541,-0.08754265680909157,10760,0.013333334028720856,0.0017195701,-0.0027991040559331992,0.04888538271188736,,,
8255,40388,1.3,1078,0.91,0,32340,32340,-0.09627034,1,0.2,0.0001,0.12505119889974595,0.3114625811576843,-0.10095666274428368,10770,0.0,4.152457e-07,6.605138313409142e-05,0.05858037620782852,,,
8277,40429,1.3,1079,0.91,0,32370,32370,-0.08711003999999999,1,0.2,0.0001,0.08186931312084197,0.18904352188110352,-0.10285607427358627,10780,0.0,0.0,6.753206342580143e-07,0.03666868060827255,,,
8295,40462,1.36,1080,0.89,0,32400,32400,-0.10628131000000002,1,0.2,0.0001,0.13873359933495522,-0.1354919672012329,-0.11906002014875412,10790,0.0,2.6027362e-06,-2.315541083248718e-05,0.06110760197043419,,,
8316,40495,1.37,1081,0.89,0,32430,32430,-0.09222937999999999,1,0.2,0.0001,0.10082426592707634,0.6774275898933411,-0.14900098145008087,10800,0.0,7.212162e-06,-0.00012621472251339583,0.04525395855307579,,,
8342,40534,1.34,1082,0.92,0,32460,32460,-0.07133334999999999,1,0.2,0.0001,0.06935210376977921,0.5475188493728638,-0.1403886631131172,10810,0.0,4.1325887e-07,1.1980632850061567e-05,0.0321359746158123,,,
8368,40571,1.3,1083,0.94,0,32490,32490,-0.06043181999999998,1,0.2,0.0001,0.03794769234955311,-210.52020263671875,-0.16612547338008882,10820,0.013333334028720856,0.0026539029,-0.002112764851481186,0.011214261874556541,,,
8389,40609,1.29,1084,0.95,0,32520,32520,-0.04059727,1,0.2,0.0001,0.02750093676149845,-149.21493530273438,-0.1213113896548748,10830,0.0,9.310245e-06,-0.0006347706841188128,0.0061430553905665874,,,
8408,40644,1.3,1085,0.95,0,32550,32550,-0.030852900000000003,1,0.2,0.0001,0.11257080584764481,-0.07525503635406494,-0.10335184931755066,10840,0.0,3.9339065e-07,-0.00010639046557727738,0.05138944834470749,,,
8426,40676,1.38,1086,0.92,0,32580,32580,-0.062106839999999996,1,0.2,0.0001,0.08641793206334114,0.17121881246566772,-0.10503028035163879,10850,0.0,2.7815501e-08,2.2264917442971212e-05,0.03976752609014511,,,
8447,40711,1.44,1087,0.89,0,32610,32610,-0.08271106,1,0.2,0.0001,0.16129032522439957,0.32055187225341797,-0.10960365235805511,10860,0.0,5.9604645e-08,-2.4161339007022776e-05,0.06787474453449249,,,
8470,40751,1.47,1088,0.88,0,32640,32640,-0.09311784000000001,1,0.2,0.0001,0.12628088071942328,0.282812237739563,-0.11913540735840797,10870,0.003333333507180214,0.0007681529,-0.0009425584981848978,0.05512010678648949,,,
8495,40786,1.4,1089,0.9,0,32670,32670,-0.07210137,1,0.2,0.0001,0.10799041762948036,0.02917325496673584,-0.11451001614332199,10880,0.0,1.1901061e-06,4.711608158096681e-05,0.04892837256193161,,,
8515,40817,1.42,1090,0.89,0,32700,32700,-0.10214601,1,0.2,0.0001,0.04555973932147026,-48.739845275878906,-0.1436208665370941,10890,0.0,2.827247e-06,-0.00013035615035423832,0.015618265606462955,,,
8536,40855,1.37,1091,0.91,0,32730,32730,-0.07174074,1,0.2,0.0001,0.2642041385173798,0.23673903942108154,-0.19550367444753647,10900,0.010000000521540642,0.002518322,-0.00670981707245426,0.11710688471794128,,,
8562,40886,1.3,1092,0.93,0,32760,32760,-0.060723589999999994,1,0.2,0.0001,0.08017101362347603,0.23231381177902222,-0.20182109326124192,10910,0.026666668057441712,0.005945601,-0.003928878936179281,0.026829782873392105,,,
8592,40920,1.23,1093,0.94,0,32790,32790,-0.05961799999999999,1,0.2,0.0001,0.0973901629447937,0.05021250247955322,-0.16581792533397674,10920,0.013333334028720856,0.002305182,-0.008794904494037326,0.033913563936948776,,,
8619,40953,1.16,1094,0.97,0,32820,32820,-0.028827989999999994,1,0.2,0.0001,0.017416990268975495,-1026.2642822265625,-0.11339987367391587,10930,0.013333334028720856,0.0024807611,-0.005547775602899208,-0.0028287507593631744,,,
8644,40985,1.11,1095,0.98,0,32850,32850,-0.02777444,1,0.2,0.0001,0.02378105716779828,-159.5006103515625,-0.14775626957416535,10940,0.0,0.00013689001,-0.0003984374741172303,0.0047576455399394035,,,
8668,41019,1.14,1096,0.98,0,32880,32880,-0.028194719999999996,1,0.2,0.0001,0.0554661326110363,0.5265933275222778,-0.11853304132819176,10950,0.020000001043081285,0.005989915,-0.0015297286338560312,0.02386452816426754,,,
8689,41052,1.23,1097,0.97,0,32910,32910,-0.0393764,1,0.2,0.0001,0.04888242669403553,0.5332612991333008,-0.09185586422681809,10960,0.0,3.7145615e-05,-0.0001125916853455644,0.02187584899365902,,,
8709,41086,1.27,1098,0.95,0,32940,32940,-0.05967941000000001,1,0.2,0.0001,0.12556700110435487,-0.27574026584625244,-0.08886671736836434,10970,0.0,1.13248824e-07,-3.1345685286865434e-05,0.05937734246253967,,,
8733,41119,1.35,1099,0.93,0,32970,32970,-0.08110381000000003,1,0.2,0.0001,0.19105884581804275,-0.12014615535736084,-0.16703446954488754,10980,0.010000000521540642,0.0014552871,-0.004947692135853466,0.07525450736284256,,,
8752,,,,,,33000,33000,,1,0.2,0.0001,0.12433229461312294,0.07804876565933228,-0.1373632311820984,10990,0.0,0.00027606488,-0.0035658713208976955,0.048019178211688995,-0.0804471007315442,0.93,1.35
,41307,1.42,1100,0.91,0,33000,,-0.10276464000000002,,,,,,,,,,,,,,
8779,41341,1.34,1101,0.91,0,33030,33030,-0.10167172000000001,1,0.2,0.0001,0.1347322180867195,0.3569942116737366,-0.13486215844750404,11000,0.020000001043081285,0.004564943,-0.004264383577586628,0.0547238364815712,,,
8801,41374,1.28,1102,0.94,0,33060,33060,-0.07138722,1,0.2,0.0001,0.06799081936478615,0.5819672346115112,-0.15143577456474305,11010,0.0,0.0002889832,0.00017966617912534844,0.02990630269050598,,,
8825,41405,1.34,1103,0.93,0,33090,33090,-0.08478403999999999,1,0.2,0.0001,0.060793681815266606,0.09718966484069824,-0.20557387173175812,11020,0.0,2.0956993e-05,-0.000935193814463453,0.021022019907832146,,,
8850,41438,1.24,1104,0.96,0,33120,33120,-0.052705880000000004,1,0.2,0.0001,0.1409432291984558,0.07514339685440063,-0.2244801864027977,11030,0.04666666761040687,0.006123511,-0.0037945399635159307,0.0635756105184555,,,
8873,41476,1.29,1105,0.95,0,33150,33150,-0.05344271999999999,1,0.2,0.0001,0.011311167478561401,-1.1821818351745605,-0.2224968895316124,11040,0.013333334028720856,0.004233871,-0.0018942171019443066,0.0014571412466466427,,,
8887,41516,1.39,1106,0.93,0,33180,33180,-0.07654996999999998,1,0.2,0.0001,0.10749127641320229,-0.07717061042785645,-0.2380914568901062,11050,0.05000000260770321,0.021773553,-0.02432638106867664,0.02215677872300148,,,
8915,41551,1.33,1107,0.94,0,33210,33210,-0.06432065999999999,1,0.2,0.0001,0.2040003404021263,0.19223922491073608,-0.22545257806777955,11060,0.0,0.0009066105,-0.002956876153669641,0.08156304061412811,,,
8932,41587,1.38,1108,0.92,0,33240,33240,-0.08386884,1,0.2,0.0001,0.015951612126082183,-232.7312774658203,-0.1833495870232582,11070,0.036666668578982355,0.01662698,-0.027115896195173406,-0.025812912732362747,,,
8961,41627,1.34,1109,0.93,0,33270,33270,-0.08290506,1,0.2,0.0001,0.16335646361112593,0.39761054515838623,-0.127765291929245,11080,0.0,1.0689099e-05,0.0001014230617510492,0.0664023756980896,,,
8979,41658,1.39,1110,0.91,0,33300,33300,-0.09546241000000003,1,0.2,0.0001,0.014294797368347645,0.8617266416549683,-0.16420618146657945,11090,0.01666666753590107,0.005482459,-0.0022453036590015076,0.0025016607251018286,,,
9002,41696,1.34,1111,0.92,0,33330,33330,-0.08281766999999998,1,0.2,0.0001,0.13460350334644317,0.27335262298583984,-0.14657270312309265,11100,0.01666666753590107,0.0030662636,-0.002797659380206241,0.05645936727523804,,,
9026,41732,1.36,1112,0.91,0,33360,33360,-0.09417199999999999,1,0.2,0.0001,0.09633790999650955,-0.0208437442779541,-0.18730603903532028,11110,0.0,1.2004375e-05,-0.0003834674300256857,0.040941569954156876,,,
9048,41770,1.33,1113,0.92,0,33390,33390,-0.08307014999999998,1,0.2,0.0001,0.09287922680377961,0.49888479709625244,-0.19303455352783203,11120,0.0,2.0039082e-05,-0.00042543827796182043,0.0387609489262104,,,
9073,41803,1.29,1114,0.93,0,33420,33420,-0.08094019999999999,1,0.2,0.0001,0.12457107156515121,0.27597516775131226,-0.17263590097427367,11130,0.0,1.9023815e-05,-0.0006569461510692598,0.05616651102900505,,,
9094,41834,1.29,1115,0.92,0,33450,33450,-0.09235000999999998,1,0.2,0.0001,0.14113588035106658,-0.4393364191055298,-0.2025959312915802,11140,0.0,1.048843e-05,-0.0010191948466915068,0.06109581142663956,,,
9115,41868,1.34,1116,0.9,0,33480,33480,-0.10268062,1,0.2,0.0001,0.2000013545155525,0.23879677057266235,-0.209148633480072,11150,0.010000000521540642,0.0011006892,-0.0018399609265421723,0.09052202850580215,,,
9138,41906,1.31,1117,0.91,0,33510,33510,-0.08181982000000002,1,0.2,0.0001,0.13514363244175912,0.16774970293045044,-0.19717916697263718,11160,0.01666666753590107,0.0074077644,-0.00909548516307641,0.04416973143815994,,,
9159,41937,1.38,1118,0.89,0,33540,33540,-0.09433466000000001,1,0.2,0.0001,0.13362678214907647,-0.38797199726104736,-0.1842947259545326,11170,0.0,1.0804335e-05,-0.00044178614499594814,0.060507118701934814,,,
9179,41971,1.38,1119,0.89,0,33570,33570,-0.08450286999999998,1,0.2,0.0001,0.09395318925380707,0.04195290803909302,-0.26621808409690856,11180,0.0,1.8397967e-06,-8.535588921705361e-05,0.04200225695967674,,,
9201,42015,1.43,1120,0.88,0,33600,33600,-0.0850506,1,0.2,0.0001,0.13140449225902556,0.3285629153251648,-0.2095815047621727,11190,0.01666666753590107,0.0039695143,-0.010561773693189025,0.04557550325989723,,,
9226,42048,1.38,1121,0.9,0,33630,33630,-0.07466757,1,0.2,0.0001,0.08374911770224572,0.18837016820907593,-0.1288015753030777,11200,0.0,0.00023820202,-0.001536953822869691,0.03474247828125954,,,
9247,42084,1.4,1122,0.89,0,33660,33660,-0.07488961000000001,1,0.2,0.0001,0.08443686589598656,0.12326645851135254,-0.18510625660419464,11210,0.0,0.00014457306,-0.00034625172821205473,0.0354304164648056,,,
9271,42117,1.31,1123,0.92,0,33690,33690,-0.061062559999999995,1,0.2,0.0001,0.1215058520436287,-0.25422680377960205,-0.19746897071599961,11220,0.01666666753590107,0.003012681,-0.0005138686061643583,0.05599871277809143,,,
9297,42157,1.24,1124,0.94,0,33720,33720,-0.049699619999999986,1,0.2,0.0001,0.11177677065134048,-0.16138076782226562,-0.22566972970962523,11230,0.04000000096857548,0.0078065353,-0.006612219584640133,0.0388830304145813,,,
9314,42188,1.37,1125,0.9,0,33750,33750,-0.08139181000000001,1,0.2,0.0001,0.0833832524716854,0.15557938814163208,-0.27177587896585464,11240,0.01666666753590107,0.0031406104,-0.0038223145653805803,0.030698725953698158,,,
9337,42226,1.33,1126,0.91,0,33780,33780,-0.08074461999999999,1,0.2,0.0001,0.2360509976744652,0.015807509422302246,-0.4180321604013443,11250,0.05666666813194752,0.008754213,-0.00912809403613224,0.098700612783432,,,
9360,42261,1.35,1127,0.91,0,33810,33810,-0.09229544,1,0.2,0.0001,0.15991522520780563,0.07047814130783081,-0.4366514474153519,11260,0.01666666716337204,0.003238664,-0.010279291141002211,0.05358593538403511,,,
9379,42297,1.41,1128,0.89,0,33840,33840,-0.10416299999999999,1,0.2,0.0001,0.09007674753665924,0.4252771735191345,-0.561394727230072,11270,0.013333334028720856,0.0017218649,-0.0019318599238371092,0.03796062618494034,,,
9399,42333,1.45,1129,0.88,0,33870,33870,-0.11507713000000001,1,0.2,0.0001,0.1491456151008606,0.2057666778564453,-0.5511732399463654,11280,0.030000001564621924,0.00301706,-0.008712470701818376,0.049610551446676254,,,
9426,42373,1.36,1130,0.91,0,33900,33900,-0.08443227,1,0.2,0.0001,0.09822147935628892,0.4392399787902832,-0.505746990442276,11290,0.07000000216066837,0.025094736,-0.011378589706340226,0.025129424408078194,,,
9446,42403,1.41,1131,0.91,0,33930,33930,-0.08563497000000002,1,0.2,0.0001,0.030570817366242408,-1.7668397426605225,-0.7031783998012543,11300,0.013333334028720856,0.0025128701,-0.006739347439724952,-0.0007112463936209679,,,
9466,42435,1.37,1132,0.91,0,33960,33960,-0.06297473,1,0.2,0.0001,0.0886665403842926,0.448660671710968,-0.6702707350254059,11310,0.05000000186264515,0.008032843,-0.015240659299306536,0.010413914918899536,,,
9494,42473,1.25,1133,0.96,0,33990,33990,-0.030770810000000003,1,0.2,0.0001,0.10325948372483254,-3.4537291526794434,-0.8320618748664856,11320,0.043333334103226664,0.005556544,-0.02241993884090334,0.005491290241479874,,,
9519,42505,1.28,1134,0.95,0,34020,34020,-0.04088926000000001,1,0.2,0.0001,0.01709754653275013,-260.4248046875,-0.6950779676437377,11330,0.010000000521540642,0.0017456829,-0.002859203096692564,-0.0009302040562033653,,,
9544,42539,1.21,1135,0.96,0,34050,34050,-0.030444340000000007,1,0.2,0.0001,0.08295841440558434,0.3872770071029663,-0.7237849712371827,11340,0.010000000521540642,0.0035930455,-0.00719669950427484,0.02240442857146263,,,
9573,42576,1.13,1136,0.97,0,34080,34080,-0.029479840000000004,1,0.2,0.0001,0.0864852748811245,0.3888358473777771,-0.8954307496547699,11350,0.0,0.000897193,-0.0034656565159096432,0.027123725041747093,,,
9600,42610,1.13,1137,0.96,0,34110,34110,-0.03964017000000001,1,0.2,0.0001,0.016657451912760735,-329.1593933105469,-0.7992706775665284,11360,0.006666667014360428,0.0029885073,-0.009105528747507563,-0.014005317352712154,,,
9621,42643,1.18,1138,0.95,0,34140,34140,-0.050427719999999995,1,0.2,0.0001,0.07501131221652031,0.3348877429962158,-0.7938619732856751,11370,0.010000000521540642,0.0042535164,-0.023202580142921293,-0.02101709321141243,,,
9642,42675,1.24,1139,0.94,0,34170,34170,-0.05997736999999999,1,0.2,0.0001,0.1677913025021553,0.11627590656280518,-0.6036406636238099,11380,0.05666666850447655,0.011013041,-0.01358960005299501,0.0588952973484993,,,
9669,42710,1.24,1140,0.95,0,34200,34200,-0.05960626000000002,1,0.2,0.0001,0.09598528668284416,0.4037817120552063,-0.5697797775268555,11390,0.0,0.0010521432,-0.00722858635897865,0.016844265162944794,,,
9690,42744,1.3,1141,0.94,0,34230,34230,-0.07262357000000001,1,0.2,0.0001,0.05137772858142853,-59.03493881225586,-0.650754201412201,11400,0.020000000298023225,0.0038166107,-0.005142967124314168,0.014185385778546333,,,
9706,42781,1.4,1142,0.92,0,34260,34260,-0.08420577,1,0.2,0.0001,0.07220211476087571,0.6440150737762451,-0.6218634307384491,11410,0.013333334028720856,0.0033237438,-0.008235200526639374,0.014057984575629234,,,
9721,42817,1.5,1143,0.89,0,34290,34290,-0.09572170999999999,1,0.2,0.0001,0.15653460323810578,0.09253937005996704,-0.7053906142711639,11420,0.04333333447575569,0.010174236,-0.01181789381584757,0.05149571970105171,,,
9742,42849,1.5,1144,0.9,0,34320,34320,-0.08843094000000001,1,0.2,0.0001,0.21031824946403505,-0.17467117309570312,-0.5098933637142181,11430,0.010000000521540642,0.0028140168,-0.009368378751872441,0.07452936470508575,,,
9769,42883,1.5,1145,0.9,0,34350,34350,-0.08848912999999997,1,0.2,0.0001,0.09577150493860245,0.3179764747619629,-0.7211033403873444,11440,0.04666666798293591,0.009262921,-0.015526636219583523,0.015272339805960655,,,
9791,42918,1.48,1146,0.91,0,34380,34380,-0.07578362,1,0.2,0.0001,0.013180558849126101,-148.3240966796875,-0.8446021795272827,11450,0.003333333507180214,0.0031379422,-0.0040463365967539746,-0.01057271845638752,,,
9812,42954,1.39,1147,0.93,0,34410,34410,-0.0740725,1,0.2,0.0001,0.10609264373779297,0.031115293502807617,-0.6301797986030578,11460,0.0,0.0031057894,-0.0023585983643229723,0.04418521001935005,,,
9832,42985,1.34,1148,0.93,0,34440,34440,-0.08277346,1,0.2,0.0001,0.1852084591984749,0.3082387447357178,-0.5086764425039292,11470,0.0,0.00025306543,-0.002412084152068239,0.07417011260986328,,,
9858,43021,1.33,1149,0.93,0,34470,34470,-0.08047706000000002,1,0.2,0.0001,0.18061888664960862,-0.018521547317504883,-0.6859261512756347,11480,0.03333333469927311,0.006483857,-0.011762943708260254,0.05698217451572418,,,
9882,43053,1.33,1150,0.94,0,34500,34500,-0.07127872,1,0.2,0.0001,0.09190808832645417,0.06868845224380493,-0.7586554527282715,11490,0.01666666753590107,0.0043375054,-0.01159647883808539,0.026131484657526016,,,
9902,43084,1.33,1151,0.93,0,34530,34530,-0.07085916999999997,1,0.2,0.0001,0.04654650539159775,-0.2932060956954956,-0.7572610139846802,11500,0.0,1.7778078e-05,-0.00043339058751978854,0.014696793630719185,,,
9927,43116,1.29,1152,0.95,0,34560,34560,-0.04069917,1,0.2,0.0001,0.0981151059269905,0.39911025762557983,-0.6596196532249451,11510,0.013333333656191826,0.0047778883,-0.008882969962432962,0.029390130192041397,,,
9947,43149,1.31,1153,0.93,0,34590,34590,-0.06095244999999999,1,0.2,0.0001,0.018027259968221188,-23.468557357788086,-0.6901662945747375,11520,0.07333333715796471,0.014266004,-0.015947967598525282,-0.018227871507406235,,,
9968,43180,1.35,1154,0.92,0,34620,34620,-0.07193252,1,0.2,0.0001,0.1037477858364582,0.5941873788833618,-0.41340055167675016,11530,0.003333333507180214,0.0010864099,-0.0025007440198290707,0.03891393542289734,,,
9994,43212,1.28,1155,0.93,0,34650,34650,-0.07094402,1,0.2,0.0001,0.06555195152759552,0.31030744314193726,-0.48892284631729127,11540,0.003333333507180214,0.003069377,-0.006511887598511202,0.01129467785358429,,,
10015,43249,1.36,1156,0.91,0,34680,34680,-0.0828078,1,0.2,0.0001,0.10942255556583405,0.12568604946136475,-0.39390010833740235,11550,0.04666666798293591,0.006986107,-0.008369564125314356,0.041511859744787216,,,
10035,43291,1.36,1157,0.92,0,34710,34710,-0.08255849999999999,1,0.2,0.0001,0.0681779183447361,0.3600503206253052,-0.300221198797226,11560,0.020000001043081285,0.004245673,-0.012665677287926336,0.01088496670126915,,,
10063,43328,1.29,1158,0.94,0,34740,34740,-0.06110695999999999,1,0.2,0.0001,0.11580013483762741,0.36491304636001587,-0.3167287290096283,11570,0.013333334028720856,0.0024086635,-0.007814367542354006,0.03937842324376106,,,
10086,43361,1.28,1159,0.94,0,34770,34770,-0.06113384,1,0.2,0.0001,0.018484002072364093,-147.66510009765625,-0.2665455013513565,11580,0.003333333507180214,0.00081485906,-0.0014158702822172132,0.004590749740600586,,,
10111,43395,1.25,1160,0.95,0,34800,34800,-0.06028761999999999,1,0.2,0.0001,0.08488925024867058,0.5386478900909424,-0.24266306608915328,11590,0.0,1.1366606e-05,-0.00022304535331691967,0.03729106858372688,,,
10135,43427,1.2,1161,0.95,0,34830,34830,-0.060991649999999994,1,0.2,0.0001,0.10358139351010323,-0.01925027370452881,-0.22810420244932175,11600,0.0,2.203385e-06,-0.0001454531167049744,0.04550132155418396,,,
10156,43468,1.27,1162,0.93,0,34860,34860,-0.08229222,1,0.2,0.0001,0.14361706376075745,0.25363606214523315,-0.23856249302625657,11610,0.0,0.00017231703,-0.0013720441997672416,0.06205594912171364,,,
