env/completion_counter,env/current_idx,eval/mean_ep_length,time/total_timesteps,eval/success_rate,env/n_steps,eval/mean_reward,time/iterations,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/success_rate,train/entropy_loss,train/loss,train/n_updates,train/clip_fraction,train/value_loss,train/learning_rate,train/approx_kl,train/clip_range,train/explained_variance,train/policy_gradient_loss
0,3894,1.26,7980,0.98,7980,-0.010696490798145532,,,,,,,-0.008982269279658794,0.13543733954429626,1325,0.0,0.27948884963989257,0.001,0.0,0.2,-0.027476787567138672,3.0001005058011285e-08
,,,7980,,,,266,1.94,32642,-0.21319694999999997,0,0.83,,,,,,,,,,
0,3905,1.12,8010,0.98,8010,-0.02920711934566498,,,,,,,-0.008988923020660877,0.12472563982009888,1330,0.0,0.27796659171581267,0.001,0.0,0.2,-0.01679551601409912,-2.1457672971791908e-08
,,,8010,,,,267,2.02,32746,-0.22673725,0,0.82,,,,,,,,,,
0,3923,1.18,8040,0.98,8040,-0.029669597391039134,,,,,,,-0.008997148275375367,0.11167122423648834,1335,0.0,0.21728743016719818,0.001,0.0,0.2,0.17906194925308228,1.788139361025287e-08
,,,8040,,,,268,1.87,32862,-0.20716242,0,0.84,,,,,,,,,,
0,3938,1.58,8070,0.9,8070,-0.11455197560135275,,,,,,,-0.009045428782701492,0.07618643343448639,1340,0.0,0.1686454951763153,0.001,0.0,0.2,0.3376117944717407,-3.9736454127137223e-10
,,,8070,,,,269,1.88,33000,-0.20643853,0,0.84,,,,,,,,,,
0,3950,1.48,8100,0.9,8100,-0.11686409601010382,,,,,,,-0.009061620198190212,0.08422134816646576,1345,0.0,0.17183183431625365,0.001,0.0,0.2,0.23481351137161255,1.509984368652795e-08
,,,8100,,,,270,1.94,33130,-0.22466130999999998,0,0.82,,,,,,,,,,
0,3964,1.44,8130,0.9,8130,-0.11401371292304248,,,,,,,-0.009030757658183574,0.08119682967662811,1350,0.0,0.168204727768898,0.001,0.0,0.2,0.38678592443466187,2.900759419333099e-08
,,,8130,,,,271,2.01,33260,-0.2577706,0,0.8,,,,,,,,,,
0,3983,1.46,8160,0.94,8160,-0.07285452942363918,,,,,,,-0.009011315181851387,0.10839702188968658,1355,0.0,0.22899354696273805,0.001,0.0,0.2,0.32832062244415283,1.5894572769070692e-09
,,,8160,,,,272,2.0,33390,-0.2604976,0,0.8,,,,,,,,,,
0,3994,1.28,8190,0.98,8190,-0.03121440873015672,,,,,,,-0.00902064349502325,0.1014396995306015,1360,0.0,0.22075392603874205,0.001,0.0,0.2,0.09824484586715698,1.589457365724911e-09
,,,8190,,,,273,2.09,33508,-0.26965857,0,0.78,,,,,,,,,,
0,4014,1.26,8220,0.94,8220,-0.07175308538135142,,,,,,,-0.00903983749449253,0.09491442888975143,1365,0.0,0.20910706222057343,0.001,0.0,0.2,0.07565152645111084,-2.622604418078822e-08
,,,8220,,,,274,1.96,33618,-0.23408822,0,0.8,,,,,,,,,,
0,4025,1.3,8250,0.96,8250,-0.050730457329191264,,,,,,,-0.00902427788823843,0.02585311233997345,1370,0.0,0.05585408806800842,0.001,0.0,0.2,0.5414844751358032,-7.053216855013034e-09
,,,8250,,,,275,2.0,33730,-0.22846505,0,0.8,,,,,,,,,,
0,4037,1.26,8280,0.98,8280,-0.03019787559751421,,,,,,,-0.008997649513185024,0.0992014929652214,1375,0.0,0.2174539417028427,0.001,0.0,0.2,-0.04893851280212402,3.1789145538141384e-09
,,,8280,,,,276,2.16,33848,-0.25744732,0,0.76,,,,,,,,,,
0,4049,1.5,8310,0.9,8310,-0.11490760082844645,,,,,,,-0.009026159532368183,0.11326543986797333,1380,0.0,0.24785048365592957,0.001,0.0,0.2,-0.011371493339538574,-2.1457672971791908e-08
,,,8310,,,,277,2.1,33977,-0.22827637999999997,0,0.79,,,,,,,,,,
0,4067,1.6,8340,0.88,8340,-0.1401167393056676,,,,,,,-0.00896394569426775,0.11758094280958176,1385,0.0,0.22661848068237306,0.001,0.0,0.2,0.21534353494644165,-7.549921399174764e-09
,,,8340,,,,278,2.07,34115,-0.21069296999999998,0,0.8,,,,,,,,,,
0,4083,1.6,8370,0.9,8370,-0.11818086279556156,,,,,,,-0.008997496031224728,0.12574170529842377,1390,0.0,0.25678262710571287,0.001,0.0,0.2,0.1408117413520813,3.4570694396052205e-08
,,,8370,,,,279,2.1,34260,-0.21821903999999998,0,0.79,,,,,,,,,,
0,4096,1.14,8400,0.98,8400,-0.03036424834281206,,,,,,,-0.00899325180798769,0.08090779930353165,1395,0.0,0.17333417236804963,0.001,0.0,0.2,0.24598759412765503,-7.54992166562829e-09
,,,8400,,,,280,2.06,34360,-0.22532947,0,0.79,,,,,,,,,,
0,4112,1.3,8430,0.96,8430,-0.050632147430442274,,,,,,,-0.009022978879511357,0.08139132708311081,1400,0.0,0.1728468656539917,0.001,0.0,0.2,0.23100680112838745,-1.1523564857895962e-08
,,,8430,,,,281,2.1,34490,-0.22573688000000003,0,0.79,,,,,,,,,,
0,4127,1.36,8460,0.92,8460,-0.09257343918550759,,,,,,,-0.008982229791581631,0.08191812038421631,1405,0.0,0.1789088875055313,0.001,0.0,0.2,0.2840820550918579,-4.8081080006312504e-08
,,,8460,,,,282,2.08,34605,-0.23919033999999997,0,0.79,,,,,,,,,,
0,4147,1.28,8490,0.96,8490,-0.053074491969309745,,,,,,,-0.00906605888158083,0.08302924782037735,1410,0.0,0.20447758138179778,0.001,0.0,0.2,0.23521697521209717,-5.0862631972847795e-08
,,,8490,,,,283,1.9,34720,-0.20878663,0,0.82,,,,,,,,,,
0,4162,1.26,8520,0.96,8520,-0.03107121378183365,,,,,,,-0.022879041358828546,0.04996851086616516,1415,0.026666668057441712,0.16006216704845427,0.001,0.008212773,0.2,0.301336407661438,-0.01746550242106153
,,,8520,,,,284,1.84,34830,-0.18563933,0,0.83,,,,,,,,,,
0,4178,1.28,8550,0.96,8550,-0.05013270766939968,,,,,,,-0.009119505248963832,0.15933427214622498,1420,0.0,0.356941944360733,0.001,0.0,0.2,-0.11767458915710449,4.867712455336459e-09
,,,8550,,,,285,1.94,34944,-0.20135452000000004,0,0.81,,,,,,,,,,
0,4199,1.44,8580,0.92,8580,-0.09330692666117102,,,,,,,-0.009147013537585735,0.07658755779266357,1425,0.0,0.16158136427402497,0.001,0.0,0.2,0.4005945920944214,3.0994416277962954e-08
,,,8580,,,,286,1.73,35070,-0.1563044,0,0.85,,,,,,,,,,
0,4211,1.4,8610,0.94,8610,-0.07931695903651416,,,,,,,-0.00918697826564312,0.05549868196249008,1430,0.0,0.11391097456216812,0.001,0.0,0.2,0.24718838930130005,1.9868215517249156e-09
,,,8610,,,,287,1.83,35193,-0.1859879,0,0.82,,,,,,,,,,
0,4226,1.52,8640,0.92,8640,-0.09539642065297813,,,,,,,-0.009208595752716065,0.11702170222997665,1435,0.0,0.2616684168577194,0.001,0.0,0.2,0.20510739088058472,-7.669131143472896e-08
,,,8640,,,,288,1.8,35318,-0.16693593999999998,0,0.84,,,,,,,,,,
0,4243,1.3,8670,0.94,8670,-0.07809855745173991,,,,,,,-0.04553766921162605,0.09039764851331711,1440,0.0,0.18411135971546172,0.001,1.312693e-05,0.2,0.10292160511016846,2.496639899618458e-06
,,,8670,,,,289,1.84,35431,-0.17424580000000003,0,0.83,,,,,,,,,,
0,4259,1.46,8700,0.92,8700,-0.09586336785927414,,,,,,,-0.009336010180413723,0.08911742269992828,1445,0.0,0.18755825459957123,0.001,0.0,0.2,0.1862332820892334,3.457069430723436e-08
,,,8700,,,,290,1.82,35647,-0.16601955999999998,0,0.84,,,,,,,,,,
0,4273,1.36,8730,0.92,8730,-0.05095815132837742,,,,,,,-0.00931156687438488,0.0919567421078682,1450,0.0,0.185983869433403,0.001,0.0,0.2,0.20718109607696533,1.947085088715994e-08
,,,8730,,,,291,1.95,35757,-0.19609100999999998,0,0.82,,,,,,,,,,
0,4286,1.3,8760,0.96,8760,-0.05440834544599056,,,,,,,-0.009314515627920628,0.10425616800785065,1455,0.0,0.21218522787094116,0.001,0.0,0.2,0.18332421779632568,4.768371253405235e-09
,,,8760,,,,292,1.94,35868,-0.20372823,0,0.82,,,,,,,,,,
0,4303,1.56,8790,0.9,8790,-0.0749825257062912,,,,,,,-0.009198052063584327,0.07780683785676956,1460,0.0,0.1642052114009857,0.001,0.0,0.2,0.283034086227417,-1.6689300963435015e-08
,,,8790,,,,293,2.05,35994,-0.23829672999999998,0,0.8,,,,,,,,,,
0,4315,1.28,8820,0.96,8820,-0.04964860432315618,,,,,,,-0.0092398501932621,0.1017935574054718,1465,0.0,0.20969170033931733,0.001,0.0,0.2,0.20674949884414673,-1.9470850531888573e-08
,,,8820,,,,294,1.96,36108,-0.21123813,0,0.83,,,,,,,,,,
0,4329,1.1,8850,0.98,8850,-0.027183360420167446,,,,,,,-0.009178829565644264,0.0855269730091095,1470,0.0,0.18742916882038116,0.001,0.0,0.2,0.16022229194641113,9.536743128535363e-09
,,,8850,,,,295,2.03,36215,-0.22959394,0,0.8,,,,,,,,,,
0,4340,1.48,8880,0.92,8880,-0.09329214855562895,,,,,,,-0.010052589513361455,0.10836964100599289,1475,0.020000001043081285,0.2369649201631546,0.001,0.0049040276,0.2,0.1176908016204834,-0.0036814793944358825
,,,8880,,,,296,2.16,36335,-0.2565005,0,0.77,,,,,,,,,,
0,4360,1.34,8910,0.94,8910,-0.07437500601634384,,,,,,,-0.012499338760972024,0.09183838218450546,1480,0.0,0.19951200783252715,0.001,0.0,0.2,0.21287870407104492,7.708867393318996e-08
,,,8910,,,,297,2.09,36450,-0.24217059000000002,0,0.78,,,,,,,,,,
0,4378,1.48,8940,0.92,8940,-0.09649250281974674,,,,,,,-0.01458380576223135,0.0727415680885315,1485,0.0,0.1499892771244049,0.001,0.0,0.2,0.35521912574768066,6.000201153710805e-08
,,,8940,,,,298,2.03,36573,-0.21693772,0,0.8,,,,,,,,,,
0,4393,1.34,8970,0.94,8970,-0.050999205857515335,,,,,,,-0.023231540992856025,0.06531184911727905,1490,0.0,0.14406473338603973,0.001,1.1920929e-08,0.2,-0.18039274215698242,-7.165273094500435e-06
,,,8970,,,,299,1.96,36689,-0.19522997000000003,0,0.82,,,,,,,,,,
0,4408,1.34,9000,0.94,9000,-0.051328546875156464,,,,,,,-0.017272599041461945,0.10027971118688583,1495,0.0,0.2090572237968445,0.001,0.0,0.2,0.25923144817352295,-4.6531359849666386e-07
,,,9000,,,,300,1.99,36803,-0.17574116000000004,0,0.82,,,,,,,,,,
0,4421,1.12,9030,1.0,9030,-0.008348228214308619,,,,,,,-0.017214421555399893,0.032212045043706894,1500,0.0,0.08555216938257218,0.001,0.00014824072,0.2,-0.20645248889923096,-0.0006194146518829768
,,,9030,,,,301,1.96,36907,-0.18809028000000003,0,0.82,,,,,,,,,,
0,4433,1.26,9060,0.96,9060,-0.052304956815205514,,,,,,,-0.03254118412733078,0.1276150941848755,1505,0.0,0.26332377791404726,0.001,6.329219e-05,0.2,0.21786385774612427,-0.0006194110703654943
,,,9060,,,,302,2.01,37013,-0.18631416,0,0.82,,,,,,,,,,
0,4449,1.44,9090,0.94,9090,-0.07679350153077394,,,,,,,-0.014744806475937367,0.07612070441246033,1510,0.0,0.18472098112106322,0.001,0.0,0.2,0.34584712982177734,-8.583068762391122e-08
,,,9090,,,,303,1.99,37134,-0.19299077999999997,0,0.82,,,,,,,,,,
0,4463,1.44,9120,0.92,9120,-0.09613788726273924,,,,,,,-0.01589523758739233,0.07258158177137375,1515,0.020000001043081285,0.16724324822425843,0.001,0.0034236351,0.2,0.2858451008796692,-0.003567323673827616
,,,9120,,,,304,2.01,37253,-0.19124849000000002,0,0.82,,,,,,,,,,
0,4481,1.44,9150,0.96,9150,-0.0571000324934721,,,,,,,-0.02050563059747219,0.13237452507019043,1520,0.0,0.28828662633895874,0.001,1.1920929e-07,0.2,0.2733703851699829,7.140636249403087e-07
,,,9150,,,,305,1.99,37369,-0.18289063999999997,0,0.82,,,,,,,,,,
0,4493,1.44,9180,0.92,9180,-0.09189324464648962,,,,,,,-0.02449893541634083,0.0389450341463089,1525,0.0,0.13450912684202193,0.001,6.1591464e-08,0.2,0.26577097177505493,-2.356171586370692e-06
,,,9180,,,,306,2.11,37487,-0.19972950999999997,0,0.8,,,,,,,,,,
0,4507,1.4,9210,0.94,9210,-0.07317162092775106,,,,,,,-0.026918375119566917,0.1130942776799202,1530,0.0,0.22194836735725404,0.001,5.9604645e-08,0.2,-0.042423129081726074,-7.748603925161746e-08
,,,9210,,,,307,2.11,37604,-0.22352105000000003,0,0.79,,,,,,,,,,
0,4527,1.26,9240,0.98,9240,-0.031793424542993304,,,,,,,-0.0286862138658762,0.11127384752035141,1535,0.0,0.25005354583263395,0.001,0.0,0.2,0.300814688205719,1.7205874200953985e-07
,,,9240,,,,308,1.92,37710,-0.17189361999999997,0,0.84,,,,,,,,,,
0,4540,1.16,9270,1.0,9270,-0.008022322501055897,,,,,,,-0.030035147443413734,0.05212438479065895,1540,0.0,0.10618669390678406,0.001,0.0,0.2,0.27281802892684937,7.738669882684235e-08
,,,9270,,,,309,1.96,37814,-0.18247866,0,0.83,,,,,,,,,,
0,4555,1.48,9300,0.9,9300,-0.09295577415730805,,,,,,,-0.02664794437587261,0.09116776287555695,1545,0.013333334028720856,0.2109034389257431,0.001,0.0034668187,0.2,0.18067830801010132,-0.0062514387754099236
,,,9300,,,,310,2.0,37939,-0.18319946000000006,0,0.82,,,,,,,,,,
0,4570,1.48,9330,0.9,9330,-0.07463729653507471,,,,,,,-0.053495144844055174,0.07895365357398987,1550,0.026666668057441712,0.19910373985767366,0.001,0.088794895,0.2,0.031677186489105225,-0.008501966707408392
,,,9330,,,,311,2.01,38072,-0.19667142000000004,0,0.81,,,,,,,,,,
0,4587,1.44,9360,0.9,9360,-0.11149830442853272,,,,,,,-0.014171791262924671,0.08586503565311432,1555,0.0,0.1771604001522064,0.001,0.0,0.2,0.3135302662849426,2.8689702382678204e-07
,,,9360,,,,312,1.95,38195,-0.19760394,0,0.82,,,,,,,,,,
0,4606,1.2,9390,0.98,9390,-0.030000635860487818,,,,,,,-0.012834274582564831,0.0878165140748024,1560,0.0,0.18721299171447753,0.001,3.973643e-09,0.2,0.13936609029769897,-1.3558069895225345e-06
,,,9390,,,,313,1.79,38316,-0.15043541000000002,0,0.86,,,,,,,,,,
0,4623,1.46,9420,0.9,9420,-0.11283133363351226,,,,,,,-0.011465041898190975,0.04539915919303894,1565,0.0,0.11353353410959244,0.001,0.0,0.2,0.2726615071296692,1.0132790162487026e-08
,,,9420,,,,314,1.85,38443,-0.14114151000000003,0,0.87,,,,,,,,,,
0,4638,1.36,9450,0.92,9450,-0.09453311021905392,,,,,,,-0.010989400185644626,0.016956154257059097,1570,0.0,0.03839676193892956,0.001,0.0,0.2,-5.105287075042725,1.180171979697775e-07
,,,9450,,,,315,1.85,38559,-0.14183783,0,0.87,,,,,,,,,,
0,4655,1.24,9480,0.96,9480,-0.029304382046684622,,,,,,,-0.010743151418864727,0.1556643545627594,1575,0.0,0.3357218861579895,0.001,0.0,0.2,0.49580878019332886,-6.953875235637952e-08
,,,9480,,,,316,1.8,38667,-0.13275588000000002,0,0.89,,,,,,,,,,
0,4669,2.04,9510,0.78,9510,-0.24435895923525094,,,,,,,-0.041052085161209104,0.07229134440422058,1580,0.026666668057441712,0.19258052110671997,0.001,0.056509692,0.2,0.22434353828430176,-0.0029882744823893858
,,,9510,,,,317,1.79,38814,-0.12046515,0,0.9,,,,,,,,,,
0,4686,1.18,9540,0.98,9540,-0.029901702008210122,,,,,,,-0.010395005717873574,0.11142325401306152,1585,0.0,0.23355494439601898,0.001,0.0,0.2,-0.18569183349609375,1.509984377534579e-08
,,,9540,,,,318,1.84,38914,-0.12958720999999998,0,0.89,,,,,,,,,,
0,4703,1.64,9570,0.9,9570,-0.11735252580139786,,,,,,,-0.010415426455438137,0.09844334423542023,1590,0.0,0.20709835588932038,0.001,0.0,0.2,-0.13626277446746826,5.523363739712295e-08
,,,9570,,,,319,1.86,39047,-0.13325468000000001,0,0.89,,,,,,,,,,
0,4722,1.1,9600,1.0,9600,-0.007653104667551816,,,,,,,-0.010444154776632786,0.055033277720212936,1595,0.0,0.12708730846643448,0.001,0.0,0.2,0.11450415849685669,-5.0862631084669375e-08
,,,9600,,,,320,1.83,39148,-0.1530492,0,0.87,,,,,,,,,,
0,4740,1.26,9630,0.96,9630,-0.0521891466435045,,,,,,,-0.010303058847784995,0.08014634996652603,1600,0.0,0.16183278560638428,0.001,0.0,0.2,0.26638323068618774,9.139379386624569e-09
,,,9630,,,,321,1.78,39282,-0.14566581,0,0.88,,,,,,,,,,
0,4758,1.56,9660,0.9,9660,-0.0960791598726064,,,,,,,-0.010327319987118245,0.06093587726354599,1605,0.0,0.13443198055028915,0.001,0.0,0.2,0.4234880208969116,7.947286384535346e-09
,,,9660,,,,322,1.77,39421,-0.13492954,0,0.89,,,,,,,,,,
0,4771,1.44,9690,0.92,9690,-0.07472110946662724,,,,,,,-0.03651686944067478,0.0711568295955658,1610,0.0,0.14982873797416688,0.001,0.00039657552,0.2,0.19254010915756226,-0.00101382731304831
,,,9690,,,,323,1.76,39576,-0.1398893,0,0.88,,,,,,,,,,
0,4794,1.4,9720,0.96,9720,-0.03373673127032816,,,,,,,-0.01023913398385048,0.15593330562114716,1615,0.0,0.3245306074619293,0.001,0.0,0.2,-0.05202913284301758,-2.7815502701145077e-08
,,,9720,,,,324,1.64,39697,-0.13899185,0,0.89,,,,,,,,,,
0,4808,1.4,9750,0.94,9750,-0.05277689929585904,,,,,,,-0.010220087692141533,0.0668744370341301,1620,0.0,0.14031976759433745,0.001,0.0,0.2,0.38908839225769043,4.450480144413404e-08
,,,9750,,,,325,1.69,39816,-0.15334126,0,0.88,,,,,,,,,,
0,4826,1.42,9780,0.94,9780,-0.031098171882331372,,,,,,,-0.010195467062294484,0.06581893563270569,1625,0.0,0.14461711347103118,0.001,0.0,0.2,0.44736963510513306,-7.549921789973269e-08
,,,9780,,,,326,1.76,39948,-0.17476296000000005,0,0.86,,,,,,,,,,
0,4842,1.24,9810,1.0,9810,-0.01354037033393979,,,,,,,-0.01017514169216156,0.0667126327753067,1630,0.0,0.13934085965156556,0.001,0.0,0.2,0.3875865936279297,2.821286537724177e-08
,,,9810,,,,327,1.74,40054,-0.17359559000000002,0,0.86,,,,,,,,,,
0,4855,1.42,9840,0.9,9840,-0.09305506745353341,,,,,,,-0.010664924047887325,0.06968230754137039,1635,0.0,0.15430474877357483,0.001,0.0,0.2,0.3679676651954651,-1.1907021491452951e-06
,,,9840,,,,328,1.82,40173,-0.18825809999999998,0,0.85,,,,,,,,,,
0,4867,1.44,9870,0.92,9870,-0.09613334144465625,,,,,,,-0.010176073387265205,0.08961810171604156,1640,0.0,0.1927276372909546,0.001,0.0,0.2,-0.00397801399230957,1.5894572413799325e-08
,,,9870,,,,329,1.88,40293,-0.19155502999999996,0,0.84,,,,,,,,,,
0,4881,1.4,9900,0.94,9900,-0.052563351751305165,,,,,,,-0.009501519985496998,0.06556972861289978,1645,0.006666667014360428,0.16454728245735167,0.001,0.0019046346,0.2,0.20847439765930176,-0.001955072870477892
,,,9900,,,,330,1.98,40403,-0.20966282999999997,0,0.82,,,,,,,,,,
0,4895,1.78,9930,0.86,9930,-0.17234269604552538,,,,,,,-0.007377689890563488,0.13157406449317932,1650,0.0,0.3097329080104828,0.001,0.0,0.2,0.16094350814819336,-2.5033951214226133e-07
,,,9930,,,,331,2.09,40536,-0.22958904,0,0.8,,,,,,,,,,
0,4908,1.54,9960,0.9,9960,-0.11607341931667178,,,,,,,-0.012854060903191567,0.12252330780029297,1655,0.0,0.29035329520702363,0.001,7.859866e-06,0.2,-0.17104363441467285,-0.00026700655066349557
,,,9960,,,,332,2.08,40659,-0.22294868,0,0.8,,,,,,,,,,
0,4923,1.22,9990,0.96,9990,-0.05263658414594829,,,,,,,-0.0057843361981213095,0.08994348347187042,1660,0.0,0.1771618276834488,0.001,0.0,0.2,0.34165143966674805,7.4187913767787e-07
,,,9990,,,,333,2.12,40762,-0.22560709000000004,0,0.79,,,,,,,,,,
0,4937,1.24,10020,0.98,10020,-0.029658370227552952,,,,,,,-0.005386612843722105,0.1481209397315979,1665,0.0,0.32800679206848143,0.001,0.0,0.2,-0.19690334796905518,4.549821266408571e-08
,,,10020,,,,334,2.28,40868,-0.26111985,0,0.75,,,,,,,,,,
0,4954,1.24,10050,0.96,10050,-0.03025418361183256,,,,,,,-0.005187580734491349,0.10892870277166367,1670,0.0,0.23046930134296417,0.001,0.0,0.2,0.05506187677383423,-1.1126200405442432e-08
,,,10050,,,,335,2.11,40970,-0.23143397999999998,0,0.77,,,,,,,,,,
0,4965,1.24,10080,0.96,10080,-0.059292405359447,,,,,,,-0.0051129162311553955,0.09355290234088898,1675,0.0,0.19069681465625762,0.001,0.0,0.2,0.17209553718566895,-2.6623407745063333e-08
,,,10080,,,,336,2.15,41073,-0.26477902,0,0.75,,,,,,,,,,
0,4980,1.44,10110,0.96,10110,-0.05500683969818056,,,,,,,-0.005046623107045889,0.09557273983955383,1680,0.0,0.22628252804279328,0.001,0.0,0.2,0.2395486831665039,2.7815497460892403e-09
,,,10110,,,,337,2.1,41188,-0.24165163999999997,0,0.77,,,,,,,,,,
0,4993,1.32,10140,0.96,10140,-0.04955025255214423,,,,,,,-0.0049985040910542015,0.13519366085529327,1685,0.0,0.25908557176589964,0.001,0.0,0.2,-0.05578601360321045,6.357828894465455e-08
,,,10140,,,,338,2.12,41294,-0.24339019000000003,0,0.76,,,,,,,,,,
0,5005,1.42,10170,0.94,10170,-0.07278301379177719,,,,,,,-0.004991798289120197,0.08928758651018143,1690,0.0,0.1870284378528595,0.001,0.0,0.2,0.23918837308883667,-3.059705182550942e-08
,,,10170,,,,339,2.16,41406,-0.24763754999999996,0,0.76,,,,,,,,,,
0,5020,1.3,10200,0.98,10200,-0.031053969371132552,,,,,,,-0.004975775443017483,0.09776940941810608,1695,0.0,0.2029041677713394,0.001,0.0,0.2,0.09061795473098755,-1.9272169016204544e-08
,,,10200,,,,340,2.17,41515,-0.25846921,0,0.76,,,,,,,,,,
0,5030,1.46,10230,0.92,10230,-0.09268586276099086,,,,,,,-0.0049753752537071705,0.08982807397842407,1700,0.0,0.18445942997932435,0.001,0.0,0.2,0.20144915580749512,1.6093254195936878e-08
,,,10230,,,,341,2.19,41635,-0.24235386000000003,0,0.77,,,,,,,,,,
0,5052,1.38,10260,0.92,10260,-0.07196701279841364,,,,,,,-0.004989204276353121,0.14301343262195587,1705,0.0,0.2958536684513092,0.001,0.0,0.2,-0.050939202308654785,-8.344650481717508e-09
,,,10260,,,,342,2.16,41755,-0.23203304,0,0.79,,,,,,,,,,
0,5070,1.22,10290,0.98,10290,-0.029488447527401148,,,,,,,-0.004990001861006022,0.06747856736183167,1710,0.0,0.19229414463043212,0.001,0.0,0.2,-0.17320799827575684,-4.172325418494438e-09
,,,10290,,,,343,1.94,41866,-0.16094900000000004,0,0.86,,,,,,,,,,
0,5088,1.1,10320,0.98,10320,-0.02760723013896495,,,,,,,-0.00497241597622633,0.01702703721821308,1715,0.0,0.0706499084830284,0.001,0.0,0.2,-0.21986770629882812,-1.0967254695515294e-07
,,,10320,,,,344,1.9,41975,-0.16034459,0,0.86,,,,,,,,,,
0,5100,1.42,10350,0.94,10350,-0.051972920750267805,,,,,,,-0.005422389041632414,0.08792676031589508,1720,0.0,0.16081205308437346,0.001,0.0,0.2,0.2903974652290344,-8.145968042327922e-08
,,,10350,,,,345,1.92,42097,-0.16490959,0,0.86,,,,,,,,,,
0,5115,1.44,10380,0.94,10380,-0.08313762400299311,,,,,,,-0.0049695344641804695,0.08606098592281342,1725,0.0,0.20785132348537444,0.001,0.0,0.2,0.4478813409805298,-5.960464655174746e-09
,,,10380,,,,346,1.9,42211,-0.16417283000000002,0,0.86,,,,,,,,,,
0,5135,1.24,10410,0.96,10410,-0.05327620382420719,,,,,,,-0.004978273529559374,0.11873748153448105,1730,0.0,0.2923568606376648,0.001,0.0,0.2,0.16074514389038086,-6.000200905020848e-08
,,,10410,,,,347,1.71,42316,-0.12393373,0,0.89,,,,,,,,,,
0,5146,1.26,10440,0.94,10440,-0.04908472392708063,,,,,,,-0.004954409785568714,0.06870561838150024,1735,0.0,0.1284032329916954,0.001,0.0,0.2,0.3069744110107422,5.1856041860531834e-08
,,,10440,,,,348,1.87,42426,-0.16107454999999998,0,0.86,,,,,,,,,,
0,5159,1.32,10470,0.94,10470,-0.05386390369385481,,,,,,,-0.004954715352505445,0.1003551036119461,1740,0.0,0.21475281417369843,0.001,0.0,0.2,0.08930540084838867,-3.417333012123436e-08
,,,10470,,,,349,2.02,42533,-0.19081032,0,0.82,,,,,,,,,,
0,5179,1.48,10500,0.9,10500,-0.11248034305870533,,,,,,,-0.0049467157572507855,0.07387790828943253,1745,0.0,0.15794669687747956,0.001,0.0,0.2,0.27775824069976807,-2.503395126751684e-08
,,,10500,,,,350,1.97,42655,-0.18035762000000002,0,0.83,,,,,,,,,,
0,5198,1.2,10530,0.98,10530,-0.011310411654412746,,,,,,,-0.005111080035567284,0.04639330878853798,1750,0.0,0.12795233875513076,0.001,0.0,0.2,-1.8774685859680176,5.1458676608717727e-08
,,,10530,,,,351,1.88,42757,-0.15035632999999998,0,0.86,,,,,,,,,,
0,5214,1.24,10560,0.94,10560,-0.07331231757532805,,,,,,,-0.00496805664151907,0.05464211106300354,1755,0.0,0.11019737124443055,0.001,0.0,0.2,0.12783676385879517,5.1657359279033696e-09
,,,10560,,,,352,1.78,42867,-0.11710163,0,0.89,,,,,,,,,,
0,5233,1.52,10590,0.92,10590,-0.05374387623742223,,,,,,,-0.004950336366891861,0.06878190487623215,1760,0.0,0.14231354892253875,0.001,0.0,0.2,-0.03848373889923096,-3.9736427481784633e-10
,,,10590,,,,353,1.83,42991,-0.13738296000000003,0,0.88,,,,,,,,,,
0,5252,1.48,10620,0.9,10620,-0.12011368305422365,,,,,,,-0.004978860635310412,0.08829077333211899,1765,0.0,0.21147087812423707,0.001,0.0,0.2,0.25863856077194214,-9.53674295089968e-09
,,,10620,,,,354,1.65,43114,-0.10405283999999998,0,0.91,,,,,,,,,,
0,5270,1.46,10650,0.92,10650,-0.09257735445629806,,,,,,,-0.004977933969348669,0.09607639163732529,1770,0.0,0.19371964931488037,0.001,0.0,0.2,0.26617246866226196,6.755193204810439e-09
,,,10650,,,,355,1.6,43232,-0.1171095,0,0.91,,,,,,,,,,
0,5285,1.34,10680,0.96,10680,-0.051635086252354086,,,,,,,-0.0049829198978841305,0.10294570028781891,1775,0.0,0.21321526765823365,0.001,0.0,0.2,0.17404645681381226,2.622604453605959e-08
,,,10680,,,,356,1.66,43345,-0.12785882999999998,0,0.9,,,,,,,,,,
0,5296,1.12,10710,1.0,10710,-0.007663180283270776,,,,,,,-0.004973336867988109,0.05904373899102211,1780,0.0,0.12593341916799544,0.001,0.0,0.2,0.3603941798210144,5.563100469174742e-09
,,,10710,,,,357,1.82,43439,-0.16002493999999998,0,0.86,,,,,,,,,,
0,5308,1.18,10740,0.98,10740,-0.02914521928410977,,,,,,,-0.004966797679662705,0.08093417435884476,1785,0.0,0.16612150073051452,0.001,0.0,0.2,0.14485251903533936,-2.4239222895516833e-08
,,,10740,,,,358,1.94,43549,-0.17233232000000004,0,0.84,,,,,,,,,,
0,5328,1.42,10770,0.92,10770,-0.05213836946059018,,,,,,,-0.0049598910845816135,0.09171200543642044,1790,0.0,0.1936241000890732,0.001,0.0,0.2,-0.13514506816864014,3.973643103449831e-09
,,,10770,,,,359,1.86,43664,-0.15003138,0,0.86,,,,,,,,,,
