rollout/success_rate,time/fps,time/total_timesteps,env/completion_counter,time/iterations,env/n_steps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,env/current_idx,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/n_updates,train/clip_range,train/learning_rate,train/explained_variance,train/loss,train/value_loss,train/clip_fraction,eval/mean_ep_length,eval/success_rate,eval/mean_reward
0.9,0,41520,1,692,41520,-0.11767906,51827,1.37,14949,2.024422081348121e-06,0.0,-0.013413989637047052,6910,0.2,0.001,0.4060218334197998,0.051418278366327286,0.13689899817109108,0.0,,,
0.91,0,41580,1,693,41580,-0.09733262999999999,51899,1.35,14994,3.7839015396556876e-07,0.0,-0.014109716843813657,6920,0.2,0.001,0.4161149263381958,0.05176215618848801,0.12068087235093117,0.0,,,
0.9,0,41640,1,694,41640,-0.09972125000000003,51970,1.34,15041,2.0464261396568872e-08,0.0,-0.014620055723935366,6930,0.2,0.001,0.11606043577194214,0.0569891557097435,0.137964229285717,0.0,,,
0.93,0,41700,1,695,41700,-0.07446529,52043,1.25,15090,-2.2823612244593505e-07,0.0,-0.01493040295317769,6940,0.2,0.001,0.12883973121643066,0.03840309754014015,0.11035328209400178,0.0,,,
0.96,0,41760,1,696,41760,-0.049394919999999995,52111,1.18,15141,-3.1282503831775443e-07,0.0,-0.014834776427596808,6950,0.2,0.001,0.3936486840248108,0.033358134329319,0.08325136452913284,0.0,,,
0.93,0,41820,1,697,41820,-0.08179327,52179,1.28,15180,-8.672475795279411e-08,0.0,-0.014424948208034038,6960,0.2,0.001,0.01191800832748413,0.021926581859588623,0.06036975309252739,0.0,,,
0.9,0,41880,1,698,41880,-0.11329945999999999,52254,1.39,15226,-1.1495749141943179e-06,0.0,-0.01585807204246521,6970,0.2,0.001,0.4145270586013794,0.05933689698576927,0.13905560299754144,0.0,,,
0.89,0,41940,1,699,41940,-0.11315486000000004,52322,1.41,15272,1.2204051067499221e-07,0.0,-0.014972362481057645,6980,0.2,0.001,0.14962029457092285,0.06619950383901596,0.14657592326402663,0.0,,,
,,42000,1,,42000,,,,15320,-6.149212579131813e-08,0.0,-0.014622604008764029,6990,0.2,0.001,-0.2353675365447998,0.047379057854413986,0.11434326469898223,0.0,1.31,0.95,-0.05435314072063193
0.95,0,42000,,700,,-0.04960518999999999,52548,1.27,,,,,,,,,,,,,,
0.94,0,42060,1,701,42060,-0.061122289999999996,52620,1.29,15366,-1.7682711428435026e-08,0.0,-0.01477191410958767,7000,0.2,0.001,0.16203218698501587,0.034090086817741394,0.07500241324305534,0.0,,,
0.88,0,42120,1,702,42120,-0.11625631,52692,1.44,15400,-4.801154217304316e-07,0.0,-0.015265059191733599,7010,0.2,0.001,0.06576234102249146,0.06834080070257187,0.139485664665699,0.0,,,
0.89,0,42180,1,703,42180,-0.11491076,52760,1.37,15452,-4.2706728216046485e-07,0.0,-0.01475764038041234,7020,0.2,0.001,0.11497759819030762,0.09263164550065994,0.20201417207717895,0.0,,,
0.95,0,42240,1,704,42240,-0.05100397000000001,52832,1.22,15498,-1.0828177510191495e-08,0.0,-0.015070263296365738,7030,0.2,0.001,0.2317523956298828,0.0464170016348362,0.12544623985886574,0.0,,,
0.97,0,42300,1,705,42300,-0.030588039999999997,52901,1.19,15553,-7.461756453608359e-07,0.0,-0.014811418578028679,7040,0.2,0.001,0.22287362813949585,0.03472229093313217,0.0813293382525444,0.0,,,
0.97,0,42360,1,706,42360,-0.03936795,52973,1.17,15601,-2.995133390193416e-08,0.0,-0.014228788390755653,7050,0.2,0.001,-76.86998748779297,0.003033584449440241,0.00952888042666018,0.0,,,
0.93,0,42420,1,707,42420,-0.08313062,53042,1.32,15640,-1.425544402522405e-08,0.0,-0.014413330797106027,7060,0.2,0.001,0.27334773540496826,0.05532637611031532,0.12002250105142594,0.0,,,
0.94,0,42480,1,708,42480,-0.06223302999999999,53112,1.32,15691,-3.043810542280312e-07,0.0,-0.014342996571213008,7070,0.2,0.001,0.14024949073791504,0.0613875538110733,0.1411559946835041,0.0,,,
0.92,0,42540,1,709,42540,-0.06284324,53179,1.41,15728,-1.602073530513337e-05,2.2129218e-05,-0.014876211900264025,7080,0.2,0.001,0.2786099910736084,0.02090603858232498,0.05299938917160034,0.0,,,
0.91,0,42600,1,710,42600,-0.08331318,53256,1.42,15773,-2.2118289884076602e-07,0.0,-0.015034502558410167,7090,0.2,0.001,-0.00397801399230957,0.0624719113111496,0.14131056964397432,0.0,,,
0.89,0,42660,1,711,42660,-0.12451777,53342,1.48,15809,-1.0321537535773473e-07,0.0,-0.01581184081733227,7100,0.2,0.001,0.299668550491333,0.04526422172784805,0.10020718872547149,0.0,,,
0.88,0,42720,1,712,42720,-0.13515134,53411,1.5,15850,-1.1637806833775244e-07,0.0,-0.015860487520694733,7110,0.2,0.001,0.4323461055755615,0.057498786598443985,0.12398058772087098,0.0,,,
0.91,0,42780,1,713,42780,-0.10324228999999999,53483,1.47,15894,-5.3842861635899907e-08,0.0,-0.01600537486374378,7120,0.2,0.001,0.24986374378204346,0.05681909993290901,0.14434605166316034,0.0,,,
0.88,0,42840,2,714,42840,-0.10406552000000001,53550,1.45,26,1.4994293806580572e-08,0.0,-0.015713964588940144,7130,0.2,0.001,-0.23171913623809814,0.04384803771972656,0.11779415085911751,0.0,,,
0.9,0,42900,2,715,42900,-0.07284078,53626,1.36,72,-3.774961088165441e-09,0.0,-0.01557429851964116,7140,0.2,0.001,0.22863829135894775,0.053165845572948456,0.11677721440792084,0.0,,,
0.96,0,42960,2,716,42960,-0.03875612,53700,1.19,127,-3.804763109016562e-08,0.0,-0.015596984419971704,7150,0.2,0.001,0.07220190763473511,0.037421319633722305,0.08715469315648079,0.0,,,
0.98,0,43020,2,717,43020,-0.028197700000000006,53771,1.13,179,-1.0434209173126874e-05,9.934108e-10,-0.0160283325240016,7160,0.2,0.001,-0.07024538516998291,0.0262642540037632,0.057777215540409085,0.0,,,
0.98,0,43080,2,718,43080,-0.028408919999999997,53843,1.12,235,2.1487474528569804e-07,0.0,-0.015804537013173102,7170,0.2,0.001,0.026228666305541992,0.02395036071538925,0.051452067121863364,0.0,,,
0.94,0,43140,2,719,43140,-0.06005871,53911,1.21,278,8.940692186598653e-10,0.0,-0.015716132894158363,7180,0.2,0.001,-0.1213294267654419,0.028708089143037796,0.060224061459302904,0.0,,,
0.92,0,43200,2,720,43200,-0.06072005,53978,1.3,325,-2.0027160614333183e-07,0.0,-0.016378303244709968,7190,0.2,0.001,0.13948357105255127,0.06984374672174454,0.15483685135841369,0.0,,,
0.91,0,43260,2,721,43260,-0.061212539999999996,54049,1.34,367,-1.1225541545201167e-07,0.0,-0.016141835786402225,7200,0.2,0.001,-0.09535956382751465,0.030716294422745705,0.09964829459786415,0.0,,,
0.89,0,43320,2,722,43320,-0.09279214999999999,54120,1.44,412,-0.0029000343013709795,0.002153358,-0.015273618046194315,7210,0.2,0.001,0.182667076587677,0.06411513686180115,0.17190419137477875,0.008333333767950535,,,
0.91,0,43380,2,723,43380,-0.09355842,54188,1.42,456,-1.3562043545967128e-06,0.0,-0.012740562856197356,7220,0.2,0.001,0.31963086128234863,0.04405588656663895,0.10135124921798706,0.0,,,
0.93,0,43440,2,724,43440,-0.07149139999999998,54256,1.32,504,-0.00018284648827826544,0.0007038454,-0.012559704948216677,7230,0.2,0.001,0.18058860301971436,0.053187865763902664,0.11516151428222657,0.003333333507180214,,,
0.94,0,43500,2,725,43500,-0.05948964,54332,1.27,550,4.4189393513249795e-07,0.0,-0.01324180020019412,7240,0.2,0.001,-0.11868250370025635,0.046156905591487885,0.10367690324783325,0.0,,,
0.93,0,43560,2,726,43560,-0.06167167999999999,54402,1.32,595,-0.002392873145484664,0.0048083463,-0.016698231920599937,7250,0.2,0.001,0.3335270881652832,0.04211829602718353,0.09564657360315323,0.011666667275130748,,,
0.92,0,43620,2,727,43620,-0.08599377000000002,54479,1.35,639,5.206118031253481e-06,1.3411045e-07,-0.021737901866436003,7260,0.2,0.001,-0.1197049617767334,0.05201436206698418,0.11771810948848724,0.0,,,
0.93,0,43680,2,728,43680,-0.08581172000000001,54549,1.3,685,-9.564062089850721e-07,9.934108e-10,-0.024354568496346474,7270,0.2,0.001,0.257448673248291,0.06670001894235611,0.14501593708992006,0.0,,,
0.95,0,43740,2,729,43740,-0.06185281000000001,54625,1.25,734,3.7401914276813383e-08,0.0,-0.02543178517371416,7280,0.2,0.001,0.33722275495529175,0.045924823731184006,0.104186000674963,0.0,,,
0.97,0,43800,2,730,43800,-0.04085238,54696,1.25,780,-0.00018314560094347953,0.0003758967,-0.026908607222139835,7290,0.2,0.001,0.5353432893753052,0.013037560507655144,0.04028396289795637,0.001666666753590107,,,
0.92,0,43860,2,731,43860,-0.06311506,54765,1.36,819,-2.293437711387014e-06,1.9172828e-07,-0.032092202268540856,7300,0.2,0.001,0.04103153944015503,0.01990150846540928,0.047287898138165474,0.0,,,
0.9,0,43920,2,732,43920,-0.06273761,54841,1.36,868,4.49568033333847e-07,1.291434e-08,-0.03471488617360592,7310,0.2,0.001,0.08316856622695923,0.06676970422267914,0.15011862814426422,0.0,,,
0.94,0,43980,2,733,43980,-0.031612480000000005,54918,1.26,916,-2.8758744250012567e-06,1.9868216e-09,-0.03684268221259117,7320,0.2,0.001,-7.3888139724731445,0.010901904664933681,0.034337920416146514,0.0,,,
0.93,0,44040,2,734,44040,-0.052358260000000004,54990,1.3,960,2.5484710981515945e-07,0.0,-0.03634017892181873,7330,0.2,0.001,0.07469040155410767,0.02524874173104763,0.05866205282509327,0.0,,,
0.94,0,44100,2,735,44100,-0.06143533999999999,55066,1.3,1008,-5.1383673710159176e-06,3.3775965e-08,-0.0383489653468132,7340,0.2,0.001,0.14482355117797852,0.05788803845643997,0.12231277376413345,0.0,,,
0.96,0,44160,2,736,44160,-0.04062464,55138,1.24,1056,-9.161412545211078e-05,0.00015940865,-0.03917659148573875,7350,0.2,0.001,0.5275371074676514,0.01981186866760254,0.04736286737024784,0.0,,,
0.91,0,44220,2,737,44220,-0.07294175,55206,1.39,1094,-0.005983883244916654,0.050515637,-0.06428439728915691,7360,0.2,0.001,0.2470354437828064,0.010828511789441109,0.04119620025157929,0.04000000059604645,,,
0.9,0,44280,2,738,44280,-0.09471675000000003,55273,1.38,1139,-0.003984209295206931,0.0038852126,-0.12488373890519142,7370,0.2,0.001,-0.16172611713409424,0.07598242908716202,0.18582783043384551,0.011666667275130748,,,
0.91,0,44340,2,739,44340,-0.09396649000000001,55342,1.32,1187,-1.2296339004969071e-05,4.5857825e-05,-0.1812275692820549,7380,0.2,0.001,0.39524853229522705,0.048498835414648056,0.11033782735466957,0.0,,,
0.9,0,44400,2,740,44400,-0.10260647,55414,1.38,1228,-5.937417305190707e-06,3.567338e-06,-0.20553401708602906,7390,0.2,0.001,0.30608081817626953,0.044223397970199585,0.09894603788852692,0.0,,,
0.9,0,44460,2,741,44460,-0.10159885999999999,55483,1.37,1275,-0.0019211309672876099,0.00077537197,-0.21190644353628157,7400,0.2,0.001,0.14392238855361938,0.049674972891807556,0.12668997421860695,0.005000000260770321,,,
0.94,0,44520,2,742,44520,-0.07012444999999999,55551,1.3,1320,-0.003920223292273839,0.010165427,-0.1613636925816536,7410,0.2,0.001,0.6827435493469238,0.014545019716024399,0.051007643714547156,0.02500000111758709,,,
0.95,0,44580,2,743,44580,-0.06201384,55619,1.34,1366,-0.0002967304989095254,0.0007116238,-0.12143208011984825,7420,0.2,0.001,0.23973292112350464,0.02652604877948761,0.07493551447987556,0.005000000260770321,,,
0.96,0,44640,2,744,44640,-0.052379049999999996,55691,1.32,1412,2.2553404400049716e-06,5.0564606e-05,-0.11012596637010574,7430,0.2,0.001,0.2704735994338989,0.034272145479917526,0.07828613445162773,0.0,,,
0.97,0,44700,2,745,44700,-0.04044302,55762,1.26,1459,-0.00012228448966800087,0.00011137028,-0.10791368186473846,7440,0.2,0.001,0.13056474924087524,0.03781867027282715,0.08472299128770829,0.0,,,
0.96,0,44760,2,746,44760,-0.049782219999999995,55839,1.21,1511,-0.0060076330237401445,0.0037570933,-0.08543827459216118,7450,0.2,0.001,0.3627631664276123,0.010734112933278084,0.04086113795638084,0.011666667275130748,,,
0.91,0,44820,2,747,44820,-0.10138796000000001,55908,1.35,1549,-0.0001815458600805897,0.00031735798,-0.06748862564563751,7460,0.2,0.001,0.5485381484031677,0.017327137291431427,0.04803747683763504,0.001666666753590107,,,
0.92,0,44880,2,748,44880,-0.09118866,55981,1.37,1594,-9.520764132195936e-05,6.510814e-06,-0.08357612863183021,7470,0.2,0.001,0.32926470041275024,0.06245536729693413,0.14044032394886016,0.0,,,
0.92,0,44940,2,749,44940,-0.08190528000000002,56058,1.37,1637,6.552537366033562e-07,3.516674e-07,-0.08657559528946876,7480,0.2,0.001,-0.39050960540771484,0.060357559472322464,0.1355147786438465,0.0,,,
0.92,0,45000,2,750,45000,-0.08039327000000002,56127,1.27,1688,-2.0173390850430906e-05,4.3710074e-08,-0.09120704308152199,7490,0.2,0.001,0.3158153295516968,0.058517228811979294,0.1254206232726574,0.0,,,
0.95,0,45060,2,751,45060,-0.059264979999999995,56198,1.23,1734,-0.0064611592066163405,0.0050647575,-0.07028268687427044,7500,0.2,0.001,0.4464470148086548,0.020184163004159927,0.0658728014677763,0.011666667275130748,,,
0.92,0,45120,2,752,45120,-0.09204607000000004,56276,1.36,1777,5.1323472956310566e-05,1.5954176e-06,-0.04342152439057827,7510,0.2,0.001,0.15954303741455078,0.04364332929253578,0.09831775873899459,0.0,,,
0.94,0,45180,2,753,45180,-0.061849190000000005,56348,1.28,1827,-2.249131602294341e-06,1.1920929e-07,-0.03660970702767372,7520,0.2,0.001,0.38927268981933594,0.04925936087965965,0.10940562784671784,0.0,,,
0.95,0,45240,2,754,45240,-0.05172608,56423,1.22,1875,-4.7107536822466044e-07,0.0,-0.03542420119047165,7530,0.2,0.001,0.08646953105926514,0.02393125370144844,0.05918489620089531,0.0,,,
0.9,0,45300,2,755,45300,-0.11504564000000002,56498,1.35,1912,-0.0008044083798452561,0.0010424395,-0.037186001613736155,7540,0.2,0.001,0.4598401188850403,0.040523990988731384,0.09101365506649017,0.005000000260770321,,,
0.85,0,45360,2,756,45360,-0.15769983,56569,1.51,1949,-0.002140478394390044,0.002348291,-0.03817727155983448,7550,0.2,0.001,0.19480925798416138,0.07767392694950104,0.1897109180688858,0.006666667014360428,,,
0.88,0,45420,2,757,45420,-0.11472328000000002,56638,1.44,1997,-0.0011064569140822656,0.0034757515,-0.02998159248381853,7560,0.2,0.001,0.2843141555786133,0.07602805644273758,0.1741502106189728,0.006666667014360428,,,
0.92,0,45480,2,758,45480,-0.07254595,56710,1.37,2037,-0.000528019869573626,0.0005661269,-0.03525967001914978,7570,0.2,0.001,0.17746621370315552,0.019993018358945847,0.05775072909891606,0.001666666753590107,,,
0.89,0,45540,2,759,45540,-0.10461632000000001,56781,1.47,2077,-5.449851378180881e-07,0.0,-0.0299038028344512,7580,0.2,0.001,0.0764768123626709,0.07514354586601257,0.19162240028381347,0.0,,,
0.9,0,45600,2,760,45600,-0.09721935,56859,1.49,2116,-4.915098310975807e-06,0.0,-0.030412691831588744,7590,0.2,0.001,0.23074811697006226,0.06298929452896118,0.14096562564373016,0.0,,,
0.91,0,45660,2,761,45660,-0.09564697000000001,56943,1.47,2162,-6.568630584879998e-06,2.3841858e-08,-0.030940446257591247,7600,0.2,0.001,0.2230396270751953,0.055692415684461594,0.12179608643054962,0.0,,,
0.95,0,45720,2,762,45720,-0.06044059000000001,57021,1.24,2212,-2.0359456584628786e-06,0.0,-0.03024022188037634,7610,0.2,0.001,0.07922369241714478,0.059234149754047394,0.12832978144288062,0.0,,,
0.94,0,45780,2,763,45780,-0.0604364,57092,1.25,2257,-3.201464790336672e-06,0.0,-0.028664167039096355,7620,0.2,0.001,0.2758136987686157,0.03697129338979721,0.08169840127229691,0.0,,,
0.9,0,45840,2,764,45840,-0.09327261999999999,57164,1.4,2297,-9.772181490674825e-07,0.0,-0.02924036104232073,7630,0.2,0.001,0.10658913850784302,0.04624876007437706,0.11372768729925156,0.0,,,
0.91,0,45900,2,765,45900,-0.09216223000000001,57233,1.32,2348,-7.234215684892575e-06,8.3188215e-06,-0.030170118995010854,7640,0.2,0.001,0.34247422218322754,0.05152932554483414,0.11652601435780525,0.0,,,
0.94,0,45960,2,766,45960,-0.05908785000000001,57309,1.2,2397,-0.0019056524724389234,0.007565898,-0.03572421204298735,7650,0.2,0.001,0.3630383610725403,0.03637812286615372,0.08737704381346703,0.011666667275130748,,,
0.95,0,46020,2,767,46020,-0.04978634,57389,1.18,2450,3.660569575458794e-06,6.1492125e-07,-0.04539375528693199,7660,0.2,0.001,0.13402730226516724,0.03534997999668121,0.08280748054385186,0.0,,,
0.96,0,46080,2,768,46080,-0.050129400000000005,57462,1.2,2497,-1.1768440197901242e-05,3.1789146e-08,-0.05401398278772831,7670,0.2,0.001,0.6358935832977295,0.009880686178803444,0.032236875407397746,0.0,,,
0.91,0,46140,2,769,46140,-0.09292316000000002,57530,1.34,2536,-6.470392190141005e-05,0.00015868446,-0.05103899054229259,7680,0.2,0.001,0.12855368852615356,0.032326146960258484,0.08118403255939484,0.0,,,
0.86,0,46200,2,770,46200,-0.11624480000000002,57600,1.48,2573,-7.287363237118427e-06,1.5099843e-07,-0.044422915950417516,7690,0.2,0.001,0.21926844120025635,0.0725056529045105,0.1827910751104355,0.0,,,
0.86,0,46260,2,771,46260,-0.11642924000000003,57676,1.51,2616,-2.8758247724525177e-06,1.9868216e-08,-0.044409329816699025,7700,0.2,0.001,0.16385048627853394,0.05930076539516449,0.1478333592414856,0.0,,,
0.87,0,46320,2,772,46320,-0.10486876999999999,57752,1.48,2657,-0.002950888099924853,0.013759553,-0.0547447606921196,7710,0.2,0.001,0.13349390029907227,0.03429752215743065,0.09102472364902496,0.011666667275130748,,,
0.87,0,46380,2,773,46380,-0.09394042000000001,57824,1.49,2699,1.9587377531338213e-05,9.0758e-06,-0.08442664295434951,7720,0.2,0.001,0.2109125256538391,0.06124819442629814,0.13393188565969466,0.0,,,
0.9,0,46440,2,774,46440,-0.06301859,57894,1.38,2742,-0.000585028034256574,0.00028183262,-0.10482182577252389,7730,0.2,0.001,0.04098421335220337,0.03294818848371506,0.07284736633300781,0.008333333767950535,,,
0.91,0,46500,2,775,46500,-0.08307849999999999,57973,1.36,2789,-0.002040336527182518,0.0045006005,-0.11425932273268699,7740,0.2,0.001,0.27771949768066406,0.04436490684747696,0.13206363171339036,0.013333334028720856,,,
0.94,0,46560,2,776,46560,-0.07051117999999999,58044,1.31,2835,-0.004755096482113075,0.006107532,-0.11548182815313339,7750,0.2,0.001,0.14481967687606812,0.047156356275081635,0.12521446421742438,0.023333334550261497,,,
0.93,0,46620,2,777,46620,-0.08147084999999998,58120,1.33,2880,-0.005184291230204164,0.015004656,-0.07091084904968739,7760,0.2,0.001,0.4788552522659302,0.018228497356176376,0.05456671305000782,0.026666668057441712,,,
0.93,0,46680,2,778,46680,-0.07132009,58198,1.28,2930,-8.592804388207754e-06,8.861224e-07,-0.04272088557481766,7770,0.2,0.001,0.3810083866119385,0.05046766996383667,0.10729017704725266,0.0,,,
0.96,0,46740,2,779,46740,-0.03928200999999999,58270,1.17,2982,-0.0005822373460008023,0.0009141008,-0.036489038169384,7780,0.2,0.001,0.23867112398147583,0.036870718002319336,0.09521445631980896,0.006666667014360428,,,
0.95,0,46800,2,780,46800,-0.039964639999999996,58347,1.24,3027,-0.00010198337275744152,0.00044016243,-0.0330945149064064,7790,0.2,0.001,0.5856106281280518,0.00803321786224842,0.02258131531998515,0.001666666753590107,,,
0.93,0,46860,2,781,46860,-0.05055374000000001,58417,1.3,3075,-1.6047060490631538e-06,0.0,-0.029386237636208533,7800,0.2,0.001,-0.007867813110351562,0.04111121967434883,0.0951750248670578,0.0,,,
0.96,0,46920,2,782,46920,-0.02968355,58491,1.24,3123,-0.00012217849431781503,0.00023511847,-0.028633922711014746,7810,0.2,0.001,-0.31613898277282715,0.029658528044819832,0.06685744263231755,0.0,,,
0.95,0,46980,2,783,46980,-0.03955584,58567,1.25,3171,-0.0002619372784101959,0.0008014202,-0.03364385012537241,7820,0.2,0.001,-0.14401113986968994,0.026652248576283455,0.057558194547891614,0.005000000260770321,,,
0.94,0,47040,2,784,47040,-0.05886122999999999,58637,1.24,3219,-0.001842826638991646,0.006742541,-0.044946993514895436,7830,0.2,0.001,0.04173976182937622,0.04614388197660446,0.09780652076005936,0.020000001043081285,,,
0.92,0,47100,2,785,47100,-0.08075505999999999,58710,1.34,3260,-1.6415318012263923e-05,2.4437904e-06,-0.06294293254613877,7840,0.2,0.001,0.14669311046600342,0.04515470564365387,0.10906816199421883,0.0,,,
0.92,0,47160,2,786,47160,-0.07100487999999999,58779,1.34,3308,-0.0007679766861838466,0.0012029519,-0.08381032645702362,7850,0.2,0.001,0.16851747035980225,0.044531866908073425,0.1059925027191639,0.008333333767950535,,,
0.93,0,47220,2,787,47220,-0.07318484,58848,1.29,3354,-0.00645564479539944,0.0011460513,-0.11634295806288719,7860,0.2,0.001,0.3385774493217468,0.012327112257480621,0.06650877073407173,0.003333333507180214,,,
0.93,0,47280,2,788,47280,-0.07458127,58924,1.33,3397,-0.0012469523124552851,0.006873532,-0.20579144805669786,7870,0.2,0.001,0.503581166267395,0.024294523522257805,0.07099839113652706,0.018333334289491177,,,
0.95,0,47340,2,789,47340,-0.06250875,58993,1.3,3447,-0.003352635319946273,0.0004061699,-0.28244590759277344,7880,0.2,0.001,-0.03648877143859863,0.05269312858581543,0.1371978558599949,0.0,,,
0.93,0,47400,2,790,47400,-0.08429386000000001,59060,1.41,3483,-0.001417250829981498,0.0017527879,-0.23098447173833847,7890,0.2,0.001,0.5939102172851562,0.007089904509484768,0.028733492828905582,0.008333333767950535,,,
0.92,0,47460,2,791,47460,-0.09100847,59137,1.32,3536,-0.005213191808822249,0.006717668,-0.2218624860048294,7900,0.2,0.001,0.10669922828674316,0.07582815736532211,0.1994005799293518,0.021666667237877846,,,
0.93,0,47520,2,792,47520,-0.08002502,59214,1.24,3580,-0.0019197367738041037,0.0035506387,-0.295087131857872,7910,0.2,0.001,0.32331639528274536,0.02905828133225441,0.10471996292471886,0.013333334028720856,,,
0.87,0,47580,2,793,47580,-0.14483796000000002,59288,1.44,3616,-0.0008458286460761855,0.000119692086,-0.20619401037693025,7920,0.2,0.001,0.3338514566421509,0.0424271859228611,0.1240635298192501,0.0,,,
0.89,0,47640,2,794,47640,-0.12481502999999998,59365,1.43,3664,-0.0005289611269837735,4.161199e-05,-0.15318747907876967,7930,0.2,0.001,0.35784703493118286,0.06290503591299057,0.1471705764532089,0.0,,,
0.93,0,47700,2,795,47700,-0.08251598999999998,59432,1.33,3708,-0.0003784745165952508,0.00055725576,-0.12945254072546958,7940,0.2,0.001,0.0478631854057312,0.041228316724300385,0.09940138310194016,0.001666666753590107,,,
0.91,0,47760,2,796,47760,-0.08563168000000002,59500,1.39,3749,-0.0024297358332358242,0.004168472,-0.09756876975297928,7950,0.2,0.001,0.4861123561859131,0.030234111472964287,0.07484919279813766,0.01666666753590107,,,
0.91,0,47820,2,797,47820,-0.08374347,59568,1.34,3800,-8.834501104360015e-06,2.8093657e-06,-0.06871953904628754,7960,0.2,0.001,0.051556527614593506,0.07811629772186279,0.1672967031598091,0.0,,,
0.95,0,47880,2,798,47880,-0.059148049999999994,59639,1.21,3846,-0.003416628620276807,0.003476554,-0.05245573483407497,7970,0.2,0.001,0.26960432529449463,0.027791256085038185,0.07209226191043853,0.011666667275130748,,,
0.96,0,47940,2,799,47940,-0.0391581,59707,1.18,3902,-9.780570779787112e-05,1.9629797e-06,-0.03900359496474266,7980,0.2,0.001,0.5229848623275757,0.029228441417217255,0.06726988330483437,0.0,,,
,,48000,2,,48000,,,,3953,1.2123584808065856e-06,9.934108e-09,-0.03442570343613625,7990,0.2,0.001,-122.67045593261719,0.008794894441962242,0.02278866246342659,0.0,1.44,0.89,-0.11625471920706332
0.98,0,48000,,800,,-0.027561350000000005,59947,1.11,,,,,,,,,,,,,,
0.97,0,48060,2,801,48060,-0.039189150000000006,60020,1.15,4006,-0.0019204745424213244,0.0053581367,-0.03931527175009251,8000,0.2,0.001,0.45070624351501465,0.022283125668764114,0.058715058490633965,0.010000000521540642,,,
0.97,0,48120,2,802,48120,-0.029077429999999994,60100,1.18,4054,2.752244494530487e-07,1.3321638e-06,-0.053338612988591196,8010,0.2,0.001,-0.020044445991516113,0.028626946732401848,0.06105632409453392,0.0,,,
0.96,0,48180,2,803,48180,-0.043239429999999995,60176,1.23,4103,-1.0314956457513347e-05,3.1093757e-07,-0.060435543209314345,8020,0.2,0.001,0.04737311601638794,0.023258311673998833,0.05056881308555603,0.0,,,
0.96,0,48240,2,804,48240,-0.05413105000000001,60248,1.25,4148,-0.000306664557671521,0.00095487834,-0.06644065603613854,8030,0.2,0.001,0.3978757858276367,0.034921493381261826,0.07581684738397598,0.005000000260770321,,,
0.95,0,48300,2,805,48300,-0.06501714,60317,1.3,4195,-0.003779136866020494,0.012898623,-0.09211329594254494,8040,0.2,0.001,-0.05669832229614258,0.04940515756607056,0.11080563291907311,0.013333334028720856,,,
0.92,0,48360,2,806,48360,-0.09266928,60386,1.4,4236,6.634940665772859e-06,1.2797117e-05,-0.1298479065299034,8050,0.2,0.001,0.1848435401916504,0.031009957194328308,0.06649814881384372,0.0,,,
0.88,0,48420,2,807,48420,-0.13444509000000002,60456,1.43,4275,-0.0016166364224044828,0.0011272093,-0.16501807868480683,8060,0.2,0.001,0.08449339866638184,0.08435302972793579,0.20202467292547227,0.006666667014360428,,,
0.9,0,48480,2,808,48480,-0.09291751999999999,60526,1.35,4322,-0.008687315541319584,0.025413593,-0.19165491461753845,8070,0.2,0.001,0.30683135986328125,0.06559843569993973,0.1655621662735939,0.046666669100522994,,,
0.93,0,48540,2,809,48540,-0.051933299999999995,60608,1.33,4368,0.0014335787137198964,0.00088917016,-0.22545526176691055,8080,0.2,0.001,-0.33700621128082275,0.04160972684621811,0.10264666229486466,0.01666666753590107,,,
0.94,0,48600,2,810,48600,-0.04155423000000002,60678,1.36,4409,-0.0067355628280591166,0.015341562,-0.18914484083652497,8090,0.2,0.001,0.22000449895858765,0.009564004838466644,0.04326118938624859,0.03666666764765978,,,
0.95,0,48660,2,811,48660,-0.050983980000000005,60748,1.3,4458,-0.0002185221033141893,0.0006614596,-0.13974958807229995,8100,0.2,0.001,0.336001455783844,0.031194336712360382,0.07016086652874946,0.003333333507180214,,,
0.94,0,48720,2,812,48720,-0.07101483000000001,60819,1.32,4501,-0.0005029473756439807,0.0023302217,-0.18233717381954193,8110,0.2,0.001,0.08204680681228638,0.041374269872903824,0.09246506616473198,0.010000000521540642,,,
0.93,0,48780,2,813,48780,-0.08150717,60886,1.33,4547,-0.00808562117628755,0.009441642,-0.18830427080392836,8120,0.2,0.001,0.21677255630493164,0.053224772214889526,0.13711256831884383,0.028333334252238274,,,
0.92,0,48840,2,814,48840,-0.09547612000000001,60967,1.35,4587,-0.005138758878262451,0.012494692,-0.13109562024474145,8130,0.2,0.001,0.04532569646835327,0.055970463901758194,0.14064719676971435,0.020000001043081285,,,
0.91,0,48900,2,815,48900,-0.10664733,61045,1.46,4629,-3.170619397998564e-05,6.510814e-06,-0.07758505344390869,8140,0.2,0.001,0.13982665538787842,0.08618031442165375,0.18203749060630797,0.0,,,
0.93,0,48960,2,816,48960,-0.08366831000000001,61119,1.36,4678,-1.4286165551169461e-05,5.2054725e-07,-0.0645839363336563,8150,0.2,0.001,0.17740201950073242,0.06397667527198792,0.1334994375705719,0.0,,,
