eval/mean_ep_length,env/n_steps,eval/success_rate,time/total_timesteps,env/current_idx,env/completion_counter,eval/mean_reward,time/fps,time/iterations,rollout/success_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/entropy_loss,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/learning_rate,train/n_updates,train/explained_variance,train/approx_kl,train/loss,train/clip_range
2.06,30,0.76,30,11,0,-0.21121135516092182,,,,,,,,,,,,,,,,
,,,30,,,,0,1,0.7,-0.2882673,2.8,157,,,,,,,,,,
1.66,60,0.86,60,21,0,-0.13953547227662055,,,,,,,-1.9458277225494385,0.32758950144052507,-0.004350866148403654,0.0,0.0001,10,-0.13816165924072266,0.00016255378,0.08215649425983429,0.2
,,,60,,,,0,2,0.7,-0.34726329999999994,2.9,294,,,,,,,,,,
1.66,90,0.9,90,32,0,-0.11975946213118732,,,,,,,-1.9454496502876282,0.14156085550785064,-0.005262325822453206,0.0,0.0001,20,0.16725850105285645,0.000240014,0.03335840255022049,0.2
,,,90,,,,0,3,0.6774193548387096,-0.3222981290322581,2.838709677419355,430,,,,,,,,,,
1.76,120,0.86,120,45,0,-0.15973986629862338,,,,,,,-1.9446434259414673,0.32940429002046584,-0.0049901610298547895,0.0,0.0001,30,-1.09110426902771,0.00038087965,0.09617555141448975,0.2
,,,120,,,,0,4,0.7045454545454546,-0.3157888181818182,2.7045454545454546,569,,,,,,,,,,
1.52,150,0.92,150,55,0,-0.09736002925317734,,,,,,,-1.9433791399002076,0.3320132434368134,-0.0022814850210368222,0.0,0.0001,40,-0.5320676565170288,0.00021839142,0.11941394209861755,0.2
,,,150,,,,0,5,0.7037037037037037,-0.30587929629629634,2.7037037037037037,693,,,,,,,,,,
1.64,180,0.9,180,64,0,-0.11747979276813567,,,,,,,-1.9421982526779176,0.24020466804504395,-0.004151278595090879,0.0,0.0001,50,-0.11452722549438477,0.0002690673,0.0758926123380661,0.2
,,,180,,,,0,6,0.6666666666666666,-0.3454806031746032,2.8253968253968256,825,,,,,,,,,,
1.38,210,0.94,210,72,0,-0.07729657148942351,,,,,,,-1.940293550491333,0.26813742965459825,-0.002325549972350416,0.0,0.0001,60,0.16418009996414185,0.00018711487,0.08805431425571442,0.2
,,,210,,,,0,7,0.6619718309859155,-0.3636360422535211,2.943661971830986,961,,,,,,,,,,
1.52,240,0.92,240,85,0,-0.0996722253318876,,,,,,,-1.940836453437805,0.22645740509033202,-0.006577906354796159,0.0,0.0001,70,0.10007274150848389,0.00038958588,0.07702438533306122,0.2
,,,240,,,,0,8,0.6785714285714286,-0.3576518690476191,2.8452380952380953,1082,,,,,,,,,,
1.3,270,0.96,270,97,0,-0.031047537960112094,,,,,,,-1.9403127193450929,0.25037915259599686,-0.004652604666225635,0.0,0.0001,80,0.04848968982696533,0.00033682387,0.07912041246891022,0.2
,,,270,,,,0,9,0.6770833333333334,-0.3534906770833334,2.7916666666666665,1189,,,,,,,,,,
1.66,300,0.86,300,105,0,-0.13702889665961265,,,,,,,-1.9369570732116699,0.14079393893480302,-0.005444537337946897,0.0,0.0001,90,0.2411649227142334,0.0003930052,0.03486595302820206,0.2
,,,300,,,,0,10,0.65,-0.3947402900000001,2.87,1318,,,,,,,,,,
1.38,330,0.94,330,115,0,-0.07466303162276745,,,,,,,-1.9320416569709777,0.2538774609565735,-0.005397517502230364,0.0,0.0001,100,-0.021112680435180664,0.00084678334,0.08644607663154602,0.2
,,,330,,,,0,11,0.63,-0.4296995100000002,2.93,1429,,,,,,,,,,
1.26,360,0.96,360,125,0,-0.0507359665306285,,,,,,,-1.9255962252616883,0.1270541563630104,-0.01005491271071759,0.0,0.0001,110,0.4308743476867676,0.0018611967,0.02292025089263916,0.2
,,,360,,,,0,12,0.63,-0.44262703000000003,2.9,1537,,,,,,,,,,
1.36,390,0.92,390,136,0,-0.09122842235025018,,,,,,,-1.9134089589118957,0.15956943482160568,-0.010539727752717854,0.0,0.0001,120,0.23505139350891113,0.0013614635,0.04456721991300583,0.2
,,,390,,,,0,13,0.61,-0.48499728,2.96,1657,,,,,,,,,,
1.48,420,0.9,420,145,0,-0.1174045741930604,,,,,,,-1.8975260138511658,0.22082184851169587,-0.006969511976155118,0.0,0.0001,130,0.2611537575721741,0.001370124,0.07405488193035126,0.2
,,,420,,,,0,14,0.6,-0.49825502000000005,2.99,1775,,,,,,,,,,
1.36,450,0.96,450,155,0,-0.05434543919749558,,,,,,,-1.886558723449707,0.3943813592195511,-0.002941715247579868,0.0,0.0001,140,-0.14041376113891602,0.00068924227,0.13359194993972778,0.2
,,,450,,,,0,15,0.61,-0.47809993000000006,3.03,1895,,,,,,,,,,
1.28,480,0.98,480,166,0,-0.0305262346053496,,,,,,,-1.8748703360557557,0.19445135891437532,-0.0020753384540634023,0.0,0.0001,150,-24.523794174194336,0.00042176247,0.032920099794864655,0.2
,,,480,,,,0,16,0.64,-0.44913500000000006,2.96,2014,,,,,,,,,,
1.34,510,0.94,510,179,0,-0.08051126022823155,,,,,,,-1.8652928590774536,0.21209907829761504,-0.0006506912867671133,0.0,0.0001,160,0.11035585403442383,0.00021770796,0.06800596415996552,0.2
,,,510,,,,0,17,0.65,-0.44597846999999996,2.84,2134,,,,,,,,,,
1.26,540,0.98,540,187,0,-0.033616945119574665,,,,,,,-1.8590133547782899,0.4244785398244858,-0.005175398398908637,0.0,0.0001,170,-0.15526318550109863,0.00033571917,0.1577875018119812,0.2
,,,540,,,,0,18,0.63,-0.4609764,2.93,2255,,,,,,,,,,
1.18,570,0.96,570,197,0,-0.04921817764174193,,,,,,,-1.8419430255889893,0.3092737853527069,-0.008644631002874093,0.0,0.0001,180,-0.09370577335357666,0.0013996799,0.10840199887752533,0.2
,,,570,,,,0,19,0.62,-0.49322506,3.0,2361,,,,,,,,,,
1.52,600,0.92,600,208,0,-0.09577866647392512,,,,,,,-1.8194640278816223,0.4041608959436417,-0.0035652488920216996,0.0,0.0001,190,-0.18824779987335205,0.00090173684,0.14207331836223602,0.2
,,,600,,,,0,20,0.66,-0.44029240999999997,2.89,2491,,,,,,,,,,
1.26,630,0.96,630,219,0,-0.053383331527002156,,,,,,,-1.8021614313125611,0.33722372353076935,-0.005794192903364604,0.0,0.0001,200,-0.5628308057785034,0.0004915317,0.12511415779590607,0.2
,,,630,,,,0,21,0.66,-0.43397738,2.86,2603,,,,,,,,,,
1.26,660,0.94,660,229,0,-0.0690133209573105,,,,,,,-1.7855604410171508,0.203082112967968,-0.0031323621124709432,0.0,0.0001,210,0.08502233028411865,0.0004124522,0.06928734481334686,0.2
,,,660,,,,0,22,0.68,-0.4048814399999999,2.85,2715,,,,,,,,,,
1.24,690,1.0,690,242,0,-0.009957134798169136,,,,,,,-1.7677707195281982,0.26837130188941954,-0.006252216252032738,0.0,0.0001,220,0.13042426109313965,0.00082005264,0.0934305489063263,0.2
,,,690,,,,0,23,0.7,-0.37003480000000005,2.79,2823,,,,,,,,,,
1.34,720,0.94,720,253,0,-0.054364957306534054,,,,,,,-1.7355002522468568,0.22164923697710037,-0.010648706173524225,0.0,0.0001,230,0.24116939306259155,0.0014654835,0.07099181413650513,0.2
,,,720,,,,0,24,0.7,-0.4028192600000001,2.73,2950,,,,,,,,,,
1.38,750,0.94,750,267,0,-0.053286895886994895,,,,,,,-1.6904845833778381,0.29060383439064025,-0.004488096158408239,0.0,0.0001,240,-0.25365006923675537,0.0015623192,0.1086372509598732,0.2
,,,750,,,,0,25,0.7,-0.41714389,2.69,3069,,,,,,,,,,
1.64,780,0.9,780,278,0,-0.10068457067012787,,,,,,,-1.6508382320404054,0.32016077637672424,-0.00938251693888259,0.0,0.0001,250,0.12685370445251465,0.0017966449,0.11319929361343384,0.2
,,,780,,,,0,26,0.69,-0.4201311,2.74,3196,,,,,,,,,,
1.4,810,0.94,810,296,0,-0.07104766106698662,,,,,,,-1.5945039629936217,0.3042697042226791,-0.011150011201389276,0.0,0.0001,260,0.06247645616531372,0.0021399,0.11242558062076569,0.2
,,,810,,,,0,27,0.74,-0.3517874900000001,2.47,3313,,,,,,,,,,
1.48,840,0.92,840,312,0,-0.0938904181541875,,,,,,,-1.5370959639549255,0.3319628030061722,-0.0013599528985407615,0.0,0.0001,270,-0.6756963729858398,0.0013233682,0.12565632164478302,0.2
,,,840,,,,0,28,0.79,-0.29648862,2.27,3437,,,,,,,,,,
1.44,870,0.9,870,323,0,-0.10171382227912545,,,,,,,-1.4998142838478088,0.16040271297097206,-0.0017448770949461511,0.0,0.0001,280,-0.12008261680603027,0.0005948901,0.05785401910543442,0.2
,,,870,,,,0,29,0.78,-0.30258618000000004,2.27,3555,,,,,,,,,,
1.56,900,0.92,900,333,0,-0.09942098224069923,,,,,,,-1.475001037120819,0.3991251140832901,-0.0007160548410684697,0.0,0.0001,290,-0.19373619556427002,0.00010317763,0.1395956128835678,0.2
,,,900,,,,0,30,0.77,-0.31066128000000004,2.29,3690,,,,,,,,,,
1.36,930,0.92,930,345,0,-0.09089405569713563,,,,,,,-1.4604426622390747,0.2547518238425255,-0.00458356062939842,0.0,0.0001,300,-0.13617348670959473,0.00044160287,0.10072414577007294,0.2
,,,930,,,,0,31,0.77,-0.29690084,2.29,3808,,,,,,,,,,
1.46,960,0.94,960,356,0,-0.07214276466984301,,,,,,,-1.4410746097564697,0.2956357389688492,-0.0009224315615332657,0.0,0.0001,310,0.2864733338356018,0.00046582817,0.10026850551366806,0.2
,,,960,,,,0,32,0.76,-0.3135617,2.36,3934,,,,,,,,,,
1.2,990,0.96,990,369,0,-0.04972668140660971,,,,,,,-1.4042714715003968,0.2016780287027359,-0.007018518188657818,0.0,0.0001,320,0.06680577993392944,0.0014996628,0.07290983200073242,0.2
,,,990,,,,0,33,0.77,-0.29658299000000005,2.32,4042,,,,,,,,,,
1.16,1020,0.98,1020,378,0,-0.028115711426362395,,,,,,,-1.3633386015892028,0.24005237817764283,0.0006995006303380791,0.0,0.0001,330,0.07654756307601929,0.0002776265,0.0985170379281044,0.2
,,,1020,,,,0,34,0.76,-0.31092457000000007,2.39,4149,,,,,,,,,,
1.5,1050,0.92,1050,395,0,-0.0358239783346653,,,,,,,-1.3405851364135741,0.20773136764764785,-0.0034933492180428518,0.0,0.0001,340,0.27621591091156006,0.0008291384,0.07297210395336151,0.2
,,,1050,,,,0,35,0.75,-0.32870948999999994,2.45,4275,,,,,,,,,,
1.36,1080,0.94,1080,406,0,-0.07157334253657609,,,,,,,-1.3148767828941346,0.4130205512046814,-0.005492348840925842,0.0,0.0001,350,-0.11864340305328369,0.0008001049,0.14667533338069916,0.2
,,,1080,,,,0,36,0.73,-0.35379243000000005,2.49,4393,,,,,,,,,,
1.4,1110,0.92,1110,416,0,-0.09139571227133274,,,,,,,-1.2689699292182923,0.31192164719104765,-0.0021260127580411846,0.0,0.0001,360,0.011857569217681885,0.00045290787,0.12456614524126053,0.2
,,,1110,,,,0,37,0.71,-0.37988270999999996,2.59,4506,,,,,,,,,,
1.48,1140,0.92,1140,431,0,-0.10447213687468321,,,,,,,-1.247352135181427,0.17778527736663818,-0.004447178607806546,0.0,0.0001,370,0.17297124862670898,0.00040938458,0.06321889162063599,0.2
,,,1140,,,,0,38,0.74,-0.3358451599999999,2.46,4626,,,,,,,,,,
1.26,1170,0.96,1170,446,0,-0.03590451122727245,,,,,,,-1.2150848031044006,0.30503110885620116,-0.0009120662917361244,0.0,0.0001,380,0.25593942403793335,0.00027480125,0.10859961062669754,0.2
,,,1170,,,,0,39,0.77,-0.30100461,2.34,4742,,,,,,,,,,
1.5,1200,0.92,1200,458,0,-0.09741275022272021,,,,,,,-1.196794605255127,0.24947773516178132,0.0005391218228032457,0.0,0.0001,390,0.17317306995391846,6.7472456e-06,0.07787494361400604,0.2
,,,1200,,,,0,40,0.79,-0.26780843,2.27,4871,,,,,,,,,,
1.28,1230,0.94,1230,473,0,-0.05122914986219257,,,,,,,-1.220969033241272,0.17256817668676377,-0.0027872548490995184,0.0,0.0001,400,-0.1807616949081421,0.0005321403,0.06217954307794571,0.2
,,,1230,,,,0,41,0.8,-0.25920456999999997,2.23,4991,,,,,,,,,,
1.4,1260,0.94,1260,487,0,-0.0718230835115537,,,,,,,-1.236991536617279,0.1948428988456726,-0.0010213127289897983,0.0,0.0001,410,-0.2066265344619751,0.0001360178,0.07273900508880615,0.2
,,,1260,,,,0,42,0.82,-0.20641013,2.21,5113,,,,,,,,,,
1.5,1290,0.9,1290,500,0,-0.0952709962055087,,,,,,,-1.2073909044265747,0.11185969896614552,-0.0009527037990238796,0.0,0.0001,420,-6.316580772399902,0.0004520019,0.023229826241731644,0.2
,,,1290,,,,0,43,0.8,-0.22663381999999996,2.29,5231,,,,,,,,,,
1.34,1320,0.94,1320,513,0,-0.07121331423986703,,,,,,,-1.1989094734191894,0.3037092357873917,-0.0012673654381067934,0.0,0.0001,430,0.09929287433624268,8.996328e-05,0.12220451980829239,0.2
,,,1320,,,,0,44,0.83,-0.19434815,2.17,5361,,,,,,,,,,
1.7,1350,0.86,1350,528,0,-0.12137465836014599,,,,,,,-1.2281705379486083,0.4394018143415451,-0.0006261925876124508,0.0,0.0001,440,-0.24954497814178467,0.00013665557,0.1535300761461258,0.2
,,,1350,,,,0,45,0.84,-0.20203237999999998,2.15,5506,,,,,,,,,,
1.42,1380,0.92,1380,537,0,-0.09617664943914861,,,,,,,-1.2456998825073242,0.316559362411499,-0.0019968090169519394,0.0,0.0001,450,-0.04622852802276611,0.00025969147,0.13771526515483856,0.2
,,,1380,,,,0,46,0.82,-0.24093679999999998,2.28,5628,,,,,,,,,,
1.38,1410,0.92,1410,548,0,-0.07299715293105692,,,,,,,-1.2643963932991027,0.2562576249241829,-0.003686448130368625,0.0,0.0001,460,-0.2506810426712036,0.00044349433,0.09698445349931717,0.2
,,,1410,,,,0,47,0.81,-0.24010129,2.32,5747,,,,,,,,,,
1.42,1440,0.92,1440,562,0,-0.03275155952665955,,,,,,,-1.2845709323883057,0.13200443610548973,-0.0013203605095259085,0.0,0.0001,470,0.28958266973495483,0.0008182208,0.047312311828136444,0.2
,,,1440,,,,0,48,0.81,-0.22846041,2.29,5870,,,,,,,,,,
1.24,1470,0.96,1470,575,0,-0.04977167020086199,,,,,,,-1.3295489072799682,0.10362228900194168,-0.005132102446708186,0.0,0.0001,480,0.44320452213287354,0.0020770072,0.029913663864135742,0.2
,,,1470,,,,0,49,0.8,-0.24905905999999994,2.34,5993,,,,,,,,,,
1.12,1500,1.0,1500,591,0,-0.008099322542548179,,,,,,,-1.3926208019256592,0.1249038465321064,-0.005076844078284992,0.0,0.0001,490,0.3157064914703369,0.0018515309,0.03949746489524841,0.2
,,,1500,,,,0,50,0.8,-0.25148261999999993,2.36,6099,,,,,,,,,,
1.3,1530,0.94,1530,604,0,-0.05193230078555643,,,,,,,-1.424829351902008,0.08824769258499146,-0.0011292578105349005,0.0,0.0001,500,-9.244972229003906,0.00042698186,0.019668830558657646,0.2
,,,1530,,,,0,51,0.82,-0.21369076999999997,2.28,6211,,,,,,,,,,
1.28,1560,0.96,1560,619,0,-0.05005555381067097,,,,,,,-1.380248486995697,0.12129441127181054,-0.006723838294856321,0.0,0.0001,510,0.21971189975738525,0.0016891281,0.03607463464140892,0.2
,,,1560,,,,0,52,0.82,-0.20746622000000003,2.28,6345,,,,,,,,,,
1.3,1590,0.94,1590,628,0,-0.07052500080317259,,,,,,,-1.3160985946655273,0.19534501284360886,-0.009718847849095625,0.0,0.0001,520,0.3204190135002136,0.0022719821,0.061204828321933746,0.2
,,,1590,,,,0,53,0.8,-0.23087179,2.36,6466,,,,,,,,,,
1.22,1620,0.96,1620,646,0,-0.051606237646192314,,,,,,,-1.2488441705703734,0.29863922894001005,-0.007172428863123059,0.0,0.0001,530,-0.16303861141204834,0.0026091794,0.11479978263378143,0.2
,,,1620,,,,0,54,0.82,-0.20590316,2.21,6589,,,,,,,,,,
1.42,1650,0.94,1650,658,0,-0.07374035134911537,,,,,,,-1.1765605330467224,0.16174240037798882,0.0004895915551847985,0.0,0.0001,540,0.2966914176940918,0.00027044216,0.06050959229469299,0.2
,,,1650,,,,0,55,0.82,-0.23232487000000002,2.2,6805,,,,,,,,,,
1.38,1680,0.94,1680,667,0,-0.03080593905877322,,,,,,,-1.1648442268371582,0.22551894932985306,-0.001668122426029406,0.0,0.0001,550,0.41647064685821533,0.00012539228,0.09079666435718536,0.2
,,,1680,,,,0,56,0.8,-0.25414654,2.23,6924,,,,,,,,,,
1.44,1710,0.94,1710,680,0,-0.07848431445658206,,,,,,,-1.1774389147758484,0.266293528676033,-0.0030378263133268744,0.0,0.0001,560,0.01779550313949585,0.0003442963,0.09641145169734955,0.2
,,,1710,,,,0,57,0.78,-0.28091368999999994,2.32,7055,,,,,,,,,,
1.16,1740,1.0,1740,699,0,-0.008429233967326581,,,,,,,-1.214234185218811,0.28288272470235826,-0.0019204388758712553,0.0,0.0001,570,0.09193247556686401,0.0007792433,0.1109844371676445,0.2
,,,1740,,,,0,58,0.79,-0.2859574,2.24,7167,,,,,,,,,,
1.48,1770,0.92,1770,706,0,-0.09787545443512499,,,,,,,-1.217503845691681,0.1149207167327404,-0.004933527523826342,0.0,0.0001,580,0.2678062915802002,0.000508976,0.03782429173588753,0.2
,,,1770,,,,0,59,0.76,-0.31405703999999995,2.37,7292,,,,,,,,,,
1.28,1800,0.96,1800,722,0,-0.05310453954618424,,,,,,,-1.1587260007858275,0.34267597198486327,-0.006437512678094492,0.0,0.0001,590,-0.19965362548828125,0.0018074611,0.11696742475032806,0.2
,,,1800,,,,0,60,0.77,-0.29965495000000003,2.35,7414,,,,,,,,,,
1.3,1830,0.94,1830,740,0,-0.07138569395057857,,,,,,,-1.1341545343399049,0.1493886098265648,0.0005542356746932597,0.0,0.0001,600,0.359178364276886,8.671681e-05,0.057248156517744064,0.2
,,,1830,,,,0,61,0.8,-0.25575787,2.2,7531,,,,,,,,,,
1.66,1860,0.9,1860,757,0,-0.11753694548737258,,,,,,,-1.1287694931030274,0.19908411502838136,-0.006008080703904817,0.0,0.0001,610,-0.10134553909301758,0.000625817,0.0728960707783699,0.2
,,,1860,,,,0,62,0.83,-0.20094737999999995,2.1,7677,,,,,,,,,,
1.44,1890,0.94,1890,767,0,-0.051868038908578454,,,,,,,-1.1321952939033508,0.05632036104798317,-0.0013036355052463478,0.0,0.0001,620,-1.4978041648864746,0.0002524058,0.014813446439802647,0.2
,,,1890,,,,0,63,0.83,-0.19838027000000003,2.13,7804,,,,,,,,,,
1.44,1920,0.9,1920,779,0,-0.11249519607517869,,,,,,,-1.1192522406578065,0.4199277460575104,-0.004635058822265536,0.0,0.0001,630,-0.06812703609466553,0.00037768285,0.16716337203979492,0.2
,,,1920,,,,0,64,0.82,-0.21872444,2.15,7930,,,,,,,,,,
1.32,1950,0.96,1950,791,0,-0.05087424787692726,,,,,,,-1.0908868193626404,0.1804538294672966,-0.005998548702336848,0.0,0.0001,640,0.35563504695892334,0.0009349207,0.056593913584947586,0.2
,,,1950,,,,0,65,0.82,-0.20634655999999996,2.19,8042,,,,,,,,,,
1.1,1980,0.98,1980,809,0,-0.027405878272838892,,,,,,,-1.0318153262138368,0.18409866690635682,-0.006231914850262222,0.0,0.0001,650,0.21467667818069458,0.0011133472,0.07316356152296066,0.2
,,,1980,,,,0,66,0.85,-0.18741438,2.05,8149,,,,,,,,,,
1.36,2010,0.94,2010,822,0,-0.05138264653272927,,,,,,,-0.9825587928295135,0.16317554116249083,-0.005698828787232557,0.0,0.0001,660,0.027006149291992188,0.0006171902,0.053930602967739105,0.2
,,,2010,,,,0,67,0.84,-0.19796562,2.07,8270,,,,,,,,,,
1.74,2040,0.92,2040,832,0,-0.08070579905062913,,,,,,,-0.9418523669242859,0.18287318497896193,-0.008553218054585154,0.0,0.0001,670,0.20323538780212402,0.0010733486,0.05667278170585632,0.2
,,,2040,,,,0,68,0.81,-0.23805270999999997,2.19,8411,,,,,,,,,,
1.28,2070,0.96,2070,850,0,-0.055080249137245116,,,,,,,-0.8752416372299194,0.3358516186475754,0.0001450076716231763,0.0,0.0001,680,-0.15957558155059814,0.00032490294,0.1254640370607376,0.2
,,,2070,,,,0,69,0.81,-0.25449240999999995,2.19,8554,,,,,,,,,,
1.34,2100,0.94,2100,871,0,-0.07066140755545348,,,,,,,-0.8447499513626099,0.30425562560558317,-0.001329049306029262,0.0,0.0001,690,-0.38673508167266846,6.9652e-05,0.13524772226810455,0.2
,,,2100,,,,0,70,0.85,-0.19680154000000002,1.99,8671,,,,,,,,,,
1.12,2130,0.98,2130,885,0,-0.029158058762550353,,,,,,,-0.8386873602867126,0.1440801091492176,-0.00015529056463492452,0.0,0.0001,700,-1.1567554473876953,1.749595e-05,0.03164893388748169,0.2
,,,2130,,,,0,71,0.86,-0.18465638,1.96,8775,,,,,,,,,,
1.44,2160,0.92,2160,901,0,-0.10378745251335203,,,,,,,-0.821076774597168,0.11269031912088394,-0.00081719974984793,0.0,0.0001,710,-0.03535914421081543,0.0001521508,0.042985688894987106,0.2
,,,2160,,,,0,72,0.86,-0.17972913999999998,1.96,8899,,,,,,,,,,
1.28,2190,0.96,2190,914,0,-0.05112550054676831,,,,,,,-0.8060190856456757,0.16361329406499864,-0.004247856772271774,0.0,0.0001,720,0.11242908239364624,0.00021755895,0.05573758855462074,0.2
,,,2190,,,,0,73,0.84,-0.19280182999999998,2.04,9008,,,,,,,,,,
1.28,2220,0.96,2220,928,0,-0.05138105226214975,,,,,,,-0.837248420715332,0.13677733093500138,-0.00811500334258497,0.01666666753590107,0.0001,730,0.2928081154823303,0.0050599556,0.04014471173286438,0.2
,,,2220,,,,0,74,0.86,-0.14528804,1.94,9120,,,,,,,,,,
1.2,2250,0.98,2250,943,0,-0.03076714091002941,,,,,,,-0.8013548374176025,0.11292911767959594,-0.0023075994034297055,0.0,0.0001,740,0.14712285995483398,0.000464652,0.0393107645213604,0.2
,,,2250,,,,0,75,0.86,-0.13232729999999998,1.87,9235,,,,,,,,,,
1.42,2280,0.92,2280,958,0,-0.09227347436826676,,,,,,,-0.7915751695632934,0.18656101673841477,-0.0013814689730256902,0.0,0.0001,750,0.19543057680130005,0.0003065169,0.07532873004674911,0.2
,,,2280,,,,0,76,0.83,-0.15803630999999999,2.01,9365,,,,,,,,,,
1.32,2310,0.94,2310,974,0,-0.011345116458833217,,,,,,,-0.7893643915653229,0.20927430540323258,-0.0009256410583111663,0.0,0.0001,760,-0.12319278717041016,6.77824e-05,0.08668924868106842,0.2
,,,2310,,,,0,77,0.84,-0.16521069000000005,1.99,9487,,,,,,,,,,
1.32,2340,1.0,2340,991,0,-0.010201819580979645,,,,,,,-0.7855440318584442,0.09293641299009323,-0.0008512672846457292,0.0,0.0001,770,0.4006950855255127,9.758075e-05,0.03510529547929764,0.2
,,,2340,,,,0,78,0.83,-0.16714872,1.97,9612,,,,,,,,,,
1.32,2370,0.94,2370,1011,0,-0.07000771166756749,,,,,,,-0.777215301990509,0.15810418874025345,-0.004693733908352371,0.0,0.0001,780,0.2588889002799988,0.000656418,0.05938384681940079,0.2
,,,2370,,,,0,79,0.86,-0.13433362000000001,1.85,9723,,,,,,,,,,
1.22,2400,0.96,2400,1024,0,-0.048954833378084005,,,,,,,-0.7498219072818756,0.04004658162593842,-0.0012859720106160211,0.0,0.0001,790,-5.576496601104736,0.0001178364,0.01236504502594471,0.2
,,,2400,,,,0,80,0.85,-0.15635392999999997,1.89,9829,,,,,,,,,,
1.24,2430,0.96,2430,1035,0,-0.05772948219440877,,,,,,,-0.7550039291381836,0.2537325382232666,-0.0004228291934364137,0.0,0.0001,800,0.17286276817321777,5.8480106e-05,0.10070689022541046,0.2
,,,2430,,,,0,81,0.85,-0.17322204,1.93,9953,,,,,,,,,,
1.42,2460,0.9,2460,1052,0,-0.09646808211226016,,,,,,,-0.7659409642219543,0.25883845388889315,-0.0017540955625252152,0.0,0.0001,810,0.03894209861755371,0.00018777252,0.11114334315061569,0.2
,,,2460,,,,0,82,0.87,-0.15940036000000002,1.92,10080,,,,,,,,,,
1.12,2490,0.98,2490,1067,0,-0.028235789970494807,,,,,,,-0.7319506227970123,0.24022387266159057,-0.008132005844575473,0.0,0.0001,820,-0.21939873695373535,0.00075630745,0.0884198322892189,0.2
,,,2490,,,,0,83,0.86,-0.17118636,1.99,10191,,,,,,,,,,
1.76,2520,0.88,2520,1083,0,-0.10022967517375946,,,,,,,-0.6807071208953858,0.18223183751106262,-0.00572758126732289,0.0,0.0001,830,0.0905030369758606,0.000954328,0.06825171411037445,0.2
,,,2520,,,,0,84,0.87,-0.15913228000000001,1.96,10340,,,,,,,,,,
1.62,2550,0.88,2550,1094,0,-0.14230823846533894,,,,,,,-0.6473596751689911,0.12171886935830116,-0.0002143891249822616,0.0,0.0001,840,0.058372437953948975,4.624923e-05,0.04159511253237724,0.2
,,,2550,,,,0,85,0.86,-0.17094215999999998,2.05,10475,,,,,,,,,,
1.36,2580,0.92,2580,1106,0,-0.09518923324998468,,,,,,,-0.6532075524330139,0.3005852609872818,0.0006435342721911042,0.0,0.0001,850,0.20356112718582153,4.1488805e-05,0.12920399010181427,0.2
,,,2580,,,,0,86,0.84,-0.20646089,2.16,10590,,,,,,,,,,
1.42,2610,0.9,2610,1121,0,-0.11358955398667604,,,,,,,-0.6482374250888825,0.2539528161287308,-0.00048783461505053083,0.0,0.0001,860,0.13114947080612183,4.836122e-05,0.09944911301136017,0.2
,,,2610,,,,0,87,0.86,-0.18431695,2.14,10709,,,,,,,,,,
1.56,2640,0.88,2640,1141,0,-0.1014558964734897,,,,,,,-0.6644331753253937,0.2467333421111107,-0.0011337427362255958,0.0,0.0001,870,-0.15195965766906738,0.0001333793,0.10282416641712189,0.2
,,,2640,,,,0,88,0.89,-0.14298803,1.94,10836,,,,,,,,,,
1.24,2670,0.98,2670,1155,0,-0.030494252000935376,,,,,,,-0.6762339413166046,0.1548849880695343,-0.00494690078747233,0.0,0.0001,880,-0.12201642990112305,0.00031876963,0.05485626310110092,0.2
,,,2670,,,,0,89,0.86,-0.17611905000000003,2.03,10954,,,,,,,,,,
1.14,2700,0.98,2700,1175,0,-0.02855040680617094,,,,,,,-0.6225433230400086,0.23859478086233138,-0.008106733018066591,0.0,0.0001,890,-0.007091879844665527,0.0013135056,0.09043937176465988,0.2
,,,2700,,,,0,90,0.87,-0.16635409999999998,2.0,11062,,,,,,,,,,
1.56,2730,0.92,2730,1189,0,-0.07564744766335935,,,,,,,-0.5830883502960205,0.08919736891984939,0.00025439869020402737,0.0,0.0001,900,0.0973048210144043,0.00017297268,0.03690630942583084,0.2
,,,2730,,,,0,91,0.87,-0.16722941000000002,1.91,11205,,,,,,,,,,
1.44,2760,0.92,2760,1206,0,-0.10287595944479108,,,,,,,-0.5687972962856293,0.28760735392570497,-0.00012833178271947076,0.0,0.0001,910,0.07595086097717285,1.1543433e-05,0.1286916881799698,0.2
,,,2760,,,,0,92,0.89,-0.14423797000000002,1.8,11328,,,,,,,,,,
1.4,2790,0.94,2790,1219,0,-0.060733410599641505,,,,,,,-0.5706489980220795,0.2418668821454048,-0.00010750522295586152,0.0,0.0001,920,-0.036460280418395996,8.847316e-06,0.1054329201579094,0.2
,,,2790,,,,0,93,0.87,-0.16383839000000003,1.85,11454,,,,,,,,,,
1.5,2820,0.96,2820,1232,0,-0.06281441994011402,,,,,,,-0.564605176448822,0.18538964837789534,-0.003629245886404675,0.0,0.0001,930,0.13815373182296753,0.00030630032,0.07818903028964996,0.2
,,,2820,,,,0,94,0.85,-0.19326726000000005,1.94,11574,,,,,,,,,,
