eval/mean_ep_length,eval/success_rate,eval/mean_reward,env/completion_counter,env/current_idx,time/total_timesteps,env/n_steps,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,rollout/success_rate,time/time_elapsed,time/fps,train/policy_gradient_loss,train/explained_variance,train/approx_kl,train/learning_rate,train/clip_fraction,train/value_loss,train/loss,train/n_updates,train/clip_range,train/entropy_loss
1.68,0.88,-0.1357685996592045,0,4754,10290,10290,,,,,,,-0.0002834129278198816,0.2155950665473938,8.370479e-06,0.0001,0.0,0.16773094832897187,0.0777137354016304,1710,0.2,-0.3453387260437012
,,,,,10290,,343,-0.15386702000000002,1.88,0.87,40465,0,,,,,,,,,,
1.42,0.94,-0.07371140006463975,0,4768,10320,10320,,,,,,,6.477038336782925e-08,-0.07444465160369873,5.9604645e-07,0.0001,0.0,0.15516071915626525,0.07465121895074844,1715,0.2,-0.3399970233440399
,,,,,10320,,344,-0.1503735,1.88,0.87,40585,0,,,,,,,,,,
1.26,0.96,-0.055067783175036314,0,4786,10350,10350,,,,,,,-4.446506380872961e-07,-0.06335020065307617,2.3841858e-07,0.0001,0.0,0.22419931292533873,0.10684942454099655,1720,0.2,-0.33521148562431335
,,,,,10350,,345,-0.1545608,1.84,0.87,40690,0,,,,,,,,,,
1.08,1.0,-0.007413460644893348,0,4798,10380,10380,,,,,,,-0.00022832612019563214,0.2582046389579773,7.279714e-06,0.0001,0.0,0.14303405284881593,0.06872400641441345,1725,0.2,-0.3342863440513611
,,,,,10380,,346,-0.20291476,1.99,0.83,40792,0,,,,,,,,,,
1.66,0.88,-0.11951629864517599,0,4809,10410,10410,,,,,,,0.00054262041230686,0.21777808666229248,9.0837475e-06,0.0001,0.0,0.24450452327728273,0.11875611543655396,1730,0.2,-0.3379330039024353
,,,,,10410,,347,-0.20414313,1.99,0.83,40918,0,,,,,,,,,,
1.44,0.94,-0.07586259750649332,0,4822,10440,10440,,,,,,,-0.00012971798384864286,0.3263096213340759,5.622705e-06,0.0001,0.0,0.15252019762992858,0.07165788859128952,1735,0.2,-0.3373992323875427
,,,,,10440,,348,-0.23224377000000002,2.05,0.82,41030,0,,,,,,,,,,
1.34,0.96,-0.05180975970812142,0,4842,10470,10470,,,,,,,-2.934535388021686e-07,0.13410967588424683,2.4239222e-07,0.0001,0.0,0.22323508262634278,0.10496531426906586,1740,0.2,-0.33441616892814635
,,,,,10470,,349,-0.20917920000000007,1.99,0.84,41149,0,,,,,,,,,,
1.26,0.96,-0.050081582898274066,0,4856,10500,10500,,,,,,,3.1444231280985946e-05,-0.12006199359893799,5.9604646e-09,0.0001,0.0,0.19990518391132356,0.09981837123632431,1745,0.2,-0.3310186266899109
,,,,,10500,,350,-0.23209957,2.04,0.82,41260,0,,,,,,,,,,
1.46,0.94,-0.07240822398103773,0,4873,10530,10530,,,,,,,-0.00040323851998707027,0.5406893491744995,1.0987123e-05,0.0001,0.0,0.11546858996152878,0.053611159324645996,1750,0.2,-0.3303655803203583
,,,,,10530,,351,-0.23742832999999997,2.03,0.81,41372,0,,,,,,,,,,
1.74,0.86,-0.16299417103640734,0,4886,10560,10560,,,,,,,-3.476937584068196e-07,0.06697148084640503,0.0,0.0001,0.0,0.22154757380485535,0.10695739090442657,1755,0.2,-0.3314740002155304
,,,,,10560,,352,-0.24906719000000002,2.11,0.79,41506,0,,,,,,,,,,
1.28,0.96,-0.03071649848949164,0,4900,10590,10590,,,,,,,-0.0003147574259976693,-0.3109787702560425,7.059177e-06,0.0001,0.0,0.4306391477584839,0.21085931360721588,1760,0.2,-0.333596396446228
,,,,,10590,,353,-0.22168025999999993,2.02,0.81,41616,0,,,,,,,,,,
1.48,0.92,-0.08016841511242091,0,4914,10620,10620,,,,,,,-0.0007954430467602691,0.4234890937805176,3.376603e-05,0.0001,0.0,0.15532133281230925,0.07387670129537582,1765,0.2,-0.34023215174674987
,,,,,10620,,354,-0.22545176,1.97,0.81,41742,0,,,,,,,,,,
1.52,0.9,-0.09350783096626401,0,4934,10650,10650,,,,,,,-7.09096606144044e-07,0.2976187467575073,1.1940797e-06,0.0001,0.0,0.20481717884540557,0.09786577522754669,1770,0.2,-0.3493830442428589
,,,,,10650,,355,-0.22071114000000003,1.9,0.81,41864,0,,,,,,,,,,
1.38,0.92,-0.09181597192771733,0,4946,10680,10680,,,,,,,1.0319550892035067e-06,0.45087379217147827,4.172325e-07,0.0001,0.0,0.12917738258838654,0.06262954324483871,1775,0.2,-0.35530847907066343
,,,,,10680,,356,-0.24849854999999998,2.02,0.78,41977,0,,,,,,,,,,
1.36,0.94,-0.07142354687675834,0,4963,10710,10710,,,,,,,-1.693964015814231e-06,0.04201442003250122,1.7881393e-07,0.0001,0.0,0.23535615503787993,0.11047545820474625,1780,0.2,-0.3589129686355591
,,,,,10710,,357,-0.19302294999999997,1.92,0.82,42096,0,,,,,,,,,,
1.58,0.92,-0.07680520163383335,0,4982,10740,10740,,,,,,,-0.00023441831920933964,-0.7960402965545654,4.9908954e-06,0.0001,0.0,0.135155026614666,0.051973145455121994,1785,0.2,-0.36155717968940737
,,,,,10740,,358,-0.18643487,1.96,0.82,42225,0,,,,,,,,,,
1.58,0.88,-0.0996018539648503,0,4995,10770,10770,,,,,,,-0.000634088903510488,0.05862689018249512,1.6802549e-05,0.0001,0.0,0.16194259822368623,0.07597995549440384,1790,0.2,-0.3630815625190735
,,,,,10770,,359,-0.18522974,1.89,0.84,42351,0,,,,,,,,,,
1.34,0.96,-0.0500199111411348,0,5009,10800,10800,,,,,,,-0.0004411300106827554,0.19592809677124023,1.1537472e-05,0.0001,0.0,0.3074297785758972,0.15329831838607788,1795,0.2,-0.3584475934505463
,,,,,10800,,360,-0.16870182,1.92,0.84,42461,0,,,,,,,,,,
1.38,0.92,-0.10151137499138713,0,5021,10830,10830,,,,,,,-0.00012015621274876764,0.29832082986831665,4.7942003e-06,0.0001,0.0,0.14977565109729768,0.07197753340005875,1800,0.2,-0.3554028332233429
,,,,,10830,,361,-0.19361878999999999,1.99,0.82,42572,0,,,,,,,,,,
1.52,0.9,-0.11287309396546334,0,5035,10860,10860,,,,,,,-0.0008797768693572294,0.3577611446380615,3.3720335e-05,0.0001,0.0,0.22873107790946962,0.10173128545284271,1805,0.2,-0.36196869015693667
,,,,,10860,,362,-0.21620988000000005,2.06,0.81,42691,0,,,,,,,,,,
1.32,0.94,-0.06990748909767718,0,5056,10890,10890,,,,,,,-0.0012602643249550738,0.2686976194381714,5.5748224e-05,0.0001,0.0,0.21271450221538543,0.09410613030195236,1810,0.2,-0.3700779914855957
,,,,,10890,,363,-0.19439935000000003,1.99,0.83,42805,0,,,,,,,,,,
1.48,0.92,-0.0941300149448216,0,5074,10920,10920,,,,,,,-0.0007599663590859507,0.2842380404472351,3.0690433e-05,0.0001,0.0,0.11261824369430543,0.05494774132966995,1815,0.2,-0.38128145337104796
,,,,,10920,,364,-0.19645431,1.94,0.83,42926,0,,,,,,,,,,
1.32,0.94,-0.07372250043787063,0,5087,10950,10950,,,,,,,0.0008312169827213722,-0.06665527820587158,9.586413e-06,0.0001,0.0,0.25484082400798796,0.12499214708805084,1820,0.2,-0.39110509157180784
,,,,,10950,,365,-0.17904822000000004,1.92,0.84,43038,0,,,,,,,,,,
1.08,1.0,-0.008110465239733458,0,5102,10980,10980,,,,,,,-0.00207584942380592,-0.25629234313964844,5.5748224e-05,0.0001,0.0,0.18687385320663452,0.08458106219768524,1825,0.2,-0.39114895462989807
,,,,,10980,,366,-0.19121966999999998,1.95,0.84,43128,0,,,,,,,,,,
1.44,0.94,-0.07645049576647579,0,5118,11010,11010,,,,,,,-0.0010856016399337421,0.3636763095855713,2.552271e-05,0.0001,0.0,0.18467347025871278,0.08753518760204315,1830,0.2,-0.3801949381828308
,,,,,11010,,367,-0.18220121999999997,1.87,0.85,43245,0,,,,,,,,,,
1.14,0.98,-0.02751849241554737,0,5132,11040,11040,,,,,,,0.00023970246547833085,-0.0142136812210083,7.8280766e-07,0.0001,0.0,0.3026312470436096,0.14373022317886353,1835,0.2,-0.369933146238327
,,,,,11040,,368,-0.17573335,1.81,0.86,43346,0,,,,,,,,,,
1.28,0.94,-0.07252843876369297,0,5146,11070,11070,,,,,,,-0.001808247555357756,0.38277971744537354,5.2990516e-05,0.0001,0.0,0.17512330114841462,0.08101122081279755,1840,0.2,-0.365655905008316
,,,,,11070,,369,-0.21460136000000005,1.94,0.83,43455,0,,,,,,,,,,
1.42,0.92,-0.09494067336432636,0,5165,11100,11100,,,,,,,-2.6628573832532255e-05,0.34254759550094604,1.6272068e-06,0.0001,0.0,0.18510135412216186,0.08676186203956604,1845,0.2,-0.3585096597671509
,,,,,11100,,370,-0.2134555,1.93,0.84,43568,0,,,,,,,,,,
1.42,0.92,-0.0550506580946967,0,5181,11130,11130,,,,,,,-5.5792033695922785e-05,0.12446033954620361,1.9232432e-06,0.0001,0.0,0.38741450309753417,0.19350439310073853,1850,0.2,-0.35215596556663514
,,,,,11130,,371,-0.23569407,1.94,0.82,43683,0,,,,,,,,,,
1.36,0.94,-0.05417299173772335,0,5193,11160,11160,,,,,,,-0.0009577262615010796,0.18963128328323364,2.8777122e-05,0.0001,0.0,0.20418704450130462,0.09699301421642303,1855,0.2,-0.3468222379684448
,,,,,11160,,372,-0.25416711999999997,2.0,0.81,43797,0,,,,,,,,,,
1.36,0.94,-0.07131945828907192,0,5208,11190,11190,,,,,,,0.00041921377841660503,0.29048824310302734,2.004703e-06,0.0001,0.0,0.1818681091070175,0.08780714869499207,1860,0.2,-0.3410628914833069
,,,,,11190,,373,-0.24954526,2.01,0.81,43908,0,,,,,,,,,,
1.36,0.94,-0.07970348216593265,0,5222,11220,11220,,,,,,,-0.00015658557114264226,0.11252385377883911,6.055832e-06,0.0001,0.0,0.1977495789527893,0.09422226995229721,1865,0.2,-0.34177881479263306
,,,,,11220,,374,-0.24538189999999996,2.0,0.82,44026,0,,,,,,,,,,
1.4,0.94,-0.07339521038345992,0,5236,11250,11250,,,,,,,-6.892681059973426e-05,0.25527119636535645,5.386273e-06,0.0001,0.0,0.1665705919265747,0.08119439333677292,1870,0.2,-0.34610554575920105
,,,,,11250,,375,-0.22524240000000004,2.0,0.82,44137,0,,,,,,,,,,
1.32,0.96,-0.031608525067567825,0,5254,11280,11280,,,,,,,-1.0104974046853954e-06,0.0672263503074646,0.0,0.0001,0.0,0.20674437880516053,0.09749706834554672,1875,0.2,-0.3484614670276642
,,,,,11280,,376,-0.21455925,1.98,0.83,44249,0,,,,,,,,,,
1.48,0.94,-0.0746726577822119,0,5265,11310,11310,,,,,,,-0.0004768673540098689,0.22480785846710205,1.0701021e-05,0.0001,0.0,0.13093533515930175,0.0607171431183815,1880,0.2,-0.3488279521465302
,,,,,11310,,377,-0.22876855999999995,2.1,0.8,44363,0,,,,,,,,,,
1.24,0.98,-0.029609975954517722,0,5279,11340,11340,,,,,,,-0.0005972337749938106,-0.08859431743621826,2.8814871e-05,0.0001,0.0,0.23741927444934846,0.11498841643333435,1885,0.2,-0.3473357856273651
,,,,,11340,,378,-0.23656449000000002,2.15,0.8,44461,0,,,,,,,,,,
1.42,0.94,-0.07197413615882396,0,5293,11370,11370,,,,,,,-8.134047368102415e-07,0.09565472602844238,1.7881393e-07,0.0001,0.0,0.26413869857788086,0.1265251636505127,1890,0.2,-0.34967843294143675
,,,,,11370,,379,-0.21425471000000001,2.06,0.82,44572,0,,,,,,,,,,
1.36,0.98,-0.035685542062856256,0,5310,11400,11400,,,,,,,-4.1419067614256734e-05,0.3085731267929077,8.364519e-07,0.0001,0.0,0.1534310460090637,0.07306928187608719,1895,0.2,-0.3511046230792999
,,,,,11400,,380,-0.21741132999999999,2.07,0.82,44680,0,,,,,,,,,,
1.46,0.92,-0.09697151702363044,0,5327,11430,11430,,,,,,,0.000139844020595703,0.11436033248901367,2.6226044e-07,0.0001,0.0,0.18433679938316344,0.09060924500226974,1900,0.2,-0.34812982082366944
,,,,,11430,,381,-0.19944015000000004,1.99,0.83,44795,0,,,,,,,,,,
1.38,0.94,-0.05450518721248954,0,5338,11460,11460,,,,,,,-0.0005120790100772155,0.4882051944732666,1.0031462e-05,0.0001,0.0,0.1197807177901268,0.057087402790784836,1905,0.2,-0.34780935049057005
,,,,,11460,,382,-0.22153651,2.06,0.82,44902,0,,,,,,,,,,
1.28,0.96,-0.029929324751719832,0,5352,11490,11490,,,,,,,0.0003660980879793385,0.16505008935928345,1.4168024e-05,0.0001,0.0,0.19599306881427764,0.09368100017309189,1910,0.2,-0.34331600069999696
,,,,,11490,,383,-0.2386713,2.12,0.8,45000,0,,,,,,,,,,
1.36,0.94,-0.032472495576366785,0,5368,11520,11520,,,,,,,-0.00039593973332863186,0.18470823764801025,1.2578567e-05,0.0001,0.0,0.16580556631088256,0.07974275201559067,1915,0.2,-0.33929067850112915
,,,,,11520,,384,-0.22235789,2.05,0.82,45109,0,,,,,,,,,,
1.2,0.98,-0.029477435839362444,0,5380,11550,11550,,,,,,,-0.00031834622030117997,0.06401288509368896,7.816156e-06,0.0001,0.0,0.17051588594913483,0.0789177417755127,1920,0.2,-0.3333356142044067
,,,,,11550,,385,-0.21049463,2.04,0.82,45209,0,,,,,,,,,,
1.44,0.9,-0.0960094885667786,0,5398,11580,11580,,,,,,,5.036314398836339e-05,0.5145028233528137,1.1523564e-07,0.0001,0.0,0.14128750264644624,0.06354724615812302,1925,0.2,-0.3279734194278717
,,,,,11580,,386,-0.18835620000000003,2.01,0.82,45337,0,,,,,,,,,,
1.44,0.92,-0.0776250150706619,0,5412,11610,11610,,,,,,,-0.0001114428038395232,-0.3957618474960327,3.33786e-06,0.0001,0.0,0.17179053127765656,0.08072400838136673,1930,0.2,-0.32818623781204226
,,,,,11610,,387,-0.18200557,2.03,0.82,45453,0,,,,,,,,,,
1.12,1.0,-0.00817744824104011,0,5427,11640,11640,,,,,,,0.00020498176008274527,0.16475677490234375,8.364519e-07,0.0001,0.0,0.1929338812828064,0.09732712805271149,1935,0.2,-0.3323065161705017
,,,,,11640,,388,-0.18436556999999998,2.1,0.82,45545,0,,,,,,,,,,
1.44,0.92,-0.07450124992057681,0,5441,11670,11670,,,,,,,-0.0003017071877060573,-0.07350921630859375,3.2862029e-06,0.0001,0.0,0.24664352536201478,0.11603664606809616,1940,0.2,-0.33288382887840273
,,,,,11670,,389,-0.16648261,2.02,0.83,45659,0,,,,,,,,,,
