env/current_idx,env/n_steps,eval/success_rate,eval/mean_ep_length,env/completion_counter,time/total_timesteps,eval/mean_reward,time/time_elapsed,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/success_rate,train/explained_variance,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/clip_range,train/loss,train/n_updates,train/clip_fraction,train/value_loss,train/entropy_loss
100,300,0.86,1.68,0,300,-0.16959479381795972,,,,,,,,,,,,,,,,
,,,,,300,,453,1,0,3.0303030303030303,-0.5380672828282829,0.5757575757575758,,,,,,,,,,
205,600,0.9,1.6,0,600,-0.11828863767441362,,,,,,,-0.27255547046661377,-0.003383386081259232,0.0001,0.00050826685,0.2,0.07573389261960983,10,0.0,0.2502421997487545,-1.945751953125
,,,,,600,,900,2,0,2.86,-0.43959845000000003,0.66,,,,,,,,,,
292,900,0.84,1.7,0,900,-0.17839364449027925,,,,,,,-0.004442453384399414,-0.0049830074771307405,0.0001,0.0008597882,0.2,0.11276956647634506,20,0.0,0.245034421980381,-1.9446503102779389
,,,,,900,,1337,3,0,3.38,-0.5594853900000001,0.53,,,,,,,,,,
387,1200,0.96,1.34,0,1200,-0.05215672304388136,,,,,,,-0.00021457672119140625,-0.006834266852820292,0.0001,0.0020109084,0.2,0.07178942114114761,30,0.0,0.20823507755994797,-1.9412971079349517
,,,,,1200,,1758,4,0,3.23,-0.53676548,0.55,,,,,,,,,,
488,1500,0.86,1.72,0,1500,-0.16189312102738768,,,,,,,0.04096400737762451,-0.006463495066418546,0.0001,0.0024793586,0.2,0.07825914025306702,40,0.0,0.23763450235128403,-1.933194535970688
,,,,,1500,,2197,5,0,2.97,-0.5159432500000001,0.57,,,,,,,,,,
596,1800,0.96,1.38,0,1800,-0.052403373904526235,,,,,,,-0.05000865459442139,-0.006739477603696286,0.0001,0.001954969,0.2,0.0755821168422699,50,0.0,0.22152485847473144,-1.9197822332382202
,,,,,1800,,2625,6,0,2.77,-0.40373858999999995,0.65,,,,,,,,,,
700,2100,0.94,1.34,0,2100,-0.05221837440971285,,,,,,,-0.05899465084075928,-0.010203295305836945,0.0001,0.003304578,0.2,0.08830886334180832,60,0.0,0.27073254659771917,-1.8976946711540221
,,,,,2100,,3078,7,0,2.82,-0.41989395,0.66,,,,,,,,,,
821,2400,0.92,1.36,0,2400,-0.05174183081369847,,,,,,,0.11118793487548828,-0.004940069277654402,0.0001,0.0031327805,0.2,0.0860840380191803,70,0.0,0.21859415099024773,-1.866424375772476
,,,,,2400,,3514,8,0,2.4,-0.26216522,0.79,,,,,,,,,,
934,2700,0.98,1.22,0,2700,-0.034113592612557114,,,,,,,-0.002612590789794922,-0.012749385253118816,0.0001,0.0054249307,0.2,0.09718617796897888,80,0.0,0.23081454411149024,-1.828823971748352
,,,,,2700,,3961,9,0,2.67,-0.36784661,0.71,,,,,,,,,,
1050,3000,0.96,1.28,0,3000,-0.0508587649744004,,,,,,,0.12800085544586182,-0.01256276722997427,0.0001,0.006048779,0.2,0.10937274992465973,90,0.0,0.2231837712228298,-1.7685459315776826
,,,,,3000,,4378,10,0,2.59,-0.3700448999999999,0.7,,,,,,,,,,
1166,3300,0.94,1.36,0,3300,-0.0855012594955042,,,,,,,-0.15080547332763672,-0.014508116798242553,0.0001,0.005903291,0.2,0.12127462774515152,100,0.0,0.31433353275060655,-1.6872477293014527
,,,,,3300,,4813,11,0,2.52,-0.3499217700000001,0.72,,,,,,,,,,
1289,3600,0.96,1.22,0,3600,-0.05884444786701351,,,,,,,0.10355836153030396,-0.011595731548732146,0.0001,0.0063322103,0.2,0.06738020479679108,110,0.0,0.2284179337322712,-1.5886449277400971
,,,,,3600,,5250,12,0,2.37,-0.23398454999999999,0.8,,,,,,,,,,
1424,3900,0.92,1.52,0,3900,-0.08000184981618076,,,,,,,0.12132877111434937,-0.008723243058921071,0.0001,0.004154055,0.2,0.07578998804092407,120,0.0,0.2062313437461853,-1.488718992471695
,,,,,3900,,5706,13,0,2.23,-0.27549565,0.79,,,,,,,,,,
1558,4200,0.9,1.48,0,4200,-0.11286642396822572,,,,,,,0.14349323511123657,-0.0083755026163999,0.0001,0.0039825835,0.2,0.03792727366089821,130,0.0,0.20832266435027122,-1.3966113388538361
,,,,,4200,,6156,14,0,2.27,-0.24180716000000005,0.79,,,,,,,,,,
1666,4500,0.9,1.62,0,4500,-0.09944770431146026,,,,,,,0.10155636072158813,-0.002419783707591705,0.0001,0.0020940648,0.2,0.05996305122971535,140,0.0,0.17451750300824642,-1.3094906032085418
,,,,,4500,,6612,15,0,2.73,-0.4086130499999999,0.67,,,,,,,,,,
1784,4800,0.96,1.28,0,4800,-0.031789259151555595,,,,,,,0.1547614336013794,-0.002635080320760608,0.0001,0.0013949603,0.2,0.08229484409093857,150,0.0,0.21630484908819197,-1.240099811553955
,,,,,4800,,7046,16,0,2.51,-0.29961298999999997,0.74,,,,,,,,,,
1946,5100,0.88,1.58,0,5100,-0.1168089924287051,,,,,,,0.07721108198165894,-0.0009086056728847325,0.0001,0.00233462,0.2,0.08465086668729782,160,0.0,0.21084136590361596,-1.1704001367092132
,,,,,5100,,7513,17,0,1.92,-0.2356753,0.85,,,,,,,,,,
2081,5400,0.96,1.3,0,5400,-0.030278193885460495,,,,,,,0.25094032287597656,-0.003681448960560374,0.0001,0.0020254566,0.2,0.06653861701488495,170,0.0,0.1865049187093973,-1.096279352903366
,,,,,5400,,7943,18,0,2.14,-0.23192128999999997,0.82,,,,,,,,,,
2219,5700,0.96,1.48,0,5700,-0.05448705590795726,,,,,,,0.20038485527038574,-0.006692075973114697,0.0001,0.0033589236,0.2,0.0595833994448185,180,0.0,0.19162159524857997,-1.0042754352092742
,,,,,5700,,8398,19,0,2.22,-0.28021625000000006,0.78,,,,,,,,,,
2355,6000,0.92,1.52,0,6000,-0.07373508282937109,,,,,,,0.1212378740310669,-0.00167127824461204,0.0001,0.001376543,0.2,0.08790944516658783,190,0.0,0.22119590789079666,-0.9127176195383072
,,,,,6000,,8876,20,0,2.24,-0.26583066,0.77,,,,,,,,,,
2495,6300,0.9,1.54,0,6300,-0.11839608845300972,,,,,,,0.04791676998138428,-0.0013774310747976415,0.0001,0.00041092403,0.2,0.1282556802034378,200,0.0,0.2316936030983925,-0.8660136580467224
,,,,,6300,,9323,21,0,2.05,-0.21503018000000002,0.81,,,,,,,,,,
2636,6600,0.96,1.22,0,6600,-0.04895828759297729,,,,,,,0.08819925785064697,-0.0001696602048468776,0.0001,0.0001229153,0.2,0.10335272550582886,210,0.0,0.2114448793232441,-0.8446991205215454
,,,,,6600,,9753,22,0,2.17,-0.26140065,0.81,,,,,,,,,,
2778,6900,0.96,1.36,0,6900,-0.030872173472307623,,,,,,,0.20122385025024414,-0.0029294809161001466,0.0001,0.00070675235,0.2,0.0740891620516777,220,0.0,0.1961907848715782,-0.8510891973972321
,,,,,6900,,10200,23,0,2.16,-0.20964395,0.81,,,,,,,,,,
2914,7200,0.98,1.22,0,7200,-0.01003620016388595,,,,,,,0.18448251485824585,-0.0030039561039302497,0.0001,0.0018287434,0.2,0.052486542612314224,230,0.0,0.16240508370101453,-0.7959797203540802
,,,,,7200,,10641,24,0,2.26,-0.18819051,0.8,,,,,,,,,,
3053,7500,0.92,1.5,0,7500,-0.05647991737816483,,,,,,,0.13082265853881836,-8.640056078093039e-05,0.0001,0.00012859929,0.2,0.05542384460568428,240,0.0,0.17040633894503115,-0.7521160960197448
,,,,,7500,,11090,25,0,2.14,-0.24486370999999998,0.81,,,,,,,,,,
3192,7800,0.92,1.6,0,7800,-0.07597916534170508,,,,,,,0.23178821802139282,-0.002001938182547747,0.0001,0.00027047843,0.2,0.08851929754018784,250,0.0,0.17702707797288894,-0.7361980617046356
,,,,,7800,,11564,26,0,2.16,-0.25517912,0.78,,,,,,,,,,
3347,8100,0.94,1.34,0,8100,-0.055874559995718304,,,,,,,0.15605366230010986,-0.0014495999610517174,0.0001,0.0010050655,0.2,0.08745787292718887,260,0.0013671875,0.21612346917390823,-0.704659229516983
,,,,,8100,,12029,27,0,1.96,-0.19727423000000002,0.85,,,,,,,,,,
3490,8400,0.94,1.38,0,8400,-0.03277028158307076,,,,,,,0.1420554518699646,-0.0028265878703678028,0.0001,0.00092776294,0.2,0.07452724874019623,270,0.0013671875,0.1993723802268505,-0.6650792300701142
,,,,,8400,,12474,28,0,2.04,-0.21823892,0.83,,,,,,,,,,
3629,8700,0.94,1.46,0,8700,-0.07466613140888512,,,,,,,0.17774099111557007,-0.0008474162121274275,0.0001,0.00020780764,0.2,0.11357369273900986,280,0.0,0.20598382577300073,-0.6267877608537674
,,,,,8700,,12922,29,0,2.09,-0.22248486999999997,0.83,,,,,,,,,,
3769,9000,0.94,1.26,0,9000,-0.07167619550600648,,,,,,,0.20262891054153442,-0.0008257932425522086,0.0001,0.00016234381,0.2,0.10845073312520981,290,0.0,0.2003665655851364,-0.63135666847229
,,,,,9000,,13372,30,0,2.21,-0.25638960999999993,0.79,,,,,,,,,,
3905,9300,0.92,1.52,0,9300,-0.10149872479960323,,,,,,,0.1356239914894104,-0.0025335145073768217,0.0001,0.00063945365,0.2,0.06114252656698227,300,0.0009765625,0.20011030584573747,-0.6196187436580658
,,,,,9300,,13823,31,0,2.07,-0.22040162,0.81,,,,,,,,,,
4059,9600,0.9,1.68,0,9600,-0.11898810030892491,,,,,,,0.1410386562347412,-0.0012289056561712642,0.0001,0.0003558137,0.2,0.08617794513702393,310,0.0,0.20330548882484437,-0.6008433490991593
,,,,,9600,,14303,32,0,1.92,-0.16509878,0.88,,,,,,,,,,
4207,9900,0.9,1.46,0,9900,-0.09460175365209579,,,,,,,0.04259306192398071,-0.00038490060542244463,0.0001,0.00015852874,0.2,0.10248035192489624,320,0.0,0.2064768061041832,-0.5748070031404495
,,,,,9900,,14772,33,0,1.97,-0.13575947,0.87,,,,,,,,,,
4366,10200,0.86,1.76,0,10200,-0.1400987234339118,,,,,,,0.08238661289215088,-0.0029003915832618078,0.0001,0.0011718618,0.2,0.07428254187107086,330,0.0,0.17359275221824647,-0.5388711303472519
,,,,,10200,,15284,34,0,1.95,-0.20539361,0.84,,,,,,,,,,
4515,10500,0.98,1.2,0,10500,-0.029270143914036453,,,,,,,0.29901474714279175,-0.0017249440279556438,0.0001,0.0019595353,0.2,0.06507861614227295,340,0.0026633523404598234,0.16078807562589645,-0.5000780835747719
,,,,,10500,,15722,35,0,2.04,-0.24842444,0.82,,,,,,,,,,
4661,10800,0.94,1.34,0,10800,-0.0752835830161348,,,,,,,0.23243951797485352,-0.00021356027491492569,0.0001,3.304489e-05,0.2,0.08270461112260818,350,0.0,0.19133221954107285,-0.4911480337381363
,,,,,10800,,16157,36,0,2.1,-0.25064276,0.82,,,,,,,,,,
4804,11100,0.94,1.3,0,11100,-0.07784743901342153,,,,,,,0.08155268430709839,-0.0008231258565047028,0.0001,0.00011521392,0.2,0.1164603903889656,360,0.0,0.21978569328784942,-0.49466888308525087
,,,,,11100,,16604,37,0,2.11,-0.21846697000000007,0.81,,,,,,,,,,
4970,11400,0.94,1.4,0,11400,-0.05318420699797571,,,,,,,0.16562557220458984,-0.0006665672626695596,0.0001,0.00011734638,0.2,0.07905741035938263,370,0.0,0.19305116310715675,-0.4922392204403877
,,,,,11400,,17089,38,0,1.78,-0.1611016,0.87,,,,,,,,,,
5121,11700,0.92,1.36,0,11700,-0.09318532024510205,,,,,,,0.23521804809570312,0.0001008134810035699,0.0001,1.6990096e-05,0.2,0.12646767497062683,380,0.0,0.1804833397269249,-0.48733759075403216
,,,,,11700,,17543,39,0,2.03,-0.26039833,0.79,,,,,,,,,,
5275,12000,0.9,1.46,0,12000,-0.093112298916094,,,,,,,0.32612425088882446,-0.0005903734909225022,0.0001,0.00013713333,0.2,0.07188273966312408,390,0.0,0.17217523902654647,-0.4782960802316666
,,,,,12000,,17984,40,0,1.99,-0.20586586999999998,0.83,,,,,,,,,,
5419,12300,0.9,1.5,0,12300,-0.09467433996498585,,,,,,,0.23939472436904907,-0.0006012674108205829,0.0001,9.113746e-05,0.2,0.07367294281721115,400,0.0,0.1899999637156725,-0.4695681661367416
,,,,,12300,,18464,41,0,2.17,-0.31127635,0.76,,,,,,,,,,
5582,12600,0.92,1.6,0,12600,-0.10005878658499569,,,,,,,0.29687708616256714,1.0578267085747938e-05,0.0001,2.5808156e-05,0.2,0.08379288017749786,410,0.0,0.18188218772411346,-0.4731259196996689
,,,,,12600,,18932,42,0,1.84,-0.15286781,0.87,,,,,,,,,,
5745,12900,1.0,1.14,0,12900,-0.00839748474303633,,,,,,,0.25153446197509766,-0.0028872006469100597,0.0001,0.0006821993,0.2,0.04357745870947838,420,0.0,0.16411677859723567,-0.4558935061097145
,,,,,12900,,19368,43,0,1.93,-0.20422871999999997,0.84,,,,,,,,,,
5891,13200,0.94,1.34,0,13200,-0.03100958827417344,,,,,,,0.23862791061401367,1.956742453330662e-05,0.0001,7.18832e-05,0.2,0.08709899336099625,430,0.0,0.18388205170631408,-0.4216697454452515
,,,,,13200,,19816,44,0,2.02,-0.21501681999999994,0.83,,,,,,,,,,
6044,13500,0.92,1.44,0,13500,-0.07625220496207476,,,,,,,0.23019224405288696,-0.0008802583808574127,0.0001,0.00025057603,0.2,0.0774899497628212,440,0.0,0.17824895605444907,-0.4349623277783394
,,,,,13500,,20256,45,0,1.96,-0.20289503,0.85,,,,,,,,,,
6200,13800,0.96,1.26,0,13800,-0.05356094801798463,,,,,,,0.32493531703948975,-0.0006458744692281471,0.0001,0.00021932324,0.2,0.049225740134716034,450,0.0,0.16288888789713382,-0.4521118700504303
,,,,,13800,,20671,46,0,1.94,-0.18947233,0.84,,,,,,,,,,
6364,14100,0.9,1.5,0,14100,-0.12087373224552721,,,,,,,0.22253799438476562,-0.00040214091968664433,0.0001,0.00014837144,0.2,0.08452045172452927,460,0.0,0.19662747606635095,-0.4514624670147896
,,,,,14100,,21122,47,0,1.83,-0.19276031000000005,0.85,,,,,,,,,,
6511,14400,1.0,1.16,0,14400,-0.007864276245236397,,,,,,,0.11491668224334717,-0.00011859034750614229,0.0001,0.00017897319,0.2,0.11613022536039352,470,0.0,0.2325623221695423,-0.4272076070308685
,,,,,14400,,21565,48,0,2.04,-0.27334352,0.8,,,,,,,,,,
6660,14700,0.92,1.48,0,14700,-0.07301811315119267,,,,,,,0.28494465351104736,5.681622269548825e-07,0.0001,1.06084735e-05,0.2,0.07852424681186676,480,0.0,0.1974848449230194,-0.42165599167346957
,,,,,14700,,22007,49,0,1.86,-0.16059060000000003,0.87,,,,,,,,,,
6821,15000,0.92,1.38,0,15000,-0.07210758389905095,,,,,,,-0.046340346336364746,-0.0002401054662527713,0.0001,4.8079688e-05,0.2,0.11820940673351288,490,0.0,0.23226648718118667,-0.4243490964174271
,,,,,15000,,22467,50,0,1.75,-0.13459437999999999,0.9,,,,,,,,,,
6990,15300,0.92,1.42,0,15300,-0.10176160638220608,,,,,,,0.054420530796051025,-0.0017132371706225058,0.0001,0.00051095686,0.2,0.08590944111347198,500,0.0,0.19030802696943283,-0.402412922680378
,,,,,15300,,22926,51,0,1.78,-0.13495667,0.88,,,,,,,,,,
7158,15600,0.94,1.4,0,15600,-0.07236752866301685,,,,,,,0.28101539611816406,-0.0008910617177662061,0.0001,0.000115980554,0.2,0.05536767095327377,510,0.0,0.14432667344808578,-0.3759874165058136
,,,,,15600,,23366,52,0,1.73,-0.12011163,0.9,,,,,,,,,,
7307,15900,0.96,1.38,0,15900,-0.05386194823309779,,,,,,,0.15924537181854248,-1.3776537866760918e-05,0.0001,1.9957852e-05,0.2,0.09898429363965988,520,0.0,0.1911062203347683,-0.36805652678012846
,,,,,15900,,23809,53,0,1.88,-0.17505405,0.85,,,,,,,,,,
7452,16200,0.94,1.3,0,16200,-0.07182006150484085,,,,,,,0.2801961898803711,-0.00041744293497458784,0.0001,5.5917368e-05,0.2,0.07379813492298126,530,0.0,0.17164526879787445,-0.37183942794799807
,,,,,16200,,24229,54,0,2.01,-0.21789534,0.84,,,,,,,,,,
7604,16500,0.96,1.28,0,16500,-0.030514582777395844,,,,,,,0.2171996831893921,-0.003049447094053903,0.0001,0.0009460312,0.2,0.07390325516462326,540,0.004580966010689735,0.18958453983068466,-0.3625529080629349
,,,,,16500,,24661,55,0,2.1,-0.2721469,0.78,,,,,,,,,,
7774,16800,0.9,1.5,0,16800,-0.11872899439651519,,,,,,,0.3864029049873352,8.764656645325886e-05,0.0001,8.228024e-06,0.2,0.07303726673126221,550,0.0,0.16295366063714029,-0.3420252114534378
,,,,,16800,,25099,56,0,1.77,-0.14771184,0.89,,,,,,,,,,
7925,17100,0.92,1.44,0,17100,-0.09156879206653684,,,,,,,0.13661831617355347,-0.0015481553977224395,0.0001,0.00025864335,0.2,0.057460933923721313,560,0.002503551170229912,0.17813894748687745,-0.3483170673251152
,,,,,17100,,25536,57,0,2.02,-0.2371786,0.83,,,,,,,,,,
8080,17400,0.94,1.36,0,17400,-0.07423601259943098,,,,,,,0.27652299404144287,9.208306027232993e-05,0.0001,4.501061e-06,0.2,0.11139728873968124,570,0.0,0.19992093965411187,-0.34188503623008726
,,,,,17400,,25968,58,0,1.98,-0.20061472000000002,0.83,,,,,,,,,,
8237,17700,0.94,1.26,0,17700,-0.07235267919953912,,,,,,,0.24520432949066162,-0.000803033454008073,0.0001,0.00012526821,0.2,0.06972499191761017,580,0.0,0.1830383576452732,-0.34039773792028427
,,,,,17700,,26392,59,0,1.93,-0.23341738000000004,0.83,,,,,,,,,,
8381,18000,0.96,1.38,0,18000,-0.05163957301527262,,,,,,,0.28093570470809937,-0.0002450792597798568,0.0001,0.0002180385,0.2,0.05969284102320671,590,0.0,0.2016772136092186,-0.3235507145524025
,,,,,18000,,26825,60,0,2.03,-0.24888984000000003,0.81,,,,,,,,,,
8536,18300,0.88,1.52,0,18300,-0.13913210700731724,,,,,,,0.19653213024139404,-0.0005923880027694395,0.0001,0.0001814085,0.2,0.10004164278507233,600,0.0,0.20647497102618217,-0.30354102700948715
,,,,,18300,,27250,61,0,1.99,-0.21253840000000002,0.83,,,,,,,,,,
8693,18600,0.92,1.44,0,18600,-0.09178189754951745,,,,,,,0.1771448254585266,-0.0014470418468681245,0.0001,0.00024311604,0.2,0.06209959834814072,610,0.0,0.196157968044281,-0.2823780730366707
,,,,,18600,,27850,62,0,1.79,-0.16317099000000002,0.88,,,,,,,,,,
8831,18900,0.94,1.44,0,18900,-0.07245614004787057,,,,,,,0.1808110475540161,-0.0009407332522581413,0.0001,0.00015163214,0.2,0.04953017085790634,620,0.0,0.17865932546555996,-0.25887408703565595
,,,,,18900,,28296,63,0,2.12,-0.24090111,0.8,,,,,,,,,,
8989,19200,0.9,1.42,0,19200,-0.09297361632343382,,,,,,,0.2527030110359192,-0.0009975566474157206,0.0001,8.994471e-05,0.2,0.11252748221158981,630,0.0,0.188252829387784,-0.24056398645043373
,,,,,19200,,28745,64,0,2.07,-0.24676319,0.8,,,,,,,,,,
9153,19500,0.96,1.34,0,19500,-0.05173875494394451,,,,,,,0.09993135929107666,-0.001275191623889782,0.0001,0.000188679,0.2,0.12306468933820724,640,0.0,0.2229423850774765,-0.2221601590514183
,,,,,19500,,29168,65,0,1.83,-0.13233736000000001,0.86,,,,,,,,,,
9304,19800,0.94,1.28,0,19800,-0.054839292080141606,,,,,,,0.1497427225112915,-0.0009009790572648057,0.0001,7.237017e-05,0.2,0.07092589884996414,650,0.0,0.17270472645759583,-0.20692637339234352
,,,,,19800,,29619,66,0,2.05,-0.24853542,0.78,,,,,,,,,,
9469,20100,0.94,1.36,0,20100,-0.07231550026684999,,,,,,,0.29453045129776,-0.00047828003085150785,0.0001,8.5638225e-05,0.2,0.07686722278594971,660,0.0,0.1743531532585621,-0.1970446728169918
,,,,,20100,,30060,67,0,1.7,-0.14030832000000001,0.89,,,,,,,,,,
9623,20400,0.92,1.48,0,20400,-0.09813738491386176,,,,,,,0.36246025562286377,-0.0002840473058640214,0.0001,6.2567124e-05,0.2,0.041670046746730804,670,0.0,0.14867792055010795,-0.1893038719892502
,,,,,20400,,30486,68,0,1.96,-0.20850644000000002,0.82,,,,,,,,,,
9782,20700,0.92,1.4,0,20700,-0.09120389797259122,,,,,,,0.18935620784759521,-3.433543429309793e-05,0.0001,7.690502e-06,0.2,0.08867617696523666,680,0.0,0.19758453071117402,-0.18286009058356284
,,,,,20700,,30912,69,0,2.03,-0.21081740999999998,0.81,,,,,,,,,,
9947,21000,0.94,1.28,0,21000,-0.07235123774968087,,,,,,,0.15124374628067017,-0.0007736349307862156,0.0001,0.00020448508,0.2,0.07773405313491821,690,0.0,0.19302856400609017,-0.18415599539875985
,,,,,21000,,31342,70,0,1.85,-0.2000336,0.83,,,,,,,,,,
10087,21300,0.9,1.5,0,21300,-0.09846258213743568,,,,,,,0.25291550159454346,-0.00019342881912294275,0.0001,2.4208408e-05,0.2,0.0737646073102951,700,0.0,0.16586672589182855,-0.18623243495821953
,,,,,21300,,31788,71,0,2.08,-0.21793176999999997,0.84,,,,,,,,,,
10231,21600,0.98,1.18,0,21600,-0.029536629901267587,,,,,,,0.17306393384933472,2.969630864591011e-06,0.0001,1.4852267e-06,0.2,0.09163707494735718,710,0.0,0.20976124852895736,-0.18484593704342842
,,,,,21600,,32218,72,0,2.09,-0.29983246,0.78,,,,,,,,,,
10390,21900,0.98,1.22,0,21900,-0.030200610156171023,,,,,,,0.18634074926376343,-0.00012193776108020416,0.0001,7.73058e-06,0.2,0.08311270922422409,720,0.0,0.21879078075289726,-0.1884891629219055
,,,,,21900,,32666,73,0,1.87,-0.19059887,0.84,,,,,,,,,,
10524,22200,0.92,1.56,0,22200,-0.10332905876450241,,,,,,,0.35544538497924805,-0.0006907419214423171,0.0001,8.841045e-05,0.2,0.05478374660015106,730,0.0,0.14895469397306443,-0.1905219905078411
,,,,,22200,,33110,74,0,2.39,-0.38185244000000007,0.7,,,,,,,,,,
