env/n_steps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/success_rate,env/completion_counter,time/iterations,env/current_idx,time/fps,train/clip_fraction,train/n_updates,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/approx_kl,train/loss,train/clip_range,eval/mean_reward,eval/mean_ep_length,eval/success_rate
40680,-0.09276489999999998,1.47,40680,51472,0.89,1,678,13827,0,0.18433333668857813,33850,-0.08284860596060753,-0.506901741027832,-0.044046411539117473,0.001,0.10289481595158577,0.37112904,-0.00375545397400856,0.2,,,
40740,-0.09466889999999997,1.51,40740,51541,0.88,1,679,13865,0,0.11366667039692402,33900,-0.03505973095074296,0.038549959659576416,-0.027354496606936323,0.001,0.15389851301908494,0.2163366,0.03325377032160759,0.2,,,
40800,-0.10408603000000001,1.47,40800,51612,0.9,1,680,13911,0,0.24700000658631324,33950,-0.10502818167209625,0.16021013259887695,-0.06415572718034185,0.001,0.13105030924081804,0.46574932,-0.01880199834704399,0.2,,,
40860,-0.09197552999999996,1.35,40860,51686,0.92,1,681,13957,0,0.11733333766460419,34000,-0.03396260417997837,-0.14732098579406738,-0.03898111307869355,0.001,0.12124420538544654,1.5913721,-0.0006469637155532837,0.2,,,
40920,-0.08261979000000003,1.37,40920,51753,0.92,1,682,13997,0,0.2023333355039358,34050,-0.05416860099881887,0.04460853338241577,-0.053551506084700405,0.001,0.1028149425983429,0.8918325,-0.02659059688448906,0.2,,,
40980,-0.08523698000000002,1.41,40980,51824,0.91,1,683,14039,0,0.2966666680574417,34100,-0.14446248069405557,-0.23779761791229248,-0.05997338314106067,0.001,0.08697883643209935,0.65022725,-0.05154961347579956,0.2,,,
41040,-0.09500217999999999,1.46,41040,51899,0.9,1,684,14080,0,0.23766667008399964,34150,-0.0882893006503582,0.02826482057571411,-0.05687008421619737,0.001,0.0783516761660576,1.2035012,-0.04232947900891304,0.2,,,
41100,-0.07177701,1.37,41100,51967,0.92,1,685,14125,0,0.1933333357423544,34200,-0.03756766866892576,-0.4245295524597168,-0.04586521215240161,0.001,0.14460112720727922,0.9593417,0.01302044466137886,0.2,,,
41160,-0.08135310000000001,1.31,41160,52038,0.93,1,686,14172,0,0.24133334293961525,34250,-0.06584168627858161,0.13865810632705688,-0.05994498955830932,0.001,0.0918305316567421,0.78821915,-0.02596237137913704,0.2,,,
41220,-0.09198826000000002,1.33,41220,52109,0.92,1,687,14213,0,0.12466667212545872,34300,-0.052152742967009544,0.44304805994033813,-0.023350610277305037,0.001,0.08362474277615548,0.442045,0.016048012301325798,0.2,,,
41280,-0.08204116,1.4,41280,52183,0.9,1,688,14256,0,0.18933333650231363,34350,-0.06717671319842339,-0.12238574028015137,-0.04265556213011351,0.001,0.1839909088611603,0.31563613,0.029858142137527466,0.2,,,
41340,-0.07274612,1.43,41340,52254,0.91,1,689,14297,0,0.08633333522826434,34400,-0.05885433278977871,-0.07929444313049316,-0.036301186448584134,0.001,0.10281399622559548,0.013573985,0.004368908703327179,0.2,,,
41400,-0.08256694999999999,1.35,41400,52322,0.93,1,690,14345,0,0.13400000516325236,34450,-0.08110451549291611,-0.036084771156311035,-0.05429085217912992,0.001,0.11814654886722564,0.101724006,-0.020646948367357254,0.2,,,
41460,-0.04981929999999999,1.19,41460,52391,0.96,1,691,14398,0,0.15033333778381347,34500,-0.020506784357130527,0.09962522983551025,-0.04751999348402023,0.001,0.1265987765789032,0.89574325,0.008555501699447632,0.2,,,
41520,-0.03988078,1.25,41520,52467,0.95,1,692,14438,0,0.0640000032633543,34550,-0.024851835891604425,-0.0806126594543457,-0.003760171198286102,0.001,0.05624006748199463,0.049516615,0.02316587045788765,0.2,,,
41580,-0.0817079,1.36,41580,52537,0.91,1,693,14486,0,0.16400000393390657,34600,-0.058719790950417516,0.0004999637603759766,-0.04709368409588933,0.001,0.09711876034736633,0.88512516,-0.016622137278318405,0.2,,,
41640,-0.05133040000000001,1.3,41640,52609,0.94,1,694,14533,0,0.16366667054593564,34650,-0.10537739187479019,0.04676651954650879,-0.046736345563084,0.001,0.07832689121365548,0.1701804,-0.03579084575176239,0.2,,,
41700,-0.06259616,1.33,41700,52675,0.93,1,695,14571,0,0.14266667064279318,34700,-0.03079167567193508,-55.55241012573242,-0.025489845533544865,0.001,0.022630776728037746,1.030816,-0.029817065224051476,0.2,,,
41760,-0.11380613,1.46,41760,52746,0.87,1,696,14609,0,0.17200000394135714,34750,-0.04707663491368294,0.012559950351715088,-0.04645885230197262,0.001,0.19626952320337296,1.644981,0.014097906649112701,0.2,,,
41820,-0.10492373000000002,1.43,41820,52824,0.89,1,697,14656,0,0.20233333632349967,34800,-0.09269749611616135,0.1958443522453308,-0.03987141761680448,0.001,0.10550777167081833,0.3365593,-0.027718599885702133,0.2,,,
41880,-0.06347091,1.38,41880,52894,0.91,1,698,14702,0,0.2143333375453949,34850,-0.054948779046535494,-0.6451936960220337,-0.034402530383318676,0.001,0.05411364320665598,0.9472596,-0.029982196167111397,0.2,,,
41940,-0.05156413,1.32,41940,52969,0.92,1,699,14747,0,0.11666667070239782,34900,-0.07706719502806664,-0.1137092113494873,-0.015787148222637697,0.001,0.06894583135843277,0.1305914,0.004755787551403046,0.2,,,
42000,,,42000,,,1,,14793,,0.08766666918992996,34950,-0.04574393954128027,0.061424195766448975,-0.021187146317834617,0.001,0.07019520588219166,0.8251807,-0.0164670180529356,0.2,-0.0745493706711568,1.31,0.93
,-0.041158190000000004,1.3,42000,53199,0.94,,700,,0,,,,,,,,,,,,,
42060,-0.07175635999999999,1.35,42060,53265,0.92,1,701,14834,0,0.1660000040382147,35000,-0.07202608823776245,-0.2612520456314087,-0.03941079635545611,0.001,0.0568806391954422,0.7167707,-0.023417392745614052,0.2,,,
42120,-0.10409517999999998,1.4,42120,53335,0.89,1,702,14876,0,0.09766666799783706,35050,-0.0412694614008069,-0.005460977554321289,-0.03199219977110602,0.001,0.1978321859240532,0.4790193,0.0571046806871891,0.2,,,
42180,-0.08683492000000001,1.39,42180,53408,0.91,1,703,14920,0,0.11166666846722365,35100,-0.04790637269616127,-0.001951456069946289,-0.03387376415915789,0.001,0.12984731554985046,0.3447419,0.01582484319806099,0.2,,,
42240,-0.08517375999999999,1.4,42240,53479,0.91,1,704,14961,0,0.15066667087376118,35150,-0.02395520707592368,0.10658586025238037,-0.03812956469257671,0.001,0.07930459797382355,0.8785652,-0.02333691716194153,0.2,,,
42300,-0.07142715,1.34,42300,53549,0.92,1,705,15009,0,0.1570000047236681,35200,-0.020364667847752572,0.10991507768630981,-0.04185163620114338,0.001,0.05652084334753454,0.8987318,-0.0436447374522686,0.2,,,
42360,-0.08250138000000001,1.29,42360,53616,0.92,1,706,15053,0,0.07633333552628756,35250,-0.022671304009854794,0.07651597261428833,-0.03271628377819434,0.001,0.058332918658852574,0.4870429,-0.010860061272978783,0.2,,,
42420,-0.07389694999999998,1.32,42420,53683,0.92,1,707,15098,0,0.16633333675563336,35300,-0.057440998256206514,-0.042531609535217285,-0.042585392047961544,0.001,0.1268640811741352,0.39205614,-0.01661289483308792,0.2,,,
42480,-0.08406476999999998,1.4,42480,53755,0.9,1,708,15136,0,0.07866666901856662,35350,-0.02976213563233614,-0.9977895021438599,-0.0240504130460322,0.001,0.06571434117853642,0.15638542,0.0016819331794977188,0.2,,,
42540,-0.11333243999999999,1.45,42540,53823,0.89,1,709,15176,0,0.17300000421702863,35400,-0.06368789162486792,0.014371931552886963,-0.038349042812983215,0.001,0.19283051520586014,0.8211461,0.03809991478919983,0.2,,,
42600,-0.0716141,1.34,42600,53895,0.94,1,710,15227,0,0.1566666717082262,35450,-0.025145960282534362,-1.4662742614746094e-05,-0.03751918306201702,0.001,0.16391385167837144,0.22334228,0.015214037150144577,0.2,,,
42660,-0.053033979999999994,1.25,42660,53962,0.96,1,711,15272,0,0.09800000127404929,35500,-0.03691181484609842,-177.26705932617188,-0.017691840965300826,0.001,0.012822070544643793,0.4311178,-0.018991805613040924,0.2,,,
42720,-0.07320812,1.29,42720,54029,0.94,1,712,15318,0,0.08700000204145908,35550,-0.03870716940611601,0.08162295818328857,-0.0445170297153915,0.001,0.11387310057878494,0.4119939,-0.014678899198770523,0.2,,,
42780,-0.028631520000000004,1.17,42780,54099,0.98,1,713,15375,0,0.15700000450015067,35600,-0.050343604534864424,-0.013442277908325195,-0.053048682924360054,0.001,0.08179519414901733,0.46241897,-0.03059271350502968,0.2,,,
42840,-0.029656740000000004,1.19,42840,54167,0.97,1,714,15418,0,0.08633333504199982,35650,-0.0328963915631175,-381.2354431152344,-0.02087759730033575,0.001,0.002108725820435211,0.8720006,-0.028326796367764473,0.2,,,
42900,-0.06200151,1.35,42900,54242,0.93,1,715,15461,0,0.10400000095367432,35700,-0.03222826553508639,-0.2435140609741211,-0.033155321297546295,0.001,0.08002624422311783,0.3058383,-0.007893893867731094,0.2,,,
42960,-0.1023793,1.4,42960,54315,0.89,1,716,15503,0,0.22133333437144756,35750,-0.054839045964181425,-0.16021192073822021,-0.057282129435489534,0.001,0.13512473165988922,2.367317,-0.00023599714040756226,0.2,,,
43020,-0.10086124,1.33,43020,54382,0.9,1,717,15550,0,0.1906666696816683,35800,-0.044089678525924686,0.12085729837417603,-0.03613693744689225,0.001,0.16243962109088897,0.5703238,0.02898535504937172,0.2,,,
43080,-0.10178142000000001,1.33,43080,54451,0.9,1,718,15596,0,0.20233333498239517,35850,-0.05767489522695542,0.15612447261810303,-0.06138440862298012,0.001,0.08101348534226417,0.7570438,-0.058169931173324585,0.2,,,
43140,-0.07172183,1.28,43140,54525,0.93,1,719,15645,0,0.1820000033080578,35900,-0.07216867782175541,0.08527523279190063,-0.04371049923325579,0.001,0.10362600639462471,0.21885182,0.0008909441530704498,0.2,,,
43200,-0.05024065000000001,1.22,43200,54600,0.96,1,720,15694,0,0.11400000520050525,35950,-0.05540736548602581,0.45424890518188477,-0.019097530913228803,0.001,0.023684253543615343,0.19517453,-0.018792593851685524,0.2,,,
43260,-0.050427300000000015,1.24,43260,54668,0.95,1,721,15741,0,0.1373333390802145,36000,-0.026892160549759864,-0.009211421012878418,-0.04478187151004867,0.001,0.07482443302869797,0.77609485,-0.020706698298454285,0.2,,,
43320,-0.05060798999999999,1.31,43320,54740,0.93,1,722,15786,0,0.09200000166893005,36050,-0.028568948432803155,0.03856217861175537,-0.02662095188473657,0.001,0.11242433339357376,0.5275081,0.01820375770330429,0.2,,,
43380,-0.07259600000000001,1.35,43380,54808,0.92,1,723,15829,0,0.27500000186264517,36100,-0.1016336041688919,-0.2500854730606079,-0.025260048934568964,0.001,0.061682634502649304,0.825571,-0.01312258467078209,0.2,,,
43440,-0.10775969,1.44,43440,54880,0.9,1,724,15869,0,0.20200000155717135,36150,-0.0362982508726418,-0.1930602788925171,-0.05791164347405228,0.001,0.16099694833159447,1.8546609,-0.030849222093820572,0.2,,,
43500,-0.11914235000000001,1.49,43500,54958,0.89,2,725,0,0,0.18300000309944153,36200,-0.05961570858955383,0.015855133533477783,-0.03073368779694036,0.001,0.0919234311580658,0.31412107,-0.0066584572196006775,0.2,,,
43560,-0.09759141999999998,1.45,43560,55027,0.89,2,726,45,0,0.14733333773911,36250,-0.026757155880331993,-0.0135498046875,-0.05711805372685205,0.001,0.1085554663836956,1.5571507,-0.023590505123138428,0.2,,,
43620,-0.08257267999999998,1.36,43620,55097,0.91,2,727,89,0,0.0800000025331974,36300,-0.034822978861629966,-0.3607715368270874,-0.030782388001680375,0.001,0.08586525782942772,0.28763497,0.0008126981556415558,0.2,,,
43680,-0.09396859,1.42,43680,55174,0.89,2,728,126,0,0.11200000308454036,36350,-0.01485982394311577,-0.13865971565246582,-0.03808035032823682,0.001,0.17722424745559692,1.549945,0.03538013622164726,0.2,,,
43740,-0.09383222999999999,1.4,43740,55248,0.9,2,729,174,0,0.12733333542943,36400,-0.024429375864565374,0.007935822010040283,-0.03263810243457556,0.001,0.11533447027206421,0.63314515,-0.03611350804567337,0.2,,,
43800,-0.050371080000000006,1.26,43800,55329,0.94,2,730,222,0,0.06366666987538337,36450,-0.031189377270638943,-0.4386645555496216,-0.0032784756001395543,0.001,0.10611733883619308,0.018156387,0.04637203365564346,0.2,,,
43860,-0.05039236999999999,1.25,43860,55399,0.94,2,731,270,0,0.14633333787322045,36500,-0.05332162983715534,-0.014325380325317383,-0.041584448772172135,0.001,0.07334247305989265,0.119108,-0.015173468738794327,0.2,,,
43920,-0.07256769,1.25,43920,55473,0.93,2,732,315,0,0.12200000435113907,36550,-0.02492757312953472,0.3919113278388977,-0.023223693041751776,0.001,0.08567625164985657,0.5563835,0.01428322121500969,0.2,,,
43980,-0.08317594,1.31,43980,55549,0.92,2,733,361,0,0.13700000531971454,36600,-0.04501562375575304,0.01550304889678955,-0.03329853027686475,0.001,0.09005345910787582,0.32671764,-0.010747848078608513,0.2,,,
44040,-0.04998077,1.26,44040,55619,0.95,2,734,412,0,0.17633333660662173,36650,-0.05356192264705897,-0.07422077655792236,-0.03434943703189504,0.001,0.10972618952393531,0.32489687,0.002931896597146988,0.2,,,
44100,-0.04008069,1.28,44100,55688,0.96,2,735,457,0,0.22333333410322667,36700,-0.06717254512012005,-60.508121490478516,-0.01571871040699378,0.001,0.0035177009657491,2.1352,-0.02410304918885231,0.2,,,
44160,-0.04036658000000001,1.26,44160,55759,0.97,2,736,508,0,0.128000004068017,36750,-0.052630737945437434,0.02980029582977295,-0.027158397038467258,0.001,0.07951539814472199,0.2212123,-0.001928810030221939,0.2,,,
44220,-0.04090049,1.31,44220,55830,0.94,2,737,549,0,0.15366667129099368,36800,-0.04360573295503855,-0.20464575290679932,-0.00511371276030939,0.001,0.05535088039934635,0.030447057,0.021677980199456215,0.2,,,
44280,-0.04213376000000001,1.39,44280,55895,0.9,2,738,591,0,0.15633333802223207,36850,-0.037622540704905984,-0.1587148904800415,-0.01691999819564316,0.001,0.09396431043744087,0.49394023,0.014082631096243858,0.2,,,
44340,-0.08214647000000001,1.42,44340,55975,0.88,2,739,635,0,0.11366666719317436,36900,-0.030477273389697076,-0.011869549751281738,-0.009632942732423544,0.001,0.05322766616940498,0.033647444,0.015734057873487473,0.2,,,
44400,-0.09116411999999999,1.35,44400,56044,0.91,2,740,677,0,0.23600000359117984,36950,-0.045023537799716,0.003979504108428955,-0.05699968493233122,0.001,0.19708735436201097,1.4842808,0.012337170541286469,0.2,,,
44460,-0.09553405999999999,1.45,44460,56111,0.88,2,741,714,0,0.18900000303983688,37000,-0.053887656927108764,0.04767376184463501,-0.04429594793419044,0.001,0.0704581481590867,1.0358444,-0.039770517498254776,0.2,,,
44520,-0.09814146000000001,1.46,44520,56181,0.88,2,742,760,0,0.15566667079925536,37050,-0.05502768028527498,0.29345589876174927,-0.03020631893103328,0.001,0.06675311267375945,1.089794,-0.021100705489516258,0.2,,,
44580,-0.08858319999999996,1.39,44580,56252,0.91,2,743,804,0,0.17466666996479036,37100,-0.056434870287775996,0.18549293279647827,-0.042246596050138266,0.001,0.05821025982499123,0.7732967,-0.04701407626271248,0.2,,,
44640,-0.07455095,1.36,44640,56322,0.93,2,744,845,0,0.13800000578165053,37150,-0.026911994665861128,-0.3619091510772705,-0.02554345066348702,0.001,0.0762592799961567,0.31820396,-0.006396982818841934,0.2,,,
44700,-0.07077124,1.27,44700,56394,0.94,2,745,897,0,0.1496666719019413,37200,-0.022094906102865935,-0.08418047428131104,-0.036118556477129464,0.001,0.12113028213381767,0.74607795,-0.013144757598638535,0.2,,,
44760,-0.06011853000000001,1.2,44760,56466,0.95,2,746,945,0,0.3963333301991224,37250,-0.09579837173223496,0.6072419881820679,-0.023668859600555158,0.001,0.01753588928084355,4.86315,-0.03597536310553551,0.2,,,
44820,-0.07604755999999999,1.31,44820,56542,0.94,2,747,986,0,0.10466666825115681,37300,-0.028345638662576677,-0.14052927494049072,-0.03230207474902272,0.001,0.1413644888997078,0.36188993,0.028823018074035645,0.2,,,
44880,-0.08835504999999998,1.46,44880,56611,0.92,2,748,1026,0,0.11233333609998226,37350,-0.019953916361555458,0.14546895027160645,-0.022881183000281455,0.001,0.07253163378685713,0.37005204,-0.014907308854162693,0.2,,,
44940,-0.08526876,1.45,44940,56687,0.91,2,749,1067,0,0.14000000536441803,37400,-0.027709812596440314,-0.35767996311187744,-0.033097500941405705,0.001,0.08295531414449214,0.5091874,-0.007765075191855431,0.2,,,
45000,-0.11480810999999999,1.47,45000,56757,0.89,2,750,1110,0,0.15733333706855773,37450,-0.05569060802459717,0.018544018268585205,-0.03903051396210989,0.001,0.14972990691661836,1.0129567,0.0027502551674842834,0.2,,,
45060,-0.09339997999999998,1.4,45060,56832,0.91,2,751,1154,0,0.21000000193715096,37500,-0.08023733876645565,-0.1439293622970581,-0.0489533712392052,0.001,0.10093560956418514,0.6538286,-0.033741313964128494,0.2,,,
45120,-0.08256345,1.41,45120,56904,0.9,2,752,1193,0,0.24466667778789997,37550,-0.042740869149565694,-0.43840718269348145,-0.06431909719854595,0.001,0.15190078765153886,0.96806073,-0.011673800647258759,0.2,,,
45180,-0.12361482,1.55,45180,56968,0.86,2,753,1226,0,0.20600000366568566,37600,-0.0807602982968092,0.17757993936538696,-0.0578015694320203,0.001,0.10466610841453075,0.34993646,-0.06289205700159073,0.2,,,
45240,-0.12377822999999998,1.55,45240,57039,0.86,2,754,1269,0,0.2130000015348196,37650,-0.07604988478124142,-0.12215888500213623,-0.04828073687354724,0.001,0.14715586632490157,0.8148869,-0.018419787287712097,0.2,,,
45300,-0.12632755999999998,1.49,45300,57109,0.88,2,755,1308,0,0.17833333678543567,37700,-0.0669811325520277,-0.06373512744903564,-0.0294107300688823,0.001,0.10736303165555,0.10676265,0.010452106595039368,0.2,,,
45360,-0.12658642000000003,1.41,45360,57183,0.89,2,756,1350,0,0.2046666679531336,37750,-0.05604284323751926,0.065784752368927,-0.04557732806851462,0.001,0.1278649452328682,0.77251786,-0.019329559057950974,0.2,,,
45420,-0.09685238,1.42,45420,57249,0.89,2,757,1390,0,0.2080000026524067,37800,-0.05334304720163345,0.08045822381973267,-0.018486868087823183,0.001,0.12154479160904884,1.0939304,-0.013051699846982956,0.2,,,
45480,-0.09699692999999997,1.47,45480,57317,0.88,2,758,1431,0,0.20833333764225245,37850,-0.04742264494299889,-0.9939148426055908,-0.04537375319252411,0.001,0.12364970028400421,1.3651366,-0.01556001603603363,0.2,,,
45540,-0.08362224,1.39,45540,57382,0.91,2,759,1476,0,0.12366667047142982,37900,-0.06119103882461786,0.6910132169723511,-0.026300697658210997,0.001,0.01756236594170332,0.40046588,-0.032056599855422974,0.2,,,
45600,-0.13772091,1.55,45600,57450,0.86,2,760,1511,0,0.21600000143051148,37950,-0.07157224945724011,-0.004585385322570801,-0.05010026159634192,0.001,0.13035230293869973,0.6413887,-0.0058137886226177216,0.2,,,
45660,-0.09886088000000001,1.45,45660,57519,0.91,2,761,1556,0,0.11700000293552876,38000,-0.036641733422875404,-0.16795039176940918,-0.03160086129605773,0.001,0.1881972324848175,1.2227534,0.03386414423584938,0.2,,,
45720,-0.10824973,1.44,45720,57588,0.9,2,762,1599,0,0.14166667230427266,38050,-0.04131846033036709,0.2597658038139343,-0.025681082752843736,0.001,0.0582099686563015,0.13715728,-0.011260904371738434,0.2,,,
45780,-0.12834709,1.49,45780,57654,0.88,2,763,1635,0,0.17733333565294743,38100,-0.05250056967139244,-0.11087656021118164,-0.04979406654958922,0.001,0.11112121185287833,1.0784668,-0.06858618557453156,0.2,,,
45840,-0.11595988,1.48,45840,57721,0.89,2,764,1679,0,0.1826666696369648,38150,-0.06226660206913948,0.04453378915786743,-0.040211504269391296,0.001,0.10882608398795128,0.99449456,-0.024645285680890083,0.2,,,
45900,-0.1038021,1.37,45900,57793,0.91,2,765,1722,0,0.1166666704416275,38200,-0.05318873450160026,0.183552086353302,-0.0385115782270829,0.001,0.0652416219562292,0.26794922,-0.03350476548075676,0.2,,,
45960,-0.12468814,1.41,45960,57867,0.89,2,766,1762,0,0.14666667103767395,38250,-0.065582025796175,0.16157662868499756,-0.03808675673604011,0.001,0.11898789644241332,0.5455401,-0.006792433559894562,0.2,,,
46020,-0.12253607000000001,1.38,46020,57936,0.89,2,767,1810,0,0.16766667053103446,38300,-0.044551339186728,0.23716092109680176,-0.03718617687250173,0.001,0.12402657762169839,0.5523516,0.0108945332467556,0.2,,,
46080,-0.10115091,1.32,46080,58003,0.91,2,768,1853,0,0.23466667547821998,38350,-0.0510778246819973,0.3203316330909729,-0.05830862675855558,0.001,0.04556232020258903,0.95549095,-0.06916937977075577,0.2,,,
46140,-0.08125812999999997,1.34,46140,58072,0.92,2,769,1899,0,0.21066666826605795,38400,-0.040672843419015406,-0.36872172355651855,-0.059681084944556345,0.001,0.13875157982110978,1.1174237,-0.019216962158679962,0.2,,,
46200,-0.09216159000000002,1.38,46200,58150,0.91,2,770,1941,0,0.08066666919738054,38450,-0.05570186924189329,-0.033585429191589355,-0.03000376549114784,0.001,0.07477327607572079,0.07494572,-0.03834778815507889,0.2,,,
46260,-0.09141715,1.4,46260,58217,0.92,2,771,1983,0,0.11366667218506336,38500,-0.01477559513412416,0.12869960069656372,-0.03116470406514903,0.001,0.03867569615831599,1.347474,-0.035800158977508545,0.2,,,
46320,-0.09402413000000001,1.46,46320,58284,0.89,2,772,2022,0,0.11166666943579912,38550,-0.036157114617526534,0.16508430242538452,-0.0241701560455064,0.001,0.10796108245849609,0.087739296,0.020675862208008766,0.2,,,
46380,-0.09622597,1.58,46380,58350,0.86,2,773,2061,0,0.18600000321865082,38600,-0.06233441397547722,-0.2990525960922241,-0.02817924949278421,0.001,0.15359362035989763,1.2105154,0.027428776025772095,0.2,,,
46440,-0.08437727,1.43,46440,58416,0.9,2,774,2106,0,0.21766667027026415,38650,-0.07857547707855701,-0.007601141929626465,-0.04539706930145622,0.001,0.07660975083708763,0.41954726,-0.018695220351219177,0.2,,,
46500,-0.0739414,1.4,46500,58483,0.91,2,775,2147,0,0.1733333370089531,38700,-0.06451895847916603,0.031800925731658936,-0.05337374562149247,0.001,0.12891636818647384,0.7120987,-0.007610306143760681,0.2,,,
46560,-0.08526073,1.43,46560,58552,0.9,2,776,2189,0,0.21800000108778478,38750,-0.08359889671206475,-0.15930640697479248,-0.050416375597317827,0.001,0.04137153835967183,0.75968754,-0.05474594235420227,0.2,,,
46620,-0.09745868000000002,1.53,46620,58626,0.89,2,777,2232,0,0.24133333697915077,38800,-0.09932741463184357,0.21154707670211792,-0.051639741453031685,0.001,0.06102490290999413,0.18179044,-0.03897054120898247,0.2,,,
46680,-0.09555234,1.45,46680,58696,0.89,2,778,2272,0,0.0736666690558195,38850,-0.02890753421932459,0.3155033588409424,-0.016504647068989797,0.001,0.06953240528702737,0.3690028,-0.018122799694538116,0.2,,,
46740,-0.06306042999999999,1.34,46740,58767,0.92,2,779,2323,0,0.12400000572204589,38900,-0.036815476156771186,0.15863877534866333,-0.029968733619277686,0.001,0.11545516937971115,0.6965705,0.00866692140698433,0.2,,,
46800,-0.04201384000000001,1.3,46800,58845,0.94,2,780,2365,0,0.21766666863113643,38950,-0.03780863706022501,-1.615204095840454,-0.034223993403216184,0.001,0.05640164727345109,1.7671847,-0.037283193320035934,0.2,,,
46860,-0.041652419999999996,1.31,46860,58916,0.94,2,781,2415,0,0.16533333696424962,39000,-0.04490782488137483,0.6169734001159668,-0.01964229393191637,0.001,0.018934755884110928,1.1141738,-0.013376149348914623,0.2,,,
46920,-0.0524216,1.22,46920,58987,0.96,2,782,2461,0,0.07733333569020033,39050,-0.0037882068421458827,0.2676694393157959,-0.03921791873437663,0.001,0.0444400306744501,1.0795925,-0.04074377939105034,0.2,,,
46980,-0.06457839000000001,1.31,46980,59055,0.95,2,783,2508,0,0.0,39100,-0.0016631197155220433,0.024037539958953857,-0.00013443961731507414,0.001,0.057007634937763216,4.8385064e-05,0.0009445465984754264,0.2,,,
47040,-0.052305599999999994,1.33,47040,59134,0.95,2,784,2551,0,0.0,39150,-0.0008804234629496932,-1.9134409427642822,-0.00011839257175900287,0.001,0.0685716095380485,1.1235476e-06,0.007482448592782021,0.2,,,
47100,-0.07273832999999999,1.38,47100,59205,0.92,2,785,2596,0,0.048000000901520255,39200,-0.018163721598684787,-1.2901721000671387,-0.009838423712447657,0.001,0.11469703167676926,0.91222316,0.019858064129948616,0.2,,,
47160,-0.03931871,1.18,47160,59275,0.96,2,786,2653,0,0.10800000078976155,39250,-0.007695436027133838,-0.01925349235534668,-0.038919847679634925,0.001,0.11906302571296692,1.2535759,0.008981045335531235,0.2,,,
47220,-0.017686329999999997,1.1,47220,59350,0.99,2,787,2703,0,0.10733333561569453,39300,-0.048933901004493234,-251.9742889404297,-0.005931145696202292,0.001,0.0027255582216457698,1.2298005,-0.014519837684929371,0.2,,,
47280,-0.05066339,1.23,47280,59419,0.96,2,788,2749,0,0.10066666789352893,39350,-0.03094211608171463,-0.0774909257888794,-0.012598494449009507,0.001,0.0545656680315733,0.15259708,0.010553842410445213,0.2,,,
47340,-0.06145161000000001,1.3,47340,59491,0.95,2,789,2797,0,0.14733333855867387,39400,-0.022260781805962325,-0.023000597953796387,-0.03793616656586529,0.001,0.11810284346342087,0.6454584,-0.0037551000714302063,0.2,,,
47400,-0.040810759999999995,1.26,47400,59566,0.96,2,790,2844,0,0.06500000320374966,39450,-0.024030314069241287,-0.41231274604797363,-0.011455516984065354,0.001,0.06038921020925045,0.17973392,0.015612244606018066,0.2,,,
47460,-0.07136104,1.29,47460,59638,0.93,2,791,2888,0,0.19900000236928464,39500,-0.050008699223399164,-0.059415578842163086,-0.044236037669082434,0.001,0.10837247863411903,0.48882028,-0.005146093666553497,0.2,,,
47520,-0.11455118000000003,1.36,47520,59711,0.9,2,792,2932,0,0.15466666989028455,39550,-0.03948750901967287,3.325939178466797e-05,-0.04345030734625958,0.001,0.17424421310424804,0.6585073,0.027606293559074402,0.2,,,
47580,-0.07302869,1.28,47580,59782,0.94,2,793,2981,0,0.12333333820104599,39600,-0.02252226199954748,-2.0265579223632812e-06,-0.031253833997994675,0.001,0.21045993477106095,1.1414189,0.06668347120285034,0.2,,,
47640,-0.03107888,1.24,47640,59849,0.97,2,794,3027,0,0.09766666814684868,39650,-0.03660240337252617,-3.039836883544922e-05,-0.02803003011861197,0.001,0.06201477333903313,0.07467237,-0.0028277933597564697,0.2,,,
47700,-0.030470860000000002,1.22,47700,59926,0.97,2,795,3076,0,0.08933333501219749,39700,-0.01566708435304463,-0.0009582042694091797,-0.012945439460376882,0.001,0.05858891405165195,0.8925733,0.011265994980931282,0.2,,,
47760,-0.07235012000000002,1.38,47760,60000,0.93,2,796,3113,0,0.08100000239908695,39750,-0.018410983262583613,-0.01914691925048828,-0.028516156215220717,0.001,0.054129017293453215,0.28291273,-0.0029742904007434845,0.2,,,
47820,-0.09215157,1.38,47820,60072,0.91,2,797,3162,0,0.1683333370834589,39800,-0.04565619014203549,-0.0007731914520263672,-0.041583164726694405,0.001,0.18578005194664002,0.46595046,0.04049186035990715,0.2,,,
47880,-0.07127319000000001,1.34,47880,60139,0.92,2,798,3203,0,0.09433333493769169,39850,-0.014787249118089676,0.00023561716079711914,-0.02660242095713814,0.001,0.14109312400221824,0.43421537,0.030058303847908974,0.2,,,
47940,-0.07259171000000002,1.39,47940,60217,0.91,2,799,3245,0,0.06333333656191825,39900,-0.011797428652644158,-0.04708588123321533,-0.019026843445996446,0.001,0.1025450025498867,0.11296382,0.03008146584033966,0.2,,,
48000,,,48000,,,2,,3292,,0.09733333505690098,39950,-0.014402173534035683,3.516674041748047e-05,-0.030945992875844226,0.001,0.14448306262493132,0.32058573,0.03894610330462456,0.2,-0.061683756776619705,1.32,0.93
