time/time_elapsed,time/fps,time/total_timesteps,rollout/success_rate,rollout/ep_len_mean,env/current_idx,env/n_steps,env/completion_counter,time/iterations,rollout/ep_rew_mean,train/value_loss,train/n_updates,train/loss,train/entropy_loss,train/clip_fraction,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/explained_variance,train/clip_range,eval/mean_reward,eval/success_rate,eval/mean_ep_length
35048,0,28500,0.92,1.29,5503,28500,1,475,-0.07129696,0.12296993359923362,4740,0.0458621084690094,-0.3782490432262421,0.020000000670552253,0.0043022176,-0.004430908906894415,0.0001,0.22409993410110474,0.2,,,
35118,0,28560,0.92,1.32,5549,28560,1,476,-0.07099796000000001,0.09683276638388634,4750,0.03811832517385483,-0.4628788709640503,0.0,0.00045759778,-0.002681916139360041,0.0001,0.317396342754364,0.2,,,
35189,0,28620,0.92,1.34,5590,28620,1,477,-0.07045398,0.10862593278288842,4760,0.03855780512094498,-0.3977268636226654,0.020000000670552253,0.0034303993,-0.005779374126189651,0.0001,-0.027995824813842773,0.2,,,
35256,0,28680,0.92,1.36,5635,28680,1,478,-0.08147432000000002,0.09399184957146645,4770,0.03347590193152428,-0.34099279046058656,0.013333334028720856,0.0023458689,-0.007257984662428463,0.0001,0.4180811047554016,0.2,,,
35325,0,28740,0.93,1.37,5678,28740,1,479,-0.08194374000000001,0.06658017262816429,4780,0.019915075972676277,-0.2924037605524063,0.005000000260770321,0.0010860672,-0.005634671791146228,0.0001,0.5760883688926697,0.2,,,
35398,0,28800,0.94,1.31,5721,28800,1,480,-0.05035249,0.10837598443031311,4790,0.04478424787521362,-0.27221585512161256,0.0,0.00010690292,-0.0014318940378142742,0.0001,0.2163415551185608,0.2,,,
35470,0,28860,0.95,1.24,5775,28860,1,481,-0.029108159999999998,0.05883461274206638,4800,0.01950686238706112,-0.2651310622692108,0.0,0.00034826595,-0.0021183019922077053,0.0001,0.07143884897232056,0.2,,,
35541,0,28920,0.96,1.18,5823,28920,1,482,-0.04976415,0.031118121929466724,4810,0.014120996929705143,-0.2576553046703339,0.0,6.7691008e-06,-0.00010451833177285152,0.0001,0.46423178911209106,0.2,,,
35611,0,28980,0.93,1.33,5862,28980,1,483,-0.08417725000000001,0.09956586286425591,4820,0.04044230282306671,-0.2616405338048935,0.0,0.00012669266,-0.0006955824277248724,0.0001,0.3648611903190613,0.2,,,
35674,0,29040,0.94,1.32,5912,29040,1,484,-0.07425568,0.12798567339777947,4830,0.0612991526722908,-0.27528975903987885,0.0,4.1703383e-06,-1.516689864118348e-05,0.0001,0.31781357526779175,0.2,,,
35741,0,29100,0.95,1.27,5958,29100,1,485,-0.06254385000000001,0.08230879679322242,4840,0.028764694929122925,-0.28118702471256257,0.0,0.00027642548,-0.0025004957511068683,0.0001,0.4737984538078308,0.2,,,
35811,0,29160,0.96,1.21,6011,29160,1,486,-0.050101810000000004,0.10599995106458664,4850,0.04322266951203346,-0.2724683076143265,0.0,0.00019883414,-0.0019770760542209055,0.0001,0.30484843254089355,0.2,,,
35877,0,29220,0.98,1.18,6060,29220,1,487,-0.028658619999999996,0.045836853235960005,4860,0.017346277832984924,-0.3005266308784485,0.005000000074505806,0.0011511743,-0.002179749304584,0.0001,0.17429041862487793,0.2,,,
35942,0,29280,0.95,1.27,6101,29280,1,488,-0.05037257999999999,0.056218694895505905,4870,0.02640221081674099,-0.3284911423921585,0.0,4.8157573e-05,0.00045067454678555664,0.0001,-0.016779661178588867,0.2,,,
36005,0,29340,0.9,1.38,6143,29340,1,489,-0.08185422,0.12055527195334434,4880,0.05349796265363693,-0.33165631294250486,0.0,1.3378262e-05,-0.00010653287258719502,0.0001,0.2074090838432312,0.2,,,
36072,0,29400,0.93,1.31,6196,29400,1,490,-0.050571959999999985,0.0712539941072464,4890,0.02387944795191288,-0.34822540879249575,0.003333333507180214,0.0012482613,-0.003286421599332101,0.0001,0.5080727338790894,0.2,,,
36144,0,29460,0.94,1.3,6237,29460,1,491,-0.07191035,0.05678954981267452,4900,0.007982476614415646,-0.3858680844306946,0.005000000260770321,0.000988547,-0.0050610118596036814,0.0001,-90.36225128173828,0.2,,,
36217,0,29520,0.94,1.32,6284,29520,1,492,-0.07277115,0.16366904824972153,4910,0.07021922618150711,-0.425949764251709,0.0,0.00016603271,-0.001948515396313155,0.0001,0.35439199209213257,0.2,,,
36280,0,29580,0.97,1.21,6336,29580,1,493,-0.030320460000000004,0.07127271220088005,4920,0.02746131271123886,-0.393659433722496,0.0,0.0008510689,-0.002534793844485428,0.0001,-0.23339784145355225,0.2,,,
36350,0,29640,0.96,1.19,6384,29640,1,494,-0.04158627,0.03678726442158222,4930,0.000775657594203949,-0.34194848239421843,0.01666666716337204,0.0032984018,-0.00952842825092377,0.0001,0.3702012300491333,0.2,,,
36419,0,29700,0.96,1.27,6431,29700,1,495,-0.052011,0.09798816666007042,4940,0.04385141283273697,-0.29321144223213197,0.0,0.00015753607,0.0003513631249370874,0.0001,0.17205756902694702,0.2,,,
36485,0,29760,0.94,1.33,6476,29760,1,496,-0.06255038,0.08958702832460404,4950,0.03979755938053131,-0.28625211417675017,0.0,4.2268635e-05,-0.000373779632039728,0.0001,-0.07801234722137451,0.2,,,
36551,0,29820,0.97,1.22,6529,29820,1,497,-0.029824069999999994,0.09571812525391579,4960,0.04164601489901543,-0.29604278802871703,0.0,9.085735e-06,9.390197563334257e-05,0.0001,0.019285738468170166,0.2,,,
36619,0,29880,0.98,1.18,6578,29880,1,498,-0.029518219999999998,0.004734149761497974,4970,0.0009776146616786718,-0.28869895339012147,0.0,3.368159e-05,-0.00039557303550576963,0.0001,-76.47135925292969,0.2,,,
36684,0,29940,0.94,1.25,6624,29940,1,499,-0.07041905,0.06315782777965069,4980,0.027413181960582733,-0.28099835813045504,0.0,1.2649099e-05,0.00015026450123194478,0.0001,0.45542263984680176,0.2,,,
,,30000,,,6671,30000,1,,,0.1154675044119358,4990,0.0459379181265831,-0.2802509695291519,0.0,2.1354357e-05,-0.0006756324583571782,0.0001,0.3675915598869324,0.2,-0.06033110879361629,0.94,1.23
36898,0,30000,0.94,1.27,,,,500,-0.07041982999999999,,,,,,,,,,,,,
36980,0,30060,0.96,1.19,6725,30060,1,501,-0.04934747999999999,0.07769089788198472,5000,0.03651375696063042,-0.2847839295864105,0.0,0.00010038118,-0.0002626792573088288,0.0001,0.42877447605133057,0.2,,,
37052,0,30120,0.93,1.31,6764,30120,1,502,-0.061935130000000005,0.0589717298746109,5010,0.022671131417155266,-0.30033663511276243,0.0,6.318788e-05,-0.0001331420114972559,0.0001,0.26699334383010864,0.2,,,
37120,0,30180,0.92,1.36,6810,30180,1,503,-0.06327285999999999,0.1459766834974289,5020,0.06695365905761719,-0.3008091181516647,0.0,4.5817098e-05,-0.001109708985495672,0.0001,0.026398658752441406,0.2,,,
37186,0,30240,0.94,1.29,6857,30240,1,504,-0.04133996999999999,0.0905674621462822,5030,0.04322883486747742,-0.2845748573541641,0.0,2.9752651e-05,0.00034423622215395966,0.0001,0.16723090410232544,0.2,,,
37253,0,30300,0.93,1.32,6900,30300,1,505,-0.05192199,0.041318150237202644,5040,0.017734766006469727,-0.28924148976802827,0.0,1.602471e-05,-5.9217214657181216e-05,0.0001,0.39988285303115845,0.2,,,
37326,0,30360,0.92,1.33,6945,30360,1,506,-0.06399113999999999,0.11513595283031464,5050,0.05224842578172684,-0.29618225395679476,0.0,1.9659599e-06,-6.617352417066513e-05,0.0001,0.19762736558914185,0.2,,,
37401,0,30420,0.93,1.33,6991,30420,1,507,-0.07341959999999999,0.08923977091908455,5060,0.03850417584180832,-0.2975788086652756,0.0,0.0003165255,-0.0011621101255393286,0.0001,0.1691867709159851,0.2,,,
37481,0,30480,0.92,1.35,7033,30480,1,508,-0.07170589000000001,0.07999590411782265,5070,0.032723359763622284,-0.3123881876468658,0.0,0.00011489987,-0.0008366522322951653,0.0001,0.4422793984413147,0.2,,,
37556,0,30540,0.95,1.24,7084,30540,1,509,-0.040205340000000006,0.09485772997140884,5080,0.04547656327486038,-0.28908243775367737,0.0,0.00011136135,0.00025081147847227925,0.0001,0.33079153299331665,0.2,,,
37628,0,30600,0.93,1.29,7127,30600,1,510,-0.07121145999999999,0.028133575804531574,5090,0.009364614263176918,-0.28103976845741274,0.0,1.8935401e-05,-0.00016137192455047966,0.0001,0.381696879863739,0.2,,,
37697,0,30660,0.92,1.26,7181,30660,1,511,-0.07988248999999999,0.14191760122776031,5100,0.06286714971065521,-0.28304890394210813,0.0,1.4086564e-06,1.365840492617565e-06,0.0001,0.43907004594802856,0.2,,,
37781,0,30720,0.92,1.25,7222,30720,1,512,-0.07040497,0.033352735452353954,5110,0.011876547709107399,-0.2853701263666153,0.0,0.000105745596,-0.0010990280076415226,0.0001,0.5783271789550781,0.2,,,
37844,0,30780,0.9,1.32,7269,30780,1,513,-0.08204644,0.12500178217887878,5120,0.05457378923892975,-0.2992664366960526,0.0,0.00014809966,-0.0006236121616287171,0.0001,0.3383970856666565,0.2,,,
37907,0,30840,0.93,1.25,7320,30840,1,514,-0.06022818,0.0697483167052269,5130,0.029481468722224236,-0.3150018215179443,0.0,8.315245e-05,-0.0011933576038700266,0.0001,0.4219910502433777,0.2,,,
37975,0,30900,0.9,1.34,7358,30900,1,515,-0.11202959000000001,0.032465417124331,5140,0.015043743886053562,-0.3031312346458435,0.0,1.9232432e-06,2.9602671929751523e-05,0.0001,0.7057689428329468,0.2,,,
38040,0,30960,0.89,1.42,7401,30960,1,516,-0.12294255,0.2108026400208473,5150,0.0940888375043869,-0.2991507321596146,0.0,2.0066896e-07,-9.066263833923393e-06,0.0001,0.259601891040802,0.2,,,
38103,0,31020,0.92,1.35,7446,31020,1,517,-0.08105172999999999,0.11752715334296227,5160,0.051626045256853104,-0.3081305712461472,0.0,2.3100774e-05,-0.00013765439491777442,0.0001,0.30380791425704956,0.2,,,
38168,0,31080,0.94,1.28,7496,31080,1,518,-0.060724110000000005,0.11026361659169197,5170,0.05156202241778374,-0.29944348633289336,0.0,4.6491623e-06,-5.6513548024650365e-05,0.0001,0.2426775097846985,0.2,,,
38236,0,31140,0.94,1.29,7538,31140,1,519,-0.06171066999999999,0.06814786754548549,5180,0.024215567857027054,-0.2874875724315643,0.0,0.00048483312,-0.0027149599501474775,0.0001,0.35512739419937134,0.2,,,
38300,0,31200,0.92,1.36,7582,31200,1,520,-0.06285466999999999,0.07867949306964875,5190,0.02489107847213745,-0.265856109559536,0.0,0.0015214811,-0.004569114060917201,0.0001,0.4633776545524597,0.2,,,
38364,0,31260,0.89,1.43,7618,31260,1,521,-0.09615421999999998,0.0497584167867899,5200,0.02381260320544243,-0.23092198818922044,0.0,0.00015763541,-2.690191045378043e-05,0.0001,0.15613341331481934,0.2,,,
38431,0,31320,0.89,1.39,7668,31320,1,522,-0.08474534,0.17796654403209686,5210,0.07714832574129105,-0.219034244120121,0.0,1.1748076e-05,0.0003030784915123874,0.0001,0.36285412311553955,0.2,,,
38500,0,31380,0.91,1.31,7708,31380,1,523,-0.07173568999999999,0.05574994869530201,5220,0.02380189672112465,-0.21969705671072007,0.0,5.203684e-05,-0.0004731911462779959,0.0001,0.23571938276290894,0.2,,,
38568,0,31440,0.89,1.39,7749,31440,1,524,-0.11354511000000002,0.11291864961385727,5230,0.04826097562909126,-0.21670763790607453,0.0,2.0266572e-05,-0.0003045187394794091,0.0001,0.49844682216644287,0.2,,,
38632,0,31500,0.9,1.37,7797,31500,1,525,-0.10290486000000001,0.15816477239131926,5240,0.07571820914745331,-0.21166875809431077,0.0,2.960364e-07,-1.370425044573409e-05,0.0001,0.2291940450668335,0.2,,,
38695,0,31560,0.96,1.22,7847,31560,1,526,-0.04920546,0.06982575580477715,5250,0.03002510964870453,-0.21121356934309005,0.0,1.6163785e-05,-0.00017266646435327716,0.0001,0.5893011093139648,0.2,,,
38766,0,31620,0.97,1.21,7896,31620,1,527,-0.03970639000000001,0.051899366453289984,5260,0.021486926823854446,-0.21927455961704254,0.0,9.191036e-06,0.00011188517082061367,0.0001,0.16520601511001587,0.2,,,
38832,0,31680,0.95,1.26,7940,31680,1,528,-0.06003052,0.10580295622348786,5270,0.04511633515357971,-0.21672144532203674,0.0,9.7133714e-05,-0.0017829746297017834,0.0001,0.0926656723022461,0.2,,,
38901,0,31740,0.91,1.38,7981,31740,1,529,-0.09184539000000001,0.0854697808623314,5280,0.03368213772773743,-0.21200464367866517,0.0,3.9422514e-05,-0.0006726904690488311,0.0001,0.44053971767425537,0.2,,,
38965,0,31800,0.87,1.51,8017,31800,1,530,-0.13553774000000002,0.12999309003353118,5290,0.05615061894059181,-0.22399215400218964,0.0,0.00022227863,-0.002055684563626414,0.0001,0.34415721893310547,0.2,,,
39035,0,31860,0.87,1.5,8058,31860,1,531,-0.13569786,0.14638078659772874,5300,0.06523877382278442,-0.22771282643079757,0.0,0.0002681623,-0.001021111467756164,0.0001,0.31066232919692993,0.2,,,
39108,0,31920,0.92,1.31,8110,31920,1,532,-0.09273205000000001,0.13093483000993728,5310,0.0560510978102684,-0.21477832347154618,0.0,0.00010712842,-0.0004929860908124084,0.0001,0.40841859579086304,0.2,,,
39174,0,31980,0.92,1.28,8154,31980,1,533,-0.08215859,0.09900995716452599,5320,0.04253280907869339,-0.20977133214473725,0.0,9.5168747e-07,-4.430885046069477e-06,0.0001,0.4494292140007019,0.2,,,
39241,0,32040,0.92,1.29,8201,32040,1,534,-0.06073579,0.08345804065465927,5330,0.03545188903808594,-0.20849094837903975,0.0,2.747774e-06,2.8413037477292846e-05,0.0001,0.46419405937194824,0.2,,,
39308,0,32100,0.93,1.29,8249,32100,1,535,-0.050493420000000004,0.09557378217577935,5340,0.0408269502222538,-0.20796985626220704,0.0,7.618467e-06,-9.92302101803233e-05,0.0001,0.055242836475372314,0.2,,,
39380,0,32160,0.96,1.21,8300,32160,1,536,-0.05000523999999999,0.1333453081548214,5350,0.053047824651002884,-0.20257504880428315,0.0,0.000307705,-0.003043464724905931,0.0001,-0.2878819704055786,0.2,,,
39447,0,32220,0.94,1.25,8343,32220,1,537,-0.07063984000000001,0.08911476656794548,5360,0.038810864090919495,-0.18606691658496857,0.0,3.6438307e-06,1.9361575104070993e-06,0.0001,0.1438491940498352,0.2,,,
39520,0,32280,0.91,1.34,8386,32280,1,538,-0.08151739000000001,0.12419377118349076,5370,0.05497530847787857,-0.18060259521007538,0.0,4.927317e-07,0.00010309179592375984,0.0001,0.2655128240585327,0.2,,,
39596,0,32340,0.86,1.51,8422,32340,1,539,-0.13369965999999997,0.08261803239583969,5380,0.03507053852081299,-0.18184152096509934,0.0,2.677242e-06,2.9218296112887286e-05,0.0001,0.4606549143791199,0.2,,,
39675,0,32400,0.89,1.41,8470,32400,1,540,-0.11332077,0.166655533015728,5390,0.07215938717126846,-0.18327361196279526,0.0,5.0901373e-05,-0.0005712947735446505,0.0001,0.24189943075180054,0.2,,,
39743,0,32460,0.9,1.36,8513,32460,1,541,-0.08289904999999999,0.09271355941891671,5400,0.03929887339472771,-0.19112223535776138,0.0,7.802248e-06,-1.4887998563573034e-05,0.0001,0.35248690843582153,0.2,,,
39820,0,32520,0.93,1.27,8565,32520,1,542,-0.050727829999999995,0.12422215640544891,5410,0.05897042900323868,-0.19661920815706252,0.0,1.7881393e-07,-6.626298063139302e-07,0.0001,0.14071965217590332,0.2,,,
39884,0,32580,0.95,1.24,8609,32580,1,543,-0.04059170000000001,0.05147835947573185,5420,0.015144025906920433,-0.19419025182723998,0.0,0.00025014282,-0.0034037602013752277,0.0001,0.07605898380279541,0.2,,,
39952,0,32640,0.95,1.25,8660,32640,1,544,-0.04986701999999999,0.08523341566324234,5430,0.03696261718869209,-0.1801886796951294,0.0,0.00028158227,-0.0012379268322547433,0.0001,0.17348510026931763,0.2,,,
40022,0,32700,0.97,1.17,8712,32700,1,545,-0.03829774999999999,0.08086568415164948,5440,0.03616155683994293,-0.16876767277717591,0.0,3.0805668e-06,0.00014444400769821896,0.0001,0.1773906946182251,0.2,,,
40087,0,32760,0.91,1.35,8748,32760,1,546,-0.09121561,0.06549295037984848,5450,0.029078593477606773,-0.16817515790462495,0.0,0.0,-6.185968818517295e-07,0.0001,-0.2707141637802124,0.2,,,
40154,0,32820,0.88,1.43,8792,32820,1,547,-0.10432155000000001,0.23481134623289107,5460,0.10486403852701187,-0.1669102907180786,0.0,2.3460389e-05,-0.0005473034573151736,0.0001,0.059041380882263184,0.2,,,
40218,0,32880,0.9,1.39,8835,32880,1,548,-0.08287459,0.0980819545686245,5470,0.04627276584506035,-0.16112933903932572,0.0,2.7360518e-05,5.578329173054897e-05,0.0001,0.30811089277267456,0.2,,,
40285,0,32940,0.87,1.47,8872,32940,1,549,-0.11682564,0.07265999913215637,5480,0.032472118735313416,-0.16164381951093673,0.0,0.0,-3.459503274250153e-06,0.0001,0.32736533880233765,0.2,,,
40367,0,33000,0.9,1.4,8920,33000,1,550,-0.10624407000000001,0.14519004374742508,5490,0.059041935950517654,-0.15821781754493713,0.0,3.494819e-06,-8.463864578516223e-05,0.0001,0.42445963621139526,0.2,,,
40434,0,33060,0.92,1.35,8961,33060,1,551,-0.07355186,0.14814393222332,5500,0.0656721442937851,-0.1521348014473915,0.0,0.00012271106,-0.0022585492154270524,0.0001,-0.17277443408966064,0.2,,,
40497,0,33120,0.88,1.46,9003,33120,1,552,-0.11872766000000003,0.07347094491124154,5510,0.03464619070291519,-0.14227056950330735,0.0,3.89119e-06,0.0007164387449545729,0.0001,0.5668593645095825,0.2,,,
40566,0,33180,0.9,1.39,9048,33180,1,553,-0.09989206,0.11908402591943741,5520,0.051213569939136505,-0.14485126733779907,0.0,7.7486035e-08,0.00026679262538280567,0.0001,0.49238359928131104,0.2,,,
40638,0,33240,0.96,1.29,9094,33240,1,554,-0.04354514,0.06331166177988053,5530,0.02981947734951973,-0.14110679775476456,0.0,2.9240053e-05,-0.00025204723232792326,0.0001,0.4873628616333008,0.2,,,
40709,0,33300,0.9,1.47,9127,33300,1,555,-0.10703027000000001,0.08424748480319977,5540,0.031616926193237305,-0.1368007704615593,0.0,6.2922636e-06,0.00017359286537005358,0.0001,-0.5877207517623901,0.2,,,
40774,0,33360,0.89,1.43,9171,33360,1,556,-0.09397284000000003,0.27739486694335935,5550,0.13097238540649414,-0.13724056929349898,0.0,1.9868216e-09,5.284309293234202e-05,0.0001,0.0215720534324646,0.2,,,
40841,0,33420,0.88,1.43,9217,33420,1,557,-0.10451764999999998,0.044083313271403315,5560,0.020267559215426445,-0.13591178506612778,0.0,2.7517478e-07,6.959984668042374e-06,0.0001,0.3568956255912781,0.2,,,
40913,0,33480,0.89,1.47,9256,33480,1,558,-0.10550192000000001,0.156879785656929,5570,0.07168728113174438,-0.13672763854265213,0.0,2.7868151e-05,-0.00026253079226670197,0.0001,-0.03988766670227051,0.2,,,
40980,0,33540,0.93,1.41,9298,33540,1,559,-0.07487001000000001,0.13355345129966736,5580,0.06186313554644585,-0.13882703930139542,0.0,4.4544536e-06,-7.282266894401702e-05,0.0001,0.27171725034713745,0.2,,,
41043,0,33600,0.94,1.39,9344,33600,1,560,-0.055155329999999995,0.09906317070126533,5590,0.04241091385483742,-0.14411476850509644,0.0,2.7235348e-05,-8.114293318293165e-05,0.0001,0.0486835241317749,0.2,,,
41105,0,33660,0.97,1.26,9395,33660,1,561,-0.020888870000000007,0.047882288508117196,5600,0.014851373620331287,-0.1464549943804741,0.0,6.0598055e-08,-2.711365585739145e-06,0.0001,-1.3579905033111572,0.2,,,
41168,0,33720,0.96,1.24,9440,33720,1,562,-0.03933333,0.008417337946593762,5610,0.004102251958101988,-0.14704799503087998,0.0,0.0,-1.8573800771193305e-06,0.0001,-112.08965301513672,0.2,,,
41233,0,33780,0.95,1.27,9487,33780,1,563,-0.05993155,0.14335410594940184,5620,0.06181798502802849,-0.14753518849611283,0.0,1.2250742e-05,-0.0002550896053072904,0.0001,0.2143247127532959,0.2,,,
41299,0,33840,0.95,1.29,9534,33840,1,564,-0.05077240000000001,0.06683799549937249,5630,0.021141361445188522,-0.14213061928749085,0.0,0.00034071703,-0.004517331681369491,0.0001,0.348377525806427,0.2,,,
41368,0,33900,0.92,1.34,9577,33900,1,565,-0.08157356,0.06041852422058582,5640,0.023909660056233406,-0.12786431685090066,0.0,2.125899e-06,-7.744630307504607e-07,0.0001,-0.21121156215667725,0.2,,,
41434,0,33960,0.9,1.37,9617,33960,1,566,-0.10171567,0.19545827060937881,5650,0.09140805900096893,-0.121291733533144,0.0,1.1604031e-05,0.00020895203211690472,0.0001,0.18401789665222168,0.2,,,
41519,0,34020,0.9,1.38,9665,34020,1,567,-0.10142132,0.11219058260321617,5660,0.048333026468753815,-0.1184418998658657,0.0,5.9908627e-05,-0.0010777139540489866,0.0001,0.3700132369995117,0.2,,,
41585,0,34080,0.9,1.36,9709,34080,1,568,-0.07083064999999998,0.09515053927898406,5670,0.04532761499285698,-0.11241874098777771,0.0,3.897349e-05,0.0005169601197121843,0.0001,0.3024909496307373,0.2,,,
41661,0,34140,0.94,1.29,9757,34140,1,569,-0.04038747000000001,0.09186083823442459,5680,0.040706709027290344,-0.11481900215148926,0.0,1.3441841e-05,-8.055617482267685e-05,0.0001,0.2262694239616394,0.2,,,
41730,0,34200,0.94,1.27,9802,34200,1,570,-0.061208540000000006,0.044558210298419,5690,0.021493589505553246,-0.11748299598693848,0.0,5.9604645e-08,-1.1739134813559815e-06,0.0001,0.2097001075744629,0.2,,,
41800,0,34260,0.9,1.36,9844,34260,1,571,-0.10346658999999998,0.11247586682438851,5700,0.04880132898688316,-0.11869562864303589,0.0,2.9226144e-06,-5.779345773753164e-05,0.0001,0.42581260204315186,0.2,,,
41868,0,34320,0.88,1.45,9885,34320,1,572,-0.12296073999999999,0.11722562238574027,5710,0.05301319435238838,-0.11792086064815521,0.0,0.0,5.437433758359589e-07,0.0001,0.42710864543914795,0.2,,,
41932,0,34380,0.91,1.34,9931,34380,1,573,-0.09071502000000001,0.1348960056900978,5720,0.06352243572473526,-0.11705656573176385,0.0,0.0,-7.738669851597991e-08,0.0001,0.3094836473464966,0.2,,,
42000,0,34440,0.93,1.27,9982,34440,1,574,-0.07121825,0.132474647462368,5730,0.05756201967597008,-0.117223559319973,0.0,8.9909634e-05,-0.001213307382665052,0.0001,0.24077457189559937,0.2,,,
42067,0,34500,0.93,1.3,10027,34500,1,575,-0.08320699000000001,0.04887260757386684,5740,0.021472306922078133,-0.1208553060889244,0.0,2.6458501e-05,-5.463113401376063e-05,0.0001,0.56963050365448,0.2,,,
42138,0,34560,0.96,1.21,10081,34560,1,576,-0.05188916000000001,0.11728808581829071,5750,0.05338582396507263,-0.12288697212934493,0.0,5.9604645e-08,4.3412049315350033e-07,0.0001,0.20000284910202026,0.2,,,
42208,0,34620,0.94,1.25,10121,34620,1,577,-0.06346177000000001,0.045446360111236574,5760,0.01956889033317566,-0.12331228703260422,0.0,3.5921732e-06,-6.056418056630264e-05,0.0001,0.3510686755180359,0.2,,,
42274,0,34680,0.92,1.32,10169,34680,1,578,-0.07294385,0.15685587823390962,5770,0.07121039181947708,-0.1229029655456543,0.0,3.0763946e-05,-0.00046404620014071083,0.0001,0.24208509922027588,0.2,,,
42347,0,34740,0.92,1.35,10212,34740,1,579,-0.08311778000000002,0.04996158443391323,5780,0.019591903313994408,-0.12950736582279204,0.0,0.00022060772,-0.0016905957231453383,0.0001,0.42282938957214355,0.2,,,
42413,0,34800,0.94,1.29,10260,34800,1,580,-0.06052644000000001,0.11185164377093315,5790,0.051435936242341995,-0.13550952970981597,0.0,3.1895437e-05,-0.0005373350933830067,0.0001,0.25434261560440063,0.2,,,
42489,0,34860,0.94,1.31,10306,34860,1,581,-0.061908849999999994,0.10882393345236778,5800,0.0516694113612175,-0.1322164073586464,0.0,4.53194e-06,-3.587285635031634e-05,0.0001,-0.10430598258972168,0.2,,,
42557,0,34920,0.95,1.25,10355,34920,1,582,-0.050643099999999996,0.08049394562840462,5810,0.03271346539258957,-0.1285718187689781,0.0,0.0002792855,-0.002264554752619041,0.0001,0.26652616262435913,0.2,,,
42622,0,34980,0.93,1.29,10397,34980,1,583,-0.06992039,0.05699138529598713,5820,0.027905553579330444,-0.11998809427022934,0.0,0.00010013879,0.0006499551725573482,0.0001,0.45218807458877563,0.2,,,
42689,0,35040,0.91,1.36,10442,35040,1,584,-0.09061941000000001,0.15421051532030106,5830,0.07106184214353561,-0.11786521077156067,0.0,0.0,-1.0383129158242355e-06,0.0001,0.13193672895431519,0.2,,,
42759,0,35100,0.94,1.25,10494,35100,1,585,-0.039510069999999994,0.1167043074965477,5840,0.05608828365802765,-0.11754491329193115,0.0,1.7916163e-05,-0.00011075625915810683,0.0001,0.18364936113357544,0.2,,,
42824,0,35160,0.96,1.23,10541,35160,1,586,-0.029319650000000003,0.07096989005804062,5850,0.025278402492403984,-0.1206943891942501,0.0,4.172325e-08,-2.82774372806216e-07,0.0001,-47.026153564453125,0.2,,,
42891,0,35220,0.95,1.31,10583,35220,1,587,-0.050259490000000004,0.08277058005332946,5860,0.03971164673566818,-0.12241987586021423,0.0,8.34465e-08,-6.169378775666701e-06,0.0001,0.18744921684265137,0.2,,,
42965,0,35280,0.95,1.31,10635,35280,1,588,-0.05033374,0.08955138921737671,5870,0.038928765803575516,-0.12173307910561562,0.0,7.318755e-05,-0.0006901296483314389,0.0001,0.09665811061859131,0.2,,,
43027,0,35340,0.94,1.26,10677,35340,1,589,-0.06947568999999999,0.07966515123844146,5880,0.03778010606765747,-0.12172516584396362,0.0,0.0,-3.0800700052679985e-07,0.0001,0.24680876731872559,0.2,,,
43090,0,35400,0.92,1.36,10721,35400,1,590,-0.08123941,0.10693446174263954,5890,0.045702915638685226,-0.12487600073218345,0.0,9.953976e-07,-0.00017427663059299547,0.0001,0.3535441756248474,0.2,,,
43156,0,35460,0.89,1.39,10764,35460,1,591,-0.09192882,0.12073743343353271,5900,0.056199364364147186,-0.12346253991127014,0.0,0.00010362367,-0.0004650955432710546,0.0001,0.17871665954589844,0.2,,,
43222,0,35520,0.91,1.39,10810,35520,1,592,-0.08283068999999997,0.07890361621975898,5910,0.033099472522735596,-0.11848390772938729,0.0,0.00019002755,-0.0015119680779754675,0.0001,0.44771671295166016,0.2,,,
43306,0,35580,0.9,1.44,10848,35580,1,593,-0.08557674,0.09794159159064293,5920,0.047514908015728,-0.11188772395253181,0.0,3.6656857e-07,6.904880227622811e-05,0.0001,0.10204064846038818,0.2,,,
43381,0,35640,0.93,1.31,10901,35640,1,594,-0.0528857,0.16738975644111634,5930,0.07597217708826065,-0.11056610718369483,0.0,0.0,-1.9048154708212196e-06,0.0001,0.08194273710250854,0.2,,,
43448,0,35700,0.92,1.3,10944,35700,1,595,-0.060087709999999996,0.0672955084592104,5940,0.02498696558177471,-0.11168372333049774,0.0,1.0271867e-06,-6.988644496281892e-05,0.0001,-19.536657333374023,0.2,,,
43518,0,35760,0.93,1.32,10991,35760,1,596,-0.059984409999999995,0.08809641674160958,5950,0.039068520069122314,-0.10971011519432068,0.0,6.3518683e-06,-0.0001037180429997342,0.0001,0.4944935441017151,0.2,,,
43585,0,35820,0.96,1.2,11044,35820,1,597,-0.038717060000000005,0.06131270118057728,5960,0.02639964409172535,-0.11216001436114312,0.0,5.9604645e-08,-1.936654252077119e-07,0.0001,0.12269341945648193,0.2,,,
43651,0,35880,0.95,1.2,11091,35880,1,598,-0.05124166999999999,0.08129658922553062,5970,0.03589008003473282,-0.11371578276157379,0.0,1.7974775e-05,-0.00017133144049399362,0.0001,0.24142765998840332,0.2,,,
