env/current_idx,env/completion_counter,eval/success_rate,eval/mean_reward,time/total_timesteps,env/n_steps,eval/mean_ep_length,time/iterations,time/time_elapsed,rollout/success_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,train/clip_fraction,train/policy_gradient_loss,train/n_updates,train/explained_variance,train/clip_range,train/learning_rate,train/entropy_loss,train/loss,train/value_loss,train/approx_kl
1374,0,0.92,-0.09623016959056258,2850,2850,1.44,,,,,,,0.006666667014360428,-0.0014204871953308995,470,0.27502530813217163,0.2,0.001,-0.037936989963054654,0.08875850588083267,0.19036650359630586,0.0010385176
,,,,2850,,,95,11892,0.87,-0.17309235999999995,1.86,0,,,,,,,,,,
1392,0,0.98,-0.0324784248508513,2880,2880,1.3,,,,,,,0.0,1.2799103638272414e-06,475,-0.14100289344787598,0.2,0.001,-0.0438806913793087,0.1257677674293518,0.26413534283638,2.503395e-07
,,,,2880,,,96,12009,0.86,-0.18177048000000004,1.84,0,,,,,,,,,,
1404,0,0.92,-0.0919337485730648,2910,2910,1.44,,,,,,,0.0,1.0685126108356258e-06,480,0.5510385036468506,0.2,0.001,-0.049240993708372115,0.04946577176451683,0.108600714802742,1.2318293e-07
,,,,2910,,,97,12131,0.86,-0.18331908,1.91,0,,,,,,,,,,
1419,0,0.94,-0.05718752037268132,2940,2940,1.38,,,,,,,0.0,-5.753834898314381e-07,485,-0.05007040500640869,0.2,0.001,-0.05217995643615723,0.09175089001655579,0.20270194113254547,5.9604645e-08
,,,,2940,,,98,12256,0.86,-0.17580260999999997,1.86,0,,,,,,,,,,
1436,0,0.94,-0.07491911207791419,2970,2970,1.34,,,,,,,0.0,2.0424525448703434e-07,490,0.23877137899398804,0.2,0.001,-0.054208551347255704,0.08385354280471802,0.18335599899291993,0.0
,,,,2970,,,99,12371,0.85,-0.17735398,1.92,0,,,,,,,,,,
1451,0,0.98,-0.03054244255181402,3000,3000,1.28,,,,,,,0.0,-2.1219253554249917e-07,495,0.08626222610473633,0.2,0.001,-0.06975549161434173,0.10191697627305984,0.23250003457069396,3.973643e-09
,,,,3000,,,100,12484,0.85,-0.16338700000000003,1.92,0,,,,,,,,,,
1466,0,0.96,-0.030365839740261434,3030,3030,1.3,,,,,,,0.0,-6.548563540320629e-07,500,-0.09083700180053711,0.2,0.001,-0.056548523157835005,0.06515881419181824,0.13987840116024017,0.0
,,,,3030,,,101,12596,0.85,-0.15857603999999997,1.91,0,,,,,,,,,,
1483,0,0.94,-0.05157678113784641,3060,3060,1.4,,,,,,,0.0,2.447764044788414e-07,505,0.09319579601287842,0.2,0.001,-0.05704788863658905,0.10290228575468063,0.21315328180789947,0.0
,,,,3060,,,102,12723,0.84,-0.15993023999999997,1.96,0,,,,,,,,,,
1497,0,0.94,-0.0520186981651932,3090,3090,1.4,,,,,,,0.0,-1.736481973324544e-07,510,0.19847077131271362,0.2,0.001,-0.05723002403974533,0.059373997151851654,0.12454515546560288,0.0
,,,,3090,,,103,12848,0.84,-0.16240270999999995,1.95,0,,,,,,,,,,
1509,0,0.96,-0.05244467717595398,3120,3120,1.26,,,,,,,0.0,-2.209345474568636e-07,515,0.2455199956893921,0.2,0.001,-0.05738392844796181,0.0794503390789032,0.18552518486976624,0.0
,,,,3120,,,104,12976,0.82,-0.19027671000000004,2.0,0,,,,,,,,,,
1527,0,0.96,-0.032032657391391696,3150,3150,1.26,,,,,,,0.0,7.390975902410446e-08,520,-0.032671332359313965,0.2,0.001,-0.05748921558260918,0.11167198419570923,0.22981839776039123,0.0
,,,,3150,,,105,13091,0.85,-0.14524135000000002,1.92,0,,,,,,,,,,
1541,0,0.92,-0.09290925601031631,3180,3180,1.48,,,,,,,0.0,-0.0005490203698471418,525,-3.085516929626465,0.2,0.001,-0.05714282095432281,0.11098720878362656,0.2958942294120789,5.0586463e-05
,,,,3180,,,106,13223,0.82,-0.17728655,2.01,0,,,,,,,,,,
1555,0,0.94,-0.07352364424150437,3210,3210,1.44,,,,,,,0.0,-5.74191563629256e-08,530,0.3795778155326843,0.2,0.001,-0.05476658418774605,0.07482095062732697,0.15043196678161622,0.0
,,,,3210,,,107,13351,0.82,-0.17566744999999998,2.03,0,,,,,,,,,,
1573,0,0.86,-0.10015115314163267,3240,3240,1.66,,,,,,,0.0,3.5524369224049224e-07,535,0.05409878492355347,0.2,0.001,-0.0526497133076191,0.0696893259882927,0.15335428714752197,0.0
,,,,3240,,,108,13488,0.84,-0.17130217999999997,1.97,0,,,,,,,,,,
1582,0,0.98,-0.028755932985804974,3270,3270,1.18,,,,,,,0.0,-9.814898351834245e-08,540,0.270779013633728,0.2,0.001,-0.051563278585672376,0.07779720425605774,0.16211206018924712,0.0
,,,,3270,,,109,13599,0.81,-0.17371067,2.11,0,,,,,,,,,,
1598,0,0.92,-0.0963957164157182,3300,3300,1.46,,,,,,,0.006666667014360428,-0.005579885123297856,545,0.21355211734771729,0.2,0.001,-0.04802748486399651,0.042538635432720184,0.11994394212961197,0.0021158615
,,,,3300,,,110,13725,0.82,-0.16248449,2.05,0,,,,,,,,,,
1614,0,0.98,-0.03105379604268819,3330,3330,1.22,,,,,,,0.0,-8.786718232123292e-07,550,0.0709276795387268,0.2,0.001,-0.037847092002630235,0.09078367799520493,0.19386527240276336,4.8478444e-07
,,,,3330,,,111,13833,0.81,-0.16973414,2.04,0,,,,,,,,,,
1631,0,0.96,-0.030013464521616698,3360,3360,1.2,,,,,,,0.0,-0.0021753036812878434,555,0.21112406253814697,0.2,0.001,-0.03108564279973507,0.12859170138835907,0.2932837963104248,0.00063622795
,,,,3360,,,112,13949,0.82,-0.18014802000000002,2.05,0,,,,,,,,,,
1641,0,0.98,-0.03288596565835178,3390,3390,1.3,,,,,,,0.0,-7.450580508105986e-08,560,0.04864621162414551,0.2,0.001,-0.024497072026133538,0.09853287786245346,0.19130871295928956,2.3841858e-07
,,,,3390,,,113,14062,0.81,-0.19728362,2.09,0,,,,,,,,,,
1655,0,0.96,-0.05054600822739303,3420,3420,1.3,,,,,,,0.0,3.536542274140686e-07,565,-0.04172110557556152,0.2,0.001,-0.020518287271261215,0.20900334417819977,0.4413747012615204,0.0
,,,,3420,,,114,14177,0.8,-0.20954175000000003,2.12,0,,,,,,,,,,
1671,0,0.92,-0.07363311561755836,3450,3450,1.34,,,,,,,0.026666668057441712,-0.00959156442433624,570,-0.10808169841766357,0.2,0.001,-0.05687195360660553,0.1220920979976654,0.2815549552440643,0.014578334
,,,,3450,,,115,14300,0.79,-0.23104129999999998,2.13,0,,,,,,,,,,
1688,0,0.98,-0.02986110042780638,3480,3480,1.26,,,,,,,0.006666667014360428,-0.0016992521150186236,575,0.12457358837127686,0.2,0.001,-0.018087853863835334,0.17525245249271393,0.38479371666908263,0.00071545044
,,,,3480,,,116,14412,0.82,-0.21207797,2.01,0,,,,,,,,,,
1700,0,0.96,-0.05469126314856112,3510,3510,1.28,,,,,,,0.0,-1.5993912967360302e-06,580,-5.048401832580566,0.2,0.001,-0.02035706043243408,0.08440889418125153,0.2300148367881775,1.9868216e-09
,,,,3510,,,117,14526,0.81,-0.20375256999999994,2.07,0,,,,,,,,,,
1712,0,0.88,-0.13967583789955826,3540,3540,1.66,,,,,,,0.0,-3.1868616119368197e-07,585,-0.06441664695739746,0.2,0.001,-0.022268445789813997,0.08624257892370224,0.1844436377286911,0.0
,,,,3540,,,118,14659,0.8,-0.21876751,2.12,0,,,,,,,,,,
1726,0,0.96,-0.033518240437842906,3570,3570,1.36,,,,,,,0.0,1.1285146310768823e-07,590,0.13792496919631958,0.2,0.001,-0.023434633389115334,0.217035174369812,0.46869882345199587,0.0
,,,,3570,,,119,14780,0.78,-0.24455823999999995,2.16,0,,,,,,,,,,
1741,0,0.94,-0.07334540271200239,3600,3600,1.44,,,,,,,0.0,2.0702679570661076e-07,595,0.11273390054702759,0.2,0.001,-0.02421680837869644,0.13013862073421478,0.3203959405422211,0.0
,,,,3600,,,120,14912,0.81,-0.20463918,2.07,0,,,,,,,,,,
1757,0,0.98,-0.030679211453534663,3630,3630,1.28,,,,,,,0.0,-9.059906158626063e-08,600,0.1586625576019287,0.2,0.001,-0.02471410296857357,0.10111499577760696,0.18529043197631836,0.0
,,,,3630,,,121,15022,0.84,-0.17528264999999998,1.98,0,,,,,,,,,,
1768,0,0.92,-0.09187751756049693,3660,3660,1.4,,,,,,,0.0,3.4570694573687885e-08,605,0.12576532363891602,0.2,0.001,-0.024990631639957427,0.09178930521011353,0.20972694754600524,0.0
,,,,3660,,,122,15152,0.81,-0.19073616999999998,2.12,0,,,,,,,,,,
1779,0,0.94,-0.0753300410322845,3690,3690,1.42,,,,,,,0.0,-9.93410793626026e-09,610,0.18724381923675537,0.2,0.001,-0.02517082467675209,0.08176403492689133,0.1704595535993576,0.0
,,,,3690,,,123,15283,0.78,-0.23146055000000001,2.25,0,,,,,,,,,,
1792,0,0.94,-0.05967686629854143,3720,3720,1.44,,,,,,,0.0,-4.529952981613405e-08,615,0.023466944694519043,0.2,0.001,-0.025292107835412025,0.1537698358297348,0.33289522528648374,0.0
,,,,3720,,,124,15415,0.78,-0.25146353,2.29,0,,,,,,,,,,
1811,0,0.88,-0.10118664298206567,3750,3750,1.7,,,,,,,0.0,-1.5894576543828976e-09,620,0.2276250720024109,0.2,0.001,-0.025537292659282684,0.09026606380939484,0.18259969353675842,0.0
,,,,3750,,,125,15568,0.81,-0.22541193,2.15,0,,,,,,,,,,
1832,0,0.96,-0.029083455204963683,3780,3780,1.22,,,,,,,0.0,-3.1789145538141384e-09,625,0.07772666215896606,0.2,0.001,-0.02548903115093708,0.08269063383340836,0.1945476472377777,0.0
,,,,3780,,,126,15674,0.85,-0.17834859000000003,2.03,0,,,,,,,,,,
1842,0,0.94,-0.051661812574602665,3810,3810,1.32,,,,,,,0.0,-1.02599461229147e-06,630,-1.429894208908081,0.2,0.001,-0.026106297969818115,0.016781331971287727,0.0517725870013237,0.0
,,,,3810,,,127,15792,0.82,-0.20036699999999996,2.09,0,,,,,,,,,,
1860,0,0.92,-0.07413471679668873,3840,3840,1.48,,,,,,,0.0,-0.0009392301063053665,635,0.31614500284194946,0.2,0.001,-0.025087860226631165,0.22029757499694824,0.4297562003135681,9.223223e-05
,,,,3840,,,128,15924,0.84,-0.17513258999999998,2.01,0,,,,,,,,,,
1873,0,0.96,-0.05135543970856816,3870,3870,1.34,,,,,,,0.006666667014360428,-0.004058983663562543,640,0.15028828382492065,0.2,0.001,-0.024694154039025307,0.03895457088947296,0.12156750410795211,0.0009927909
,,,,3870,,,129,16038,0.85,-0.16826680999999996,1.96,0,,,,,,,,,,
1892,0,0.94,-0.05973019240889698,3900,3900,1.38,,,,,,,0.0,7.104873631647024e-07,645,0.009506404399871826,0.2,0.001,-0.027387869730591773,0.10640719532966614,0.23420336544513704,5.9604645e-08
,,,,3900,,,130,16170,0.88,-0.14910088000000002,1.82,0,,,,,,,,,,
1909,0,0.96,-0.03139808686450124,3930,3930,1.32,,,,,,,0.0,-1.66098272913473e-07,650,-0.0025540590286254883,0.2,0.001,-0.02964410074055195,0.12158603221178055,0.24041593074798584,0.0
,,,,3930,,,131,16306,0.87,-0.16356209,1.85,0,,,,,,,,,,
1929,0,0.84,-0.17028932572342456,3960,3960,1.84,,,,,,,0.013333334028720856,-0.0031926035539559194,655,0.29920250177383423,0.2,0.001,-0.036945564299821855,0.08923046290874481,0.19898996651172637,0.0017202615
,,,,3960,,,132,16459,0.86,-0.17662291000000002,1.85,0,,,,,,,,,,
1947,0,0.98,-0.010868896106258035,3990,3990,1.3,,,,,,,0.0,-2.2561152266931116e-05,660,0.039798617362976074,0.2,0.001,-0.04185946807265282,0.12348241358995438,0.2567423164844513,3.596147e-07
,,,,3990,,,133,16582,0.9,-0.14262286000000002,1.72,0,,,,,,,,,,
1965,0,0.92,-0.07928514460101724,4020,4020,1.42,,,,,,,0.0,2.7981897972040314e-07,665,0.40786415338516235,0.2,0.001,-0.04636859744787216,0.03914900869131088,0.08210153728723527,1.7881393e-07
,,,,4020,,,134,16778,0.91,-0.12331566000000001,1.67,0,,,,,,,,,,
1977,0,0.94,-0.0728910810360685,4050,4050,1.4,,,,,,,0.0,3.8293501241071227e-07,670,0.19454360008239746,0.2,0.001,-0.05026357248425484,0.014269014820456505,0.030000807717442513,5.9604645e-08
,,,,4050,,,135,16905,0.89,-0.14479488999999998,1.7,0,,,,,,,,,,
1987,0,0.98,-0.029266004329547287,4080,4080,1.22,,,,,,,0.0,2.0186106581832063e-07,675,0.2386292815208435,0.2,0.001,-0.05268443077802658,0.10525564849376678,0.24780450165271758,0.0
,,,,4080,,,136,17033,0.85,-0.19769266,1.87,0,,,,,,,,,,
2001,0,0.94,-0.07066800964064895,4110,4110,1.34,,,,,,,0.0,-1.9073486043907905e-07,680,0.18464982509613037,0.2,0.001,-0.05411236956715584,0.12799052894115448,0.3476045548915863,0.0
,,,,4110,,,137,17160,0.86,-0.18554935,1.91,0,,,,,,,,,,
2014,0,0.96,-0.04970347434282303,4140,4140,1.24,,,,,,,0.0,-1.0768572553665478e-07,685,0.19070571660995483,0.2,0.001,-0.05600219741463661,0.13023041188716888,0.23596167266368867,0.0
,,,,4140,,,138,17294,0.84,-0.20845848000000003,2.02,0,,,,,,,,,,
2031,0,0.88,-0.10067175636067986,4170,4170,1.6,,,,,,,0.0,-5.642572995512296e-08,690,0.2736574411392212,0.2,0.001,-0.05582968443632126,0.09325619786977768,0.22029154598712922,0.0
,,,,4170,,,139,17431,0.84,-0.20295876999999998,2.06,0,,,,,,,,,,
2044,0,0.9,-0.11558323996607214,4200,4200,1.64,,,,,,,0.0,-2.0662944422156215e-08,695,0.5539755821228027,0.2,0.001,-0.05619651824235916,0.04052001237869263,0.1157138466835022,0.0
,,,,4200,,,140,17583,0.81,-0.23425519,2.14,0,,,,,,,,,,
2057,0,0.92,-0.07301412111613899,4230,4230,1.48,,,,,,,0.020000001043081285,-0.0071831024934844835,700,0.09546011686325073,0.2,0.001,-0.09641090631484986,0.10493429750204086,0.22530141472816467,0.010736857
,,,,4230,,,141,17712,0.79,-0.25788782,2.26,0,,,,,,,,,,
2074,0,0.98,-0.028632552404887976,4260,4260,1.18,,,,,,,0.0,-7.589658412854305e-08,705,0.440035879611969,0.2,0.001,-0.05556417927145958,0.047696229070425034,0.12031216025352479,0.0
,,,,4260,,,142,17823,0.8,-0.23916524999999997,2.19,0,,,,,,,,,,
2088,0,0.94,-0.0520131782349199,4290,4290,1.4,,,,,,,0.0,-4.5696895156766004e-08,710,0.02854931354522705,0.2,0.001,-0.05535779520869255,0.0993971973657608,0.20304902791976928,0.0
,,,,4290,,,143,17956,0.82,-0.19743927,2.09,0,,,,,,,,,,
2107,0,0.92,-0.09273207259364426,4320,4320,1.42,,,,,,,0.0,-1.708666412802984e-08,715,0.34438204765319824,0.2,0.001,-0.055167469382286075,0.06286633759737015,0.14580493569374084,0.0
,,,,4320,,,144,18087,0.84,-0.1717814,1.94,0,,,,,,,,,,
2123,0,0.98,-0.02950624589808285,4350,4350,1.22,,,,,,,0.0,-1.8914540227399358e-07,720,0.5951254367828369,0.2,0.001,-0.05518464148044586,0.043043117970228195,0.08898266255855561,0.0
,,,,4350,,,145,18204,0.82,-0.20048693,1.95,0,,,,,,,,,,
2137,0,0.94,-0.07491730751469731,4380,4380,1.4,,,,,,,0.0,-1.045068106719782e-07,725,0.09531509876251221,0.2,0.001,-0.05518760234117508,0.1956813633441925,0.4467620670795441,0.0
,,,,4380,,,146,18329,0.83,-0.19316624000000002,1.94,0,,,,,,,,,,
2153,0,0.94,-0.05402433897834271,4410,4410,1.36,,,,,,,0.0,-1.144409193187812e-07,730,0.23331308364868164,0.2,0.001,-0.054990381747484204,0.09236101806163788,0.19273186922073365,0.0
,,,,4410,,,147,18453,0.82,-0.20486518000000006,1.94,0,,,,,,,,,,
2170,0,1.0,-0.008042780519463121,4440,4440,1.12,,,,,,,0.0,-1.4543533035649148e-07,735,0.26592570543289185,0.2,0.001,-0.05502989739179611,0.08945617079734802,0.18645238876342773,0.0
,,,,4440,,,148,18564,0.83,-0.21097897000000004,1.85,0,,,,,,,,,,
2189,0,0.94,-0.05781370245385915,4470,4470,1.48,,,,,,,0.0,-3.874301949480241e-07,740,0.3287779688835144,0.2,0.001,-0.05501155108213425,0.08815110474824905,0.18848080635070802,0.0
,,,,4470,,,149,18699,0.85,-0.19778726,1.78,0,,,,,,,,,,
2206,0,0.98,-0.028463239381089807,4500,4500,1.2,,,,,,,0.0,-6.794929490183676e-08,745,0.37812501192092896,0.2,0.001,-0.05500531047582626,0.07027283310890198,0.16179505586624146,0.0
,,,,4500,,,150,18806,0.86,-0.18848635999999996,1.8,0,,,,,,,,,,
2221,0,0.96,-0.04970935877412558,4530,4530,1.3,,,,,,,0.0,1.2914343372472104e-09,750,0.3232899308204651,0.2,0.001,-0.054947216808795926,0.0464031845331192,0.1316734492778778,0.0
,,,,4530,,,151,18928,0.86,-0.16866404000000002,1.84,0,,,,,,,,,,
2235,0,0.92,-0.09133063862100244,4560,4560,1.44,,,,,,,0.0,-3.258387248905592e-08,755,0.05681532621383667,0.2,0.001,-0.054954953491687775,0.10971447080373764,0.2135046362876892,0.0
,,,,4560,,,152,19047,0.85,-0.16154886000000002,1.86,0,,,,,,,,,,
2253,0,0.94,-0.07429621785413473,4590,4590,1.44,,,,,,,0.0,-1.3868014008266983e-07,760,-0.010368824005126953,0.2,0.001,-0.055074021220207214,0.05683034285902977,0.12618286311626434,0.0
,,,,4590,,,153,19171,0.87,-0.14096916,1.83,0,,,,,,,,,,
2263,0,0.92,-0.09264473652467131,4620,4620,1.5,,,,,,,0.0,-1.5695889885591895e-07,765,-0.23042762279510498,0.2,0.001,-0.05487071573734283,0.0875011682510376,0.19000823497772218,0.0
,,,,4620,,,154,19295,0.85,-0.16209124000000005,1.91,0,,,,,,,,,,
2272,0,0.98,-0.02918415926862508,4650,4650,1.18,,,,,,,0.0,-4.251797918186639e-08,770,0.2246975302696228,0.2,0.001,-0.05493712499737739,0.19411149621009827,0.4128131031990051,0.0
,,,,4650,,,155,19405,0.82,-0.19681457,2.01,0,,,,,,,,,,
2297,0,0.94,-0.0738995668804273,4680,4680,1.42,,,,,,,0.0,-1.1722246995304886e-07,775,0.13631469011306763,0.2,0.001,-0.05489677637815475,0.13548199832439423,0.3114868402481079,0.0
,,,,4680,,,156,19541,0.82,-0.19765125000000006,2.0,0,,,,,,,,,,
2313,0,0.98,-0.03440532736480236,4710,4710,1.32,,,,,,,0.0,7.808208497550595e-08,780,0.23689603805541992,0.2,0.001,-0.055055970698595046,0.13007812201976776,0.2334143728017807,0.0
,,,,4710,,,157,19661,0.81,-0.20820429000000001,1.99,0,,,,,,,,,,
2329,0,0.94,-0.07725402700249105,4740,4740,1.36,,,,,,,0.0,-3.7749608061687925e-08,785,0.19167041778564453,0.2,0.001,-0.05498777404427528,0.08884739130735397,0.19687815010547638,0.0
,,,,4740,,,158,19788,0.83,-0.21188751,1.89,0,,,,,,,,,,
2350,0,0.96,-0.05005299322772771,4770,4770,1.2,,,,,,,0.0,-1.0101000627926736e-06,790,0.4194623827934265,0.2,0.001,-0.059861738979816434,0.07353251427412033,0.15731645822525026,7.947286e-09
,,,,4770,,,159,19902,0.81,-0.23881411999999996,1.91,0,,,,,,,,,,
2364,0,0.92,-0.0805678609572351,4800,4800,1.48,,,,,,,0.0,-1.2874603250168093e-07,795,0.29386550188064575,0.2,0.001,-0.05506312549114227,0.09020424634218216,0.19661054015159607,0.0
,,,,4800,,,160,20031,0.84,-0.18534324,1.75,0,,,,,,,,,,
2372,0,0.92,-0.09348274254240095,4830,4830,1.42,,,,,,,0.0,-1.7285346842754734e-07,800,0.17332065105438232,0.2,0.001,-0.054922720044851304,0.10967083275318146,0.2401222199201584,0.0
,,,,4830,,,161,20152,0.83,-0.19554973,1.84,0,,,,,,,,,,
2383,0,1.0,-0.011241730987094342,4860,4860,1.28,,,,,,,0.0,-2.0861625458223897e-07,805,-0.2405695915222168,0.2,0.001,-0.05499469265341759,0.10366274416446686,0.2478761613368988,0.0
,,,,4860,,,162,20270,0.8,-0.22047489999999997,1.98,0,,,,,,,,,,
2400,0,0.96,-0.05665485144592822,4890,4890,1.26,,,,,,,0.013333334028720856,-0.005792639584591086,810,-0.018466830253601074,0.2,0.001,-0.04999363571405411,0.10318878293037415,0.23911260068416595,0.0025062421
,,,,4890,,,163,20394,0.79,-0.23169615,2.03,0,,,,,,,,,,
2419,0,0.92,-0.09699563312809914,4920,4920,1.5,,,,,,,0.0,-0.0003280174708924832,815,0.13006573915481567,0.2,0.001,-0.042431601136922834,0.07390246540307999,0.17264669239521027,3.306071e-06
,,,,4920,,,164,20535,0.79,-0.23705381,2.02,0,,,,,,,,,,
2435,0,0.98,-0.03004743228200823,4950,4950,1.14,,,,,,,0.0,2.690156257756371e-07,820,-0.009011387825012207,0.2,0.001,-0.03203241042792797,0.10977920144796371,0.2416331171989441,1.1920929e-07
,,,,4950,,,165,20640,0.8,-0.22700268,2.02,0,,,,,,,,,,
2451,0,0.92,-0.09945236746687441,4980,4980,1.52,,,,,,,0.0,2.9683113336176346e-07,825,0.19474804401397705,0.2,0.001,-0.028902114555239677,0.08922731131315231,0.1874815493822098,0.0
,,,,4980,,,166,20775,0.81,-0.20756789999999994,2.05,0,,,,,,,,,,
2467,0,0.96,-0.05527775355614722,5010,5010,1.32,,,,,,,0.0,-1.5656153280474426e-07,830,0.3088080883026123,0.2,0.001,-0.027217254787683488,0.06254763156175613,0.13722582757472992,0.0
,,,,5010,,,167,20901,0.85,-0.17939568,1.95,0,,,,,,,,,,
2481,0,0.88,-0.11513389165978878,5040,5040,1.68,,,,,,,0.0,-6.834665899901893e-08,835,0.1183517575263977,0.2,0.001,-0.02631228491663933,0.17413590848445892,0.3558339536190033,0.0
,,,,5040,,,168,21045,0.86,-0.19624892000000002,1.87,0,,,,,,,,,,
2497,0,0.98,-0.009188787969760597,5070,5070,1.14,,,,,,,0.0,-9.377797489662499e-08,840,0.29118698835372925,0.2,0.001,-0.02575366459786892,0.12930917739868164,0.30830554366111756,0.0
,,,,5070,,,169,21153,0.86,-0.20225540000000003,1.87,0,,,,,,,,,,
2509,0,0.96,-0.05676659364253282,5100,5100,1.38,,,,,,,0.0,1.5894570104535433e-09,845,0.14847111701965332,0.2,0.001,-0.025459744036197662,0.09156866371631622,0.18244484364986419,0.0
,,,,5100,,,170,21296,0.85,-0.21195166999999998,1.97,0,,,,,,,,,,
2526,0,0.96,-0.05293602881487459,5130,5130,1.34,,,,,,,0.013333334028720856,-0.005018766741268621,850,0.1700810194015503,0.2,0.001,-0.027289752289652823,0.06855829805135727,0.1677091211080551,0.0024841428
,,,,5130,,,171,21420,0.86,-0.18523744,1.93,0,,,,,,,,,,
2544,0,0.96,-0.050522919921204446,5160,5160,1.36,,,,,,,0.0,-8.038679666810821e-07,855,0.1008690595626831,0.2,0.001,-0.03463973924517631,0.06354974210262299,0.14303042888641357,3.5762787e-07
,,,,5160,,,172,21544,0.85,-0.19697378000000004,1.95,0,,,,,,,,,,
2559,0,0.92,-0.07708095549140126,5190,5190,1.58,,,,,,,0.0,-6.556510978583674e-09,860,0.16927379369735718,0.2,0.001,-0.04079507514834404,0.08733799308538437,0.1915601223707199,1.8080075e-07
,,,,5190,,,173,21686,0.84,-0.18581951,1.92,0,,,,,,,,,,
2573,0,0.96,-0.059828306338749825,5220,5220,1.22,,,,,,,0.0,-7.204214742984049e-07,865,-0.024753093719482422,0.2,0.001,-0.044987041503190994,0.08816637843847275,0.18712056875228883,1.1920929e-07
,,,,5220,,,174,21794,0.85,-0.16598866,1.92,0,,,,,,,,,,
2587,0,0.96,-0.05108264159876853,5250,5250,1.26,,,,,,,0.0,-2.6226043363664077e-07,870,0.43069833517074585,0.2,0.001,-0.04782875925302506,0.05873231589794159,0.12748995423316956,5.9604645e-08
,,,,5250,,,175,21915,0.86,-0.15583618,1.96,0,,,,,,,,,,
2602,0,0.98,-0.03230717200320214,5280,5280,1.24,,,,,,,0.0,-4.029274021988272e-07,875,0.24351227283477783,0.2,0.001,-0.04960869252681732,0.07875390350818634,0.16640489995479585,0.0
,,,,5280,,,176,22031,0.86,-0.14815647,1.91,0,,,,,,,,,,
2614,0,0.94,-0.07141722490545362,5310,5310,1.42,,,,,,,0.0,-0.0011427891366956543,880,0.1463199257850647,0.2,0.001,-0.05207633227109909,0.07417745143175125,0.1787644624710083,0.00044051607
,,,,5310,,,177,22163,0.83,-0.19050665999999997,2.02,0,,,,,,,,,,
2629,0,0.92,-0.09775932865217328,5340,5340,1.54,,,,,,,0.0,-9.763240663041017e-07,885,-0.06476020812988281,0.2,0.001,-0.06332886889576912,0.13637857139110565,0.30721249580383303,1.7424425e-06
,,,,5340,,,178,22299,0.83,-0.19818483,2.02,0,,,,,,,,,,
2648,0,0.9,-0.10083013479597866,5370,5370,1.62,,,,,,,0.0,-9.111563445074466e-07,890,0.32672059535980225,0.2,0.001,-0.0746512159705162,0.1062442734837532,0.2028498113155365,1.0073185e-06
,,,,5370,,,179,22442,0.82,-0.21583367000000006,2.06,0,,,,,,,,,,
2664,0,0.94,-0.07329061145428568,5400,5400,1.44,,,,,,,0.0,5.272567345002699e-05,895,0.47925883531570435,0.2,0.001,-0.08227739930152893,0.10002632439136505,0.23741883933544158,2.3980936e-06
,,,,5400,,,180,22569,0.84,-0.2095567,1.98,0,,,,,,,,,,
2678,0,0.96,-0.030155244986526667,5430,5430,1.3,,,,,,,0.0,-3.3779939453637554e-06,900,0.30907779932022095,0.2,0.001,-0.08577241748571396,0.07703371345996857,0.17297240495681762,7.3512396e-08
,,,,5430,,,181,22681,0.83,-0.20847901,1.95,0,,,,,,,,,,
2694,0,0.92,-0.09497331146150828,5460,5460,1.52,,,,,,,0.0,-7.716814513614168e-07,905,0.24993473291397095,0.2,0.001,-0.0877932921051979,0.0773647278547287,0.1516667425632477,5.165736e-08
,,,,5460,,,182,22806,0.81,-0.22993821,2.0,0,,,,,,,,,,
2708,0,0.96,-0.055943182138726115,5490,5490,1.26,,,,,,,0.0,-1.967350636622456e-06,910,0.5609842538833618,0.2,0.001,-0.08930472284555435,0.0668908879160881,0.15096662640571595,0.0
,,,,5490,,,183,22925,0.84,-0.19303983,1.91,0,,,,,,,,,,
2719,0,0.98,-0.00987818575464189,5520,5520,1.26,,,,,,,0.006666667014360428,-0.0012347332500699082,915,0.33667463064193726,0.2,0.001,-0.0944318100810051,0.0712215006351471,0.15467312037944794,0.0009057184
,,,,5520,,,184,23048,0.83,-0.21443943000000001,1.93,0,,,,,,,,,,
2736,0,0.96,-0.03075387087650597,5550,5550,1.34,,,,,,,0.0,-0.0004908289583788417,920,0.00988781452178955,0.2,0.001,-0.12807178497314453,0.10765455663204193,0.2727180153131485,2.9869874e-05
,,,,5550,,,185,23166,0.83,-0.20315544999999996,1.94,0,,,,,,,,,,
2750,0,0.98,-0.029041740847751497,5580,5580,1.26,,,,,,,0.0,7.367134205811254e-05,925,0.17339420318603516,0.2,0.001,-0.1364689826965332,0.1747570037841797,0.34892892837524414,0.00038240553
,,,,5580,,,186,23292,0.81,-0.22145126,2.07,0,,,,,,,,,,
2766,0,0.92,-0.0949951238464564,5610,5610,1.46,,,,,,,0.0,-3.1423568529476142e-06,930,0.015162467956542969,0.2,0.001,-0.14869476556777955,0.10021786391735077,0.2550776720046997,1.9550323e-06
,,,,5610,,,187,23425,0.82,-0.21160907,2.07,0,,,,,,,,,,
2779,0,0.88,-0.1165532243065536,5640,5640,1.6,,,,,,,0.0,-2.234299990355737e-05,935,0.13873279094696045,0.2,0.001,-0.15704843997955323,0.049484264105558395,0.12434531301259995,7.132689e-07
