env/n_steps,env/completion_counter,eval/mean_ep_length,env/current_idx,eval/mean_reward,time/total_timesteps,eval/success_rate,time/time_elapsed,time/fps,rollout/success_rate,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,train/loss,train/value_loss,train/clip_fraction,train/entropy_loss,train/explained_variance,train/learning_rate,train/policy_gradient_loss,train/n_updates,train/clip_range,train/approx_kl
30,0,1.4,14,-0.1588186944555491,30,0.84,,,,,,,,,,,,,,,,
,,,,,30,,153,0,0.46153846153846156,2.230769230769231,-0.5287382307692308,1,,,,,,,,,,
60,0,1.18,28,-0.07108667822089046,60,0.94,,,,,,,0.15148913860321045,0.5269665986299514,0.0,-1.945859158039093,-0.7717117071151733,0.0001,-0.005189730139294113,10,0.2,0.00022178689
,,,,,60,,254,0,0.48148148148148145,2.1481481481481484,-0.5402717407407407,2,,,,,,,,,,
90,0,1.4,42,-0.17524106895551086,90,0.82,,,,,,,0.056234657764434814,0.1827143669128418,0.0,-1.945482110977173,-0.0315934419631958,0.0001,-0.007230848676214574,20,0.2,0.0003365338
,,,,,90,,377,0,0.4634146341463415,2.1707317073170733,-0.5580026829268293,3,,,,,,,,,,
120,0,1.38,56,-0.15177925036754458,120,0.86,,,,,,,0.0928134024143219,0.26441998332738875,0.0,-1.9446716547012328,-0.3075627088546753,0.0001,-0.001963460076513002,30,0.2,0.000121806064
,,,,,120,,486,0,0.4727272727272727,2.1454545454545455,-0.5530801818181817,4,,,,,,,,,,
150,0,1.3,70,-0.11117963877040893,150,0.88,,,,,,,0.048136092722415924,0.15116595104336739,0.0,-1.9440810680389404,0.11935544013977051,0.0001,-0.004896586428706939,40,0.2,0.00021608273
,,,,,150,,613,0,0.4782608695652174,2.1449275362318843,-0.5352768695652174,5,,,,,,,,,,
180,0,1.5,84,-0.23265375060029328,180,0.76,,,,,,,0.07035838067531586,0.2100732907652855,0.0,-1.9430761218070984,-0.05649697780609131,0.0001,-0.005245981417829171,50,0.2,0.0003649771
,,,,,180,,737,0,0.46987951807228917,2.1686746987951806,-0.5536297710843373,6,,,,,,,,,,
210,0,1.32,98,-0.07404963181354106,210,0.9,,,,,,,0.036928996443748474,0.1308473214507103,0.0,-1.9405208587646485,0.29214388132095337,0.0001,-0.008139672873076088,60,0.2,0.00067688624
,,,,,210,,848,0,0.4845360824742268,2.154639175257732,-0.5167071649484536,7,,,,,,,,,,
240,0,1.3,109,-0.09415744811296463,240,0.9,,,,,,,0.11944223940372467,0.368817600607872,0.0,-1.936643385887146,-0.4522128105163574,0.0001,-0.0036582042971467386,70,0.2,0.0005664706
,,,,,240,,956,0,0.46,2.2,-0.54583289,8,,,,,,,,,,
270,0,1.16,125,-0.08810751840937883,270,0.92,,,,,,,0.08442709594964981,0.27513794004917147,0.0,-1.932553517818451,0.22666513919830322,0.0001,-0.00544551423750832,80,0.2,0.0002788484
,,,,,270,,1069,0,0.48,2.16,-0.50145371,9,,,,,,,,,,
300,0,1.42,139,-0.1351459092926234,300,0.82,,,,,,,0.07548496872186661,0.25004868805408476,0.0,-1.9281082987785338,-0.22847485542297363,0.0001,-0.0073552454821765425,90,0.2,0.00065832934
,,,,,300,,1189,0,0.48,2.17,-0.5160071,10,,,,,,,,,,
330,0,1.24,156,-0.09131492029409856,330,0.88,,,,,,,0.08301644027233124,0.2551983520388603,0.0,-1.9209956049919128,-0.08279275894165039,0.0001,-0.007781051912655457,100,0.2,0.00078669784
,,,,,330,,1298,0,0.5,2.12,-0.48613791999999995,11,,,,,,,,,,
360,0,1.26,170,-0.0693747925106436,360,0.92,,,,,,,0.044892653822898865,0.16011533364653588,0.0,-1.9131420493125915,0.3315432667732239,0.0001,-0.007922873368176342,110,0.2,0.001040415
,,,,,360,,1411,0,0.5,2.11,-0.48515602,12,,,,,,,,,,
390,0,1.18,185,-0.02834675021469593,390,0.96,,,,,,,0.07965544611215591,0.22399180084466935,0.0,-1.9069284796714783,-0.14709174633026123,0.0001,-0.004620766126317832,120,0.2,0.0009200712
,,,,,390,,1514,0,0.52,2.05,-0.46541889000000003,13,,,,,,,,,,
420,0,1.28,198,-0.0697465857770294,420,0.9,,,,,,,0.10819409042596817,0.30283389091491697,0.0,-1.9027718544006347,-0.5223199129104614,0.0001,-0.003210509288061658,130,0.2,0.00039663512
,,,,,420,,1619,0,0.49,2.11,-0.52288908,14,,,,,,,,,,
450,0,1.24,210,-0.07022972490638495,450,0.88,,,,,,,0.09379281848669052,0.2866594150662422,0.0,-1.89308842420578,-0.30909264087677,0.0001,-0.011622549567061125,140,0.2,0.0009808223
,,,,,450,,1723,0,0.49,2.09,-0.53100235,15,,,,,,,,,,
480,0,1.32,222,-0.09001797618344426,480,0.86,,,,,,,0.07490423321723938,0.24815708249807358,0.0,-1.8775468587875366,-0.6750305891036987,0.0001,-0.008158083135106863,150,0.2,0.0010907709
,,,,,480,,1835,0,0.48,2.14,-0.54647282,16,,,,,,,,,,
510,0,1.14,238,-0.04785578578710556,510,0.96,,,,,,,0.09694911539554596,0.2858756810426712,0.0,-1.8622769355773925,-0.1376969814300537,0.0001,-0.008550999500633538,160,0.2,0.00085967383
,,,,,510,,1940,0,0.48,2.13,-0.53407326,17,,,,,,,,,,
540,0,1.28,253,-0.06979675478301943,540,0.9,,,,,,,0.0496632382273674,0.18583096861839293,0.0,-1.844879961013794,0.16407012939453125,0.0001,-0.013218578075369258,170,0.2,0.0017603476
,,,,,540,,2047,0,0.47,2.15,-0.5325187299999999,18,,,,,,,,,,
570,0,1.16,270,-0.08815317723900079,570,0.92,,,,,,,0.0830431580543518,0.2577440708875656,0.0,-1.8252559423446655,-0.2730424404144287,0.0001,-0.005952108852022064,180,0.2,0.0012005747
,,,,,570,,2152,0,0.49,2.1,-0.52788653,19,,,,,,,,,,
600,0,1.16,283,-0.07133085646200925,600,0.94,,,,,,,0.13657288253307343,0.35547839403152465,0.0,-1.799685823917389,-0.4811514616012573,0.0001,-0.002110402393397237,190,0.2,0.00058392884
,,,,,600,,2255,0,0.48,2.16,-0.5349192500000001,20,,,,,,,,,,
630,0,1.32,297,-0.091369719048962,630,0.86,,,,,,,0.10533313453197479,0.3038659006357193,0.0,-1.7827404379844665,-0.46812403202056885,0.0001,-0.010480601704524162,200,0.2,0.0009827316
,,,,,630,,2369,0,0.49,2.13,-0.52966996,21,,,,,,,,,,
660,0,1.3,314,-0.09657629409804941,660,0.9,,,,,,,0.06738343089818954,0.21724482327699662,0.0,-1.7522706866264344,0.047077298164367676,0.0001,-0.013847990257976051,210,0.2,0.0014840185
,,,,,660,,2486,0,0.57,1.99,-0.45445014,22,,,,,,,,,,
690,0,1.22,331,-0.11077084428165108,690,0.9,,,,,,,0.09990701079368591,0.2746482938528061,0.0,-1.7108515620231628,-0.08979642391204834,0.0001,-0.007395617559086532,220,0.2,0.0015409727
,,,,,690,,2595,0,0.61,1.91,-0.3989141599999999,23,,,,,,,,,,
720,0,1.2,345,-0.069504555715248,720,0.92,,,,,,,0.07440707087516785,0.20246100276708603,0.0,-1.676607072353363,-0.1673949956893921,0.0001,-0.0037996832599552556,230,0.2,0.0011168043
,,,,,720,,2704,0,0.6,1.96,-0.41886685,24,,,,,,,,,,
750,0,1.32,360,-0.1299040387943387,750,0.86,,,,,,,0.0866791307926178,0.2815208747982979,0.0,-1.6487929701805115,0.00913923978805542,0.0001,-0.008459316558049323,240,0.2,0.0011279106
,,,,,750,,2824,0,0.61,1.97,-0.40386251000000006,25,,,,,,,,,,
780,0,1.28,374,-0.09111315935384483,780,0.92,,,,,,,0.08387782424688339,0.2385803535580635,0.0,-1.6125826358795166,-0.062476396560668945,0.0001,-0.010504599399864745,250,0.2,0.0014624815
,,,,,780,,2956,0,0.6,1.98,-0.38400332000000015,26,,,,,,,,,,
810,0,1.1,390,-0.04752106865402311,810,0.96,,,,,,,0.12891052663326263,0.34827725887298583,0.0,-1.5600622773170472,-0.3278008699417114,0.0001,-0.013330334926334685,260,0.2,0.0019928655
,,,,,810,,3063,0,0.61,1.93,-0.34554082,27,,,,,,,,,,
840,0,1.18,403,-0.06986949158366769,840,0.92,,,,,,,0.07761253416538239,0.24852684438228606,0.0,-1.500465714931488,0.03544658422470093,0.0001,-0.008226217671763436,270,0.2,0.00145334
,,,,,840,,3171,0,0.57,2.0,-0.37727285999999993,28,,,,,,,,,,
870,0,1.16,417,-0.09429869842715562,870,0.92,,,,,,,0.10403342545032501,0.29167784601449964,0.0,-1.4508284330368042,0.0028758645057678223,0.0001,-0.008295941805311813,280,0.2,0.0010326008
,,,,,870,,3272,0,0.57,2.06,-0.38196949000000013,29,,,,,,,,,,
900,0,1.2,431,-0.0695018231170252,900,0.94,,,,,,,0.05926337093114853,0.18145691752433776,0.0,-1.3970867037773131,0.20800644159317017,0.0001,-0.007890451537289955,290,0.2,0.0015133162
,,,,,900,,3384,0,0.54,2.11,-0.42098839999999993,30,,,,,,,,,,
930,0,1.34,445,-0.15250507711898537,930,0.84,,,,,,,0.09116796404123306,0.23044776767492295,0.0,-1.361979115009308,-0.09657943248748779,0.0001,0.0003570409625050175,300,0.2,0.0001970013
,,,,,930,,3507,0,0.53,2.1,-0.43076028999999993,31,,,,,,,,,,
960,0,1.2,464,-0.09184394227806479,960,0.92,,,,,,,0.12745147943496704,0.31016987562179565,0.0,-1.339751386642456,-0.1202094554901123,0.0001,-0.007637997053874202,310,0.2,0.0005963246
,,,,,960,,3612,0,0.57,2.04,-0.4110495699999999,32,,,,,,,,,,
990,0,1.24,483,-0.11129365598317235,990,0.9,,,,,,,0.08562628924846649,0.2443886697292328,0.0,-1.2954926013946533,0.2543985843658447,0.0001,0.00044606883768807395,320,0.2,0.0003036638
,,,,,990,,3718,0,0.64,1.94,-0.36423154,33,,,,,,,,,,
1020,0,1.28,500,-0.06950850756838918,1020,0.9,,,,,,,0.07925169914960861,0.20214137732982634,0.0,-1.273331356048584,0.025785088539123535,0.0001,-0.003695394820533693,330,0.2,0.00034662485
,,,,,1020,,3830,0,0.69,1.86,-0.31020196,34,,,,,,,,,,
1050,0,1.18,517,-0.0686248501110822,1050,0.94,,,,,,,0.06104990467429161,0.1793462187051773,0.0,-1.242630708217621,-0.4118337631225586,0.0001,-0.0028102053333228126,340,0.2,0.0008582294
,,,,,1050,,3944,0,0.69,1.81,-0.28606991,35,,,,,,,,,,
1080,0,1.24,535,-0.07267038576770574,1080,0.9,,,,,,,0.06661331653594971,0.1917700469493866,0.0,-1.192990231513977,-0.10358452796936035,0.0001,-0.003892728561380299,350,0.2,0.0007882814
,,,,,1080,,4055,0,0.74,1.72,-0.24225219000000003,36,,,,,,,,,,
1110,0,1.3,552,-0.09017172163818031,1110,0.88,,,,,,,0.05393688380718231,0.18986567109823227,0.0,-1.1393985271453857,0.16745704412460327,0.0001,-0.01387137882101035,360,0.2,0.0016443332
,,,,,1110,,4170,0,0.75,1.69,-0.24342941999999998,37,,,,,,,,,,
1140,0,1.3,569,-0.11203350373078137,1140,0.86,,,,,,,0.07970205694437027,0.2025606170296669,0.0,-1.075160801410675,0.1546754240989685,0.0001,-0.004754387551996153,370,0.2,0.00088905095
,,,,,1140,,4292,0,0.74,1.73,-0.24453048000000002,38,,,,,,,,,,
1170,0,1.2,589,-0.06866507311351597,1170,0.94,,,,,,,0.05931874364614487,0.15599802881479263,0.0,-1.0247620224952698,0.266706645488739,0.0001,-0.0022113446303411166,380,0.2,0.0005552888
,,,,,1170,,4400,0,0.74,1.68,-0.23543887000000002,39,,,,,,,,,,
1200,0,1.08,605,-0.00748892413917929,1200,0.98,,,,,,,0.040117163211107254,0.11320944279432296,0.0,-0.9912558495998383,-0.03272819519042969,0.0001,-0.0015690727937423433,390,0.2,0.00028662483
,,,,,1200,,4501,0,0.72,1.7,-0.26575899999999997,40,,,,,,,,,,
1230,0,1.18,623,-0.028552512628957628,1230,0.94,,,,,,,0.1378396451473236,0.376383775472641,0.0,-0.9753310739994049,-0.024515390396118164,0.0001,-0.000970183610552322,400,0.2,5.9910617e-05
,,,,,1230,,4613,0,0.74,1.7,-0.25343204,41,,,,,,,,,,
1260,0,1.24,637,-0.04932142962701619,1260,0.92,,,,,,,0.06845592707395554,0.1631852701306343,0.0,-0.9580247044563294,0.15426814556121826,0.0001,-0.0005053565920206893,410,0.2,9.695887e-05
,,,,,1260,,4738,0,0.71,1.76,-0.27913374999999996,42,,,,,,,,,,
1290,0,1.22,653,-0.11294920046813786,1290,0.9,,,,,,,0.0801994577050209,0.20953454673290253,0.0,-0.9428413569927215,0.23424428701400757,0.0001,0.0001525239139297696,420,0.2,1.5175343e-05
,,,,,1290,,4850,0,0.71,1.77,-0.27027783,43,,,,,,,,,,
1320,0,1.1,675,-0.048961116378195585,1320,0.96,,,,,,,0.0858943983912468,0.20391003042459488,0.0,-0.9498355031013489,0.17537051439285278,0.0001,-0.0020535601807448955,430,0.2,0.00022883614
,,,,,1320,,4953,0,0.72,1.72,-0.25800129,44,,,,,,,,,,
1350,0,1.12,695,-0.051606558887287976,1350,0.96,,,,,,,0.05516214668750763,0.1357552334666252,0.0,-0.971572744846344,0.1998043656349182,0.0001,-6.184050119681928e-05,440,0.2,8.8069835e-05
,,,,,1350,,5060,0,0.74,1.7,-0.25410134,45,,,,,,,,,,
1380,0,1.34,710,-0.13192800421733408,1380,0.86,,,,,,,0.04881558567285538,0.12401435524225235,0.0,-0.9562023758888245,0.41865044832229614,0.0001,-0.00013547479979023614,450,0.2,0.00010744532
,,,,,1380,,5177,0,0.74,1.74,-0.2652681,46,,,,,,,,,,
1410,0,1.3,726,-0.13626056717708707,1410,0.88,,,,,,,0.12676915526390076,0.3052518993616104,0.0,-0.9685069918632507,-0.4938548803329468,0.0001,-0.0025728627876375754,460,0.2,0.0003703932
,,,,,1410,,5305,0,0.73,1.74,-0.26566417000000003,47,,,,,,,,,,
1440,0,1.14,742,-0.027553692613728344,1440,0.94,,,,,,,0.07285377383232117,0.1934714838862419,0.0,-1.0114988744258882,0.12024456262588501,0.0001,-0.005467167489308223,470,0.2,0.00078841846
,,,,,1440,,5408,0,0.73,1.69,-0.26952938,48,,,,,,,,,,
1470,0,1.28,759,-0.11188012117519974,1470,0.86,,,,,,,0.12326687574386597,0.29527840614318845,0.0,-1.042241668701172,-0.44180262088775635,0.0001,-0.0015326205157421668,480,0.2,0.00029684702
,,,,,1470,,5516,0,0.7,1.74,-0.28819565,49,,,,,,,,,,
1500,0,1.46,778,-0.1522889108210802,1500,0.82,,,,,,,0.08100888133049011,0.21134290099143982,0.0,-1.0247167468070983,0.041891634464263916,0.0001,-0.0034072517650201918,490,0.2,0.00047942201
,,,,,1500,,5641,0,0.71,1.74,-0.28604894,50,,,,,,,,,,
1530,0,1.16,796,-0.048254435854032635,1530,0.94,,,,,,,0.07763399183750153,0.19592060893774033,0.0,-1.010543429851532,0.21511441469192505,0.0001,-0.00032929282190394813,500,0.2,0.0001437962
,,,,,1530,,5751,0,0.68,1.78,-0.30660916,51,,,,,,,,,,
1560,0,1.32,817,-0.1334533996274695,1560,0.88,,,,,,,0.06258483231067657,0.17426594942808152,0.0,-0.9923702001571655,0.20597124099731445,0.0001,-0.007405267476569577,510,0.2,0.0011687914
,,,,,1560,,5877,0,0.72,1.64,-0.26896680999999995,52,,,,,,,,,,
1590,0,1.08,835,-0.029452382111921905,1590,0.98,,,,,,,0.07524988055229187,0.19101515263319016,0.0,-0.9503469347953797,0.047107994556427,0.0001,-0.0038109304484287066,520,0.2,0.0007985473
,,,,,1590,,5977,0,0.71,1.66,-0.26844632,53,,,,,,,,,,
1620,0,1.22,852,-0.08874075630679727,1620,0.9,,,,,,,0.09510096162557602,0.21774616837501526,0.0,-0.9179878413677216,-0.033121347427368164,0.0001,0.0009156787001604272,530,0.2,2.8483073e-05
,,,,,1620,,6087,0,0.75,1.61,-0.21986716999999995,54,,,,,,,,,,
1650,0,1.18,873,-0.06838045484386385,1650,0.94,,,,,,,0.08571061491966248,0.21620890349149705,0.0,-0.9177619934082031,-0.03433537483215332,0.0001,-0.0037098226395999136,540,0.2,0.00030776858
,,,,,1650,,6193,0,0.77,1.58,-0.20126125000000003,55,,,,,,,,,,
1680,0,1.28,896,-0.08985883825458586,1680,0.9,,,,,,,0.04231560602784157,0.12790180891752242,0.0,-0.8828622698783875,0.26045072078704834,0.0001,-0.008471775548532534,550,0.2,0.0013753811
,,,,,1680,,6305,0,0.81,1.5,-0.16928357,56,,,,,,,,,,
1710,0,1.16,913,-0.04833306573331356,1710,0.96,,,,,,,0.017123593017458916,0.09766669422388077,0.01666666753590107,-0.8468784987926483,0.33605366945266724,0.0001,-0.015028841877356314,560,0.2,0.005454862
,,,,,1710,,6416,0,0.79,1.58,-0.17286006,57,,,,,,,,,,
1740,0,1.16,929,-0.028760433653369544,1740,0.96,,,,,,,0.028346745297312737,0.078842294216156,0.0,-0.7684859156608581,0.4149909019470215,0.0001,0.00041812022682279347,570,0.2,5.1836174e-05
,,,,,1740,,6530,0,0.79,1.61,-0.15395052,58,,,,,,,,,,
1770,0,1.14,951,-0.008295292896218599,1770,0.98,,,,,,,0.03793846443295479,0.11635941341519355,0.0,-0.7622797012329101,0.14348381757736206,0.0001,-0.0039477875392185165,580,0.2,0.0003762583
,,,,,1770,,6641,0,0.83,1.52,-0.13940446999999997,59,,,,,,,,,,
1800,0,1.36,971,-0.17142747971229255,1800,0.84,,,,,,,0.045891858637332916,0.1532467782497406,0.0,-0.7676456034183502,0.2982242703437805,0.0001,-0.003651161766611022,590,0.2,0.0007734895
,,,,,1800,,6775,0,0.82,1.53,-0.15740033,60,,,,,,,,,,
1830,0,1.06,991,-0.0076328867767006155,1830,1.0,,,,,,,0.11902066320180893,0.2948531299829483,0.0,-0.7543102324008941,-0.5408384799957275,0.0001,-0.005558418594300752,600,0.2,0.00046466987
,,,,,1830,,6880,0,0.81,1.56,-0.16098569000000001,61,,,,,,,,,,
1860,0,1.36,1010,-0.1328971211053431,1860,0.84,,,,,,,0.059095349162817,0.20409585237503053,0.0,-0.7325704097747803,0.049910902976989746,0.0001,-0.007530127942251674,610,0.2,0.0006039341
,,,,,1860,,7011,0,0.81,1.54,-0.169033,62,,,,,,,,,,
1890,0,1.26,1025,-0.09233085797168314,1890,0.92,,,,,,,0.03775687515735626,0.11611344143748284,0.0,-0.6973715782165527,0.21234679222106934,0.0001,-0.00596672269515679,620,0.2,0.00051262777
,,,,,1890,,7199,0,0.81,1.56,-0.20004314999999998,63,,,,,,,,,,
1920,0,1.2,1044,-0.028371290918439627,1920,0.94,,,,,,,0.07135458290576935,0.21498992145061493,0.023333334550261497,-0.705500203371048,0.2142621874809265,0.0001,-0.008461564420722567,630,0.2,0.005368231
,,,,,1920,,7314,0,0.79,1.6,-0.20622669999999999,64,,,,,,,,,,
1950,0,1.24,1063,-0.11133888958021998,1950,0.9,,,,,,,0.10330439358949661,0.24901893734931946,0.0,-0.6611943662166595,0.07205122709274292,0.0001,-0.0004277273012849747,640,0.2,4.9783786e-05
,,,,,1950,,7428,0,0.79,1.59,-0.17932131,65,,,,,,,,,,
1980,0,1.32,1082,-0.07101148151326925,1980,0.86,,,,,,,0.051540497690439224,0.13132470324635506,0.0,-0.6540460288524628,0.3750656247138977,0.0001,-0.0012400007154791837,650,0.2,0.00014965732
,,,,,1980,,7548,0,0.75,1.65,-0.21305939999999995,66,,,,,,,,,,
2010,0,1.2,1097,-0.05171147777698934,2010,0.92,,,,,,,0.08953321725130081,0.22084889560937881,0.0,-0.6435033619403839,0.07040882110595703,0.0001,-0.004230812819442065,660,0.2,0.00024343729
,,,,,2010,,7663,0,0.71,1.73,-0.27397282,67,,,,,,,,,,
2040,0,1.26,1114,-0.09236865438520908,2040,0.9,,,,,,,0.09595372527837753,0.2700519680976868,0.0,-0.6114992558956146,0.11586201190948486,0.0001,-0.0018982653007455497,670,0.2,0.000110805035
,,,,,2040,,7794,0,0.69,1.74,-0.29664507000000007,68,,,,,,,,,,
2070,0,1.28,1134,-0.07025880277622491,2070,0.9,,,,,,,0.09646173566579819,0.22091356962919234,0.0,-0.5828904330730438,0.2793614864349365,0.0001,-0.0024474754529851595,680,0.2,0.00025095342
,,,,,2070,,7915,0,0.69,1.68,-0.30092787,69,,,,,,,,,,
2100,0,1.34,1152,-0.11066864016000182,2100,0.86,,,,,,,0.08156538754701614,0.2032429799437523,0.0,-0.5585143148899079,0.16669785976409912,0.0001,-0.0032939394072553085,690,0.2,0.00025794705
,,,,,2100,,8030,0,0.69,1.68,-0.30420847,70,,,,,,,,,,
2130,0,1.22,1168,-0.06938444652594626,2130,0.94,,,,,,,0.0818561464548111,0.2029214844107628,0.0,-0.5386080503463745,0.058597683906555176,0.0001,-0.00013322422910277965,700,0.2,6.806056e-05
,,,,,2130,,8132,0,0.68,1.7,-0.32507588000000004,71,,,,,,,,,,
2160,0,1.18,1187,-0.07149556779768318,2160,0.92,,,,,,,0.05853208526968956,0.15440741553902626,0.0,-0.5296940922737121,0.4187990427017212,0.0001,6.928841242448413e-06,710,0.2,8.1459683e-07
,,,,,2160,,8234,0,0.66,1.72,-0.34683875999999997,72,,,,,,,,,,
2190,0,1.22,1205,-0.030275123831816016,2190,0.94,,,,,,,0.08780395984649658,0.20269825607538222,0.0,-0.526756227016449,0.2031480073928833,0.0001,-0.004107096144774225,720,0.2,0.000268809
,,,,,2190,,8375,0,0.69,1.66,-0.30123089999999997,73,,,,,,,,,,
2220,0,1.2,1224,-0.07356128289364278,2220,0.94,,,,,,,0.10321150720119476,0.2565675228834152,0.0,-0.5269261538982392,0.21809542179107666,0.0001,0.0004965744454724196,730,0.2,1.3824304e-05
,,,,,2220,,8499,0,0.69,1.66,-0.28123121,74,,,,,,,,,,
2250,0,1.24,1239,-0.029183388925157486,2250,0.9,,,,,,,0.06819906085729599,0.1610550031065941,0.0,-0.5226014912128448,0.1989622712135315,0.0001,-0.00014748017256351886,740,0.2,9.948015e-06
,,,,,2250,,8618,0,0.68,1.72,-0.28350409,75,,,,,,,,,,
2280,0,1.32,1259,-0.13276045320555568,2280,0.86,,,,,,,0.08204300701618195,0.19672952890396117,0.0,-0.5191806316375732,0.19915920495986938,0.0001,-0.0009848416743989397,750,0.2,7.2294475e-05
,,,,,2280,,8741,0,0.72,1.67,-0.25353113999999993,76,,,,,,,,,,
2310,0,1.2,1278,-0.06905389414634555,2310,0.92,,,,,,,0.07826916128396988,0.19345318228006364,0.0,-0.502541983127594,-0.06104719638824463,0.0001,0.0005614272715561697,760,0.2,2.492865e-05
,,,,,2310,,8849,0,0.74,1.64,-0.2290416,77,,,,,,,,,,
2340,0,1.28,1294,-0.07590040572918952,2340,0.9,,,,,,,0.07529795914888382,0.18078619986772537,0.0,-0.4965949386358261,0.1905927062034607,0.0001,-0.0012945450317420892,770,0.2,5.8815876e-05
,,,,,2340,,8964,0,0.75,1.64,-0.22922437000000007,78,,,,,,,,,,
2370,0,1.16,1314,-0.0693264571763575,2370,0.92,,,,,,,0.1137440949678421,0.3305767774581909,0.006666667014360428,-0.5410901010036469,-0.30408430099487305,0.0001,-0.0030087766130842295,780,0.2,0.00074140035
,,,,,2370,,9081,0,0.73,1.68,-0.24576126,79,,,,,,,,,,
2400,0,1.3,1329,-0.09088261598255486,2400,0.9,,,,,,,0.08640631288290024,0.19977591633796693,0.0,-0.4764737367630005,0.35296761989593506,0.0001,0.00016880849953544442,790,0.2,1.3397137e-05
,,,,,2400,,9204,0,0.73,1.69,-0.27664091,80,,,,,,,,,,
2430,0,1.22,1349,-0.06868388301692903,2430,0.92,,,,,,,0.0957258939743042,0.21754043102264403,0.0,-0.4778909206390381,0.13941621780395508,0.0001,-0.0008793600424237269,800,0.2,3.8035712e-05
,,,,,2430,,9327,0,0.73,1.66,-0.2707805,81,,,,,,,,,,
2460,0,1.18,1368,-0.04837113664019853,2460,0.94,,,,,,,0.09803547710180283,0.23180492371320724,0.0,-0.47925199568271637,0.056970953941345215,0.0001,-0.00030218005151869674,810,0.2,1.0420878e-05
,,,,,2460,,9437,0,0.74,1.64,-0.27365244,82,,,,,,,,,,
2490,0,1.32,1388,-0.0897807337436825,2490,0.86,,,,,,,0.08589505404233932,0.2018144741654396,0.0,-0.47483358085155486,0.2101534605026245,0.0001,-2.4313131875786098e-05,820,0.2,3.0755996e-06
,,,,,2490,,9551,0,0.75,1.63,-0.26411021,83,,,,,,,,,,
2520,0,1.3,1407,-0.1349599718907848,2520,0.86,,,,,,,0.09375448524951935,0.22562587559223174,0.0,-0.46744086146354674,0.2769118547439575,0.0001,4.358825589578785e-06,830,0.2,1.0112922e-06
,,,,,2520,,9672,0,0.77,1.59,-0.25655637000000003,84,,,,,,,,,,
2550,0,1.18,1426,-0.06896325504407287,2550,0.94,,,,,,,0.10057366639375687,0.2349365919828415,0.0,-0.45805515348911285,0.10842615365982056,0.0001,-0.005723510959651313,840,0.2,0.0004943947
,,,,,2550,,9778,0,0.79,1.55,-0.22693092,85,,,,,,,,,,
2580,0,1.36,1442,-0.09246404411271214,2580,0.88,,,,,,,0.07038751989603043,0.1794135481119156,0.0,-0.4339382737874985,0.14505106210708618,0.0001,-0.001502044643857481,850,0.2,0.00024184187
,,,,,2580,,9906,0,0.78,1.6,-0.24258888000000006,86,,,,,,,,,,
2610,0,1.24,1460,-0.09080695591401308,2610,0.92,,,,,,,0.07998232543468475,0.17859755158424379,0.0,-0.4215472251176834,0.13752645254135132,0.0001,0.00029233336720313474,860,0.2,7.684827e-05
,,,,,2610,,10022,0,0.78,1.6,-0.23264642999999996,87,,,,,,,,,,
2640,0,1.28,1478,-0.13042336266487836,2640,0.88,,,,,,,0.0786421075463295,0.18827602714300157,0.0,-0.441766569018364,0.1962321400642395,0.0001,-0.002586609786958416,870,0.2,0.00031342506
,,,,,2640,,10137,0,0.76,1.67,-0.23157438,88,,,,,,,,,,
2670,0,1.22,1497,-0.0889779896941036,2670,0.9,,,,,,,0.06823267787694931,0.17988653033971785,0.0,-0.46706812381744384,-0.15652942657470703,0.0001,-0.0012224765610881149,880,0.2,0.00055015285
,,,,,2670,,10256,0,0.77,1.66,-0.22718111000000005,89,,,,,,,,,,
2700,0,1.34,1517,-0.1343626439385116,2700,0.86,,,,,,,0.06329571455717087,0.1424334764480591,0.0,-0.4850051164627075,0.48046326637268066,0.0001,-0.00028233110135875703,890,0.2,1.8628438e-05
,,,,,2700,,10371,0,0.77,1.65,-0.23124707,90,,,,,,,,,,
2730,0,1.3,1534,-0.0929656917322427,2730,0.88,,,,,,,0.06638766825199127,0.1545560657978058,0.0,-0.47961324751377105,0.300589919090271,0.0001,-0.001437796350558873,900,0.2,0.00020278692
,,,,,2730,,10483,0,0.77,1.65,-0.22769371000000002,91,,,,,,,,,,
2760,0,1.32,1548,-0.13276893842034043,2760,0.86,,,,,,,0.09467440098524094,0.23003509193658828,0.0,-0.4554523408412933,-0.08560776710510254,0.0001,-0.003803378443311267,910,0.2,0.0006699145
,,,,,2760,,10590,0,0.74,1.66,-0.24533974000000003,92,,,,,,,,,,
2790,0,1.24,1566,-0.07159277838654816,2790,0.9,,,,,,,0.09242378920316696,0.24319377839565276,0.0,-0.42430193424224855,-0.12244939804077148,0.0001,-0.0021840805005437502,920,0.2,0.0003494839
,,,,,2790,,10705,0,0.72,1.69,-0.27686717999999994,93,,,,,,,,,,
2820,0,1.26,1588,-0.05078201692551374,2820,0.9,,,,,,,0.09791480004787445,0.22124245911836624,0.0,-0.41630945205688474,0.17056941986083984,0.0001,-0.0012130457041589437,930,0.2,0.00012667378
,,,,,2820,,10816,0,0.72,1.63,-0.28609785,94,,,,,,,,,,
2850,0,1.18,1607,-0.0486695208074525,2850,0.96,,,,,,,0.06261648237705231,0.15103466510772706,0.0,-0.425652003288269,0.4274740219116211,0.0001,-0.0016466365222973956,940,0.2,0.00017876824
