env/current_idx,time/total_timesteps,eval/success_rate,env/completion_counter,env/n_steps,eval/mean_ep_length,eval/mean_reward,time/fps,rollout/success_rate,rollout/ep_rew_mean,time/iterations,time/time_elapsed,rollout/ep_len_mean,train/approx_kl,train/clip_fraction,train/entropy_loss,train/clip_range,train/value_loss,train/n_updates,train/learning_rate,train/loss,train/explained_variance,train/policy_gradient_loss
12,30,0.76,0,30,1.56,-0.19889462985564024,,,,,,,,,,,,,,,,
,30,,,,,,0,0.2727272727272727,-0.7706634545454545,1,177,2.5454545454545454,,,,,,,,,,
24,60,0.8,0,60,1.5,-0.19368904914241283,,,,,,,0.0002798458,0.0,-1.9458495855331421,0.2,0.3439668267965317,10,0.0001,0.09198768436908722,-2.040508508682251,-0.008687576742377167
,60,,,,,,0,0.2608695652173913,-0.6594556086956521,2,313,2.5652173913043477,,,,,,,,,,
39,90,0.9,0,90,1.22,-0.08864509928971528,,,,,,,4.4244527e-05,0.0,-1.9455525398254394,0.2,0.18760745972394943,20,0.0001,0.06909401714801788,0.21621227264404297,-0.001101379071915254
,90,,,,,,0,0.3684210526315789,-0.5317506052631579,3,431,2.3421052631578947,,,,,,,,,,
52,120,0.86,0,120,1.4,-0.11094052357133478,,,,,,,0.00010458032,0.0,-1.945301115512848,0.2,0.2935710549354553,30,0.0001,0.11495871841907501,-0.38351869583129883,-0.00278789800805197
,120,,,,,,0,0.35294117647058826,-0.5660906666666667,4,552,2.3529411764705883,,,,,,,,,,
69,150,0.94,0,150,1.16,-0.048715279032476244,,,,,,,5.2358708e-05,0.0,-1.9447197794914246,0.2,0.3013937473297119,40,0.0001,0.09169697016477585,-0.18206655979156494,-0.0008792020896120079
,150,,,,,,0,0.4264705882352941,-0.5323120294117647,5,661,2.2058823529411766,,,,,,,,,,
84,180,0.9,0,180,1.2,-0.09027062233537436,,,,,,,0.00024511616,0.0,-1.9440202832221984,0.2,0.3385335862636566,50,0.0001,0.13083405792713165,-0.27116644382476807,-0.0065003986714873285
,180,,,,,,0,0.4578313253012048,-0.5183062891566266,6,764,2.1686746987951806,,,,,,,,,,
98,210,0.9,0,210,1.28,-0.09027383248787374,,,,,,,0.000349011,0.0,-1.9423116087913512,0.2,0.24140527695417405,60,0.0001,0.08065807819366455,-0.13929545879364014,-0.005574430647538975
,210,,,,,,0,0.4639175257731959,-0.514009680412371,7,886,2.1649484536082473,,,,,,,,,,
111,240,0.86,0,240,1.32,-0.11038813546765595,,,,,,,0.00036391616,0.0,-1.9395845413208008,0.2,0.18852149844169616,70,0.0001,0.06757982820272446,0.10463804006576538,-0.0029274988730321637
,240,,,,,,0,0.49,-0.46013047999999995,8,994,2.13,,,,,,,,,,
122,270,0.88,0,270,1.26,-0.08889371566474438,,,,,,,0.00018193721,0.0,-1.938262939453125,0.2,0.22165242433547974,80,0.0001,0.08312120288610458,0.06295311450958252,-0.001130242039313778
,270,,,,,,0,0.49,-0.44996200000000003,9,1101,2.15,,,,,,,,,,
134,300,0.96,0,300,1.08,-0.027281845901161433,,,,,,,0.00019857088,0.0,-1.9377224445343018,0.2,0.24766302108764648,90,0.0001,0.08807280659675598,-0.10184073448181152,-0.0037345475974143393
,300,,,,,,0,0.48,-0.47889703999999994,10,1213,2.17,,,,,,,,,,
147,330,0.96,0,330,1.14,-0.02820539742242545,,,,,,,0.0003538668,0.0,-1.937691605091095,0.2,0.22190178781747819,100,0.0001,0.07440683990716934,-0.21014976501464844,-0.004860904255959508
,330,,,,,,0,0.45,-0.51715796,11,1310,2.23,,,,,,,,,,
161,360,0.88,0,360,1.32,-0.05026605181396007,,,,,,,0.00076505146,0.0,-1.934130597114563,0.2,0.21301743090152742,110,0.0001,0.0688365250825882,-0.14229655265808105,-0.007810450412798531
,360,,,,,,0,0.44,-0.53103027,12,1426,2.26,,,,,,,,,,
176,390,0.92,0,390,1.2,-0.02845607170369476,,,,,,,0.0009401182,0.0,-1.927670156955719,0.2,0.20609850138425828,120,0.0001,0.07155296951532364,-0.04243767261505127,-0.005454321162930498
,390,,,,,,0,0.45,-0.49745667,13,1528,2.26,,,,,,,,,,
190,420,0.84,0,420,1.4,-0.11240972802974283,,,,,,,0.0011360327,0.0,-1.9172040343284606,0.2,0.2316531404852867,130,0.0001,0.07797171920537949,0.029485762119293213,-0.009604104689788073
,420,,,,,,0,0.45,-0.48825370999999995,14,1646,2.25,,,,,,,,,,
202,450,0.96,0,450,1.16,-0.02835688100196421,,,,,,,0.0012214383,0.0,-1.904512357711792,0.2,0.2636586993932724,140,0.0001,0.08880867063999176,-0.20561373233795166,-0.008647628983793076
,450,,,,,,0,0.42,-0.52131416,15,1748,2.3,,,,,,,,,,
216,480,0.92,0,480,1.18,-0.028893907982856036,,,,,,,0.00097258884,0.0,-1.892641055583954,0.2,0.24507764875888824,150,0.0001,0.08573522418737411,-0.2611260414123535,-0.0077606852919172905
,480,,,,,,0,0.44,-0.56013725,16,1855,2.26,,,,,,,,,,
228,510,0.9,0,510,1.2,-0.11034015134442597,,,,,,,0.0011864206,0.0,-1.876183807849884,0.2,0.1979343369603157,160,0.0001,0.06556840240955353,0.03929632902145386,-0.007766447626054296
,510,,,,,,0,0.44,-0.5573311599999999,17,1961,2.26,,,,,,,,,,
244,540,0.78,0,540,1.48,-0.13493996395729482,,,,,,,0.0012414455,0.0,-1.8585928440093995,0.2,0.21128299534320832,170,0.0001,0.07057172060012817,0.025008797645568848,-0.009339528231260719
,540,,,,,,0,0.49,-0.51695331,18,2084,2.16,,,,,,,,,,
259,570,0.98,0,570,1.12,-0.028617714173160492,,,,,,,0.0011112114,0.0,-1.840010404586792,0.2,0.2587815627455711,180,0.0001,0.08515751361846924,0.1258198618888855,-0.010361402802324626
,570,,,,,,0,0.5,-0.50837531,19,2183,2.14,,,,,,,,,,
272,600,0.92,0,600,1.24,-0.05012937435414642,,,,,,,0.0017140707,0.0,-1.814516282081604,0.2,0.24386104941368103,190,0.0001,0.07320098578929901,0.07903033494949341,-0.015370679555150346
,600,,,,,,0,0.48,-0.53296221,20,2295,2.17,,,,,,,,,,
286,630,0.88,0,630,1.3,-0.07145787702407688,,,,,,,0.0011600594,0.0,-1.7862223386764526,0.2,0.18224150240421294,200,0.0001,0.05573393404483795,0.16983181238174438,-0.006157724206568816
,630,,,,,,0,0.49,-0.5587719399999999,21,2409,2.16,,,,,,,,,,
300,660,0.88,0,660,1.3,-0.09058399327099323,,,,,,,0.0006612261,0.0,-1.7738837361335755,0.2,0.1813417926430702,210,0.0001,0.06486774235963821,0.20449090003967285,-0.003932853208000964
,660,,,,,,0,0.49,-0.53275234,22,2521,2.15,,,,,,,,,,
315,690,0.88,0,690,1.24,-0.1098942667292431,,,,,,,0.00033407012,0.0,-1.761761975288391,0.2,0.277777387201786,220,0.0001,0.10602273792028427,-0.14609968662261963,-0.000976991066418087
,690,,,,,,0,0.52,-0.46996206,23,2634,2.11,,,,,,,,,,
330,720,0.84,0,720,1.38,-0.09291376227512955,,,,,,,0.0009856581,0.0,-1.7445807933807373,0.2,0.2680504977703094,230,0.0001,0.09196675568819046,-0.38101470470428467,-0.008140783400740759
,720,,,,,,0,0.55,-0.44065969000000005,24,2758,2.05,,,,,,,,,,
345,750,0.94,0,750,1.16,-0.07225020815618337,,,,,,,0.0016761005,0.0,-1.7224974036216736,0.2,0.22235306948423386,240,0.0001,0.07182742655277252,-0.06470918655395508,-0.006743565656167227
,750,,,,,,0,0.54,-0.4597316899999999,25,2867,2.09,,,,,,,,,,
361,780,0.88,0,780,1.32,-0.0915818243380636,,,,,,,0.0007007261,0.0,-1.6862926244735719,0.2,0.17008780911564828,250,0.0001,0.0515165776014328,0.4492001533508301,-0.0038032357301562847
,780,,,,,,0,0.56,-0.43015078999999995,26,2987,2.06,,,,,,,,,,
375,810,0.88,0,810,1.3,-0.10943507450167089,,,,,,,0.0011805653,0.0,-1.6610393524169922,0.2,0.32706118524074557,260,0.0001,0.12239764630794525,-0.16067349910736084,-0.008023779072488324
,810,,,,,,0,0.56,-0.41449600000000003,27,3108,2.06,,,,,,,,,,
389,840,0.98,0,840,1.06,-0.007029840056784451,,,,,,,0.0018580595,0.0,-1.628236508369446,0.2,0.3069465234875679,270,0.0001,0.09882333874702454,-0.4268488883972168,-0.011354985754005575
,840,,,,,,0,0.59,-0.40295415000000007,28,3204,2.0,,,,,,,,,,
404,870,0.9,0,870,1.3,-0.0705324887810275,,,,,,,0.00067446433,0.0,-1.5868896961212158,0.2,0.1658736288547516,280,0.0001,0.06429582089185715,0.2866184711456299,-0.0009117492095322089
,870,,,,,,0,0.58,-0.42006816,29,3324,2.01,,,,,,,,,,
420,900,0.76,0,900,1.56,-0.2029121808707714,,,,,,,0.00069648825,0.0,-1.5561995029449462,0.2,0.20801455825567244,290,0.0001,0.0753101333975792,0.21102851629257202,-0.006116669592447543
,900,,,,,,0,0.56,-0.42868631000000007,30,3475,2.02,,,,,,,,,,
438,930,0.92,0,930,1.22,-0.06993094665464014,,,,,,,0.0016181092,0.0,-1.5215442180633545,0.2,0.3345288515090942,300,0.0001,0.13201388716697693,-0.5707762241363525,-0.009201808304060321
,930,,,,,,0,0.59,-0.40125608999999995,31,3585,1.96,,,,,,,,,,
454,960,0.84,0,960,1.4,-0.1332912798365578,,,,,,,0.001257358,0.0,-1.4628051161766051,0.2,0.18483491688966752,310,0.0001,0.06469787657260895,0.06611740589141846,-0.004091274994425476
,960,,,,,,0,0.58,-0.38888134,32,3705,1.94,,,,,,,,,,
467,990,0.9,0,990,1.26,-0.09024169912096112,,,,,,,0.00080300175,0.0,-1.4260634779930115,0.2,0.24610301107168198,320,0.0001,0.09122679382562637,-0.24245572090148926,-0.0010160664761496463
,990,,,,,,0,0.56,-0.40261357,33,3820,1.98,,,,,,,,,,
485,1020,0.86,0,1020,1.32,-0.09085031047463417,,,,,,,0.0010491232,0.0,-1.391841673851013,0.2,0.2118377387523651,330,0.0001,0.07613901793956757,0.012891232967376709,-0.008110167046543193
,1020,,,,,,0,0.61,-0.34970932999999993,34,3934,1.89,,,,,,,,,,
502,1050,0.9,0,1050,1.26,-0.0900239676842466,,,,,,,0.0015339334,0.0,-1.3317541241645814,0.2,0.2958070531487465,340,0.0001,0.11135044693946838,-0.11865270137786865,-0.0061563428243001095
,1050,,,,,,0,0.64,-0.3018619,35,4049,1.82,,,,,,,,,,
520,1080,0.96,0,1080,1.12,-0.04857319768052548,,,,,,,0.0016976654,0.0,-1.2677491307258606,0.2,0.2389199063181877,350,0.0001,0.08189881592988968,-0.17458534240722656,-0.012896438009726462
,1080,,,,,,0,0.66,-0.2834125,36,4154,1.8,,,,,,,,,,
535,1110,0.9,0,1110,1.38,-0.09132203990593553,,,,,,,0.0018170316,0.0,-1.1938191771507263,0.2,0.21756123453378678,360,0.0001,0.08122746646404266,-0.22258257865905762,-0.008169808643869913
,1110,,,,,,0,0.63,-0.30700774999999997,37,4290,1.85,,,,,,,,,,
552,1140,0.96,0,1140,1.1,-0.05043606305029243,,,,,,,0.00086206594,0.0,-1.137119209766388,0.2,0.2043165847659111,370,0.0001,0.08360156416893005,0.1873052716255188,0.0011758393658478639
,1140,,,,,,0,0.63,-0.29942205,38,4398,1.86,,,,,,,,,,
574,1170,0.88,0,1170,1.26,-0.049594030496664346,,,,,,,0.00010106365,0.0,-1.126503312587738,0.2,0.23094772100448607,380,0.0001,0.09273161739110947,0.10747230052947998,-0.0011798641988450599
,1170,,,,,,0,0.71,-0.23693794,39,4515,1.68,,,,,,,,,,
590,1200,0.82,0,1200,1.38,-0.17133844279684127,,,,,,,0.00019964376,0.0,-1.1421607255935669,0.2,0.17262942790985109,390,0.0001,0.06904611736536026,0.2046157717704773,-0.003494071566374224
,1200,,,,,,0,0.7,-0.25445323999999997,40,4635,1.73,,,,,,,,,,
605,1230,0.9,0,1230,1.26,-0.1093990250909701,,,,,,,0.00032824278,0.0,-1.1160653948783874,0.2,0.23777035474777222,400,0.0001,0.09048990160226822,-0.22037148475646973,-0.0038288550873403437
,1230,,,,,,0,0.68,-0.27737830999999996,41,4750,1.76,,,,,,,,,,
620,1260,0.86,0,1260,1.34,-0.07230033547617495,,,,,,,0.00046889187,0.0,-1.080970251560211,0.2,0.2486312747001648,410,0.0001,0.09585036337375641,0.04587024450302124,-0.0054640205611940825
,1260,,,,,,0,0.65,-0.3246242899999999,42,4869,1.8,,,,,,,,,,
635,1290,0.88,0,1290,1.3,-0.07078320155385881,,,,,,,0.0010980964,0.0,-1.027652418613434,0.2,0.2739036902785301,420,0.0001,0.11496110260486603,-0.07155919075012207,-0.0045434617914725806
,1290,,,,,,0,0.65,-0.31455117,43,4991,1.8,,,,,,,,,,
652,1320,0.86,0,1320,1.34,-0.11181978373322636,,,,,,,0.0010229071,0.0,-0.967173033952713,0.2,0.24712176769971847,430,0.0001,0.0928766205906868,0.020671963691711426,-0.005515323264990002
,1320,,,,,,0,0.65,-0.32403044000000003,44,5135,1.8,,,,,,,,,,
671,1350,0.88,0,1350,1.26,-0.009530157875269651,,,,,,,0.00040031076,0.0,-0.9290281653404235,0.2,0.2099275916814804,440,0.0001,0.08749862760305405,0.11810559034347534,-0.0010650577979049558
,1350,,,,,,0,0.65,-0.31483171,45,5251,1.84,,,,,,,,,,
690,1380,0.88,0,1380,1.28,-0.08992993707768619,,,,,,,0.00013929406,0.0,-0.9122920095920563,0.2,0.2830650433897972,450,0.0001,0.11602649092674255,-0.5367493629455566,-0.0017261177330510692
,1380,,,,,,0,0.65,-0.32707167000000004,46,5374,1.79,,,,,,,,,,
709,1410,0.98,0,1410,1.14,-0.028421791438013315,,,,,,,0.00023229122,0.0,-0.8878398239612579,0.2,0.2760003343224525,460,0.0001,0.11632896959781647,-0.010596871376037598,-0.0018545138926128856
,1410,,,,,,0,0.7,-0.26954588,47,5484,1.7,,,,,,,,,,
728,1440,0.92,0,1440,1.18,-0.049048075601458546,,,,,,,0.0009317378,0.0,-0.847241485118866,0.2,0.2180114805698395,470,0.0001,0.08752582222223282,0.09452497959136963,-0.0072042126154217455
,1440,,,,,,0,0.75,-0.23992583000000003,48,5593,1.6,,,,,,,,,,
744,1470,0.98,0,1470,1.08,-0.008108283490873874,,,,,,,0.00024771492,0.0,-0.8008189499378204,0.2,0.24397798925638198,480,0.0001,0.10184045881032944,-0.13968515396118164,-0.0018277003455052566
,1470,,,,,,0,0.72,-0.25783361,49,5702,1.67,,,,,,,,,,
761,1500,0.92,0,1500,1.26,-0.05590109471231699,,,,,,,0.00019096334,0.0,-0.787798810005188,0.2,0.16798528283834457,490,0.0001,0.06534884870052338,0.2853214740753174,-0.001295140782458759
,1500,,,,,,0,0.72,-0.28690049,50,5826,1.68,,,,,,,,,,
782,1530,0.86,0,1530,1.32,-0.09016975086182356,,,,,,,0.00046563547,0.0,-0.8108095347881317,0.2,0.27286126613616946,500,0.0001,0.10315611213445663,0.1829572319984436,-0.0028147074708250843
,1530,,,,,,0,0.76,-0.24418226999999995,51,5948,1.6,,,,,,,,,,
802,1560,0.86,0,1560,1.3,-0.07034351458773017,,,,,,,0.0001511395,0.0,-0.8389171481132507,0.2,0.2782046914100647,510,0.0001,0.11751089990139008,-0.1450423002243042,-0.0024749863444593957
,1560,,,,,,0,0.77,-0.22332172999999997,52,6065,1.61,,,,,,,,,,
818,1590,0.9,0,1590,1.26,-0.06982875070068985,,,,,,,0.00010472735,0.0,-0.8475798308849335,0.2,0.1976287379860878,520,0.0001,0.07643195241689682,-0.21231281757354736,-0.0005610810771759844
,1590,,,,,,0,0.75,-0.23917961,53,6177,1.66,,,,,,,,,,
834,1620,0.9,0,1620,1.28,-0.09300774421542883,,,,,,,8.435249e-05,0.0,-0.8640018582344056,0.2,0.2506137028336525,530,0.0001,0.10062664747238159,0.13993513584136963,-0.0012264477268521645
,1620,,,,,,0,0.74,-0.22836931,54,6290,1.69,,,,,,,,,,
850,1650,0.98,0,1650,1.12,-0.007501792619004846,,,,,,,8.293192e-05,0.0,-0.8632435083389283,0.2,0.20121524035930632,540,0.0001,0.08374639600515366,-0.1527411937713623,-0.001033047557769695
,1650,,,,,,0,0.74,-0.23282640000000002,55,6399,1.67,,,,,,,,,,
872,1680,0.92,0,1680,1.18,-0.0693441370408982,,,,,,,0.00013764302,0.0,-0.8455664813518524,0.2,0.2283378764986992,550,0.0001,0.09545040130615234,0.03127509355545044,-0.0018058115006233777
,1680,,,,,,0,0.73,-0.22820168000000002,56,6517,1.67,,,,,,,,,,
889,1710,0.86,0,1710,1.38,-0.11277044411282987,,,,,,,4.5696893e-07,0.0,-0.8429433643817902,0.2,0.1716848999261856,560,0.0001,0.071649931371212,0.15079981088638306,-5.674858916790981e-05
,1710,,,,,,0,0.71,-0.23524848999999995,57,6646,1.68,,,,,,,,,,
905,1740,0.9,0,1740,1.26,-0.06947707674466073,,,,,,,3.599922e-05,0.0,-0.8435337126255036,0.2,0.12686232328414918,570,0.0001,0.05402688682079315,0.38664329051971436,-0.0005081744971782598
,1740,,,,,,0,0.69,-0.25869811,58,6776,1.72,,,,,,,,,,
922,1770,0.9,0,1770,1.26,-0.08971539171878248,,,,,,,7.341504e-05,0.0,-0.8474590599536895,0.2,0.24054330140352248,580,0.0001,0.09117818623781204,0.17830932140350342,-0.0021444237206014625
,1770,,,,,,0,0.68,-0.23764817999999996,59,6887,1.73,,,,,,,,,,
940,1800,0.86,0,1800,1.34,-0.11228577419184148,,,,,,,0.00015083155,0.0,-0.835927027463913,0.2,0.17986181527376174,590,0.0001,0.07313000410795212,0.13476145267486572,-0.00012892881840045333
,1800,,,,,,0,0.7,-0.25587194999999996,60,7027,1.7,,,,,,,,,,
958,1830,0.9,0,1830,1.24,-0.04869478932116181,,,,,,,0.00011003812,0.0,-0.8304385483264923,0.2,0.12560492902994155,600,0.0001,0.05057898908853531,0.42458850145339966,-0.0010464012501172348
,1830,,,,,,0,0.7,-0.23903415999999997,61,7154,1.7,,,,,,,,,,
972,1860,0.96,0,1860,1.1,-0.027023620745167135,,,,,,,0.00018262863,0.0,-0.8413622736930847,0.2,0.17255499809980393,610,0.0001,0.07071352750062943,0.24255692958831787,-0.002993397472116044
,1860,,,,,,0,0.64,-0.28974604,62,7272,1.81,,,,,,,,,,
989,1890,0.86,0,1890,1.34,-0.15298354929313063,,,,,,,0.0005137563,0.0,-0.811482185125351,0.2,0.24116986840963364,620,0.0001,0.09359665215015411,0.1603260636329651,-0.0023629720710838242
,1890,,,,,,0,0.64,-0.29853958,63,7391,1.81,,,,,,,,,,
1006,1920,0.86,0,1920,1.28,-0.10995382359717042,,,,,,,0.00030596057,0.0,-0.7776366412639618,0.2,0.24909530878067015,630,0.0001,0.10385002195835114,0.1642259955406189,-0.004649250882988199
,1920,,,,,,0,0.65,-0.26616578,64,7520,1.79,,,,,,,,,,
1024,1950,0.92,0,1950,1.18,-0.0682423709705472,,,,,,,0.000107415515,0.0,-0.7441874504089355,0.2,0.21671555787324906,640,0.0001,0.08621029555797577,0.01121145486831665,0.00042304028892736767
,1950,,,,,,0,0.65,-0.27653163,65,7631,1.76,,,,,,,,,,
1041,1980,0.9,0,1980,1.24,-0.09169219804927707,,,,,,,1.244545e-05,0.0,-0.7398007094860077,0.2,0.3162909746170044,650,0.0001,0.1364886611700058,-0.10729527473449707,-3.891448014954335e-05
,1980,,,,,,0,0.63,-0.30009680000000005,66,7751,1.79,,,,,,,,,,
1059,2010,0.86,0,2010,1.32,-0.07141750387847423,,,,,,,0.00013155142,0.0,-0.725182956457138,0.2,0.24257934093475342,660,0.0001,0.09230950474739075,0.13311225175857544,-0.001266447790840175
,2010,,,,,,0,0.65,-0.3169986999999999,67,7876,1.76,,,,,,,,,,
1074,2040,0.82,0,2040,1.42,-0.1739468893269077,,,,,,,0.00035032432,0.0,-0.7053997576236725,0.2,0.25741522908210757,670,0.0001,0.10555479675531387,-0.11436796188354492,-0.0037040744653982216
,2040,,,,,,0,0.65,-0.298423,68,8002,1.77,,,,,,,,,,
1090,2070,0.88,0,2070,1.32,-0.09169750632718206,,,,,,,0.0004746914,0.0,-0.6616613924503326,0.2,0.26161273568868637,680,0.0001,0.1112125813961029,-0.14532208442687988,-0.0019030578624612549
,2070,,,,,,0,0.66,-0.28730168,69,8124,1.76,,,,,,,,,,
1113,2100,0.92,0,2100,1.22,-0.07075900332070888,,,,,,,0.0010429542,0.0,-0.6298662841320037,0.2,0.22850337326526643,690,0.0001,0.08989623934030533,-0.06512677669525146,-0.005981056996776246
,2100,,,,,,0,0.69,-0.27519146,70,8250,1.69,,,,,,,,,,
1133,2130,0.9,0,2130,1.26,-0.02962195038795471,,,,,,,0.001064988,0.0,-0.5948816120624543,0.2,0.1809506744146347,700,0.0001,0.06471672654151917,-0.056854844093322754,-0.005928551154987183
,2130,,,,,,0,0.73,-0.2648085,71,8365,1.65,,,,,,,,,,
1149,2160,0.96,0,2160,1.14,-0.04901661893352866,,,,,,,0.00055740477,0.0,-0.5487079322338104,0.2,0.21070048362016677,710,0.0001,0.08410816639661789,0.05040109157562256,-0.003573900290842502
,2160,,,,,,0,0.73,-0.2632125,72,8476,1.65,,,,,,,,,,
1164,2190,0.9,0,2190,1.24,-0.08874987923540174,,,,,,,0.00046263536,0.0,-0.51120825111866,0.2,0.24244071692228317,720,0.0001,0.09783542901277542,0.06657463312149048,-0.002760443671528989
,2190,,,,,,0,0.71,-0.28396173,73,8593,1.7,,,,,,,,,,
1180,2220,0.84,0,2220,1.42,-0.09256604013498873,,,,,,,0.0009569526,0.0,-0.4754215478897095,0.2,0.18302843421697618,730,0.0001,0.07435353845357895,0.12448364496231079,-0.006775267623985748
,2220,,,,,,0,0.72,-0.28894347,74,8724,1.69,,,,,,,,,,
1196,2250,0.88,0,2250,1.26,-0.07107637625187635,,,,,,,9.554823e-05,0.0,-0.4375936180353165,0.2,0.42256750762462614,740,0.0001,0.1775064468383789,-0.15331733226776123,0.0009178258045965393
,2250,,,,,,0,0.72,-0.2922849,75,8847,1.7,,,,,,,,,,
1215,2280,0.84,0,2280,1.42,-0.13411709510721267,,,,,,,9.5738964e-05,0.0,-0.4244114726781845,0.2,0.1687454342842102,750,0.0001,0.07393114268779755,0.32160407304763794,-0.0015215115629448662
,2280,,,,,,0,0.68,-0.33585989,76,8972,1.77,,,,,,,,,,
1226,2310,0.82,0,2310,1.46,-0.11402179937809706,,,,,,,3.901124e-05,0.0,-0.4238449424505234,0.2,0.1798701837658882,760,0.0001,0.07930617034435272,0.2982330322265625,-0.00044802163996777723
,2310,,,,,,0,0.62,-0.38860828999999997,77,9096,1.87,,,,,,,,,,
1243,2340,0.94,0,2340,1.14,-0.04841058201156557,,,,,,,9.57648e-06,0.0,-0.43281935453414916,0.2,0.3372745871543884,770,0.0001,0.15197809040546417,-0.1901712417602539,0.0008928823909563732
,2340,,,,,,0,0.59,-0.41643953999999994,78,9198,1.94,,,,,,,,,,
1260,2370,0.96,0,2370,1.12,-0.048118503359146414,,,,,,,9.834965e-05,0.0,-0.43014265298843385,0.2,0.20801678895950318,780,0.0001,0.09145443141460419,0.2356398105621338,-0.001277757679733127
,2370,,,,,,0,0.61,-0.38807817,79,9310,1.9,,,,,,,,,,
1278,2400,0.92,0,2400,1.24,-0.06941139045637101,,,,,,,1.0649363e-06,0.0,-0.4236632645130157,0.2,0.22772852778434755,790,0.0001,0.0999239832162857,0.09527766704559326,-1.23865405702972e-05
,2400,,,,,,0,0.64,-0.34916407,80,9436,1.82,,,,,,,,,,
1296,2430,0.94,0,2430,1.16,-0.05112013821024448,,,,,,,0.00018564463,0.0,-0.41509809494018557,0.2,0.15517424941062927,800,0.0001,0.06496336311101913,0.20224285125732422,-0.0024210477686332334
,2430,,,,,,0,0.65,-0.32425520999999996,81,9550,1.81,,,,,,,,,,
1317,2460,0.98,0,2460,1.16,-0.02860808257944882,,,,,,,0.0005340616,0.0,-0.39456729888916015,0.2,0.19019390940666198,810,0.0001,0.07417511940002441,0.1003836989402771,-0.00453230990873017
,2460,,,,,,0,0.69,-0.27882033000000006,82,9660,1.74,,,,,,,,,,
1333,2490,0.94,0,2490,1.12,-0.04806529357098043,,,,,,,6.8916874e-05,0.0,-0.3705799102783203,0.2,0.12221319749951362,820,0.0001,0.05253266543149948,0.22474068403244019,0.00025190423145726726
,2490,,,,,,0,0.74,-0.21849474000000005,83,9777,1.65,,,,,,,,,,
1353,2520,0.96,0,2520,1.14,-0.04770645197015256,,,,,,,2.7020772e-07,0.0,-0.3700488775968552,0.2,0.2353895977139473,830,0.0001,0.10488711297512054,-0.02514052391052246,-2.7133028000392302e-06
,2520,,,,,,0,0.74,-0.19738202000000002,84,9881,1.63,,,,,,,,,,
1371,2550,0.88,0,2550,1.3,-0.09043535659089684,,,,,,,3.537337e-05,0.0,-0.37007781863212585,0.2,0.15555795580148696,840,0.0001,0.0670398399233818,0.1324695348739624,-0.0002626289402785531
,2550,,,,,,0,0.78,-0.18373860000000003,85,10001,1.59,,,,,,,,,,
1387,2580,0.98,0,2580,1.08,-0.007008979152888059,,,,,,,0.00011176268,0.0,-0.3629449427127838,0.2,0.17020982652902603,850,0.0001,0.07304950058460236,0.11484485864639282,-0.0016211402606373325
,2580,,,,,,0,0.75,-0.21889036,86,10110,1.65,,,,,,,,,,
1405,2610,0.94,0,2610,1.18,-0.048888909239321945,,,,,,,0.00012721618,0.0,-0.3546730488538742,0.2,0.2871473655104637,860,0.0001,0.12004873156547546,-0.004129886627197266,-0.001049216428558175
,2610,,,,,,0,0.75,-0.24185623999999997,87,10241,1.65,,,,,,,,,,
1426,2640,0.98,0,2640,1.1,-0.007783655440434813,,,,,,,1.4305115e-06,0.0,-0.3458030611276627,0.2,0.19537613689899444,870,0.0001,0.08895304054021835,0.18700867891311646,-2.1807352319491713e-06
,2640,,,,,,0,0.74,-0.24509268999999997,88,10344,1.65,,,,,,,,,,
1443,2670,0.9,0,2670,1.22,-0.049305413533002135,,,,,,,1.2715658e-07,0.0,-0.34176839888095856,0.2,0.1990874946117401,880,0.0001,0.0873771533370018,0.020599365234375,-2.100070323152181e-06
,2670,,,,,,0,0.75,-0.24417162,89,10457,1.63,,,,,,,,,,
1466,2700,0.8,0,2700,1.4,-0.1340931353904307,,,,,,,0.00015068054,0.0,-0.33572823107242583,0.2,0.1969086855649948,890,0.0001,0.0779048502445221,0.17239952087402344,-0.002330764717771672
,2700,,,,,,0,0.75,-0.26253413,90,10580,1.6,,,,,,,,,,
1485,2730,0.88,0,2730,1.28,-0.11172737745568156,,,,,,,4.4385592e-06,0.0,-0.31848424077034,0.2,0.1497593954205513,900,0.0001,0.06334296613931656,0.3706158399581909,-4.387497880653513e-06
,2730,,,,,,0,0.77,-0.2316568,91,10710,1.54,,,,,,,,,,
1503,2760,0.98,0,2760,1.16,-0.028576527792029082,,,,,,,1.2207031e-05,0.0,-0.30906008183956146,0.2,0.17288903445005416,910,0.0001,0.07681974768638611,0.13175171613693237,-7.430314960110707e-05
,2760,,,,,,0,0.77,-0.22035338999999998,92,10819,1.53,,,,,,,,,,
1521,2790,0.86,0,2790,1.36,-0.09117673681117594,,,,,,,1.2044112e-05,0.0,-0.3055407404899597,0.2,0.2045605167746544,920,0.0001,0.08516529202461243,0.09798455238342285,-0.0001798142489315424
,2790,,,,,,0,0.75,-0.25334096,93,10931,1.6,,,,,,,,,,
1537,2820,0.9,0,2820,1.28,-0.09034472185187042,,,,,,,0.0010221899,0.006666667014360428,-0.3092172145843506,0.2,0.2333601012825966,930,0.0001,0.07711217552423477,0.013278543949127197,-0.009408178731488803
,2820,,,,,,0,0.75,-0.24496796999999998,94,11055,1.59,,,,,,,,,,
